Unnamed: 0,ID,2014,2015,2016,2017,2018,start_year
13,7003729382,2,2,2,2,2,2014
20,56091446600,5,5,5,5,8,2014
26,6603228789,3,3,3,3,3,2014
51,55892354500,3,3,3,3,3,2014
55,56490304600,2,2,2,2,2,2014
61,57199470231,77,77,77,77,77,2014
65,56003475600,6,6,6,6,6,2014
75,56278368100,4,5,5,5,5,2014
76,55905767600,6,17,24,24,24,2014
103,56764415200,1,1,1,1,1,2014
108,55390323200,2,2,4,4,4,2014
141,55531427200,9,9,9,9,9,2014
177,56080718100,7,7,7,7,7,2014
201,54785262900,4,7,9,9,9,2014
218,7201884734,6,6,6,6,6,2014
238,37110778700,2,2,2,2,2,2014
266,8554454800,8,8,8,8,8,2014
284,55961075000,2,2,2,3,8,2014
285,8920845500,57,57,57,57,57,2014
311,7003376187,14,14,14,14,14,2014
352,7005337879,14,14,14,18,18,2014
360,6506921991,13,13,13,13,13,2014
362,25627283300,6,6,6,6,6,2014
389,35238939800,2,2,2,2,2,2014
400,7101782257,5,5,5,5,5,2014
411,26430482000,1,1,3,3,3,2014
421,7101820325,2,4,6,6,6,2014
437,8210164900,5,5,5,5,5,2014
441,55507392400,4,4,4,4,9,2014
460,7003663098,71,71,104,104,104,2014
461,23989107600,19,19,19,19,19,2014
507,57190798269,12,12,12,12,12,2014
514,7102447001,8,9,9,13,13,2014
521,56323460100,2,4,6,6,7,2014
542,56463148700,63,63,63,63,63,2014
556,7102700855,1,1,1,1,1,2014
577,6507989604,4,4,4,4,4,2014
582,56056477500,3,5,5,5,5,2014
605,35292611200,5,5,5,5,5,2014
610,55513194100,6,16,16,16,16,2014
619,56515297200,18,18,18,18,18,2014
629,36170379700,3,3,3,3,3,2014
634,57201265019,4,4,4,4,4,2014
672,55210404700,2,5,5,5,5,2014
692,7103381652,57,57,185,185,223,2014
712,56724226600,3,3,3,3,3,2014
718,34978108100,22,22,22,22,22,2014
743,56368652700,3,3,3,3,3,2014
744,7003288074,69,69,69,69,69,2014
761,36665846700,12,12,12,12,12,2014
771,56442094500,1,1,1,1,1,2014
775,6701814469,4,4,4,4,4,2014
797,55800824800,6,6,6,6,6,2014
838,56303734800,4,4,4,4,4,2014
847,53364401900,1,1,2,2,2,2014
864,56600628100,2,2,3,3,3,2014
878,35225209300,1,1,1,1,1,2014
891,55845598600,1,3,4,4,4,2014
894,7102504355,68,68,68,68,68,2014
899,55056139500,2,2,2,2,6,2014
907,14826391900,10,10,20,20,28,2014
909,6602070971,3,3,3,3,3,2014
912,7006055356,5,11,20,23,26,2014
917,35794846500,8,8,8,8,8,2014
954,56600853100,2,2,2,2,2,2014
969,7006300324,6,8,8,8,8,2014
975,8331410200,29,29,29,29,29,2014
988,26540948400,1,1,1,1,1,2014
1001,56305144400,7,7,7,7,7,2014
1007,6602131692,3,3,3,3,3,2014
1016,55329916500,3,3,48,48,48,2014
1019,57185537000,3,3,3,3,3,2014
1021,23568612400,6,6,6,6,6,2014
1026,56690567000,8,8,8,8,8,2014
1044,6603017352,5,5,5,5,5,2014
1091,56548893100,8,8,8,8,8,2014
1105,55235036700,10,15,15,34,34,2014
1111,56418593600,2,2,2,2,2,2014
1159,26429318000,37,37,40,40,40,2014
1193,35316018200,3,3,4,7,7,2014
1211,7004159827,83,83,83,83,83,2014
1243,55562055200,3,3,3,3,3,2014
1245,56485392200,3,3,3,3,3,2014
1253,6506942098,10,10,10,10,10,2014
1256,48861000500,2,2,2,2,2,2014
1266,56080939100,3,3,3,3,3,2014
