Unnamed: 0,ID,2013,2014,2015,2016,2017,2018,start_year
17,54793525200,4,4,4,4,4,4,2013
22,36059257800,11,11,11,11,11,11,2013
35,8729407200,3,3,3,3,3,3,2013
57,52264444300,3,3,3,5,5,6,2013
88,55920057000,3,3,3,4,4,5,2013
111,7006779373,3,3,3,3,3,3,2013
133,26648420600,10,10,14,14,14,14,2013
145,55270360400,2,2,2,2,2,2,2013
149,55957287600,4,4,4,4,4,4,2013
192,35797185000,5,5,5,15,23,28,2013
203,55371043400,3,3,3,3,3,3,2013
204,6602806420,11,11,11,11,11,23,2013
213,6603322853,2,2,2,2,2,2,2013
257,26435260800,3,3,3,3,3,3,2013
287,25926681900,3,3,3,3,3,3,2013
292,56257600100,5,5,5,5,5,5,2013
306,55858603300,3,3,3,3,3,3,2013
330,55604303000,10,11,11,11,11,11,2013
340,13609644600,1,1,1,1,1,1,2013
348,55838084400,7,8,8,9,9,9,2013
353,56102203000,5,5,5,5,5,5,2013
383,55904512100,4,5,5,5,5,5,2013
385,56541162300,7,7,7,7,7,7,2013
395,8604666200,9,67,67,84,86,86,2013
404,56109985500,2,2,2,2,2,2,2013
414,36473088400,3,3,3,5,5,5,2013
419,56389400700,1,4,4,4,4,4,2013
422,55438117400,2,4,4,13,16,20,2013
440,55903287600,4,4,4,4,4,4,2013
453,7102700826,28,28,28,28,28,28,2013
458,55900690200,3,3,3,4,4,4,2013
469,35253987700,11,11,11,11,11,11,2013
488,8837828900,3,3,3,3,3,7,2013
504,55831215500,4,4,4,4,4,4,2013
509,55761197000,4,4,4,4,4,4,2013
517,56369577300,19,21,21,21,21,21,2013
528,37015515400,6,6,6,6,6,6,2013
539,54781272800,2,3,3,3,3,4,2013
552,36150748300,14,14,14,14,14,14,2013
563,55929318800,2,2,2,2,5,5,2013
591,25927422700,4,9,13,20,20,20,2013
594,56005372600,5,5,7,7,7,7,2013
652,35550570600,13,13,13,13,23,34,2013
658,55750042900,8,8,8,8,8,8,2013
660,15128362900,56,56,56,56,56,56,2013
690,7202287838,7,8,8,8,8,8,2013
709,35280782200,16,16,16,85,85,106,2013
722,20734416800,17,17,17,17,17,17,2013
731,56286839800,14,14,14,14,14,14,2013
769,55807665000,2,3,3,3,3,3,2013
792,55683066300,2,2,2,2,2,2,2013
794,56217035300,11,11,11,11,11,11,2013
800,45561600000,5,5,5,5,5,5,2013
813,57164080900,2,2,2,2,2,2,2013
815,36646743000,6,6,6,6,6,6,2013
824,55970755000,4,4,4,4,4,4,2013
834,57197244479,5,5,5,5,5,5,2013
835,25928517500,5,5,5,5,5,5,2013
876,55858739400,2,2,2,4,6,6,2013
900,55709131800,7,7,7,7,15,15,2013
972,39262374300,26,26,26,26,26,26,2013
989,9735045400,7,7,7,7,7,7,2013
1014,55931016700,3,7,7,7,7,7,2013
1022,55777480900,1,1,1,1,1,1,2013
1024,55841369000,8,8,8,8,8,8,2013
1053,7007079554,6,6,6,6,6,6,2013
1067,55670793800,1,1,1,1,1,1,2013
1068,57196879231,4,4,4,4,4,4,2013
1070,55931466000,7,7,7,7,7,7,2013
1073,56345862400,1,1,1,1,1,1,2013
1090,55428884500,2,2,2,2,2,2,2013
1092,54909671300,13,13,13,13,13,13,2013
1107,36190041200,2,2,2,2,2,2,2013
1136,55808070264,4,4,4,4,4,4,2013
1142,57193393436,4,4,4,4,4,4,2013
1146,49863868100,6,6,7,7,7,24,2013
1163,8965072400,4,4,4,4,4,4,2013
1177,25928513900,2,2,2,2,2,2,2013
1200,8399247300,21,21,21,21,21,21,2013
1238,6602787035,9,9,9,9,9,9,2013
1261,6602939936,2,2,2,2,2,2,2013
1271,36976154200,2,2,2,2,2,2,2013
1274,7006174947,5,5,14,14,14,14,2013
1302,6602872701,4,4,4,4,4,4,2013
1309,36239838900,6,6,6,6,6,6,2013
1314,7102584852,28,28,28,28,28,28,2013
1324,7102983481,30,30,30,30,30,30,2013
1347,55795114700,1,1,1,1,1,1,2013
1365,25930261100,1,1,1,1,1,1,2013
1370,35208956000,6,6,6,6,6,6,2013
1403,36118515400,6,6,9,13,13,13,2013
1440,36995324000,11,11,11,11,11,11,2013
1448,57195223531,3,3,3,3,3,3,2013
1450,55832007200,4,6,6,6,6,6,2013
1459,10641460400,2,2,2,2,2,2,2013
1480,6603830599,4,4,4,4,4,4,2013
1483,56111299400,1,1,1,1,1,8,2013
1487,7202617752,10,10,10,10,10,10,2013
1512,35366753200,4,4,4,4,4,4,2013
1535,37049364000,6,6,6,6,6,6,2013
1555,24377070700,5,5,5,5,5,5,2013
1584,56029229600,3,3,3,3,3,3,2013
1593,55674134300,6,6,6,6,10,10,2013
1600,24832842100,4,4,4,4,4,4,2013
1601,57202728026,10,10,10,10,10,10,2013
1603,55923917000,3,3,3,3,3,3,2013
1604,54956611300,16,16,16,16,16,16,2013
1609,55320816500,3,3,3,3,3,3,2013
1667,8727472200,7,7,7,7,7,11,2013
1674,15078106100,5,5,6,6,6,6,2013
1721,55987946100,3,3,3,3,3,3,2013
1740,7003374609,5,5,5,5,5,5,2013
1757,55640254200,3,6,6,6,6,6,2013
1760,34568899900,2,3,3,3,3,3,2013
1798,23009446000,1,1,1,1,1,1,2013
1810,15074252500,2,5,7,18,21,25,2013
1819,55837664100,11,13,13,13,13,13,2013
1822,55903521500,3,3,3,3,3,3,2013
1824,6701477696,5,5,5,5,8,8,2013
1847,55955445300,2,3,3,3,3,3,2013
1850,55021679700,5,5,5,5,5,5,2013
1868,14422458400,1,1,1,1,1,1,2013
1879,57198168106,4,4,4,4,4,4,2013
1887,7004171185,8,8,8,8,8,8,2013
1888,10041238300,1,2,2,3,3,3,2013
1925,35615666700,2,2,2,2,2,2,2013
1964,57007439300,3,3,3,3,3,3,2013
2006,6701737326,7,7,7,7,7,7,2013
2007,55871289700,3,3,3,3,3,3,2013
2048,55917877700,2,2,2,2,2,2,2013
2051,23478400900,5,5,5,5,5,5,2013
2055,41961372400,2,2,2,4,4,9,2013
2060,55975998700,8,8,8,8,8,8,2013
2075,7003634626,2,2,2,2,2,2,2013
2120,7003515926,4,4,4,4,4,4,2013
2127,31767646100,2,2,2,2,2,2,2013
2164,55485122200,3,3,3,3,3,3,2013
2173,55571509800,2,2,2,2,2,5,2013
2206,35564861900,3,3,3,3,3,3,2013
2222,55603262100,2,2,3,4,4,4,2013
2228,35181960300,5,9,9,9,9,18,2013
2235,57200721544,3,3,3,3,3,3,2013
2245,8513414100,4,7,10,15,20,20,2013
2272,57198463577,3,3,3,3,3,3,2013
2281,56591443100,2,2,2,2,2,2,2013
2306,16237841500,2,2,2,2,2,2,2013
2307,55869182000,3,3,3,3,3,3,2013
2310,55246289100,2,2,2,2,2,2,2013
2311,8703209000,3,3,3,3,3,3,2013
2342,36161830500,26,26,26,30,30,30,2013
2397,36094694600,5,5,5,5,5,5,2013
2400,36855362600,10,10,10,16,16,16,2013
2403,6505966240,1,1,1,1,1,3,2013
2472,6602751489,12,12,12,12,12,12,2013
2483,6701689134,2,2,2,2,2,2,2013
2489,6506901500,10,10,10,10,10,10,2013
2499,43660905100,18,18,18,18,18,18,2013
2513,6602555468,6,6,6,6,6,6,2013
2541,55597090100,1,1,1,1,1,1,2013
2551,55233920300,9,9,9,9,9,9,2013
2552,57203626571,11,18,18,18,18,18,2013
2563,55904511300,6,6,6,6,6,6,2013
2578,36660402800,4,4,4,4,4,4,2013
2584,55489559800,4,4,4,4,4,4,2013
2600,35747438500,14,14,14,14,14,14,2013
2608,57201763346,15,15,15,15,15,15,2013
2643,54683658600,2,2,3,3,3,3,2013
2661,54785844700,7,8,8,8,8,8,2013
2664,23135435500,4,4,4,4,4,4,2013
2679,36161869800,1,1,1,1,1,1,2013
2715,23567665900,2,2,2,2,2,2,2013
2720,56031575900,4,4,4,4,4,4,2013
2752,25822734300,9,9,13,13,13,13,2013
2766,55614124800,7,7,7,7,7,7,2013
2770,57203337551,4,4,4,16,16,16,2013
2771,55409675400,14,19,19,19,19,19,2013
2794,42761053200,7,7,7,8,8,8,2013
2797,56313874800,11,11,11,11,11,11,2013
2812,57202315017,3,3,9,9,9,9,2013
2822,55445284000,2,6,12,13,13,13,2013
2840,56469923300,6,6,20,20,20,20,2013
2887,57204258718,4,4,4,5,5,5,2013
