Unnamed: 0,ID,2012,2013,2014,2015,2016,2017,2018,start_year
9,7401970635,12,12,12,12,12,12,12,2012
16,36634548900,4,9,9,9,9,9,9,2012
33,7003494205,4,4,4,4,4,4,4,2012
43,6602726745,3,3,3,3,3,3,3,2012
46,54581742800,5,5,5,5,5,5,5,2012
50,35226280500,3,3,3,3,3,3,3,2012
69,55639540400,3,3,3,3,5,5,5,2012
110,7007166540,9,9,9,9,9,9,9,2012
112,55146647600,4,4,11,11,13,13,13,2012
113,56340131200,56,62,71,71,71,71,71,2012
136,55684446500,2,2,2,2,2,2,2,2012
157,12902713100,1,1,1,1,1,1,1,2012
162,6701714180,59,69,69,69,69,69,69,2012
166,56016849700,3,3,3,3,3,3,3,2012
178,35501435900,7,7,7,7,7,7,7,2012
195,54407250400,3,4,4,6,6,6,6,2012
200,6603196991,8,8,8,8,8,8,8,2012
205,55390131000,2,2,2,2,2,2,2,2012
206,55782145400,22,22,22,22,22,22,22,2012
219,56396941400,2,2,2,2,2,2,2,2012
223,55352471100,1,1,1,1,1,1,1,2012
231,8915683900,4,4,4,4,4,4,4,2012
242,55811800700,4,4,4,4,4,4,4,2012
253,16027501900,23,23,23,23,23,23,23,2012
259,56937806800,7,7,7,7,7,7,7,2012
295,7004632677,4,4,20,23,24,24,24,2012
318,24335475600,7,10,10,10,10,15,15,2012
341,44061145500,7,7,7,7,7,7,7,2012
361,9436849500,3,3,24,24,29,29,29,2012
377,57199066122,39,39,72,72,72,72,72,2012
391,23005317000,7,7,7,7,7,7,7,2012
394,55995655700,2,2,2,3,3,7,17,2012
405,6603838207,7,16,16,16,16,16,16,2012
438,55336597100,2,2,2,4,4,4,4,2012
464,12242450800,2,3,3,3,7,7,7,2012
470,6604021227,4,4,4,4,4,4,4,2012
472,8937681800,6,6,6,6,7,7,7,2012
481,26644135200,5,5,5,5,5,5,5,2012
484,7004022711,26,32,32,32,32,32,32,2012
495,26031071400,4,4,4,4,4,4,4,2012
501,55053435400,1,1,1,1,2,2,2,2012
519,26430697600,8,8,8,8,8,8,8,2012
546,35226710600,5,5,5,5,5,5,5,2012
551,24329996300,7,7,7,7,7,7,7,2012
575,8972649800,3,3,3,3,3,3,3,2012
578,55485940200,4,4,6,6,6,6,6,2012
623,23476362800,4,4,4,4,4,9,9,2012
645,57201517140,4,4,4,4,4,4,4,2012
654,57199531976,6,6,6,6,6,6,6,2012
693,55371568400,2,2,3,4,4,4,4,2012
696,57196881113,3,3,3,3,3,3,3,2012
765,55547464700,3,4,4,4,4,4,4,2012
766,6602654044,11,11,11,26,33,33,33,2012
774,36190330500,4,4,4,4,4,4,4,2012
804,55552789100,27,27,27,27,27,27,27,2012
812,57147796200,4,4,4,4,4,4,4,2012
814,54396240700,2,2,2,23,23,23,23,2012
822,7004736287,14,17,17,17,43,43,43,2012
872,53877668500,2,2,3,3,3,3,3,2012
875,55387308700,4,4,4,4,4,4,4,2012
880,14044821700,3,3,3,8,11,14,14,2012
884,55553679000,7,7,7,7,7,7,7,2012
893,35423489200,3,3,3,3,3,3,3,2012
905,56603526600,6,6,6,6,6,6,6,2012
913,35750932500,4,4,4,4,4,4,4,2012
920,7004889724,16,16,16,16,64,64,89,2012
923,57203105218,5,5,5,5,5,7,7,2012
938,57202654476,6,6,7,7,7,7,9,2012
951,55372565100,4,4,4,4,4,4,4,2012
992,6602823587,6,6,6,6,6,7,7,2012
1010,35769262000,12,12,12,12,12,12,12,2012
1020,6504271292,2,2,2,2,2,2,2,2012
1035,9740792600,6,6,8,31,34,38,38,2012
1046,55566867200,2,2,2,2,2,2,2,2012
1061,35366144000,4,4,4,4,4,4,4,2012
1062,55628527677,6,6,6,6,6,6,6,2012
1079,24468168900,3,3,3,3,3,3,3,2012
1157,7403530725,42,42,42,42,42,42,42,2012
1184,23019496400,3,3,3,3,3,3,3,2012
1185,7006457163,3,3,4,4,4,4,4,2012
1198,53265204800,2,2,2,2,2,2,2,2012
1218,55545451400,2,2,2,2,2,4,6,2012
1220,6506961099,7,7,7,7,7,7,7,2012
1226,55509195900,3,3,3,5,5,5,11,2012
1240,24335297300,7,7,7,7,7,7,7,2012
1246,55522702200,3,3,3,3,3,3,3,2012
1250,55498650000,4,5,5,5,5,5,5,2012
1289,13406989600,10,10,10,10,10,10,10,2012
1332,55355619500,2,3,4,4,4,5,7,2012
1379,55360370700,4,4,4,4,4,4,4,2012
1386,55279330500,4,4,4,4,4,4,4,2012
1442,7004053328,12,22,31,46,46,46,46,2012
1469,36766802500,6,6,6,7,7,7,7,2012
1479,56226169900,4,4,4,4,4,4,4,2012
1498,55248308500,1,1,3,3,4,4,4,2012
1500,36570451600,2,2,7,7,7,7,7,2012
1511,56177745300,17,17,17,17,17,17,17,2012
1516,6507491363,5,5,5,6,6,10,10,2012
1518,25948283000,2,2,2,2,2,2,2,2012
1562,55332834100,3,3,4,4,4,4,4,2012
1566,22951839000,6,9,9,9,9,9,9,2012
1607,6506196218,8,8,8,8,8,8,8,2012
1608,7004391933,6,6,6,6,6,6,6,2012
1644,56023454200,3,3,3,3,3,3,3,2012
1672,55705504500,6,6,6,6,6,6,6,2012
1675,55001822400,10,10,10,10,10,10,10,2012
1681,7004464530,46,63,63,63,63,63,63,2012
1698,55575856300,23,23,23,23,23,23,23,2012
1704,57192812164,5,5,5,5,5,5,5,2012
1712,55227857800,2,2,2,2,2,2,2,2012
1724,36666791400,26,26,26,29,36,36,36,2012
1729,7005984473,54,54,125,125,125,125,125,2012
1731,24725611200,2,2,5,5,6,6,10,2012
1742,57200513432,3,3,7,7,7,7,7,2012
1779,56731825000,2,2,2,4,4,4,4,2012
1794,36682161100,5,5,5,5,5,5,5,2012
1867,14017585800,11,11,11,11,11,11,11,2012
1870,55440105200,1,1,1,1,1,1,1,2012
1873,35770021700,7,23,23,23,23,23,23,2012
1881,35725963200,8,10,10,10,10,10,10,2012
1892,55154973900,4,4,4,4,4,4,4,2012
1950,55368773500,6,6,6,6,6,6,6,2012
1975,36938648000,14,14,14,14,14,14,14,2012
1989,55806758200,2,5,14,14,14,14,14,2012
1996,55897204500,4,7,7,7,11,14,30,2012
1997,6602845173,12,12,12,12,12,12,12,2012
2011,6506812427,7,7,7,10,12,15,15,2012
2020,6603142946,8,11,16,16,16,16,33,2012
2030,36674219200,30,30,30,30,30,30,30,2012
2069,55460991000,3,3,3,3,3,3,3,2012
2074,55598321100,3,3,3,3,3,3,3,2012
2080,6603360689,4,4,4,4,4,4,4,2012
2137,9232973200,2,2,5,5,17,21,21,2012
2143,54968739700,5,5,6,6,6,6,6,2012
2155,6505812107,2,2,2,2,4,4,4,2012
2163,6701896819,9,10,10,10,10,10,10,2012
2165,36786475300,6,6,6,6,6,6,6,2012
2187,56441548900,6,8,8,8,8,8,8,2012
2221,55937215200,6,6,6,6,6,6,6,2012
2224,56526691400,8,11,11,11,11,11,11,2012
2263,15072104100,5,5,5,5,5,5,5,2012
2269,46161352900,13,13,13,13,13,13,13,2012
2274,55496409100,5,5,5,5,5,5,5,2012
2275,55207330400,2,4,4,4,18,18,18,2012
2280,55960307400,5,5,5,5,5,5,5,2012
2295,8568874300,1,1,1,3,3,3,3,2012
2302,7103118811,5,5,8,8,8,8,8,2012
2304,35303978600,4,4,4,4,4,4,4,2012
2313,55444174100,3,3,3,3,3,3,3,2012
2315,7403240913,31,31,31,31,31,31,31,2012
2351,55365446500,3,3,3,3,3,3,3,2012
2360,6603868770,8,8,8,8,8,8,8,2012
2363,56246174400,5,5,5,7,7,7,7,2012
2389,15076854500,24,29,29,29,29,29,29,2012
2401,8977652000,4,4,4,4,4,4,4,2012
2417,7005125652,17,17,17,17,17,17,17,2012
2420,34873759400,3,3,3,3,3,3,3,2012
2429,7004088894,6,6,6,6,6,6,6,2012
2434,7003518743,4,4,4,4,4,4,4,2012
2442,53164333900,15,31,31,31,36,36,36,2012
2456,50062317300,5,5,5,5,5,5,5,2012
2485,16052685300,4,4,4,4,4,4,4,2012
2493,37057718800,2,2,2,2,2,2,2,2012
2498,55220832800,7,7,7,7,7,7,7,2012
2562,55488929900,4,4,4,4,4,4,4,2012
2575,55430994200,2,2,2,2,2,2,2,2012
2594,6603132415,3,3,3,3,3,3,3,2012
2630,26635246400,3,3,7,7,7,7,7,2012
2631,8664355300,3,3,3,3,3,3,3,2012
2633,55413425100,4,4,5,5,5,5,5,2012
2640,7004602618,4,4,4,6,10,11,11,2012
2644,55268968500,2,2,2,2,2,2,2,2012
2651,55361625500,1,2,2,2,2,2,2,2012
2667,13613683600,2,2,2,2,2,2,2,2012
2674,55533899000,7,7,7,7,7,7,7,2012
2690,55190796100,4,4,4,4,6,6,13,2012
2731,55439961200,8,8,8,8,8,8,8,2012
2735,55575328700,5,11,11,14,14,14,14,2012
2765,57201349927,5,5,5,5,5,5,5,2012
2774,56027778300,4,16,16,21,21,21,21,2012
