Unnamed: 0,ID,2018,start_year
12,56985435800,8,2018
48,57205427735,2,2018
56,8525292600,6,2018
70,56079662200,7,2018
72,57204397298,4,2018
100,55452991000,6,2018
106,57203179449,4,2018
114,56245385900,6,2018
127,24464505800,1,2018
129,16070341400,2,2018
146,57203101107,4,2018
155,55629547200,2,2018
167,10044860900,9,2018
175,57205349755,5,2018
179,57206490200,4,2018
194,57203229438,12,2018
199,56305691900,2,2018
202,57204440999,6,2018
227,57193844980,8,2018
229,57195559331,3,2018
236,6603096510,9,2018
248,57190980395,9,2018
270,57194835427,10,2018
272,57207468590,9,2018
289,7103138947,3,2018
317,6603212866,3,2018
321,56548968900,6,2018
327,57190573713,4,2018
356,6602293547,10,2018
363,56452559000,29,2018
365,57202889895,2,2018
368,57163047100,2,2018
376,57021574800,5,2018
392,36240772300,2,2018
397,57203204624,3,2018
424,57195940191,6,2018
430,57206736873,1,2018
432,55346238800,3,2018
466,56747980200,6,2018
482,56257263600,85,2018
485,7410389613,3,2018
494,35579517100,4,2018
497,57194144148,2,2018
515,57203964565,7,2018
544,57202308622,2,2018
549,23501064100,3,2018
550,57202293265,3,2018
557,57190001162,7,2018
567,6506175112,8,2018
586,57203228472,3,2018
593,36177268800,4,2018
601,57205205269,3,2018
602,6602704112,1,2018
616,12647414100,9,2018
618,56135211500,25,2018
622,37091588100,6,2018
637,57192113111,4,2018
644,56086562300,7,2018
651,37080173500,2,2018
664,57189464937,2,2018
667,57194829795,3,2018
671,35335928400,16,2018
674,56500665400,10,2018
703,57189067538,3,2018
705,35608588800,4,2018
715,57205276364,4,2018
716,57193837049,5,2018
727,35097705100,53,2018
730,57193573319,34,2018
735,57202218414,7,2018
740,55198926300,5,2018
763,25031812100,4,2018
783,57190854987,8,2018
789,56195317700,6,2018
801,57203753228,3,2018
818,57204151682,18,2018
827,6503944394,22,2018
830,57192708193,5,2018
853,57204921300,3,2018
855,57132195300,4,2018
856,57205197386,2,2018
873,55227532300,6,2018
911,56857628600,5,2018
918,6506173536,17,2018
931,7004580383,8,2018
942,57207659369,5,2018
944,57202452343,20,2018
945,56841677200,34,2018
946,57188925334,7,2018
948,57193717368,3,2018
956,14834116500,11,2018
959,13606583600,3,2018
963,55647164349,9,2018
