Unnamed: 0,ID,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,start_year
1031,35876661400,3,3,3,3,3,3,3,3,3,3,3,3,2007
1033,24340960000,4,4,4,4,4,4,4,4,4,4,4,4,2007
1130,24775838600,3,3,3,8,8,10,14,14,14,18,18,21,2007
1158,14035001100,8,8,8,10,12,12,12,12,12,17,17,20,2007
1171,23008653600,3,3,3,3,3,3,3,3,3,3,3,3,2007
1174,16306874300,11,11,11,11,11,11,11,11,11,11,11,11,2007
1176,24462752100,11,11,11,11,11,11,17,17,17,17,17,17,2007
1226,6602339312,4,4,4,4,4,4,4,4,4,4,4,4,2007
1235,6603285417,9,11,11,11,11,11,11,11,11,11,11,11,2007
1254,6602921404,3,3,3,3,3,3,3,3,3,3,3,3,2007
1274,14037079200,12,12,12,23,28,31,31,31,31,31,31,31,2007
1328,24724117800,4,4,4,4,4,4,4,4,4,4,4,4,2007
1331,16234115700,29,29,29,29,29,29,29,29,29,29,29,29,2007
1361,24922726700,2,5,5,6,12,16,19,31,35,35,35,41,2007
1416,6602407360,2,3,3,3,3,3,4,10,10,13,18,21,2007
1418,15724755500,2,2,2,2,2,2,2,2,2,2,2,2,2007
1449,36797627600,10,10,10,10,10,10,10,10,10,10,10,10,2007
1468,6602572979,2,2,2,2,2,2,2,2,2,2,2,2,2007
1474,24296880400,1,1,6,10,10,10,10,12,13,13,13,13,2007
1519,16176868300,2,3,3,3,3,3,3,3,3,3,3,3,2007
1543,8988932200,4,4,4,5,5,5,5,5,5,5,5,5,2007
1546,24344348100,4,5,5,9,9,9,12,16,36,45,48,51,2007
1571,24725046700,2,2,2,2,2,4,4,4,4,6,6,7,2007
1577,24529023100,3,4,4,4,4,4,4,4,4,4,4,4,2007
1581,23012498300,6,6,6,6,6,6,6,6,6,6,6,6,2007
1628,55978829600,4,4,4,4,4,4,4,4,4,4,4,4,2007
1648,23398171300,3,3,4,6,8,8,12,12,12,12,12,12,2007
1652,6701422379,9,9,9,9,9,9,9,23,23,23,23,23,2007
1703,57202846065,2,2,2,2,2,2,2,2,2,2,2,2,2007
1713,24528450600,2,17,17,17,17,20,21,21,21,21,21,21,2007
1741,8294618800,2,2,2,3,3,3,3,3,3,3,3,3,2007
1742,57190071155,3,3,4,6,6,7,8,14,16,16,17,17,2007
1768,6701533991,2,2,3,3,3,3,4,5,6,6,6,6,2007
1814,22935120100,3,3,3,3,3,7,24,24,24,24,24,24,2007
1816,55864048200,3,3,3,6,6,6,6,6,6,6,6,6,2007
1819,24333886800,3,3,5,5,5,5,5,5,5,5,5,5,2007
1826,7101664335,5,5,5,5,5,5,5,5,5,5,5,5,2007
1850,8389854500,6,6,15,20,29,29,29,29,29,29,29,29,2007
1856,7003376863,3,3,3,3,3,3,3,3,3,3,3,3,2007
1869,7202465014,8,8,8,8,8,8,8,8,8,8,8,8,2007
1890,7402073082,1,1,4,4,4,4,4,4,4,6,9,9,2007
1891,7402165211,4,4,4,4,4,4,4,4,4,4,4,4,2007
1902,23393063600,9,9,9,9,9,9,9,9,9,9,9,9,2007
1925,7003897790,11,11,11,11,11,11,11,11,11,11,11,11,2007
1927,6603380519,2,2,2,2,2,2,2,2,2,2,2,2,2007
1949,13406715400,3,10,11,12,19,25,35,35,44,50,63,64,2007
2003,7003469467,4,4,5,5,5,5,5,5,5,5,5,5,2007
2027,14830881200,4,4,4,4,4,4,4,4,4,4,4,4,2007
2029,57197560510,11,11,20,23,23,23,24,24,24,24,24,24,2007
2043,6603971273,3,3,3,3,3,3,3,3,3,3,3,3,2007
2123,35607433800,29,29,29,33,33,33,33,33,33,33,33,44,2007
2132,56264429900,3,3,5,5,5,7,7,11,11,11,11,12,2007
2147,24723352700,3,3,4,4,4,4,4,4,4,4,4,4,2007
2153,7006755617,21,21,21,21,26,26,26,26,26,26,26,26,2007
2182,6504505929,3,3,3,3,3,3,3,3,3,3,3,3,2007
2185,6602820985,2,2,2,2,2,2,2,2,2,2,2,2,2007
2195,6506032290,2,2,2,2,2,2,2,2,2,2,2,2,2007
2242,6602245695,4,4,4,4,4,4,4,4,4,4,4,4,2007
2268,24398617700,6,6,6,6,6,6,6,6,6,6,6,6,2007
2297,13104230900,9,14,14,14,14,14,14,14,14,14,14,14,2007
2339,56372091500,1,1,1,1,1,1,1,1,1,55,55,55,2007
2353,16744268600,1,3,3,3,3,3,3,3,3,3,3,3,2007
2387,35777498100,3,3,3,3,3,3,3,3,3,3,3,3,2007
2389,57188779286,2,2,2,2,2,2,2,2,2,2,2,2,2007
2406,8690570300,3,3,3,3,6,11,12,14,14,15,16,16,2007
2419,21742449200,5,5,5,5,10,10,13,16,19,23,29,35,2007
2428,15043582300,2,3,3,8,8,8,10,10,14,14,14,14,2007
2477,17436450900,2,2,2,2,2,2,2,4,4,4,4,4,2007
2482,23006109100,29,29,29,29,29,29,29,29,29,29,29,29,2007
2490,6602911033,5,5,5,5,5,5,5,5,5,5,5,5,2007
2492,36181378200,10,10,17,17,17,17,17,17,17,17,17,19,2007
2505,20336570900,3,5,5,5,5,5,5,5,5,5,5,5,2007
2517,16411828300,31,31,31,31,31,31,31,31,31,31,31,42,2007
2521,57200136872,3,3,5,5,5,5,5,5,8,10,10,10,2007
2569,57197307161,6,6,6,6,6,6,6,6,6,6,6,6,2007
2579,57197531212,3,6,6,6,6,6,6,6,6,6,6,6,2007
2595,6603771073,2,2,2,2,2,2,2,2,2,2,2,2,2007
2598,6602273803,18,21,22,22,22,22,22,22,22,22,22,22,2007
2601,9741781000,7,7,7,7,9,9,9,9,9,9,9,9,2007
2665,23005985200,4,4,4,4,4,4,4,4,4,4,4,4,2007
2669,55884002600,4,4,4,4,4,4,11,11,11,11,11,11,2007
2673,7005806378,3,3,3,3,3,3,3,3,3,3,3,3,2007
2674,57198849476,6,6,6,6,6,6,6,6,6,6,6,6,2007
2685,16052658100,3,3,3,3,3,3,3,3,3,3,3,3,2007
2697,6602557782,4,4,4,4,4,4,4,4,4,4,4,4,2007
2727,55934731800,1,1,1,1,9,13,14,14,14,14,14,18,2007
2781,14018720900,5,5,5,5,5,5,5,5,5,5,5,5,2007
2790,56000160900,2,7,10,10,10,21,21,21,26,50,57,59,2007
2966,22735553700,7,7,7,7,7,7,7,7,7,7,7,7,2007
2977,23134650600,2,2,2,2,2,2,2,2,2,2,2,2,2007
2988,57198541170,3,3,3,3,3,3,3,3,3,3,3,3,2007
2993,8837253400,4,10,21,24,24,24,40,58,71,81,94,98,2007
2994,14055475900,2,2,2,2,2,2,2,2,2,2,2,2,2007
3009,15751065500,2,2,2,2,2,4,4,6,6,6,8,8,2007
3018,55740430900,5,5,5,5,5,5,5,5,5,5,5,5,2007
3032,23007237900,1,1,1,1,1,1,1,1,1,1,1,1,2007
3037,56010121100,9,9,9,9,9,9,9,9,9,9,9,9,2007
3041,24330667300,3,3,3,3,3,4,4,4,8,8,8,8,2007
3077,20436184900,4,4,4,4,4,4,4,4,4,4,4,4,2007
3085,55944669300,4,4,4,4,4,29,31,32,32,37,37,37,2007
3093,6505885023,3,3,3,3,3,3,3,3,3,3,3,3,2007
3106,34869984800,2,2,2,2,2,2,2,2,2,4,4,4,2007
3130,23009695100,5,5,5,5,5,5,5,8,8,8,8,8,2007
3142,8747683300,3,3,3,3,3,3,3,3,3,3,3,3,2007
3165,23008936900,2,2,2,2,2,2,2,2,2,2,2,2,2007
3195,26022489100,5,5,5,5,5,7,7,7,7,7,7,7,2007
3243,23008940000,15,15,15,15,15,15,15,15,15,15,15,15,2007
3281,7003674148,3,3,3,3,3,3,3,3,3,3,3,3,2007
3282,15520146800,1,2,5,6,8,8,8,17,17,27,30,30,2007
3298,15822604300,2,2,2,2,2,2,2,2,2,2,2,2,2007
3303,23009311100,15,15,15,15,15,15,15,15,15,15,15,15,2007
3331,7004387664,2,2,2,4,4,4,7,8,11,13,13,14,2007
3368,7005912645,5,9,9,9,9,9,9,9,9,9,9,9,2007
3387,6601997040,7,7,7,7,7,7,7,7,7,7,7,7,2007
3403,36888870100,4,4,4,4,4,4,4,4,4,4,4,4,2007
3412,23495207800,13,13,13,13,13,13,13,13,13,13,13,13,2007
3429,24171367100,6,6,6,6,6,6,6,6,6,6,6,6,2007
3478,8250019700,3,3,3,3,3,3,3,3,3,3,3,3,2007
3479,7005769255,4,4,9,9,11,11,11,11,11,11,11,11,2007
3483,8303850000,4,6,6,6,12,14,17,21,21,21,28,35,2007
3493,24825743200,2,2,3,6,10,14,14,23,24,28,28,28,2007
3497,57200235166,3,3,3,3,4,4,4,4,9,11,14,14,2007
3639,23390709400,11,11,11,11,11,11,11,11,11,11,11,11,2007
3647,57189320212,2,2,2,2,2,2,2,2,2,2,2,2,2007
3659,35113819700,2,2,2,2,2,2,2,2,2,2,2,2,2007
3660,7403463887,9,9,9,9,9,9,9,9,9,9,9,9,2007
3698,16246709400,38,59,59,59,59,59,59,59,59,59,59,59,2007
3712,9535657800,3,3,3,3,3,3,3,3,3,3,3,3,2007
3728,9640045700,2,2,2,2,5,5,5,5,5,5,5,5,2007
3736,24468428200,31,31,31,31,31,31,31,31,31,31,31,31,2007
3777,23095434000,2,2,2,2,2,2,2,2,2,2,2,2,2007
3789,56329975700,3,3,3,3,3,3,3,3,3,3,3,3,2007
3837,8570867700,3,3,3,3,3,3,3,7,7,7,8,8,2007
3861,57196913097,12,12,12,12,12,12,12,12,12,12,12,12,2007
3870,16317175400,2,3,3,4,4,4,7,7,7,7,7,7,2007
3879,7404198484,7,7,7,7,7,7,7,7,7,7,7,7,2007
3882,23388241300,2,2,4,4,5,6,6,8,8,11,11,11,2007
3886,22949837900,5,5,5,5,5,5,5,5,5,5,5,5,2007
3923,23391776600,2,2,2,2,2,2,2,2,2,2,2,2,2007
3951,7410021561,2,3,7,8,33,33,33,33,33,33,33,33,2007
3964,57199423487,1,1,1,1,1,1,1,1,1,1,1,1,2007
3999,6701418382,5,5,5,5,5,5,5,5,5,5,5,5,2007
4010,54931208100,18,18,18,18,18,18,18,18,18,18,18,18,2007
4038,57199938179,1,1,1,1,1,1,1,1,1,1,1,1,2007
4052,7202652733,5,6,6,6,6,6,8,9,9,9,12,12,2007
4067,15831881400,3,3,3,3,3,3,3,3,3,3,3,3,2007
4075,7102367018,3,3,3,3,3,3,3,3,3,3,3,3,2007
4081,55568511927,2,2,2,2,2,2,2,2,2,2,2,2,2007
4136,55894124100,9,9,13,15,17,17,25,25,25,25,25,29,2007
4149,16245707800,25,25,25,29,29,29,29,29,29,29,29,29,2007
4173,7403998352,4,4,4,4,4,4,4,4,4,4,4,4,2007
4184,7005136055,4,4,4,4,4,4,4,4,4,4,4,4,2007
4187,6603824844,2,2,2,2,2,2,2,2,2,2,2,2,2007
4200,57199558045,3,3,3,3,3,3,3,3,3,11,11,11,2007
4219,23393626100,4,5,5,5,5,5,5,5,5,5,5,7,2007
4227,7101608933,2,3,3,3,3,3,7,7,7,7,7,7,2007
4233,24923524900,4,4,4,4,4,4,4,4,4,4,4,4,2007
4239,13808136400,3,3,10,17,19,21,23,28,28,29,33,33,2007
4291,24467510400,11,11,13,13,13,13,13,13,13,13,13,13,2007
4293,20434909000,1,1,1,1,1,1,1,1,2,2,2,2,2007
4295,24483453400,2,2,2,2,2,2,2,2,2,2,2,2,2007
4299,8700043700,7,7,7,7,7,7,7,7,7,7,7,7,2007
4306,55986071300,4,4,4,4,4,4,4,4,4,4,4,4,2007
4309,7102537174,28,41,51,54,59,59,63,63,63,63,63,63,2007
4328,8620939600,11,11,11,11,11,11,11,11,11,11,11,11,2007
4344,9742075200,5,5,5,5,5,5,5,5,5,5,5,5,2007
4350,23487173400,2,2,2,3,3,3,3,3,3,3,3,3,2007
4351,8694487000,2,2,2,2,2,2,2,2,2,2,2,2,2007
4422,6603345872,49,56,56,56,56,56,71,71,71,71,71,71,2007
4424,7202383105,4,5,5,5,5,5,5,5,5,5,5,5,2007
4433,15922889800,3,6,6,8,12,14,19,19,19,19,21,21,2007
4449,7006556611,14,14,14,19,53,54,54,54,145,145,145,145,2007
4504,57191608116,3,3,3,3,3,3,3,3,3,3,3,3,2007
4506,9236210900,8,27,27,33,35,41,41,41,43,43,43,43,2007
4517,56160068200,2,2,10,10,10,10,10,10,10,10,10,10,2007
4518,23388123200,2,2,3,3,3,3,3,3,3,3,3,3,2007
4520,13006883600,5,5,5,5,5,5,5,5,5,5,5,5,2007
4521,55921949000,4,4,4,18,29,36,36,36,42,42,46,46,2007
4522,56212894300,8,8,8,8,8,8,8,8,8,8,8,8,2007
4528,57203633141,4,6,6,8,10,10,10,12,12,12,12,12,2007
4529,25646095600,4,4,4,4,4,4,4,4,4,4,4,4,2007
4554,24476539600,3,8,8,9,9,9,9,11,11,11,15,18,2007
4567,7006306054,5,11,11,11,11,11,11,68,68,68,68,68,2007
4590,7007152623,3,3,3,3,3,3,3,3,3,3,3,3,2007
4591,25927140900,4,4,4,4,4,4,4,4,4,4,4,4,2007
4594,7401929029,3,3,3,3,4,4,4,4,4,4,4,4,2007
4599,7103253312,8,10,22,22,22,22,22,22,22,22,22,22,2007
4605,57196703052,1,1,2,2,2,2,2,2,2,2,2,2,2007
4609,23010562700,43,43,43,43,43,43,43,43,43,43,43,43,2007
4662,6701523620,6,6,6,6,6,6,6,6,6,6,6,6,2007
4709,6507583953,9,9,9,9,9,9,12,12,12,12,12,12,2007
4754,7102890924,4,4,4,4,7,7,7,19,19,19,19,19,2007
4786,16548896600,2,4,7,12,17,20,22,29,39,45,50,54,2007
4788,24470146400,3,3,3,3,3,3,3,3,3,3,3,3,2007
4801,7403462856,29,37,37,37,37,37,37,37,37,37,37,37,2007
4858,23397945300,2,2,2,2,2,2,2,2,2,2,2,2,2007
4877,9746738100,7,7,7,7,7,7,7,7,7,7,7,7,2007
4923,35778848600,7,7,7,7,7,7,7,7,7,7,7,7,2007
4932,23980170200,15,15,15,15,15,15,35,35,38,38,53,60,2007
4937,55879166700,2,7,12,12,14,14,14,18,24,24,24,27,2007
4941,14064984700,4,4,4,4,4,4,4,4,4,4,4,4,2007
4943,16417177100,5,5,5,5,5,5,5,5,5,5,5,5,2007
4957,24721189500,5,5,5,5,5,5,5,5,5,5,5,5,2007
5016,24450759500,6,6,6,6,6,6,6,6,6,6,6,6,2007
5034,23092275800,4,4,4,4,4,4,4,4,4,4,4,4,2007
5049,55916556200,4,4,4,4,4,4,4,4,4,4,4,4,2007
5118,16550212200,5,8,11,11,11,11,11,14,14,14,14,14,2007
5126,55089588600,4,4,4,4,4,4,4,4,4,4,4,4,2007
5131,6603646979,3,3,4,9,13,14,41,50,52,55,55,55,2007
5133,23389662800,3,3,3,3,3,3,3,3,3,3,3,3,2007
5170,23398240500,4,4,4,4,4,4,4,4,4,4,4,4,2007
5245,12646293400,54,54,54,54,54,54,54,54,54,54,54,54,2007
5300,55960102700,3,3,3,6,6,6,6,6,6,6,6,7,2007
5306,22333948000,3,4,6,6,6,6,6,6,6,11,11,14,2007
5336,15830054000,4,4,4,4,4,4,4,4,4,4,4,4,2007
5380,55513537700,3,3,3,4,4,4,4,4,4,4,4,4,2007
5394,8860383500,1,1,1,1,1,1,1,1,1,1,1,1,2007
5436,23097433600,1,5,11,11,11,16,17,17,28,32,36,42,2007
5494,9633196200,6,12,16,26,32,43,52,52,59,59,72,88,2007
5498,36514332800,7,7,7,7,7,7,7,7,7,7,7,7,2007
5506,6504764538,7,7,7,7,7,7,7,7,7,7,7,7,2007
5552,24723887700,3,5,5,5,5,5,5,5,5,5,5,5,2007
5581,55204661300,2,2,5,5,5,5,5,5,5,5,5,5,2007
5619,35206376500,2,2,2,2,2,2,2,2,2,2,2,2,2007
5624,24450042100,2,2,2,2,2,2,2,2,2,2,2,2,2007
5630,56024107700,1,1,1,1,1,1,1,1,1,1,1,1,2007
5681,22636349700,17,17,17,17,17,17,17,17,17,17,17,17,2007
5685,23484311500,4,4,4,4,4,4,4,4,4,4,9,9,2007
5693,23091224200,5,5,5,5,5,5,5,5,5,5,5,5,2007
5708,55218248600,6,6,6,6,6,6,6,6,6,6,6,6,2007
5710,24070361300,3,3,4,4,4,10,10,10,12,14,15,16,2007
5743,56941303500,3,3,3,3,3,3,3,3,3,3,3,3,2007
5762,7401509098,2,6,6,8,8,8,8,12,12,12,12,12,2007
5789,15131540700,1,1,2,6,6,11,14,14,16,16,16,16,2007
5809,24464996300,2,2,2,2,2,2,2,2,2,2,2,2,2007
5817,36482930700,1,1,1,1,1,1,1,1,1,1,1,1,2007
5828,23996160900,1,1,12,12,12,12,12,12,12,17,17,17,2007
5829,57203194876,3,3,3,4,4,8,8,10,10,14,14,14,2007
5851,57198614820,3,3,3,3,3,3,3,3,3,3,3,3,2007
5878,25929152800,4,5,5,5,5,5,5,5,5,5,5,5,2007
5892,6505876443,3,3,3,3,3,3,3,3,3,3,3,3,2007
5894,23389701800,3,3,3,3,3,3,3,3,3,3,3,3,2007
5943,7005518814,1,1,1,1,1,1,1,1,1,1,1,1,2007
6014,55954250000,2,2,4,4,4,4,4,4,4,7,7,7,2007
6038,16068027400,2,3,4,4,4,4,7,8,8,8,8,8,2007
6073,55754806800,3,3,3,3,3,3,3,3,3,3,3,3,2007
6104,6603227465,2,2,2,2,2,2,2,2,2,2,2,2,2007
6126,7003444839,4,4,4,4,7,7,7,7,7,7,7,10,2007
6141,23477109300,2,5,5,5,5,5,11,14,14,16,16,16,2007
6162,8121222300,2,2,2,2,2,2,2,2,2,2,2,2,2007
6177,25823324200,4,4,4,25,25,25,25,25,25,25,25,25,2007
6258,6602889483,16,32,32,32,32,32,32,32,32,32,32,32,2007
6297,25031859300,3,3,3,3,3,7,7,10,10,10,10,15,2007
6325,23466583200,2,2,2,2,2,2,2,2,2,2,2,2,2007
6340,24724013200,4,4,4,4,4,4,4,4,4,4,4,4,2007
6343,56070676900,2,4,4,4,4,9,9,12,12,12,17,17,2007
6358,6507385601,2,2,2,2,2,2,2,2,2,2,2,2,2007
6373,8970853300,1,1,1,1,1,1,1,1,1,1,1,1,2007
6407,36809147500,2,2,2,4,4,4,4,4,4,4,4,4,2007
6520,26435958500,5,5,5,5,5,5,5,5,5,5,5,5,2007
6526,23398391400,1,1,3,4,4,4,7,7,7,7,10,12,2007
6538,23111619000,3,3,3,3,3,3,3,3,3,3,3,3,2007
6582,7801412368,1,1,1,1,1,1,1,1,1,1,1,1,2007
6595,26039350700,1,1,1,1,2,2,2,2,2,2,3,5,2007
6728,27367817800,8,8,9,11,13,13,13,13,13,13,13,13,2007
6737,7201541897,1,3,3,5,7,18,21,26,26,26,27,34,2007
6750,16240990400,4,7,7,11,11,11,11,11,11,11,11,11,2007
6757,23389291900,4,4,4,4,4,4,4,4,4,4,4,4,2007
6810,6602988315,11,11,11,11,11,11,11,11,11,11,11,11,2007
6815,57199610881,4,7,8,8,8,8,8,8,8,8,8,8,2007
6817,24367226200,2,2,2,2,2,2,2,2,2,2,2,2,2007
6841,6602541747,2,2,2,2,2,2,2,2,2,2,2,2,2007
6842,19638562300,10,10,10,16,16,16,16,16,16,16,16,16,2007
6888,7006614303,6,6,6,6,6,6,6,6,6,6,6,6,2007
6940,24776501500,4,9,9,9,9,9,9,9,15,15,15,22,2007
6989,7103141093,2,2,2,2,11,16,32,48,55,58,64,67,2007
6997,25630837600,4,22,24,24,24,24,24,24,24,24,24,24,2007
7010,8297821700,10,10,10,10,10,10,10,10,10,10,10,10,2007
7020,25823742400,2,2,6,6,6,6,6,6,6,6,6,6,2007
7022,6603716061,3,3,3,3,6,7,7,7,7,7,7,7,2007
7028,15048842800,5,5,5,5,5,5,5,5,5,5,5,5,2007
7040,11139717600,6,6,6,6,6,6,6,6,6,6,6,6,2007
7048,6602424428,6,6,6,6,6,6,6,6,6,6,6,6,2007
7095,8403430500,6,6,6,6,6,6,6,6,6,6,6,6,2007
7104,18041939700,3,3,3,3,3,3,3,3,3,3,3,3,2007
7106,24073302200,13,36,36,36,46,46,46,46,46,46,46,46,2007
7116,7006240936,14,14,14,19,19,19,19,19,19,19,19,19,2007
7128,20434298400,1,1,1,3,3,3,3,3,3,3,3,3,2007
7129,7201530046,11,11,11,11,11,11,11,11,11,35,35,35,2007
7165,55717139500,3,3,3,3,3,3,3,3,3,3,3,3,2007
7192,57194393910,12,12,12,12,61,61,61,61,61,61,61,61,2007
7197,9434768100,4,4,4,4,4,4,4,4,4,4,4,4,2007
7207,14025125700,6,6,6,7,7,7,10,10,10,11,14,14,2007
7208,6506736003,4,4,4,7,7,7,7,9,9,9,9,9,2007
7209,23006823300,4,4,4,4,4,4,7,7,7,7,8,8,2007
7244,24069841400,7,7,7,7,7,7,7,7,7,7,7,7,2007
7258,57202391057,3,3,3,3,3,5,6,6,6,6,6,6,2007
7259,6506933831,2,2,2,2,2,2,2,2,2,2,2,2,2007
7356,35101453400,2,2,5,5,5,7,7,7,7,7,7,7,2007
7358,23974524000,1,1,3,3,3,3,3,3,3,3,3,3,2007
7366,23396049700,2,5,5,6,8,8,8,8,8,8,8,11,2007
7386,6507823308,3,3,3,3,3,3,3,3,3,3,3,3,2007
7391,18635108500,17,17,17,17,17,17,17,17,17,17,17,17,2007
7395,23389858600,8,8,8,8,8,8,8,8,8,12,17,17,2007
7407,24463312700,6,6,6,6,6,6,6,6,6,6,6,6,2007
7413,24343033500,4,4,4,4,4,4,4,4,4,4,4,4,2007
7419,16317678000,10,10,10,10,10,10,10,10,10,10,10,10,2007
7435,51561591100,3,3,3,3,3,3,3,3,3,3,3,3,2007
7486,7005088084,13,13,13,13,13,13,13,13,13,13,13,13,2007
7597,25627908000,3,6,6,9,9,12,12,25,28,35,38,50,2007
7623,7006723058,2,3,3,3,3,3,3,3,3,3,3,3,2007
7625,36707984500,12,12,12,12,12,12,12,12,12,12,12,12,2007
7634,6603937596,7,7,7,7,7,7,7,7,7,7,7,7,2007
7636,6602458959,5,5,5,8,11,11,11,15,15,15,16,16,2007
7686,9943022800,3,3,3,3,3,3,3,3,3,3,3,3,2007
7716,16646203500,3,3,3,3,3,4,4,4,4,9,9,9,2007
7717,6506948287,9,9,9,9,9,9,9,9,9,9,9,9,2007
7740,7103360293,5,5,5,5,5,5,5,5,5,5,5,5,2007
7748,16038478800,3,3,3,3,3,3,3,3,3,3,3,3,2007
7770,14423937500,8,8,8,8,8,8,8,8,8,8,8,8,2007
7787,23468042400,3,3,3,3,3,3,3,3,3,3,3,3,2007
7829,7003383669,6,6,6,6,6,6,6,6,6,6,6,6,2007
7931,7004796949,6,6,6,6,6,6,6,6,6,6,6,6,2007
7943,23974655300,4,4,4,4,4,4,4,4,4,4,4,4,2007
7958,56756909600,2,2,2,2,2,2,2,2,2,2,2,2,2007
7962,8977363000,10,10,10,10,10,10,10,10,10,10,10,10,2007
7967,6507815235,6,8,8,8,8,8,8,8,8,8,8,8,2007
7969,14022041000,4,4,4,4,4,4,4,4,4,4,4,4,2007
8013,14521493900,9,9,9,9,9,9,9,9,9,9,9,9,2007
8026,22979226900,9,13,15,15,15,15,15,15,15,15,15,15,2007
8048,24822555200,2,2,2,2,2,2,2,2,2,2,2,2,2007
8060,23092203200,2,2,2,2,2,2,2,2,2,2,2,2,2007
8062,23390234900,2,2,3,4,4,4,4,4,4,4,4,4,2007
8065,23990151100,3,6,9,9,9,9,11,11,11,11,11,16,2007
8071,7005707664,5,5,5,5,5,5,5,5,5,5,5,5,2007
8083,7005300654,4,4,4,4,4,4,4,4,4,4,4,4,2007
8151,34573019300,7,7,7,7,7,7,7,7,7,7,7,7,2007
8153,23568671500,17,17,17,17,17,17,17,17,17,17,17,17,2007
8189,57199340793,1,2,2,2,2,2,2,2,2,2,2,2,2007
8193,57198569700,11,11,11,11,11,11,11,11,11,11,11,11,2007
8205,18038129600,2,2,2,2,2,2,2,2,2,2,2,2,2007
8310,24478041100,2,4,4,4,4,4,4,4,4,4,4,4,2007
8312,23992333600,5,5,5,5,5,5,5,5,5,5,5,5,2007
8320,8375595500,3,11,11,11,11,11,11,11,11,11,11,11,2007
8325,6507460498,2,2,2,5,5,7,7,7,7,8,8,8,2007
8349,21742024000,3,3,3,3,3,3,3,3,3,3,3,3,2007
8353,6507801765,7,12,14,14,14,16,22,22,24,28,28,28,2007
8358,57200740328,2,2,2,2,2,2,2,2,2,2,2,2,2007
8374,16029349900,12,12,12,12,12,12,12,12,12,12,12,12,2007
