Unnamed: 0,ID,2017,2018,start_year
8,56523160100,6,6,2017
42,57193437031,5,5,2017
52,57201405140,15,15,2017
89,57193831201,6,6,2017
94,57190680369,3,3,2017
95,55838510332,5,5,2017
100,54385399300,6,6,2017
112,57196516104,2,2,2017
168,54419904100,4,4,2017
177,57197787536,1,1,2017
185,57193088194,4,4,2017
187,7003321707,3,3,2017
197,8974048100,17,17,2017
200,57203379822,4,4,2017
234,57193448950,3,3,2017
236,55259071200,8,8,2017
237,8517464000,27,27,2017
243,6506345528,3,3,2017
263,56223055000,20,20,2017
265,26025571400,5,5,2017
286,57196216997,6,6,2017
318,6603480856,2,2,2017
320,57196247566,3,3,2017
326,57200071649,17,17,2017
327,35430042600,6,6,2017
359,56083293900,14,14,2017
360,6602553055,2,2,2017
384,24170805000,4,4,2017
387,35848858900,38,38,2017
398,57195685840,28,40,2017
401,36172704800,21,21,2017
416,57194278954,5,5,2017
422,19337532100,29,29,2017
437,56411920100,13,13,2017
487,57198820650,4,4,2017
498,57193652514,5,5,2017
506,35424413500,9,26,2017
523,57196194669,4,4,2017
539,57195504582,6,6,2017
565,6504010163,7,13,2017
593,55937054700,34,34,2017
595,57201120477,3,3,2017
605,57200165239,4,6,2017
613,7401653270,8,8,2017
619,57199212073,10,10,2017
669,6602549287,8,8,2017
672,22835500500,17,17,2017
706,55613312700,6,6,2017
710,54792767800,7,7,2017
716,57193666554,3,3,2017
723,57197837651,3,5,2017
740,35937644700,7,7,2017
743,22134311400,5,5,2017
751,54881975600,2,2,2017
754,57200257905,2,4,2017
768,57195549010,2,2,2017
776,57195245709,4,4,2017
798,56489810900,2,5,2017
813,57202013381,5,5,2017
833,57194656359,23,23,2017
848,57195532898,2,4,2017
867,56717764600,4,4,2017
880,35772298600,7,7,2017
893,6701652404,2,2,2017
915,57201905011,2,2,2017
933,57191382777,2,2,2017
936,26656011800,4,4,2017
940,54785299800,2,2,2017
956,56845738100,10,10,2017
960,57193706236,4,4,2017
972,57195641275,3,3,2017
989,57195148240,5,5,2017
1048,36020849500,9,13,2017
1074,57193668892,3,3,2017
1097,55642871600,2,2,2017
1098,55195600600,3,3,2017
1103,57120007000,3,3,2017
1116,16307679400,27,27,2017
1126,56429699600,1,1,2017
1157,57200504901,6,6,2017
1162,56389226300,5,5,2017
1168,57196190739,3,8,2017
1201,55431373200,4,6,2017
1207,57197293765,9,9,2017
1208,57200553572,2,2,2017
1211,57189729895,39,43,2017
1221,26532134800,2,2,2017
1225,57190215418,5,5,2017
1228,57194207869,5,5,2017
1236,55255344600,2,2,2017
1239,6504825500,5,5,2017
1253,36069960100,8,8,2017
1264,57191870597,6,6,2017
1287,57197787406,12,12,2017
1295,57201300541,3,3,2017
1304,7403506666,13,13,2017
1313,8988880800,2,2,2017
1323,57000424800,2,2,2017
1326,56912295400,10,10,2017
1351,57194784857,4,4,2017
1355,57204225272,4,4,2017
1356,57200319939,7,7,2017
1391,57194633273,10,10,2017
1406,57193801918,5,5,2017
1423,56528299800,2,2,2017
1424,7801541269,7,7,2017
1429,12762570700,6,6,2017
1434,24824052300,27,27,2017
1442,6701478237,8,8,2017
1460,16204149800,13,13,2017
1476,18633549200,21,21,2017
1480,57200598235,6,6,2017
1507,35206654500,3,3,2017
1509,56373438900,1,1,2017
1525,57196327637,2,2,2017
1536,36697283500,4,4,2017
1547,57193153428,3,3,2017
1548,55950359000,6,6,2017
1551,6601955173,8,8,2017
1555,56702274900,7,7,2017
1568,57194083886,3,3,2017
1607,56815132900,3,3,2017
1609,55818826500,3,3,2017
1629,23976822200,12,12,2017
1649,23096778100,7,9,2017
1658,57204357968,3,3,2017
1660,56414525200,15,15,2017
1671,56909330500,1,1,2017
1702,16303888200,2,2,2017
1721,56444380200,3,3,2017
1732,57193751943,3,5,2017
1748,57191914461,17,17,2017
1756,6603068537,4,4,2017
1784,35107064300,2,2,2017
1790,6602237420,5,5,2017
1796,56888182800,3,3,2017
1809,6507093489,5,5,2017
1812,57188666556,3,3,2017
1825,7801420369,12,12,2017
1832,50262996800,11,11,2017
1851,57193774207,5,5,2017
1855,24069736100,8,18,2017
1863,55845831600,25,25,2017
1878,56413029300,9,9,2017
1887,8944018200,3,3,2017
1893,36941060000,8,8,2017
1930,57195265252,6,6,2017
1941,13606225400,5,5,2017
1943,36847107700,9,14,2017
1951,35078364000,3,3,2017
1952,56779888200,3,3,2017
1956,23490356200,5,5,2017
1961,7005986573,4,4,2017
1972,8518669600,4,4,2017
1982,55734981200,5,5,2017
1985,36701835800,4,4,2017
1989,16238894800,6,6,2017
1995,6504148828,3,3,2017
1998,57196475352,3,3,2017
2007,7102945187,4,31,2017
2031,7201452882,2,2,2017
2032,57194202669,3,5,2017
2058,56407070700,6,8,2017
2068,57202536982,4,11,2017
2088,55137410200,11,11,2017
2099,23090829200,3,4,2017
2102,9433671800,1,1,2017
2126,56401819300,5,5,2017
2131,57194651320,5,5,2017
2150,56868557800,2,3,2017
2154,57199057238,5,5,2017
2159,57190808093,14,30,2017
2169,55328694600,23,23,2017
2187,24825489700,5,5,2017
2188,7201394107,5,5,2017
2210,57195324089,3,3,2017
2222,57200306287,1,1,2017
2253,23993348100,6,9,2017
2256,57200511600,3,3,2017
2261,6507385075,4,4,2017
2299,57195492127,4,4,2017
2302,56495431000,4,4,2017
2311,57193713313,16,16,2017
2329,57191278839,3,3,2017
2342,56765215700,17,17,2017
2348,7006655065,25,25,2017
2360,6506894858,5,5,2017
2367,57193859122,4,4,2017
2373,7102048580,14,14,2017
2375,57194033547,1,1,2017
2392,35847863800,14,14,2017
2396,7801515783,8,8,2017
2399,55386682400,4,6,2017
2402,55808378700,3,3,2017
2409,57160027800,4,4,2017
2414,57194587156,5,5,2017
2429,39261426700,6,6,2017
2430,54894497100,6,6,2017
2432,55545861200,3,3,2017
2443,57200220523,7,7,2017
2444,57194975259,8,8,2017
2448,6602674641,10,11,2017
2476,55243168600,6,6,2017
2480,56784600600,6,6,2017
2519,7004194786,12,12,2017
2537,8510851800,3,3,2017
2552,56604799100,3,4,2017
2571,57072410100,4,4,2017
2611,57191843424,5,5,2017
2615,57195264190,3,22,2017
2621,57196403059,4,9,2017
2656,6602886684,1,1,2017
2679,24503028500,36,36,2017
2692,56192834500,4,5,2017
2695,55672129800,30,30,2017
2702,57188724280,3,3,2017
2713,57193508280,5,5,2017
2717,55961894100,12,12,2017
2754,13406373500,5,12,2017
2762,15833551000,2,2,2017
2768,7102506029,2,2,2017
2784,57202693317,4,5,2017
2789,56888430400,5,5,2017
2817,57191341690,2,2,2017
2841,57194634092,3,3,2017
2842,57197732433,9,9,2017
2848,35723402500,5,5,2017
2856,55903750100,16,16,2017
2873,57190050182,2,2,2017
2915,57200274200,9,9,2017
2932,56829994700,1,1,2017
2938,6603619556,13,13,2017
2961,23994545300,16,16,2017
2982,7006811629,4,4,2017
2996,55889370900,23,23,2017
3005,57190444573,4,4,2017
3010,57191276563,3,4,2017
3011,56582295800,3,3,2017
