Unnamed: 0,ID,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,start_year
0,6508297663,4,4,4,4,4,7,7,8,8,8,8,8,8,8,2005
7,8852651700,9,9,9,9,9,9,9,9,9,9,9,9,9,9,2005
9,8980426100,2,5,6,8,14,14,22,24,24,29,34,34,51,53,2005
63,57203533737,11,11,11,11,11,11,11,11,11,11,11,11,11,11,2005
70,14019498900,3,4,4,7,7,12,12,13,13,13,13,15,15,15,2005
136,56399300100,11,11,11,11,11,11,11,11,11,11,11,11,11,11,2005
241,8894614600,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2005
242,17134577000,1,1,2,2,2,3,8,8,8,8,8,9,11,12,2005
245,7407378316,7,8,8,8,8,8,8,8,8,8,8,8,8,8,2005
306,7005730125,10,10,10,19,19,19,19,19,19,19,19,19,19,19,2005
341,14831456100,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2005
368,6603780207,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2005
392,8357416500,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2005
428,7005676879,14,14,14,14,14,22,22,22,22,22,22,22,22,22,2005
443,57200783233,38,38,38,38,38,38,38,38,38,38,38,38,38,38,2005
456,8286910100,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2005
475,16635523100,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2005
489,7005877653,3,3,3,3,3,7,7,7,7,7,7,7,7,7,2005
503,13104887800,4,4,4,4,4,7,7,7,7,7,7,7,7,7,2005
529,13607175900,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2005
533,6507025980,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2005
618,7801627219,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2005
665,8403722600,1,3,3,3,3,3,3,3,3,3,3,3,3,6,2005
666,6505635037,3,4,4,4,4,4,4,4,4,4,4,4,4,4,2005
676,22333263900,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2005
702,8706421200,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2005
730,12141109900,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2005
747,6701417695,1,1,1,1,1,1,1,5,5,5,5,5,5,5,2005
763,57195724819,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2005
793,11140790500,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2005
910,7006797863,5,9,9,9,9,9,9,9,9,9,9,9,9,9,2005
942,6603351085,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2005
953,10142859300,3,4,7,10,12,17,23,23,25,25,25,25,25,25,2005
969,15923420900,7,13,19,22,25,25,28,32,35,42,47,48,48,49,2005
997,55665644100,2,2,2,4,4,4,4,6,6,6,6,6,6,6,2005
1015,55395549800,10,12,12,12,16,16,19,19,19,19,19,19,19,19,2005
1055,14016658000,4,4,5,5,5,5,5,5,5,5,5,5,5,5,2005
1129,56115733900,1,1,4,4,4,4,4,4,4,4,4,4,4,4,2005
1152,35607176600,2,2,2,2,2,2,6,6,6,6,6,6,6,7,2005
1175,12544780400,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2005
1177,8878656200,23,27,42,42,42,42,42,42,42,42,42,42,42,42,2005
1198,55423994500,48,48,48,48,48,48,48,48,48,48,48,48,48,48,2005
1303,13006340600,6,6,6,7,7,7,7,7,7,7,7,7,7,7,2005
1316,55002836300,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2005
1359,8971699800,3,3,3,3,35,35,35,35,35,35,35,35,35,39,2005
1397,8539997700,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2005
1400,8517932600,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2005
1403,6507306354,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2005
1426,12789909000,1,1,1,1,3,3,3,3,3,4,7,13,21,21,2005
1451,23469845400,3,5,5,7,7,7,7,7,7,7,7,7,7,7,2005
1465,7003302108,8,8,8,8,8,8,8,40,40,40,40,62,93,93,2005
1479,57203367164,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2005
1487,14518855700,2,3,3,3,3,7,7,11,11,11,19,21,23,23,2005
1498,6507313856,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2005
1538,56668817000,3,3,3,3,3,10,10,10,10,10,10,10,10,10,2005
1566,23397678200,2,2,3,5,8,8,9,9,11,12,12,14,20,29,2005
1597,8334078800,2,6,10,12,14,14,14,14,14,16,18,18,18,18,2005
1606,16743922100,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2005
1622,6602978212,5,5,5,5,16,16,16,16,16,16,16,16,16,16,2005
1623,24178846200,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2005
1645,7004075315,6,6,6,6,6,6,6,9,9,9,9,9,9,9,2005
1665,6508250671,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2005
1753,13007657500,2,2,2,5,5,8,8,15,17,17,19,19,19,19,2005
1786,8693837100,3,7,7,8,8,8,9,9,12,12,15,15,17,19,2005
1822,8596314500,11,11,11,11,11,11,11,11,11,11,11,11,11,11,2005
1833,6603856765,10,10,10,10,10,10,10,10,10,10,10,10,10,10,2005
1862,6603515487,3,3,4,4,4,6,6,6,7,7,9,9,11,21,2005
1908,6505586309,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2005
1960,8588520200,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2005
1999,16642317200,2,2,4,4,5,5,5,7,11,11,12,12,14,14,2005
2018,8665883200,3,3,3,7,8,11,11,11,11,11,11,11,11,11,2005
2037,25638406800,1,1,1,1,3,3,3,3,3,3,5,5,5,5,2005
2110,6506645501,1,2,7,10,12,21,31,39,43,74,81,89,105,108,2005
2139,14039765600,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2005
2151,7003595227,1,1,1,7,7,7,7,7,7,7,7,33,33,33,2005
2165,6602159947,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2005
2175,56262780800,3,6,6,6,6,6,11,12,12,13,14,14,14,14,2005
2205,9739850400,4,8,13,17,24,24,32,33,35,45,46,49,56,56,2005
2223,56635026400,7,7,7,7,7,7,7,7,7,7,7,7,7,18,2005
2250,23092429500,2,3,3,3,3,7,7,8,9,11,13,15,15,15,2005
2309,13613875100,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2005
2310,6507744783,2,2,2,2,2,2,2,2,2,2,2,2,9,9,2005
2332,6506485127,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2005
2335,35787936200,4,5,5,5,5,5,7,7,7,7,7,7,7,11,2005
2341,13008204000,2,2,2,8,8,8,8,8,8,8,8,8,8,8,2005
2362,6602387655,2,3,3,3,3,3,3,3,3,3,3,3,3,3,2005
2393,14032993800,3,5,5,5,5,5,5,5,5,5,5,5,5,5,2005
2456,16177563000,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2005
2460,21739690800,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2005
2487,6602732768,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2005
2496,7004083299,5,5,5,5,11,11,14,14,14,14,14,14,14,15,2005
