Unnamed: 0,ID,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,start_year
6,6701637996,1,1,1,1,3,3,6,6,7,8,8,9,11,15,15,17,18,18,20,23,23,23,23,1996
57,7004236053,4,4,5,5,5,5,5,6,6,6,10,10,11,11,11,16,16,16,16,16,19,19,19,1996
374,7003645893,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1996
486,7102577004,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1996
819,6602136431,2,3,4,6,9,10,10,12,12,21,22,22,22,22,22,24,28,31,32,34,40,45,49,1996
836,57201301493,1,1,1,2,4,5,7,7,10,12,12,14,15,15,16,16,16,17,17,17,18,18,18,1996
838,7006575535,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,7,7,7,7,7,7,7,7,1996
1090,6603394122,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,8,8,8,8,8,8,1996
1145,15519226500,2,2,2,2,2,2,2,2,2,2,2,2,2,4,4,4,4,4,4,6,6,6,6,1996
1283,7006864322,6,6,6,6,6,10,10,11,16,16,16,16,16,16,16,19,30,32,33,33,33,33,38,1996
1591,6602589749,2,3,3,3,3,3,3,3,6,7,8,8,8,8,8,8,8,8,8,8,11,12,12,1996
1794,14041701600,5,5,5,5,5,5,9,9,9,9,9,9,16,22,27,27,27,27,29,29,29,32,32,1996
1865,6603112614,1,1,1,1,2,2,2,5,5,5,5,5,9,11,12,12,18,22,22,27,29,29,29,1996
1945,8444518400,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,6,8,13,15,20,33,42,71,1996
2148,55957278700,11,11,11,16,16,16,16,16,16,16,16,16,16,25,38,38,44,44,44,71,94,94,94,1996
2238,6602525639,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1996
2239,7004184829,1,1,1,1,1,1,3,3,4,6,6,8,9,35,36,38,43,45,45,45,45,47,50,1996
2289,6603558753,3,3,3,3,3,3,3,13,13,13,18,18,18,18,71,71,71,71,75,76,76,76,76,1996
2388,57197881654,2,2,2,2,2,2,4,4,6,6,6,6,7,8,9,9,9,10,10,17,19,19,19,1996
2441,17836394100,2,2,2,4,4,4,7,8,10,10,11,11,11,22,32,36,37,39,41,47,49,62,75,1996
2522,6603948993,3,3,3,3,3,9,9,9,9,9,9,15,29,46,46,60,60,60,60,60,60,60,60,1996
3052,7101942324,6,6,6,6,9,16,25,25,27,30,33,35,36,36,36,46,57,59,60,75,75,78,83,1996
3271,7006439598,2,8,8,10,10,10,10,10,10,10,12,12,12,12,12,12,12,12,12,12,12,12,12,1996
3434,6701915766,1,1,1,4,4,4,13,13,17,17,19,19,19,19,19,19,19,19,19,19,19,19,19,1996
3436,7004594416,1,1,3,3,3,5,6,7,15,17,23,25,31,37,41,41,41,41,41,41,41,41,41,1996
3441,7202754510,2,2,2,2,3,3,3,3,3,3,3,6,13,13,13,13,13,13,13,13,13,13,13,1996
3760,7004700444,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1996
3872,6508142220,1,1,1,1,1,2,2,2,2,2,2,2,2,2,6,8,10,12,13,16,17,19,19,1996
4093,56024763600,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1996
4125,6603730108,1,2,3,4,4,5,8,10,15,18,19,28,37,46,56,60,62,66,71,73,89,102,103,1996
4211,57188555915,1,1,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,7,8,8,9,9,25,1996
4437,6602298730,4,5,9,9,9,9,9,11,11,11,11,13,22,24,24,28,37,37,45,47,50,50,54,1996
4512,6603347912,1,1,1,1,1,1,1,1,1,1,1,1,1,21,21,22,22,22,22,22,22,22,22,1996
4658,7003590157,6,6,6,6,6,6,6,6,7,7,7,7,15,37,40,43,46,65,65,68,68,70,70,1996
4916,7004190173,11,11,11,11,11,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,1996
5157,7003586753,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,9,9,9,9,9,9,1996
5178,6701366851,2,2,2,3,3,3,6,6,6,6,6,7,7,7,8,19,23,26,32,34,43,44,52,1996
5425,55129884100,1,1,1,3,3,3,3,3,3,3,3,3,3,6,6,11,11,11,11,11,11,11,11,1996
5554,55920505100,1,1,1,1,1,1,1,1,1,1,1,3,3,3,3,3,3,4,4,4,4,4,4,1996
5642,7801369428,1,2,3,5,5,5,8,8,8,10,10,17,17,21,21,24,25,28,28,31,32,33,33,1996
5649,6603214034,5,5,5,5,5,5,5,5,5,6,6,7,11,11,13,13,13,13,14,14,14,14,14,1996
5704,14018578600,3,3,3,3,3,3,3,3,3,3,3,3,3,10,10,10,10,14,14,14,14,14,14,1996
5882,7003404292,8,8,8,8,8,8,8,16,16,16,20,20,20,26,26,26,26,26,26,26,34,34,34,1996
5938,6701673697,9,9,9,9,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,1996
5980,6507988790,4,4,5,5,5,5,5,8,8,8,8,8,10,11,11,12,12,12,16,17,18,22,23,1996
6182,7003577013,5,5,5,6,6,6,6,19,19,19,22,22,23,26,26,36,40,40,40,40,42,42,42,1996
6535,55988521800,8,13,13,17,20,46,46,46,46,46,46,46,46,46,46,46,46,51,59,59,63,83,90,1996
7189,11641145800,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1996
7307,6602911322,3,3,3,3,3,3,3,3,3,3,3,3,3,8,9,9,9,9,9,9,9,9,9,1996
7462,6701410263,1,4,5,5,6,6,6,6,24,24,25,25,25,27,27,28,28,28,28,28,28,28,28,1996
7619,6602449903,1,1,1,2,2,2,3,5,6,6,6,6,6,7,7,7,7,7,7,7,7,7,7,1996
7647,7003397816,5,5,14,19,24,28,37,40,40,40,40,40,40,62,70,78,78,78,78,79,85,85,93,1996
7701,6604062080,2,4,4,4,5,7,7,7,10,10,12,12,12,12,12,12,12,15,15,18,18,18,19,1996
7908,7003715902,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,1996
7977,23092229400,3,3,3,3,3,3,6,6,6,6,7,13,19,23,26,31,43,44,47,49,53,57,63,1996
8181,7003666556,3,7,11,11,12,14,18,23,24,24,25,29,29,47,47,54,54,54,54,56,56,60,62,1996
8278,6701851842,10,13,13,13,13,18,25,26,26,28,30,31,31,33,33,34,34,34,34,34,34,34,34,1996
8338,6507810254,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,18,18,18,18,18,18,18,1996
8354,7006366996,1,1,1,1,2,2,2,2,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,1996
8453,57190007363,2,2,2,4,6,6,7,7,7,7,7,7,15,19,22,22,22,22,23,23,41,46,46,1996
8910,6701726570,3,3,3,4,4,4,4,4,4,5,5,7,10,10,10,10,13,14,14,14,14,14,14,1996
9082,7402905263,3,3,3,3,3,3,8,8,8,8,8,8,8,11,11,11,11,11,11,11,17,17,17,1996
9120,6602693523,3,3,3,3,3,3,3,4,4,14,14,14,14,15,17,21,24,26,27,29,34,39,39,1996
9293,7103107331,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1996
