Unnamed: 0,ID,2016,2017,2018,start_year
40,42061855800,4,64,64,2016
41,57190745554,4,4,4,2016
47,56365987700,3,5,5,2016
64,56707356100,2,2,4,2016
83,7006062519,9,9,9,2016
84,57194657295,11,11,11,2016
88,6602350090,72,72,72,2016
101,10639679200,6,6,6,2016
122,6507310196,4,4,4,2016
123,55892431600,5,5,5,2016
145,57189664712,11,11,11,2016
162,55210333600,3,4,4,2016
173,57190943852,7,7,7,2016
186,55505575800,3,9,11,2016
189,8702625800,3,3,3,2016
192,57189213486,3,3,3,2016
199,6505920789,4,4,4,2016
201,56383419500,36,36,100,2016
206,56146573000,2,2,4,2016
209,57188342600,3,3,3,2016
250,56045574200,13,13,13,2016
254,57191039090,3,3,3,2016
255,57192371813,3,3,3,2016
262,55256351900,4,4,4,2016
266,7201365464,3,3,3,2016
272,57189311190,14,14,14,2016
274,57192295130,21,21,21,2016
277,57197672885,3,7,10,2016
283,57189344824,82,82,82,2016
300,57189072926,3,3,3,2016
304,31767729700,9,9,9,2016
305,42261460000,2,2,2,2016
331,56593116100,26,26,26,2016
335,57190300756,5,5,5,2016
348,23995705900,3,3,3,2016
350,6506951919,1,1,1,2016
357,55601764600,10,10,10,2016
364,55825941600,18,18,18,2016
399,57193573205,41,41,41,2016
403,57192384032,3,3,7,2016
410,57160175300,17,17,17,2016
476,57188752250,15,29,34,2016
480,56365321500,22,22,22,2016
488,57188733509,6,6,6,2016
496,52364876700,16,16,16,2016
531,18041833800,4,4,4,2016
532,6701834930,4,6,6,2016
559,54987307300,45,92,92,2016
572,57188671611,4,4,4,2016
577,57192593045,11,11,11,2016
587,37120574600,5,5,5,2016
590,6506564716,27,27,27,2016
612,57200630510,19,33,33,2016
626,16176209200,5,5,5,2016
638,57191052229,3,3,3,2016
640,6603757179,38,38,38,2016
685,57115512200,3,3,3,2016
689,57204698668,82,82,82,2016
703,22333378700,3,3,3,2016
707,7404782905,33,33,33,2016
717,8966521400,27,27,27,2016
726,57193797107,3,3,3,2016
732,57191737813,5,5,5,2016
742,57207661131,5,5,8,2016
750,57188678994,4,5,5,2016
756,35406320300,50,50,83,2016
762,36184972700,8,8,8,2016
767,56786364600,8,8,8,2016
772,7004053293,2,2,2,2016
799,57192701376,4,4,4,2016
834,57192237482,14,14,14,2016
839,57186398400,5,5,5,2016
840,57192834926,15,15,15,2016
857,56078096600,3,3,3,2016
862,55991728800,33,33,33,2016
871,56489833200,81,81,81,2016
875,35477147000,8,8,8,2016
884,57188754440,5,5,5,2016
892,36614634800,3,3,3,2016
912,16418291100,1,1,1,2016
914,7003429854,8,8,8,2016
959,54683397000,4,4,4,2016
973,57191363595,4,4,4,2016
993,51061122800,15,15,15,2016
1007,57191475737,6,6,11,2016
1018,57190124242,3,3,3,2016
1028,57188590869,8,8,8,2016
1035,36623493800,3,3,16,2016
1061,56568363800,4,7,8,2016
1065,57193699117,4,4,4,2016
1076,56158697000,5,5,5,2016
1084,56074173200,2,2,2,2016
1117,57190948026,2,2,2,2016
1146,56103590300,4,4,8,2016
1173,55967652800,10,10,10,2016
1184,57189220123,32,32,32,2016
1209,57191711457,87,87,120,2016
1232,56419270600,6,6,6,2016
1244,57192682800,2,2,2,2016
1282,57202228246,4,4,8,2016
1307,35590499600,5,5,5,2016
1320,35520065000,5,5,5,2016
1330,57197478894,3,3,3,2016
1340,57191628140,3,3,4,2016
1344,9635513900,7,7,7,2016
1354,57193659335,4,4,8,2016
1358,57184343300,9,9,9,2016
1369,56624557600,4,4,4,2016
1373,55844557900,4,4,4,2016
1398,56736946700,9,9,9,2016
1417,56963453400,7,7,10,2016
1488,57202489667,19,19,19,2016
1522,57190340575,1,2,5,2016
1552,57189355666,3,3,3,2016
1573,55062598600,4,4,5,2016
1578,15846905100,8,8,8,2016
1592,56192356300,18,18,18,2016
1610,8955025700,7,9,9,2016
1654,6506436548,3,3,3,2016
1667,57191380147,3,7,7,2016
1688,8649715100,4,4,4,2016
1694,57194184772,11,11,11,2016
1705,16022100400,8,8,8,2016
1718,57189645750,16,16,16,2016
1719,56495282900,22,22,22,2016
1722,54681636500,3,3,3,2016
1739,55356244300,3,3,3,2016
1752,55349497100,5,14,24,2016
1755,56031368800,9,9,9,2016
1767,57199036373,6,6,6,2016
1769,7202599202,5,5,5,2016
1781,36816879400,4,4,4,2016
1782,12782079400,49,49,49,2016
1788,56705583200,4,4,4,2016
1791,57190133665,5,5,5,2016
1807,55553489100,5,5,5,2016
1813,25959932700,16,16,16,2016
1817,56928312300,1,1,4,2016
1818,7003644286,53,53,53,2016
1837,56427921400,5,5,5,2016
1842,57188706549,5,5,5,2016
1868,6506118014,15,15,15,2016
1884,57189216489,1,1,1,2016
1913,6603684704,4,4,6,2016
1914,57194113582,55,55,55,2016
1920,57194111411,1,1,1,2016
1936,55935951000,16,16,16,2016
1948,57191708967,4,4,4,2016
1957,57189327719,6,6,6,2016
1958,57189232454,2,2,2,2016
1959,57130587700,2,2,2,2016
1968,56286799400,7,8,8,2016
1971,57188648856,3,3,3,2016
1977,57188584502,81,81,81,2016
1984,57191404306,3,3,3,2016
2002,55586567800,3,3,3,2016
2063,36824260400,9,9,9,2016
2065,49962225000,3,3,3,2016
2067,57206276045,14,14,14,2016
2072,57191579613,3,3,3,2016
2075,57190943172,24,32,33,2016
2081,7003488915,11,32,32,2016
2084,55553743050,2,2,2,2016
2089,7006214520,2,2,2,2016
2090,57192839213,6,12,13,2016
2112,37040970300,8,8,8,2016
2113,6603384576,13,13,13,2016
2127,57185236700,15,15,15,2016
2130,36466653700,19,24,24,2016
2140,35605451500,13,13,13,2016
2158,56550089500,47,47,47,2016
2160,57193577118,10,10,10,2016
2170,57192593777,41,41,41,2016
2181,57191674868,4,4,4,2016
2183,36157308700,15,15,15,2016
2189,56478454400,16,16,16,2016
2191,55154876600,24,24,24,2016
2200,37051131500,11,11,11,2016
2237,57192194863,4,4,4,2016
2243,57193154148,6,6,6,2016
2251,19534690700,6,6,6,2016
2271,56024182100,14,14,14,2016
2272,56759943700,7,8,8,2016
2295,55342531400,81,81,81,2016
2296,6603408374,14,14,14,2016
2306,57192711155,5,5,5,2016
2314,57191223206,1,1,1,2016
2352,36622157100,6,6,6,2016
2356,36239654800,1,1,1,2016
2398,7404145008,23,25,30,2016
2410,57190124762,4,4,4,2016
2423,57193702221,4,4,4,2016
2437,55842835600,47,47,47,2016
2438,57192427511,3,3,3,2016
2463,56609057500,9,9,9,2016
2478,57188810109,5,5,5,2016
2515,6508064170,3,3,3,2016
2530,56102177900,1,1,1,2016
2565,56992750600,7,7,7,2016
2574,6601993392,4,4,4,2016
2585,26025850300,6,6,6,2016
2608,36638991100,10,10,10,2016
2612,7102861407,7,7,7,2016
2623,55822742700,1,1,1,2016
2625,57091813100,4,4,4,2016
2627,57188565697,3,3,3,2016
2635,7201463973,8,8,8,2016
2640,6602925041,10,10,10,2016
2655,7003978929,6,6,6,2016
2699,56786393400,3,3,3,2016
2701,16174978200,21,21,21,2016
2710,57193029094,3,3,3,2016
2715,17346968200,4,4,18,2016
2731,56350036600,2,2,2,2016
2732,57193789238,4,4,4,2016
2751,56586167500,6,6,6,2016
2767,57192197994,7,11,30,2016
2792,18435271000,1,3,3,2016
2804,25649076300,2,2,2,2016
2827,54946641900,5,5,5,2016
2852,55511165400,3,10,10,2016
2885,8238185400,35,35,35,2016
2887,55891879300,7,7,7,2016
2890,40461263700,3,3,5,2016
2929,57189328550,4,7,8,2016
2972,56925497400,11,11,11,2016
2973,7007168423,28,28,30,2016
2979,55542663900,40,40,100,2016
2986,6603260099,70,70,70,2016
2997,6602331249,1,1,1,2016
3021,57189097686,3,3,3,2016
3040,57193351775,2,6,6,2016
3048,16309794100,6,6,6,2016
3049,35753052800,13,13,13,2016
3057,57192431690,2,4,4,2016
3062,25027115800,15,15,15,2016
3072,56879230000,4,4,4,2016
3073,56592910400,12,12,12,2016
3076,23477532700,54,54,54,2016
3089,7006633322,3,3,3,2016
3101,56146251100,3,3,3,2016
3124,7102400958,16,16,16,2016
3144,57192543697,6,7,7,2016
3145,57110067000,25,25,25,2016
3194,57102195500,3,3,3,2016
3204,56592095400,2,2,2,2016
3225,57188861977,4,4,4,2016
3237,57191265349,4,4,4,2016
3244,8969748600,4,7,7,2016
3249,57191887763,1,2,2,2016
3251,57207006689,3,3,3,2016
3261,14065570000,4,4,4,2016
3286,35351567000,3,3,3,2016
3321,57204340016,47,47,47,2016
3361,15842329000,5,9,9,2016
3379,57192208910,4,5,5,2016
3382,55807355500,5,7,15,2016
3383,57191956520,3,3,3,2016
3392,57190745405,4,4,4,2016
3394,6504350888,2,2,2,2016
3421,53866212000,17,17,17,2016
3425,57190754559,8,8,8,2016
3461,57188581674,5,5,5,2016
3484,55453710300,1,1,1,2016
3518,7403619349,4,4,4,2016
3536,57052014100,36,36,104,2016
3545,57189344809,82,82,82,2016
3546,57204736361,6,6,6,2016
3564,55523498400,4,4,4,2016
3634,26421131300,4,4,4,2016
3636,57191912451,3,3,4,2016
3653,55979118000,10,10,10,2016
3691,14053507600,12,12,12,2016
3709,7006094962,27,27,27,2016
3719,57202392789,2,2,2,2016
3731,6603966596,15,15,15,2016
3739,57193134440,3,3,3,2016
3757,27267841100,5,7,19,2016
3784,56514513200,39,39,39,2016
3793,57193647155,1,3,3,2016
3811,35336690500,6,6,6,2016
3822,57190436407,61,65,65,2016
3831,7005716178,8,8,8,2016
3868,56692168000,3,3,3,2016
3869,57189043142,3,3,3,2016
3873,7004181101,3,3,3,2016
3900,57190065508,3,3,3,2016
3902,46062018600,6,6,6,2016
3921,6506079006,5,5,5,2016
3925,57190883380,5,5,5,2016
3928,6505920401,78,78,112,2016
3929,57204375486,3,3,3,2016
3932,57203239853,6,6,6,2016
3950,57144903600,5,5,5,2016
3965,36097963200,3,3,3,2016
3966,56160243300,4,4,4,2016
4008,55876947700,5,5,5,2016
4013,6508368901,3,3,3,2016
4044,55988347000,3,3,3,2016
4047,56258325200,7,7,7,2016
4091,57190883130,2,3,5,2016
4092,24802263400,8,8,8,2016
4142,17345107400,2,2,2,2016
