Unnamed: 0,ID,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,start_year
66,7003667638,1,1,1,1,1,1,1,1,1,1,2009
68,7005152559,2,2,2,4,4,4,4,4,4,4,2009
85,7102067286,2,2,2,2,2,2,2,2,2,2,2009
90,14631570600,10,10,10,10,10,10,10,10,10,10,2009
91,57159978600,3,3,3,3,3,3,3,3,3,3,2009
108,7801486018,6,6,6,6,6,6,6,6,6,6,2009
129,7101647136,8,8,8,8,8,8,8,8,8,8,2009
131,36069432900,1,1,1,1,1,1,1,1,1,1,2009
183,35114583400,8,8,8,8,8,8,8,8,8,8,2009
207,26430511700,3,3,3,3,3,3,3,3,3,3,2009
246,6506844420,4,4,4,4,4,4,4,4,4,4,2009
271,23009028700,2,4,4,8,8,8,8,8,8,8,2009
282,15925920700,3,3,3,3,3,3,3,3,3,3,2009
290,7403291857,3,3,3,3,3,3,3,3,3,3,2009
317,7102555799,6,6,65,65,65,65,66,66,66,66,2009
344,35225421300,7,7,7,7,7,7,7,7,7,7,2009
347,36103964500,7,7,7,7,7,13,13,13,13,13,2009
361,7006495003,4,4,4,4,4,4,4,4,4,4,2009
372,15835646600,3,3,3,3,3,3,3,3,5,5,2009
404,35070019100,2,2,2,4,4,4,5,5,5,7,2009
434,26321761100,1,1,3,5,5,5,5,5,5,5,2009
474,9740828000,7,7,7,7,7,7,7,7,7,7,2009
491,56641408700,2,2,2,2,2,2,2,2,2,2,2009
512,57196302792,4,4,4,4,4,4,4,4,4,4,2009
517,57197695978,5,5,5,5,5,5,5,5,5,5,2009
522,24922890200,3,3,3,3,3,3,3,3,3,3,2009
544,36115275500,16,16,16,16,16,16,16,16,16,16,2009
550,56175534000,5,5,5,5,5,5,5,5,5,5,2009
566,6506116372,7,7,7,22,22,22,35,35,35,35,2009
570,24484862400,6,6,6,6,6,6,6,6,6,6,2009
575,7005810184,2,2,2,2,2,5,5,5,5,5,2009
588,35168696400,4,6,6,6,6,6,6,6,6,6,2009
597,57193510529,3,3,3,3,21,21,21,21,21,21,2009
629,35146083500,6,6,6,6,6,6,6,6,6,6,2009
671,36715149800,3,3,3,9,9,13,14,22,22,22,2009
696,6507056350,2,2,2,6,10,10,10,10,10,10,2009
714,56393147900,4,4,4,4,4,4,4,4,4,4,2009
748,23393096300,18,18,18,19,19,19,19,19,19,19,2009
760,7003479767,3,3,3,3,9,9,9,9,9,34,2009
780,26435119700,3,3,3,6,6,6,9,9,9,9,2009
790,7403518693,9,9,9,9,9,9,9,9,9,9,2009
797,6701689507,3,3,3,3,3,3,3,3,3,3,2009
812,6506579443,10,10,10,10,10,10,10,10,10,13,2009
817,36022789600,5,5,9,9,9,9,9,9,9,9,2009
828,16175168500,15,15,21,21,21,21,21,21,21,21,2009
831,56854900700,3,3,3,3,3,3,3,3,3,3,2009
866,6602752766,7,7,7,8,8,8,8,8,8,8,2009
878,57192816670,4,4,4,4,4,4,4,4,4,4,2009
887,6505792378,6,6,6,6,6,6,6,6,6,6,2009
895,55788281700,12,12,12,12,12,12,12,12,12,12,2009
906,57197475266,3,3,3,3,3,3,3,3,3,3,2009
918,7003713793,3,3,3,3,3,3,3,3,3,3,2009
920,7004058432,1,1,1,1,1,1,1,1,17,17,2009
938,55617514600,6,7,7,7,7,7,7,7,7,7,2009
939,22035688000,2,2,2,2,2,2,2,2,2,2,2009
947,35191179100,1,3,3,5,5,5,5,5,5,5,2009
961,55445085200,2,2,2,4,5,5,6,9,9,9,2009
975,55497329900,1,1,1,1,1,1,1,1,1,1,2009
1012,35168386600,4,4,4,4,4,4,4,4,4,4,2009
1046,56618197800,2,8,10,11,11,11,11,11,11,11,2009
1049,57131392800,2,2,2,2,2,2,9,9,9,13,2009
1064,55875642100,16,16,16,16,16,16,16,16,16,16,2009
1068,7404174677,3,3,3,3,3,3,3,3,3,3,2009
1083,9234774400,3,3,3,3,3,3,3,3,3,3,2009
1092,23474799500,6,6,10,10,10,22,22,22,22,22,2009
1110,27667472500,4,5,8,15,15,15,18,18,18,18,2009
1149,7801464166,13,13,13,13,13,13,13,13,13,13,2009
1156,16029040600,4,4,7,7,12,14,14,31,31,31,2009
1193,6603321277,3,3,8,8,8,8,13,13,13,13,2009
1266,22981925400,4,4,4,14,14,14,14,16,16,16,2009
1292,56835559100,2,2,2,2,2,2,2,2,2,2,2009
1305,24475529800,5,5,5,5,5,5,5,5,5,5,2009
1324,35302494500,2,2,2,2,5,5,14,17,17,19,2009
1329,7404506656,15,15,15,15,15,15,15,21,21,21,2009
1333,34880328400,6,10,10,13,16,17,17,27,28,28,2009
1337,36711635700,5,5,5,5,5,5,5,5,5,5,2009
1343,6601968404,6,8,10,11,11,12,19,28,42,42,2009
1348,24512366100,4,4,4,4,4,4,4,4,4,4,2009
1366,35115454100,4,4,4,4,4,4,4,4,4,4,2009
1395,57063369300,1,1,1,1,1,1,1,1,1,1,2009
1399,36777340600,2,2,2,2,2,2,2,2,2,2,2009
1435,7402000409,6,6,6,6,6,6,6,6,6,6,2009
1470,56506631200,6,6,25,29,29,29,29,29,29,29,2009
1483,16680400300,3,3,3,3,3,3,3,3,3,3,2009
1492,6505653036,3,3,3,3,3,3,3,3,3,3,2009
1499,55788653800,6,6,6,6,6,6,6,6,6,6,2009
1539,6508040906,2,2,2,13,13,16,29,29,29,29,2009
1540,16319079100,12,12,12,12,12,25,44,44,44,44,2009
1554,6506359644,8,8,8,8,8,8,8,8,8,8,2009
1570,54082826900,3,3,3,3,3,3,3,3,3,3,2009
1589,7202179975,2,2,2,2,2,2,2,2,2,2,2009
1603,23091502800,22,22,22,22,22,22,22,22,22,22,2009
1635,56219509000,2,2,2,2,2,2,2,2,2,2,2009
1641,35090143100,6,6,6,6,6,6,6,6,6,6,2009
1663,36011516300,10,10,10,10,10,10,10,10,10,10,2009
1682,7006058671,3,3,3,3,3,3,3,3,3,3,2009
1686,7004386216,29,29,29,29,29,29,29,29,29,29,2009
1689,36773528500,4,4,4,4,4,4,4,4,4,4,2009
1704,7006173733,3,3,3,3,3,3,3,3,3,3,2009
1717,24578016800,2,2,2,2,2,2,2,2,2,2,2009
1726,35761074700,3,3,3,3,3,3,3,3,3,3,2009
1859,57194322114,3,3,3,3,3,3,3,7,7,7,2009
1864,23484315300,4,4,4,4,8,8,9,9,9,11,2009
1872,8948342200,4,4,4,4,4,4,4,4,4,4,2009
1901,8563892500,4,4,6,6,6,6,6,6,6,7,2009
1904,56311027300,2,2,2,2,2,2,2,2,2,2,2009
1916,15020183900,1,2,4,6,7,8,8,9,9,13,2009
1933,6603704033,21,21,21,21,21,21,21,21,21,21,2009
1934,24342928100,1,1,3,3,3,3,4,4,4,4,2009
1954,56890598600,2,2,2,2,2,2,2,2,2,2,2009
1973,25824865200,5,5,11,11,11,11,11,11,11,11,2009
1976,35174796800,2,3,3,8,8,8,11,11,16,16,2009
1987,8623797900,4,4,4,4,4,4,4,4,4,4,2009
1992,15623178800,2,2,2,2,2,2,2,2,2,2,2009
2005,57197958479,3,3,3,3,3,3,3,3,3,3,2009
2008,26039654200,2,3,3,3,3,3,3,3,3,3,2009
2022,55754808800,1,1,1,1,1,1,1,1,1,1,2009
2050,35101372700,1,3,3,3,3,3,3,3,3,3,2009
2052,23986944000,3,3,3,8,8,8,8,8,8,15,2009
2064,55574220503,37,37,37,37,37,37,37,104,104,104,2009
2070,54584253000,28,28,33,33,43,46,46,48,48,48,2009
2091,56276872900,8,8,8,14,16,16,16,16,21,21,2009
2104,26967862800,1,1,1,1,1,1,1,1,1,1,2009
2105,6603833526,19,19,19,19,19,19,19,19,19,19,2009
2109,6602077883,5,8,8,8,8,8,8,8,8,8,2009
2135,57200597708,7,7,7,7,7,7,7,7,7,7,2009
2141,34873853300,3,3,3,3,3,3,3,3,3,3,2009
2156,18036679500,1,5,5,6,6,7,7,12,12,12,2009
2178,6701918866,2,2,2,2,2,2,2,2,2,2,2009
2194,35203131200,20,20,20,20,20,20,20,20,20,20,2009
2218,36026128400,11,11,11,13,13,13,13,13,13,13,2009
2219,27567876400,2,2,2,2,2,2,2,2,2,2,2009
2264,6701792636,10,10,10,10,10,10,10,10,10,10,2009
2274,23994149000,32,32,32,32,32,32,32,32,32,32,2009
2280,16308985300,3,3,3,3,3,3,3,3,3,3,2009
2281,57190872677,2,2,2,2,2,2,2,2,2,2,2009
2290,36161267400,4,5,5,5,5,5,5,5,5,5,2009
2304,15623462300,2,2,2,2,2,2,2,2,2,2,2009
2319,24778725700,3,3,3,7,7,7,7,7,7,7,2009
2340,8641225800,8,8,8,8,8,8,8,8,8,8,2009
2354,6602527290,4,4,4,4,4,4,4,4,4,4,2009
2374,16241808600,7,7,37,37,37,37,37,37,37,37,2009
2378,55666939200,2,2,2,2,2,2,2,2,2,2,2009
2452,55919930400,17,27,35,50,58,94,110,118,127,140,2009
2462,35088941500,2,2,2,2,2,2,2,2,2,2,2009
2566,12781836600,2,2,3,3,3,3,3,3,3,3,2009
2592,26031562000,3,3,3,3,3,3,7,7,10,10,2009
2617,36117556700,10,10,10,10,10,10,10,10,10,10,2009
2619,26968131700,3,4,7,12,15,15,20,21,21,30,2009
2622,7005636102,4,4,4,4,4,4,4,4,4,5,2009
2639,7006389016,2,2,2,2,2,7,9,12,12,12,2009
2643,57202960579,6,6,9,9,13,13,32,32,32,32,2009
2646,23397235600,3,3,7,7,12,12,12,12,12,12,2009
2647,7003589075,1,4,8,11,13,13,13,13,15,15,2009
2657,35810377900,3,3,6,6,6,6,6,6,6,8,2009
2658,25031238600,4,4,4,4,9,11,11,11,12,12,2009
2682,6507912264,5,5,5,5,5,11,11,11,11,11,2009
2712,25930306600,1,1,1,1,1,1,1,1,1,1,2009
2718,26432253600,4,4,4,4,4,4,4,4,4,4,2009
2736,36159735300,5,5,5,5,5,5,5,5,5,5,2009
2780,6603345858,8,8,8,8,8,8,8,8,8,8,2009
2795,7801413959,4,4,4,4,4,4,4,4,12,12,2009
2893,57203259001,4,4,4,4,4,4,13,21,30,31,2009
2912,35589367700,2,2,2,2,2,2,2,2,2,2,2009
2926,10839530100,6,6,14,14,14,14,14,14,14,25,2009
2951,35253294700,4,5,5,5,12,12,12,12,12,12,2009
2978,55842468000,20,20,108,143,146,146,154,154,169,169,2009
3012,57197844289,10,10,10,10,10,10,10,10,10,10,2009
3014,23036062700,6,6,6,6,11,11,11,16,16,16,2009
3016,7006437864,5,18,18,24,28,31,31,31,49,55,2009
3017,36697915000,2,2,2,2,2,2,2,2,2,2,2009
3068,55672845100,5,5,5,5,5,5,9,9,9,9,2009
3110,35179791100,3,3,3,5,5,12,14,17,19,19,2009
3112,35070887700,3,3,8,8,8,8,8,8,8,10,2009
3133,35079408800,7,8,8,8,8,8,8,8,11,11,2009
3152,35226372900,6,8,8,9,9,9,9,9,9,9,2009
3177,26428029800,2,2,2,2,6,11,12,13,13,13,2009
3191,24721344600,2,2,3,3,3,3,3,3,5,5,2009
3205,27367539200,1,1,1,1,1,1,1,1,1,1,2009
3252,35321401400,4,4,10,12,16,26,29,39,44,59,2009
3312,35792169300,2,12,12,50,54,54,54,54,54,60,2009
3333,49361801900,2,2,2,7,7,7,7,7,7,7,2009
3357,28767570400,1,1,1,1,1,1,1,1,1,1,2009
3396,36017051900,2,5,7,8,8,8,8,8,8,10,2009
3402,35240661500,5,5,5,5,5,5,5,5,5,5,2009
3404,26535124100,6,6,6,15,20,23,23,23,23,23,2009
3433,7101642387,4,4,4,16,16,16,16,16,16,16,2009
3435,35145603100,1,1,1,1,1,1,1,1,15,15,2009
3486,35303403200,4,4,5,5,5,5,5,5,5,5,2009
3495,6602760768,6,6,6,6,29,29,43,43,43,43,2009
3520,22943890000,5,5,5,5,5,11,11,14,14,14,2009
3543,8856939100,2,2,2,2,2,2,2,2,2,2,2009
3554,56275791600,3,3,3,8,10,10,12,12,12,12,2009
3557,6603050023,2,2,2,2,2,2,2,2,2,2,2009
3562,35291801300,4,4,4,7,7,7,7,7,7,7,2009
3565,7005464348,9,9,9,9,9,9,9,9,9,11,2009
3577,35199215200,4,4,4,4,4,4,4,4,4,4,2009
3581,16647629300,2,2,5,9,9,9,12,18,18,18,2009
3586,35182485100,17,18,24,24,24,24,40,40,40,40,2009
3602,24470943700,4,4,4,4,4,4,7,7,7,13,2009
3622,16549448700,5,5,17,17,17,17,21,26,26,26,2009
