Unnamed: 0,ID,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,start_year
75,6701717022,2,2,2,2,2,4,4,4,7,9,11,11,11,11,11,11,11,2002
132,55883275100,1,5,6,6,6,8,9,9,10,10,13,13,13,14,14,14,14,2002
230,36238070700,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,2002
340,12545635900,4,4,4,14,17,21,21,21,21,21,21,21,25,25,25,25,25,2002
379,14628445300,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2002
431,6603539998,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,2002
447,15042854400,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,2002
449,6603646692,2,2,8,8,8,8,8,8,8,10,12,15,15,25,25,25,25,2002
451,56031467700,3,3,3,3,3,3,8,13,13,13,18,18,18,28,28,28,28,2002
495,6602567419,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2002
546,55436580800,4,4,4,4,6,6,7,9,9,9,9,12,12,12,14,14,16,2002
555,8620148200,16,16,19,26,34,34,42,42,76,76,78,78,106,106,180,180,227,2002
582,35446002900,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,2002
753,7004543110,5,5,5,6,6,6,6,6,8,10,10,10,11,38,38,38,38,2002
794,7003652882,1,1,1,1,5,5,5,5,5,5,5,5,5,5,5,5,5,2002
825,14056666500,15,15,15,15,18,18,18,18,18,26,27,27,32,32,40,40,40,2002
832,23670246400,5,5,11,11,11,20,22,47,52,52,52,52,52,52,52,53,53,2002
894,7003691378,38,38,44,44,46,46,46,46,77,77,77,77,77,77,77,96,96,2002
922,6507353514,5,5,5,5,7,18,18,18,18,18,18,18,18,18,18,18,18,2002
992,6507246762,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2002
1137,8616022800,3,4,4,4,4,4,4,4,4,4,4,4,4,7,7,11,11,2002
1197,8326623700,3,4,4,4,4,8,8,11,11,13,16,16,16,22,24,24,24,2002
1250,6603060728,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2002
1346,23098144600,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2002
1365,23391933400,2,2,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,2002
1368,6507573940,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2002
1469,14632020000,4,4,4,12,12,12,14,28,36,38,42,46,46,54,64,69,70,2002
1493,55174217600,15,15,15,15,15,15,15,34,34,34,83,83,83,83,83,83,83,2002
1572,55439552600,12,12,32,32,51,51,78,78,91,91,91,91,129,129,129,186,186,2002
1612,7003933970,84,100,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,2002
1657,8869759000,3,3,3,3,3,18,18,18,21,21,21,21,21,28,29,29,29,2002
1670,6602174692,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2002
1678,6603438406,2,10,10,10,16,25,26,38,38,44,53,80,86,97,100,114,131,2002
1680,6602719731,84,100,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,2002
1758,16067854600,2,2,2,2,2,8,16,17,52,52,54,83,85,85,85,133,133,2002
1931,7006523599,3,3,3,6,6,6,7,7,7,7,7,7,7,7,7,7,7,2002
1955,6603585567,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2002
2038,55952572800,5,5,5,5,8,15,28,32,35,37,40,44,44,51,52,55,57,2002
2086,7004883672,20,20,20,20,20,20,20,48,61,61,61,61,61,61,61,61,61,2002
2087,55663078600,1,1,1,2,2,2,2,2,2,2,2,7,7,7,7,8,8,2002
2282,55906669600,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2002
2315,6603857535,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2002
2325,23467907100,2,2,2,2,8,8,8,15,17,17,17,17,17,17,17,17,17,2002
2417,6507545164,1,1,2,2,2,5,5,5,5,5,6,6,6,6,7,7,7,2002
2425,7003821160,2,4,4,4,10,10,11,11,11,11,11,11,11,11,11,11,11,2002
2467,23502006600,1,2,2,2,2,2,2,2,2,2,2,2,2,4,4,4,4,2002
2570,21833890500,2,2,2,2,2,2,2,4,4,6,6,6,6,6,6,6,6,2002
2630,7404071092,1,1,1,3,5,5,5,5,5,8,8,8,12,12,12,12,12,2002
2703,7004408692,21,21,21,21,78,78,78,78,78,78,78,78,89,89,194,194,194,2002
2737,8309001800,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,2002
2739,8705778800,5,8,8,9,10,15,22,31,42,50,64,74,81,92,94,95,96,2002
2747,6507136296,4,4,4,4,9,9,9,9,9,9,9,9,9,9,38,38,38,2002
2806,23469591600,2,2,2,2,4,5,8,11,11,11,11,11,11,13,14,14,14,2002
2845,6603102301,3,3,3,3,3,3,3,4,6,6,9,9,9,10,11,12,20,2002
2868,7003513682,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,2002
3025,57197267116,6,6,6,6,6,6,6,6,6,6,6,12,12,12,12,12,12,2002
3118,16024863500,2,2,2,2,2,5,5,5,5,5,5,5,5,5,5,5,5,2002
