Unnamed: 0,ID,2013,2014,2015,2016,2017,2018,start_year
2999,23567665900,2,2,2,2,2,2,2013
3004,56031575900,4,4,4,4,4,4,2013
3039,25822734300,9,9,13,13,13,13,2013
3054,55614124800,7,7,7,7,7,7,2013
3058,57203337551,4,4,4,16,16,16,2013
3059,55409675400,14,19,19,19,19,19,2013
3083,42761053200,7,7,7,8,8,8,2013
3087,56313874800,11,11,11,11,11,11,2013
3103,57202315017,3,3,9,9,9,9,2013
3113,55445284000,2,6,12,13,13,13,2013
3132,56469923300,6,6,20,20,20,20,2013
3182,57204258718,4,4,4,5,5,5,2013
3210,6701796940,6,17,17,86,86,122,2013
3248,6701667002,5,7,7,7,7,7,2013
3254,56022603200,12,16,18,21,21,21,2013
3257,24365708100,3,3,3,3,3,3,2013
3268,56038924000,4,4,4,4,4,4,2013
3307,57194222463,23,23,23,23,23,23,2013
3322,56633370700,4,4,4,4,4,4,2013
3376,8397946300,7,7,7,14,14,14,2013
3384,55925693900,12,12,12,12,12,12,2013
3397,55953445000,7,8,10,10,10,10,2013
3409,57195269466,21,21,21,21,21,21,2013
3450,7102627598,3,3,3,3,3,3,2013
3454,55830215700,3,3,3,3,3,3,2013
3501,57204253161,3,4,4,4,4,4,2013
3505,35563129500,5,5,5,5,5,5,2013
3549,7007169386,5,5,5,5,19,19,2013
3558,55775642300,2,2,2,2,2,2,2013
3573,56225959400,4,4,4,4,4,4,2013
3576,55130614900,5,5,5,5,5,5,2013
3592,25226149800,1,1,1,1,1,1,2013
3604,55642684500,2,2,2,2,5,5,2013
3605,12244717800,6,6,15,15,15,15,2013
3606,6604007181,3,3,3,3,3,3,2013
3617,15043309500,15,16,16,16,16,16,2013
3649,8615753600,4,4,4,4,4,4,2013
3654,55933667200,2,2,2,2,2,2,2013
3661,55756079900,8,12,12,12,14,14,2013
3704,10045243300,1,1,1,1,1,1,2013
3708,54416356100,4,4,4,4,4,4,2013
3723,55553008200,2,2,2,2,2,2,2013
3732,56895625000,27,36,36,41,41,41,2013
3753,24779815600,1,1,2,3,7,7,2013
3762,55816107300,2,3,3,3,3,3,2013
3779,55855458400,3,3,3,3,3,3,2013
3790,55317872200,16,16,16,16,16,16,2013
3814,56348311800,3,3,3,3,3,3,2013
3843,6701865354,15,15,15,15,15,15,2013
3860,55789904300,2,2,2,2,2,2,2013
3915,55492761300,4,4,4,4,4,6,2013
3939,24779538100,33,33,33,33,33,33,2013
3972,7005132127,22,22,22,22,22,22,2013
3973,6508056805,4,4,6,6,7,11,2013
3976,55515554200,5,5,5,5,5,5,2013
4031,28567696800,2,2,2,8,10,10,2013
4036,7003654289,3,4,5,5,8,15,2013
4050,43061118800,2,2,2,2,2,2,2013
4053,55556097300,6,6,6,6,6,6,2013
4054,55210275700,3,3,3,3,3,3,2013
4070,57162106300,7,7,7,7,7,7,2013
4097,55346735300,22,22,22,22,22,22,2013
4103,36800106400,7,7,7,7,7,7,2013
4154,55816135100,4,4,4,4,4,4,2013
4169,56367282000,3,3,11,11,11,11,2013
4212,55902494300,5,5,5,5,5,5,2013
4221,35248278400,5,9,9,9,9,9,2013
4228,36803339300,33,33,33,33,33,33,2013
4242,56331465000,3,3,3,3,3,3,2013
4249,55646529400,4,4,4,4,4,4,2013
4275,55511747632,2,2,2,2,2,2,2013
4282,56331124200,1,1,1,1,1,3,2013
4284,15042130400,10,10,10,10,10,10,2013
4292,55779053800,5,5,5,5,5,5,2013
4326,57049821700,4,5,5,5,5,5,2013
4342,7102895761,17,17,17,17,17,17,2013
4343,54683504100,4,4,4,4,4,4,2013
4345,7003942821,14,14,14,14,14,14,2013
4356,55884156700,2,2,2,2,4,18,2013
4357,8299585600,6,6,12,12,15,15,2013
4386,55755465400,4,4,6,6,6,6,2013
4402,56022760800,3,3,4,4,4,4,2013
4405,56118537700,3,3,4,4,4,4,2013
4438,34974962000,2,2,2,2,6,6,2013
4450,7401876728,4,5,5,5,5,5,2013
4464,35578724300,14,14,14,14,14,14,2013
4475,55845274800,4,4,4,4,4,4,2013
4488,56007566200,1,2,2,2,2,2,2013
4489,6508282251,3,3,3,3,3,3,2013
4496,7404030367,3,3,3,3,3,3,2013
4509,23391945200,3,3,3,3,3,3,2013
4532,55340354200,15,15,15,15,15,15,2013
4540,55263354100,8,8,8,8,8,8,2013
4549,26025614100,6,6,6,6,6,6,2013
4600,7004772662,6,24,38,38,38,38,2013
4613,55816600000,3,3,5,5,6,6,2013
4638,56331412400,10,11,12,13,13,13,2013
4639,8982965500,3,3,3,3,3,3,2013
4660,56415553000,4,8,8,8,8,8,2013
4669,55819801100,3,3,3,3,3,3,2013
4719,22985680200,3,3,3,3,3,3,2013
4720,55885945600,2,2,2,2,4,4,2013
4721,55916357100,3,3,3,3,3,3,2013
4743,55608485500,3,3,3,3,3,3,2013
4747,55841731200,3,3,3,3,3,3,2013
4770,55817184900,4,4,4,4,4,4,2013
4772,35744832200,12,12,12,12,12,12,2013
4775,54987361400,18,18,18,18,18,18,2013
4778,6602595244,4,4,4,4,4,4,2013
4804,55012360900,16,16,16,16,16,16,2013
4826,6603192143,6,6,6,6,6,6,2013
4827,56035323900,3,3,3,3,3,4,2013
4831,7005557357,5,5,5,5,5,5,2013
4848,56648264100,3,3,3,3,3,3,2013
4849,55973675500,2,12,12,25,29,35,2013
4853,55871971900,6,6,6,6,6,6,2013
4869,36351314600,7,7,7,7,7,7,2013
4887,9132996800,5,5,5,5,5,5,2013
4893,56039624100,3,5,5,6,6,6,2013
4898,35088272100,5,5,5,5,5,5,2013
4921,7004893698,4,9,9,9,9,9,2013
4925,39161765900,7,8,8,8,8,8,2013
4929,35614239000,13,20,23,23,23,23,2013
4931,55734431500,3,3,3,3,7,7,2013
4936,6603403882,6,6,6,6,6,6,2013
4940,55731830700,3,7,7,7,10,10,2013
4966,36092845600,3,3,3,3,3,3,2013
5040,55428856300,7,7,7,7,7,7,2013
5044,14021178000,7,7,7,7,9,9,2013
5060,30967631500,5,5,5,5,5,5,2013
5090,55480850100,1,1,1,1,1,1,2013
5120,13007835700,5,5,9,9,11,14,2013
5121,7005734491,3,3,4,4,4,4,2013
5145,55890465800,1,1,1,1,1,1,2013
5156,25521944400,3,3,3,8,8,8,2013
5164,55574213952,3,3,3,3,3,3,2013
5167,7005946091,7,9,9,9,9,9,2013
5169,55190003600,2,2,2,2,2,2,2013
5172,12544631000,1,1,1,1,1,1,2013
5174,55776906600,5,5,5,5,5,5,2013
5183,56084585800,2,2,2,2,2,4,2013
5196,6506386951,4,4,4,11,11,11,2013
5207,7003533496,2,2,2,2,2,2,2013
5211,55820081400,2,4,5,5,5,5,2013
5215,23668399600,4,4,4,4,7,7,2013
5231,55617340600,26,26,29,29,31,37,2013
5249,56102213700,4,4,4,4,4,4,2013
5282,15052098800,16,16,16,16,16,16,2013
5285,55805724000,3,3,3,3,3,3,2013
5311,25639040500,4,5,7,9,9,9,2013
5349,42262071000,2,2,2,2,2,2,2013
5392,37026400000,2,2,2,2,2,2,2013
5406,36976481900,1,2,23,23,23,23,2013
5423,55907305900,13,13,13,13,13,13,2013
5426,36740445300,2,2,2,2,2,2,2013
5430,55646431200,7,7,7,7,16,20,2013
5432,15822947100,7,12,14,17,17,19,2013
5468,55464175000,2,2,2,4,4,4,2013
5548,7102423451,4,4,4,4,4,4,2013
5550,56103912200,3,3,4,4,4,4,2013
5558,55879838800,3,3,3,3,3,3,2013
5591,7101990813,57,57,57,57,57,57,2013
5595,54935118500,3,3,3,3,3,3,2013
5600,55368556500,5,5,5,5,5,10,2013
5606,34880781600,9,9,9,9,9,9,2013
5628,55876955900,3,3,3,3,3,3,2013
5671,55677785700,5,5,5,5,5,5,2013
5672,55614663700,12,12,12,12,12,12,2013
5680,55957638800,1,1,1,1,1,1,2013
5696,35320290600,9,9,9,9,9,9,2013
5712,55658329300,28,28,28,28,28,28,2013
5719,7801354690,2,2,2,2,2,2,2013
5720,55861456000,19,19,19,19,19,19,2013
5721,55926566900,9,9,9,9,9,9,2013
5756,23487281800,2,2,2,2,2,2,2013
5766,56097198000,1,1,1,1,1,1,2013
5768,55807589500,6,6,6,6,6,6,2013
5830,57188672005,6,6,6,6,6,6,2013
5838,24069910600,5,5,6,6,6,6,2013
5839,6506978474,8,8,8,8,8,8,2013
5847,55967153100,3,4,4,4,4,4,2013
5884,55203484300,3,3,3,3,3,3,2013
5899,6602182642,1,1,2,2,2,3,2013
5911,13005855700,11,11,11,11,11,11,2013
5960,55820261700,2,2,2,2,2,2,2013
5970,34881927400,5,8,8,8,8,8,2013
5975,36661796900,8,8,8,8,26,26,2013
6011,55729731000,4,4,4,4,4,8,2013
6019,22136456000,3,8,8,8,8,8,2013
6020,55904892600,2,2,2,7,10,10,2013
6036,55070185400,4,4,7,8,8,8,2013
6053,6506438423,14,14,14,14,14,14,2013
6067,9242166800,6,15,30,30,30,34,2013
6071,55645353900,6,10,10,10,10,10,2013
6077,55841444700,7,7,7,7,7,7,2013
6086,36184724800,11,11,11,11,11,11,2013
6131,6506001534,5,5,5,5,5,5,2013
6132,55786986000,3,5,5,5,6,6,2013
6138,56927011800,6,6,6,6,6,6,2013
6142,7004050153,3,3,3,3,3,3,2013
6146,55646124600,12,12,12,12,12,12,2013
6159,55633243900,1,1,5,9,9,10,2013
6170,56378174600,5,5,5,5,5,7,2013
6183,14321113500,15,15,15,15,15,15,2013
6192,25221446400,5,5,5,5,5,5,2013
6206,55640100100,26,26,27,27,27,27,2013
6207,56028474000,3,3,3,3,4,4,2013
6211,6508074572,56,64,64,64,64,64,2013
6212,55835328000,3,4,4,4,4,4,2013
6221,57203774611,4,4,4,4,4,4,2013
6223,7006294849,5,11,11,13,14,14,2013
6230,6508276207,6,6,6,6,6,6,2013
6232,24470160000,4,4,4,5,6,6,2013
6238,55441378500,5,5,5,5,5,5,2013
6249,56578262000,4,4,4,4,4,4,2013
6276,51461667400,2,3,3,3,4,4,2013
6314,12143283200,4,4,4,4,4,4,2013
6327,57197965827,6,6,6,10,10,10,2013
6351,7004362997,7,7,7,7,7,7,2013
6360,56122543500,2,2,2,2,2,2,2013
6364,8281704300,1,1,1,1,1,1,2013
6394,35233531800,18,18,18,18,18,18,2013
6398,56635492800,4,4,92,92,92,100,2013
6400,55929954000,4,4,4,4,4,4,2013
6412,7405963374,12,12,12,12,12,12,2013
6423,55276798000,11,11,11,11,11,11,2013
6429,55557110000,3,3,3,3,11,11,2013
6432,55836652300,1,6,6,6,7,9,2013
6442,55872174000,2,2,2,10,11,11,2013
6468,56029861000,5,5,5,5,5,5,2013
6470,6701714193,14,14,14,14,14,14,2013
6487,26024231500,5,5,5,5,5,5,2013
6493,16070251100,23,23,23,23,23,23,2013
6505,55907165500,7,7,7,7,7,7,2013
6525,56362383500,6,6,6,6,14,14,2013
6537,40561103000,5,5,5,5,5,5,2013
6540,55835023800,12,12,12,12,12,12,2013
6592,56031680600,4,4,4,4,4,4,2013
6599,55929027200,2,2,4,4,4,4,2013
6620,55746932600,10,10,10,10,10,10,2013
6638,56022604100,1,1,1,3,3,3,2013
6653,55793268700,37,82,82,82,82,117,2013
6655,57192159464,2,2,2,2,2,2,2013
6656,55857399600,4,4,4,4,4,4,2013
6659,7005576600,6,18,18,18,18,18,2013
6663,53984760200,62,83,83,83,96,106,2013
6664,24776566600,5,5,5,5,5,5,2013
6758,7003540219,6,6,6,6,6,6,2013
6762,57198799752,6,6,6,6,6,6,2013
6763,56067293500,2,3,3,3,3,3,2013
6768,10243942800,3,3,3,3,3,3,2013
6780,23988729400,2,2,3,7,7,18,2013
6788,24725054300,5,5,5,5,5,5,2013
6794,56014358400,3,3,3,3,3,3,2013
6806,57193572967,3,3,3,3,3,3,2013
6808,55835791500,12,12,12,12,12,12,2013
6809,55664527100,31,31,31,31,31,31,2013
6857,14036983700,8,8,8,8,8,8,2013
6865,56066639100,2,2,2,2,5,12,2013
6894,7006456423,4,4,7,7,10,13,2013
6930,55904560000,3,3,7,10,14,21,2013
6935,55702520568,4,4,4,4,4,4,2013
6966,55613179800,11,11,11,11,11,11,2013
6981,44860893100,3,4,4,4,4,4,2013
6990,7402136130,25,25,25,29,35,35,2013
6992,6507969996,10,10,11,13,13,13,2013
7014,16047374600,5,5,36,48,48,48,2013
7029,55849034000,8,8,8,8,12,12,2013
7032,55977747400,6,6,6,6,6,6,2013
7033,55582514900,9,17,21,21,21,21,2013
7037,55744256400,5,5,5,5,5,5,2013
7045,6602811318,2,2,2,2,2,2,2013
7051,36806037000,3,3,3,3,3,3,2013
7059,55630450000,7,9,10,10,10,10,2013
7070,55369542900,4,4,4,4,4,4,2013
7073,35566503500,9,9,9,9,9,9,2013
7078,56066648600,4,8,8,8,8,10,2013
7092,56335291100,5,7,7,7,7,7,2013
7094,56642219200,8,12,12,12,12,12,2013
7100,25421590000,4,4,4,4,4,4,2013
7140,55670099000,7,7,7,7,7,7,2013
7160,55965590600,1,1,1,1,1,1,2013
7163,13204999200,4,10,10,10,10,10,2013
7179,55188570200,1,1,1,1,1,1,2013
7237,8437113900,4,4,4,4,4,4,2013
7243,6603569987,6,11,11,11,17,17,2013
7269,7402288638,7,7,7,7,7,7,2013
7281,55931401400,3,5,5,5,5,5,2013
7282,56031793800,3,4,4,5,5,5,2013
7291,35796032000,3,3,3,3,3,3,2013
7300,35728147500,3,10,10,10,10,10,2013
7302,56229036400,7,7,7,7,7,7,2013
7303,8951815000,1,2,2,2,2,2,2013
7345,55653066300,1,1,1,1,1,1,2013
7357,6603575650,2,2,2,2,2,2,2013
7384,55316402300,4,8,10,10,10,10,2013
7389,36806632600,6,6,6,6,6,6,2013
7398,22334430200,14,14,14,14,14,14,2013
7405,54408019100,19,19,19,19,19,19,2013
7425,55830782800,6,6,6,6,6,6,2013
7436,55747373200,2,7,10,10,10,10,2013
7448,55934442900,2,2,2,2,2,2,2013
7453,36015458300,5,5,5,5,5,5,2013
7474,56026698000,2,2,4,6,7,7,2013
7499,36551647400,5,5,5,5,5,5,2013
7501,55822953300,17,18,19,45,51,51,2013
7508,7003796798,5,5,5,5,5,5,2013
7511,55842006000,4,4,4,4,4,4,2013
7521,55660749400,3,3,3,3,3,3,2013
7550,54891943200,2,2,2,2,2,2,2013
7575,54394918000,8,8,8,8,8,8,2013
7580,6603858802,1,3,33,33,33,33,2013
7587,55608256400,2,2,2,2,2,2,2013
7615,36008305100,5,5,5,5,5,5,2013
7635,57197334250,5,5,5,5,5,5,2013
7664,55672820000,6,6,6,6,6,6,2013
7682,57198495923,1,1,1,1,1,1,2013
7692,56024695400,2,2,2,2,2,2,2013
7700,53980993000,19,19,19,19,19,19,2013
7720,41661429700,6,6,6,6,6,6,2013
7749,50261609300,10,10,10,10,10,10,2013
7778,55193333600,8,8,8,8,8,8,2013
7800,55910401100,26,26,26,26,26,26,2013
7815,7005938359,9,9,9,9,9,9,2013
7840,6603186492,4,4,4,4,4,4,2013
7859,23097802700,5,10,10,10,10,10,2013
7872,36185806800,10,18,18,18,18,18,2013
7881,7102105347,4,4,4,4,13,48,2013
7920,56047747700,2,2,2,2,2,2,2013
7939,55930458800,3,3,3,3,3,3,2013
7945,56022839200,3,5,5,5,5,5,2013
7948,17433772700,4,4,4,4,4,4,2013
7974,55837212200,3,3,3,3,3,3,2013
7994,35420173900,22,22,22,22,22,22,2013
8000,36717983600,2,2,2,2,2,2,2013
8005,25227365200,3,3,3,3,5,5,2013
8047,55960023400,27,27,27,32,32,32,2013
8053,54985955700,4,4,4,4,4,4,2013
8095,6506096049,21,21,21,21,21,21,2013
8140,55888574700,2,2,2,2,2,2,2013
8158,55647175800,6,7,7,8,8,8,2013
8162,57197334971,2,2,2,2,2,2,2013
8171,7005076225,7,11,11,11,11,11,2013
8212,16686675000,23,23,23,23,23,23,2013
8223,13403836400,6,9,10,10,10,12,2013
8259,7103324797,6,6,6,6,6,6,2013
8261,55382230700,6,6,12,12,15,15,2013
8269,55532185900,18,24,24,24,25,25,2013
8270,23994015300,18,23,23,23,23,23,2013
8311,55904171200,3,3,10,10,10,10,2013
8333,56102332900,4,4,4,4,4,4,2013
8340,32867573200,8,8,8,8,8,8,2013
8383,23011446200,6,6,6,6,6,6,2013
8384,55791287800,3,3,3,3,3,3,2013
8392,7102589497,9,9,9,9,9,9,2013
8430,53984931800,5,5,5,5,5,5,2013
8434,53866214200,8,8,8,8,8,8,2013
8462,7102111367,11,11,11,11,11,11,2013
8469,7403935545,6,6,6,6,6,6,2013
8482,8974298800,3,3,3,3,3,3,2013
8525,55279840200,8,8,8,8,8,8,2013
8526,23972116700,15,15,15,15,15,15,2013
8537,57202997114,2,2,2,2,2,2,2013
8581,8631765400,2,2,2,2,2,5,2013
8593,7006035508,6,6,6,6,6,6,2013
8613,23392117700,4,5,5,5,5,8,2013
8638,44861521900,2,2,2,2,2,2,2013
8640,56431477000,5,5,9,9,9,9,2013
8696,55801236900,3,3,7,7,7,7,2013
8711,7101919316,12,12,12,12,12,12,2013
8716,7004842448,13,13,13,13,13,13,2013
8724,55949518100,4,5,8,8,8,8,2013
8726,55777318800,7,7,7,7,20,20,2013
8742,6603615383,5,5,5,5,5,5,2013
8783,55841953800,2,2,2,2,2,2,2013
8827,56995535300,2,2,2,2,2,2,2013
8828,35148628000,6,9,9,11,13,18,2013
8840,55839245000,3,3,3,4,4,4,2013
8844,6506690020,5,5,5,5,5,5,2013
8858,36639263900,2,3,3,3,3,3,2013
8874,55556516500,7,7,7,7,7,7,2013
8890,55225255500,6,6,6,6,6,6,2013
8937,6506865956,9,9,9,9,9,9,2013
8939,19933352000,15,15,15,15,15,15,2013
8943,55654660500,15,15,15,15,15,15,2013
8944,36536997300,3,10,18,24,26,37,2013
8951,36992016900,11,11,11,11,14,14,2013
8988,42862523500,3,3,3,8,8,8,2013
8990,57197435531,1,1,1,1,1,1,2013
9004,6603359948,3,3,3,3,3,3,2013
9027,35770054200,7,10,14,14,14,14,2013
9048,7101616871,3,3,3,3,3,3,2013
9072,57201598168,6,6,6,6,6,6,2013
9073,36145387400,1,1,6,6,6,6,2013
9077,54393085600,6,6,6,6,6,6,2013
9087,36598977600,3,3,3,3,3,6,2013
9092,55782469200,6,6,6,6,6,6,2013
9095,23571271800,2,2,2,2,2,3,2013
9122,36636897600,4,8,8,8,8,8,2013
9124,57197613904,8,8,8,8,8,8,2013
9129,55135983500,3,3,3,3,3,3,2013
9141,6602470124,12,12,12,12,12,12,2013
9155,7004337580,5,5,5,5,5,5,2013
9174,36838178900,4,4,4,4,4,4,2013
9187,6602841633,4,4,4,4,4,4,2013
9202,55375641300,1,1,1,1,1,1,2013
9234,56034972300,1,1,1,1,1,1,2013
9267,56123061800,3,3,3,3,3,3,2013
9295,55968964000,2,2,2,2,2,2,2013
9304,56027145000,3,3,5,5,5,5,2013
9308,12240595700,4,4,4,4,4,4,2013
9319,56028614300,2,2,2,2,2,2,2013
9360,36650169000,2,3,4,4,4,4,2013
9376,55753763700,3,3,3,3,3,3,2013
9379,57204294797,5,7,7,7,9,9,2013
9409,56146277700,2,2,2,2,2,2,2013
9456,56034914600,2,2,2,2,2,2,2013
9461,55905176700,3,3,3,3,3,3,2013
9467,35334564400,13,13,13,13,13,13,2013
9473,26666557300,2,2,2,2,37,37,2013
9475,55842518700,2,2,2,2,2,2,2013
9486,8253310200,33,33,33,43,43,43,2013
9519,23972378600,2,2,2,2,2,2,2013
9531,36700518000,5,5,5,5,5,5,2013
9543,36651413000,6,6,6,6,6,8,2013
9547,21233343600,22,22,22,22,22,22,2013
9550,55755867300,6,6,6,6,6,6,2013
9592,8045018000,4,4,4,7,7,7,2013
9617,7102142663,7,7,7,7,7,7,2013
9618,55383036100,5,5,5,5,5,5,2013
9633,55363754500,10,10,10,10,10,10,2013
9641,16679341600,5,15,18,21,21,21,2013
9649,55861446100,4,4,4,4,4,4,2013
9668,56089957700,2,2,2,2,2,2,2013
9672,6603125362,3,3,3,3,3,3,2013
9677,9840463900,3,3,3,3,3,3,2013
