Unnamed: 0,ID,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,start_year
77,7003667638,1,1,1,1,1,1,1,1,1,1,2009
79,7005152559,2,2,2,4,4,4,4,4,4,4,2009
96,7102067286,2,2,2,2,2,2,2,2,2,2,2009
101,14631570600,10,10,10,10,10,10,10,10,10,10,2009
102,57159978600,3,3,3,3,3,3,3,3,3,3,2009
106,24288728800,8,11,13,16,26,28,37,39,50,50,2009
120,7801486018,6,6,6,6,6,6,6,6,6,6,2009
142,7101647136,8,8,8,8,8,8,8,8,8,8,2009
145,36069432900,1,1,1,1,1,1,1,1,1,1,2009
209,35114583400,8,8,8,8,8,8,8,8,8,8,2009
236,26430511700,3,3,3,3,3,3,3,3,3,3,2009
278,6506844420,4,4,4,4,4,4,4,4,4,4,2009
307,23009028700,2,4,4,8,8,8,8,8,8,8,2009
322,15925920700,3,3,3,3,3,3,3,3,3,3,2009
330,7403291857,3,3,3,3,3,3,3,3,3,3,2009
362,7102555799,6,6,65,65,65,65,66,66,66,66,2009
390,35225421300,7,7,7,7,7,7,7,7,7,7,2009
394,36103964500,7,7,7,7,7,13,13,13,13,13,2009
413,7006495003,4,4,4,4,4,4,4,4,4,4,2009
430,15835646600,3,3,3,3,3,3,3,3,5,5,2009
466,35070019100,2,2,2,4,4,4,5,5,5,7,2009
500,26321761100,1,1,3,5,5,5,5,5,5,5,2009
544,9740828000,7,7,7,7,7,7,7,7,7,7,2009
548,6506405382,3,3,3,3,3,3,3,3,3,3,2009
566,56641408700,2,2,2,2,2,2,2,2,2,2,2009
589,57196302792,4,4,4,4,4,4,4,4,4,4,2009
595,57197695978,5,5,5,5,5,5,5,5,5,5,2009
602,24922890200,3,3,3,3,3,3,3,3,3,3,2009
626,36115275500,16,16,16,16,16,16,16,16,16,16,2009
632,56175534000,5,5,5,5,5,5,5,5,5,5,2009
649,6506116372,7,7,7,22,22,22,35,35,35,35,2009
654,24484862400,6,6,6,6,6,6,6,6,6,6,2009
659,7005810184,2,2,2,2,2,5,5,5,5,5,2009
673,35168696400,4,6,6,6,6,6,6,6,6,6,2009
683,57193510529,3,3,3,3,21,21,21,21,21,21,2009
722,35146083500,6,6,6,6,6,6,6,6,6,6,2009
754,23018804100,13,13,13,13,59,59,59,59,59,59,2009
771,36715149800,3,3,3,9,9,13,14,22,22,22,2009
801,6507056350,2,2,2,6,10,10,10,10,10,10,2009
826,56393147900,4,4,4,4,4,4,4,4,4,4,2009
866,23393096300,18,18,18,19,19,19,19,19,19,19,2009
