Unnamed: 0,ID,2011,2012,2013,2014,2015,2016,2017,2018,start_year
31,55782381000,4,4,4,4,4,4,4,4,2011
35,26326181300,5,5,5,5,5,5,5,5,2011
40,55703470300,5,5,5,5,5,5,5,5,2011
41,21834460700,2,2,2,2,5,5,5,5,2011
64,23992392000,3,3,3,9,20,23,34,47,2011
65,56130684200,1,1,1,2,2,2,2,2,2011
83,36470798500,2,2,2,2,2,2,2,2,2011
97,6507052437,2,2,2,2,2,2,2,2,2011
111,36968078200,3,3,3,3,3,3,3,3,2011
137,7402390313,6,6,23,23,34,34,34,34,2011
182,7004075579,2,2,2,2,2,2,2,2,2011
232,55697141200,3,3,3,3,3,3,3,3,2011
246,7801501276,2,3,3,3,3,3,3,3,2011
328,54782929300,3,6,8,8,8,8,8,8,2011
337,55365525700,3,4,4,4,4,4,4,4,2011
353,36630293400,5,5,5,8,8,8,11,18,2011
357,25655625500,5,5,5,6,6,6,6,6,2011
375,54418970200,3,4,4,4,4,4,4,4,2011
402,54385715900,2,2,2,2,2,2,2,2,2011
450,35147655600,2,2,2,2,2,2,2,2,2011
490,54581450400,3,3,3,3,3,3,3,3,2011
494,57204251333,2,2,2,2,2,5,5,5,2011
499,8548822000,2,2,2,2,2,21,21,21,2011
502,37098567800,2,2,2,2,2,2,2,2,2011
510,56630223900,6,6,6,6,6,6,6,6,2011
531,52063624000,2,2,2,7,7,7,7,7,2011
545,6506431527,4,4,4,4,4,4,4,4,2011
557,55879881900,5,5,5,5,5,5,5,5,2011
567,20436676300,10,10,10,10,10,10,10,10,2011
598,57197368654,3,3,3,3,3,3,3,3,2011
616,6701530007,2,2,2,2,2,2,2,2,2011
618,6602777491,5,5,5,5,5,5,5,5,2011
663,55949278200,19,19,19,19,19,19,19,19,2011
690,26664442500,4,4,4,4,7,7,7,7,2011
692,18039116600,3,3,3,3,3,5,5,5,2011
705,36604994100,11,20,20,20,20,20,20,20,2011
727,7007101008,1,1,1,1,1,1,1,1,2011
747,47561820800,1,1,2,2,2,2,2,2,2011
762,6507554768,4,4,4,4,4,4,4,4,2011
770,23394147700,1,1,1,1,1,1,1,1,2011
781,37078850100,2,2,2,2,2,2,2,2,2011
799,35179399600,1,1,1,1,1,1,4,4,2011
832,54787423300,2,2,2,2,2,2,2,2,2011
871,55604995900,83,83,83,83,83,83,83,83,2011
953,55012140900,2,2,2,2,2,2,2,2,2011
1002,6601978855,6,6,6,6,6,6,6,6,2011
1053,37014450100,2,2,2,2,2,2,2,2,2011
1074,55485710100,5,5,5,5,5,5,5,5,2011
1075,57194379165,22,22,22,22,22,22,22,22,2011
1092,55037267000,5,5,6,6,6,6,6,6,2011
1099,55243567700,27,27,43,43,43,43,43,43,2011
1116,9842095300,23,23,23,23,23,23,23,23,2011
1131,6508200228,3,3,3,3,3,3,3,3,2011
1136,36470629500,4,4,4,4,4,4,4,4,2011
1144,51160988500,4,4,4,4,4,4,4,4,2011
1185,7005019635,5,5,5,5,5,5,5,5,2011
1240,7101999997,1,1,1,1,1,1,1,1,2011
1254,57198958092,30,30,30,30,30,30,30,30,2011
1261,7101622901,11,11,11,11,11,11,11,11,2011
1262,7801361847,3,3,3,3,3,3,3,3,2011
1293,6603604335,21,21,21,21,21,21,21,21,2011
1312,56264752700,2,2,2,2,2,2,2,2,2011
1313,15065466400,27,27,27,27,27,27,27,27,2011
1315,36006997600,3,3,3,3,3,3,3,3,2011
1332,15827964300,3,3,4,4,4,4,4,4,2011
1335,57204338494,2,2,9,9,9,9,9,9,2011
1353,53866336800,4,4,4,4,4,4,4,4,2011
1373,35114206300,4,4,4,4,4,4,4,4,2011
1378,7202272125,6,6,6,6,6,6,6,6,2011
1379,8706839200,5,5,5,5,5,5,5,5,2011
1386,6603385975,19,33,33,33,33,33,33,33,2011
1403,57198949453,2,2,2,2,2,2,2,2,2011
1442,9278228200,7,7,7,7,7,7,7,7,2011
1450,6602651468,1,6,6,6,9,9,9,31,2011
1458,37019846000,3,6,6,6,6,6,6,6,2011
1466,49961119100,3,3,3,3,3,3,3,3,2011
1482,22034668700,7,10,10,10,15,15,20,23,2011
1490,6603406483,7,20,24,34,44,44,46,46,2011
1532,55545555900,7,7,7,7,7,7,7,7,2011
1561,8944381100,6,7,7,7,7,10,13,15,2011
1576,54685089900,6,6,6,6,6,6,6,6,2011
1605,36477425800,4,4,4,4,4,4,4,4,2011
1641,24802097000,2,2,2,2,2,2,2,2,2011
1657,56229122400,9,9,9,9,9,9,9,9,2011
1686,55994382800,16,16,16,16,16,16,16,16,2011
1696,54414075600,5,5,5,5,5,5,5,5,2011
1711,56221193200,3,3,3,3,3,3,3,3,2011
1717,57198487436,9,9,9,19,19,19,19,19,2011
1730,55377127000,3,3,3,3,3,3,3,3,2011
1741,8227179100,5,5,5,5,11,11,11,11,2011
1765,55400445700,4,4,4,4,4,4,4,4,2011
1793,25647614400,1,1,1,1,1,1,1,1,2011
1807,7004283739,31,31,31,31,31,31,31,31,2011
1809,9435414200,5,5,5,5,106,106,106,106,2011
1816,54784727400,7,9,9,9,9,9,9,9,2011
1845,6507183828,3,3,3,3,3,3,3,3,2011
1861,57204984529,8,8,8,8,8,8,8,8,2011
1882,23004694400,4,4,4,4,4,4,4,4,2011
1885,15044594600,8,8,8,12,12,12,12,12,2011
1895,55151451200,8,8,8,8,8,8,8,8,2011
1902,6505819753,9,9,9,9,9,9,9,9,2011
1936,42061239000,1,1,1,1,1,1,1,1,2011
1954,36623560000,4,7,7,8,8,8,8,8,2011
1987,36946560600,4,4,4,4,4,4,4,4,2011
2003,55332747500,4,4,4,4,4,4,4,4,2011
2014,23994216000,3,3,3,3,3,3,3,3,2011
2035,57197623278,5,5,5,5,5,5,5,5,2011
2067,24167042300,8,8,8,8,8,8,8,21,2011
2073,7201968190,3,3,4,4,4,4,4,4,2011
2109,7401671525,8,8,8,8,8,8,8,8,2011
2121,7102450485,25,45,45,45,45,45,45,45,2011
2132,24466625100,7,7,7,7,7,7,7,7,2011
2153,16053572300,22,22,22,22,22,22,22,22,2011
2193,7401962189,6,6,6,6,6,6,6,6,2011
2205,54784244900,5,5,5,5,5,5,5,5,2011
2211,7006393973,1,1,1,1,1,1,1,1,2011
2290,24822396600,7,7,7,7,7,7,7,7,2011
2323,13609434300,3,3,3,3,3,3,3,3,2011
2346,25932354300,5,5,6,6,6,6,6,6,2011
2356,49861227900,5,5,6,6,6,6,6,6,2011
2380,42861031600,5,5,5,5,5,5,5,5,2011
2381,55408018500,3,3,3,3,3,3,3,3,2011
2404,35789654300,8,8,8,8,8,8,8,8,2011
2447,52663141600,6,6,6,6,6,6,6,6,2011
2463,55364554500,2,2,2,2,2,2,2,6,2011
2467,50862036300,2,2,2,2,2,2,2,2,2011
2471,49962436100,3,3,3,3,3,3,3,3,2011
2479,48361077400,3,3,3,3,3,3,3,3,2011
2485,57198286325,4,4,4,4,4,4,4,4,2011
2507,53879853400,4,4,9,9,9,9,9,9,2011
2517,41461553900,3,3,3,3,3,3,3,3,2011
2525,55351571300,3,3,3,3,3,3,3,3,2011
2539,57202700125,2,2,2,2,2,2,2,2,2011
2560,7005556216,4,4,4,4,4,4,4,4,2011
2562,55290799900,2,2,3,3,3,3,3,3,2011
2569,12042097500,8,8,8,8,8,8,8,8,2011
2617,26423751700,2,5,5,5,5,5,5,5,2011
2618,7004401312,6,6,6,6,6,6,6,6,2011
