Unnamed: 0,ID,2013,2014,2015,2016,2017,2018,start_year
26,54793525200,4,4,4,4,4,4,2013
32,36059257800,11,11,11,11,11,11,2013
46,8729407200,3,3,3,3,3,3,2013
69,52264444300,3,3,3,5,5,6,2013
104,55920057000,3,3,3,4,4,5,2013
130,7006779373,3,3,3,3,3,3,2013
157,26648420600,10,10,14,14,14,14,2013
173,55270360400,2,2,2,2,2,2,2013
178,55957287600,4,4,4,4,4,4,2013
239,35797185000,5,5,5,15,23,28,2013
254,55371043400,3,3,3,3,3,3,2013
255,6602806420,11,11,11,11,11,23,2013
265,6603322853,2,2,2,2,2,2,2013
317,26435260800,3,3,3,3,3,3,2013
358,25926681900,3,3,3,3,3,3,2013
364,56257600100,5,5,5,5,5,5,2013
378,55858603300,3,3,3,3,3,3,2013
407,55604303000,10,11,11,11,11,11,2013
426,13609644600,1,1,1,1,1,1,2013
437,55838084400,7,8,8,9,9,9,2013
442,56102203000,5,5,5,5,5,5,2013
480,55904512100,4,5,5,5,5,5,2013
482,56541162300,7,7,7,7,7,7,2013
492,8604666200,9,67,67,84,86,86,2013
505,56109985500,2,2,2,2,2,2,2013
520,36473088400,3,3,3,5,5,5,2013
527,56389400700,1,4,4,4,4,4,2013
530,55438117400,2,4,4,13,16,20,2013
553,55903287600,4,4,4,4,4,4,2013
570,7102700826,28,28,28,28,28,28,2013
577,55900690200,3,3,3,4,4,4,2013
590,35253987700,11,11,11,11,11,11,2013
615,8837828900,3,3,3,3,3,7,2013
633,55831215500,4,4,4,4,4,4,2013
639,55761197000,4,4,4,4,4,4,2013
647,56369577300,19,21,21,21,21,21,2013
662,37015515400,6,6,6,6,6,6,2013
674,54781272800,2,3,3,3,3,4,2013
688,36150748300,14,14,14,14,14,14,2013
701,55929318800,2,2,2,2,5,5,2013
741,25927422700,4,9,13,20,20,20,2013
744,56005372600,5,5,7,7,7,7,2013
825,35550570600,13,13,13,13,23,34,2013
831,55750042900,8,8,8,8,8,8,2013
833,15128362900,56,56,56,56,56,56,2013
853,36781119700,5,5,5,5,5,5,2013
874,7202287838,7,8,8,8,8,8,2013
903,35280782200,16,16,16,85,85,106,2013
920,20734416800,17,17,17,17,17,17,2013
933,56286839800,14,14,14,14,14,14,2013
980,55807665000,2,3,3,3,3,3,2013
1014,55683066300,2,2,2,2,2,2,2013
1016,56217035300,11,11,11,11,11,11,2013
1023,45561600000,5,5,5,5,5,5,2013
1039,57164080900,2,2,2,2,2,2,2013
1041,36646743000,6,6,6,6,6,6,2013
1051,55970755000,4,4,4,4,4,4,2013
1065,57197244479,5,5,5,5,5,5,2013
1068,25928517500,5,5,5,5,5,5,2013
1119,55858739400,2,2,2,4,6,6,2013
1147,55709131800,7,7,7,7,15,15,2013
1239,39262374300,26,26,26,26,26,26,2013
1260,9735045400,7,7,7,7,7,7,2013
1292,55931016700,3,7,7,7,7,7,2013
1302,55777480900,1,1,1,1,1,1,2013
1305,55841369000,8,8,8,8,8,8,2013
1350,7007079554,6,6,6,6,6,6,2013
1367,55670793800,1,1,1,1,1,1,2013
1369,57196879231,4,4,4,4,4,4,2013
1371,55931466000,7,7,7,7,7,7,2013
1375,56345862400,1,1,1,1,1,1,2013
1394,55428884500,2,2,2,2,2,2,2013
1397,54909671300,13,13,13,13,13,13,2013
1415,36190041200,2,2,2,2,2,2,2013
1449,55808070264,4,4,4,4,4,4,2013
1456,57193393436,4,4,4,4,4,4,2013
1460,49863868100,6,6,7,7,7,24,2013
1483,8965072400,4,4,4,4,4,4,2013
1499,25928513900,2,2,2,2,2,2,2013
1528,8399247300,21,21,21,21,21,21,2013
1582,6602787035,9,9,9,9,9,9,2013
1614,6602939936,2,2,2,2,2,2,2013
1630,36976154200,2,2,2,2,2,2,2013
1635,7006174947,5,5,14,14,14,14,2013
1665,6602872701,4,4,4,4,4,4,2013
1675,36239838900,6,6,6,6,6,6,2013
1681,7102584852,28,28,28,28,28,28,2013
1695,7102983481,30,30,30,30,30,30,2013
1725,55795114700,1,1,1,1,1,1,2013
1740,7202055375,5,5,5,5,5,5,2013
1749,25930261100,1,1,1,1,1,1,2013
1756,35208956000,6,6,6,6,6,6,2013
1757,7003732129,3,3,3,3,3,3,2013
1800,36118515400,6,6,9,13,13,13,2013
1847,36995324000,11,11,11,11,11,11,2013
1857,57195223531,3,3,3,3,3,3,2013
1859,55832007200,4,6,6,6,6,6,2013
1871,10641460400,2,2,2,2,2,2,2013
1899,6603830599,4,4,4,4,4,4,2013
1907,56111299400,1,1,1,1,1,8,2013
1911,7202617752,10,10,10,10,10,10,2013
1941,35366753200,4,4,4,4,4,4,2013
1974,37049364000,6,6,6,6,6,6,2013
1998,24377070700,5,5,5,5,5,5,2013
2029,56029229600,3,3,3,3,3,3,2013
2040,55674134300,6,6,6,6,10,10,2013
2049,24832842100,4,4,4,4,4,4,2013
2050,57202728026,10,10,10,10,10,10,2013
2053,55923917000,3,3,3,3,3,3,2013
2055,54956611300,16,16,16,16,16,16,2013
2066,55320816500,3,3,3,3,3,3,2013
2139,8727472200,7,7,7,7,7,11,2013
2149,15078106100,5,5,6,6,6,6,2013
2209,55987946100,3,3,3,3,3,3,2013
2233,7003374609,5,5,5,5,5,5,2013
2255,55640254200,3,6,6,6,6,6,2013
2260,34568899900,2,3,3,3,3,3,2013
2311,23009446000,1,1,1,1,1,1,2013
2326,15074252500,2,5,7,18,21,25,2013
2336,55837664100,11,13,13,13,13,13,2013
2339,55903521500,3,3,3,3,3,3,2013
2343,6701477696,5,5,5,5,8,8,2013
2373,55955445300,2,3,3,3,3,3,2013
2378,55021679700,5,5,5,5,5,5,2013
2398,14422458400,1,1,1,1,1,1,2013
