Unnamed: 0,ID,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,start_year
863,6507589105,4,4,4,4,4,4,4,4,4,4,4,4,2007
905,7003876431,17,17,17,17,17,17,17,17,17,17,17,17,2007
955,13106009800,65,65,65,65,65,65,65,65,65,65,65,65,2007
959,16204410100,1,1,1,1,1,1,1,1,1,1,1,1,2007
995,35601922700,4,4,18,18,24,24,24,24,24,24,24,24,2007
1006,55867065700,15,15,15,15,15,15,15,15,15,15,15,15,2007
1010,34770243100,12,12,12,12,12,15,15,15,15,15,15,15,2007
1013,56248584000,4,4,4,4,4,4,4,4,4,4,4,4,2007
1036,6603312833,1,4,4,4,4,4,4,4,4,4,4,4,2007
1050,18042059200,5,5,6,8,8,8,14,14,20,20,20,20,2007
1073,55470573600,3,3,3,3,3,3,3,3,3,3,3,3,2007
1080,8723630100,7,8,8,8,8,13,13,17,17,17,17,17,2007
1130,24781182200,3,11,11,14,14,14,14,14,14,15,17,17,2007
1133,16204514500,4,4,4,4,4,4,4,4,4,4,4,4,2007
1134,51461997500,7,7,7,7,7,7,7,7,7,7,7,7,2007
1150,8964316200,5,5,5,15,15,15,15,15,15,15,15,15,2007
1151,55946710700,3,3,3,3,3,3,3,3,3,3,3,3,2007
1157,16239955600,4,4,4,4,4,4,4,4,4,4,4,4,2007
1160,16230566700,22,25,25,25,25,25,25,25,25,25,25,25,2007
1192,35876661400,3,3,3,3,3,3,3,3,3,3,3,3,2007
1195,24340960000,4,4,4,4,4,4,4,4,4,4,4,4,2007
1230,6602666543,12,12,12,12,12,12,12,12,12,12,12,12,2007
1311,24775838600,3,3,3,8,8,10,14,14,14,18,18,21,2007
1347,14035001100,8,8,8,10,12,12,12,12,12,17,17,20,2007
1360,23008653600,3,3,3,3,3,3,3,3,3,3,3,3,2007
1363,16306874300,11,11,11,11,11,11,11,11,11,11,11,11,2007
1365,24462752100,11,11,11,11,11,11,17,17,17,17,17,17,2007
1421,6602339312,4,4,4,4,4,4,4,4,4,4,4,4,2007
1431,6603285417,9,11,11,11,11,11,11,11,11,11,11,11,2007
1452,6602921404,3,3,3,3,3,3,3,3,3,3,3,3,2007
1476,14037079200,12,12,12,23,28,31,31,31,31,31,31,31,2007
1541,24724117800,4,4,4,4,4,4,4,4,4,4,4,4,2007
1544,16234115700,29,29,29,29,29,29,29,29,29,29,29,29,2007
1581,24922726700,2,5,5,6,12,16,19,31,35,35,35,41,2007
1646,6602407360,2,3,3,3,3,3,4,10,10,13,18,21,2007
1648,15724755500,2,2,2,2,2,2,2,2,2,2,2,2,2007
1685,36797627600,10,10,10,10,10,10,10,10,10,10,10,10,2007
1706,6602572979,2,2,2,2,2,2,2,2,2,2,2,2,2007
1714,24296880400,1,1,6,10,10,10,10,12,13,13,13,13,2007
1766,16176868300,2,3,3,3,3,3,3,3,3,3,3,3,2007
1792,8988932200,4,4,4,5,5,5,5,5,5,5,5,5,2007
1795,24344348100,4,5,5,9,9,9,12,16,36,45,48,51,2007
1823,24725046700,2,2,2,2,2,4,4,4,4,6,6,7,2007
1833,24529023100,3,4,4,4,4,4,4,4,4,4,4,4,2007
1840,23012498300,6,6,6,6,6,6,6,6,6,6,6,6,2007
1893,55978829600,4,4,4,4,4,4,4,4,4,4,4,4,2007
1918,23398171300,3,3,4,6,8,8,12,12,12,12,12,12,2007
1922,6701422379,9,9,9,9,9,9,9,23,23,23,23,23,2007
1981,57202846065,2,2,2,2,2,2,2,2,2,2,2,2,2007
1995,24528450600,2,17,17,17,17,20,21,21,21,21,21,21,2007
2025,8294618800,2,2,2,3,3,3,3,3,3,3,3,3,2007
2026,57190071155,3,3,4,6,6,7,8,14,16,16,17,17,2007
2059,6701533991,2,2,3,3,3,3,4,5,6,6,6,6,2007
2115,22935120100,3,3,3,3,3,7,24,24,24,24,24,24,2007
2117,55864048200,3,3,3,6,6,6,6,6,6,6,6,6,2007
2120,24333886800,3,3,5,5,5,5,5,5,5,5,5,5,2007
2127,7101664335,5,5,5,5,5,5,5,5,5,5,5,5,2007
2154,8389854500,6,6,15,20,29,29,29,29,29,29,29,29,2007
2161,7003376863,3,3,3,3,3,3,3,3,3,3,3,3,2007
2176,7202465014,8,8,8,8,8,8,8,8,8,8,8,8,2007
2203,7402073082,1,1,4,4,4,4,4,4,4,6,9,9,2007
2204,7402165211,4,4,4,4,4,4,4,4,4,4,4,4,2007
2215,23393063600,9,9,9,9,9,9,9,9,9,9,9,9,2007
2242,7003897790,11,11,11,11,11,11,11,11,11,11,11,11,2007
2245,6603380519,2,2,2,2,2,2,2,2,2,2,2,2,2007
2272,13406715400,3,10,11,12,19,25,35,35,44,50,63,64,2007
2333,7003469467,4,4,5,5,5,5,5,5,5,5,5,5,2007
2363,14830881200,4,4,4,4,4,4,4,4,4,4,4,4,2007
2365,57197560510,11,11,20,23,23,23,24,24,24,24,24,24,2007
2382,6603971273,3,3,3,3,3,3,3,3,3,3,3,3,2007
2472,35607433800,29,29,29,33,33,33,33,33,33,33,33,44,2007
2482,56264429900,3,3,5,5,5,7,7,11,11,11,11,12,2007
2498,24723352700,3,3,4,4,4,4,4,4,4,4,4,4,2007
2505,7006755617,21,21,21,21,26,26,26,26,26,26,26,26,2007
2537,6504505929,3,3,3,3,3,3,3,3,3,3,3,3,2007
2540,6602820985,2,2,2,2,2,2,2,2,2,2,2,2,2007
2550,6506032290,2,2,2,2,2,2,2,2,2,2,2,2,2007
2599,6602245695,4,4,4,4,4,4,4,4,4,4,4,4,2007
2628,24398617700,6,6,6,6,6,6,6,6,6,6,6,6,2007
2662,13104230900,9,14,14,14,14,14,14,14,14,14,14,14,2007
2713,56372091500,1,1,1,1,1,1,1,1,1,55,55,55,2007
2728,16744268600,1,3,3,3,3,3,3,3,3,3,3,3,2007
2763,35777498100,3,3,3,3,3,3,3,3,3,3,3,3,2007
2765,57188779286,2,2,2,2,2,2,2,2,2,2,2,2,2007
2782,8690570300,3,3,3,3,6,11,12,14,14,15,16,16,2007
2797,21742449200,5,5,5,5,10,10,13,16,19,23,29,35,2007
2806,15043582300,2,3,3,8,8,8,10,10,14,14,14,14,2007
2864,17436450900,2,2,2,2,2,2,2,4,4,4,4,4,2007
2870,23006109100,29,29,29,29,29,29,29,29,29,29,29,29,2007
2878,6602911033,5,5,5,5,5,5,5,5,5,5,5,5,2007
2880,36181378200,10,10,17,17,17,17,17,17,17,17,17,19,2007
2895,20336570900,3,5,5,5,5,5,5,5,5,5,5,5,2007
2908,16411828300,31,31,31,31,31,31,31,31,31,31,31,42,2007
2913,57200136872,3,3,5,5,5,5,5,5,8,10,10,10,2007
2968,57197307161,6,6,6,6,6,6,6,6,6,6,6,6,2007
2979,57197531212,3,6,6,6,6,6,6,6,6,6,6,6,2007
2997,6603771073,2,2,2,2,2,2,2,2,2,2,2,2,2007
3000,6602273803,18,21,22,22,22,22,22,22,22,22,22,22,2007
3004,9741781000,7,7,7,7,9,9,9,9,9,9,9,9,2007
3075,23005985200,4,4,4,4,4,4,4,4,4,4,4,4,2007
3080,55884002600,4,4,4,4,4,4,11,11,11,11,11,11,2007
3084,7005806378,3,3,3,3,3,3,3,3,3,3,3,3,2007
3085,57198849476,6,6,6,6,6,6,6,6,6,6,6,6,2007
3097,16052658100,3,3,3,3,3,3,3,3,3,3,3,3,2007
3110,6602557782,4,4,4,4,4,4,4,4,4,4,4,4,2007
3147,55934731800,1,1,1,1,9,13,14,14,14,14,14,18,2007
3204,14018720900,5,5,5,5,5,5,5,5,5,5,5,5,2007
3216,56000160900,2,7,10,10,10,21,21,21,26,50,57,59,2007
3402,22735553700,7,7,7,7,7,7,7,7,7,7,7,7,2007
3414,23134650600,2,2,2,2,2,2,2,2,2,2,2,2,2007
3427,57198541170,3,3,3,3,3,3,3,3,3,3,3,3,2007
3432,8837253400,4,10,21,24,24,24,40,58,71,81,94,98,2007
3433,14055475900,2,2,2,2,2,2,2,2,2,2,2,2,2007
3450,15751065500,2,2,2,2,2,4,4,6,6,6,8,8,2007
3462,55740430900,5,5,5,5,5,5,5,5,5,5,5,5,2007
3478,23007237900,1,1,1,1,1,1,1,1,1,1,1,1,2007
3483,56010121100,9,9,9,9,9,9,9,9,9,9,9,9,2007
3488,24330667300,3,3,3,3,3,4,4,4,8,8,8,8,2007
3528,20436184900,4,4,4,4,4,4,4,4,4,4,4,4,2007
3536,55944669300,4,4,4,4,4,29,31,32,32,37,37,37,2007
3544,6505885023,3,3,3,3,3,3,3,3,3,3,3,3,2007
3560,34869984800,2,2,2,2,2,2,2,2,2,4,4,4,2007
3588,23009695100,5,5,5,5,5,5,5,8,8,8,8,8,2007
3601,8747683300,3,3,3,3,3,3,3,3,3,3,3,3,2007
3627,23008936900,2,2,2,2,2,2,2,2,2,2,2,2,2007
3661,26022489100,5,5,5,5,5,7,7,7,7,7,7,7,2007
3716,23008940000,15,15,15,15,15,15,15,15,15,15,15,15,2007
3757,7003674148,3,3,3,3,3,3,3,3,3,3,3,3,2007
3758,15520146800,1,2,5,6,8,8,8,17,17,27,30,30,2007
3779,15822604300,2,2,2,2,2,2,2,2,2,2,2,2,2007
3784,23009311100,15,15,15,15,15,15,15,15,15,15,15,15,2007
3818,7004387664,2,2,2,4,4,4,7,8,11,13,13,14,2007
3859,7005912645,5,9,9,9,9,9,9,9,9,9,9,9,2007
3880,6601997040,7,7,7,7,7,7,7,7,7,7,7,7,2007
3899,36888870100,4,4,4,4,4,4,4,4,4,4,4,4,2007
3910,23495207800,13,13,13,13,13,13,13,13,13,13,13,13,2007
3929,24171367100,6,6,6,6,6,6,6,6,6,6,6,6,2007
3981,8250019700,3,3,3,3,3,3,3,3,3,3,3,3,2007
3982,7005769255,4,4,9,9,11,11,11,11,11,11,11,11,2007
3987,8303850000,4,6,6,6,12,14,17,21,21,21,28,35,2007
4000,24825743200,2,2,3,6,10,14,14,23,24,28,28,28,2007
4005,57200235166,3,3,3,3,4,4,4,4,9,11,14,14,2007
4167,23390709400,11,11,11,11,11,11,11,11,11,11,11,11,2007
4175,57189320212,2,2,2,2,2,2,2,2,2,2,2,2,2007
4187,35113819700,2,2,2,2,2,2,2,2,2,2,2,2,2007
4188,7403463887,9,9,9,9,9,9,9,9,9,9,9,9,2007
4229,16246709400,38,59,59,59,59,59,59,59,59,59,59,59,2007
4245,9535657800,3,3,3,3,3,3,3,3,3,3,3,3,2007
4266,9640045700,2,2,2,2,5,5,5,5,5,5,5,5,2007
4274,24468428200,31,31,31,31,31,31,31,31,31,31,31,31,2007
4322,23095434000,2,2,2,2,2,2,2,2,2,2,2,2,2007
4335,56329975700,3,3,3,3,3,3,3,3,3,3,3,3,2007
4393,8570867700,3,3,3,3,3,3,3,7,7,7,8,8,2007
4420,57196913097,12,12,12,12,12,12,12,12,12,12,12,12,2007
4433,16317175400,2,3,3,4,4,4,7,7,7,7,7,7,2007
4442,7404198484,7,7,7,7,7,7,7,7,7,7,7,7,2007
4445,23388241300,2,2,4,4,5,6,6,8,8,11,11,11,2007
4451,22949837900,5,5,5,5,5,5,5,5,5,5,5,5,2007
4490,23391776600,2,2,2,2,2,2,2,2,2,2,2,2,2007
4525,7410021561,2,3,7,8,33,33,33,33,33,33,33,33,2007
4538,57199423487,1,1,1,1,1,1,1,1,1,1,1,1,2007
4580,6701418382,5,5,5,5,5,5,5,5,5,5,5,5,2007
4592,54931208100,18,18,18,18,18,18,18,18,18,18,18,18,2007
4624,57199938179,1,1,1,1,1,1,1,1,1,1,1,1,2007
4639,7202652733,5,6,6,6,6,6,8,9,9,9,12,12,2007
4657,15831881400,3,3,3,3,3,3,3,3,3,3,3,3,2007
4667,7102367018,3,3,3,3,3,3,3,3,3,3,3,3,2007
4673,55568511927,2,2,2,2,2,2,2,2,2,2,2,2,2007
4736,55894124100,9,9,13,15,17,17,25,25,25,25,25,29,2007
4753,16245707800,25,25,25,29,29,29,29,29,29,29,29,29,2007
4778,7403998352,4,4,4,4,4,4,4,4,4,4,4,4,2007
4790,7005136055,4,4,4,4,4,4,4,4,4,4,4,4,2007
4793,6603824844,2,2,2,2,2,2,2,2,2,2,2,2,2007
4806,57199558045,3,3,3,3,3,3,3,3,3,11,11,11,2007
4825,23393626100,4,5,5,5,5,5,5,5,5,5,5,7,2007
4833,7101608933,2,3,3,3,3,3,7,7,7,7,7,7,2007
4839,24923524900,4,4,4,4,4,4,4,4,4,4,4,4,2007
4846,13808136400,3,3,10,17,19,21,23,28,28,29,33,33,2007
4910,24467510400,11,11,13,13,13,13,13,13,13,13,13,13,2007
4912,20434909000,1,1,1,1,1,1,1,1,2,2,2,2,2007
4915,24483453400,2,2,2,2,2,2,2,2,2,2,2,2,2007
4920,8700043700,7,7,7,7,7,7,7,7,7,7,7,7,2007
4928,55986071300,4,4,4,4,4,4,4,4,4,4,4,4,2007
4931,7102537174,28,41,51,54,59,59,63,63,63,63,63,63,2007
4956,8620939600,11,11,11,11,11,11,11,11,11,11,11,11,2007
4974,9742075200,5,5,5,5,5,5,5,5,5,5,5,5,2007
4980,23487173400,2,2,2,3,3,3,3,3,3,3,3,3,2007
4982,8694487000,2,2,2,2,2,2,2,2,2,2,2,2,2007
5061,6603345872,49,56,56,56,56,56,71,71,71,71,71,71,2007
5063,7202383105,4,5,5,5,5,5,5,5,5,5,5,5,2007
5072,15922889800,3,6,6,8,12,14,19,19,19,19,21,21,2007
5088,7006556611,14,14,14,19,53,54,54,54,145,145,145,145,2007
5142,6701819839,17,17,17,17,17,17,17,17,17,17,17,17,2007
5154,57191608116,3,3,3,3,3,3,3,3,3,3,3,3,2007
5156,9236210900,8,27,27,33,35,41,41,41,43,43,43,43,2007
5168,56160068200,2,2,10,10,10,10,10,10,10,10,10,10,2007
5169,23388123200,2,2,3,3,3,3,3,3,3,3,3,3,2007
5171,13006883600,5,5,5,5,5,5,5,5,5,5,5,5,2007
5172,55921949000,4,4,4,18,29,36,36,36,42,42,46,46,2007
5173,56212894300,8,8,8,8,8,8,8,8,8,8,8,8,2007
5179,57203633141,4,6,6,8,10,10,10,12,12,12,12,12,2007
5181,25646095600,4,4,4,4,4,4,4,4,4,4,4,4,2007
5208,24476539600,3,8,8,9,9,9,9,11,11,11,15,18,2007
5224,7006306054,5,11,11,11,11,11,11,68,68,68,68,68,2007
5248,7007152623,3,3,3,3,3,3,3,3,3,3,3,3,2007
5249,25927140900,4,4,4,4,4,4,4,4,4,4,4,4,2007
5253,7401929029,3,3,3,3,4,4,4,4,4,4,4,4,2007
5259,7103253312,8,10,22,22,22,22,22,22,22,22,22,22,2007
5265,57196703052,1,1,2,2,2,2,2,2,2,2,2,2,2007
5266,7404604546,29,71,71,85,88,88,88,143,143,166,166,166,2007
5270,23010562700,43,43,43,43,43,43,43,43,43,43,43,43,2007
5325,6701523620,6,6,6,6,6,6,6,6,6,6,6,6,2007
5378,6507583953,9,9,9,9,9,9,12,12,12,12,12,12,2007
5425,7102890924,4,4,4,4,7,7,7,19,19,19,19,19,2007
5461,7006139618,3,3,3,3,3,3,3,3,3,3,3,3,2007
5462,16548896600,2,4,7,12,17,20,22,29,39,45,50,54,2007
5465,24470146400,3,3,3,3,3,3,3,3,3,3,3,3,2007
5486,7403462856,29,37,37,37,37,37,37,37,37,37,37,37,2007
5551,23397945300,2,2,2,2,2,2,2,2,2,2,2,2,2007
5573,9746738100,7,7,7,7,7,7,7,7,7,7,7,7,2007
5624,35778848600,7,7,7,7,7,7,7,7,7,7,7,7,2007
5633,23980170200,15,15,15,15,15,15,35,35,38,38,53,60,2007
5638,55879166700,2,7,12,12,14,14,14,18,24,24,24,27,2007
5642,14064984700,4,4,4,4,4,4,4,4,4,4,4,4,2007
5644,16417177100,5,5,5,5,5,5,5,5,5,5,5,5,2007
5658,24721189500,5,5,5,5,5,5,5,5,5,5,5,5,2007
5728,24450759500,6,6,6,6,6,6,6,6,6,6,6,6,2007
5748,23092275800,4,4,4,4,4,4,4,4,4,4,4,4,2007
5763,55916556200,4,4,4,4,4,4,4,4,4,4,4,4,2007
5841,16550212200,5,8,11,11,11,11,11,14,14,14,14,14,2007
5850,55089588600,4,4,4,4,4,4,4,4,4,4,4,4,2007
5856,6603646979,3,3,4,9,13,14,41,50,52,55,55,55,2007
5858,23389662800,3,3,3,3,3,3,3,3,3,3,3,3,2007
5899,23398240500,4,4,4,4,4,4,4,4,4,4,4,4,2007
5988,12646293400,54,54,54,54,54,54,54,54,54,54,54,54,2007
6054,55960102700,3,3,3,6,6,6,6,6,6,6,6,7,2007
6062,22333948000,3,4,6,6,6,6,6,6,6,11,11,14,2007
6095,15830054000,4,4,4,4,4,4,4,4,4,4,4,4,2007
6141,55513537700,3,3,3,4,4,4,4,4,4,4,4,4,2007
6156,8860383500,1,1,1,1,1,1,1,1,1,1,1,1,2007
6204,23097433600,1,5,11,11,11,16,17,17,28,32,36,42,2007
6272,9633196200,6,12,16,26,32,43,52,52,59,59,72,88,2007
6276,36514332800,7,7,7,7,7,7,7,7,7,7,7,7,2007
6284,6504764538,7,7,7,7,7,7,7,7,7,7,7,7,2007
6336,24723887700,3,5,5,5,5,5,5,5,5,5,5,5,2007
6370,55204661300,2,2,5,5,5,5,5,5,5,5,5,5,2007
6414,35206376500,2,2,2,2,2,2,2,2,2,2,2,2,2007
6419,24450042100,2,2,2,2,2,2,2,2,2,2,2,2,2007
6426,56024107700,1,1,1,1,1,1,1,1,1,1,1,1,2007
6484,22636349700,17,17,17,17,17,17,17,17,17,17,17,17,2007
6488,23484311500,4,4,4,4,4,4,4,4,4,4,9,9,2007
6497,23091224200,5,5,5,5,5,5,5,5,5,5,5,5,2007
6512,55218248600,6,6,6,6,6,6,6,6,6,6,6,6,2007
6514,24070361300,3,3,4,4,4,10,10,10,12,14,15,16,2007
6552,56941303500,3,3,3,3,3,3,3,3,3,3,3,3,2007
6575,7401509098,2,6,6,8,8,8,8,12,12,12,12,12,2007
6608,15131540700,1,1,2,6,6,11,14,14,16,16,16,16,2007
6631,24464996300,2,2,2,2,2,2,2,2,2,2,2,2,2007
6639,36482930700,1,1,1,1,1,1,1,1,1,1,1,1,2007
6652,23996160900,1,1,12,12,12,12,12,12,12,17,17,17,2007
6653,57203194876,3,3,3,4,4,8,8,10,10,14,14,14,2007
6677,57198614820,3,3,3,3,3,3,3,3,3,3,3,3,2007
6707,25929152800,4,5,5,5,5,5,5,5,5,5,5,5,2007
6723,6505876443,3,3,3,3,3,3,3,3,3,3,3,3,2007
6726,23389701800,3,3,3,3,3,3,3,3,3,3,3,3,2007
6784,7005518814,1,1,1,1,1,1,1,1,1,1,1,1,2007
6861,55954250000,2,2,4,4,4,4,4,4,4,7,7,7,2007
6892,16068027400,2,3,4,4,4,4,7,8,8,8,8,8,2007
6931,55754806800,3,3,3,3,3,3,3,3,3,3,3,3,2007
6967,6603227465,2,2,2,2,2,2,2,2,2,2,2,2,2007
6991,7003444839,4,4,4,4,7,7,7,7,7,7,7,10,2007
7008,23477109300,2,5,5,5,5,5,11,14,14,16,16,16,2007
7029,8121222300,2,2,2,2,2,2,2,2,2,2,2,2,2007
7046,25823324200,4,4,4,25,25,25,25,25,25,25,25,25,2007
7132,6602889483,16,32,32,32,32,32,32,32,32,32,32,32,2007
7176,25031859300,3,3,3,3,3,7,7,10,10,10,10,15,2007
7205,23466583200,2,2,2,2,2,2,2,2,2,2,2,2,2007
7221,24724013200,4,4,4,4,4,4,4,4,4,4,4,4,2007
7224,56070676900,2,4,4,4,4,9,9,12,12,12,17,17,2007
7240,6507385601,2,2,2,2,2,2,2,2,2,2,2,2,2007
7258,8970853300,1,1,1,1,1,1,1,1,1,1,1,1,2007
7294,36809147500,2,2,2,4,4,4,4,4,4,4,4,4,2007
7422,26435958500,5,5,5,5,5,5,5,5,5,5,5,5,2007
7428,23398391400,1,1,3,4,4,4,7,7,7,7,10,12,2007
7440,23111619000,3,3,3,3,3,3,3,3,3,3,3,3,2007
7490,7801412368,1,1,1,1,1,1,1,1,1,1,1,1,2007
7504,26039350700,1,1,1,1,2,2,2,2,2,2,3,5,2007
7655,27367817800,8,8,9,11,13,13,13,13,13,13,13,13,2007
7666,7201541897,1,3,3,5,7,18,21,26,26,26,27,34,2007
7680,16240990400,4,7,7,11,11,11,11,11,11,11,11,11,2007
7689,23389291900,4,4,4,4,4,4,4,4,4,4,4,4,2007
7747,6602988315,11,11,11,11,11,11,11,11,11,11,11,11,2007
7755,57199610881,4,7,8,8,8,8,8,8,8,8,8,8,2007
7757,24367226200,2,2,2,2,2,2,2,2,2,2,2,2,2007
7782,6602541747,2,2,2,2,2,2,2,2,2,2,2,2,2007
7783,19638562300,10,10,10,16,16,16,16,16,16,16,16,16,2007
7837,7006614303,6,6,6,6,6,6,6,6,6,6,6,6,2007
7896,24776501500,4,9,9,9,9,9,9,9,15,15,15,22,2007
7953,7103141093,2,2,2,2,11,16,32,48,55,58,64,67,2007
7965,25630837600,4,22,24,24,24,24,24,24,24,24,24,24,2007
7978,8297821700,10,10,10,10,10,10,10,10,10,10,10,10,2007
7988,25823742400,2,2,6,6,6,6,6,6,6,6,6,6,2007
7990,6603716061,3,3,3,3,6,7,7,7,7,7,7,7,2007
7999,15048842800,5,5,5,5,5,5,5,5,5,5,5,5,2007
8014,11139717600,6,6,6,6,6,6,6,6,6,6,6,6,2007
8027,6602424428,6,6,6,6,6,6,6,6,6,6,6,6,2007
8081,8403430500,6,6,6,6,6,6,6,6,6,6,6,6,2007
8092,18041939700,3,3,3,3,3,3,3,3,3,3,3,3,2007
8094,24073302200,13,36,36,36,46,46,46,46,46,46,46,46,2007
8104,7006240936,14,14,14,19,19,19,19,19,19,19,19,19,2007
8119,20434298400,1,1,1,3,3,3,3,3,3,3,3,3,2007
8121,7201530046,11,11,11,11,11,11,11,11,11,35,35,35,2007
8159,55717139500,3,3,3,3,3,3,3,3,3,3,3,3,2007
8190,57194393910,12,12,12,12,61,61,61,61,61,61,61,61,2007
8196,9434768100,4,4,4,4,4,4,4,4,4,4,4,4,2007
8207,14025125700,6,6,6,7,7,7,10,10,10,11,14,14,2007
8209,6506736003,4,4,4,7,7,7,7,9,9,9,9,9,2007
8210,23006823300,4,4,4,4,4,4,7,7,7,7,8,8,2007
8251,24069841400,7,7,7,7,7,7,7,7,7,7,7,7,2007
8267,57202391057,3,3,3,3,3,5,6,6,6,6,6,6,2007
8269,6506933831,2,2,2,2,2,2,2,2,2,2,2,2,2007
8379,35101453400,2,2,5,5,5,7,7,7,7,7,7,7,2007
8381,23974524000,1,1,3,3,3,3,3,3,3,3,3,3,2007
8391,23396049700,2,5,5,6,8,8,8,8,8,8,8,11,2007
8414,6507823308,3,3,3,3,3,3,3,3,3,3,3,3,2007
8419,18635108500,17,17,17,17,17,17,17,17,17,17,17,17,2007
8423,23389858600,8,8,8,8,8,8,8,8,8,12,17,17,2007
8436,24463312700,6,6,6,6,6,6,6,6,6,6,6,6,2007
8442,24343033500,4,4,4,4,4,4,4,4,4,4,4,4,2007
8449,16317678000,10,10,10,10,10,10,10,10,10,10,10,10,2007
8467,51561591100,3,3,3,3,3,3,3,3,3,3,3,3,2007
8524,7005088084,13,13,13,13,13,13,13,13,13,13,13,13,2007
8656,25627908000,3,6,6,9,9,12,12,25,28,35,38,50,2007
8685,7006723058,2,3,3,3,3,3,3,3,3,3,3,3,2007
8687,36707984500,12,12,12,12,12,12,12,12,12,12,12,12,2007
8696,6603937596,7,7,7,7,7,7,7,7,7,7,7,7,2007
8698,6602458959,5,5,5,8,11,11,11,15,15,15,16,16,2007
8754,9943022800,3,3,3,3,3,3,3,3,3,3,3,3,2007
8787,16646203500,3,3,3,3,3,4,4,4,4,9,9,9,2007
8788,6506948287,9,9,9,9,9,9,9,9,9,9,9,9,2007
8811,7103360293,5,5,5,5,5,5,5,5,5,5,5,5,2007
8821,16038478800,3,3,3,3,3,3,3,3,3,3,3,3,2007
8851,14423937500,8,8,8,8,8,8,8,8,8,8,8,8,2007
8870,23468042400,3,3,3,3,3,3,3,3,3,3,3,3,2007
8915,7003383669,6,6,6,6,6,6,6,6,6,6,6,6,2007
9029,7004796949,6,6,6,6,6,6,6,6,6,6,6,6,2007
9042,23974655300,4,4,4,4,4,4,4,4,4,4,4,4,2007
9058,56756909600,2,2,2,2,2,2,2,2,2,2,2,2,2007
9062,8977363000,10,10,10,10,10,10,10,10,10,10,10,10,2007
9068,6507815235,6,8,8,8,8,8,8,8,8,8,8,8,2007
9070,14022041000,4,4,4,4,4,4,4,4,4,4,4,4,2007
9122,14521493900,9,9,9,9,9,9,9,9,9,9,9,9,2007
9137,22979226900,9,13,15,15,15,15,15,15,15,15,15,15,2007
9162,24822555200,2,2,2,2,2,2,2,2,2,2,2,2,2007
9175,23092203200,2,2,2,2,2,2,2,2,2,2,2,2,2007
9177,23390234900,2,2,3,4,4,4,4,4,4,4,4,4,2007
9181,23990151100,3,6,9,9,9,9,11,11,11,11,11,16,2007
9189,7005707664,5,5,5,5,5,5,5,5,5,5,5,5,2007
9201,7005300654,4,4,4,4,4,4,4,4,4,4,4,4,2007
9278,34573019300,7,7,7,7,7,7,7,7,7,7,7,7,2007
9280,23568671500,17,17,17,17,17,17,17,17,17,17,17,17,2007
9320,57199340793,1,2,2,2,2,2,2,2,2,2,2,2,2007
9324,57198569700,11,11,11,11,11,11,11,11,11,11,11,11,2007
9338,18038129600,2,2,2,2,2,2,2,2,2,2,2,2,2007
9459,24478041100,2,4,4,4,4,4,4,4,4,4,4,4,2007
9461,23992333600,5,5,5,5,5,5,5,5,5,5,5,5,2007
9469,8375595500,3,11,11,11,11,11,11,11,11,11,11,11,2007
