Unnamed: 0,ID,2017,2018,start_year
10,56523160100,6,6,2017
50,57193437031,5,5,2017
61,57201405140,15,15,2017
100,57193831201,6,6,2017
105,57190680369,3,3,2017
107,55838510332,5,5,2017
112,54385399300,6,6,2017
124,57196516104,2,2,2017
191,54419904100,4,4,2017
202,57197787536,1,1,2017
204,7006513449,3,3,2017
211,57193088194,4,4,2017
215,7003321707,3,3,2017
226,8974048100,17,17,2017
229,57203379822,4,4,2017
266,57193448950,3,3,2017
268,55259071200,8,8,2017
269,8517464000,27,27,2017
275,6506345528,3,3,2017
297,56223055000,20,20,2017
299,26025571400,5,5,2017
326,57196216997,6,6,2017
363,6603480856,2,2,2017
365,57196247566,3,3,2017
371,57200071649,17,17,2017
372,35430042600,6,6,2017
409,56083293900,14,14,2017
410,6602553055,2,2,2017
443,24170805000,4,4,2017
447,35848858900,38,38,2017
460,57195685840,28,40,2017
463,36172704800,21,21,2017
481,57194278954,5,5,2017
487,19337532100,29,29,2017
503,56411920100,13,13,2017
562,57198820650,4,4,2017
574,57193652514,5,5,2017
583,35424413500,9,26,2017
603,57196194669,4,4,2017
620,57195504582,6,6,2017
648,6504010163,7,13,2017
679,55937054700,34,34,2017
681,57201120477,3,3,2017
691,57200165239,4,6,2017
700,7401653270,8,8,2017
709,57199212073,10,10,2017
769,6602549287,8,8,2017
772,22835500500,17,17,2017
813,55613312700,6,6,2017
817,54792767800,7,7,2017
828,57193666554,3,3,2017
836,57197837651,3,5,2017
858,35937644700,7,7,2017
861,22134311400,5,5,2017
870,54881975600,2,2,2017
873,57200257905,2,4,2017
889,57195549010,2,2,2017
899,57195245709,4,4,2017
923,56489810900,2,5,2017
941,57202013381,5,5,2017
962,57194656359,23,23,2017
979,57195532898,2,4,2017
1001,56717764600,4,4,2017
1018,35772298600,7,7,2017
1033,6701652404,2,2,2017
1058,57201905011,2,2,2017
1079,57191382777,2,2,2017
1082,26656011800,4,4,2017
1088,54785299800,2,2,2017
1107,56845738100,10,10,2017
1111,57193706236,4,4,2017
1125,57195641275,3,3,2017
1145,57195148240,5,5,2017
1214,36020849500,9,13,2017
1245,57193668892,3,3,2017
1273,55642871600,2,2,2017
1274,55195600600,3,3,2017
1281,57120007000,3,3,2017
1295,16307679400,27,27,2017
1306,56429699600,1,1,2017
1346,57200504901,6,6,2017
1351,56389226300,5,5,2017
1357,57196190739,3,8,2017
1392,55431373200,4,6,2017
1399,57197293765,9,9,2017
1401,57200553572,2,2,2017
1404,57189729895,39,43,2017
1416,26532134800,2,2,2017
1420,57190215418,5,5,2017
1423,57194207869,5,5,2017
1433,55255344600,2,2,2017
1436,6504825500,5,5,2017
1451,36069960100,8,8,2017
1462,57191870597,6,6,2017
1492,57197787406,12,12,2017
1501,57201300541,3,3,2017
1513,7403506666,13,13,2017
1523,8988880800,2,2,2017
1536,57000424800,2,2,2017
1539,56912295400,10,10,2017
1568,57194784857,4,4,2017
1573,57204225272,4,4,2017
1574,57200319939,7,7,2017
1618,57194633273,10,10,2017
1636,57193801918,5,5,2017
1653,56528299800,2,2,2017
1654,7801541269,7,7,2017
1659,12762570700,6,6,2017
1667,24824052300,27,27,2017
1678,6701478237,8,8,2017
1697,16204149800,13,13,2017
1709,7004683246,6,6,2017
1716,18633549200,21,21,2017
1720,57200598235,6,6,2017
1751,35206654500,3,3,2017
1753,56373438900,1,1,2017
1772,57196327637,2,2,2017
1784,36697283500,4,4,2017
1796,57193153428,3,3,2017
1797,55950359000,6,6,2017
1801,6601955173,8,8,2017
1805,56702274900,7,7,2017
1819,57194083886,3,3,2017
1868,56815132900,3,3,2017
1872,55818826500,3,3,2017
1894,23976822200,12,12,2017
1919,23096778100,7,9,2017
1928,57204357968,3,3,2017
1931,56414525200,15,15,2017
1945,56909330500,1,1,2017
1980,16303888200,2,2,2017
2004,56444380200,3,3,2017
2016,57193751943,3,5,2017
2034,57191914461,17,17,2017
2042,6603068537,4,4,2017
2078,35107064300,2,2,2017
2085,6602237420,5,5,2017
2094,56888182800,3,3,2017
2110,6507093489,5,5,2017
2113,57188666556,3,3,2017
2126,7801420369,12,12,2017
2133,50262996800,11,11,2017
2155,57193774207,5,5,2017
2160,24069736100,8,18,2017
2170,55845831600,25,25,2017
2190,56413029300,9,9,2017
2200,8944018200,3,3,2017
2206,36941060000,8,8,2017
2248,57195265252,6,6,2017
2261,13606225400,5,5,2017
2266,36847107700,9,14,2017
2275,35078364000,3,3,2017
2277,56779888200,3,3,2017
2281,23490356200,5,5,2017
2287,7005986573,4,4,2017
2299,8518669600,4,4,2017
2310,55734981200,5,5,2017
2313,36701835800,4,4,2017
2318,16238894800,6,6,2017
2325,6504148828,3,3,2017
2328,57196475352,3,3,2017
2337,7102945187,4,31,2017
2367,7201452882,2,2,2017
2369,57194202669,3,5,2017
2399,56407070700,6,8,2017
2410,57202536982,4,11,2017
2435,55137410200,11,11,2017
2446,23090829200,3,4,2017
2450,9433671800,1,1,2017
2475,56401819300,5,5,2017
2481,57194651320,5,5,2017
2501,56868557800,2,3,2017
2506,57199057238,5,5,2017
2512,57190808093,14,30,2017
2522,55328694600,23,23,2017
2542,24825489700,5,5,2017
2543,7201394107,5,5,2017
2566,57195324089,3,3,2017
2578,57200306287,1,1,2017
2611,23993348100,6,9,2017
2614,57200511600,3,3,2017
2619,6507385075,4,4,2017
2665,57195492127,4,4,2017
2668,56495431000,4,4,2017
2681,57193713313,16,16,2017
2701,57191278839,3,3,2017
2716,56765215700,17,17,2017
2723,7006655065,25,25,2017
2735,6506894858,5,5,2017
2742,57193859122,4,4,2017
2749,7102048580,14,14,2017
2751,57194033547,1,1,2017
2768,35847863800,14,14,2017
2772,7801515783,8,8,2017
2775,55386682400,4,6,2017
2778,55808378700,3,3,2017
2786,57160027800,4,4,2017
2792,57194587156,5,5,2017
2807,39261426700,6,6,2017
2808,54894497100,6,6,2017
2811,55545861200,3,3,2017
2823,57200220523,7,7,2017
2825,57194975259,8,8,2017
2830,6602674641,10,11,2017
2863,55243168600,6,6,2017
2867,56784600600,6,6,2017
2910,7004194786,12,12,2017
2931,8510851800,3,3,2017
2948,56604799100,3,4,2017
2970,57072410100,4,4,2017
3014,57191843424,5,5,2017
3018,57195264190,3,22,2017
3025,57196403059,4,9,2017
3065,6602886684,1,1,2017
3091,24503028500,36,36,2017
3105,56192834500,4,5,2017
3108,55672129800,30,30,2017
3117,57188724280,3,3,2017
3129,57193508280,5,5,2017
3134,55961894100,12,12,2017
3175,13406373500,5,12,2017
3183,15833551000,2,2,2017
3189,7102506029,2,2,2017
3207,57202693317,4,5,2017
3215,56888430400,5,5,2017
3246,57191341690,2,2,2017
3271,57194634092,3,3,2017
3272,57197732433,9,9,2017
3278,35723402500,5,5,2017
3286,55903750100,16,16,2017
3305,57190050182,2,2,2017
3348,57200274200,9,9,2017
3367,56829994700,1,1,2017
3373,6603619556,13,13,2017
3397,23994545300,16,16,2017
3420,7006811629,4,4,2017
3435,55889370900,23,23,2017
3446,57190444573,4,4,2017
3451,57191276563,3,4,2017
3454,56582295800,3,3,2017
3474,50561062400,4,4,2017
3477,7007012346,4,4,2017
3479,57199388373,3,3,2017
3480,55321570300,4,4,2017
3531,37461890200,3,3,2017
3532,57194500988,4,5,2017
3541,35317963900,3,3,2017
3565,57195305007,5,5,2017
3574,56274451800,7,7,2017
3577,7003297659,8,11,2017
3578,17435027800,61,61,2017
3589,35104887500,3,3,2017
3598,57200701276,4,4,2017
3626,6602612176,4,4,2017
3633,6701862415,2,2,2017
3634,7102139396,2,2,2017
3636,6603858484,3,3,2017
3649,55777215000,7,8,2017
3651,57021488500,4,4,2017
3657,7801624566,5,5,2017
3669,57200083174,61,61,2017
3690,7005185674,9,9,2017
3706,7003966366,27,56,2017
3715,57195469032,5,7,2017
3732,57201417558,6,6,2017
3741,55326383600,4,4,2017
3767,6506444874,2,2,2017
3778,57200692995,5,5,2017
3785,57195227476,4,6,2017
3799,57192923953,5,5,2017
3812,8560831300,9,9,2017
3843,57196019189,5,5,2017
