Unnamed: 0,ID,2012,2013,2014,2015,2016,2017,2018,start_year
13,7401970635,12,12,12,12,12,12,12,2012
23,36634548900,4,9,9,9,9,9,9,2012
43,7003494205,4,4,4,4,4,4,4,2012
55,6602726745,3,3,3,3,3,3,3,2012
58,54581742800,5,5,5,5,5,5,5,2012
62,35226280500,3,3,3,3,3,3,3,2012
84,55639540400,3,3,3,3,5,5,5,2012
129,7007166540,9,9,9,9,9,9,9,2012
131,55146647600,4,4,11,11,13,13,13,2012
132,56340131200,56,62,71,71,71,71,71,2012
160,55684446500,2,2,2,2,2,2,2,2012
192,12902713100,1,1,1,1,1,1,1,2012
201,6701714180,59,69,69,69,69,69,69,2012
207,56016849700,3,3,3,3,3,3,3,2012
223,35501435900,7,7,7,7,7,7,7,2012
244,54407250400,3,4,4,6,6,6,6,2012
250,6603196991,8,8,8,8,8,8,8,2012
256,55390131000,2,2,2,2,2,2,2,2012
257,55782145400,22,22,22,22,22,22,22,2012
271,56396941400,2,2,2,2,2,2,2,2012
276,55352471100,1,1,1,1,1,1,1,2012
285,8915683900,4,4,4,4,4,4,4,2012
298,55811800700,4,4,4,4,4,4,4,2012
311,16027501900,23,23,23,23,23,23,23,2012
321,56937806800,7,7,7,7,7,7,7,2012
367,7004632677,4,4,20,23,24,24,24,2012
393,24335475600,7,10,10,10,10,15,15,2012
428,44061145500,7,7,7,7,7,7,7,2012
453,9436849500,3,3,24,24,29,29,29,2012
471,57199066122,39,39,72,72,72,72,72,2012
488,23005317000,7,7,7,7,7,7,7,2012
491,55995655700,2,2,2,3,3,7,17,2012
506,6603838207,7,16,16,16,16,16,16,2012
551,55336597100,2,2,2,4,4,4,4,2012
585,12242450800,2,3,3,3,7,7,7,2012
592,6604021227,4,4,4,4,4,4,4,2012
594,8937681800,6,6,6,6,7,7,7,2012
605,26644135200,5,5,5,5,5,5,5,2012
609,7004022711,26,32,32,32,32,32,32,2012
623,26031071400,4,4,4,4,4,4,4,2012
629,55053435400,1,1,1,1,2,2,2,2012
653,26430697600,8,8,8,8,8,8,8,2012
682,35226710600,5,5,5,5,5,5,5,2012
687,24329996300,7,7,7,7,7,7,7,2012
723,8972649800,3,3,3,3,3,3,3,2012
726,55485940200,4,4,6,6,6,6,6,2012
784,23476362800,4,4,4,4,4,9,9,2012
812,57201517140,4,4,4,4,4,4,4,2012
827,57199531976,6,6,6,6,6,6,6,2012
878,55371568400,2,2,3,4,4,4,4,2012
881,57196881113,3,3,3,3,3,3,3,2012
976,55547464700,3,4,4,4,4,4,4,2012
977,6602654044,11,11,11,26,33,33,33,2012
987,36190330500,4,4,4,4,4,4,4,2012
1028,55552789100,27,27,27,27,27,27,27,2012
1038,57147796200,4,4,4,4,4,4,4,2012
1040,54396240700,2,2,2,23,23,23,23,2012
1049,7004736287,14,17,17,17,43,43,43,2012
1114,53877668500,2,2,3,3,3,3,3,2012
1118,55387308700,4,4,4,4,4,4,4,2012
1123,14044821700,3,3,3,8,11,14,14,2012
1127,55553679000,7,7,7,7,7,7,7,2012
1140,35423489200,3,3,3,3,3,3,3,2012
1152,56603526600,6,6,6,6,6,6,6,2012
1163,35750932500,4,4,4,4,4,4,4,2012
1171,7004889724,16,16,16,16,64,64,89,2012
1175,57203105218,5,5,5,5,5,7,7,2012
1194,57202654476,6,6,7,7,7,7,9,2012
1210,55372565100,4,4,4,4,4,4,4,2012
1264,6602823587,6,6,6,6,6,7,7,2012
1288,35769262000,12,12,12,12,12,12,12,2012
1300,6504271292,2,2,2,2,2,2,2,2012
1320,9740792600,6,6,8,31,34,38,38,2012
1341,55566867200,2,2,2,2,2,2,2,2012
1358,35366144000,4,4,4,4,4,4,4,2012
1359,55628527677,6,6,6,6,6,6,6,2012
1382,24468168900,3,3,3,3,3,3,3,2012
1432,56981854100,7,7,7,7,7,7,7,2012
1475,7403530725,42,42,42,42,42,42,42,2012
1509,23019496400,3,3,3,3,3,3,3,2012
1510,7006457163,3,3,4,4,4,4,4,2012
1525,53265204800,2,2,2,2,2,2,2,2012
1553,55545451400,2,2,2,2,2,4,6,2012
1555,6506961099,7,7,7,7,7,7,7,2012
1566,55509195900,3,3,3,5,5,5,11,2012
1584,24335297300,7,7,7,7,7,7,7,2012
1595,55522702200,3,3,3,3,3,3,3,2012
1599,55498650000,4,5,5,5,5,5,5,2012
1650,13406989600,10,10,10,10,10,10,10,2012
1704,55355619500,2,3,4,4,4,5,7,2012
1770,55360370700,4,4,4,4,4,4,4,2012
1779,55279330500,4,4,4,4,4,4,4,2012
1838,7003595432,34,34,63,63,63,63,83,2012
1850,7004053328,12,22,31,46,46,46,46,2012
1884,36766802500,6,6,6,7,7,7,7,2012
1898,56226169900,4,4,4,4,4,4,4,2012
1923,55248308500,1,1,3,3,4,4,4,2012
1926,36570451600,2,2,7,7,7,7,7,2012
1940,56177745300,17,17,17,17,17,17,17,2012
