Unnamed: 0,ID,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,start_year
108,6602207446,4,9,9,18,22,24,24,24,27,28,33,33,35,40,43,2004
119,6603247644,2,2,2,2,2,2,4,4,4,6,10,13,13,17,19,2004
123,6603476567,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2004
330,6602104029,26,26,26,26,36,36,46,46,61,61,67,67,71,71,71,2004
342,13609694400,2,2,2,2,2,2,2,2,2,4,4,8,10,12,13,2004
353,55888724800,4,5,5,7,7,7,11,12,12,12,15,15,15,26,26,2004
396,8700956700,1,1,3,3,3,3,6,6,6,7,7,7,7,7,7,2004
407,7006376498,1,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2004
410,6603046252,3,3,3,3,3,3,3,3,7,8,8,8,8,8,8,2004
415,21743369000,3,3,3,4,7,7,7,7,9,10,11,11,13,13,16,2004
421,36026187100,14,14,14,14,14,14,14,14,14,14,35,35,43,56,68,2004
555,6701831220,1,1,1,1,1,1,1,4,6,6,6,6,6,6,6,2004
562,6701446077,9,9,9,29,29,29,29,30,30,30,30,30,30,30,30,2004
593,7801629715,4,4,4,4,4,4,4,7,7,7,7,7,7,7,7,2004
712,23022311900,3,3,6,6,6,6,12,12,17,17,17,17,20,20,20,2004
738,6603672082,6,6,6,8,8,8,8,8,9,9,9,9,9,9,9,2004
739,7004245418,3,3,5,7,10,10,11,11,11,11,14,14,15,15,15,2004
743,8393679000,9,9,9,9,9,9,9,9,9,9,15,15,15,15,26,2004
756,56069541400,43,43,43,43,48,48,112,112,198,198,202,202,205,205,256,2004
909,35451303200,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2004
934,53866152500,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2004
1007,6603751598,13,13,16,16,16,16,16,16,16,16,16,16,16,16,16,2004
1008,7201468610,11,11,11,11,11,11,11,11,11,18,18,18,18,18,18,2004
1157,15019473400,2,5,10,10,10,10,10,10,10,14,14,14,14,14,14,2004
1167,7402515233,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2004
1239,6603105760,1,1,1,1,1,1,1,3,3,3,4,4,4,4,4,2004
1384,6602452487,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,2004
1398,23975627600,3,3,3,3,4,4,4,7,8,8,8,9,9,10,10,2004
1399,6505561198,2,2,2,2,4,4,4,7,10,10,10,10,10,10,10,2004
1699,6506247514,4,4,7,7,7,7,7,9,9,9,9,9,13,13,13,2004
1752,6602182508,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,2004
1774,57196074966,5,5,5,5,8,8,8,8,8,8,8,8,8,8,8,2004
1828,22433529700,2,2,2,2,2,4,6,6,6,6,6,6,24,24,29,2004
1908,6601970604,17,17,17,28,35,35,35,49,49,49,64,75,75,84,84,2004
1948,10038902900,5,7,8,10,14,14,21,23,26,30,30,30,34,34,35,2004
1968,56216326200,1,1,1,1,1,1,1,1,4,4,4,4,4,4,12,2004
2023,55944243500,1,1,1,1,1,2,6,6,10,10,11,11,11,11,17,2004
2042,7004013739,14,14,14,14,14,14,14,17,17,17,23,23,39,39,39,2004
2055,7003270243,1,1,1,1,1,1,1,7,7,11,12,12,12,13,13,2004
2196,23501520800,3,3,3,3,3,3,3,3,3,3,3,6,6,6,6,2004
2302,23668078700,3,8,8,8,8,8,8,8,29,29,29,29,29,29,29,2004
2317,24757890200,71,71,71,71,86,86,86,86,86,86,86,86,86,86,86,2004
2344,7202736479,17,17,17,21,21,21,21,21,30,30,30,38,38,43,43,2004
2353,7003564686,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2004
