Unnamed: 0,ID,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,start_year
51,7005152559,2,2,2,4,4,4,4,4,4,4,2009
66,57159978600,3,3,3,3,3,3,3,3,3,3,2009
95,7101647136,8,8,8,8,8,8,8,8,8,8,2009
192,23009028700,2,4,4,8,8,8,8,8,8,8,2009
223,7102555799,6,6,65,65,65,65,66,66,66,66,2009
256,15835646600,3,3,3,3,3,3,3,3,5,5,2009
283,35070019100,2,2,2,4,4,4,5,5,5,7,2009
306,26321761100,1,1,3,5,5,5,5,5,5,5,2009
399,24484862400,6,6,6,6,6,6,6,6,6,6,2009
403,7005810184,2,2,2,2,2,5,5,5,5,5,2009
413,35168696400,4,6,6,6,6,6,6,6,6,6,2009
475,36715149800,3,3,3,9,9,13,14,22,22,22,2009
493,6507056350,2,2,2,6,10,10,10,10,10,10,2009
529,23393096300,18,18,18,19,19,19,19,19,19,19,2009
537,7003479767,3,3,3,3,9,9,9,9,9,34,2009
549,26435119700,3,3,3,6,6,6,9,9,9,9,2009
557,7403518693,9,9,9,9,9,9,9,9,9,9,2009
572,36022789600,5,5,9,9,9,9,9,9,9,9,2009
579,16175168500,15,15,21,21,21,21,21,21,21,21,2009
641,7003713793,3,3,3,3,3,3,3,3,3,3,2009
660,35191179100,1,3,3,5,5,5,5,5,5,5,2009
672,55445085200,2,2,2,4,5,5,6,9,9,9,2009
731,56618197800,2,8,10,11,11,11,11,11,11,11,2009
734,57131392800,2,2,2,2,2,2,9,9,9,13,2009
761,23474799500,6,6,10,10,10,22,22,22,22,22,2009
773,27667472500,4,5,8,15,15,15,18,18,18,18,2009
803,16029040600,4,4,7,7,12,14,14,31,31,31,2009
824,6603321277,3,3,8,8,8,8,13,13,13,13,2009
921,35302494500,2,2,2,2,5,5,14,17,17,19,2009
924,7404506656,15,15,15,15,15,15,15,21,21,21,2009
935,6601968404,6,8,10,11,11,12,19,28,42,42,2009
1067,16319079100,12,12,12,12,12,25,44,44,44,44,2009
1289,23484315300,4,4,4,4,8,8,9,9,9,11,2009
1313,8563892500,4,4,6,6,6,6,6,6,6,7,2009
1322,15020183900,1,2,4,6,7,8,8,9,9,13,2009
1333,6603704033,21,21,21,21,21,21,21,21,21,21,2009
1334,24342928100,1,1,3,3,3,3,4,4,4,4,2009
1362,25824865200,5,5,11,11,11,11,11,11,11,11,2009
1364,35174796800,2,3,3,8,8,8,11,11,16,16,2009
1387,26039654200,2,3,3,3,3,3,3,3,3,3,2009
1416,23986944000,3,3,3,8,8,8,8,8,8,15,2009
1430,54584253000,28,28,33,33,43,46,46,48,48,48,2009
1457,6602077883,5,8,8,8,8,8,8,8,8,8,2009
1488,18036679500,1,5,5,6,6,7,7,12,12,12,2009
1529,27567876400,2,2,2,2,2,2,2,2,2,2,2009
1564,6701792636,10,10,10,10,10,10,10,10,10,10,2009
1576,16308985300,3,3,3,3,3,3,3,3,3,3,2009
1577,57190872677,2,2,2,2,2,2,2,2,2,2,2009
1582,36161267400,4,5,5,5,5,5,5,5,5,5,2009
1603,24778725700,3,3,3,7,7,7,7,7,7,7,2009
1623,6602527290,4,4,4,4,4,4,4,4,4,4,2009
1638,16241808600,7,7,37,37,37,37,37,37,37,37,2009
1694,55919930400,17,27,35,50,58,94,110,118,127,140,2009
1776,12781836600,2,2,3,3,3,3,3,3,3,3,2009
1809,26968131700,3,4,7,12,15,15,20,21,21,30,2009
1811,7005636102,4,4,4,4,4,4,4,4,4,5,2009
1824,7006389016,2,2,2,2,2,7,9,12,12,12,2009
1829,23397235600,3,3,7,7,12,12,12,12,12,12,2009
1830,7003589075,1,4,8,11,13,13,13,13,15,15,2009
1836,35810377900,3,3,6,6,6,6,6,6,6,8,2009
1837,25031238600,4,4,4,4,9,11,11,11,12,12,2009
1921,6603345858,8,8,8,8,8,8,8,8,8,8,2009
1990,57203259001,4,4,4,4,4,4,13,21,30,31,2009
2003,35589367700,2,2,2,2,2,2,2,2,2,2,2009
2011,10839530100,6,6,14,14,14,14,14,14,14,25,2009
2031,35253294700,4,5,5,5,12,12,12,12,12,12,2009
2052,55842468000,20,20,108,143,146,146,154,154,169,169,2009
2079,23036062700,6,6,6,6,11,11,11,16,16,16,2009
2081,7006437864,5,18,18,24,28,31,31,31,49,55,2009
2116,55672845100,5,5,5,5,5,5,9,9,9,9,2009
2148,35179791100,3,3,3,5,5,12,14,17,19,19,2009
2198,26428029800,2,2,2,2,6,11,12,13,13,13,2009
2250,35321401400,4,4,10,12,16,26,29,39,44,59,2009
2293,35792169300,2,12,12,50,54,54,54,54,54,60,2009
2307,49361801900,2,2,2,7,7,7,7,7,7,7,2009
2322,28767570400,1,1,1,1,1,1,1,1,1,1,2009
2355,26535124100,6,6,6,15,20,23,23,23,23,23,2009
2380,7101642387,4,4,4,16,16,16,16,16,16,16,2009
2459,56275791600,3,3,3,8,10,10,12,12,12,12,2009
2461,6603050023,2,2,2,2,2,2,2,2,2,2,2009
2465,7005464348,9,9,9,9,9,9,9,9,9,11,2009
2476,16647629300,2,2,5,9,9,9,12,18,18,18,2009
2480,35182485100,17,18,24,24,24,24,40,40,40,40,2009
2492,24470943700,4,4,4,4,4,4,7,7,7,13,2009
2509,16549448700,5,5,17,17,17,17,21,26,26,26,2009
2522,26322177400,4,4,4,4,4,4,4,4,4,4,2009
2590,34979238400,4,4,4,4,4,10,10,10,33,33,2009
2596,49961164400,4,4,4,4,4,4,4,4,4,4,2009
2604,7005682812,2,2,2,2,2,2,2,6,6,6,2009
2641,56450461900,1,1,1,1,1,1,1,1,1,1,2009
2742,6602880437,11,11,11,11,26,44,44,44,55,61,2009
2771,6603851388,4,4,4,4,4,4,4,4,4,4,2009
2778,7004041664,10,12,12,12,17,17,17,17,17,17,2009
2788,7004272195,5,5,6,6,6,6,6,6,6,6,2009
2808,56257200500,10,10,10,10,10,10,10,10,10,10,2009
2826,9940667600,6,14,14,14,18,18,23,26,26,26,2009
2837,50260982400,4,4,6,6,9,9,9,9,9,9,2009
2878,56597543700,2,2,2,2,2,2,2,2,2,2,2009
