Unnamed: 0,ID,2015,2016,2017,2018,start_year
2,8642393600,7,7,7,7,2015
3,55873955900,8,8,8,8,2015
4,49862174900,14,14,14,14,2015
10,55376931500,73,73,73,73,2015
14,55719005700,7,7,7,7,2015
15,35444766700,11,11,11,11,2015
21,56781292200,1,1,1,1,2015
26,34870540900,7,7,7,7,2015
32,56411842000,2,2,2,2,2015
33,23397604200,8,8,8,8,2015
61,56002303200,7,7,7,7,2015
91,56513476200,9,9,9,9,2015
100,56939340300,2,3,3,3,2015
101,57192293609,3,3,3,3,2015
105,56114762600,10,10,10,10,2015
111,22236154700,5,5,5,5,2015
115,35318720900,3,3,3,3,2015
122,15070429600,2,2,2,2,2015
145,7004271887,19,19,19,19,2015
165,55961141700,12,12,12,12,2015
190,36003624100,16,22,22,22,2015
196,36805685400,4,4,4,4,2015
212,27867811000,14,14,14,14,2015
213,55974660200,10,10,10,10,2015
230,16679222000,10,10,12,23,2015
236,57203094083,83,83,83,83,2015
258,57188748169,5,9,9,9,2015
263,57189090439,3,3,3,3,2015
267,26531594700,3,3,3,3,2015
270,56968037900,1,1,1,1,2015
285,57188725838,13,13,13,13,2015
289,6701774097,3,3,3,3,2015
290,56190106200,4,4,4,4,2015
297,56517715300,4,5,7,19,2015
311,56594481000,3,3,3,3,2015
314,55803668500,1,1,1,1,2015
317,9245337700,19,19,19,19,2015
329,12784775300,1,1,3,4,2015
359,55440311600,3,3,3,3,2015
365,56639282800,28,28,28,28,2015
370,55949428900,6,6,6,6,2015
380,55973076900,3,5,5,5,2015
386,56735634200,1,1,1,1,2015
411,56203572900,9,9,9,9,2015
431,56822668900,6,6,6,6,2015
438,57188966321,7,7,7,7,2015
439,34870116100,59,70,70,70,2015
447,57192808992,4,4,4,4,2015
453,57196873890,28,28,37,37,2015
454,56156269900,7,7,7,7,2015
483,57035243200,2,2,2,2,2015
511,56682052900,2,2,2,2,2015
522,55143899600,1,1,1,1,2015
526,57023907900,6,6,6,6,2015
544,55323058900,3,3,3,17,2015
550,57190068018,8,8,8,8,2015
558,24528388600,2,2,2,2,2015
565,56986641200,5,5,5,5,2015
568,8704767900,7,7,7,7,2015
595,54790605200,13,18,18,19,2015
600,56960580700,5,5,5,5,2015
608,26424457400,56,56,63,67,2015
609,56100634400,16,16,16,16,2015
616,56463349600,25,25,25,25,2015
622,56769182700,7,7,7,7,2015
629,56779730100,3,4,4,4,2015
632,6603095657,3,3,3,3,2015
645,35607238200,4,4,4,4,2015
647,57016833800,82,82,82,82,2015
655,15765290300,2,2,2,2,2015
666,55977742700,56,56,56,56,2015
668,14027991800,7,7,7,7,2015
680,56879182000,2,2,4,4,2015
688,56393857000,9,11,12,15,2015
703,57188962583,4,4,4,4,2015
711,34168027600,5,5,9,9,2015
718,16229169400,10,10,10,10,2015
729,56890365100,3,3,4,4,2015
754,7004832773,11,17,17,17,2015
755,6602838973,1,1,1,1,2015
762,56529715900,2,2,2,2,2015
774,7003289125,5,5,5,5,2015
794,56879056100,6,11,11,11,2015
795,55944810600,2,2,2,2,2015
797,27567563000,7,7,7,7,2015
802,56709343000,13,13,25,25,2015
810,56472768900,5,5,5,5,2015
827,57193160818,2,2,2,2,2015
829,57170844100,22,22,22,22,2015
831,25522904400,3,3,3,3,2015
839,57189319888,10,10,10,10,2015
841,57193696999,4,4,4,4,2015
842,7006178644,2,2,2,2,2015
847,57204318540,8,8,8,8,2015
848,57189490405,10,10,10,10,2015
854,36941201600,3,3,3,3,2015
859,7601482975,3,3,3,3,2015
870,57170851300,2,2,4,4,2015
873,56433303600,7,9,11,12,2015
875,8894760600,4,4,4,4,2015
878,46461910700,3,3,3,3,2015
881,55551467600,3,3,3,3,2015
886,55800383500,4,4,4,4,2015
897,56606231300,6,6,6,6,2015
903,50462041300,8,11,11,14,2015
904,56110276600,7,7,7,7,2015
930,7404679473,2,6,6,6,2015
948,56925439000,3,3,4,4,2015
959,56646419100,3,3,3,3,2015
960,56085593800,2,2,2,2,2015
961,56318768900,2,2,2,2,2015
970,6506318631,3,3,7,7,2015
971,9639192600,25,25,25,25,2015
976,55973005700,4,4,4,4,2015
983,55352871800,3,4,7,7,2015
995,56919530000,3,4,4,4,2015
1004,56825987400,2,2,2,2,2015
1038,56606251800,6,6,6,6,2015
1039,56643004500,7,7,7,7,2015
1043,57190965041,2,2,2,2,2015
1048,57003119100,2,2,2,2,2015
1058,56072896600,7,8,8,8,2015
1059,6602901590,2,2,6,6,2015
1083,55869652000,41,41,41,41,2015
1086,54791013000,3,3,3,3,2015
1108,55576500000,15,18,18,18,2015
1120,56695336800,9,9,9,9,2015
1121,35073828000,5,5,5,5,2015
1134,55581804600,2,2,3,3,2015
1135,41760952900,3,3,3,3,2015
1160,56903407200,67,67,67,67,2015
1174,10042530700,2,2,2,2,2015
1191,56993349700,4,4,4,4,2015
1192,7005213217,28,28,28,28,2015
1194,56999928900,3,3,3,3,2015
1212,56176857700,5,5,5,5,2015
1214,6507932232,2,2,2,2,2015
