Unnamed: 0,ID,2016,2017,2018,start_year
29,42061855800,4,64,64,2016
30,57190745554,4,4,4,2016
35,56365987700,3,5,5,2016
48,56707356100,2,2,4,2016
62,57194657295,11,11,11,2016
64,6602350090,72,72,72,2016
72,10639679200,6,6,6,2016
88,6507310196,4,4,4,2016
89,55892431600,5,5,5,2016
107,57189664712,11,11,11,2016
118,55210333600,3,4,4,2016
124,57190943852,7,7,7,2016
131,55505575800,3,9,11,2016
134,8702625800,3,3,3,2016
136,57189213486,3,3,3,2016
142,6505920789,4,4,4,2016
144,56383419500,36,36,100,2016
146,56146573000,2,2,4,2016
148,57188342600,3,3,3,2016
175,56045574200,13,13,13,2016
179,57191039090,3,3,3,2016
180,57192371813,3,3,3,2016
185,55256351900,4,4,4,2016
189,7201365464,3,3,3,2016
193,57189311190,14,14,14,2016
194,57192295130,21,21,21,2016
197,57197672885,3,7,10,2016
201,57189344824,82,82,82,2016
211,57189072926,3,3,3,2016
214,31767729700,9,9,9,2016
215,42261460000,2,2,2,2016
232,56593116100,26,26,26,2016
235,57190300756,5,5,5,2016
241,23995705900,3,3,3,2016
243,6506951919,1,1,1,2016
247,55601764600,10,10,10,2016
252,55825941600,18,18,18,2016
278,57193573205,41,41,41,2016
282,57192384032,3,3,7,2016
288,57160175300,17,17,17,2016
335,57188752250,15,29,34,2016
339,56365321500,22,22,22,2016
347,57188733509,6,6,6,2016
351,52364876700,16,16,16,2016
373,18041833800,4,4,4,2016
374,6701834930,4,6,6,2016
392,54987307300,45,92,92,2016
401,57188671611,4,4,4,2016
405,57192593045,11,11,11,2016
412,37120574600,5,5,5,2016
433,57200630510,19,33,33,2016
449,57191052229,3,3,3,2016
451,6603757179,38,38,38,2016
484,57115512200,3,3,3,2016
487,57204698668,82,82,82,2016
496,22333378700,3,3,3,2016
500,7404782905,33,33,33,2016
508,8966521400,27,27,27,2016
514,57193797107,3,3,3,2016
517,57191737813,5,5,5,2016
524,57207661131,5,5,8,2016
530,57188678994,4,5,5,2016
535,35406320300,50,50,83,2016
538,36184972700,8,8,8,2016
542,7004053293,2,2,2,2016
561,57192701376,4,4,4,2016
582,57192237482,14,14,14,2016
586,57186398400,5,5,5,2016
587,57192834926,15,15,15,2016
598,56078096600,3,3,3,2016
602,55991728800,33,33,33,2016
611,35477147000,8,8,8,2016
617,57188754440,5,5,5,2016
623,36614634800,3,3,3,2016
638,7003429854,8,8,8,2016
670,54683397000,4,4,4,2016
682,57191363595,4,4,4,2016
693,51061122800,15,15,15,2016
701,57191475737,6,6,11,2016
709,57190124242,3,3,3,2016
717,57188590869,8,8,8,2016
721,36623493800,3,3,16,2016
741,56568363800,4,7,8,2016
744,57193699117,4,4,4,2016
752,56158697000,5,5,5,2016
757,56074173200,2,2,2,2016
779,57190948026,2,2,2,2016
796,56103590300,4,4,8,2016
815,55967652800,10,10,10,2016
820,57189220123,32,32,32,2016
837,57191711457,87,87,120,2016
855,56419270600,6,6,6,2016
862,57192682800,2,2,2,2016
891,57202228246,4,4,8,2016
910,35590499600,5,5,5,2016
918,35520065000,5,5,5,2016
925,57197478894,3,3,3,2016
932,57191628140,3,3,4,2016
940,57193659335,4,4,8,2016
944,57184343300,9,9,9,2016
950,56624557600,4,4,4,2016
954,55844557900,4,4,4,2016
