Unnamed: 0,ID,2014,2015,2016,2017,2018,start_year
13,7003729382,2,2,2,2,2,2014
18,56091446600,5,5,5,5,8,2014
23,6603228789,3,3,3,3,3,2014
40,55892354500,3,3,3,3,3,2014
43,56490304600,2,2,2,2,2,2014
49,57199470231,77,77,77,77,77,2014
52,56003475600,6,6,6,6,6,2014
59,56278368100,4,5,5,5,5,2014
60,55905767600,6,17,24,24,24,2014
77,56764415200,1,1,1,1,1,2014
82,55390323200,2,2,4,4,4,2014
109,55531427200,9,9,9,9,9,2014
137,56080718100,7,7,7,7,7,2014
154,54785262900,4,7,9,9,9,2014
168,7201884734,6,6,6,6,6,2014
183,37110778700,2,2,2,2,2,2014
204,8554454800,8,8,8,8,8,2014
217,55961075000,2,2,2,3,8,2014
218,8920845500,57,57,57,57,57,2014
237,7003376187,14,14,14,14,14,2014
264,7005337879,14,14,14,18,18,2014
272,6506921991,13,13,13,13,13,2014
274,25627283300,6,6,6,6,6,2014
298,35238939800,2,2,2,2,2,2014
307,7101782257,5,5,5,5,5,2014
313,26430482000,1,1,3,3,3,2014
323,7101820325,2,4,6,6,6,2014
337,8210164900,5,5,5,5,5,2014
341,55507392400,4,4,4,4,9,2014
355,7003663098,71,71,104,104,104,2014
356,23989107600,19,19,19,19,19,2014
388,57190798269,12,12,12,12,12,2014
394,7102447001,8,9,9,13,13,2014
400,56323460100,2,4,6,6,7,2014
416,56463148700,63,63,63,63,63,2014
429,7102700855,1,1,1,1,1,2014
444,6507989604,4,4,4,4,4,2014
448,56056477500,3,5,5,5,5,2014
468,35292611200,5,5,5,5,5,2014
471,55513194100,6,16,16,16,16,2014
479,56515297200,18,18,18,18,18,2014
485,36170379700,3,3,3,3,3,2014
519,55210404700,2,5,5,5,5,2014
551,56724226600,3,3,3,3,3,2014
556,34978108100,22,22,22,22,22,2014
576,56368652700,3,3,3,3,3,2014
594,56442094500,1,1,1,1,1,2014
597,6701814469,4,4,4,4,4,2014
615,55800824800,6,6,6,6,6,2014
646,56303734800,4,4,4,4,4,2014
651,53364401900,1,1,2,2,2,2014
665,56600628100,2,2,3,3,3,2014
687,55845598600,1,3,4,4,4,2014
691,55056139500,2,2,2,2,6,2014
697,14826391900,10,10,20,20,28,2014
699,7006055356,5,11,20,23,26,2014
704,35794846500,8,8,8,8,8,2014
735,56600853100,2,2,2,2,2,2014
745,7006300324,6,8,8,8,8,2014
749,8331410200,29,29,29,29,29,2014
758,26540948400,1,1,1,1,1,2014
767,56305144400,7,7,7,7,7,2014
770,6602131692,3,3,3,3,3,2014
777,55329916500,3,3,48,48,48,2014
780,57185537000,3,3,3,3,3,2014
782,23568612400,6,6,6,6,6,2014
787,56690567000,8,8,8,8,8,2014
799,6603017352,5,5,5,5,5,2014
832,56548893100,8,8,8,8,8,2014
843,55235036700,10,15,15,34,34,2014
849,56418593600,2,2,2,2,2,2014
884,26429318000,37,37,40,40,40,2014
912,35316018200,3,3,4,7,7,2014
926,7004159827,83,83,83,83,83,2014
949,55562055200,3,3,3,3,3,2014
951,56485392200,3,3,3,3,3,2014
957,6506942098,10,10,10,10,10,2014
958,48861000500,2,2,2,2,2,2014
966,56080939100,3,3,3,3,3,2014
986,56405507800,2,3,3,5,5,2014
991,55247696300,3,3,4,4,4,2014
997,7202709950,2,15,15,15,15,2014
1006,56514689400,90,90,90,90,106,2014
1009,56416174100,5,5,5,5,5,2014
1012,53984089800,1,1,1,1,1,2014
1014,49962985800,8,9,9,9,9,2014
1024,7004440552,13,13,13,13,13,2014
