ID,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
7007085057,1,1,4,4,4,4,4,4,4,5,5,5,5,5,5,6,6,6
35232592700,2,2,2,2,2,7,9,9,10,11,12,12,17,17,18,18,18,18
54887971600,2,2,2,2,2,2,2,2,2,2,4,4,4,4,4,4,4,4
6701598687,1,1,1,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5
23101629200,6,6,7,7,9,9,9,10,10,10,10,10,10,10,10,10,10,12
7101861707,2,2,2,2,2,5,5,10,10,10,10,15,15,15,15,15,19,19
35405771500,2,2,3,3,6,6,6,6,6,6,9,9,9,9,9,9,9,9
14420760200,1,1,1,1,1,1,1,7,7,7,7,7,8,8,10,10,14,17
7402248742,4,4,4,4,4,4,4,4,4,4,4,4,4,4,23,23,59,59
36794447600,4,4,9,9,10,10,10,10,11,11,11,11,11,11,11,14,14,14
6602989556,4,4,9,9,14,22,22,26,26,26,26,26,26,26,26,59,59,59
7003431225,3,3,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
7003514984,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
7801429650,2,2,4,4,4,5,5,8,12,12,15,15,15,15,15,18,19,19
6603898844,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
6603631597,10,16,16,16,16,20,20,20,20,20,20,20,20,20,30,30,31,31
7003690271,8,8,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
23088387200,2,4,4,4,4,5,6,6,6,8,9,9,11,12,13,13,18,18
7101728507,1,1,1,2,9,10,10,10,10,10,11,11,11,19,20,20,22,23
7201823908,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
55710075400,14,18,20,20,20,20,20,20,37,37,63,63,70,70,70,70,70,70
6603918921,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
7003875515,14,14,17,17,17,24,34,34,34,34,34,34,36,38,38,38,38,39
6507414913,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
6701717906,1,1,1,1,1,1,12,12,12,12,12,12,12,12,12,12,12,12
7003334231,5,6,6,6,6,6,6,16,16,16,18,18,18,18,18,18,23,23
55424173800,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
57204296870,3,5,5,8,9,9,21,23,23,28,29,30,34,34,38,40,43,47
6603340659,5,5,5,5,5,5,15,28,44,49,75,93,97,109,109,130,155,160
7004588301,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
