Unnamed: 0,ID,2016,2017,2018,start_year
33,42061855800,4,64,64,2016
34,57190745554,4,4,4,2016
40,56365987700,3,5,5,2016
53,56707356100,2,2,4,2016
68,7006062519,9,9,9,2016
69,57194657295,11,11,11,2016
72,6602350090,72,72,72,2016
81,10639679200,6,6,6,2016
100,6507310196,4,4,4,2016
101,55892431600,5,5,5,2016
119,57189664712,11,11,11,2016
131,55210333600,3,4,4,2016
139,57190943852,7,7,7,2016
147,55505575800,3,9,11,2016
150,8702625800,3,3,3,2016
152,57189213486,3,3,3,2016
158,6505920789,4,4,4,2016
160,56383419500,36,36,100,2016
164,56146573000,2,2,4,2016
166,57188342600,3,3,3,2016
200,56045574200,13,13,13,2016
204,57191039090,3,3,3,2016
205,57192371813,3,3,3,2016
210,55256351900,4,4,4,2016
214,7201365464,3,3,3,2016
218,57189311190,14,14,14,2016
220,57192295130,21,21,21,2016
223,57197672885,3,7,10,2016
228,57189344824,82,82,82,2016
241,57189072926,3,3,3,2016
244,31767729700,9,9,9,2016
245,42261460000,2,2,2,2016
263,56593116100,26,26,26,2016
267,57190300756,5,5,5,2016
277,23995705900,3,3,3,2016
279,6506951919,1,1,1,2016
285,55601764600,10,10,10,2016
290,55825941600,18,18,18,2016
319,57193573205,41,41,41,2016
323,57192384032,3,3,7,2016
329,57160175300,17,17,17,2016
383,57188752250,15,29,34,2016
387,56365321500,22,22,22,2016
395,57188733509,6,6,6,2016
402,52364876700,16,16,16,2016
430,18041833800,4,4,4,2016
431,6701834930,4,6,6,2016
451,54987307300,45,92,92,2016
461,57188671611,4,4,4,2016
466,57192593045,11,11,11,2016
474,37120574600,5,5,5,2016
477,6506564716,27,27,27,2016
498,57200630510,19,33,33,2016
507,16176209200,5,5,5,2016
517,57191052229,3,3,3,2016
519,6603757179,38,38,38,2016
560,57115512200,3,3,3,2016
564,57204698668,82,82,82,2016
576,22333378700,3,3,3,2016
580,7404782905,33,33,33,2016
589,8966521400,27,27,27,2016
597,57193797107,3,3,3,2016
601,57191737813,5,5,5,2016
609,57207661131,5,5,8,2016
616,57188678994,4,5,5,2016
622,35406320300,50,50,83,2016
625,36184972700,8,8,8,2016
630,7004053293,2,2,2,2016
653,57192701376,4,4,4,2016
676,57192237482,14,14,14,2016
680,57186398400,5,5,5,2016
681,57192834926,15,15,15,2016
693,56078096600,3,3,3,2016
697,55991728800,33,33,33,2016
708,35477147000,8,8,8,2016
715,57188754440,5,5,5,2016
722,36614634800,3,3,3,2016
739,7003429854,8,8,8,2016
776,54683397000,4,4,4,2016
789,57191363595,4,4,4,2016
803,51061122800,15,15,15,2016
813,57191475737,6,6,11,2016
821,57190124242,3,3,3,2016
831,57188590869,8,8,8,2016
835,36623493800,3,3,16,2016
857,56568363800,4,7,8,2016
861,57193699117,4,4,4,2016
870,56158697000,5,5,5,2016
877,56074173200,2,2,2,2016
903,57190948026,2,2,2,2016
922,56103590300,4,4,8,2016
944,55967652800,10,10,10,2016
950,57189220123,32,32,32,2016
972,57191711457,87,87,120,2016
993,56419270600,6,6,6,2016
1001,57192682800,2,2,2,2016
1034,57202228246,4,4,8,2016
1053,35590499600,5,5,5,2016
1062,35520065000,5,5,5,2016
1069,57197478894,3,3,3,2016
1076,57191628140,3,3,4,2016
1084,57193659335,4,4,8,2016
1088,57184343300,9,9,9,2016
1096,56624557600,4,4,4,2016
1100,55844557900,4,4,4,2016
1117,56736946700,9,9,9,2016
1133,56963453400,7,7,10,2016
1189,57202489667,19,19,19,2016
1214,57190340575,1,2,5,2016
1241,57189355666,3,3,3,2016
1260,55062598600,4,4,5,2016
1274,56192356300,18,18,18,2016
1288,8955025700,7,9,9,2016
1330,57191380147,3,7,7,2016
1344,8649715100,4,4,4,2016
1349,57194184772,11,11,11,2016
1358,16022100400,8,8,8,2016
1370,57189645750,16,16,16,2016
1371,56495282900,22,22,22,2016
1374,54681636500,3,3,3,2016
1389,55356244300,3,3,3,2016
1401,55349497100,5,14,24,2016
1403,56031368800,9,9,9,2016
1414,57199036373,6,6,6,2016
1425,36816879400,4,4,4,2016
1426,12782079400,49,49,49,2016
1432,56705583200,4,4,4,2016
1435,57190133665,5,5,5,2016
1448,55553489100,5,5,5,2016
1453,25959932700,16,16,16,2016
1456,56928312300,1,1,4,2016
1457,7003644286,53,53,53,2016
1469,56427921400,5,5,5,2016
1473,57188706549,5,5,5,2016
1499,6506118014,15,15,15,2016
1512,57189216489,1,1,1,2016
1536,6603684704,4,4,6,2016
1537,57194113582,55,55,55,2016
1542,57194111411,1,1,1,2016
1554,55935951000,16,16,16,2016
1564,57191708967,4,4,4,2016
1571,57189327719,6,6,6,2016
1572,57189232454,2,2,2,2016
1573,57130587700,2,2,2,2016
1580,56286799400,7,8,8,2016
1583,57188648856,3,3,3,2016
1588,57188584502,81,81,81,2016
1594,57191404306,3,3,3,2016
1610,55586567800,3,3,3,2016
1664,49962225000,3,3,3,2016
1666,57206276045,14,14,14,2016
1671,57191579613,3,3,3,2016
1673,57190943172,24,32,33,2016
1679,7003488915,11,32,32,2016
1681,55553743050,2,2,2,2016
1686,7006214520,2,2,2,2016
1687,57192839213,6,12,13,2016
1705,37040970300,8,8,8,2016
1706,6603384576,13,13,13,2016
1719,57185236700,15,15,15,2016
1722,36466653700,19,24,24,2016
1730,35605451500,13,13,13,2016
1741,56550089500,47,47,47,2016
1743,57193577118,10,10,10,2016
1750,57192593777,41,41,41,2016
1760,57191674868,4,4,4,2016
1761,36157308700,15,15,15,2016
1765,56478454400,16,16,16,2016
1767,55154876600,24,24,24,2016
1773,37051131500,11,11,11,2016
1803,57192194863,4,4,4,2016
1808,57193154148,6,6,6,2016
1831,56024182100,14,14,14,2016
1832,56759943700,7,8,8,2016
1851,55342531400,81,81,81,2016
1852,6603408374,14,14,14,2016
1861,57192711155,5,5,5,2016
1867,57191223206,1,1,1,2016
1899,36622157100,6,6,6,2016
1901,36239654800,1,1,1,2016
1936,7404145008,23,25,30,2016
1946,57190124762,4,4,4,2016
1957,57193702221,4,4,4,2016
1968,55842835600,47,47,47,2016
1969,57192427511,3,3,3,2016
1992,56609057500,9,9,9,2016
2005,57188810109,5,5,5,2016
2036,6508064170,3,3,3,2016
2049,56102177900,1,1,1,2016
2080,56992750600,7,7,7,2016
2087,6601993392,4,4,4,2016
2095,26025850300,6,6,6,2016
2112,36638991100,10,10,10,2016
