Unnamed: 0,ID,2010,2011,2012,2013,2014,2015,2016,2017,2018,start_year
18,14619163500,2,2,2,2,2,2,2,2,2,2010
22,11738782000,2,2,2,2,2,2,2,2,2,2010
38,36082756400,3,3,3,3,3,3,3,3,3,2010
51,36816324700,3,3,3,3,8,9,12,12,12,2010
78,36453712700,5,5,5,5,5,5,5,5,5,2010
83,36190699900,6,6,6,6,6,6,6,6,6,2010
130,55880050400,2,2,2,15,15,15,34,34,34,2010
149,56835894200,3,26,26,28,28,28,28,28,28,2010
156,23567554100,3,5,5,5,5,5,8,8,8,2010
163,36630798700,3,3,3,3,3,3,3,3,3,2010
181,7004173174,2,11,15,15,15,17,17,17,22,2010
185,36713774200,2,2,2,2,2,2,2,3,3,2010
219,54421301400,6,6,6,6,6,6,6,6,6,2010
231,16024795900,4,4,4,4,4,4,4,4,4,2010
234,35773795200,6,6,6,6,6,6,6,6,6,2010
239,36602617400,5,5,5,5,5,5,5,5,5,2010
246,36615299200,4,4,4,4,4,4,4,4,4,2010
258,56417168500,5,5,7,7,8,9,9,9,9,2010
292,8986539700,4,4,4,4,4,4,4,4,4,2010
302,55731374100,5,5,5,5,5,5,5,5,5,2010
316,36664812700,3,3,3,3,3,3,3,3,3,2010
333,55629643800,16,18,18,18,18,18,18,18,18,2010
379,36149156600,14,14,14,14,14,14,14,14,14,2010
384,57196716304,4,4,4,4,4,4,4,4,4,2010
397,36782061800,1,1,1,1,1,1,1,1,1,2010
399,54397760400,3,3,3,3,6,6,6,6,6,2010
415,36060113200,6,6,6,7,7,7,7,7,7,2010
420,6602331414,2,2,2,2,2,2,2,2,2,2010
424,36816589200,3,3,3,3,3,3,3,3,3,2010
434,55617584700,3,3,3,3,3,3,3,3,3,2010
443,36679991000,4,5,5,5,5,5,5,5,5,2010
446,7202920765,33,36,40,40,48,48,102,102,135,2010
465,37061485200,8,12,12,23,23,24,25,25,25,2010
473,6701769322,22,22,22,22,22,22,22,22,22,2010
506,35101799900,1,1,1,3,3,3,3,3,3,2010
524,15760500900,22,22,22,29,40,40,40,56,56,2010
541,6504350389,3,3,3,3,3,3,3,3,3,2010
544,37074222900,4,6,6,6,8,9,9,9,12,2010
557,26041121100,5,5,5,5,5,5,5,5,5,2010
559,57197357863,2,2,2,2,2,2,2,2,2,2010
574,55612084300,3,3,3,3,3,3,3,3,3,2010
595,6602934119,2,5,5,5,5,5,9,9,9,2010
602,36706434100,4,6,6,6,6,6,6,6,6,2010
605,36239540900,9,9,9,9,9,9,9,9,9,2010
615,57205051591,4,10,10,10,10,10,10,10,10,2010
629,35176316700,3,5,7,7,7,7,7,7,7,2010
635,53879643900,2,2,2,2,2,2,2,2,2,2010
641,9040778700,2,3,3,3,3,3,3,3,3,2010
669,36704068100,6,6,9,9,21,25,25,30,30,2010
694,55256491700,1,3,5,8,8,8,8,10,12,2010
720,37054657100,11,11,11,11,11,11,11,11,11,2010
730,24921132200,9,43,44,58,58,68,83,83,83,2010
757,36184933300,2,2,2,2,2,2,2,2,2,2010
768,9842396400,3,3,3,3,3,3,3,5,5,2010
784,57197793190,7,7,7,7,7,7,7,7,7,2010
822,24331617300,6,6,6,6,6,6,16,16,16,2010
851,36622910000,5,5,5,5,5,5,5,5,5,2010
853,36336811900,7,7,7,7,7,7,7,7,7,2010
858,9635978700,4,4,4,4,4,4,4,4,4,2010
933,6701479988,5,5,5,5,5,5,5,5,5,2010
947,35222083800,2,2,2,2,2,2,2,2,2,2010
956,56538506300,7,7,7,7,7,7,7,7,7,2010
978,36240435100,6,6,6,6,6,6,6,6,6,2010
981,57190492621,1,2,2,2,2,2,2,2,2,2010
998,24377090800,3,3,3,8,8,8,8,8,8,2010
1009,6506341607,4,13,28,46,46,52,70,82,82,2010
1024,41662420000,1,1,1,1,1,1,1,1,1,2010
1056,56022706200,3,34,34,34,34,34,34,34,34,2010
1110,36544152800,3,3,3,3,3,3,3,3,3,2010
1130,8867213600,75,75,75,75,75,75,75,75,75,2010
1150,36469843500,5,7,7,9,9,9,9,11,11,2010
1156,7003463832,14,14,14,14,14,14,14,14,14,2010
1173,24733735600,27,27,27,27,62,62,62,62,62,2010
1232,6603588897,4,4,4,4,4,4,4,4,4,2010
1262,8079328500,7,7,7,7,7,7,15,15,15,2010
1282,35117526000,12,12,17,17,17,17,20,25,33,2010
1292,15060619700,3,3,3,3,3,3,3,3,3,2010
1304,6603316510,5,5,5,10,14,19,19,20,20,2010
1319,36622219400,2,2,2,2,2,2,6,6,10,2010
1321,6504743854,3,3,3,3,3,3,3,3,3,2010
1354,36457213500,3,4,4,4,9,10,10,10,10,2010
1356,6506078081,9,9,12,12,12,12,12,12,12,2010
1359,57191483890,75,75,75,75,75,75,75,75,75,2010
1377,7004567193,15,15,34,34,36,36,77,77,95,2010
1379,36782173700,6,10,11,11,12,14,14,18,18,2010
1386,36466169300,2,6,10,10,10,10,10,10,10,2010
1392,24758900800,4,4,4,18,38,38,38,72,93,2010
1400,56243911300,2,2,2,2,2,2,2,2,2,2010
1439,25926936600,2,2,2,2,2,2,2,2,2,2010
1441,6505808803,5,5,5,5,5,5,5,5,5,2010
1443,36165916000,4,4,4,4,4,4,4,4,4,2010
1446,36536792400,3,11,11,16,16,24,24,24,24,2010
1472,24479883500,6,8,8,8,10,12,15,16,20,2010
1491,36666146200,2,2,2,2,2,2,2,2,2,2010
1501,54399125000,3,3,3,3,3,3,3,3,3,2010
1504,36191106500,3,3,3,14,22,22,22,22,22,2010
1506,6701402984,5,5,5,12,12,12,12,15,15,2010
1553,39162066800,2,2,2,2,2,2,2,2,2,2010
1556,36739936200,8,8,8,8,8,8,8,8,8,2010
1591,57199457798,14,14,14,14,14,14,14,14,14,2010
1622,36439754600,5,7,7,7,7,7,7,7,7,2010
1627,36660067900,7,9,16,16,16,16,16,16,16,2010
1652,7003625261,2,2,2,2,2,2,2,2,2,2010
1661,36640623000,1,1,1,1,1,1,1,1,1,2010
1678,36160867400,7,7,7,7,7,7,7,7,7,2010
1690,23466918000,6,6,6,6,6,6,6,6,6,2010
1731,36132939000,1,1,1,1,1,1,1,1,1,2010
1736,55250839700,2,2,2,2,2,2,2,2,2,2010
1771,36667292000,4,4,4,4,4,4,4,4,4,2010
1781,36237927200,3,3,3,3,7,8,8,8,8,2010
1798,36459994400,3,3,4,4,4,4,5,5,5,2010
1810,56273983000,19,19,19,19,19,19,19,19,19,2010
1811,15832159300,26,26,26,26,37,37,41,42,42,2010
1828,57196673166,3,3,3,3,3,3,3,3,3,2010
1846,7004013978,50,50,50,50,50,50,50,50,50,2010
1857,56568050500,1,4,6,6,6,6,6,6,6,2010
1859,36813396200,4,4,4,4,4,18,18,18,18,2010
1860,7003788378,11,11,11,11,15,15,15,22,22,2010
1870,55455556500,4,4,4,4,4,4,4,4,4,2010
1879,6602079091,6,6,6,6,6,6,6,6,6,2010
1882,25422147700,4,5,5,5,5,5,5,5,5,2010
1886,36698511100,24,24,24,24,24,24,24,24,24,2010
1897,14056752100,13,13,13,13,13,13,13,13,13,2010
1925,6505470575,5,5,5,5,5,5,5,5,5,2010
1938,36554143400,2,2,2,2,2,2,2,2,2,2010
1955,6603137197,5,5,5,5,5,5,5,5,5,2010
1976,57197122558,2,3,3,3,3,3,3,3,3,2010
1986,6701616786,5,5,11,15,15,19,19,19,20,2010
1994,6506044748,4,9,10,22,22,33,41,44,52,2010
1998,37002487100,3,3,3,3,3,3,3,3,3,2010
2006,36184991200,2,2,2,2,2,2,2,2,2,2010
2019,36608314200,3,3,3,3,3,3,3,3,3,2010
2044,55521612300,11,11,11,11,20,21,21,21,22,2010
2048,56369666300,14,14,14,14,14,14,14,14,14,2010
2061,35222471800,78,78,78,78,78,78,78,78,78,2010
2075,57195195071,14,14,14,14,14,14,14,14,14,2010
2088,35619975500,4,4,4,4,4,4,4,4,4,2010
2092,15521603000,1,1,3,3,3,3,3,3,3,2010
2107,35173057100,10,10,10,10,10,10,10,10,10,2010
2149,35770363700,3,3,4,4,4,4,4,4,4,2010
2179,6603634824,3,3,3,3,3,3,3,7,7,2010
2210,36919366000,5,5,5,5,5,5,5,5,5,2010
2244,35239938700,22,22,36,36,41,85,90,90,90,2010
2247,6603096542,3,3,3,3,3,3,3,3,3,2010
2251,35728045300,3,3,3,3,3,5,8,8,8,2010
2290,24605682200,3,3,3,3,9,13,13,16,16,2010
2300,36705721300,2,2,2,2,2,2,2,2,2,2010
2328,34876513100,6,6,6,6,6,6,6,6,6,2010
2338,55914469100,7,12,12,12,12,12,12,12,12,2010
2346,38062371000,10,10,10,10,10,10,10,10,10,2010
2353,57117849000,5,5,5,5,5,5,5,5,5,2010
2371,56517491400,12,12,12,12,12,12,12,12,12,2010
2379,25653702300,13,16,16,16,16,16,16,16,16,2010
2387,36681934700,5,5,8,8,8,8,8,8,8,2010
2398,36015081100,4,4,4,4,4,4,4,4,4,2010
