Unnamed: 0,ID,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,start_year
28065,7006620220,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,6,6,14,14,14,14,14,1996
28137,35381539000,43,43,43,43,60,60,67,67,84,84,110,110,110,110,141,141,168,168,168,168,168,168,168,1996
28363,6603373418,2,2,2,3,5,7,7,7,7,9,13,13,13,17,20,23,23,26,34,34,43,53,58,1996
28503,7004250093,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,7,7,7,11,11,11,11,11,1996
28636,35183419500,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1996
28667,6603664326,3,3,3,3,3,3,3,7,7,7,7,7,7,7,7,7,7,7,7,7,7,8,8,1996
28836,56207763900,6,6,6,9,9,15,18,19,20,20,20,20,20,20,25,25,25,25,31,31,31,31,31,1996
29009,7005623938,43,43,43,43,43,43,43,43,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,1996
29037,6602989015,4,4,4,4,4,4,4,4,4,4,4,4,5,5,7,7,7,7,7,7,7,7,7,1996
29098,6602622523,2,2,3,3,7,7,7,8,9,9,9,9,11,12,14,16,19,19,19,19,19,19,19,1996
29219,6602113474,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1996
29402,6603552157,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1996
29453,6603069088,4,6,8,8,8,8,8,8,8,17,17,17,17,17,18,18,18,18,18,18,18,18,18,1996
29621,7102450404,2,6,6,6,7,7,7,7,7,12,13,13,13,13,18,19,25,26,27,29,31,33,35,1996
29639,7006213017,2,2,2,2,5,5,5,5,5,5,5,12,12,21,21,21,21,22,22,78,78,78,78,1996
29681,7004565361,11,11,11,16,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,1996
29728,7003755909,3,3,3,3,3,3,3,3,3,3,3,23,42,42,47,47,47,47,47,47,118,118,122,1996
29855,55933387300,2,3,3,3,3,3,3,5,5,9,9,9,15,18,20,20,23,25,25,25,35,44,44,1996
30172,7003755313,6,9,9,9,11,11,13,13,13,13,13,13,13,13,13,13,13,19,19,19,19,19,24,1996
30473,6701570540,1,1,5,8,11,21,30,38,40,43,49,53,66,68,72,76,79,86,88,93,102,105,113,1996
30554,6701384342,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1996
30844,6508119633,1,1,1,1,1,1,3,4,6,9,9,14,21,31,54,59,61,66,80,87,89,98,106,1996
31030,7004591018,2,2,6,6,7,13,14,14,20,23,24,27,28,30,30,34,48,52,52,52,54,60,70,1996
31300,7006408173,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1996
31339,35357303600,5,5,5,14,14,14,14,14,14,14,14,14,14,14,20,20,27,27,27,27,27,27,27,1996
31370,6603203096,3,5,6,6,6,7,7,10,10,12,15,15,15,15,15,15,17,17,17,17,17,17,17,1996
31891,57196566611,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,1996
32074,6603598569,3,5,6,6,6,6,6,6,6,11,11,11,15,27,28,31,33,36,36,37,39,49,54,1996
32388,7004092442,6,6,6,7,7,7,7,7,7,10,13,13,23,24,28,33,35,38,40,42,43,53,57,1996
32584,15819525100,1,1,1,1,3,3,3,3,3,3,3,3,3,3,3,3,5,5,5,5,5,5,5,1996
32749,6701775537,2,2,2,2,2,2,6,6,8,11,11,11,12,15,19,20,20,23,24,25,25,26,26,1996
32852,6602970571,1,2,3,3,3,3,4,7,8,67,68,71,74,74,74,74,74,77,77,80,80,80,80,1996
32933,6602232947,2,2,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,7,7,1996
33213,6507746604,5,5,5,5,5,5,5,5,19,19,19,19,41,41,49,49,49,49,69,69,69,69,69,1996
34167,13907197500,2,2,2,2,2,2,2,2,2,2,6,6,6,6,6,8,9,11,12,13,13,29,33,1996
34507,6701805746,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1996
34658,55976937100,43,43,43,43,43,43,57,57,57,70,70,70,70,70,70,70,70,70,70,70,70,70,70,1996
34706,36980383400,8,8,8,8,8,8,8,8,8,8,8,8,8,20,20,20,20,20,20,20,20,20,20,1996
34782,56450881700,2,2,2,3,3,19,19,19,20,20,22,22,26,26,26,26,45,45,48,48,48,49,49,1996
34958,6505921896,2,2,3,3,4,4,4,5,5,5,5,5,9,9,9,14,16,16,16,19,19,19,19,1996
35137,6507898045,3,3,3,3,3,4,4,8,8,8,9,9,9,9,9,9,17,17,17,17,17,17,17,1996
35313,7003593801,2,2,2,2,2,2,2,2,2,2,2,7,7,10,10,11,16,16,16,24,24,24,31,1996
35433,8862073300,4,4,4,4,4,4,4,4,7,10,12,14,14,14,14,16,19,19,19,25,35,36,36,1996
35469,7102103998,3,3,5,5,9,9,9,9,11,12,15,16,18,21,26,29,35,35,35,35,35,37,37,1996
35761,6701664414,4,4,4,4,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,5,1996
35816,7003614697,2,2,2,3,3,3,6,6,7,7,7,9,9,9,9,9,9,9,9,13,13,16,16,1996
36084,22971106200,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1996
36106,6601976567,1,1,1,2,2,2,2,2,2,2,2,7,7,7,7,7,7,7,7,7,7,7,7,1996
36215,6507065890,3,3,3,3,3,3,5,5,5,11,11,11,11,11,11,13,13,13,13,16,16,16,16,1996
36335,7403075427,7,7,7,7,7,7,7,7,7,7,8,13,16,16,29,29,32,32,32,58,60,76,76,1996
36544,55908883400,1,1,1,4,4,5,6,6,11,16,16,19,19,21,23,25,25,29,29,29,29,29,29,1996
36595,6603625009,3,3,4,6,6,6,6,6,6,6,10,11,11,12,12,12,12,12,12,12,12,12,12,1996
36804,55945104500,7,24,38,38,54,58,58,58,58,58,58,58,69,76,77,77,81,82,82,82,82,84,94,1996
36865,6603677940,2,7,7,8,8,10,12,12,12,12,14,15,20,22,22,22,22,24,34,34,36,38,41,1996
36932,6701329842,1,3,7,9,12,12,12,13,18,22,25,26,27,28,32,32,32,32,34,39,41,45,45,1996
37066,6507690911,5,5,5,5,5,5,6,7,7,7,7,8,9,10,10,10,10,14,18,18,18,18,18,1996
37939,55888515000,2,2,2,2,2,5,10,10,15,18,18,19,25,26,27,28,46,48,97,97,114,114,116,1996
38289,6602156146,3,3,4,4,6,6,7,7,7,7,7,7,7,13,13,13,13,13,13,13,13,17,17,1996
38467,6602917718,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1996
38608,6603533248,4,4,4,4,4,4,4,4,4,9,9,9,9,9,9,9,9,9,9,9,9,9,9,1996
38688,55665628700,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,5,5,5,5,7,9,9,9,1996
38855,7006478658,5,6,6,6,6,6,6,10,10,10,10,20,24,24,24,27,27,27,47,47,47,47,47,1996
38917,6603562411,3,3,3,9,9,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,1996
38940,6602861600,2,2,2,3,3,3,3,16,20,20,20,36,36,59,59,59,59,59,59,62,62,62,62,1996
39031,6602689699,1,1,1,6,7,9,9,13,13,15,20,23,45,47,50,53,59,62,64,65,67,67,67,1996
39211,6701727200,2,2,2,2,2,2,2,4,4,4,4,4,4,6,6,6,6,6,6,6,6,6,6,1996
39267,13104087800,5,7,7,7,7,7,7,7,7,7,7,7,7,7,11,11,11,11,11,11,11,11,11,1996
39336,6701686506,1,1,1,11,12,14,16,24,32,35,44,50,52,62,65,65,65,71,72,72,72,72,72,1996
39383,6602619816,4,6,6,7,7,9,11,11,11,13,16,17,17,17,25,27,27,27,29,33,33,33,33,1996
39477,7005168682,3,3,3,3,3,5,5,6,8,12,15,18,19,34,38,38,38,41,50,51,51,52,52,1996
39659,6603383982,2,2,2,3,3,3,6,9,9,21,42,64,69,75,93,107,112,119,123,127,132,158,175,1996
39891,55970503400,2,2,2,2,4,4,4,4,5,5,5,5,5,7,7,7,7,7,7,7,7,7,7,1996
