Unnamed: 0,ID,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,start_year
56,7005152559,2,2,2,4,4,4,4,4,4,4,2009
74,57159978600,3,3,3,3,3,3,3,3,3,3,2009
88,7801486018,6,6,6,6,6,6,6,6,6,6,2009
107,7101647136,8,8,8,8,8,8,8,8,8,8,2009
217,23009028700,2,4,4,8,8,8,8,8,8,8,2009
254,7102555799,6,6,65,65,65,65,66,66,66,66,2009
273,35225421300,7,7,7,7,7,7,7,7,7,7,2009
276,36103964500,7,7,7,7,7,13,13,13,13,13,2009
295,15835646600,3,3,3,3,3,3,3,3,5,5,2009
324,35070019100,2,2,2,4,4,4,5,5,5,7,2009
349,26321761100,1,1,3,5,5,5,5,5,5,5,2009
382,9740828000,7,7,7,7,7,7,7,7,7,7,2009
417,57197695978,5,5,5,5,5,5,5,5,5,5,2009
422,24922890200,3,3,3,3,3,3,3,3,3,3,2009
459,24484862400,6,6,6,6,6,6,6,6,6,6,2009
464,7005810184,2,2,2,2,2,5,5,5,5,5,2009
475,35168696400,4,6,6,6,6,6,6,6,6,6,2009
484,57193510529,3,3,3,3,21,21,21,21,21,21,2009
547,36715149800,3,3,3,9,9,13,14,22,22,22,2009
571,6507056350,2,2,2,6,10,10,10,10,10,10,2009
586,56393147900,4,4,4,4,4,4,4,4,4,4,2009
614,23393096300,18,18,18,19,19,19,19,19,19,19,2009
624,7003479767,3,3,3,3,9,9,9,9,9,34,2009
638,26435119700,3,3,3,6,6,6,9,9,9,9,2009
647,7403518693,9,9,9,9,9,9,9,9,9,9,2009
651,6701689507,3,3,3,3,3,3,3,3,3,3,2009
664,36022789600,5,5,9,9,9,9,9,9,9,9,2009
672,16175168500,15,15,21,21,21,21,21,21,21,21,2009
673,56854900700,3,3,3,3,3,3,3,3,3,3,2009
701,6602752766,7,7,7,8,8,8,8,8,8,8,2009
742,7003713793,3,3,3,3,3,3,3,3,3,3,2009
764,35191179100,1,3,3,5,5,5,5,5,5,5,2009
778,55445085200,2,2,2,4,5,5,6,9,9,9,2009
846,56618197800,2,8,10,11,11,11,11,11,11,11,2009
849,57131392800,2,2,2,2,2,2,9,9,9,13,2009
860,55875642100,16,16,16,16,16,16,16,16,16,16,2009
883,23474799500,6,6,10,10,10,22,22,22,22,22,2009
897,27667472500,4,5,8,15,15,15,18,18,18,18,2009
930,16029040600,4,4,7,7,12,14,14,31,31,31,2009
958,6603321277,3,3,8,8,8,8,13,13,13,13,2009
1018,22981925400,4,4,4,14,14,14,14,16,16,16,2009
1065,35302494500,2,2,2,2,5,5,14,17,17,19,2009
1068,7404506656,15,15,15,15,15,15,15,21,21,21,2009
1079,6601968404,6,8,10,11,11,12,19,28,42,42,2009
1094,35115454100,4,4,4,4,4,4,4,4,4,4,2009
1148,7402000409,6,6,6,6,6,6,6,6,6,6,2009
1176,56506631200,6,6,25,29,29,29,29,29,29,29,2009
1193,6505653036,3,3,3,3,3,3,3,3,3,3,2009
1229,6508040906,2,2,2,13,13,16,29,29,29,29,2009
1230,16319079100,12,12,12,12,12,25,44,44,44,44,2009
1257,54082826900,3,3,3,3,3,3,3,3,3,3,2009
1283,23091502800,22,22,22,22,22,22,22,22,22,22,2009
1310,35090143100,6,6,6,6,6,6,6,6,6,6,2009
1340,7006058671,3,3,3,3,3,3,3,3,3,3,2009
1345,36773528500,4,4,4,4,4,4,4,4,4,4,2009
1369,24578016800,2,2,2,2,2,2,2,2,2,2,2009
1490,57194322114,3,3,3,3,3,3,3,7,7,7,2009
1495,23484315300,4,4,4,4,8,8,9,9,9,11,2009
1526,8563892500,4,4,6,6,6,6,6,6,6,7,2009
1538,15020183900,1,2,4,6,7,8,8,9,9,13,2009
1551,6603704033,21,21,21,21,21,21,21,21,21,21,2009
1552,24342928100,1,1,3,3,3,3,4,4,4,4,2009
1585,25824865200,5,5,11,11,11,11,11,11,11,11,2009
1587,35174796800,2,3,3,8,8,8,11,11,16,16,2009
1600,15623178800,2,2,2,2,2,2,2,2,2,2,2009
1614,26039654200,2,3,3,3,3,3,3,3,3,3,2009
1651,35101372700,1,3,3,3,3,3,3,3,3,3,2009
1653,23986944000,3,3,3,8,8,8,8,8,8,15,2009
1663,55574220503,37,37,37,37,37,37,37,104,104,104,2009
1669,54584253000,28,28,33,33,43,46,46,48,48,48,2009
1688,56276872900,8,8,8,14,16,16,16,16,21,21,2009
1698,6603833526,19,19,19,19,19,19,19,19,19,19,2009
1702,6602077883,5,8,8,8,8,8,8,8,8,8,2009
1740,18036679500,1,5,5,6,6,7,7,12,12,12,2009
1787,36026128400,11,11,11,13,13,13,13,13,13,13,2009
1788,27567876400,2,2,2,2,2,2,2,2,2,2,2009
1826,6701792636,10,10,10,10,10,10,10,10,10,10,2009
1834,23994149000,32,32,32,32,32,32,32,32,32,32,2009
1840,16308985300,3,3,3,3,3,3,3,3,3,3,2009
1841,57190872677,2,2,2,2,2,2,2,2,2,2,2009
1847,36161267400,4,5,5,5,5,5,5,5,5,5,2009
1871,24778725700,3,3,3,7,7,7,7,7,7,7,2009
1889,8641225800,8,8,8,8,8,8,8,8,8,8,2009
1900,6602527290,4,4,4,4,4,4,4,4,4,4,2009
1917,16241808600,7,7,37,37,37,37,37,37,37,37,2009
1921,55666939200,2,2,2,2,2,2,2,2,2,2,2009
1982,55919930400,17,27,35,50,58,94,110,118,127,140,2009
1991,35088941500,2,2,2,2,2,2,2,2,2,2,2009
2081,12781836600,2,2,3,3,3,3,3,3,3,3,2009
2121,36117556700,10,10,10,10,10,10,10,10,10,10,2009
2122,26968131700,3,4,7,12,15,15,20,21,21,30,2009
2124,7005636102,4,4,4,4,4,4,4,4,4,5,2009
2139,7006389016,2,2,2,2,2,7,9,12,12,12,2009
2143,57202960579,6,6,9,9,13,13,32,32,32,32,2009
2146,23397235600,3,3,7,7,12,12,12,12,12,12,2009
2147,7003589075,1,4,8,11,13,13,13,13,15,15,2009
2154,35810377900,3,3,6,6,6,6,6,6,6,8,2009
2155,25031238600,4,4,4,4,9,11,11,11,12,12,2009
2174,6507912264,5,5,5,5,5,11,11,11,11,11,2009
2199,25930306600,1,1,1,1,1,1,1,1,1,1,2009
2204,26432253600,4,4,4,4,4,4,4,4,4,4,2009
2218,36159735300,5,5,5,5,5,5,5,5,5,5,2009
2256,6603345858,8,8,8,8,8,8,8,8,8,8,2009
2268,7801413959,4,4,4,4,4,4,4,4,12,12,2009
2347,57203259001,4,4,4,4,4,4,13,21,30,31,2009
2362,35589367700,2,2,2,2,2,2,2,2,2,2,2009
2372,10839530100,6,6,14,14,14,14,14,14,14,25,2009
2393,35253294700,4,5,5,5,12,12,12,12,12,12,2009
2417,55842468000,20,20,108,143,146,146,154,154,169,169,2009
2447,23036062700,6,6,6,6,11,11,11,16,16,16,2009
2449,7006437864,5,18,18,24,28,31,31,31,49,55,2009
2450,36697915000,2,2,2,2,2,2,2,2,2,2,2009
2489,55672845100,5,5,5,5,5,5,9,9,9,9,2009
2524,35179791100,3,3,3,5,5,12,14,17,19,19,2009
2542,35079408800,7,8,8,8,8,8,8,8,11,11,2009
2558,35226372900,6,8,8,9,9,9,9,9,9,9,2009
2577,26428029800,2,2,2,2,6,11,12,13,13,13,2009
2636,35321401400,4,4,10,12,16,26,29,39,44,59,2009
2685,35792169300,2,12,12,50,54,54,54,54,54,60,2009
2701,49361801900,2,2,2,7,7,7,7,7,7,7,2009
2720,28767570400,1,1,1,1,1,1,1,1,1,1,2009
2749,36017051900,2,5,7,8,8,8,8,8,8,10,2009
2755,26535124100,6,6,6,15,20,23,23,23,23,23,2009
2781,7101642387,4,4,4,16,16,16,16,16,16,16,2009
2783,35145603100,1,1,1,1,1,1,1,1,15,15,2009
2824,35303403200,4,4,5,5,5,5,5,5,5,5,2009
2832,6602760768,6,6,6,6,29,29,43,43,43,43,2009
2854,22943890000,5,5,5,5,5,11,11,14,14,14,2009
2877,56275791600,3,3,3,8,10,10,12,12,12,12,2009
2879,6603050023,2,2,2,2,2,2,2,2,2,2,2009
2884,35291801300,4,4,4,7,7,7,7,7,7,7,2009
2886,7005464348,9,9,9,9,9,9,9,9,9,11,2009
2899,16647629300,2,2,5,9,9,9,12,18,18,18,2009
2903,35182485100,17,18,24,24,24,24,40,40,40,40,2009
2917,24470943700,4,4,4,4,4,4,7,7,7,13,2009
2936,16549448700,5,5,17,17,17,17,21,26,26,26,2009
2950,26322177400,4,4,4,4,4,4,4,4,4,4,2009
2973,35226165500,3,3,3,3,3,3,3,3,3,3,2009
3030,34979238400,4,4,4,4,4,10,10,10,33,33,2009
3036,49961164400,4,4,4,4,4,4,4,4,4,4,2009
3045,7005682812,2,2,2,2,2,2,2,6,6,6,2009
3087,56450461900,1,1,1,1,1,1,1,1,1,1,2009
3146,14056573000,4,9,9,9,9,9,9,9,9,9,2009
3204,6602880437,11,11,11,11,26,44,44,44,55,61,2009
3240,6603851388,4,4,4,4,4,4,4,4,4,4,2009
3245,25823366100,2,2,3,3,6,6,6,6,6,6,2009
3250,7004041664,10,12,12,12,17,17,17,17,17,17,2009
