Unnamed: 0,ID,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,start_year
1752,17434126700,2,2,2,2,2,2,2,2,2,2,2,2,2,2006
1788,57197056895,4,4,4,4,4,4,4,4,4,4,4,4,4,2006
1793,16177341700,2,2,2,2,2,2,2,2,2,5,8,9,10,2006
1798,7405692762,2,2,2,2,2,2,2,2,2,2,2,2,2,2006
1811,7401663002,6,6,6,6,6,6,6,6,6,6,6,6,6,2006
1840,14027844000,2,2,2,2,2,2,2,2,2,2,2,2,2,2006
1854,6504615513,6,6,6,6,6,6,6,6,6,6,6,6,6,2006
1891,24722436600,3,3,3,3,3,3,3,3,3,3,3,3,3,2006
1902,12767075900,4,4,7,7,7,7,7,7,10,10,10,10,10,2006
1904,57197026496,4,4,4,4,4,4,4,4,4,4,4,4,4,2006
1905,6701806568,24,24,24,24,24,24,24,24,24,24,24,24,24,2006
1917,7801486844,7,7,7,7,7,7,7,7,7,7,7,7,7,2006
1962,36999037900,35,35,35,35,35,35,35,35,35,35,35,38,38,2006
1977,35614222400,5,5,5,5,5,5,5,5,5,5,5,5,5,2006
2001,13407832400,4,4,6,6,6,6,8,8,8,8,10,10,11,2006
2034,56122628700,2,2,2,2,2,2,2,2,2,2,2,2,2,2006
2068,55682655514,9,9,9,9,9,9,9,9,9,9,9,9,9,2006
2108,7102179317,1,1,1,1,1,1,1,1,1,1,1,1,1,2006
2138,7004946351,35,35,46,46,59,59,119,122,132,132,132,132,132,2006
2153,8091994200,17,17,17,17,17,17,17,17,17,17,17,17,17,2006
2207,23390547500,9,14,14,16,18,20,25,25,25,28,28,28,29,2006
2218,14034788700,7,7,7,7,7,7,7,7,7,7,7,7,7,2006
2257,23397569300,3,3,4,4,6,7,10,11,11,11,11,11,11,2006
2276,16178831800,3,3,3,3,3,3,3,3,3,3,3,3,3,2006
2286,8333037300,16,16,16,16,16,16,16,16,16,16,16,16,16,2006
2320,57199988221,3,3,3,3,3,3,3,3,3,3,3,3,3,2006
2333,12779243300,8,8,8,8,8,8,8,8,8,8,8,8,8,2006
2348,6603067743,4,4,4,4,4,4,4,4,4,4,4,4,4,2006
2368,6602158058,2,2,2,2,2,4,4,6,6,6,6,8,8,2006
2459,57198187926,2,2,2,2,2,2,2,2,2,2,2,2,2,2006
2471,56624733600,10,10,10,13,13,19,19,19,19,19,19,19,19,2006
2479,14039822300,3,3,5,5,8,8,8,8,8,8,8,8,8,2006
2515,6602915260,12,12,12,12,12,12,12,12,12,12,12,12,12,2006
2529,55727951800,16,16,16,16,16,16,16,16,16,16,16,16,16,2006
2539,24377055000,3,3,3,3,3,3,3,3,3,3,3,3,3,2006
2549,7004198790,1,1,2,2,2,6,6,6,6,6,6,6,6,2006
2553,7006637893,10,10,10,10,10,10,10,10,10,10,10,10,10,2006
2570,7102363841,3,4,4,4,4,4,4,4,4,4,4,4,4,2006
2601,24723021800,5,5,5,5,5,5,5,5,5,5,5,5,5,2006
2678,24172609400,2,2,2,2,2,2,2,2,2,2,2,2,2,2006
2685,6508185208,5,5,5,5,5,5,5,5,5,5,5,5,5,2006
2726,35431775800,6,6,6,6,6,6,6,6,6,6,6,6,6,2006
2763,14822553900,13,14,14,14,14,14,14,14,14,14,14,17,17,2006
2775,7006694350,10,10,88,88,88,88,88,88,88,111,112,112,112,2006
2802,55395216900,2,2,2,2,2,2,2,2,2,2,2,2,2,2006
2809,22733889500,4,6,6,11,11,13,13,13,13,13,13,13,13,2006
2832,16067925000,4,4,4,4,4,4,4,4,4,4,4,4,4,2006
2875,14054979500,1,2,2,2,2,5,6,6,10,13,13,15,17,2006
2882,8566129000,1,1,1,1,1,1,1,1,1,1,1,1,1,2006
2898,15022007900,26,26,26,26,26,26,26,26,26,26,26,26,26,2006
2941,35563252500,7,9,15,24,24,25,30,30,30,30,32,32,32,2006
2956,23397474200,2,2,2,2,2,2,2,2,2,2,2,2,2,2006
2968,55936474200,2,2,4,4,4,4,4,4,4,4,4,4,4,2006
2974,15021393100,2,2,2,2,2,5,6,9,9,9,9,10,10,2006
2992,23398124500,2,3,3,3,3,3,3,3,3,3,3,3,3,2006
3058,8504856600,59,59,59,59,91,91,230,230,230,230,230,230,230,2006
3078,8646379600,9,9,9,9,9,9,9,9,9,9,9,9,9,2006
3145,16021641800,2,2,2,2,2,2,2,2,2,2,2,2,2,2006
3153,7101829072,23,23,23,23,65,65,65,65,75,75,75,75,75,2006
3171,7201522331,5,5,5,5,5,5,5,5,5,5,5,5,5,2006
3173,55574201549,7,7,7,7,7,7,7,7,7,7,7,7,7,2006
3192,6701326531,2,2,3,3,3,3,3,3,3,3,3,3,3,2006
3202,56212421600,3,3,3,3,9,9,10,10,10,10,10,10,10,2006
3228,7102121832,2,3,4,4,4,4,5,12,16,32,37,42,50,2006
3233,22958284300,2,4,4,4,4,4,4,4,4,4,4,4,4,2006
3274,15134859000,1,1,1,1,1,1,1,1,1,1,1,1,1,2006
3282,14032976000,2,2,2,2,2,2,2,2,2,2,2,2,2,2006
3284,56247682500,16,16,16,16,16,16,16,16,16,16,16,16,16,2006
3299,57042242700,5,5,5,5,5,5,5,5,5,5,5,5,5,2006
3313,26531120400,11,11,11,11,11,11,11,11,11,11,11,11,11,2006
3344,14040307300,2,2,2,2,2,2,2,2,2,2,2,2,2,2006
3365,55504214600,3,3,3,3,3,3,3,3,3,3,3,3,3,2006
3371,54890584900,1,1,1,1,1,1,1,1,1,1,1,1,1,2006
3382,7401830131,11,12,12,12,12,12,12,12,12,12,12,12,20,2006
3417,24166179800,9,9,11,11,11,13,18,19,21,23,25,29,31,2006
3429,7004372882,2,2,2,2,2,2,2,3,3,3,3,3,3,2006
3447,14832495700,10,10,10,10,10,10,10,10,10,10,10,10,10,2006
3494,8255024300,59,59,59,59,105,105,109,109,114,114,178,178,178,2006
3506,55666574500,11,14,36,41,47,55,76,100,125,145,169,199,216,2006
3508,14053949900,5,5,5,5,5,5,5,5,5,5,5,5,5,2006
3522,15849405000,5,5,5,5,5,5,5,5,5,5,5,5,5,2006
3633,24923068200,2,2,13,16,21,21,23,23,23,23,23,23,23,2006
3646,22236169700,3,3,3,3,3,12,12,12,12,12,12,12,12,2006
3672,14034290400,2,2,2,2,2,2,2,2,2,2,2,2,2,2006
3676,57188822515,3,3,3,3,3,3,3,3,3,3,3,3,3,2006
3692,56410842800,2,2,2,2,4,5,6,6,6,6,6,6,6,2006
3703,24070671100,3,3,3,8,10,14,16,17,18,27,29,29,34,2006
3738,6507739557,6,6,6,6,6,6,6,6,6,6,6,6,6,2006
3739,57189361715,3,3,3,3,3,3,3,3,3,3,3,3,3,2006
3776,14833885600,1,2,3,3,4,4,4,4,4,4,4,4,4,2006
3789,57197228404,3,3,3,3,3,3,3,3,3,3,3,3,3,2006
3830,7003570500,5,5,5,5,5,5,5,5,7,7,7,7,7,2006
3903,8390339900,3,3,3,3,3,3,3,3,3,3,37,37,37,2006
3909,6602210951,1,4,4,4,4,4,4,4,4,4,4,4,4,2006
3963,14826595000,2,2,2,2,2,2,2,2,2,2,2,2,2,2006
3964,6507611931,9,9,9,9,9,9,9,9,9,9,9,9,9,2006
3968,7003475031,4,8,8,8,8,8,8,8,8,8,8,8,8,2006
3980,15019258400,2,2,2,2,2,2,2,2,2,2,2,2,2,2006
4062,6701603259,49,49,49,49,49,49,49,49,49,49,49,49,49,2006
4074,14015639400,1,1,1,1,1,1,1,1,1,1,1,1,1,2006
4115,7004299544,18,18,18,18,18,18,18,18,18,18,18,18,18,2006
4132,14028738100,3,4,4,4,4,4,4,4,4,4,4,4,4,2006
4166,14017660200,2,2,2,2,2,2,2,2,2,2,2,2,2,2006
4182,6602523499,4,6,6,6,7,7,7,7,7,11,11,13,13,2006
4187,57196178882,4,4,4,4,4,4,4,4,4,4,4,4,4,2006
4242,6505933658,33,33,33,33,33,33,33,33,33,33,33,33,33,2006
4263,35933871200,7,7,7,7,7,7,7,7,7,7,7,7,7,2006
4283,56960374500,3,3,3,3,3,3,3,3,3,3,3,3,3,2006
4288,24829681600,6,6,15,15,17,17,17,17,17,17,17,17,17,2006
4320,35566894200,2,2,2,2,2,2,2,2,2,2,2,2,2,2006
4351,55059470800,34,34,37,37,37,37,85,85,91,91,97,97,97,2006
4368,17434532400,2,2,2,2,2,2,2,2,2,2,2,2,2,2006
4410,56021441500,2,2,2,4,4,4,7,9,9,9,9,9,9,2006
4417,7102112349,7,7,7,7,7,7,7,7,7,7,7,7,7,2006
4471,14029968200,13,14,14,14,14,14,14,16,16,16,16,16,16,2006
4482,7006711679,49,49,70,79,79,79,80,80,86,86,100,100,116,2006
4493,22236030800,8,8,8,8,8,8,8,8,8,8,8,8,8,2006
4559,7006151112,7,7,7,7,7,7,7,7,7,7,7,7,7,2006
4560,6602313112,3,3,3,3,3,3,3,3,3,3,3,3,3,2006
4561,23670353700,3,3,4,5,5,10,10,10,10,10,10,10,10,2006
4674,7102464308,4,4,4,4,5,7,7,7,7,7,7,7,7,2006
4703,6506019698,3,3,3,3,3,3,3,3,3,3,3,3,3,2006
4826,6506834342,3,3,3,3,3,3,3,3,3,3,3,3,3,2006
4865,6602380062,4,13,13,21,21,21,21,21,21,21,21,21,21,2006
4890,12139656400,1,1,1,1,3,3,3,3,7,7,7,8,12,2006
4911,35588613700,2,2,2,2,2,2,2,2,2,2,2,2,2,2006
4991,24463641300,5,5,12,20,20,21,22,24,37,37,37,38,42,2006
5029,23398386600,1,1,1,1,1,1,1,1,1,1,1,1,1,2006
5045,7005605401,4,4,4,4,4,4,5,5,5,5,5,5,5,2006
5048,14016438900,33,33,33,33,33,33,33,33,33,33,33,33,33,2006
5061,7005093220,3,3,3,3,3,5,5,5,5,6,6,6,6,2006
5072,55257637200,1,1,1,1,1,1,1,1,1,1,1,1,1,2006
5073,15755666000,3,3,3,3,3,3,3,3,3,3,3,3,3,2006
5080,6506254313,6,6,6,6,6,6,6,6,6,6,6,6,6,2006
5097,57192101437,3,3,3,3,5,5,5,5,8,11,18,22,24,2006
5114,15043041800,2,2,2,10,30,44,54,69,69,69,69,69,69,2006
5119,14121838200,4,4,4,4,4,4,4,4,4,4,4,4,4,2006
5155,6602322296,2,2,2,2,7,7,7,7,7,7,7,7,7,2006
5168,22958823500,3,3,3,3,3,3,3,3,3,3,3,3,3,2006
5174,14034909200,2,2,2,2,2,2,2,2,2,2,2,2,2,2006
5184,7005535757,12,12,12,12,12,12,12,12,12,12,12,12,12,2006
5206,24528321700,1,3,5,5,5,5,5,5,5,5,5,5,5,2006
5218,8120735200,4,4,4,4,4,4,4,4,4,4,4,4,4,2006
5257,14037391900,1,1,1,1,1,1,1,1,1,1,1,1,1,2006
5259,55271986400,49,49,49,49,49,49,49,49,49,49,53,53,53,2006
5316,56839343500,2,5,5,5,5,6,6,6,6,6,6,6,6,2006
5398,6505944583,8,8,8,9,9,9,9,9,9,9,9,9,9,2006
5440,26432515100,9,9,9,9,9,15,18,35,41,45,45,54,54,2006
5444,6603084175,2,2,2,2,2,2,2,2,2,2,2,2,2,2006
5469,57192667057,43,43,43,43,43,43,43,43,43,43,43,43,43,2006
5499,24829685300,3,3,3,3,3,3,3,3,3,3,3,3,3,2006
5502,15064784600,3,3,4,4,4,4,4,4,4,4,4,5,5,2006
5536,23478151500,1,3,7,9,11,17,25,31,34,36,48,58,65,2006
5543,16176381000,12,12,12,12,12,12,12,12,12,12,12,12,12,2006
5586,6506068171,9,9,9,9,9,9,9,9,9,9,9,9,9,2006
5595,7006879596,2,2,2,2,2,2,2,2,2,2,2,2,2,2006
5607,6603005537,4,4,4,4,4,4,4,4,4,4,4,4,4,2006
5613,7005085258,12,12,12,12,12,12,12,12,12,12,12,12,12,2006
5622,10341317600,17,17,17,17,17,24,24,24,24,24,24,24,24,2006
5638,7102154502,2,2,2,2,2,2,2,2,2,2,2,2,2,2006
5643,8434276100,4,4,4,4,4,4,4,4,4,4,4,4,4,2006
5700,55189514300,4,4,4,4,4,4,4,4,4,4,4,4,4,2006
5714,6602460131,3,3,3,3,3,3,3,3,3,3,3,3,3,2006
5716,24333241700,3,3,3,3,3,3,3,3,3,3,3,3,3,2006
5726,12791351600,4,4,4,4,4,4,4,4,4,4,4,4,4,2006
5727,7102023223,3,3,3,3,3,3,3,3,3,3,3,3,3,2006
5781,6602999368,3,3,3,6,6,6,6,6,6,6,6,6,6,2006
5862,6505767651,4,4,4,4,4,4,4,4,4,4,4,4,4,2006
5874,7201788341,1,1,1,1,1,1,1,1,1,1,1,1,1,2006
5883,8670867000,49,49,49,49,49,49,49,49,49,53,53,53,53,2006
5889,7006079333,6,6,6,6,10,10,16,16,16,45,45,45,45,2006
5904,7102473274,1,1,1,1,3,5,5,5,5,5,5,10,10,2006
5913,7101926517,6,6,6,6,6,6,6,6,6,6,6,6,6,2006
5914,7402412831,3,3,3,3,3,3,3,3,3,3,3,3,3,2006
5923,8908685300,6,6,6,6,6,6,6,6,6,6,6,6,6,2006
5942,8664610100,2,2,2,2,2,2,2,2,2,2,2,4,4,2006
5975,24776886600,3,3,3,3,3,3,3,3,3,3,3,3,3,2006
6041,23468118300,2,2,2,2,2,2,2,2,2,2,2,2,2,2006
6088,11438799900,3,5,5,5,5,5,5,5,5,5,5,5,5,2006
6094,56125689800,6,6,6,6,6,6,6,6,6,6,6,6,6,2006
6107,57200317982,14,14,14,14,14,14,14,14,14,14,14,14,14,2006
6108,6701437935,2,2,2,2,2,2,5,5,5,5,5,5,5,2006
6109,6602466995,3,3,6,6,6,6,6,6,6,6,6,6,6,2006
6116,7103183617,8,8,8,8,8,8,8,8,8,8,8,8,8,2006
6122,55888644400,3,3,3,3,3,3,3,3,3,3,3,3,3,2006
6151,15123708100,3,3,3,3,4,4,4,4,4,7,12,12,13,2006
6152,57199524375,6,6,6,6,6,6,6,6,6,6,6,6,6,2006
6160,24437904300,3,3,3,3,3,3,3,3,3,3,3,3,3,2006
6209,15847985300,5,5,5,5,5,5,5,5,5,5,5,5,5,2006
6272,13102548900,2,2,2,2,2,2,2,2,2,2,2,2,2,2006
6274,23005728000,2,2,2,2,2,2,2,2,2,2,2,2,2,2006
6337,8242469900,7,7,7,7,7,7,7,7,7,7,7,7,7,2006
6415,6508391012,1,1,1,1,1,1,1,1,1,1,1,1,1,2006
6441,8726627100,4,4,4,4,4,4,4,4,4,4,4,4,4,2006
6466,57196827928,2,2,2,2,2,2,2,2,2,2,2,2,2,2006
6486,36624875400,2,2,2,2,4,4,4,4,4,4,4,4,4,2006
6500,22950528400,4,4,4,4,4,4,46,46,61,61,61,61,61,2006
6522,21742010700,5,5,6,6,8,8,12,12,12,12,12,13,13,2006
6552,24448101800,2,2,2,2,2,2,2,2,2,2,2,2,2,2006
6586,26531244200,4,4,4,4,4,4,4,4,4,4,4,4,4,2006
6598,7101677787,19,19,19,19,19,19,19,19,19,19,19,19,19,2006
6600,24172351000,2,2,2,2,4,4,6,6,8,8,10,10,10,2006
6616,13605082600,16,16,16,16,16,16,16,16,16,16,16,16,16,2006
6683,16175978400,5,9,9,9,9,9,9,9,9,9,9,9,9,2006
6688,7202050830,1,1,1,1,1,1,1,1,1,1,3,3,3,2006
6716,11840029900,3,3,3,3,3,3,3,3,3,3,3,3,3,2006
6722,16238891000,3,3,3,3,4,4,4,4,4,4,4,6,8,2006
6740,7006400500,1,1,1,1,1,1,1,1,1,1,1,1,1,2006
6748,7006367386,4,5,5,5,5,5,5,5,5,5,5,5,5,2006
6752,9432682800,7,7,7,7,7,7,7,7,7,7,7,7,7,2006
6766,7401648837,11,11,11,11,11,11,11,11,11,11,11,11,11,2006
6789,57201613780,3,3,3,3,3,3,3,3,3,3,3,3,3,2006
6790,14030345000,4,4,4,4,4,4,4,4,4,4,4,4,4,2006
6793,6506417843,2,2,2,2,2,2,2,2,2,2,2,2,2,2006
6796,7003587544,8,8,8,8,8,8,8,8,8,8,8,8,8,2006
6806,14038986400,4,4,4,4,4,4,4,4,4,4,4,4,4,2006
6836,14041492700,1,1,1,1,3,3,3,3,3,3,3,3,3,2006
6868,8549462000,65,65,65,65,65,65,65,65,65,65,65,76,76,2006
6884,6603805418,43,43,43,43,43,43,43,43,43,43,43,43,89,2006
6898,8598366300,7,7,7,7,7,7,7,7,7,7,7,7,7,2006
6901,15069454100,5,5,5,5,5,5,5,5,5,5,5,5,5,2006
6933,55955610600,4,9,13,15,27,34,60,65,66,70,74,76,88,2006
6943,8953133800,5,5,5,5,11,11,11,20,24,28,28,28,28,2006
6970,14056380500,12,12,12,12,12,12,12,12,12,12,12,12,12,2006
6988,24469602400,3,3,3,3,3,3,5,5,5,9,9,9,9,2006
7007,14032241800,5,5,5,5,5,5,5,5,5,5,5,5,5,2006
7009,6507892784,14,14,14,14,14,14,14,14,14,14,14,14,14,2006
7031,6603003380,2,2,2,2,2,2,2,2,2,2,2,2,2,2006
7050,6507429304,1,1,1,1,1,1,1,1,1,1,1,1,1,2006
7070,8633656800,10,10,10,10,10,10,10,10,18,18,18,18,18,2006
7097,6603434315,4,4,4,4,4,4,4,4,4,4,4,4,4,2006
7123,56301100400,31,31,31,31,31,31,31,31,31,31,31,31,31,2006
7165,8853314700,2,2,2,2,2,2,2,2,2,2,2,2,2,2006
7197,8132427300,2,2,2,2,2,2,2,2,2,2,2,2,2,2006
7211,15760139600,2,2,4,4,7,9,10,11,19,28,33,52,65,2006
7221,36940081400,8,8,8,8,8,8,8,8,8,8,8,8,8,2006
7254,6507648190,8,8,8,13,15,16,16,16,16,18,18,18,18,2006
7282,23029603400,3,3,3,3,3,3,3,3,3,3,3,3,3,2006
7300,35480174200,9,9,9,9,9,9,9,9,9,9,9,9,9,2006
7305,57193978716,8,8,12,12,12,12,12,12,12,12,12,12,12,2006
7314,14036910800,2,2,2,2,2,2,2,2,2,2,2,2,2,2006
7317,16303283700,2,2,2,3,7,10,12,13,15,15,17,17,17,2006
7331,57197092825,3,3,3,3,3,3,3,3,3,3,3,3,3,2006
7347,7202614585,65,65,65,65,65,65,65,65,65,65,65,65,65,2006
7362,7102421761,1,1,1,1,1,1,1,1,1,1,1,1,1,2006
7383,14059829500,1,1,1,1,1,1,1,1,1,1,1,1,1,2006
7393,56277522400,2,5,5,5,5,5,5,5,5,5,5,5,5,2006
7431,22735465000,3,3,3,3,3,3,3,3,3,3,3,3,3,2006
7439,14826983400,12,12,12,12,12,12,12,12,12,12,12,12,12,2006
7474,12767159500,2,2,2,2,2,2,2,2,2,2,2,2,2,2006
7492,9637583000,3,3,3,3,3,4,4,4,4,4,4,4,4,2006
7502,17434088200,1,3,5,7,7,7,12,12,12,12,12,12,12,2006
7510,6507954173,2,2,2,2,2,2,2,2,2,2,2,2,2,2006
7517,7003458224,27,27,27,27,27,27,27,27,27,27,27,27,27,2006
7528,14041352200,3,3,3,3,3,3,3,3,3,3,3,3,3,2006
7531,23015000500,11,11,11,11,11,11,11,11,11,11,11,11,11,2006
7598,7005133697,17,17,63,63,63,63,63,63,84,84,84,84,84,2006
7631,56531177000,19,19,19,19,19,19,19,19,19,19,19,19,19,2006
7640,35176716100,5,5,5,5,5,9,9,16,18,20,20,29,29,2006
7647,24765929900,4,4,17,21,21,22,23,23,26,50,54,57,57,2006
7657,14825174200,7,7,7,7,7,7,7,7,7,7,7,7,7,2006
7658,7202576274,3,3,3,3,3,3,3,3,3,3,3,3,3,2006
7668,14034612700,5,5,5,5,5,5,5,5,5,5,5,5,5,2006
7672,6603995403,3,3,3,3,3,3,3,3,3,6,6,6,6,2006
7673,15042407700,3,3,3,3,3,3,3,3,3,3,3,3,3,2006
7758,56960457200,5,5,5,5,5,5,5,5,5,5,5,16,16,2006
7796,7202347876,3,3,6,6,6,6,6,6,7,7,7,7,7,2006
7812,7004110966,3,3,6,6,6,6,6,6,6,6,6,6,6,2006
7834,7004182648,1,1,1,1,8,8,8,8,8,8,8,8,8,2006
7882,6602141538,2,7,10,10,10,10,14,17,18,19,27,31,32,2006
7904,23394231300,3,4,4,4,4,4,4,4,4,4,4,4,4,2006
7913,7102380514,2,2,2,2,2,2,2,2,2,2,2,2,2,2006
7955,14034308600,3,3,4,4,5,7,7,7,10,10,11,11,11,2006
7968,6505460932,3,3,5,5,5,5,6,11,11,11,11,19,19,2006
7989,12140687300,7,9,10,10,10,10,10,12,12,12,12,19,19,2006
8002,7004450955,3,3,6,6,6,6,6,6,6,6,6,6,6,2006
8020,6507347486,3,3,5,5,5,5,5,5,9,9,9,9,9,2006
8023,6603547879,3,3,3,3,3,3,3,3,3,3,3,3,6,2006
8067,7005856945,4,4,4,4,8,8,8,8,8,8,8,8,9,2006
8070,23975515600,4,12,12,13,18,18,18,18,18,18,18,18,18,2006
8083,15075418800,5,5,5,5,5,5,5,5,5,5,5,5,5,2006
8092,20434822500,1,2,2,5,5,5,5,5,5,5,5,5,6,2006
8102,13409630500,4,4,4,4,4,4,4,4,4,4,4,4,4,2006
8105,15061958700,1,1,2,7,8,10,10,12,18,30,34,34,36,2006
8144,6507953724,65,65,65,65,65,65,65,65,65,65,65,65,65,2006
8150,7201606394,2,2,2,5,5,5,5,5,5,8,8,8,8,2006
8170,35747084100,4,5,5,5,5,5,5,5,5,5,5,5,5,2006
8187,15020761200,4,4,4,4,4,4,4,4,4,4,4,4,4,2006
8208,7102005598,49,51,51,51,51,51,51,51,51,51,51,51,51,2006
8231,6504270019,1,4,4,4,4,4,8,12,13,13,13,13,13,2006
8248,7801595578,4,6,6,6,7,7,7,7,8,8,8,8,9,2006
8263,24491642900,3,3,3,3,3,3,3,3,3,3,3,3,3,2006
8267,8716184900,2,2,2,2,2,2,2,2,2,2,2,2,2,2006
8315,14218962600,7,7,7,7,7,7,7,7,7,7,7,7,7,2006
8334,7202919226,49,49,49,49,49,49,49,49,49,49,49,49,49,2006
8371,15520722800,2,2,2,2,2,2,2,2,2,2,2,2,2,2006
8405,14629973900,18,18,57,57,66,66,66,66,66,66,66,66,66,2006
8435,7005450090,5,5,5,5,5,5,5,5,5,5,5,5,5,2006
8439,7103308338,2,2,2,2,2,2,2,2,2,2,2,2,2,2006
8502,6602847961,3,3,3,3,4,4,5,5,5,5,5,5,5,2006
8525,6505685090,4,4,6,6,6,6,6,6,6,6,6,6,6,2006
8526,23007929700,1,3,7,9,10,17,20,24,28,34,34,36,41,2006
8545,56032437500,2,2,2,2,2,2,2,2,2,2,2,2,2,2006
8598,14028893200,11,11,11,11,11,11,11,11,11,11,11,11,11,2006
8645,15035394000,4,4,4,4,4,4,4,4,4,4,4,4,4,2006
8653,6604040863,5,5,5,5,5,5,5,5,5,5,5,5,5,2006
8680,8342925400,3,3,9,9,9,9,9,9,9,9,57,93,103,2006
8748,17346501400,4,8,8,8,15,16,23,25,28,28,29,29,29,2006
