Unnamed: 0,ID,2017,2018,start_year
10,56523160100,6,6,2017
52,57193437031,5,5,2017
64,57201405140,15,15,2017
103,57193831201,6,6,2017
108,57190680369,3,3,2017
110,55838510332,5,5,2017
115,54385399300,6,6,2017
127,57196516104,2,2,2017
195,54419904100,4,4,2017
206,57197787536,1,1,2017
208,7006513449,3,3,2017
215,57193088194,4,4,2017
219,7003321707,3,3,2017
230,8974048100,17,17,2017
233,57203379822,4,4,2017
270,57193448950,3,3,2017
272,55259071200,8,8,2017
273,8517464000,27,27,2017
279,6506345528,3,3,2017
301,56223055000,20,20,2017
303,26025571400,5,5,2017
330,57196216997,6,6,2017
367,6603480856,2,2,2017
369,57196247566,3,3,2017
375,57200071649,17,17,2017
376,35430042600,6,6,2017
413,56083293900,14,14,2017
414,6602553055,2,2,2017
447,24170805000,4,4,2017
451,35848858900,38,38,2017
465,57195685840,28,40,2017
468,36172704800,21,21,2017
486,57194278954,5,5,2017
492,19337532100,29,29,2017
508,56411920100,13,13,2017
568,57198820650,4,4,2017
580,57193652514,5,5,2017
589,35424413500,9,26,2017
609,57196194669,4,4,2017
626,57195504582,6,6,2017
654,6504010163,7,13,2017
685,55937054700,34,34,2017
687,57201120477,3,3,2017
697,57200165239,4,6,2017
706,7401653270,8,8,2017
715,57199212073,10,10,2017
775,6602549287,8,8,2017
778,22835500500,17,17,2017
819,55613312700,6,6,2017
823,54792767800,7,7,2017
834,57193666554,3,3,2017
842,57197837651,3,5,2017
864,35937644700,7,7,2017
867,22134311400,5,5,2017
876,54881975600,2,2,2017
879,57200257905,2,4,2017
895,57195549010,2,2,2017
906,57195245709,4,4,2017
930,56489810900,2,5,2017
948,57202013381,5,5,2017
969,57194656359,23,23,2017
986,57195532898,2,4,2017
1008,56717764600,4,4,2017
1025,35772298600,7,7,2017
1040,6701652404,2,2,2017
1065,57201905011,2,2,2017
1086,57191382777,2,2,2017
1089,26656011800,4,4,2017
1095,54785299800,2,2,2017
