Unnamed: 0,ID,2018,start_year
14,35575819100,12,2018
17,56985435800,8,2018
63,57205427735,2,2018
71,8525292600,6,2018
88,56079662200,7,2018
90,57204397298,4,2018
121,55452991000,6,2018
128,57203179449,4,2018
136,56245385900,6,2018
152,24464505800,1,2018
155,16070341400,2,2018
178,57203101107,4,2018
194,55629547200,2,2018
212,10044860900,9,2018
223,57205349755,5,2018
228,57206490200,4,2018
247,57203229438,12,2018
253,56305691900,2,2018
257,57204440999,6,2018
285,57193844980,8,2018
287,57195559331,3,2018
294,6603096510,9,2018
308,57190980395,9,2018
337,57194835427,10,2018
340,57207468590,9,2018
365,7103138947,3,2018
395,6603212866,3,2018
400,56548968900,6,2018
407,57190573713,4,2018
449,6602293547,10,2018
459,56452559000,29,2018
463,57202889895,2,2018
467,57163047100,2,2018
475,57021574800,5,2018
494,36240772300,2,2018
503,57203204624,3,2018
537,57195940191,6,2018
545,57206736873,1,2018
547,55346238800,3,2018
593,56747980200,6,2018
612,56257263600,85,2018
617,7410389613,3,2018
628,35579517100,4,2018
631,57194144148,2,2018
651,57203964565,7,2018
686,57202308622,2,2018
691,23501064100,3,2018
692,57202293265,3,2018
700,57190001162,7,2018
716,6506175112,8,2018
741,57203228472,3,2018
749,36177268800,4,2018
757,57205205269,3,2018
759,6602704112,1,2018
780,12647414100,9,2018
783,56135211500,25,2018
789,37091588100,6,2018
806,57192113111,4,2018
817,56086562300,7,2018
824,37080173500,2,2018
844,57189464937,2,2018
848,57194829795,3,2018
856,35335928400,16,2018
862,56500665400,10,2018
901,57189067538,3,2018
905,35608588800,4,2018
917,57205276364,4,2018
918,57193837049,5,2018
933,35097705100,53,2018
939,57193573319,34,2018
944,57202218414,7,2018
954,55198926300,5,2018
981,25031812100,4,2018
1005,57190854987,8,2018
1016,56195317700,6,2018
1031,57203753228,3,2018
1051,57204151682,18,2018
1062,6503944394,22,2018
1067,57192708193,5,2018
1098,57204921300,3,2018
1100,57132195300,4,2018
1101,57205197386,2,2018
1122,55227532300,6,2018
1169,56857628600,5,2018
1177,6506173536,17,2018
1192,7004580383,8,2018
1208,57207659369,5,2018
1210,57202452343,20,2018
1212,56841677200,34,2018
1213,57188925334,7,2018
1215,57193717368,3,2018
1227,14834116500,11,2018
1232,13606583600,3,2018
1236,55647164349,9,2018
1278,24171745600,3,2018
1291,57202463996,2,2018
1324,57205865258,9,2018
1325,55547286400,6,2018
1327,57190765982,17,2018
1331,6506963115,4,2018
1360,57201524269,4,2018
1364,55776619300,3,2018
1385,55920231400,46,2018
1393,57203979023,3,2018
1407,57202195982,4,2018
1431,57199121290,4,2018
1434,7006536439,8,2018
1439,16152544600,3,2018
1464,57202019974,3,2018
1481,22835644200,6,2018
1491,55605778823,11,2018
1495,57206328254,5,2018
1504,57200202986,4,2018
1507,56203876600,4,2018
1514,57201895372,31,2018
1519,57203132154,3,2018
1538,55121369800,8,2018
1559,57200935001,2,2018
1560,56071481700,3,2018
1561,57195152562,1,2018
1576,24821887700,2,2018
1608,54987296800,26,2018
1637,56019103400,2,2018
1650,35176582100,28,2018
1651,57193245301,6,2018
1654,57203306678,10,2018
1670,55250026100,5,2018
1675,57202982268,9,2018
1712,6503987935,39,2018
1738,36710846400,46,2018
1739,6507454795,3,2018
1763,56401138700,6,2018
1767,8619685500,7,2018
1774,56295197500,3,2018
1776,57204427716,5,2018
1781,6603574633,3,2018
1784,57194597960,2,2018
1787,7004577586,9,2018
1791,7005834063,35,2018
1794,57196087864,3,2018
1796,57196771510,4,2018
1802,13907492000,14,2018
1807,56942838600,6,2018
1826,57204950817,11,2018
1827,25227844000,2,2018
1834,57196841638,4,2018
1842,57195145501,9,2018
1848,57203857937,1,2018
1855,57203638637,7,2018
1857,57202504727,2,2018
1867,6701350379,4,2018
1921,56110277600,55,2018
1946,7003639284,5,2018
1951,57191526504,15,2018
1959,15042329400,2,2018
1980,9133584500,3,2018
1983,14015091400,2,2018
2026,57203900332,4,2018
2036,55920616100,5,2018
2044,16026010700,20,2018
2050,57200523890,2,2018
2091,7102516469,24,2018
2098,35229514800,12,2018
2112,24476836100,20,2018
2116,6508133198,9,2018
2117,57204778344,2,2018
2120,7202501565,5,2018
2147,57203001993,4,2018
2152,57203762736,5,2018
2175,57207007975,32,2018
2226,55963778000,34,2018
2232,6603630362,3,2018
2244,57205681872,26,2018
2263,57205618140,3,2018
2264,27567609600,3,2018
2311,57203633651,3,2018
2335,7801582963,4,2018
2337,57203316421,7,2018
2338,57204684805,7,2018
2340,36550569400,7,2018
2371,57201435152,48,2018
2372,7007085257,15,2018
2402,52263577700,12,2018
2404,56709162900,16,2018
2413,54895309300,5,2018
2419,7006980383,46,2018
2458,57205913747,7,2018
2475,55265603400,23,2018
2506,7005305539,26,2018
2507,57194384147,8,2018
2543,36906824500,5,2018
2551,55975577300,30,2018
2560,57200728242,7,2018
2566,57201089960,6,2018
2573,6506819766,2,2018
2595,55234658800,17,2018
2606,18435007800,4,2018
2617,57199499801,1,2018
2631,35419102600,32,2018
2657,55743950600,6,2018
2658,57200128045,2,2018
2659,8535537900,10,2018
2666,57197870716,4,2018
2677,7801411001,5,2018
2696,35194398900,7,2018
2713,57199692885,3,2018
2737,55779670600,2,2018
2758,7005795536,7,2018
2762,55562277600,10,2018
2786,35873590400,4,2018
2800,57188675645,14,2018
