Unnamed: 0,ID,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,start_year
2084,35611323400,7,8,9,10,10,10,10,10,10,10,18,18,18,18,18,18,20,25,25,30,1999
2181,56957234900,8,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,1999
2199,6701915354,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1999
2290,57104594000,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1999
2332,57114607200,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1999
2366,55405765600,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1999
2376,6701679407,3,3,3,5,8,8,8,9,10,10,13,15,16,17,22,25,26,28,31,36,1999
2384,7004037567,1,1,1,1,1,15,20,20,27,27,28,28,28,28,28,28,28,28,28,28,1999
2386,12764363500,4,4,4,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,1999
2493,55884831800,1,1,1,1,2,2,2,2,2,3,3,3,3,5,5,5,5,5,5,5,1999
2555,24821849000,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,1999
2790,56244361200,8,9,9,9,9,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,1999
2824,7004103810,4,4,5,5,5,7,7,7,7,7,7,7,7,7,8,8,8,12,14,14,1999
2867,7402416138,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1999
2893,56656304600,2,3,3,3,3,3,8,10,11,14,18,31,38,43,46,52,53,56,66,71,1999
2906,6602707423,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1999
3110,6507632102,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,1999
3155,56971488400,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,1999
3160,7004023805,4,4,6,6,6,7,10,22,25,35,40,45,48,50,53,57,60,61,65,78,1999
3169,7005401000,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1999
3224,6506126285,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1999
3248,56006954900,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,8,9,10,17,1999
3440,6602316777,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1999
3511,57105228900,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1999
3518,56863719800,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1999
3632,7003635843,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1999
3674,6602405393,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1999
3732,6507118363,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,1999
3790,7403461837,5,5,5,5,5,5,5,5,5,8,8,8,8,8,8,9,9,9,9,10,1999
3800,6603268873,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1999
3815,7006382189,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1999
3849,57201599322,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1999
3880,6701441456,7,11,11,14,20,24,32,32,36,36,36,36,36,36,36,36,36,36,36,36,1999
3886,6701792955,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1999
4051,7005169161,2,2,2,2,2,5,8,8,8,12,12,12,12,12,13,13,13,14,14,14,1999
4214,7004613048,1,4,4,4,7,7,10,12,13,13,13,13,13,13,13,13,13,13,13,13,1999
4280,57189657278,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1999
4321,6701381359,15,15,19,32,32,32,32,32,41,43,51,51,51,72,72,135,150,185,187,187,1999
4348,7004172159,3,3,3,3,3,3,3,3,3,32,32,32,32,32,32,32,35,35,35,35,1999
4392,55757397800,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1999
4433,24471442100,5,5,5,5,5,5,5,5,5,13,13,13,13,15,16,16,19,20,22,24,1999
4487,7005768672,2,2,2,2,5,5,5,5,32,32,37,38,38,38,38,38,38,38,38,38,1999
4546,57200498993,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1999
4754,57196654073,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1999
4776,7403221753,15,15,15,15,15,15,15,15,15,15,15,20,28,28,28,28,28,28,28,28,1999
4832,7003460299,3,3,3,4,6,15,15,15,18,18,22,22,22,23,23,31,34,34,45,45,1999
4924,56629921600,5,5,7,7,8,8,9,9,9,9,13,13,13,13,13,13,13,13,13,13,1999
4998,7101899571,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,1999
5075,6603869277,8,8,8,21,21,21,21,21,21,21,37,37,37,37,37,37,53,53,53,53,1999
5121,7801588085,1,1,1,1,5,5,5,5,7,7,9,9,9,11,11,11,11,11,11,11,1999
5303,7005375502,6,6,6,6,6,6,14,20,20,20,20,21,31,52,60,61,65,69,72,77,1999
5315,56293807300,3,3,3,3,3,5,5,5,5,7,7,7,7,10,12,15,15,15,15,16,1999
5402,35583036400,2,3,4,7,11,15,21,25,33,38,47,61,71,78,80,84,93,102,113,115,1999
5472,7202281401,1,2,2,2,2,2,2,2,3,3,5,7,7,7,7,7,7,9,9,9,1999
5604,11441057800,2,2,2,2,5,10,12,12,16,21,25,27,28,31,33,36,40,48,54,57,1999
5630,7006069096,6,13,16,16,20,20,20,20,20,24,24,24,24,25,25,25,35,35,35,35,1999
5647,7004449912,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1999
5701,35598913900,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,1999
5708,7003928138,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1999
6021,6602596790,4,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,1999
6022,7006361219,5,5,5,5,5,7,9,9,9,9,9,9,9,9,9,9,9,9,9,9,1999
6077,7404678990,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,1999
6090,8108810600,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1999
6214,23098802000,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,1999
6255,11040229100,4,4,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,1999
6565,23033956500,2,2,2,4,4,4,15,15,15,17,17,17,17,19,19,22,24,24,27,28,1999
6591,6603193789,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1999
6593,7003568796,1,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,1999
6623,6507992573,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1999
6670,35569822700,3,6,6,6,9,9,9,9,11,11,11,11,11,11,11,16,16,16,16,16,1999
6772,6603324663,3,3,3,3,3,3,3,7,12,16,36,37,37,37,39,48,50,59,68,78,1999
6826,8129804900,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,1999
6881,7202819646,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1999
6929,6507497833,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1999
7032,7102713773,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1999
7071,6506734651,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1999
7080,7801496573,2,5,5,6,6,6,6,17,17,17,17,20,25,25,30,32,35,36,40,40,1999
7172,7003672235,1,1,1,1,2,2,2,4,4,4,4,4,4,4,4,4,5,5,5,5,1999
7338,14123851600,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,19,19,19,19,19,1999
7410,56095973100,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1999
7548,57203231030,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1999
7559,6602927854,3,7,9,9,12,15,15,21,31,33,36,36,39,48,48,53,54,58,59,60,1999
7565,6508285200,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1999
7612,7005548827,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1999
7674,7003876242,3,3,3,3,3,3,3,3,3,6,7,7,7,7,7,7,7,7,7,7,1999
7798,7004950040,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,1999
7871,57200439950,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1999
7944,8291332100,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1999
7973,55613229385,8,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,1999
8131,7004343792,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1999
8167,37059484000,2,2,2,2,2,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,1999
8305,7006267945,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1999
8317,7005008124,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1999
8387,8049485400,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1999
8421,6602966494,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1999
8473,6603592613,5,5,5,6,6,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,1999
8624,6602326045,1,1,1,1,1,2,2,2,3,3,3,7,10,11,13,34,41,47,50,53,1999
8630,7005923766,6,6,6,6,6,6,6,6,6,6,6,6,10,13,13,13,13,13,13,13,1999
8647,6603340742,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1999
8761,56502069100,2,2,2,3,3,3,4,5,5,5,8,8,8,8,8,8,8,8,8,8,1999
8809,55919129000,5,5,5,6,6,6,6,6,8,8,8,10,10,14,14,14,18,18,19,28,1999
8875,14833305800,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1999
8908,15737091200,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1999
9128,6602535493,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1999
9135,7006514395,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1999
9199,7003692132,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1999
9276,6507005193,3,3,3,3,4,4,4,6,6,6,6,6,6,6,6,6,6,6,6,6,1999
9388,7006345587,9,9,9,9,9,9,9,9,9,9,9,18,18,18,18,26,26,26,26,26,1999
9496,16238324200,1,1,1,1,1,1,1,1,1,1,1,1,1,1,8,8,8,8,8,9,1999
9579,6506730048,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1999
9649,55706386600,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,9,1999
9754,7006010423,8,8,8,8,8,8,8,8,8,8,8,27,27,27,58,58,58,58,58,58,1999
9787,55993765300,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1999
9847,7201978796,4,4,5,5,5,5,5,5,9,9,9,9,9,9,9,9,9,9,9,9,1999
9896,6506221597,4,4,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,1999
9939,6602367569,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1999
9945,6507060520,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1999
10052,36778136100,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1999
10069,7003614727,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,9,9,1999
10082,6507122266,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,1999
10087,57206035539,1,1,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,3,16,1999
10108,7005917469,3,3,5,5,5,5,5,5,5,5,5,5,5,12,12,12,12,12,12,12,1999
10119,23049116400,5,8,8,8,8,8,9,9,14,18,18,20,20,21,21,23,35,35,35,41,1999
10148,7006514344,4,4,8,8,8,14,14,14,24,31,31,33,33,33,33,33,33,33,33,38,1999
10189,6507931907,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,1999
10218,7402722643,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1999
10282,16315024000,5,5,5,5,5,5,5,5,8,8,8,8,8,8,8,8,8,8,8,8,1999
10323,7004084053,8,8,8,8,8,8,13,20,20,20,20,27,27,27,27,27,27,27,27,27,1999
10428,9332336800,6,8,8,9,9,10,11,11,11,11,11,11,11,11,11,11,11,11,11,14,1999
10507,56998678500,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1999
10540,6603522186,5,5,5,5,5,5,8,8,8,8,11,11,11,11,11,11,11,12,12,12,1999
10558,57199051027,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1999
10559,6507643729,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1999
10700,7006745254,3,3,3,3,5,5,5,11,14,14,14,14,15,15,17,19,19,22,22,22,1999
10826,56055729400,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,1999
10828,7004638746,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1999
10899,6508339924,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1999
10953,7004908675,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1999
11004,6701906376,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,1999
11090,56007828200,4,4,4,4,4,4,4,7,7,7,7,7,7,7,7,7,7,9,9,14,1999
11145,6602427182,9,9,9,9,9,9,9,9,71,71,71,71,71,71,71,71,71,71,71,71,1999
11166,7006227853,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,1999
11233,57190582853,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1999
11242,6603468770,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,1999
11477,6505965754,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1999
11498,23388683000,13,14,29,29,29,29,43,43,93,93,93,93,93,102,102,102,137,142,142,142,1999
11569,6603778775,3,3,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,1999
11573,6701436933,8,8,8,8,8,8,12,21,31,33,33,36,40,45,53,78,106,117,126,141,1999
11666,6506941441,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1999
11670,7005883316,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1999
11865,14824647300,15,15,15,48,48,48,51,51,51,51,51,51,51,65,65,65,65,65,65,65,1999
11892,16230752800,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1999
11986,7006222811,7,7,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,1999
12298,6602090310,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,1999
12326,57115557300,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1999
12334,7003495100,1,1,1,1,1,1,1,1,1,2,2,6,8,9,11,19,19,19,22,22,1999
12427,56096554600,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1999
12433,57200163911,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1999
12435,35611835100,8,8,8,8,18,18,30,30,30,30,30,30,30,30,30,30,30,30,30,30,1999
12528,9041453200,1,1,1,1,1,1,1,1,1,1,1,1,3,3,3,4,4,4,4,4,1999
12546,9843415700,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1999
12573,57194818133,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1999
12586,7003653669,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1999
12587,57201262332,3,3,3,3,3,3,27,27,27,27,27,27,27,29,29,29,29,29,29,29,1999
12626,6603875425,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1999
12641,8301544400,1,1,1,2,2,2,3,3,3,4,4,4,7,7,7,7,7,8,8,8,1999
12645,7004094138,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1999
12708,6507653020,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1999
12906,6701865649,5,6,13,15,18,20,27,29,30,32,32,35,37,39,45,45,48,48,48,48,1999
12909,7102234805,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,1999
12923,15520660100,4,7,10,11,15,15,21,25,25,31,32,34,37,38,49,50,60,62,62,72,1999
12981,6505753940,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1999
13048,6506293875,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1999
13217,7202837722,5,8,8,8,8,8,8,8,8,8,8,8,8,13,13,14,42,42,42,42,1999
13422,22735059600,3,3,3,4,8,8,9,9,9,9,14,14,15,22,29,47,68,83,90,94,1999
13456,26642922800,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,1999
13468,57204066645,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,1999
13523,7103304891,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1999
13558,57197200745,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1999
13583,57199057524,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1999
13614,6602764502,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1999
13776,6508225822,3,3,3,3,3,3,3,3,3,6,6,6,6,6,6,6,6,6,6,6,1999
13782,7103340448,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1999
13886,7005377617,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1999
13900,6506325310,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1999
13928,6602300255,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,1999
13948,26643155600,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,1999
14125,7004389599,6,6,6,6,6,6,6,6,6,6,6,6,6,13,13,13,13,13,13,13,1999
14199,57196636012,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1999
14216,56187658200,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1999
14267,6507100383,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,19,1999
14344,6603793330,5,5,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,11,19,1999
14492,57201410727,6,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,1999
14503,7004248278,2,5,5,5,14,14,14,16,25,27,27,30,37,44,50,55,62,65,71,84,1999
14505,42162322200,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,6,6,1999
14514,57197990813,8,8,8,8,8,8,8,25,25,25,25,25,25,25,25,25,25,25,25,25,1999
14548,6603384815,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1999
14670,55756662300,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1999
14721,6602372876,2,3,3,3,5,7,7,10,10,12,19,24,28,36,41,46,50,58,72,72,1999
14752,6701831930,8,9,9,9,14,18,22,26,28,33,46,50,53,62,69,76,89,89,92,98,1999
14772,7004513174,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1999
14876,57108777800,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,21,45,1999
14895,57105353400,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1999
14911,8246163000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1999
15022,7006144847,4,6,7,9,13,13,19,19,20,20,20,20,20,22,22,22,22,22,22,22,1999
15090,6603365279,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1999
15139,7003276907,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1999
15253,7801574840,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1999
15270,7005158927,13,31,31,31,55,55,55,55,64,64,64,64,64,64,84,84,84,84,84,84,1999
15297,7003311350,1,1,6,6,10,10,10,13,15,19,22,27,33,34,38,44,50,53,54,54,1999
15307,7004519488,4,4,4,9,9,9,9,9,9,9,9,9,12,12,12,12,12,12,12,12,1999
15321,6603266850,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,1999
15355,6602696754,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,9,9,17,17,17,1999
15388,6508073003,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1999
15392,7102258119,4,4,4,14,14,16,24,27,28,29,32,55,57,82,113,113,185,188,221,221,1999
15615,7006000735,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,1999
15669,46961400800,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1999
15746,8520208800,2,2,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1999
15768,7102913478,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1999
15930,6505982160,4,4,4,4,4,4,4,4,6,9,9,9,10,10,10,10,10,10,14,14,1999
15937,6507625129,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1999
15999,56962750600,16,16,30,30,43,43,43,43,43,43,43,43,43,43,43,43,49,49,54,54,1999
16065,57105270300,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1999
16110,56039635400,5,5,5,6,6,6,6,11,11,11,15,15,15,15,15,15,15,15,15,15,1999
16158,7801631602,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1999
16203,6603139990,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1999
16248,6603617248,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,1999
16263,7004830088,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1999
16338,6506026744,3,3,3,4,4,5,8,8,8,8,8,8,8,8,8,8,8,8,8,8,1999
16343,35563688200,15,15,15,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,1999
16421,7103003149,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,1999
16690,25122577000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1999
16731,7006752191,3,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,1999
16979,8956560500,3,3,4,4,4,5,5,11,11,12,13,15,17,19,19,19,27,27,28,29,1999
17089,55884624500,2,3,3,3,3,3,3,5,5,5,5,9,12,12,12,12,12,12,12,12,1999
17132,57194848349,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1999
17134,6603400525,18,18,49,49,49,49,49,49,49,49,49,49,49,49,49,49,53,53,56,56,1999
17285,6508061102,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1999
17348,7003847786,5,5,7,9,9,9,9,9,9,9,9,12,17,18,18,18,18,18,20,20,1999
17432,6507893439,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,1999
17451,6701566297,6,6,6,6,6,6,15,15,15,15,15,15,20,20,20,20,20,20,20,20,1999
17577,57196591226,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1999
