Unnamed: 0,ID,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,start_year
11,6506145608,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2002
26,6504202250,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2002
89,6701717022,2,2,2,2,2,4,4,4,7,9,11,11,11,11,11,11,11,2002
149,55883275100,1,5,6,6,6,8,9,9,10,10,13,13,13,14,14,14,14,2002
176,6506232454,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2002
187,7402139139,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2002
224,55389033000,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2002
266,36238070700,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,2002
316,7402790968,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,2002
389,12545635900,4,4,4,14,17,21,21,21,21,21,21,21,25,25,25,25,25,2002
404,56067237100,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2002
422,57197890326,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2002
424,24766142600,1,1,1,1,2,2,4,4,4,4,4,4,4,4,4,4,4,2002
442,14628445300,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2002
477,57189257897,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2002
502,6603539998,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,2002
518,15042854400,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,2002
520,6603646692,2,2,8,8,8,8,8,8,8,10,12,15,15,25,25,25,25,2002
523,56031467700,3,3,3,3,3,3,8,13,13,13,18,18,18,28,28,28,28,2002
565,57188829558,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,2002
577,6602567419,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2002
634,55436580800,4,4,4,4,6,6,7,9,9,9,9,12,12,12,14,14,16,2002
644,8620148200,16,16,19,26,34,34,42,42,76,76,78,78,106,106,180,180,227,2002
673,35446002900,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,2002
683,55813908400,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2002
781,57197970533,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,2002
847,56097122900,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2002
850,7201608204,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2002
878,7004543110,5,5,5,6,6,6,6,6,8,10,10,10,11,38,38,38,38,2002
926,7003652882,1,1,1,1,5,5,5,5,5,5,5,5,5,5,5,5,5,2002
961,14056666500,15,15,15,15,18,18,18,18,18,26,27,27,32,32,40,40,40,2002
968,23670246400,5,5,11,11,11,20,22,47,52,52,52,52,52,52,52,53,53,2002
1041,7003691378,38,38,44,44,46,46,46,46,77,77,77,77,77,77,77,96,96,2002
1044,6505485968,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,2002
1073,6507353514,5,5,5,5,7,18,18,18,18,18,18,18,18,18,18,18,18,2002
1085,6604061280,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2002
1104,7801552910,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2002
1156,6507246762,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2002
1220,56992881400,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,2002
1288,56619910100,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2002
1290,6505754007,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,2002
1326,8616022800,3,4,4,4,4,4,4,4,4,4,4,4,4,7,7,11,11,2002
1396,8326623700,3,4,4,4,4,8,8,11,11,13,16,16,16,22,24,24,24,2002
1423,6603581991,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,2002
1457,6603060728,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2002
1478,6603614395,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2002
1574,23098144600,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2002
1597,23391933400,2,2,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,2002
1604,6507573940,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2002
1646,7401795392,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,2002
1720,14632020000,4,4,4,12,12,12,14,28,36,38,42,46,46,54,64,69,70,2002
1747,7201351746,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2002
1749,55174217600,15,15,15,15,15,15,15,34,34,34,83,83,83,83,83,83,83,2002
1768,15848569700,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2002
1837,55439552600,12,12,32,32,51,51,78,78,91,91,91,91,129,129,129,186,186,2002
1844,55876500500,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2002
1889,7003933970,84,100,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,2002
1940,8869759000,3,3,3,3,3,18,18,18,21,21,21,21,21,28,29,29,29,2002
1956,6602174692,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2002
1965,6603438406,2,10,10,10,16,25,26,38,38,44,53,80,86,97,100,114,131,2002
1968,6602719731,84,100,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,2002
1986,7801425157,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2002
2058,16067854600,2,2,2,2,2,8,16,17,52,52,54,83,85,85,85,133,133,2002
2061,57189258822,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2002
2174,6506637084,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2002
2194,6603823286,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,2002
2243,22933381000,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2002
2266,7006523599,3,3,3,6,6,6,7,7,7,7,7,7,7,7,7,7,7,2002
2297,6603585567,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2002
2359,7201645571,4,4,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2002
2395,55952572800,5,5,5,5,8,15,28,32,35,37,40,44,44,51,52,55,57,2002
2451,6603119850,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,2002
2452,7004883672,20,20,20,20,20,20,20,48,61,61,61,61,61,61,61,61,61,2002
2453,55663078600,1,1,1,2,2,2,2,2,2,2,2,7,7,7,7,8,8,2002
2527,56890300000,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2002
2663,55906669600,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2002
2693,7102829937,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2002
2704,6603857535,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2002
2716,23467907100,2,2,2,2,8,8,8,15,17,17,17,17,17,17,17,17,17,2002
2741,6602773226,11,11,11,11,11,11,11,11,11,14,14,14,14,14,14,14,14,2002
2815,6507545164,1,1,2,2,2,5,5,5,5,5,6,6,6,6,7,7,7,2002
2823,7003821160,2,4,4,4,10,10,11,11,11,11,11,11,11,11,11,11,11,2002
2874,23502006600,1,2,2,2,2,2,2,2,2,2,2,2,2,4,4,4,4,2002
2948,56884544600,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2002
2977,55520453900,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2002
2990,21833890500,2,2,2,2,2,2,2,4,4,6,6,6,6,6,6,6,6,2002
2994,6507316484,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2002
3024,6507052826,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2002
3056,7404071092,1,1,1,3,5,5,5,5,5,8,8,8,12,12,12,12,12,2002
3140,7004408692,21,21,21,21,78,78,78,78,78,78,78,78,89,89,194,194,194,2002
3181,8309001800,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,2002
3183,8705778800,5,8,8,9,10,15,22,31,42,50,64,74,81,92,94,95,96,2002
3191,6507136296,4,4,4,4,9,9,9,9,9,9,9,9,9,9,38,38,38,2002
3257,23469591600,2,2,2,2,4,5,8,11,11,11,11,11,11,13,14,14,14,2002
3298,6603102301,3,3,3,3,3,3,3,4,6,6,9,9,9,10,11,12,20,2002
3323,7003513682,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,2002
3378,7003805414,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2002
3495,57197267116,6,6,6,6,6,6,6,6,6,6,6,12,12,12,12,12,12,2002
3536,55389060900,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,2002
3599,16024863500,2,2,2,2,2,5,5,5,5,5,5,5,5,5,5,5,5,2002
3611,6507682441,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,2002
3644,7003765137,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2002
3661,7501542249,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,2002
3713,7801308698,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2002
3761,7202532047,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,2002
3778,35801122200,9,9,9,9,11,11,11,14,14,18,18,29,29,29,39,39,39,2002
3779,7006511537,7,7,7,8,8,8,8,8,8,8,8,21,28,28,37,37,37,2002
3794,6504656588,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,2002
3863,57193674310,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2002
3888,12645434100,4,4,4,4,7,7,22,26,26,37,43,48,48,48,55,55,73,2002
3901,35110060400,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2002
3921,6603397689,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2002
3940,36185608200,2,2,2,2,2,2,2,2,2,2,2,5,5,5,5,9,9,2002
3976,6603762778,15,15,49,49,49,49,49,49,49,49,49,49,49,49,77,77,151,2002
3993,57198015181,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2002
3996,55979092400,7,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,2002
4025,7401856169,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2002
4054,23008795500,8,8,8,8,8,8,8,8,8,8,8,8,63,63,63,63,63,2002
4056,7102522189,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2002
4065,7005234925,1,1,3,3,3,3,3,5,5,5,6,9,9,9,9,9,9,2002
4069,22734966200,2,2,2,2,2,2,2,2,2,2,4,4,7,7,14,14,14,2002
