Unnamed: 0,ID,2016,2017,2018,start_year
50,42061855800,4,64,64,2016
51,57190745554,4,4,4,2016
58,56365987700,3,5,5,2016
76,56707356100,2,2,4,2016
97,7006062519,9,9,9,2016
98,57194657295,11,11,11,2016
102,6602350090,72,72,72,2016
116,10639679200,6,6,6,2016
137,6507310196,4,4,4,2016
138,55892431600,5,5,5,2016
165,57189664712,11,11,11,2016
185,55210333600,3,4,4,2016
201,57190943852,7,7,7,2016
217,55505575800,3,9,11,2016
221,8702625800,3,3,3,2016
225,57189213486,3,3,3,2016
232,6505920789,4,4,4,2016
234,56383419500,36,36,100,2016
239,56146573000,2,2,4,2016
242,57188342600,3,3,3,2016
286,56045574200,13,13,13,2016
290,57191039090,3,3,3,2016
291,57192371813,3,3,3,2016
300,55256351900,4,4,4,2016
304,7201365464,3,3,3,2016
312,57189311190,14,14,14,2016
314,57192295130,21,21,21,2016
318,57197672885,3,7,10,2016
327,57189344824,82,82,82,2016
348,57189072926,3,3,3,2016
352,31767729700,9,9,9,2016
353,42261460000,2,2,2,2016
380,56593116100,26,26,26,2016
384,57190300756,5,5,5,2016
399,23995705900,3,3,3,2016
401,6506951919,1,1,1,2016
410,55601764600,10,10,10,2016
420,55825941600,18,18,18,2016
466,57193573205,41,41,41,2016
470,57192384032,3,3,7,2016
478,57160175300,17,17,17,2016
552,57188752250,15,29,34,2016
558,56365321500,22,22,22,2016
569,57188733509,6,6,6,2016
578,52364876700,16,16,16,2016
618,18041833800,4,4,4,2016
619,6701834930,4,6,6,2016
648,54987307300,45,92,92,2016
662,57188671611,4,4,4,2016
667,57192593045,11,11,11,2016
678,37120574600,5,5,5,2016
681,6506564716,27,27,27,2016
705,57200630510,19,33,33,2016
725,16176209200,5,5,5,2016
737,57191052229,3,3,3,2016
739,6603757179,38,38,38,2016
795,57115512200,3,3,3,2016
799,57204698668,82,82,82,2016
816,22333378700,3,3,3,2016
820,7404782905,33,33,33,2016
835,8966521400,27,27,27,2016
845,57193797107,3,3,3,2016
854,57191737813,5,5,5,2016
866,57207661131,5,5,8,2016
874,57188678994,4,5,5,2016
882,35406320300,50,50,83,2016
888,36184972700,8,8,8,2016
894,56786364600,8,8,8,2016
900,7004053293,2,2,2,2016
931,57192701376,4,4,4,2016
970,57192237482,14,14,14,2016
977,57186398400,5,5,5,2016
978,57192834926,15,15,15,2016
996,56078096600,3,3,3,2016
1001,55991728800,33,33,33,2016
1014,56489833200,81,81,81,2016
1018,35477147000,8,8,8,2016
1029,57188754440,5,5,5,2016
1039,36614634800,3,3,3,2016
1061,16418291100,1,1,1,2016
1063,7003429854,8,8,8,2016
1117,54683397000,4,4,4,2016
1134,57191363595,4,4,4,2016
1157,51061122800,15,15,15,2016
1172,57191475737,6,6,11,2016
1184,57190124242,3,3,3,2016
1195,57188590869,8,8,8,2016
1205,36623493800,3,3,16,2016
1237,56568363800,4,7,8,2016
1243,57193699117,4,4,4,2016
1256,56158697000,5,5,5,2016
1265,56074173200,2,2,2,2016
1304,57190948026,2,2,2,2016
1338,56103590300,4,4,8,2016
1370,55967652800,10,10,10,2016
1382,57189220123,32,32,32,2016
1411,57191711457,87,87,120,2016
1437,56419270600,6,6,6,2016
1450,57192682800,2,2,2,2016
1497,57202228246,4,4,8,2016
1527,35590499600,5,5,5,2016
1542,35520065000,5,5,5,2016
1554,57197478894,3,3,3,2016
1566,57191628140,3,3,4,2016
1572,9635513900,7,7,7,2016
1583,57193659335,4,4,8,2016
1589,57184343300,9,9,9,2016
1605,56624557600,4,4,4,2016
1609,55844557900,4,4,4,2016
1639,56736946700,9,9,9,2016
1659,56963453400,7,7,10,2016
1741,57202489667,19,19,19,2016
1782,57190340575,1,2,5,2016
1815,57189355666,3,3,3,2016
1838,55062598600,4,4,5,2016
1847,15846905100,8,8,8,2016
1866,56192356300,18,18,18,2016
1886,8955025700,7,9,9,2016
1937,6506436548,3,3,3,2016
1952,57191380147,3,7,7,2016
1978,8649715100,4,4,4,2016
1984,57194184772,11,11,11,2016
1997,16022100400,8,8,8,2016
2014,57189645750,16,16,16,2016
2015,56495282900,22,22,22,2016
2018,54681636500,3,3,3,2016
2037,55356244300,3,3,3,2016
2052,55349497100,5,14,24,2016
2055,56031368800,9,9,9,2016
2070,57199036373,6,6,6,2016
2074,7202599202,5,5,5,2016
