Unnamed: 0,ID,2012,2013,2014,2015,2016,2017,2018,start_year
13,7401970635,12,12,12,12,12,12,12,2012
24,36634548900,4,9,9,9,9,9,9,2012
45,7003494205,4,4,4,4,4,4,4,2012
57,6602726745,3,3,3,3,3,3,3,2012
60,54581742800,5,5,5,5,5,5,5,2012
65,35226280500,3,3,3,3,3,3,3,2012
87,55639540400,3,3,3,3,5,5,5,2012
132,7007166540,9,9,9,9,9,9,9,2012
134,55146647600,4,4,11,11,13,13,13,2012
135,56340131200,56,62,71,71,71,71,71,2012
164,55684446500,2,2,2,2,2,2,2,2012
196,12902713100,1,1,1,1,1,1,1,2012
205,6701714180,59,69,69,69,69,69,69,2012
211,56016849700,3,3,3,3,3,3,3,2012
227,35501435900,7,7,7,7,7,7,7,2012
248,54407250400,3,4,4,6,6,6,6,2012
254,6603196991,8,8,8,8,8,8,8,2012
260,55390131000,2,2,2,2,2,2,2,2012
261,55782145400,22,22,22,22,22,22,22,2012
275,56396941400,2,2,2,2,2,2,2,2012
280,55352471100,1,1,1,1,1,1,1,2012
289,8915683900,4,4,4,4,4,4,4,2012
302,55811800700,4,4,4,4,4,4,4,2012
315,16027501900,23,23,23,23,23,23,23,2012
325,56937806800,7,7,7,7,7,7,7,2012
371,7004632677,4,4,20,23,24,24,24,2012
397,24335475600,7,10,10,10,10,15,15,2012
432,44061145500,7,7,7,7,7,7,7,2012
457,9436849500,3,3,24,24,29,29,29,2012
476,57199066122,39,39,72,72,72,72,72,2012
493,23005317000,7,7,7,7,7,7,7,2012
496,55995655700,2,2,2,3,3,7,17,2012
511,6603838207,7,16,16,16,16,16,16,2012
557,55336597100,2,2,2,4,4,4,4,2012
591,12242450800,2,3,3,3,7,7,7,2012
598,6604021227,4,4,4,4,4,4,4,2012
600,8937681800,6,6,6,6,7,7,7,2012
611,26644135200,5,5,5,5,5,5,5,2012
615,7004022711,26,32,32,32,32,32,32,2012
629,26031071400,4,4,4,4,4,4,4,2012
635,55053435400,1,1,1,1,2,2,2,2012
659,26430697600,8,8,8,8,8,8,8,2012
688,35226710600,5,5,5,5,5,5,5,2012
693,24329996300,7,7,7,7,7,7,7,2012
729,8972649800,3,3,3,3,3,3,3,2012
732,55485940200,4,4,6,6,6,6,6,2012
790,23476362800,4,4,4,4,4,9,9,2012
818,57201517140,4,4,4,4,4,4,4,2012
833,57199531976,6,6,6,6,6,6,6,2012
884,55371568400,2,2,3,4,4,4,4,2012
887,57196881113,3,3,3,3,3,3,3,2012
983,55547464700,3,4,4,4,4,4,4,2012
984,6602654044,11,11,11,26,33,33,33,2012
994,36190330500,4,4,4,4,4,4,4,2012
1035,55552789100,27,27,27,27,27,27,27,2012
1045,57147796200,4,4,4,4,4,4,4,2012
1047,54396240700,2,2,2,23,23,23,23,2012
1056,7004736287,14,17,17,17,43,43,43,2012
1121,53877668500,2,2,3,3,3,3,3,2012
1125,55387308700,4,4,4,4,4,4,4,2012
1131,14044821700,3,3,3,8,11,14,14,2012
1135,55553679000,7,7,7,7,7,7,7,2012
1148,35423489200,3,3,3,3,3,3,3,2012
1160,56603526600,6,6,6,6,6,6,6,2012
1171,35750932500,4,4,4,4,4,4,4,2012
1179,7004889724,16,16,16,16,64,64,89,2012
1183,57203105218,5,5,5,5,5,7,7,2012
1202,57202654476,6,6,7,7,7,7,9,2012
1218,55372565100,4,4,4,4,4,4,4,2012
1272,6602823587,6,6,6,6,6,7,7,2012
1296,35769262000,12,12,12,12,12,12,12,2012
1308,6504271292,2,2,2,2,2,2,2,2012
1328,9740792600,6,6,8,31,34,38,38,2012
1349,55566867200,2,2,2,2,2,2,2,2012
1366,35366144000,4,4,4,4,4,4,4,2012
1367,55628527677,6,6,6,6,6,6,6,2012
1390,24468168900,3,3,3,3,3,3,3,2012
1441,56981854100,7,7,7,7,7,7,7,2012
1486,7403530725,42,42,42,42,42,42,42,2012
1520,23019496400,3,3,3,3,3,3,3,2012
1521,7006457163,3,3,4,4,4,4,4,2012
1536,53265204800,2,2,2,2,2,2,2,2012
1565,55545451400,2,2,2,2,2,4,6,2012
1567,6506961099,7,7,7,7,7,7,7,2012
1578,55509195900,3,3,3,5,5,5,11,2012
1596,24335297300,7,7,7,7,7,7,7,2012
1607,55522702200,3,3,3,3,3,3,3,2012
1611,55498650000,4,5,5,5,5,5,5,2012
1662,13406989600,10,10,10,10,10,10,10,2012
1716,55355619500,2,3,4,4,4,5,7,2012
1783,55360370700,4,4,4,4,4,4,4,2012
1792,55279330500,4,4,4,4,4,4,4,2012
1851,7003595432,34,34,63,63,63,63,83,2012
1863,7004053328,12,22,31,46,46,46,46,2012
1897,36766802500,6,6,6,7,7,7,7,2012
1911,56226169900,4,4,4,4,4,4,4,2012
1936,55248308500,1,1,3,3,4,4,4,2012
1939,36570451600,2,2,7,7,7,7,7,2012
1953,56177745300,17,17,17,17,17,17,17,2012
1960,6507491363,5,5,5,6,6,10,10,2012
1963,25948283000,2,2,2,2,2,2,2,2012
2019,55332834100,3,3,4,4,4,4,4,2012
2024,22951839000,6,9,9,9,9,9,9,2012
2075,6506196218,8,8,8,8,8,8,8,2012
2078,7004391933,6,6,6,6,6,6,6,2012
2127,56023454200,3,3,3,3,3,3,3,2012
2163,55705504500,6,6,6,6,6,6,6,2012
2167,55001822400,10,10,10,10,10,10,10,2012
2173,7004464530,46,63,63,63,63,63,63,2012
2193,55575856300,23,23,23,23,23,23,23,2012
2203,57192812164,5,5,5,5,5,5,5,2012
2214,55227857800,2,2,2,2,2,2,2,2012
2228,36666791400,26,26,26,29,36,36,36,2012
2235,7005984473,54,54,125,125,125,125,125,2012
2237,24725611200,2,2,5,5,6,6,10,2012
2251,57200513432,3,3,7,7,7,7,7,2012
2306,56731825000,2,2,2,4,4,4,4,2012
2325,36682161100,5,5,5,5,5,5,5,2012
2415,14017585800,11,11,11,11,11,11,11,2012
2418,55440105200,1,1,1,1,1,1,1,2012
2421,35770021700,7,23,23,23,23,23,23,2012
2432,35725963200,8,10,10,10,10,10,10,2012
2447,55154973900,4,4,4,4,4,4,4,2012
2516,55368773500,6,6,6,6,6,6,6,2012
2548,36938648000,14,14,14,14,14,14,14,2012
2567,55806758200,2,5,14,14,14,14,14,2012
2576,55897204500,4,7,7,7,11,14,30,2012
2577,6602845173,12,12,12,12,12,12,12,2012
2591,6506812427,7,7,7,10,12,15,15,2012
2600,6603142946,8,11,16,16,16,16,33,2012
2612,36674219200,30,30,30,30,30,30,30,2012
2660,55460991000,3,3,3,3,3,3,3,2012
2667,55598321100,3,3,3,3,3,3,3,2012
2676,6603360689,4,4,4,4,4,4,4,2012
2751,9232973200,2,2,5,5,17,21,21,2012
2757,54968739700,5,5,6,6,6,6,6,2012
2771,6505812107,2,2,2,2,4,4,4,2012
2779,6701896819,9,10,10,10,10,10,10,2012
2781,36786475300,6,6,6,6,6,6,6,2012
2808,56441548900,6,8,8,8,8,8,8,2012
2848,55937215200,6,6,6,6,6,6,6,2012
2851,56526691400,8,11,11,11,11,11,11,2012
2900,15072104100,5,5,5,5,5,5,5,2012
2908,46161352900,13,13,13,13,13,13,13,2012
2913,55496409100,5,5,5,5,5,5,5,2012
2914,55207330400,2,4,4,4,18,18,18,2012
2921,55960307400,5,5,5,5,5,5,5,2012
2939,8568874300,1,1,1,3,3,3,3,2012
2949,7103118811,5,5,8,8,8,8,8,2012
2951,35303978600,4,4,4,4,4,4,4,2012
2963,55444174100,3,3,3,3,3,3,3,2012
2965,7403240913,31,31,31,31,31,31,31,2012
3010,55365446500,3,3,3,3,3,3,3,2012
3020,6603868770,8,8,8,8,8,8,8,2012
3023,56246174400,5,5,5,7,7,7,7,2012
3054,15076854500,24,29,29,29,29,29,29,2012
3070,8977652000,4,4,4,4,4,4,4,2012
3092,7005125652,17,17,17,17,17,17,17,2012
3096,34873759400,3,3,3,3,3,3,3,2012
3111,7004088894,6,6,6,6,6,6,6,2012
3117,7003518743,4,4,4,4,4,4,4,2012
3128,53164333900,15,31,31,31,36,36,36,2012
3148,50062317300,5,5,5,5,5,5,5,2012
3185,16052685300,4,4,4,4,4,4,4,2012
3194,37057718800,2,2,2,2,2,2,2,2012
3199,55220832800,7,7,7,7,7,7,7,2012
3276,55488929900,4,4,4,4,4,4,4,2012
3293,55430994200,2,2,2,2,2,2,2,2012
3318,6603132415,3,3,3,3,3,3,3,2012
3361,26635246400,3,3,7,7,7,7,7,2012
3362,8664355300,3,3,3,3,3,3,3,2012
3364,55413425100,4,4,5,5,5,5,5,2012
3374,7004602618,4,4,4,6,10,11,11,2012
3381,55268968500,2,2,2,2,2,2,2,2012
3389,55361625500,1,2,2,2,2,2,2,2012
3405,13613683600,2,2,2,2,2,2,2,2012
3413,55533899000,7,7,7,7,7,7,7,2012
3430,55190796100,4,4,4,4,6,6,13,2012
3483,55439961200,8,8,8,8,8,8,8,2012
3490,55575328700,5,11,11,14,14,14,14,2012
3525,57201349927,5,5,5,5,5,5,5,2012
3537,56027778300,4,16,16,21,21,21,21,2012
3554,22957933900,24,24,24,24,24,24,24,2012
3582,6603429832,4,4,4,4,4,4,4,2012
3583,18042484900,4,4,7,9,13,13,15,2012
3585,55542737400,59,59,59,59,59,59,59,2012
3603,56279072100,46,63,63,63,63,63,63,2012
3609,8569127200,30,30,40,40,40,40,40,2012
3618,55886405600,2,2,2,2,2,2,2,2012
3647,7102125229,4,9,9,9,9,9,9,2012
3662,56599131400,2,2,2,2,2,2,2,2012
3668,14017770300,6,6,6,6,6,6,6,2012
3689,55534762500,3,3,3,3,3,3,3,2012
3720,24476273800,19,24,24,24,24,24,24,2012
3729,6601992370,8,8,8,8,8,8,8,2012
3730,7003946927,9,22,22,22,22,22,22,2012
3737,34870896000,2,2,2,2,2,2,2,2012
3786,7403032496,1,9,9,9,9,9,9,2012
3793,7003344927,29,29,29,29,29,29,29,2012
3801,8899520500,47,47,61,61,81,81,101,2012
3838,19638413800,4,4,4,4,4,4,4,2012
3857,24766646600,8,8,8,8,8,8,8,2012
3927,55111049900,7,7,29,34,34,34,34,2012
3936,57196814360,11,11,11,11,11,11,11,2012
3948,36464991300,2,2,2,2,2,2,2,2012
3951,54586143600,19,19,19,19,19,19,19,2012
3975,55263344300,3,3,3,3,3,3,3,2012
3981,56081377700,19,19,19,19,19,19,19,2012
3992,55322349800,2,2,2,2,2,2,2,2012
4028,55364829300,1,1,3,3,3,3,3,2012
4036,19639164500,5,5,5,5,5,5,5,2012
4053,55316975300,2,2,2,2,2,2,2,2012
4130,22933748200,7,7,7,7,7,7,7,2012
4143,55551921100,5,5,5,5,5,5,5,2012
4145,55331331600,2,2,3,3,3,3,3,2012
4161,56084489000,4,4,4,4,4,4,4,2012
4163,16066571500,3,3,3,3,5,9,10,2012
4168,56786467200,2,2,2,2,2,2,2,2012
4184,55248278500,1,1,1,1,1,1,1,2012
4236,57203131591,31,31,31,31,31,31,31,2012
4245,56085168200,3,14,14,14,14,14,14,2012
4254,23501411400,2,4,4,4,4,4,4,2012
4258,55303419200,5,5,5,5,5,5,5,2012
4261,26654148900,16,23,23,23,23,23,23,2012
4270,7003343329,8,8,8,8,8,8,8,2012
4275,25723719000,2,2,2,2,2,2,2,2012
4278,55703770200,4,4,4,8,8,8,8,2012
4307,7005863798,6,6,6,6,6,6,6,2012
4309,35227260700,62,70,82,82,88,88,88,2012
4315,36872230700,4,4,4,4,4,4,4,2012
4319,36165131200,2,5,5,5,8,9,16,2012
4335,55633965000,3,3,3,3,3,3,3,2012
4345,36241067100,4,4,4,4,4,4,4,2012
4349,7005674425,2,4,4,4,4,4,4,2012
4355,55312131100,2,2,2,2,2,2,2,2012
4373,53164715400,5,5,5,5,5,5,5,2012
4385,22033609500,9,9,9,9,9,9,9,2012
4438,7005212046,10,10,10,10,10,10,10,2012
4457,23033204800,28,28,30,30,31,31,31,2012
4535,25825020700,4,4,4,4,4,4,4,2012
4555,7006563068,2,2,2,2,2,2,2,2012
4558,56253769500,7,7,7,7,7,7,7,2012
4575,24802681800,4,4,4,4,4,4,4,2012
4576,7003996564,3,3,4,4,4,4,4,2012
4587,12042505800,2,2,2,2,2,2,2,2012
4593,26425023900,5,5,5,5,5,5,5,2012
4597,8248398400,12,12,14,14,14,14,30,2012
4631,55183460700,2,2,2,2,2,2,2,2012
4636,6505923699,11,11,11,11,11,11,11,2012
4637,55328141200,2,2,2,2,2,2,2,2012
4648,57094878200,6,6,6,6,6,6,6,2012
4657,7003444816,6,6,6,6,6,6,6,2012
4695,57194571217,6,6,7,7,7,7,7,2012
4700,8901243000,15,15,15,15,15,15,15,2012
4740,55428692000,3,3,3,3,3,3,3,2012
4755,56370728300,3,3,5,5,5,5,5,2012
4762,36159311900,12,12,13,13,13,13,13,2012
4764,6701734948,5,5,5,5,6,6,6,2012
4767,23668182400,10,10,10,10,10,10,10,2012
4784,55110452500,13,13,13,13,13,13,13,2012
4785,57101226400,4,4,4,4,4,4,4,2012
4786,57197257164,2,6,6,6,6,6,6,2012
4794,36470166200,4,4,5,9,9,9,12,2012
4815,57198290813,3,3,3,3,3,3,3,2012
4837,55796177200,2,2,3,3,3,3,3,2012
4858,55262961400,2,5,8,8,8,8,8,2012
4885,55448480500,6,6,6,6,6,6,6,2012
4928,56032852100,4,4,4,4,4,4,4,2012
5020,7005444229,2,2,2,2,2,2,2,2012
5034,7101958481,9,9,9,9,9,9,9,2012
5043,23477877600,3,3,3,3,3,3,3,2012
5049,36163895900,8,10,15,17,17,17,17,2012
5053,7004065769,8,8,8,8,13,13,18,2012
5062,56731178100,6,6,6,6,6,6,6,2012
5063,6701496531,5,5,5,5,5,5,5,2012
5081,55372103800,6,6,6,6,6,6,6,2012
5094,6506673194,10,10,10,10,10,10,10,2012
5103,8935567300,4,4,4,4,6,6,19,2012
5120,55336399400,3,3,3,3,3,3,3,2012
5125,7005662649,5,20,29,45,51,55,60,2012
5139,37090425600,2,2,2,2,2,2,2,2012
5141,50861179800,6,6,6,7,7,7,7,2012
5144,57198348288,4,4,4,4,4,4,4,2012
5146,6603426387,10,10,10,10,10,10,10,2012
5195,57198919746,4,4,4,4,4,4,4,2012
5205,7101712588,4,5,5,5,5,5,5,2012
5211,57147735200,4,4,4,4,4,4,4,2012
5217,24435012300,13,13,13,13,13,13,13,2012
5224,6701413027,43,43,43,43,43,43,43,2012
5233,15836352200,2,7,14,14,15,18,20,2012
5248,13610256500,8,8,8,8,8,11,11,2012
5280,7102250485,2,3,3,3,3,3,3,2012
5340,55308181400,3,3,4,4,4,5,8,2012
5358,55616813500,2,2,2,2,2,2,2,2012
5361,51565545800,3,3,3,3,3,3,3,2012
5374,35901346400,6,6,6,6,6,6,6,2012
5387,8338014700,13,13,13,13,13,13,13,2012
5393,8847615900,3,3,3,3,3,3,3,2012
5404,44060901700,7,7,7,7,7,7,7,2012
5405,55491042200,2,2,2,2,2,2,2,2012
5464,55431220900,2,2,8,8,8,8,8,2012
5488,55576323200,6,6,6,6,6,6,6,2012
5491,7007024889,10,10,10,10,10,10,10,2012
5531,55958554700,4,4,4,4,4,4,4,2012
5532,57195202513,8,8,8,8,8,8,8,2012
5540,27867636900,3,4,4,4,4,4,4,2012
5544,6701588408,5,5,5,5,5,5,5,2012
5555,57192676114,13,13,13,13,13,13,13,2012
5581,54684322600,10,10,10,10,10,10,10,2012
5601,49360979100,2,3,4,4,4,14,16,2012
5616,8927832400,6,6,6,6,6,6,6,2012
5618,7402343361,3,3,3,3,3,3,3,2012
5637,54976138000,4,4,4,4,4,4,4,2012
5689,55498146000,6,6,6,6,6,6,6,2012
5696,55307733700,2,2,2,4,4,4,4,2012
5748,7403193548,2,2,2,2,2,2,2,2012
5807,8697753500,7,7,7,7,7,7,7,2012
5834,57198696154,6,6,6,6,6,6,6,2012
5884,55262544600,7,7,7,7,7,7,7,2012
5890,7005949115,16,29,29,29,29,29,29,2012
5939,56021775200,4,4,8,8,8,8,8,2012
5955,55925542100,1,1,1,1,1,1,1,2012
5999,57201782743,1,1,2,2,2,2,2,2012
6012,54999364100,10,10,10,10,10,10,10,2012
6101,7202820454,6,6,6,6,6,6,6,2012
6106,35811580800,1,1,1,1,1,1,2,2012
6110,55524043000,5,5,5,5,5,5,5,2012
6113,7201391894,5,5,5,5,5,5,5,2012
6128,24729414600,6,6,6,6,12,15,15,2012
6132,35725875000,15,31,31,31,31,31,31,2012
6168,30867575800,2,2,2,2,2,2,2,2012
6181,55602095300,2,7,7,7,7,7,7,2012
6184,6603795697,4,6,6,6,6,6,6,2012
6193,37098081900,1,1,3,3,3,3,3,2012
6195,55364391100,4,4,4,4,4,4,4,2012
6207,35300543200,6,6,6,6,6,6,6,2012
6217,6604064698,8,12,12,12,12,12,12,2012
6247,36619521200,53,53,53,53,53,53,53,2012
6257,7801571016,2,13,13,13,13,13,16,2012
6260,36551445700,2,2,2,2,2,7,9,2012
6280,6701413184,5,5,5,9,9,14,14,2012
6299,55433961500,9,9,9,9,9,9,9,2012
6315,6602378446,1,1,1,1,1,2,2,2012
6323,35247753000,4,4,4,4,4,4,4,2012
6332,55355531600,11,11,11,11,11,11,11,2012
6333,55440242200,3,3,5,9,9,9,9,2012
6374,7403279765,22,22,22,22,22,22,22,2012
6427,55445674300,4,4,4,4,4,4,4,2012
6465,56304288800,36,36,36,36,36,36,36,2012
6474,6602300871,58,58,103,103,166,166,238,2012
6489,6504363083,6,6,6,6,6,6,6,2012
6490,6602838706,7,7,11,11,11,11,11,2012
6492,6603709176,3,3,3,3,3,3,3,2012
6502,55497275500,2,2,2,4,4,4,4,2012
6511,55806337900,4,4,4,4,4,4,4,2012
6528,55515773900,2,2,2,2,2,2,2,2012
6537,35207638200,4,4,4,4,4,4,4,2012
6545,22934728500,10,10,10,10,10,10,10,2012
6548,6603793044,1,1,1,1,1,1,1,2012
6556,55560405400,25,25,25,25,25,25,25,2012
6562,36998492600,3,6,6,18,18,18,18,2012
6577,8414751400,5,5,5,6,14,15,22,2012
6624,57201564811,7,7,7,7,7,7,7,2012
6633,36663269300,4,4,4,4,4,4,4,2012
6635,55431018300,5,5,5,5,5,5,5,2012
6641,7004198347,3,3,3,3,3,3,3,2012
6654,55605801200,4,4,4,4,6,6,6,2012
6720,36482400900,2,2,2,6,6,6,9,2012
6726,55768035200,2,2,2,3,3,3,3,2012
6757,55941718600,2,2,5,5,5,5,5,2012
6823,16029861700,11,11,11,11,11,11,11,2012
6834,55336239800,2,2,2,2,2,2,2,2012
6863,55351421700,5,5,5,11,11,14,17,2012
6871,57196405693,8,8,8,8,8,8,8,2012
6920,24336291700,15,15,15,15,15,15,15,2012
6948,55542124900,56,56,60,60,60,60,103,2012
6957,6701850138,44,44,44,44,44,44,44,2012
6958,55305520100,2,2,2,2,6,6,6,2012
6966,6602103688,3,5,5,6,6,6,9,2012
6990,57192154241,2,3,11,13,13,19,22,2012
6995,50460949700,4,4,4,4,4,4,9,2012
7021,55445725000,2,2,2,2,2,2,2,2012
7025,55262962000,4,9,11,11,11,11,11,2012
7054,55010658800,10,10,10,10,10,10,10,2012
7056,55633475000,6,6,6,6,9,9,9,2012
7058,36483679200,52,52,100,100,100,100,100,2012
7185,56530437900,2,2,2,4,4,4,4,2012
7198,16039181800,2,15,18,18,18,18,19,2012
7209,36935807700,1,1,12,13,13,13,13,2012
7230,7403908166,1,1,1,1,1,1,1,2012
7250,6701633126,9,9,9,9,9,9,9,2012
7261,55009931200,4,4,4,5,8,8,8,2012
7265,55906095600,5,5,5,5,5,5,5,2012
7279,55094649000,2,2,2,2,2,2,2,2012
7318,6506017367,4,8,8,8,8,8,8,2012
7343,55922725500,14,14,19,19,22,22,22,2012
7346,55365178000,8,8,8,8,8,8,12,2012
7355,25723429200,2,2,2,2,2,2,2,2012
7401,8984461100,3,5,9,9,9,9,17,2012
7417,55366402700,3,3,3,3,3,3,3,2012
7421,55958501600,2,2,2,2,2,2,2,2012
7454,6701811322,3,3,5,5,5,5,5,2012
7469,35146405200,2,2,2,2,2,2,2,2012
7489,56039313200,4,4,4,4,4,4,4,2012
7498,55429088000,3,3,3,3,3,3,3,2012
7503,55210323400,3,3,3,3,3,3,3,2012
7512,35609513100,4,5,5,5,5,5,5,2012
7524,22836597000,3,3,3,3,11,18,18,2012
7569,6603859280,3,3,3,3,3,3,3,2012
7577,55502487500,2,2,2,2,2,2,2,2012
7633,6603040418,19,19,19,19,19,19,19,2012
7644,54790627700,17,17,17,17,17,17,17,2012
7650,55061084700,3,3,3,4,4,5,16,2012
7652,36343322800,2,2,2,2,2,2,2,2012
7682,6508323679,5,5,5,5,5,5,5,2012
7685,55546184300,3,3,3,3,6,6,6,2012
7716,7004594498,6,6,6,6,6,10,12,2012
7722,37010360200,3,3,3,3,3,3,3,2012
7747,55799857000,1,1,1,1,1,1,1,2012
7759,49663040100,4,4,4,4,4,4,4,2012
7802,57202798617,15,15,15,15,15,15,19,2012
7813,7003395010,62,70,82,82,88,88,88,2012
7816,36025598100,62,70,70,151,151,151,151,2012
7818,23012458800,31,31,31,31,31,53,53,2012
7822,55184994800,4,4,4,4,4,4,4,2012
7829,7202565490,15,28,28,28,28,37,37,2012
7837,6504496310,4,4,4,4,4,4,4,2012
7884,55541455300,34,34,34,34,34,34,34,2012
7924,55664415200,8,8,8,8,8,8,8,2012
7925,36460585800,3,3,3,3,3,3,3,2012
7926,57204486760,4,4,4,4,4,4,4,2012
7933,55613455900,2,2,2,2,2,2,2,2012
7934,55767381400,46,46,46,46,46,46,46,2012
7947,7006114072,8,8,8,8,8,8,8,2012
7950,36700301200,1,1,1,1,1,1,1,2012
7965,57202623992,4,4,4,4,4,4,4,2012
7974,55257116400,2,2,2,2,2,2,2,2012
8027,6507524448,12,12,12,12,12,12,12,2012
8030,7004522318,23,23,23,23,23,23,23,2012
8039,55362598400,2,2,2,2,2,2,2,2012
8059,55576016700,5,5,5,5,5,5,5,2012
8080,21733247100,3,3,3,3,3,3,3,2012
8091,35076968200,4,4,4,4,4,4,4,2012
8122,55549626100,13,13,17,19,19,24,24,2012
8189,55361130600,1,1,1,1,1,1,1,2012
8194,55220759500,3,3,3,3,3,3,3,2012
8220,7004113296,85,85,85,85,105,105,105,2012
8225,8916354600,9,9,9,9,9,9,9,2012
8249,7004385524,2,5,5,5,9,9,9,2012
8262,35325791600,7,7,7,7,7,7,7,2012
8279,36502622800,16,16,16,16,16,16,16,2012
8285,57193964697,3,4,4,4,4,4,4,2012
8337,40462926300,3,8,8,9,9,9,9,2012
8340,36707509300,1,1,1,1,1,1,1,2012
8357,55550904800,6,6,6,6,6,6,6,2012
8362,57200801971,8,8,8,8,8,8,8,2012
8370,55317520400,2,3,3,3,6,7,11,2012
8375,55565983600,3,4,4,5,5,5,5,2012
8376,6602890768,57,57,57,57,83,83,83,2012
8390,6603004307,3,3,3,3,3,3,3,2012
8391,55225775200,3,3,3,3,3,3,3,2012
8399,55320224000,1,1,3,3,3,3,3,2012
8447,23011366900,31,31,31,31,31,31,31,2012
8474,16174147100,2,2,2,2,2,2,2,2012
8496,55360265100,3,3,3,3,3,3,3,2012
8532,23984426200,2,2,2,2,2,2,2,2012
8535,55538928100,4,4,5,5,5,5,5,2012
8544,16192861100,2,2,2,2,2,2,2,2012
8563,16635449000,12,12,32,32,42,42,79,2012
8585,7006973162,3,3,6,9,9,10,10,2012
8632,36241603900,3,3,3,3,3,3,3,2012
8641,6603793994,3,3,3,3,3,3,3,2012
8652,7102741063,39,39,39,39,39,39,39,2012
8681,35769026000,3,4,4,5,5,12,16,2012
8735,24802508800,3,3,6,6,6,6,6,2012
8779,6506838376,24,27,27,27,27,40,40,2012
8789,55126815700,1,1,1,1,1,1,1,2012
8795,7005609991,4,4,4,4,4,4,4,2012
8815,21742903100,9,9,9,9,9,9,9,2012
8818,7004642488,15,15,15,15,15,15,15,2012
8822,55915908500,2,2,2,2,2,2,2,2012
8845,55211344500,3,7,8,8,8,8,8,2012
8877,24722412000,3,3,3,3,3,3,3,2012
8880,55697903000,3,5,6,7,7,7,7,2012
8883,57204504561,4,4,4,4,4,4,4,2012
8921,55662368200,4,4,4,4,4,4,4,2012
8937,24528361100,7,7,9,9,9,9,9,2012
8944,55370968200,1,10,12,14,14,17,17,2012
8947,35723249900,6,6,6,6,6,6,6,2012
