ID,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
7006633322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3
16024863500,2,2,2,2,2,5,5,5,5,5,5,5,5,5,5,5,5
6506471121,0,0,0,13,13,13,13,14,14,14,14,14,14,19,19,19,19
35801122200,9,9,9,9,11,11,11,14,14,18,18,29,29,29,39,39,39
7006511537,7,7,7,8,8,8,8,8,8,8,8,21,28,28,37,37,37
6506444874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
36185608200,2,2,2,2,2,2,2,2,2,2,2,5,5,5,5,9,9
55979092400,7,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
23008795500,8,8,8,8,8,8,8,8,8,8,8,8,63,63,63,63,63
22734966200,2,2,2,2,2,2,2,2,2,2,4,4,7,7,14,14,14
15519383700,5,5,5,5,5,5,5,12,14,14,15,15,15,15,15,15,15
7006094962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,27,27
22233692500,1,1,1,1,1,5,8,9,11,13,16,17,20,20,20,23,23
7006935878,1,2,2,2,2,4,4,4,4,4,4,4,4,7,10,10,10
56021441500,0,0,0,0,2,2,2,4,4,4,7,9,9,9,9,9,9
6602398434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10
6701418382,0,0,0,0,0,5,5,5,5,5,5,5,5,5,5,5,5
6701603422,0,0,1,3,3,3,3,4,4,4,4,4,4,4,4,10,10
55667551800,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
6602183514,0,0,0,0,0,0,0,3,3,3,3,3,3,3,3,3,3
6507280725,1,1,1,3,3,3,3,3,3,3,3,3,3,11,11,13,13
6602312160,0,0,0,0,0,0,0,4,4,6,6,6,6,6,6,6,6
7006616392,1,4,4,4,7,7,7,9,9,9,9,9,9,10,10,10,10
7103203292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
7101958481,0,0,0,0,0,0,0,0,0,0,9,9,9,9,9,9,9
7401876728,0,0,0,0,0,0,0,0,0,0,0,4,5,5,5,5,5
6503981598,19,19,19,19,19,19,19,34,34,34,34,34,34,34,34,34,34
22334105200,2,2,3,3,3,3,5,8,9,9,11,11,12,12,13,13,13
8120735200,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,4,4
6508336428,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
6603644981,7,7,7,7,7,9,9,9,9,9,9,11,11,11,11,14,14
6603084175,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2
6602655769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
6602102064,5,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
7101973073,2,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,4
7102858285,0,0,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43
7005366123,23,23,23,23,23,23,23,23,81,81,81,81,81,81,81,81,81
6602896096,10,11,11,13,13,13,13,13,13,13,13,13,13,13,13,13,13
57196349744,7,7,7,13,13,13,13,13,13,13,13,13,13,13,13,13,18
6506671060,6,6,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14
7005738503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
13105770600,3,3,3,8,8,9,9,9,9,9,9,12,12,12,12,12,12
7406673377,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2
7406717945,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2
16232190100,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
55990666200,4,4,5,5,5,5,6,6,11,12,14,15,19,19,24,25,25
6507514355,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27
35464300200,5,5,5,5,5,15,15,15,21,21,21,21,21,21,21,21,21
7004325905,7,7,7,25,26,26,26,26,26,26,26,26,26,26,26,34,34
14822080000,7,7,7,7,14,14,14,14,14,14,14,14,14,14,14,14,14
36699303400,0,0,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
7006399524,40,40,45,45,55,55,64,64,64,64,64,64,64,64,64,64,64
24767134700,2,2,2,2,2,2,5,5,5,5,5,5,5,5,5,5,5
7006973471,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
6602349090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
6507892784,0,0,0,0,14,14,14,14,14,14,14,14,14,14,14,14,14
22034907700,2,2,2,2,2,2,2,2,4,4,4,4,6,11,17,17,22
14833408400,12,12,20,20,111,111,116,116,129,129,129,129,190,190,190,190,203
6506145703,0,5,5,5,5,5,7,7,7,7,7,9,9,9,9,9,9
7102602004,21,21,63,63,104,104,104,112,142,142,145,145,149,149,149,149,149
6603889809,4,4,4,4,4,8,8,8,8,8,8,8,8,8,21,21,21
8915900700,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15
57201110054,0,0,0,0,0,0,5,5,5,5,5,5,5,5,5,5,5
7005576600,0,0,0,0,0,0,0,0,0,0,0,6,18,18,18,18,18
6701448626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,17,68
7006600686,23,23,23,23,23,23,23,23,23,23,23,79,79,79,79,79,79
8945575800,0,0,0,0,0,0,0,56,56,56,56,56,56,56,56,56,56
14036983700,0,0,0,0,0,0,0,0,0,0,0,8,8,8,8,8,8
56158311500,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
6507813547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2
55952512800,4,10,10,11,11,16,16,16,16,16,16,16,16,16,16,16,16
16053389600,1,1,1,3,3,3,3,3,6,8,8,15,17,19,23,24,24
6506589447,2,4,4,4,7,7,7,7,7,7,7,7,14,14,14,14,14
14054004400,7,7,7,7,7,7,7,7,7,7,7,21,21,21,21,21,21
6701615576,0,0,0,0,0,0,5,5,5,5,5,5,5,5,5,5,5
7801383385,2,7,7,7,7,7,7,7,7,12,15,19,19,19,19,23,26
7101705284,3,3,3,3,8,8,8,11,11,11,11,11,11,11,11,11,11
16033218700,2,2,2,4,4,39,48,49,54,69,77,85,86,88,89,103,111
24334497100,1,1,1,1,1,1,3,5,5,7,7,7,8,15,17,22,24
6603758277,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
35419480500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,53
7403485965,4,4,4,4,4,4,4,4,4,4,4,4,9,9,9,9,9
7003303971,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23
36806652400,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
7006150957,2,2,2,5,5,5,5,5,5,5,5,5,5,5,5,6,6
8385881400,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7801583325,0,0,0,0,0,0,0,4,4,6,6,8,8,8,8,8,8
7003908626,0,0,8,12,19,19,19,23,26,28,29,29,33,33,36,38,38
55948240600,0,0,8,8,25,25,33,33,96,96,171,190,228,228,250,250,260
57092485900,0,0,0,0,0,0,0,10,25,25,25,25,25,25,25,25,25
6506096049,0,0,0,0,0,0,0,0,0,0,0,21,21,21,21,21,21
7202112407,0,0,0,0,3,3,3,3,3,3,3,3,3,3,3,3,3
14622258500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
7103255696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
6507801765,0,0,0,0,0,7,12,14,14,14,16,22,22,24,28,28,28
55204170800,0,0,0,0,6,6,6,6,6,6,6,6,6,6,23,23,23
6602736695,3,3,3,3,7,7,7,7,7,7,7,7,7,7,7,7,7
6507643846,0,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
57196223196,0,0,0,0,0,0,0,3,5,5,5,5,5,5,5,5,5
6507827557,0,5,8,8,11,11,15,16,21,22,22,24,48,48,48,48,48
6508380339,3,3,3,3,3,3,3,3,3,3,8,11,16,17,17,19,19
24482872600,0,0,0,3,3,3,6,13,13,15,17,17,20,26,27,27,29
6603941400,0,0,0,0,0,0,6,6,6,6,6,6,6,6,6,6,6
6506914935,2,2,2,2,3,3,3,3,3,3,3,4,4,5,5,5,5
8886624400,3,3,3,3,3,3,5,6,6,6,6,6,6,6,6,6,6
6507760691,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
6507279731,0,0,0,0,0,0,0,0,0,4,4,4,9,9,13,13,13
6603897051,0,0,0,0,0,0,0,0,0,4,4,4,8,8,8,8,8
6506865956,0,0,0,0,0,0,0,0,0,0,0,9,9,9,9,9,9
34969645800,5,5,32,32,76,76,131,131,131,131,171,171,175,175,175,175,175
56273398400,0,0,0,0,0,0,0,0,0,0,0,0,10,10,19,24,24
13805803800,0,0,0,0,0,0,3,3,3,3,3,3,3,3,3,11,11
7007044874,17,17,17,17,17,17,17,17,22,30,40,40,40,40,40,44,49
6602592700,0,2,2,2,2,2,2,2,2,3,3,5,5,5,5,5,5
7801309001,6,6,6,7,7,7,10,10,10,10,10,10,10,10,10,10,10
6701455884,0,0,0,0,0,0,0,0,0,0,46,46,46,46,46,46,46
9244805300,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,3,3
11338987300,0,0,0,0,0,0,3,3,3,3,3,5,5,5,5,7,7
7006607981,0,1,3,3,6,6,7,7,10,15,15,15,15,15,15,15,15
8045018000,0,0,0,0,0,0,0,0,0,0,0,4,4,4,7,7,7
10138798400,1,1,1,1,2,8,9,13,13,13,13,13,13,15,15,16,16
8579501100,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2
8541305700,10,13,14,22,22,22,22,23,23,23,23,24,25,28,29,34,34
14036202700,1,7,10,10,10,12,12,16,16,21,22,25,31,33,35,38,38
6507411761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,81,81
8654719200,0,0,0,0,0,0,0,0,0,8,8,14,14,14,14,14,14
7003986939,0,0,0,0,0,0,6,6,6,6,6,6,6,6,6,6,6
7005631776,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
9243518900,9,9,9,17,17,17,27,27,27,30,40,40,40,40,40,42,42
6602184470,9,13,18,20,20,20,20,20,20,20,20,20,20,20,20,20,20
55921575500,2,4,4,4,4,4,4,4,4,4,4,4,9,15,16,17,17
7103007058,0,0,0,0,0,0,0,0,0,19,19,19,19,19,19,19,19
6507843849,6,6,6,6,6,6,6,65,65,65,65,65,65,65,65,65,65
19838586100,5,7,7,7,7,7,7,7,7,7,7,7,13,13,13,13,13
16038501300,18,18,37,44,49,49,51,51,58,58,61,61,61,61,64,70,70
22947189000,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,26,26
55989255600,0,6,6,6,6,6,6,6,27,27,27,27,27,27,27,27,27
57205495808,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,11,11
7004410636,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,4,4
6603314372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
6603532631,7,7,7,7,7,7,7,7,7,7,21,22,22,22,22,22,22
9746428800,5,7,8,8,8,8,29,31,31,31,32,32,32,32,32,32,32
56028410200,0,0,0,0,0,4,11,15,18,21,21,22,22,22,22,22,22
36882700700,3,3,3,3,3,3,3,3,3,3,5,5,5,5,5,5,5
7005625382,0,0,0,0,0,16,27,27,27,44,46,54,59,60,60,83,83
6507645099,2,4,4,4,4,4,4,6,12,14,15,15,17,27,31,31,33
6602780376,0,4,4,4,4,4,4,4,4,4,4,4,4,4,10,11,11
6602686168,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
7005660237,0,0,0,0,6,6,6,10,10,10,10,10,10,10,10,10,10
7004196500,0,0,0,0,0,0,0,0,0,0,0,0,68,68,68,68,68
7801666160,0,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,4
7202908232,25,25,25,25,31,31,48,48,79,79,79,79,79,79,79,79,79
6701829552,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
6507656307,2,2,2,3,3,3,4,5,5,5,5,5,5,5,5,5,5
7007180231,2,2,2,4,5,5,5,5,5,7,7,8,8,8,8,8,8
6507276918,0,0,0,7,7,7,7,7,7,7,7,25,25,25,25,25,25
6505992840,0,0,0,0,0,3,4,4,7,8,8,10,12,12,12,12,13
55627876557,0,0,0,0,0,0,0,0,0,7,16,16,16,16,16,20,20
7801314318,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3
7003558406,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
35071597700,0,1,1,1,1,7,7,18,18,18,18,18,18,18,18,18,18
7005358328,0,0,21,21,21,34,34,34,34,34,34,34,34,34,34,34,34
8907793600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
6602448885,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3
6602710953,0,0,0,0,3,3,3,3,3,3,3,3,3,3,3,3,3
7003689364,2,2,2,2,2,2,2,2,3,3,3,3,3,10,10,10,10
23481940100,0,0,0,0,3,3,3,4,4,6,6,10,10,10,11,11,15
6603566614,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1
7004424965,0,0,0,0,0,0,0,0,8,8,8,19,19,19,19,19,19
7004273658,0,0,0,0,0,0,0,6,6,6,6,6,6,6,6,6,6
36763946500,0,0,0,1,1,1,6,6,10,10,10,14,14,16,21,21,29
16202309900,0,0,0,0,0,0,0,0,0,0,0,0,9,9,9,9,9
7006138498,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2
6602983976,8,11,11,11,11,11,11,11,11,11,11,11,14,14,14,15,15
8922183400,1,1,1,4,5,10,10,10,10,11,12,12,13,13,13,13,13
55437610100,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,10,10
25723473600,0,0,0,0,0,0,38,38,52,55,55,55,55,55,55,55,55
56020640100,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,12,12
6603409829,0,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15
7005913115,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2
6602964195,0,0,0,0,0,5,5,5,5,5,5,5,5,5,5,5,5
6505921559,0,0,0,0,0,0,0,7,7,7,7,7,7,7,7,7,7
23092029700,6,6,6,6,6,6,10,10,10,10,15,15,15,15,15,15,15
22951294900,0,0,3,3,3,5,5,5,5,5,5,5,9,9,10,10,10
22950137100,0,0,0,0,0,6,17,24,24,24,24,24,24,24,24,24,24
7005759823,0,0,2,2,2,12,15,25,25,25,25,25,25,25,25,25,25
6603369879,1,2,2,26,68,68,93,93,112,112,112,112,112,112,112,112,112
6506823133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
55663009600,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38
6701766108,0,0,0,0,0,0,0,0,0,0,0,7,7,7,7,7,7
6506113251,2,6,10,11,11,15,18,22,26,26,27,28,29,30,30,31,34
6506282692,2,2,2,2,2,2,2,4,4,4,4,6,6,6,6,6,6
56249958800,7,10,27,27,27,42,42,42,52,52,52,52,52,52,52,52,52
6507493467,7,8,8,8,8,8,8,15,24,25,25,25,25,25,25,25,25
6504358998,20,20,20,20,20,20,20,20,77,79,151,154,154,154,169,169,245
8042935400,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50
7003375548,0,0,0,0,0,0,24,24,29,29,29,29,29,29,94,94,114
6603082202,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
23468570100,0,3,8,9,27,51,51,58,59,59,59,59,59,59,59,62,62
55096976000,5,5,5,13,13,13,16,16,16,16,16,16,16,16,16,16,16
24461031300,2,2,4,4,4,4,4,4,12,14,20,22,23,23,29,29,29
7003713139,24,24,26,26,26,26,26,29,29,29,29,29,29,29,29,29,29
6603900149,7,7,11,11,11,11,11,12,14,14,14,14,14,14,14,14,14
6603211861,0,0,0,0,0,0,0,17,29,29,38,40,41,43,43,43,46
26433818100,0,0,0,0,0,0,0,0,0,0,0,0,8,8,8,8,8
6602368759,4,4,4,4,4,4,4,5,5,8,8,8,10,10,13,14,17
11239706100,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,2,2
24479823300,0,0,0,0,0,0,7,7,7,7,7,7,7,7,7,7,7
6507791668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
35239357700,1,1,1,1,1,3,3,3,3,3,3,3,3,3,3,3,3
6505914941,18,18,33,33,33,33,33,33,56,56,61,61,66,66,66,66,66
11840528500,0,0,0,2,2,2,2,2,2,5,7,17,33,41,47,77,80
6602659239,0,0,0,0,0,0,0,5,5,5,5,5,5,5,5,5,5
6602480465,0,0,0,0,0,0,0,0,0,0,10,10,10,14,19,19,19
6508059395,0,0,0,0,0,0,0,0,0,0,0,0,7,9,9,9,11
22949820700,5,5,5,5,5,19,19,21,21,22,24,24,24,24,30,35,37
7101918101,4,4,4,4,4,4,4,4,4,4,4,4,4,4,7,7,7
7003676633,0,0,0,0,0,0,0,0,0,0,6,6,6,6,6,6,6
6506916543,0,0,0,0,0,0,14,14,14,14,14,14,14,14,14,14,14
12760333800,0,0,0,0,5,5,5,8,8,8,8,8,20,20,28,28,28
6602305662,0,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2
55364678700,2,4,7,7,7,8,11,12,14,14,28,35,36,38,38,39,39
7007056086,3,5,5,5,5,5,5,7,16,19,21,21,21,21,21,21,22
6603893501,2,6,8,8,16,20,22,26,30,32,34,34,36,40,46,46,46
9277178800,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2
55939403900,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,5
56884382900,0,0,0,0,0,0,0,0,0,0,0,21,21,24,24,24,24
7004252845,0,0,0,4,8,8,11,11,11,11,11,11,11,11,11,11,11
14039391900,0,1,1,1,3,3,9,17,90,90,93,93,96,97,100,101,107
8534419000,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
6507506004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
7004101496,0,0,0,0,0,0,0,0,0,0,0,0,0,41,41,41,41
6507688065,0,0,0,0,0,0,0,0,0,7,7,7,7,7,7,7,7
7005849709,0,0,0,0,10,10,10,10,22,54,54,54,54,54,54,54,54
7003725526,0,0,0,0,0,0,0,0,0,0,0,0,28,28,28,28,28
6508368485,3,3,3,3,3,4,5,5,5,5,5,5,5,5,5,5,5
7004110088,3,4,4,4,4,4,4,5,5,5,5,9,9,9,11,11,11
6603347305,0,0,0,0,8,22,22,36,36,36,36,36,46,50,50,50,50
56426210000,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
8541866800,8,8,8,8,8,8,8,8,8,8,8,8,8,8,17,17,17
56811293700,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
7004362543,7,7,7,7,7,13,13,31,32,32,32,53,54,54,77,77,77
6507103302,0,0,0,5,15,15,26,26,26,26,30,30,40,42,42,42,60
8933527200,7,7,7,7,20,27,36,56,57,57,66,66,66,66,66,66,66
7003916876,10,10,10,10,10,10,10,10,17,17,23,28,32,32,32,32,32
24802602400,3,3,3,3,3,6,8,9,12,14,16,19,21,22,25,30,36
7103378587,0,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
22933571900,3,3,3,3,3,3,3,3,3,5,5,6,6,6,6,6,6
16204246700,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4
6602386414,8,8,23,23,23,23,43,43,43,43,43,43,43,43,43,55,66
7103131655,21,21,43,43,62,62,62,62,62,62,101,101,101,101,135,135,137
11941077000,4,4,4,4,9,9,9,9,9,9,9,9,9,9,9,9,9
8664496200,15,15,15,15,15,15,15,15,15,15,15,15,44,44,44,44,44
57202838074,0,0,0,0,0,0,0,0,0,0,0,0,9,9,9,9,9
17345607300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2
6701910278,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4
8864897600,2,2,2,2,2,2,2,2,2,2,2,2,7,7,7,7,7
6603004700,17,17,17,17,28,28,28,28,28,28,28,28,28,28,28,28,28
7004278077,0,0,0,0,6,6,6,6,6,6,6,6,6,6,6,6,6
6701810498,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7
8869740800,1,8,9,13,18,18,18,18,18,18,18,20,21,21,24,24,24
7202677034,3,3,3,3,3,3,5,8,8,10,10,10,11,11,11,16,17
7004135219,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,6,6
6506842125,31,31,31,31,31,31,31,31,31,31,41,41,56,68,77,77,77
7004056125,0,0,0,0,0,0,11,11,11,11,11,11,17,20,20,20,20
56257190200,0,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,4
12781246800,0,0,0,0,0,16,24,24,24,24,24,24,28,28,30,30,30
6603628727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4
7003932953,0,0,0,0,0,0,0,0,5,5,5,5,5,5,5,5,5
6701904540,0,0,45,45,45,55,59,59,60,60,60,60,60,60,60,60,60
7006135858,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
9532361600,32,32,32,32,32,32,32,32,32,32,32,32,32,72,72,72,72
35515982200,0,0,0,2,2,2,5,5,5,5,5,5,5,5,5,5,5
7005536579,0,0,7,7,7,7,25,25,55,68,92,92,92,92,92,92,92
6507563257,0,0,0,0,0,0,0,0,0,0,0,0,6,6,6,6,6
13411391900,0,0,0,0,0,0,4,4,4,4,4,9,9,9,9,9,13
10142938700,0,0,0,0,0,0,0,3,3,3,3,3,3,3,3,3,3
6508329894,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,9,9
6507953478,0,0,0,0,0,0,3,4,7,8,13,16,19,20,21,21,21
7006861741,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3
