Unnamed: 0,ID,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,start_year
3534,22950528400,4,4,4,4,4,4,46,46,61,61,61,61,61,2006
3585,24172351000,2,2,2,2,4,4,6,6,8,8,10,10,10,2006
3729,6603805418,43,43,43,43,43,43,43,43,43,43,43,43,89,2006
3760,55955610600,4,9,13,15,27,34,60,65,66,70,74,76,88,2006
3800,6507892784,14,14,14,14,14,14,14,14,14,14,14,14,14,2006
3835,8633656800,10,10,10,10,10,10,10,10,18,18,18,18,18,2006
3914,15760139600,2,2,4,4,7,9,10,11,19,28,33,52,65,2006
3977,16303283700,2,2,2,3,7,10,12,13,15,15,17,17,17,2006
3996,7202614585,65,65,65,65,65,65,65,65,65,65,65,65,65,2006
4029,56277522400,2,5,5,5,5,5,5,5,5,5,5,5,5,2006
4143,7005133697,17,17,63,63,63,63,63,63,84,84,84,84,84,2006
4172,35176716100,5,5,5,5,5,9,9,16,18,20,20,29,29,2006
4177,24765929900,4,4,17,21,21,22,23,23,26,50,54,57,57,2006
4189,6603995403,3,3,3,3,3,3,3,3,3,6,6,6,6,2006
4259,7202347876,3,3,6,6,6,6,6,6,7,7,7,7,7,2006
4279,7004182648,1,1,1,1,8,8,8,8,8,8,8,8,8,2006
4306,6602141538,2,7,10,10,10,10,14,17,18,19,27,31,32,2006
4343,14034308600,3,3,4,4,5,7,7,7,10,10,11,11,11,2006
4352,6505460932,3,3,5,5,5,5,6,11,11,11,11,19,19,2006
4374,6507347486,3,3,5,5,5,5,5,5,9,9,9,9,9,2006
4376,6603547879,3,3,3,3,3,3,3,3,3,3,3,3,6,2006
4403,23975515600,4,12,12,13,18,18,18,18,18,18,18,18,18,2006
4413,20434822500,1,2,2,5,5,5,5,5,5,5,5,5,6,2006
4420,15061958700,1,1,2,7,8,10,10,12,18,30,34,34,36,2006
4441,6507953724,65,65,65,65,65,65,65,65,65,65,65,65,65,2006
4444,7201606394,2,2,2,5,5,5,5,5,5,8,8,8,8,2006
4494,6504270019,1,4,4,4,4,4,8,12,13,13,13,13,13,2006
4502,7801595578,4,6,6,6,7,7,7,7,8,8,8,8,9,2006
4609,7103308338,2,2,2,2,2,2,2,2,2,2,2,2,2,2006
4643,6602847961,3,3,3,3,4,4,5,5,5,5,5,5,5,2006
4654,23007929700,1,3,7,9,10,17,20,24,28,34,34,36,41,2006
4724,15035394000,4,4,4,4,4,4,4,4,4,4,4,4,4,2006
4743,8342925400,3,3,9,9,9,9,9,9,9,9,57,93,103,2006
4781,17346501400,4,8,8,8,15,16,23,25,28,28,29,29,29,2006
4879,57196663112,4,7,10,10,12,12,13,15,15,15,15,21,21,2006
4916,7003287775,2,2,2,2,2,2,2,2,2,9,9,11,11,2006
4991,8611886100,65,65,65,65,95,95,95,95,95,95,95,106,148,2006
4996,8897818700,5,5,5,5,9,9,11,11,14,14,14,14,14,2006
5029,7801494391,4,8,8,8,8,8,8,8,13,14,15,15,21,2006
5057,12645446400,2,3,3,3,3,16,16,16,17,20,20,26,26,2006
5119,36867501900,2,2,2,2,2,2,4,4,4,4,4,4,4,2006
5178,8621903200,20,20,20,20,20,20,20,20,20,20,20,20,20,2006
5255,6508072905,36,36,36,36,40,40,42,42,43,43,47,47,47,2006
5281,11141215200,8,8,8,8,8,8,8,12,12,12,12,12,12,2006
5302,56533775500,2,2,2,2,2,2,8,13,13,14,14,16,16,2006
5311,6701822087,2,2,2,2,2,2,2,2,2,2,2,2,2,2006
5362,7101643712,32,32,32,32,32,32,32,32,32,32,32,32,32,2006
5389,55204170800,6,6,6,6,6,6,6,6,6,6,23,23,23,2006
5473,56560938200,36,56,56,61,69,69,78,78,150,150,220,220,224,2006
5505,11639953200,7,7,7,7,7,11,13,13,13,16,30,30,30,2006
5662,6507198229,2,5,5,5,5,5,7,7,14,21,21,25,25,2006
5697,23490802900,2,2,2,3,3,3,7,11,11,11,11,18,22,2006
5735,7004930817,2,2,2,2,2,2,2,2,2,2,2,2,2,2006
5736,8299613700,2,2,2,2,5,5,6,6,6,6,6,6,9,2006
5749,6602592419,24,24,25,25,48,48,79,79,96,96,96,96,96,2006
5780,22978164500,4,4,4,4,4,4,4,4,4,4,4,10,10,2006
5781,26026893900,1,1,1,2,2,2,3,3,3,3,3,3,3,2006
5876,26665747200,1,1,1,1,2,3,4,4,4,4,4,4,4,2006
5893,6602577068,8,8,43,81,98,109,109,109,131,136,168,199,214,2006
5940,7406996870,6,6,6,6,6,6,6,6,6,6,6,6,10,2006
5965,7403479848,25,25,38,38,67,67,82,82,82,82,85,85,134,2006
5975,6602735389,7,7,7,7,7,7,7,7,7,7,7,7,7,2006
6017,8556196600,4,4,4,8,8,8,8,8,10,12,17,19,19,2006
6070,7801408817,4,4,4,4,4,4,4,4,4,4,4,4,4,2006
6074,7004023694,6,6,6,6,6,6,6,6,6,6,6,6,6,2006
6093,6602730249,24,24,29,35,35,35,40,40,40,56,64,64,64,2006
6123,16177061300,4,6,7,7,15,16,30,30,30,30,30,30,30,2006
6398,34972907200,2,2,2,2,2,6,8,9,9,9,12,15,16,2006
6493,23974301900,3,3,3,3,6,6,6,8,8,8,8,8,8,2006
6602,24725404000,4,4,4,4,4,7,13,13,13,13,13,13,13,2006
6658,7004161735,6,6,14,14,14,14,14,14,21,21,21,21,21,2006
6662,14029622100,8,8,8,8,8,8,8,8,8,8,8,13,13,2006
6664,25653613600,2,2,8,8,13,13,19,19,24,24,28,34,34,2006
6671,23068317200,17,17,17,17,17,17,17,17,17,17,17,17,17,2006
6763,6602409661,2,4,8,10,10,10,10,15,15,15,15,20,26,2006
6770,6505757966,26,26,65,65,111,114,131,131,178,178,213,217,217,2006
6814,8302476700,25,48,59,66,66,66,66,66,66,66,66,66,66,2006
6881,55883860100,5,5,6,6,12,12,12,15,24,28,28,34,38,2006
6899,56962771800,2,2,3,3,3,4,4,5,5,6,6,6,6,2006
6904,6603434954,3,3,3,3,3,3,3,3,3,3,3,3,3,2006
6976,36818528100,8,8,14,14,25,25,29,50,50,63,63,63,68,2006
7019,24399579200,3,3,7,10,19,23,33,33,45,49,49,51,57,2006
7038,6602621766,5,5,5,5,5,5,11,11,11,11,11,11,11,2006
7089,14033040400,3,3,3,3,4,7,8,8,13,16,20,24,27,2006
7150,9279053800,7,7,7,7,7,10,13,13,13,16,18,20,20,2006
7172,7005677052,4,4,4,4,4,4,4,4,4,4,4,4,4,2006
7201,24366739600,2,2,2,2,6,6,13,20,20,20,22,22,22,2006
7275,6603415139,3,3,7,7,10,10,10,14,18,18,18,18,18,2006
7281,6603268899,2,2,3,3,3,3,4,4,8,8,9,9,9,2006
7295,7006186915,43,43,43,43,43,43,43,43,43,126,126,126,126,2006
7353,23481940100,3,3,3,4,4,6,6,10,10,10,11,11,15,2006
7406,7006162933,7,7,7,7,7,9,9,9,9,9,9,9,9,2006
7526,7006500362,4,4,4,4,4,4,4,30,30,30,30,30,30,2006
7668,7006635908,9,9,16,16,16,16,16,21,30,30,30,30,30,2006
7721,23396671900,1,2,4,4,7,9,9,12,12,14,14,15,15,2006
7726,16032836700,2,2,2,2,2,2,4,9,9,9,9,9,9,2006
7738,7102019245,3,3,3,3,3,3,3,3,3,3,3,3,3,2006
7753,23395808100,1,5,5,5,5,5,5,11,11,14,14,15,15,2006
7966,12782108500,4,18,18,18,18,18,18,18,18,24,55,59,59,2006
7985,55904143200,4,4,4,4,4,4,4,4,4,4,4,4,4,2006
8020,6701779014,3,4,4,4,4,8,12,14,17,17,18,22,23,2006
8022,12546135800,2,2,2,2,2,2,2,2,2,2,2,2,2,2006
8065,23388852400,4,5,8,10,19,26,36,41,41,49,53,54,56,2006
8076,6701790666,4,4,5,6,6,11,14,14,14,14,14,14,14,2006
8121,26531453500,7,7,12,12,12,12,12,12,12,12,12,12,12,2006
8139,23005409800,3,5,7,7,7,13,18,20,20,20,20,20,20,2006
8160,55382347400,3,3,3,3,4,4,4,4,4,4,4,4,4,2006
8259,24921822500,3,4,7,13,13,18,18,20,30,30,34,35,36,2006
8343,56265853100,14,14,14,14,14,14,14,14,14,14,38,38,41,2006
8366,7003937814,4,4,4,4,4,4,4,4,22,23,23,23,23,2006
8398,7003452961,9,9,9,9,9,9,9,9,9,9,9,9,9,2006
8540,57158788100,3,3,3,3,3,3,3,3,3,3,3,3,3,2006
8566,15041543900,3,3,3,3,4,11,17,17,25,27,27,27,27,2006
8621,35227984800,15,15,19,19,19,19,19,19,19,19,19,19,19,2006
8673,16636868200,13,14,14,18,18,18,25,26,26,26,26,26,26,2006
8727,7004191595,3,3,3,12,12,12,12,12,12,12,12,12,12,2006
8803,23486553100,7,16,16,16,16,16,16,16,16,16,16,21,21,2006
8829,12760333800,5,5,5,8,8,8,8,8,20,20,28,28,28,2006
8834,8871717400,1,1,4,7,7,7,7,7,9,9,9,9,9,2006
8853,16548796100,4,5,5,13,13,18,22,22,22,22,23,23,23,2006
8874,6603922891,1,1,5,10,10,10,10,10,10,19,30,30,30,2006
8892,7005561370,4,4,4,4,4,4,4,4,47,47,47,47,47,2006
8960,55665153100,4,4,4,4,4,4,4,4,4,4,4,4,4,2006
8977,26664580300,5,5,7,9,9,11,13,13,22,22,22,30,36,2006
8995,35416631400,5,5,5,5,5,5,5,5,5,5,5,5,5,2006
9005,16069121000,2,2,2,2,2,2,3,3,5,12,18,18,22,2006
9113,16069644400,3,3,3,9,9,19,24,24,24,24,24,24,24,2006
9175,8850002700,2,2,3,3,6,9,20,20,21,21,21,22,23,2006
9352,15044867600,2,2,6,8,9,9,10,11,11,14,14,14,14,2006
9364,24484518500,1,1,1,1,1,1,1,1,1,1,1,1,1,2006
9387,16400649700,8,8,8,8,8,8,8,8,8,8,8,8,8,2006
9400,6602137606,4,11,11,11,11,11,14,14,14,14,14,14,14,2006
9402,6603347305,8,22,22,36,36,36,36,36,46,50,50,50,50,2006
9408,35195466100,5,5,7,7,14,14,19,19,19,26,31,33,43,2006
9472,16645258700,1,1,6,10,12,15,16,16,16,16,16,20,20,2006
9474,7407660155,2,3,3,3,3,3,4,4,4,4,4,4,4,2006
9476,6603888005,11,11,11,11,14,14,15,18,18,18,18,20,20,2006
9511,6506851367,3,3,3,3,3,3,3,3,3,3,3,3,3,2006
9533,26643165900,3,3,3,13,13,13,13,13,13,13,19,21,21,2006
9535,7005954102,4,4,4,4,4,4,4,4,4,4,4,4,4,2006
9639,7101689451,7,7,7,7,7,7,7,18,18,18,18,18,18,2006
9682,9236372700,2,2,2,2,2,2,2,2,4,5,7,7,7,2006
9784,6701324987,20,20,28,28,28,28,28,28,28,28,158,158,158,2006
9792,7102297273,2,2,6,6,6,6,8,19,19,23,25,25,25,2006
9827,7004436970,2,11,11,11,11,11,23,25,25,25,25,25,25,2006
9838,6602902441,8,8,8,10,10,10,10,10,10,10,10,10,10,2006
9840,7005358131,3,3,3,3,3,3,3,3,3,7,7,7,7,2006
9842,35146413200,3,3,3,3,3,3,8,8,8,8,8,8,8,2006
9847,12791191700,2,2,2,2,6,6,6,6,6,6,6,6,6,2006
9893,6507790191,7,7,7,7,7,7,7,7,7,13,13,13,13,2006
9993,35312953000,26,26,30,30,34,34,34,34,84,84,84,84,116,2006
9997,7004474343,4,4,4,4,10,10,10,10,10,10,10,10,10,2006
10026,6701473976,2,2,2,2,2,2,4,4,43,43,43,43,43,2006
10036,7003413322,10,10,10,10,13,13,13,13,13,13,13,13,13,2006
10046,6602435524,2,2,2,2,2,2,4,4,4,4,4,4,6,2006
10056,6603039066,3,3,3,3,3,3,5,5,7,7,11,12,14,2006
10060,15622982000,2,3,4,4,5,13,20,29,39,44,49,62,70,2006
10075,55865127100,6,6,6,6,6,6,6,6,6,6,6,6,6,2006
10150,57200906311,3,3,3,3,11,13,13,25,29,30,30,30,32,2006
10187,21740815500,3,3,3,3,3,3,3,3,9,9,9,9,9,2006
10243,7003818716,1,1,1,33,33,33,35,35,35,35,40,40,40,2006
10326,36012356800,9,9,9,9,9,9,9,9,9,9,9,9,9,2006
10357,9042813000,9,9,9,9,9,9,9,9,9,9,9,9,9,2006
10777,7003927901,3,3,3,3,3,3,3,3,3,3,3,3,3,2006
10802,56031901800,3,7,7,7,7,7,7,7,7,7,7,7,7,2006
10871,6602156466,3,3,3,3,3,3,3,3,9,12,12,12,12,2006
11015,35728420300,2,2,2,4,11,22,30,38,40,56,69,80,89,2006
11108,6506110107,44,44,44,46,46,46,46,46,46,53,53,53,56,2006
11114,7006397571,35,51,59,81,92,97,97,97,97,104,119,136,152,2006
11136,7004235477,6,8,8,8,8,8,8,16,16,16,20,20,20,2006
11143,6602987458,3,3,7,12,12,12,12,12,12,17,31,31,31,2006
11218,8657834000,3,3,3,3,3,3,7,7,11,11,14,18,19,2006
11234,7004047248,4,4,4,4,4,4,4,4,4,4,4,4,4,2006
11237,7006494898,2,2,2,2,2,2,2,2,2,2,2,2,2,2006
11261,7005360676,7,7,7,7,7,7,7,7,7,7,7,7,7,2006
11330,21834007800,2,4,4,4,4,7,9,11,11,11,16,20,20,2006
11336,7404422486,2,2,2,2,2,2,2,2,2,2,2,2,2,2006
11446,6507578649,3,3,3,3,4,4,4,7,7,7,9,9,9,2006
11630,6602740449,1,1,1,1,1,1,1,1,1,2,2,2,2,2006
11683,14035217500,6,6,7,10,10,10,10,11,11,14,14,17,23,2006
11792,23396694200,1,1,1,1,1,1,1,1,1,1,1,1,1,2006
11798,57191053509,3,3,3,3,3,4,4,4,4,4,4,9,9,2006
11829,14059097200,7,12,13,13,13,22,26,33,33,33,34,35,35,2006
11840,56716428800,4,4,4,4,4,4,4,4,4,4,4,10,10,2006
11896,23491625000,7,20,20,20,20,20,20,20,20,20,20,20,20,2006
11988,6602983182,25,48,59,66,66,66,66,66,66,66,91,91,91,2006
12036,55569768100,2,2,2,5,5,5,10,11,11,13,13,13,13,2006
12059,24537555000,3,3,6,6,6,6,6,6,6,6,6,6,14,2006
12087,25929341100,2,2,5,8,12,13,18,19,21,28,28,31,31,2006
12105,54881593500,2,2,2,2,2,2,5,5,5,5,5,5,5,2006
12174,22734392100,5,9,23,28,28,32,32,33,33,36,36,36,39,2006
12196,6701720253,2,3,3,3,3,3,3,3,3,3,3,3,3,2006
12282,23135498000,3,3,3,3,3,3,3,3,3,3,3,3,3,2006
12366,15056514600,2,2,3,3,12,12,12,12,12,12,12,12,12,2006
12416,35566406900,2,2,2,2,2,2,2,2,2,2,10,10,10,2006
12602,36908829100,3,3,3,6,8,8,13,25,27,35,41,41,53,2006
12644,24465768200,4,4,4,10,11,18,23,24,24,27,29,31,33,2006
12668,23478311400,3,6,10,15,17,29,33,49,56,58,61,67,68,2006
12775,7006790230,21,21,48,48,48,48,48,48,48,48,48,48,48,2006
12981,7003506396,4,4,4,4,4,4,4,9,9,9,9,11,16,2006
12989,23982223000,3,3,3,3,3,14,17,19,19,19,19,23,26,2006
12998,6701836569,2,46,49,49,49,50,50,50,62,62,62,64,66,2006
13102,14023929200,2,2,6,7,7,7,11,11,12,12,14,23,27,2006
13109,7403745212,6,6,6,6,6,6,20,23,23,23,52,57,57,2006
13136,6507994151,3,3,3,3,3,3,3,3,3,3,3,3,3,2006
13198,6602465647,4,4,9,10,10,10,10,12,18,18,18,18,18,2006
13227,24773509500,3,3,3,6,6,6,6,6,6,6,6,6,6,2006
13245,7004230064,5,5,5,5,5,5,5,5,5,5,5,5,5,2006
13254,57191913424,2,2,2,2,2,2,2,2,2,2,2,2,2,2006
13373,56046201500,3,3,3,3,3,3,3,3,3,3,5,5,5,2006
13584,7003641648,21,21,48,48,48,48,48,48,48,48,48,48,48,2006
13614,6701652584,2,2,2,2,2,2,2,2,2,2,2,2,2,2006
13683,23569744300,3,3,5,12,14,17,17,17,17,17,20,20,20,2006
13691,6603278959,1,1,1,1,2,2,3,3,3,3,3,3,3,2006
13743,6602605039,3,3,3,3,6,6,6,6,7,16,16,16,16,2006
13788,13612203700,4,4,4,4,4,4,4,4,4,4,4,4,4,2006
13796,55880595600,3,3,3,3,3,3,3,3,6,6,8,8,8,2006
13803,15123276800,5,5,5,7,7,7,7,9,12,12,12,12,12,2006
13804,24170963500,2,2,2,2,2,4,8,8,10,10,10,10,10,2006
13922,24438905800,2,2,8,8,8,12,12,12,12,12,12,12,12,2006
13930,22433475700,4,6,6,6,6,9,9,9,9,9,9,9,9,2006
13949,6603096424,3,3,3,3,3,6,7,10,13,13,13,16,16,2006
13959,8683983000,4,4,4,4,4,4,6,6,6,6,6,6,6,2006
14131,8068360900,16,16,16,16,16,16,16,16,48,48,72,72,74,2006
14282,6508192140,8,9,9,9,9,9,9,9,9,9,9,9,9,2006
14287,14522876100,1,1,1,1,1,1,1,1,1,1,1,1,1,2006
14460,12139485700,5,5,5,5,5,5,5,5,5,5,5,5,5,2006
14467,25631611300,4,4,4,5,7,7,7,7,10,10,10,10,10,2006
14472,6506316829,3,3,3,5,5,6,6,8,8,10,10,10,12,2006
14490,6602757933,3,8,14,20,20,24,24,24,29,29,29,32,32,2006
14654,23489885500,5,5,9,10,14,16,16,16,18,21,38,39,39,2006
14676,23008315300,3,5,5,10,13,13,16,20,25,31,47,47,49,2006
14760,56514434900,47,47,58,58,105,105,126,126,173,173,173,173,203,2006
14826,24177942200,6,6,6,6,6,6,6,6,6,6,6,6,6,2006
14861,6504481700,18,18,18,18,18,18,18,18,18,18,18,35,35,2006
14864,7202640559,1,1,1,2,3,5,5,11,12,12,13,13,13,2006
14875,7003553733,3,3,3,6,8,12,20,25,28,28,29,36,36,2006
14915,55927123900,7,7,7,7,7,8,8,8,8,8,8,8,8,2006
15019,6602788624,1,1,1,1,1,1,1,1,3,3,3,7,7,2006
15047,56014170800,11,11,12,19,19,21,21,21,21,33,33,33,36,2006
15056,8238843700,3,3,3,3,3,3,8,10,10,13,13,13,13,2006
15141,6506070181,2,3,3,3,8,9,9,9,9,14,14,27,27,2006
15179,7401931345,3,3,3,3,3,3,3,3,3,3,3,3,3,2006
15243,7404584619,26,26,26,26,26,26,26,26,26,26,26,26,26,2006
15269,16052113900,2,3,3,5,7,7,9,12,15,17,24,31,38,2006
15297,8284527400,2,2,2,5,5,5,5,5,5,5,5,5,5,2006
15318,15924941200,2,2,2,2,2,3,3,5,8,8,8,8,8,2006
15346,57200390920,6,6,6,6,6,6,6,6,6,6,6,6,6,2006
15361,55662855000,29,29,29,29,29,29,29,29,79,79,136,136,147,2006
15479,9270640200,2,2,2,2,8,8,8,11,11,11,12,15,15,2006
15612,6701677344,5,6,6,13,30,30,30,30,30,36,55,65,65,2006
15690,13003252300,5,5,5,5,5,5,5,5,5,5,5,5,5,2006
15826,23018479500,4,4,4,4,4,10,10,10,10,10,10,10,10,2006
15882,14043030800,2,2,5,5,6,6,9,9,9,9,9,22,22,2006
15901,56210177200,2,2,2,2,2,2,3,3,5,5,5,5,5,2006
15909,35180976100,10,10,10,14,14,14,14,14,14,28,31,31,31,2006
15962,6603689596,29,52,72,72,92,92,112,112,149,149,173,173,209,2006
16080,6505910276,5,5,8,8,8,11,16,16,16,16,16,17,21,2006
16084,7005486214,64,69,88,90,108,116,170,184,213,213,227,227,227,2006
16110,22836948400,4,4,4,4,4,4,10,10,10,10,10,10,10,2006
16137,7004563809,7,7,7,7,12,21,23,32,45,57,58,58,76,2006
16158,15623441500,1,3,3,6,6,6,7,7,7,7,7,7,7,2006
16189,23992060200,2,2,7,7,7,7,7,7,7,7,7,7,7,2006
16255,56635640400,8,8,8,8,36,36,36,36,36,36,40,41,41,2006
16324,7003727686,43,43,43,43,43,43,43,43,43,43,43,43,43,2006
16399,7801436507,7,7,15,22,32,43,78,93,115,119,119,119,119,2006
16532,11840545200,2,3,3,3,3,3,3,5,5,5,5,5,9,2006
16537,7202301923,5,5,5,5,5,5,5,5,5,5,5,5,5,2006
16580,7003854995,3,3,7,7,7,7,7,7,7,7,7,7,7,2006
16620,16021726000,3,4,4,4,4,4,4,6,6,8,8,8,8,2006
16644,57192191409,1,1,1,1,1,1,1,1,1,1,1,1,1,2006
16666,6701662998,7,7,7,7,7,7,7,7,7,7,7,7,7,2006
16697,56273557300,7,7,7,7,7,7,7,7,11,28,28,33,35,2006
16707,16308547800,10,14,17,23,23,32,32,38,39,47,50,54,54,2006
16724,55880162000,19,19,80,90,90,90,90,90,90,90,90,90,90,2006
16770,57191230771,6,6,6,6,6,8,9,13,19,25,27,27,34,2006
16787,7005474610,9,9,9,9,9,9,9,9,9,9,9,9,9,2006
16943,24401945300,2,2,4,4,4,4,4,5,5,6,6,7,7,2006
16995,13905318100,3,3,17,17,19,21,25,28,30,35,35,36,57,2006
17017,8545199600,15,15,15,15,15,36,36,36,36,36,90,90,118,2006
17066,23012887800,1,2,3,3,4,4,4,7,16,16,16,18,18,2006
17100,26643135800,3,5,5,5,5,5,5,5,5,5,5,5,5,2006
17110,6602258223,3,3,3,3,3,3,3,3,11,11,11,11,11,2006
17217,22034270200,15,15,19,19,26,27,27,29,29,29,29,64,80,2006
17247,19639987600,2,2,2,2,2,2,5,5,9,9,9,9,9,2006
17326,15063034600,3,5,11,19,23,23,23,24,30,34,36,36,36,2006
17353,15841684000,5,5,5,5,5,5,5,5,5,5,5,5,5,2006
17359,36860841600,26,26,42,42,74,74,86,86,96,96,128,128,150,2006
17361,17433615700,5,5,7,7,7,7,8,18,19,19,25,25,25,2006
17366,6602324501,13,13,13,13,22,37,49,56,56,56,56,56,56,2006
17367,6602806483,1,1,1,1,1,4,7,8,8,8,8,8,8,2006
17385,14043269900,3,4,4,4,5,5,5,5,5,8,8,8,8,2006
17391,24367741500,4,4,4,4,4,7,7,8,8,8,8,8,10,2006
17432,12238801800,6,10,10,13,13,13,13,13,16,18,22,23,24,2006
17435,6507058002,5,5,5,5,5,18,18,21,32,32,32,32,32,2006
17491,22235557300,6,6,9,9,9,9,9,9,9,9,9,9,9,2006
17523,23036015000,4,6,9,12,15,19,26,40,50,59,74,74,74,2006
17540,15042713000,2,2,2,2,2,6,6,6,12,17,18,20,22,2006
17544,57194148003,8,8,12,12,17,17,18,27,33,36,36,38,38,2006
17548,18933259700,4,5,5,5,5,7,11,11,11,11,13,15,17,2006
17600,55919918000,3,3,3,8,14,15,16,23,23,25,25,25,25,2006
17643,24467433000,3,3,3,3,6,17,51,64,70,73,78,85,96,2006
17684,6603788352,6,6,6,6,6,11,11,17,17,18,18,18,18,2006
17716,12143987700,4,4,4,4,4,4,4,4,4,4,4,4,4,2006
17724,6602458514,59,59,62,73,115,115,121,121,126,126,275,275,275,2006
17764,6506339250,21,21,21,21,21,21,21,21,21,21,21,21,21,2006
17890,15835961200,13,29,50,55,64,67,83,96,108,115,115,118,118,2006
17972,55171778800,6,6,6,6,6,6,6,6,6,6,6,6,6,2006
17997,7101920956,3,3,3,3,3,3,3,3,6,6,6,6,6,2006
18072,14035910200,33,35,41,43,44,50,52,53,53,53,60,60,61,2006
18152,35311011100,2,2,2,2,2,2,2,3,3,3,3,3,3,2006
18247,15065936300,1,1,1,1,3,3,3,3,4,4,4,7,7,2006
18274,20336487600,3,8,8,8,8,8,8,8,8,8,8,8,8,2006
18275,7006064444,65,65,65,65,73,73,73,73,73,73,73,73,73,2006
18314,16549986200,2,5,5,5,5,9,9,15,18,19,21,21,21,2006
18327,22937480300,3,3,3,3,6,6,6,6,6,6,6,6,6,2006
18333,17436094300,3,3,3,3,3,3,3,3,3,3,3,3,3,2006
18358,24173523600,16,16,29,29,61,76,76,100,102,102,124,124,148,2006
