Unnamed: 0,ID,2014,2015,2016,2017,2018,start_year
11,7003729382,2,2,2,2,2,2014
16,56091446600,5,5,5,5,8,2014
21,6603228789,3,3,3,3,3,2014
34,55892354500,3,3,3,3,3,2014
37,56490304600,2,2,2,2,2,2014
43,57199470231,77,77,77,77,77,2014
45,56003475600,6,6,6,6,6,2014
51,56278368100,4,5,5,5,5,2014
52,55905767600,6,17,24,24,24,2014
67,56764415200,1,1,1,1,1,2014
72,55390323200,2,2,4,4,4,2014
97,55531427200,9,9,9,9,9,2014
125,56080718100,7,7,7,7,7,2014
139,54785262900,4,7,9,9,9,2014
150,7201884734,6,6,6,6,6,2014
161,37110778700,2,2,2,2,2,2014
181,8554454800,8,8,8,8,8,2014
192,55961075000,2,2,2,3,8,2014
193,8920845500,57,57,57,57,57,2014
210,7003376187,14,14,14,14,14,2014
241,25627283300,6,6,6,6,6,2014
262,35238939800,2,2,2,2,2,2014
271,7101782257,5,5,5,5,5,2014
298,8210164900,5,5,5,5,5,2014
300,55507392400,4,4,4,4,9,2014
313,7003663098,71,71,104,104,104,2014
314,23989107600,19,19,19,19,19,2014
342,57190798269,12,12,12,12,12,2014
348,7102447001,8,9,9,13,13,2014
353,56323460100,2,4,6,6,7,2014
368,56463148700,63,63,63,63,63,2014
379,7102700855,1,1,1,1,1,2014
393,6507989604,4,4,4,4,4,2014
397,56056477500,3,5,5,5,5,2014
414,35292611200,5,5,5,5,5,2014
417,55513194100,6,16,16,16,16,2014
425,56515297200,18,18,18,18,18,2014
431,36170379700,3,3,3,3,3,2014
462,55210404700,2,5,5,5,5,2014
492,56724226600,3,3,3,3,3,2014
497,34978108100,22,22,22,22,22,2014
515,56368652700,3,3,3,3,3,2014
531,56442094500,1,1,1,1,1,2014
533,6701814469,4,4,4,4,4,2014
577,56303734800,4,4,4,4,4,2014
582,53364401900,1,1,2,2,2,2014
592,56600628100,2,2,3,3,3,2014
611,55845598600,1,3,4,4,4,2014
615,55056139500,2,2,2,2,6,2014
620,14826391900,10,10,20,20,28,2014
622,7006055356,5,11,20,23,26,2014
627,35794846500,8,8,8,8,8,2014
656,56600853100,2,2,2,2,2,2014
665,7006300324,6,8,8,8,8,2014
668,8331410200,29,29,29,29,29,2014
677,26540948400,1,1,1,1,1,2014
686,56305144400,7,7,7,7,7,2014
693,55329916500,3,3,48,48,48,2014
696,57185537000,3,3,3,3,3,2014
697,23568612400,6,6,6,6,6,2014
702,56690567000,8,8,8,8,8,2014
713,6603017352,5,5,5,5,5,2014
742,56548893100,8,8,8,8,8,2014
753,55235036700,10,15,15,34,34,2014
758,56418593600,2,2,2,2,2,2014
785,26429318000,37,37,40,40,40,2014
812,35316018200,3,3,4,7,7,2014
825,7004159827,83,83,83,83,83,2014
846,55562055200,3,3,3,3,3,2014
848,56485392200,3,3,3,3,3,2014
853,6506942098,10,10,10,10,10,2014
854,48861000500,2,2,2,2,2,2014
862,56080939100,3,3,3,3,3,2014
881,56405507800,2,3,3,5,5,2014
886,55247696300,3,3,4,4,4,2014
892,7202709950,2,15,15,15,15,2014
899,56514689400,90,90,90,90,106,2014
902,56416174100,5,5,5,5,5,2014
905,53984089800,1,1,1,1,1,2014
907,49962985800,8,9,9,9,9,2014
914,7004440552,13,13,13,13,13,2014
929,24070104000,6,6,6,6,6,2014
940,56515509200,31,31,31,31,31,2014
950,55912205900,2,2,2,2,2,2014
997,56872545300,6,6,6,6,6,2014
1000,56304222900,2,2,2,2,2,2014
1001,34870369100,1,1,1,1,1,2014
1003,15074491000,12,12,12,12,12,2014
1012,8840160700,7,7,7,7,13,2014
1016,55670342800,6,7,7,7,11,2014
1027,56421924000,12,12,12,12,12,2014
1036,12763115200,5,5,5,5,5,2014
1042,36963848900,2,2,2,2,2,2014
1084,54973971200,15,36,36,36,36,2014
1118,56410509700,3,3,3,3,3,2014
1123,55175232000,5,5,5,5,5,2014
1127,6507020806,5,5,5,5,5,2014
1145,56650986300,2,2,2,2,2,2014
1149,6603706866,1,1,1,1,1,2014
1152,23009970700,2,2,2,2,2,2014
1156,28568150400,2,2,2,2,2,2014
1167,55880387500,9,9,9,9,9,2014
1170,8538768800,10,10,10,10,10,2014
1175,57188837260,6,6,6,6,6,2014
1176,56303861600,3,3,3,3,10,2014
1180,54957019000,2,2,2,2,2,2014
1187,14052002000,3,3,3,3,3,2014
1188,56298323100,8,8,8,8,23,2014
1199,56352532300,2,2,2,2,2,2014
1208,55921184300,2,2,2,2,2,2014
