Unnamed: 0,ID,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,start_year
7908,7404393596,13,13,48,48,48,56,61,61,107,107,108,108,108,108,124,124,124,2002
7968,6602591556,1,1,1,1,1,1,1,1,1,3,3,4,6,6,6,6,6,2002
8021,16038407600,24,24,57,57,66,66,120,126,157,160,161,223,225,229,315,315,391,2002
8042,7003944992,12,12,12,12,27,27,27,31,31,31,31,31,31,31,31,31,31,2002
8177,6506113251,2,6,10,11,11,15,18,22,26,26,27,28,29,30,30,31,34,2002
8404,15077315900,12,13,13,22,22,22,22,22,22,22,27,36,43,55,55,55,72,2002
8455,6602368759,4,4,4,4,4,4,4,5,5,8,8,8,10,10,13,14,17,2002
8484,35279441400,32,32,32,32,32,32,35,35,35,35,35,35,35,35,36,36,36,2002
8517,6505914941,18,18,33,33,33,33,33,33,56,56,61,61,66,66,66,66,66,2002
8607,22949820700,5,5,5,5,5,19,19,21,21,22,24,24,24,24,30,35,37,2002
8611,6602186300,27,27,27,27,27,27,27,27,27,27,27,27,43,56,56,56,56,2002
8717,8042894900,32,32,32,32,32,32,42,53,53,53,53,53,53,92,92,92,92,2002
8838,55364678700,2,4,7,7,7,8,11,12,14,14,28,35,36,38,38,39,39,2002
8876,7007056086,3,5,5,5,5,5,5,7,16,19,21,21,21,21,21,21,22,2002
8903,6603893501,2,6,8,8,16,20,22,26,30,32,34,34,36,40,46,46,46,2002
9119,35576486800,2,2,2,2,2,2,2,2,3,6,6,6,6,6,9,9,11,2002
9372,7004110088,3,4,4,4,4,4,4,5,5,5,5,9,9,9,11,11,11,2002
9424,6603177960,4,7,9,9,9,9,9,9,11,11,11,11,11,11,11,11,14,2002
9499,7004423053,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,2002
9525,8933527200,7,7,7,7,20,27,36,56,57,57,66,66,66,66,66,66,66,2002
9585,24802602400,3,3,3,3,3,6,8,9,12,14,16,19,21,22,25,30,36,2002
9727,7005060859,1,1,1,1,1,3,3,6,6,6,6,6,6,6,7,7,7,2002
9730,22933571900,3,3,3,3,3,3,3,3,3,5,5,6,6,6,6,6,6,2002
9748,9533992100,32,32,32,32,32,32,32,32,40,40,94,94,94,94,126,126,126,2002
9790,36062465900,6,6,6,10,11,11,13,15,15,20,20,21,21,21,21,21,27,2002
9945,6507219324,5,5,8,8,8,8,10,21,22,22,39,55,55,57,77,80,82,2002
10114,8869740800,1,8,9,13,18,18,18,18,18,18,18,20,21,21,24,24,24,2002
10143,7202677034,3,3,3,3,3,3,5,8,8,10,10,10,11,11,11,16,17,2002
10151,6701810822,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2002
10183,6603782123,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,2002
10194,35267945300,4,4,4,4,7,7,7,7,7,7,7,8,8,8,12,12,15,2002
10197,6506842125,31,31,31,31,31,31,31,31,31,31,41,41,56,68,77,77,77,2002
10306,8058520300,32,32,32,32,32,32,32,32,32,32,45,45,45,84,84,84,84,2002
10315,6602268120,2,6,6,6,7,10,10,15,31,32,32,42,47,49,49,56,65,2002
10424,9532361600,32,32,32,32,32,32,32,32,32,32,32,32,32,72,72,72,72,2002
10471,55667375700,4,4,4,4,4,4,4,4,4,11,11,11,11,11,11,11,11,2002
10679,6602766827,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2002
10994,7004898784,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,2002
11031,55407633600,5,13,13,13,13,13,13,13,13,13,13,13,13,13,13,26,26,2002
11059,7102711302,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2002
11111,22937005900,3,3,3,3,23,23,67,67,71,71,77,77,87,87,105,105,155,2002
11129,7003941004,1,1,2,2,7,7,12,12,12,12,12,12,12,12,12,12,12,2002
11292,56088516000,36,36,43,45,45,53,54,54,54,89,89,89,89,89,109,109,109,2002
11296,8703959000,2,2,2,2,2,2,8,12,14,16,16,17,18,20,24,24,24,2002
11359,35778731100,13,13,26,26,26,26,52,52,53,90,119,119,125,125,125,125,125,2002
11505,56266069400,2,2,4,5,7,8,8,8,10,12,12,17,17,17,20,20,22,2002
11544,6506972149,2,2,2,2,4,4,4,7,7,13,16,16,17,26,28,39,42,2002
11904,6701761476,6,6,7,8,12,21,21,23,23,23,23,23,26,26,26,26,26,2002
11937,15030102600,2,2,2,4,4,5,7,9,14,14,17,17,19,19,25,28,30,2002
11994,8358959200,3,3,3,3,4,8,10,10,10,11,15,15,18,20,21,22,23,2002
12118,6603388835,4,4,9,9,11,11,15,20,23,31,31,33,33,33,33,33,34,2002
12199,6602497944,3,3,3,3,3,5,8,12,22,23,27,29,30,31,32,33,33,2002
12294,16551666900,1,4,8,8,11,12,13,15,18,19,21,21,21,22,24,24,24,2002
12445,7005219324,6,6,6,6,6,15,16,16,16,16,16,19,112,112,112,114,114,2002
12481,6508139230,15,15,15,15,18,18,18,20,20,20,20,20,20,20,20,20,20,2002
12807,6506131720,12,15,15,15,15,15,15,15,23,23,50,50,65,65,67,83,133,2002
12831,10539134300,3,3,6,9,9,10,10,10,10,10,10,10,10,10,10,14,14,2002
12880,6504440875,18,18,18,18,18,18,25,25,25,25,25,25,25,25,25,25,25,2002
13021,6603643483,15,15,15,15,39,39,67,67,90,90,90,90,100,100,100,100,100,2002
13066,23036301900,2,3,8,11,14,14,14,19,22,25,31,44,50,64,65,68,69,2002
13152,6603413971,4,5,5,5,5,5,5,5,18,22,22,22,22,22,22,27,27,2002
13177,7004480520,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,2002
13248,56207371100,2,2,11,11,11,14,17,17,34,38,45,54,60,73,82,139,140,2002
13273,7406426134,3,4,9,10,10,13,13,15,15,15,18,21,21,21,21,21,21,2002
13366,10045497000,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,39,39,2002
13393,13310000100,4,5,5,13,20,30,30,44,44,47,47,57,57,57,57,57,75,2002
13460,26643611000,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2002
13611,6701639752,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2002
13634,57204540947,4,4,9,9,9,12,14,14,18,18,18,19,19,20,27,30,30,2002
13749,7003509783,8,8,8,8,8,8,8,8,8,8,34,34,34,34,34,34,34,2002
13880,6603253724,2,3,4,8,8,10,10,10,14,14,21,21,23,23,23,25,28,2002
13905,7101728531,4,7,7,7,7,7,11,11,17,17,17,17,22,22,22,27,27,2002
14082,6602695375,3,3,9,17,17,17,32,38,42,47,49,55,59,60,60,60,60,2002
14188,21742183000,2,3,3,3,3,5,5,9,11,19,25,30,33,37,40,43,44,2002
14210,6507983251,6,6,8,8,8,8,8,8,8,8,8,8,8,15,15,15,15,2002
14253,34881358700,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2002
14307,6603461129,4,4,4,4,4,4,4,7,7,7,7,7,8,8,8,8,8,2002
14352,9532342600,18,18,33,33,35,35,55,55,55,64,102,102,154,154,196,217,245,2002
14432,7004096352,4,10,10,10,10,10,29,33,37,38,38,38,48,52,52,72,72,2002
14532,6603848988,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2002
14666,7005814544,3,3,7,7,10,10,10,10,21,21,21,24,24,24,24,24,24,2002
14679,16469451300,3,3,3,3,3,3,3,35,35,39,39,39,39,39,39,39,45,2002
14768,7003717604,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,2002
14780,55976490000,17,31,31,31,33,33,35,36,36,47,56,56,57,57,57,57,57,2002
14844,7006072048,4,6,6,6,6,6,14,22,22,30,31,31,31,33,33,34,34,2002
14849,7004351116,6,6,6,6,6,11,11,11,11,11,11,11,11,11,11,11,11,2002
14852,7005245292,3,3,5,5,7,7,7,9,9,9,9,9,9,9,9,9,9,2002
14960,7004370606,25,25,51,51,51,55,55,55,61,61,100,155,163,166,166,174,183,2002
15074,6603946043,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,2002
15142,7203068840,2,2,2,2,2,2,3,7,12,14,15,15,25,27,32,32,32,2002
15168,8354987100,4,4,4,11,22,28,28,28,31,32,36,37,43,43,43,43,43,2002
15496,6603067124,3,3,3,13,13,13,13,13,13,13,13,13,16,16,16,24,24,2002
15533,6602720286,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2002
15618,6603771019,1,1,1,1,1,1,2,2,3,3,3,3,3,3,3,3,3,2002
15669,7004153046,100,116,119,119,119,119,133,133,133,133,133,133,133,133,133,133,133,2002
15675,7003582358,4,4,7,7,7,8,11,11,11,12,13,13,18,18,18,22,22,2002
15758,16040100400,2,2,2,3,3,6,8,8,13,13,24,24,30,30,30,30,39,2002
15879,15125001600,4,4,4,5,6,6,9,13,18,19,25,25,27,27,30,30,30,2002
15911,8898833500,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2002
15927,6507673345,19,19,19,19,21,21,21,25,25,25,25,25,25,25,25,30,40,2002
15941,6508329666,4,6,8,13,16,19,20,20,25,26,31,38,40,43,48,50,50,2002
15989,17434245000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2002
16012,7004062979,3,3,3,3,3,3,6,6,6,7,7,7,7,7,7,7,7,2002
16108,8572418800,2,2,2,2,2,2,6,6,6,12,16,16,16,16,16,17,17,2002
16296,6602971715,3,3,7,9,16,16,16,17,18,19,29,33,36,42,45,51,57,2002
16350,55916980500,3,3,3,3,3,6,7,9,9,9,10,11,11,12,13,18,18,2002
16357,22971916900,9,9,9,9,15,20,104,104,104,109,113,113,134,134,134,135,175,2002
16479,7003317869,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2002
16574,56021592000,3,3,3,3,3,15,15,15,15,19,19,20,23,26,29,29,32,2002
16610,7007023323,38,38,38,38,38,38,54,54,54,54,54,54,54,54,54,54,54,2002
16747,55897801000,9,9,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,2002
16825,7005034941,3,3,3,3,3,3,3,3,9,9,9,11,11,11,11,11,11,2002
16964,6603596731,2,2,2,2,2,2,2,4,6,6,6,6,6,6,6,6,6,2002
17009,23398218600,2,5,6,8,12,15,20,27,30,37,44,54,59,65,68,71,79,2002
17030,7006507301,2,2,2,5,7,7,11,11,11,11,11,14,14,15,15,15,15,2002
17263,6603311339,5,12,14,14,14,14,16,20,27,29,33,34,34,39,43,45,47,2002
17426,7004517846,15,15,15,15,18,21,21,23,23,23,23,23,31,31,36,36,36,2002
17480,7003814842,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,2002
17656,6507186881,6,6,6,6,6,12,12,12,12,12,12,12,16,18,18,18,21,2002
17686,7005720211,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,2002
17707,57202988918,1,2,5,5,8,10,16,19,21,21,23,25,26,27,33,36,37,2002
17726,6602645552,2,2,2,2,2,2,2,2,2,2,2,2,2,4,4,4,4,2002
17746,6602850305,3,3,3,3,3,3,3,3,3,3,3,3,7,7,7,7,7,2002
17754,6602720507,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2002
17771,7101770511,2,2,2,2,2,2,2,2,2,7,7,7,7,7,7,7,7,2002
17917,7102011549,35,35,41,41,42,42,42,42,46,46,46,46,46,46,46,46,46,2002
18066,56264046400,8,14,28,28,29,29,29,29,29,29,29,29,29,29,38,38,38,2002
18101,7004914652,11,13,15,18,22,27,27,33,36,67,69,70,73,78,79,81,81,2002
18307,6602284928,3,3,3,3,3,3,3,3,5,6,6,6,9,9,9,9,9,2002
18500,8576247900,1,1,3,5,5,5,5,5,14,27,32,35,35,38,38,38,38,2002
18690,7005938930,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,2002
18739,6602837045,4,4,4,4,4,5,5,5,5,5,5,5,6,6,6,6,6,2002
18750,16432576300,20,20,26,26,36,36,36,36,84,84,84,84,94,94,94,94,94,2002
18869,7202860646,5,5,6,32,57,76,106,106,106,106,124,124,190,190,204,204,209,2002
18874,7401772269,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2002
18943,6603250695,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,2002
19005,6603426059,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,2002
19057,55884653700,3,3,3,3,3,3,12,29,32,35,35,45,53,54,60,74,74,2002
19070,8666102200,5,5,5,5,5,5,5,5,5,5,5,5,7,7,7,7,7,2002
19086,7004575610,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2002
19230,7004307308,17,17,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,2002
19246,6603967130,7,7,7,7,7,7,13,13,13,13,13,13,13,13,13,13,13,2002
19304,6602524464,3,3,3,3,3,4,4,4,4,4,4,4,5,5,5,12,14,2002
19343,55919134600,1,1,1,1,3,3,3,3,3,3,3,3,3,3,5,5,5,2002
19470,56039772200,2,2,2,2,2,2,2,8,8,11,11,11,19,19,22,27,29,2002
19791,6603379512,1,1,2,2,2,2,5,5,5,5,10,35,43,54,68,75,90,2002
19887,16553225800,3,6,6,8,8,8,8,8,8,9,13,14,15,15,15,15,15,2002
19890,24504375400,1,1,1,1,6,6,11,11,11,11,11,11,11,12,12,12,12,2002
20024,57203083439,6,6,6,6,17,17,23,37,37,39,39,39,39,50,56,56,58,2002
20096,6601976229,3,3,3,8,8,8,8,11,15,15,19,19,19,19,20,21,23,2002
20456,35846856200,3,11,11,11,11,11,14,14,14,17,24,32,34,39,50,54,57,2002
20597,6701823901,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2002
20638,6602764091,7,7,7,7,13,13,13,13,19,19,19,19,19,19,19,19,19,2002
20735,6507761598,3,3,5,5,5,11,12,13,18,22,26,28,35,36,37,40,43,2002
20783,24298504100,3,3,3,3,3,15,15,29,29,29,29,51,51,51,51,51,51,2002
20817,35461328600,10,10,11,11,26,26,97,104,110,110,110,110,110,110,110,110,110,2002
20906,25641871100,9,9,9,9,11,21,21,25,26,26,33,33,33,42,49,50,50,2002
20920,6701802184,6,15,15,15,15,15,15,15,15,15,15,15,24,24,24,24,24,2002
21035,6602154149,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2002
21139,15077816400,22,22,22,22,22,22,42,42,42,42,42,42,42,42,42,42,42,2002
21183,13608034900,4,6,6,7,7,10,11,17,17,17,19,19,19,19,19,19,19,2002
21206,6701501592,1,3,5,5,5,5,5,5,5,5,6,6,14,17,20,20,22,2002
21252,7004613086,15,15,15,19,19,19,19,19,19,19,19,48,48,48,48,48,48,2002
21263,7006861532,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2002
21275,6603923286,3,8,10,14,22,26,28,28,30,30,30,30,30,30,35,35,35,2002
21383,56010390600,4,13,17,22,22,31,34,34,34,34,36,37,45,54,57,57,57,2002
21384,7003897842,18,18,33,33,35,71,78,79,79,79,79,104,149,149,191,191,220,2002
21518,15061050400,1,2,5,10,17,19,24,25,25,25,25,25,25,25,25,27,30,2002
21584,35616300400,3,3,3,3,3,3,3,3,3,3,3,8,8,8,8,8,8,2002
21677,7801689217,9,9,9,9,9,9,17,22,27,29,44,50,50,53,61,61,62,2002
21714,7006383284,30,30,30,30,40,40,95,95,137,137,165,165,233,233,259,259,266,2002
21723,6603072498,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,2002
21735,18037616000,3,3,3,3,3,5,8,9,9,9,14,16,16,17,17,24,24,2002
21738,6602663308,4,4,4,4,4,5,5,5,5,5,5,5,5,5,5,6,6,2002
21891,7102453266,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,2002
22079,22333489100,2,2,6,6,6,11,12,17,22,27,27,27,36,39,39,42,48,2002
22141,35614022700,4,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2002
22156,57193599572,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,2002
22173,35414646000,20,20,26,26,26,26,47,47,83,83,106,106,132,132,132,132,163,2002
22176,6603067347,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2002
22209,26654548600,4,4,4,4,4,4,7,7,7,7,7,7,7,7,7,7,7,2002
22220,56368172200,3,3,3,3,3,3,5,5,5,5,5,5,5,5,5,5,5,2002
22393,6602317990,4,4,6,6,6,10,10,10,21,21,21,22,29,34,37,37,37,2002
22477,15072134900,3,3,3,3,3,3,3,3,3,3,6,6,6,6,6,6,6,2002
22574,7004602429,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2002
22597,6701641557,19,19,19,19,19,19,19,23,40,40,46,46,79,79,116,116,147,2002
22609,6602685531,1,1,4,9,9,15,16,16,16,18,18,23,23,34,35,35,37,2002
22621,23398783300,1,2,4,5,5,7,8,12,12,12,12,13,18,18,18,18,21,2002
22642,7401711261,2,2,2,2,6,6,16,16,16,16,19,19,19,19,20,24,26,2002
22643,36887937700,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,2002
22769,8387512500,2,2,2,3,5,7,11,12,18,23,33,45,50,53,58,66,70,2002
22927,6507722070,3,3,6,9,14,14,18,18,24,24,24,25,29,33,36,36,39,2002
23032,7006266008,1,1,1,3,3,3,5,5,5,5,5,5,5,5,5,9,9,2002
23044,56255289500,3,3,3,3,3,5,5,5,5,5,12,18,28,28,28,28,28,2002
23096,18434661200,3,6,7,10,12,12,16,22,27,28,34,47,48,51,55,119,124,2002
23148,7801366119,1,1,4,5,5,5,11,15,17,18,21,22,22,25,26,26,27,2002
23176,6602281385,5,5,5,10,16,24,24,24,24,24,28,28,30,30,30,32,32,2002
23242,6701865592,8,8,8,8,8,8,8,8,8,8,8,8,8,8,34,34,34,2002
23340,6602609279,4,4,4,5,5,9,9,10,12,12,16,16,19,19,24,24,27,2002
23657,6506204350,5,6,11,11,11,11,14,15,22,22,32,33,38,38,38,40,40,2002
23952,7007031020,3,3,3,3,4,4,4,9,9,13,14,14,14,14,16,16,23,2002
24006,7006137746,4,4,4,4,6,6,6,6,6,6,6,6,6,6,6,6,6,2002
24061,6603373582,3,3,3,3,3,3,3,6,6,8,8,8,10,12,12,12,14,2002
24126,55884161600,3,3,3,3,3,3,3,5,5,5,10,13,13,17,17,18,19,2002
24191,8593673100,1,1,2,2,6,6,6,8,8,8,12,14,14,14,14,14,14,2002
24211,57192669196,10,13,13,16,17,19,21,22,26,27,27,27,27,31,35,38,38,2002
24223,6507266043,3,7,10,10,10,10,10,10,10,10,12,12,12,17,17,25,25,2002
24385,7005187206,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,2002
24456,6602533103,4,4,4,4,4,5,10,18,22,29,33,37,38,39,39,39,40,2002
24618,7003448240,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2002
24646,55951225800,38,38,42,42,124,124,124,135,159,159,159,159,213,213,213,213,213,2002
24697,7003458628,6,6,6,6,6,6,6,6,6,6,15,26,26,26,26,26,26,2002
24939,55662904100,2,3,3,10,16,17,21,21,25,25,28,28,30,37,39,39,41,2002
24961,7406417594,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,2002
24976,8386976300,3,10,13,13,13,13,13,13,13,18,18,18,21,23,23,23,23,2002
25051,6603225074,14,14,14,14,14,14,14,14,14,14,14,14,14,32,32,32,32,2002
