Unnamed: 0,ID,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,start_year
44,7005152559,2,2,2,4,4,4,4,4,4,4,2009
83,7101647136,8,8,8,8,8,8,8,8,8,8,2009
169,23009028700,2,4,4,8,8,8,8,8,8,8,2009
198,7102555799,6,6,65,65,65,65,66,66,66,66,2009
226,15835646600,3,3,3,3,3,3,3,3,5,5,2009
249,35070019100,2,2,2,4,4,4,5,5,5,7,2009
270,26321761100,1,1,3,5,5,5,5,5,5,5,2009
352,24484862400,6,6,6,6,6,6,6,6,6,6,2009
356,7005810184,2,2,2,2,2,5,5,5,5,5,2009
365,35168696400,4,6,6,6,6,6,6,6,6,6,2009
421,36715149800,3,3,3,9,9,13,14,22,22,22,2009
438,6507056350,2,2,2,6,10,10,10,10,10,10,2009
478,7003479767,3,3,3,3,9,9,9,9,9,34,2009
490,26435119700,3,3,3,6,6,6,9,9,9,9,2009
572,7003713793,3,3,3,3,3,3,3,3,3,3,2009
599,55445085200,2,2,2,4,5,5,6,9,9,9,2009
655,57131392800,2,2,2,2,2,2,9,9,9,13,2009
680,23474799500,6,6,10,10,10,22,22,22,22,22,2009
690,27667472500,4,5,8,15,15,15,18,18,18,18,2009
716,16029040600,4,4,7,7,12,14,14,31,31,31,2009
735,6603321277,3,3,8,8,8,8,13,13,13,13,2009
820,35302494500,2,2,2,2,5,5,14,17,17,19,2009
823,7404506656,15,15,15,15,15,15,15,21,21,21,2009
833,6601968404,6,8,10,11,11,12,19,28,42,42,2009
954,16319079100,12,12,12,12,12,25,44,44,44,44,2009
1165,23484315300,4,4,4,4,8,8,9,9,9,11,2009
1184,8563892500,4,4,6,6,6,6,6,6,6,7,2009
1192,15020183900,1,2,4,6,7,8,8,9,9,13,2009
1203,6603704033,21,21,21,21,21,21,21,21,21,21,2009
1204,24342928100,1,1,3,3,3,3,4,4,4,4,2009
1232,35174796800,2,3,3,8,8,8,11,11,16,16,2009
1252,26039654200,2,3,3,3,3,3,3,3,3,3,2009
1281,23986944000,3,3,3,8,8,8,8,8,8,15,2009
1295,54584253000,28,28,33,33,43,46,46,48,48,48,2009
1345,18036679500,1,5,5,6,6,7,7,12,12,12,2009
1410,6701792636,10,10,10,10,10,10,10,10,10,10,2009
1421,16308985300,3,3,3,3,3,3,3,3,3,3,2009
1426,36161267400,4,5,5,5,5,5,5,5,5,5,2009
1446,24778725700,3,3,3,7,7,7,7,7,7,7,2009
1465,6602527290,4,4,4,4,4,4,4,4,4,4,2009
1479,16241808600,7,7,37,37,37,37,37,37,37,37,2009
1529,55919930400,17,27,35,50,58,94,110,118,127,140,2009
1599,12781836600,2,2,3,3,3,3,3,3,3,3,2009
1630,26968131700,3,4,7,12,15,15,20,21,21,30,2009
1632,7005636102,4,4,4,4,4,4,4,4,4,5,2009
1644,7006389016,2,2,2,2,2,7,9,12,12,12,2009
1648,7003589075,1,4,8,11,13,13,13,13,15,15,2009
1653,35810377900,3,3,6,6,6,6,6,6,6,8,2009
1654,25031238600,4,4,4,4,9,11,11,11,12,12,2009
1732,6603345858,8,8,8,8,8,8,8,8,8,8,2009
1810,10839530100,6,6,14,14,14,14,14,14,14,25,2009
1827,35253294700,4,5,5,5,12,12,12,12,12,12,2009
1843,55842468000,20,20,108,143,146,146,154,154,169,169,2009
1866,23036062700,6,6,6,6,11,11,11,16,16,16,2009
1867,7006437864,5,18,18,24,28,31,31,31,49,55,2009
1901,55672845100,5,5,5,5,5,5,9,9,9,9,2009
1927,35179791100,3,3,3,5,5,12,14,17,19,19,2009
1973,26428029800,2,2,2,2,6,11,12,13,13,13,2009
2023,35321401400,4,4,10,12,16,26,29,39,44,59,2009
2059,35792169300,2,12,12,50,54,54,54,54,54,60,2009
2069,49361801900,2,2,2,7,7,7,7,7,7,7,2009
2083,28767570400,1,1,1,1,1,1,1,1,1,1,2009
2112,26535124100,6,6,6,15,20,23,23,23,23,23,2009
2201,56275791600,3,3,3,8,10,10,12,12,12,12,2009
2205,7005464348,9,9,9,9,9,9,9,9,9,11,2009
2214,16647629300,2,2,5,9,9,9,12,18,18,18,2009
2217,35182485100,17,18,24,24,24,24,40,40,40,40,2009
2227,24470943700,4,4,4,4,4,4,7,7,7,13,2009
2240,16549448700,5,5,17,17,17,17,21,26,26,26,2009
2252,26322177400,4,4,4,4,4,4,4,4,4,4,2009
2313,34979238400,4,4,4,4,4,10,10,10,33,33,2009
2319,49961164400,4,4,4,4,4,4,4,4,4,4,2009
2447,6602880437,11,11,11,11,26,44,44,44,55,61,2009
2471,6603851388,4,4,4,4,4,4,4,4,4,4,2009
2478,7004041664,10,12,12,12,17,17,17,17,17,17,2009
2488,7004272195,5,5,6,6,6,6,6,6,6,6,2009
2506,56257200500,10,10,10,10,10,10,10,10,10,10,2009
2523,9940667600,6,14,14,14,18,18,23,26,26,26,2009
2570,56597543700,2,2,2,2,2,2,2,2,2,2,2009
2576,35868023100,6,6,6,6,6,6,6,6,6,6,2009
2608,7004123744,3,3,4,4,4,8,8,8,8,8,2009
2638,6602183514,3,3,3,3,3,3,3,3,3,3,2009
2660,7003792530,7,7,7,7,7,7,7,7,7,7,2009
2690,6602312160,4,4,6,6,6,6,6,6,6,6,2009
2698,7005147476,8,8,8,8,8,8,8,8,8,8,2009
2725,6602924956,5,5,6,6,6,10,10,10,10,10,2009
2750,24476805800,4,4,4,4,4,4,4,4,4,6,2009
2776,24482878600,4,5,9,9,9,9,9,9,9,9,2009
2852,23993801800,7,8,8,8,8,8,8,8,8,8,2009
2869,9942956800,4,4,8,8,8,8,12,28,43,57,2009
2917,50162526500,3,5,5,8,8,8,17,17,18,18,2009
