Unnamed: 0,ID,2011,2012,2013,2014,2015,2016,2017,2018,start_year
20,26326181300,5,5,5,5,5,5,5,5,2011
23,21834460700,2,2,2,2,5,5,5,5,2011
35,23992392000,3,3,3,9,20,23,34,47,2011
36,56130684200,1,1,1,2,2,2,2,2,2011
47,36470798500,2,2,2,2,2,2,2,2,2011
78,7402390313,6,6,23,23,34,34,34,34,2011
137,7801501276,2,3,3,3,3,3,3,3,2011
180,54782929300,3,6,8,8,8,8,8,8,2011
191,36630293400,5,5,5,8,8,8,11,18,2011
194,25655625500,5,5,5,6,6,6,6,6,2011
239,35147655600,2,2,2,2,2,2,2,2,2011
268,57204251333,2,2,2,2,2,5,5,5,2011
286,52063624000,2,2,2,7,7,7,7,7,2011
301,55879881900,5,5,5,5,5,5,5,5,2011
306,20436676300,10,10,10,10,10,10,10,10,2011
332,6602777491,5,5,5,5,5,5,5,5,2011
377,26664442500,4,4,4,4,7,7,7,7,2011
385,36604994100,11,20,20,20,20,20,20,20,2011
395,7007101008,1,1,1,1,1,1,1,1,2011
420,23394147700,1,1,1,1,1,1,1,1,2011
436,35179399600,1,1,1,1,1,1,4,4,2011
543,6601978855,6,6,6,6,6,6,6,6,2011
638,7005019635,5,5,5,5,5,5,5,5,2011
667,7101999997,1,1,1,1,1,1,1,1,2011
704,56264752700,2,2,2,2,2,2,2,2,2011
712,57204338494,2,2,9,9,9,9,9,9,2011
721,53866336800,4,4,4,4,4,4,4,4,2011
730,35114206300,4,4,4,4,4,4,4,4,2011
734,7202272125,6,6,6,6,6,6,6,6,2011
771,6602651468,1,6,6,6,9,9,9,31,2011
788,22034668700,7,10,10,10,15,15,20,23,2011
794,6603406483,7,20,24,34,44,44,46,46,2011
818,55545555900,7,7,7,7,7,7,7,7,2011
834,8944381100,6,7,7,7,7,10,13,15,2011
841,54685089900,6,6,6,6,6,6,6,6,2011
883,56229122400,9,9,9,9,9,9,9,9,2011
898,55994382800,16,16,16,16,16,16,16,16,2011
925,8227179100,5,5,5,5,11,11,11,11,2011
956,25647614400,1,1,1,1,1,1,1,1,2011
967,7004283739,31,31,31,31,31,31,31,31,2011
969,9435414200,5,5,5,5,106,106,106,106,2011
1004,15044594600,8,8,8,12,12,12,12,12,2011
1039,36623560000,4,7,7,8,8,8,8,8,2011
1070,23994216000,3,3,3,3,3,3,3,3,2011
1086,57197623278,5,5,5,5,5,5,5,5,2011
1104,24167042300,8,8,8,8,8,8,8,21,2011
1129,7401671525,8,8,8,8,8,8,8,8,2011
1142,24466625100,7,7,7,7,7,7,7,7,2011
1257,25932354300,5,5,6,6,6,6,6,6,2011
1260,49861227900,5,5,6,6,6,6,6,6,2011
1321,55364554500,2,2,2,2,2,2,2,6,2011
1335,57198286325,4,4,4,4,4,4,4,4,2011
1407,26423751700,2,5,5,5,5,5,5,5,2011
1408,7004401312,6,6,6,6,6,6,6,6,2011
1450,37029140600,9,9,9,9,9,9,9,9,2011
1457,51261004400,9,9,9,9,9,9,9,16,2011
1461,23111927200,3,3,3,3,3,3,5,11,2011
1468,23668851400,2,2,2,2,2,2,2,2,2011
1482,22135401000,12,31,34,47,51,54,54,67,2011
1508,55890911000,3,3,3,3,3,3,3,3,2011
1562,54279354400,2,2,3,8,11,11,12,12,2011
1607,7005674149,2,2,2,2,2,2,2,2,2011
1609,57205013279,4,9,14,16,19,22,30,33,2011
1611,36801266700,3,3,4,4,4,4,4,4,2011
1617,54954314500,2,2,2,2,2,3,3,3,2011
1620,50861918300,1,2,2,2,2,6,6,6,2011
1671,6701620580,31,31,31,31,31,31,31,31,2011
1673,7005350867,1,1,1,4,4,4,4,4,2011
1680,54397650200,4,4,20,24,25,25,25,25,2011
1730,36719811900,4,4,4,5,5,5,5,5,2011
1735,23006238400,5,5,5,5,5,5,5,5,2011
1778,8684899100,1,4,4,4,4,4,4,4,2011
1814,35911137100,3,3,3,3,3,3,3,3,2011
1835,6602877914,5,5,5,5,5,5,5,5,2011
1865,7004640909,34,35,35,35,35,35,35,35,2011
1872,56219133500,2,2,2,2,2,2,2,2,2011
1879,35549610800,7,7,7,7,7,19,19,19,2011
1885,41761306000,6,6,9,11,11,11,20,20,2011
1888,7005948509,3,3,3,3,3,3,3,3,2011
1962,26664445300,4,4,4,4,4,4,7,14,2011
1980,35203239100,6,6,6,6,6,6,10,10,2011
1995,53880698700,4,11,11,11,11,11,11,11,2011
2004,54387180500,3,3,3,3,3,5,7,7,2011
2009,55414263600,4,6,10,10,10,10,10,10,2011
2033,54782256100,3,3,3,17,17,17,17,17,2011
2044,7003525284,8,10,10,10,10,12,12,12,2011
2079,22986910200,13,25,25,25,25,25,25,25,2011
2091,8213202100,6,6,6,6,6,6,6,6,2011
2121,35510519500,21,30,36,37,46,46,46,46,2011
2188,24438065100,5,5,5,5,6,11,11,11,2011
2192,6508309923,1,1,2,2,3,3,3,3,2011
2218,22233631200,4,4,4,4,4,4,4,4,2011
2219,35932001900,3,3,3,3,6,6,6,6,2011
2224,36703884500,18,18,18,18,18,18,18,18,2011
2258,56021708900,3,3,3,3,3,3,6,6,2011
2288,9240440400,3,4,4,7,7,7,7,7,2011
2307,35076902200,2,2,2,5,9,9,11,13,2011
2311,7004859994,5,5,5,5,5,5,5,5,2011
2331,54420469800,3,4,4,4,6,6,6,6,2011
2372,50861582000,4,4,4,4,4,10,10,20,2011
2395,6602935643,4,4,5,5,5,5,5,5,2011
2421,54684373900,2,3,3,3,6,6,8,8,2011
2527,36342837600,5,5,5,10,10,10,16,16,2011
2539,8950100000,4,4,7,7,7,7,10,10,2011
2551,55391395500,2,2,2,2,2,2,2,2,2011
2553,56131633400,5,5,5,6,6,6,6,6,2011
2578,56839604800,3,3,3,3,3,3,3,3,2011
2580,7003771208,3,3,3,3,3,3,3,3,2011
2600,35253501500,3,3,3,3,3,3,3,3,2011
2652,55875407100,8,10,15,35,44,74,76,113,2011
2658,23977452100,10,10,10,10,10,10,10,10,2011
2677,48861364100,4,4,4,6,6,6,6,6,2011
2720,37085117000,4,4,4,4,4,11,11,11,2011
2737,26031000400,6,6,6,6,6,6,10,10,2011
2745,55937393400,3,3,3,3,3,3,3,3,2011
2748,39862186800,4,4,4,4,4,4,4,4,2011
2777,55129240500,5,5,5,5,5,6,6,6,2011
2782,56688395000,3,3,3,4,4,4,4,4,2011
2828,54898040100,3,5,18,18,18,18,18,18,2011
2837,8084702300,26,26,26,26,26,75,75,75,2011
2845,23466949700,7,9,11,11,11,11,11,11,2011
2944,6602663280,3,3,3,3,3,3,25,25,2011
2958,36439147500,5,12,12,12,15,15,18,18,2011
3010,57203081696,1,4,4,4,4,17,17,17,2011
3013,6507765207,8,8,8,8,8,8,8,8,2011
3023,36706694100,5,5,5,5,5,5,19,19,2011
3052,26039562300,17,17,17,17,17,17,17,17,2011
3131,55208388000,2,2,2,2,7,7,10,10,2011
3134,54398330700,4,4,4,4,10,10,17,19,2011
3139,24780073200,10,10,10,10,13,20,20,20,2011
3216,8587492100,3,3,3,3,3,3,3,3,2011
3265,35609181100,2,3,3,3,3,3,3,3,2011
3284,42761951300,2,2,5,5,11,14,14,14,2011
3293,54782448600,2,2,2,2,2,2,2,2,2011
3319,44260904300,2,3,3,4,5,6,7,7,2011
3351,49061486300,3,3,3,3,5,6,6,11,2011
3365,54685294700,17,20,20,20,20,20,20,20,2011
3369,36859280200,2,2,5,23,23,30,31,31,2011
3375,55263489300,2,3,3,4,4,4,4,10,2011
3398,35515050000,8,8,31,31,31,31,31,31,2011
3447,49360917300,5,6,14,14,22,26,30,39,2011
3500,6504590352,6,6,9,9,9,9,9,9,2011
3628,26635447400,5,10,10,10,10,10,10,10,2011
3649,51061356200,3,3,3,6,8,8,8,10,2011
3654,55355244100,3,3,4,4,4,4,4,4,2011
3725,55264808400,2,3,3,3,3,3,7,7,2011
3727,50860968300,4,4,4,4,5,5,5,5,2011
3728,6602153049,11,11,11,16,17,23,23,24,2011
3762,37561661400,1,1,1,1,1,1,1,1,2011
3765,24825505400,2,3,5,5,5,6,8,8,2011
