Unnamed: 0,ID,2017,2018,start_year
6,56523160100,6,6,2017
27,57193437031,5,5,2017
32,57201405140,15,15,2017
56,57193831201,6,6,2017
58,57190680369,3,3,2017
59,55838510332,5,5,2017
61,54385399300,6,6,2017
69,57196516104,2,2,2017
109,54419904100,4,4,2017
114,57197787536,1,1,2017
118,57193088194,4,4,2017
120,7003321707,3,3,2017
128,8974048100,17,17,2017
130,57203379822,4,4,2017
146,57193448950,3,3,2017
148,55259071200,8,8,2017
149,8517464000,27,27,2017
151,6506345528,3,3,2017
165,26025571400,5,5,2017
179,57196216997,6,6,2017
199,6603480856,2,2,2017
201,57196247566,3,3,2017
203,57200071649,17,17,2017
204,35430042600,6,6,2017
220,56083293900,14,14,2017
221,6602553055,2,2,2017
235,24170805000,4,4,2017
237,35848858900,38,38,2017
244,57195685840,28,40,2017
247,36172704800,21,21,2017
258,57194278954,5,5,2017
263,19337532100,29,29,2017
272,56411920100,13,13,2017
304,57198820650,4,4,2017
310,57193652514,5,5,2017
315,35424413500,9,26,2017
324,57196194669,4,4,2017
333,57195504582,6,6,2017
369,55937054700,34,34,2017
371,57201120477,3,3,2017
378,57200165239,4,6,2017
384,7401653270,8,8,2017
386,57199212073,10,10,2017
419,6602549287,8,8,2017
422,22835500500,17,17,2017
443,55613312700,6,6,2017
447,54792767800,7,7,2017
450,57193666554,3,3,2017
455,57197837651,3,5,2017
466,35937644700,7,7,2017
468,22134311400,5,5,2017
473,54881975600,2,2,2017
475,57200257905,2,4,2017
481,57195549010,2,2,2017
487,57195245709,4,4,2017
500,56489810900,2,5,2017
511,57202013381,5,5,2017
519,57194656359,23,23,2017
528,57195532898,2,4,2017
542,56717764600,4,4,2017
549,35772298600,7,7,2017
558,6701652404,2,2,2017
570,57201905011,2,2,2017
580,57191382777,2,2,2017
584,54785299800,2,2,2017
594,56845738100,10,10,2017
598,57193706236,4,4,2017
607,57195641275,3,3,2017
614,57195148240,5,5,2017
654,36020849500,9,13,2017
670,57193668892,3,3,2017
684,55642871600,2,2,2017
685,55195600600,3,3,2017
687,57120007000,3,3,2017
694,16307679400,27,27,2017
701,56429699600,1,1,2017
717,57200504901,6,6,2017
719,56389226300,5,5,2017
724,57196190739,3,8,2017
740,55431373200,4,6,2017
745,57197293765,9,9,2017
746,57200553572,2,2,2017
748,57189729895,39,43,2017
755,26532134800,2,2,2017
759,57190215418,5,5,2017
761,57194207869,5,5,2017
765,55255344600,2,2,2017
772,36069960100,8,8,2017
780,57191870597,6,6,2017
796,57197787406,12,12,2017
801,57201300541,3,3,2017
808,7403506666,13,13,2017
813,8988880800,2,2,2017
819,57000424800,2,2,2017
822,56912295400,10,10,2017
837,57194784857,4,4,2017
839,57204225272,4,4,2017
840,57200319939,7,7,2017
859,57194633273,10,10,2017
869,57193801918,5,5,2017
879,56528299800,2,2,2017
880,7801541269,7,7,2017
889,24824052300,27,27,2017
894,6701478237,8,8,2017
904,16204149800,13,13,2017
913,18633549200,21,21,2017
915,57200598235,6,6,2017
933,56373438900,1,1,2017
944,57196327637,2,2,2017
952,36697283500,4,4,2017
