ID,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
55256491700,0,1,3,5,8,8,8,8,10,12
57193393436,0,0,0,0,4,4,4,4,4,4
35302494500,2,2,2,2,5,5,14,17,17,19
34870369100,0,0,0,0,0,1,1,1,1,1
26423751700,0,0,2,5,5,5,5,5,5,5
26968131700,3,4,7,12,15,15,20,21,21,30
26665350700,0,3,3,5,5,8,8,8,16,16
35076902200,0,0,2,2,2,5,9,9,11,13
55036442600,0,9,9,9,9,45,45,45,45,69
35204372400,2,3,3,6,6,9,11,17,41,43
35721565900,0,0,0,0,0,0,0,0,2,2
35361712600,2,2,3,6,7,7,12,21,22,24
7101619950,0,0,19,19,23,23,23,23,23,23
36105629400,2,2,3,4,5,8,9,12,13,15
23967631600,0,0,0,0,0,0,0,5,5,5
16647320500,2,2,2,2,3,3,3,4,5,5
34267543700,0,0,0,0,0,0,0,0,0,5
36099406900,0,0,0,0,0,5,5,5,5,5
36106109500,0,6,6,10,16,16,22,22,33,33
36869438500,0,0,8,8,8,8,8,8,8,8
35847370300,4,7,11,17,17,17,17,17,17,17
55392353500,0,0,11,11,11,11,11,11,11,11
26040513700,3,3,3,3,3,3,3,3,3,3
17435892500,0,0,1,1,1,1,1,1,1,1
26424648000,0,0,0,0,7,7,7,7,7,7
26424843800,5,5,6,6,7,7,7,7,7,7
35302811300,2,2,7,9,15,15,15,15,15,16
25936885200,0,0,0,0,4,4,4,4,4,4
6506607050,2,7,27,36,49,64,73,75,82,92
56500820000,4,4,4,4,4,4,4,4,4,4
35243418500,24,30,37,37,37,40,42,46,46,46
35298465400,0,0,0,0,0,0,0,6,6,6
8286373600,0,0,0,0,0,3,6,6,7,7
35168368500,0,0,0,0,0,0,5,5,5,5
23397682500,0,0,0,0,0,0,0,0,0,3
35172944300,0,0,0,0,0,4,4,4,4,4
35178951000,6,6,11,14,17,19,23,23,24,25
24080576800,3,3,3,3,3,3,3,3,3,3
55588269600,0,0,24,24,24,24,24,24,24,24
15761303900,0,0,0,0,0,0,0,5,5,5
7401459370,0,4,6,6,6,6,7,12,12,13
56494829100,0,4,4,17,17,25,28,37,37,37
35365946100,0,0,0,0,0,6,6,6,6,6
26424260600,6,6,6,6,6,6,6,12,12,12
35791952800,0,0,0,0,2,5,7,14,14,29
35306708700,0,0,1,1,7,8,11,14,16,16
35186002700,0,0,0,0,0,0,0,0,14,22
35225250000,0,0,0,0,0,0,0,0,44,44
57203105549,0,0,0,0,2,7,14,17,20,22
14008667000,0,12,12,12,12,12,12,12,12,12
35071469400,0,0,0,0,0,0,0,4,4,8
53983938500,2,2,2,2,2,2,2,2,2,2
36244574700,0,0,15,15,15,15,15,15,15,15
8436379500,0,0,4,4,4,4,4,4,8,8
56231774300,0,0,0,15,15,15,15,15,15,15
14035981700,3,11,13,15,18,22,27,31,33,43
26021688200,0,3,3,7,7,7,7,11,11,11
7004560383,0,12,12,12,12,12,12,12,12,12
55892814800,2,3,6,9,14,18,18,21,21,22
35253374100,0,0,0,0,0,0,0,0,7,7
23099287300,6,6,6,12,12,12,17,17,17,22
35321650700,0,0,0,0,0,40,40,40,40,40
8372611900,0,0,0,0,22,22,22,22,22,22
23398292800,4,6,8,10,20,28,32,40,41,49
8852333700,0,0,0,17,17,17,26,26,26,26
36085244200,0,0,0,0,0,11,13,13,13,13
36116455600,0,4,4,4,4,4,4,4,4,9
12768058100,15,15,70,70,70,70,79,79,79,79
32667536800,0,0,0,3,3,3,3,3,3,3
7102449111,0,0,0,0,8,13,18,18,20,20
6507628319,0,0,0,0,0,0,0,3,3,5
7003783856,0,0,5,7,7,7,7,9,9,9
35101731700,0,0,5,12,12,12,12,15,15,15
35243461300,13,13,13,13,59,59,59,59,59,59
24333059600,0,9,10,36,56,64,64,64,74,74
25959598800,0,0,0,0,0,0,6,6,6,6
6701361048,0,9,14,16,17,17,22,30,34,34
26537740700,0,0,0,0,0,0,0,0,0,5
15926341000,0,0,40,40,40,40,40,40,45,45
35552368000,0,0,0,3,3,3,3,3,3,3
7202269938,0,0,0,0,0,0,0,15,15,15
23568096100,0,0,0,2,4,4,4,4,4,4
35758465800,5,6,9,19,34,60,77,86,91,96
55364410000,3,4,4,5,5,6,9,17,22,31
7004622027,0,24,24,24,24,24,24,32,35,37
26429036700,5,5,5,5,5,5,12,12,12,12
6701854539,0,0,0,0,7,8,8,8,8,8
35103715600,3,11,15,20,27,32,38,40,42,48
26423795700,4,4,4,4,11,11,11,11,11,11
35225578400,0,5,6,6,6,6,6,6,9,9
