ID,2012,2013,2014,2015,2016,2017,2018
55256351900,0,0,0,0,4,4,4
55195600600,0,0,0,0,0,3,3
6506961099,7,7,7,7,7,7,7
55355619500,2,3,4,4,4,5,7
36570451600,2,2,7,7,7,7,7
56023454200,3,3,3,3,3,3,3
15074252500,0,2,5,7,18,21,25
56112940300,0,0,11,45,49,49,49
8886204500,0,0,0,0,0,0,5
55111049900,7,7,29,34,34,34,34
36470166200,4,4,5,9,9,9,12
7006404174,0,0,93,93,93,93,93
35088272100,0,5,5,5,5,5,5
36805188500,9,9,14,16,19,20,20
8161598600,0,0,0,4,4,4,4
55351421700,5,5,5,11,11,14,17
55070185400,0,4,4,7,8,8,8
7006294849,0,5,11,11,13,14,14
55785460000,0,0,0,4,8,8,11
55360451700,0,0,8,8,8,8,8
55662368200,4,4,4,4,4,4,4
8631765400,0,2,2,2,2,2,5
55548178400,5,5,5,9,9,11,11
36666394100,0,5,9,16,17,25,26
7403414696,4,7,19,20,21,23,23
55848607900,0,6,9,19,19,33,33
7005797457,1,1,8,8,15,17,19
8359720900,4,4,7,7,9,11,11
56410167200,0,0,0,0,0,0,17
55921477900,0,0,0,0,0,4,4
55190073300,0,2,2,2,2,2,2
20734587500,0,2,2,2,2,2,2
36980320700,0,2,3,3,3,4,4
55351507400,0,0,11,11,11,13,14
23027170900,0,0,0,0,0,0,2
23388121000,0,6,25,42,42,42,49
55174287000,0,2,2,2,2,2,2
54787882900,0,0,0,17,26,26,43
14833520200,6,9,9,17,29,38,48
55263917900,0,0,0,23,24,24,24
57199302325,0,0,0,0,0,0,5
25027722300,0,0,0,14,14,14,14
36863848000,0,7,15,15,15,15,15
56581923100,0,19,19,19,19,19,19
55257179200,0,7,7,7,7,7,7
55246430000,2,2,7,8,9,11,12
55447246500,0,0,12,12,12,12,12
55221780300,10,15,15,15,17,22,22
28567867800,25,25,25,30,30,30,30
55263409300,4,4,5,5,6,6,6
55764426800,4,6,10,13,18,22,24
55501601700,3,3,3,8,10,13,15
12800348400,3,10,11,12,13,24,24
55533245300,4,4,4,4,7,7,7
55509345000,0,0,0,6,6,6,6
36605078300,14,59,87,96,96,96,106
55125523900,0,0,0,6,7,7,9
6701741179,0,0,7,11,19,19,19
12780731800,0,0,3,3,3,3,3
36514369600,1,1,3,3,3,3,3
35311349100,3,6,15,22,22,22,22
11042549000,0,0,0,0,0,30,30
7005337860,4,4,5,5,6,13,13
8271528700,156,156,180,180,193,193,231
15128249100,16,16,16,16,64,64,89
55149273300,0,0,0,0,0,0,2
55143962000,0,3,3,3,3,3,3
7401672432,22,25,25,30,35,56,58
36629086200,42,42,42,42,58,58,74
54894546700,4,18,18,26,26,27,27
7102539719,0,0,0,21,21,21,21
55561533700,0,3,5,7,9,11,11
8420954000,0,23,23,23,23,23,23
13408518200,8,8,8,10,10,10,10
55587650800,0,0,0,0,0,9,9
14029990200,0,4,4,4,4,4,4
6506007420,0,0,3,14,14,14,14
55210767000,10,16,19,19,19,22,22
55427680800,0,0,0,0,4,4,4
7101935554,3,3,8,8,21,24,31
55512106300,16,16,16,16,22,22,24
55245967100,1,1,1,1,1,1,1
55757784332,0,0,0,0,7,7,7
55391172800,0,0,0,0,29,29,29
35188701300,0,0,3,3,3,3,3
55557193000,7,9,12,15,17,28,31
55533530700,1,1,1,1,2,2,2
55751941100,9,18,33,63,67,75,86
7004498132,10,10,10,10,10,10,10
23980665500,0,0,0,11,12,12,12
55574704800,4,7,17,17,17,17,17
55247465300,0,0,0,0,4,4,14
7101908181,2,4,4,4,4,6,6
54957110900,3,9,12,13,16,22,23
15076805100,0,0,0,7,13,15,19
55682751100,0,0,0,0,0,0,4
55164513800,0,0,8,8,8,17,17
55479821900,37,37,81,81,85,104,111
28767670700,11,11,12,14,18,19,19
55372017900,6,6,7,7,7,7,7
24829297300,5,21,35,44,46,47,47
24824938200,0,0,0,3,3,3,3
55901520500,3,7,15,28,31,36,36
57196939944,3,4,5,8,10,13,13
16645692800,0,0,0,0,0,0,1
44661032400,2,7,7,10,10,14,19
22978950100,0,0,0,0,25,25,38
54941164600,0,0,3,3,3,7,7
26537724500,3,3,3,3,4,4,4
36872545000,0,0,4,4,6,6,6
8521745800,0,4,4,4,4,6,6
8719389100,0,9,28,34,34,60,60
55095509700,0,51,79,87,87,94,94
55413279100,0,5,6,6,9,9,9
16178743600,4,4,5,5,16,20,24
31567499900,0,0,0,21,21,21,21
49361581500,3,5,8,8,10,13,13
23135908100,5,10,14,15,22,27,35
26644463900,0,5,5,7,7,8,9
6507031836,0,0,5,5,5,5,5
7003783391,2,2,4,7,16,21,21
26039415300,0,0,0,0,0,0,1
55329958700,0,3,5,5,7,10,11
55752631900,3,4,4,4,4,4,4
55344687600,0,0,0,0,0,7,8
16687379800,0,0,0,0,5,5,10
54990484600,0,0,0,0,0,0,4
36810314200,0,0,4,4,5,5,5
55279517400,0,0,0,0,0,6,6
55009755300,0,0,1,1,1,1,1
55446716400,0,0,0,3,8,8,13
54881979500,0,0,0,4,6,9,9
23974300900,7,14,14,31,36,40,44
55332277800,0,0,0,0,39,39,39
55336905000,4,11,17,17,20,21,21
35731217200,0,0,0,0,0,0,4
14048801000,10,16,20,22,24,24,29
23977709100,0,5,5,6,6,6,6
55179067100,2,5,16,16,21,21,24
6602295400,0,5,5,5,5,5,5
7102212235,0,0,0,0,16,16,16
54920733400,0,0,0,49,49,49,49
55545215000,0,0,0,0,0,0,2
35174578500,0,0,0,3,3,3,4
55634204800,0,5,5,5,7,7,7
35323298000,6,6,6,6,6,9,9
6504083842,0,0,7,9,9,11,11
55210374800,1,2,3,3,3,3,3
57203177606,0,6,6,6,12,12,12
55016686600,8,13,19,31,31,37,37
55576225800,4,8,12,15,18,18,34
52663985100,0,0,5,5,5,5,10
55570822900,0,0,2,6,8,12,15
55561106600,14,42,42,45,87,89,101
35484992500,0,0,0,0,0,5,5
55341898600,0,0,0,4,4,4,4
35254616600,0,0,0,0,0,0,7
55752356000,0,0,0,4,11,13,20
55392045500,0,61,79,79,85,92,92
55802221900,0,0,0,0,31,31,31
57197641443,1,1,3,3,4,7,10
55509299100,0,11,11,20,20,20,20
55440990600,0,5,5,5,5,5,5
36560987100,3,4,11,12,12,71,71
7004654050,0,0,0,0,0,6,6
49561772900,14,19,24,24,26,26,26
6701757062,2,7,12,12,15,33,46
55240213000,28,44,54,54,113,113,140
34975053700,5,6,9,10,10,15,15
55481860800,5,5,9,9,15,15,15
24528490600,9,10,18,27,38,44,50
55811173500,0,3,3,3,4,6,6
55626731900,0,0,6,16,17,19,22
23135704400,11,14,18,23,28,32,45
55049767900,0,0,0,0,1,1,1
36169150200,7,9,9,11,12,15,19
7006787992,0,6,15,28,28,32,41
56976214000,0,0,5,5,8,12,17
26664898100,0,0,5,5,5,5,5
54780655700,0,0,7,8,8,17,19
26643168100,0,0,0,5,5,5,8
55779533700,0,9,9,9,9,9,9
55557384900,7,14,14,17,17,17,30
55232885800,0,0,0,0,0,6,6
55583395300,4,22,22,34,40,40,40
54889899700,0,0,0,2,2,2,2
55159681300,0,5,5,7,8,8,8
55249955400,8,8,8,8,9,9,15
55339140900,0,0,11,11,11,11,11
57193010937,0,0,0,0,4,4,4
55332010800,0,0,0,6,15,18,18
55602143600,0,0,0,0,18,18,18
55387156300,0,0,0,0,0,0,3
55316046200,0,0,0,0,18,22,38
55813015400,6,6,6,6,6,6,6
55809341100,0,0,0,2,3,3,3
15062014100,2,2,3,6,8,8,10
55312327800,4,8,9,9,15,15,15
6507930558,0,16,16,16,16,35,38
7004558835,0,11,11,11,11,11,11
7005258214,0,8,8,11,13,13,13
55606644300,0,0,25,25,49,49,49
7102054295,5,9,11,11,12,12,15
55452791200,0,5,6,11,11,11,11
26665064900,27,27,27,27,37,37,37
36622702900,0,0,0,4,4,4,4
7005510213,0,0,0,5,5,17,17
35848787500,4,10,21,28,28,29,30
57196278973,5,5,5,8,8,8,12
35093920500,5,6,7,8,8,8,8
12244667800,0,0,0,0,0,4,4
15766793800,6,6,8,13,15,32,36
24402125400,3,5,8,10,11,11,11
55243455100,6,6,8,8,8,12,13
54683479100,11,14,17,20,30,43,55
56516260500,0,0,0,0,0,0,10
57203255222,0,11,11,11,11,11,11
6506764577,0,0,0,0,0,0,29
56765926800,10,24,25,32,32,33,33
55326516700,0,0,0,2,4,6,6
55595413200,0,0,0,49,49,49,49
56135561200,0,0,0,3,3,3,3
55014547900,0,5,5,5,5,5,5
55241211900,1,1,1,1,5,5,5
36023604700,0,0,0,0,3,3,3
41761598800,0,3,3,6,7,7,7
35546436100,12,12,12,12,48,48,122
14056482500,0,0,0,0,0,10,10
24174685600,5,8,8,8,8,13,13
55089979900,0,0,0,3,6,7,7
54787896800,0,0,3,7,7,7,11
19337710600,0,0,10,10,10,10,10
56211922500,0,0,0,0,1,1,2
35099662000,4,4,5,7,11,12,12
36170528100,3,5,5,6,6,6,6
6506659532,0,0,0,24,26,27,30
36602968400,0,0,0,3,12,12,12
23049285600,5,5,5,5,5,9,9
22979454100,0,0,0,49,49,49,49
55327448000,0,7,7,7,7,7,7
56021916300,0,0,3,4,5,7,7
25633590500,0,0,4,4,4,9,9
6602863172,0,0,0,49,49,49,49
36439641300,0,0,0,1,1,1,1
6602882753,0,0,0,4,4,4,4
37085073300,10,12,19,19,19,19,19
35088503400,0,0,0,4,4,4,4
36815717800,0,0,18,23,25,27,27
55173884500,0,2,2,2,2,2,6
23670308500,0,8,9,9,9,9,9
55775306900,0,5,5,5,5,5,6
56796140800,0,0,0,0,0,0,4
36456761900,0,2,3,3,3,4,9
6602002752,0,0,0,0,0,0,35
55325377900,6,6,6,6,6,6,6
55229696700,3,3,4,5,5,9,9
57194127652,14,20,30,63,67,82,89
55537831100,0,26,26,27,27,27,27
7003681353,0,0,0,0,48,48,48
55211258800,3,3,6,6,6,7,7
16317961100,0,23,23,23,23,23,23
55353650800,0,0,5,5,10,14,24
9279428600,0,0,12,12,18,18,18
7101967330,0,0,13,14,14,14,14
55581928000,8,18,28,33,40,49,49
55372831900,0,0,0,0,77,77,94
55039570600,0,4,4,4,5,11,11
36553833100,10,14,14,17,17,17,17
55630072200,0,7,8,8,8,8,8
23004183000,0,0,0,0,0,4,4
56816377000,0,0,18,18,23,30,30
16402671200,37,40,42,115,126,133,160
55602503500,0,4,4,4,5,5,11
16244123700,3,4,4,4,5,8,8
55934179200,3,3,3,3,6,6,6
55627642200,22,22,41,80,87,94,123
55295483900,0,0,2,4,4,21,21
55573417200,17,17,17,17,17,17,17
16230436800,6,6,6,6,17,21,26
55546365000,0,0,0,0,2,2,2
55506265100,0,0,0,11,11,11,11
24831962300,3,12,17,19,19,26,26
55266238000,0,0,0,0,2,11,11
35094569600,36,36,81,81,83,83,83
7003454987,0,16,16,16,16,16,16
55443353600,1,3,4,11,11,15,23
55371339400,2,2,2,4,4,4,6
55249718900,0,9,9,9,11,11,11
16175378400,0,0,3,3,3,3,3
6504205294,19,19,25,25,36,44,44
35563490900,7,7,7,7,7,7,7
55517078700,0,3,6,6,7,7,7
55125243100,0,5,5,5,5,5,5
36522445300,10,10,31,31,63,67,67
35566707800,0,3,3,3,3,3,3
7102947741,14,15,18,19,22,26,26
38561645900,0,0,14,14,14,14,14
55383456100,0,0,0,0,43,43,49
56265195100,4,4,4,5,5,5,5
55557685700,8,11,15,18,26,43,53
35354267400,1,5,5,9,9,10,14
7403272338,6,11,11,11,23,23,23
55331521200,1,1,3,3,4,4,4
55605359800,0,0,0,0,0,0,4
6603280387,0,7,14,20,24,26,30
37078606000,10,10,10,10,10,10,10
55195698400,0,0,0,0,9,15,15
24723790700,0,0,0,3,3,6,11
55016442300,7,10,12,15,17,21,32
23099141600,0,0,14,14,20,20,20
49964669800,0,0,0,3,3,3,3
55813023700,0,0,6,17,18,20,29
55535549100,2,2,2,2,2,2,2
55355709600,0,5,5,5,5,5,6
55337503700,0,11,11,11,11,11,11
55178129900,0,0,5,5,9,9,9
12783269900,0,3,3,3,3,3,3
55575138000,7,7,7,7,24,30,31
36125763200,0,0,0,0,0,0,5
7003686736,0,0,4,4,4,4,4
37108797800,0,6,6,6,6,6,15
54790978100,0,0,0,0,5,5,5
55375346000,0,0,3,4,9,9,9
55915436100,16,21,36,38,42,42,42
55504455700,4,4,5,5,5,15,15
55195716200,7,10,10,15,24,25,27
54787317800,0,6,6,6,6,6,6
55963076200,2,9,13,13,20,22,25
55566525500,0,13,13,13,13,13,13
57203417987,5,5,6,6,10,10,20
55339735700,0,0,0,0,5,5,5
55180662700,0,1,1,4,4,4,4
55375305100,0,0,0,0,32,32,50
55279874700,0,0,0,0,5,5,5
55203650800,0,0,0,0,0,0,4
55531254400,5,6,6,6,6,8,8
13605352600,0,0,0,0,0,0,6
55621939700,3,9,14,22,31,31,31
36918975300,5,6,11,11,15,15,15
9844786800,0,0,13,13,13,13,13
26538034100,3,5,8,9,11,16,17
55662709400,4,4,4,4,4,4,4
55301159700,0,3,4,8,13,20,33
54913861000,1,1,4,4,4,4,4
54420044200,0,6,6,6,6,6,6
55358883700,0,0,2,3,3,3,3
56431412400,10,10,17,17,18,18,18
55390756200,0,3,3,3,3,3,3
55623862700,0,0,3,3,3,3,3
7004396193,0,0,0,6,6,6,6
11439782400,0,0,6,6,6,6,6
10639961100,7,7,7,7,7,7,7
8703318200,0,4,8,10,11,13,13
8630367200,117,178,268,276,316,316,436
55873987600,0,0,0,0,0,3,3
55649628500,0,0,0,0,17,17,17
55243075900,6,6,6,6,6,6,6
55247378100,9,11,11,11,11,11,11
55480801700,0,0,12,12,12,12,12
55543862600,0,10,10,10,10,10,10
23494354000,0,0,18,18,89,89,96
55912908500,0,3,7,7,19,38,38
55694849500,3,6,7,8,8,8,8
55954087400,0,0,0,0,0,1,1
7006365601,10,10,10,10,10,17,17
55576099800,0,0,0,0,0,1,1
6701468621,3,7,10,12,14,15,15
7004251245,4,18,25,25,28,28,28
55091167700,0,0,0,11,13,13,13
55101496300,0,6,8,9,9,9,9
16026030700,14,22,30,33,43,46,51
8948544900,8,8,8,8,9,14,28
53982473900,6,13,13,13,13,16,16
55344447800,3,3,3,3,3,3,3
36646395300,0,3,5,6,13,16,16
7402313306,0,0,0,0,0,0,4
52365254400,4,8,8,8,8,9,13
55341759900,0,0,0,18,18,18,18
7201779543,0,3,8,13,22,24,25
55200686700,0,0,0,0,17,23,23
55486056500,0,8,8,8,8,8,8
24071195100,0,11,11,18,18,18,18
55376373600,0,0,3,3,4,8,8
