ID,2013,2014,2015,2016,2017,2018
55838084400,7,8,8,9,9,9
55995655700,2,2,3,3,7,17
55613312700,0,0,0,0,6,6
55858739400,2,2,2,4,6,6
56074173200,0,0,0,2,2,2
54909671300,13,13,13,13,13,13
7004159827,0,83,83,83,83,83
57204225272,0,0,0,0,4,4
7004313790,0,1,19,61,61,61
56346223700,0,12,12,12,12,12
55672129800,0,0,0,0,30,30
55944036600,0,0,4,4,4,4
55647039100,0,0,10,10,10,10
7004603715,0,0,0,0,6,6
56368017300,0,0,0,8,8,8
55428856300,7,7,7,7,7,7
13007835700,5,5,9,9,11,14
55883839400,0,2,6,6,6,6
36665225400,0,0,0,0,0,5
55607830000,0,5,5,17,17,17
55944721500,0,38,57,59,59,59
37010609400,0,0,0,0,0,8
55640100100,26,26,27,27,27,27
54793074500,0,0,0,0,0,3
55904560000,3,3,7,10,14,21
50060902700,0,4,7,7,7,8
55630450000,7,9,10,10,10,10
56026698000,2,2,4,6,7,7
55822953300,17,18,19,45,51,51
56022839200,3,5,5,5,5,5
9523235,0,0,0,0,14,14
36145387400,1,1,6,6,6,6
36650169000,2,3,4,4,4,4
51161041300,0,0,2,2,2,2
55809182600,0,0,0,4,4,4
56043639600,0,0,4,4,4,4
55620482500,0,0,0,0,0,70
55325186000,0,4,5,6,12,14
55624103600,0,0,0,0,1,1
7006438742,0,0,3,3,3,3
56013704900,0,0,9,9,9,9
36996384200,5,7,11,11,17,17
55930646200,6,15,25,29,29,34
35168598500,0,0,0,77,77,77
55788198200,0,0,3,3,3,3
57190300339,7,14,14,14,21,21
37117515500,2,2,2,2,2,2
8550716400,0,0,0,0,12,12
37041295000,0,0,7,7,9,9
36132929900,0,0,0,4,4,4
23059323900,0,2,2,3,3,4
35249797000,0,14,18,21,24,24
55888534000,4,5,5,8,8,8
55879495900,13,27,27,48,49,49
57195363265,4,5,10,11,11,11
14059984200,3,3,3,3,3,3
14068146400,0,36,36,36,36,36
24342683300,0,0,0,0,0,6
55859133700,2,4,4,5,13,13
51161091000,0,0,0,0,0,11
55978732300,1,4,6,8,10,11
55926100200,7,7,7,7,7,15
55803641700,11,11,20,26,27,32
26039046700,0,6,6,6,6,6
9738674400,4,20,34,41,47,48
7202892794,0,19,31,31,31,31
24734224500,7,8,8,8,8,8
55888309000,4,7,7,13,18,18
57190578862,0,9,9,9,9,9
55903604000,11,11,17,29,34,40
26421678500,0,4,4,4,4,4
57192816484,0,0,0,0,12,13
55795480200,0,0,0,1,1,1
55871623800,0,0,0,0,0,8
55646749500,5,11,11,11,16,16
57120213300,0,17,17,17,17,17
55559767400,0,7,7,7,7,7
7201761961,1,1,2,3,3,3
55814465100,2,5,6,24,49,72
55620187200,0,0,0,0,0,2
55623834700,2,3,5,8,8,8
36862002900,0,0,0,7,7,7
56799681700,0,7,7,7,7,7
55885380000,0,4,5,9,13,15
57190299473,4,4,9,16,17,17
55508045600,0,0,0,0,4,9
55805902000,5,6,10,10,10,11
56070990300,0,2,3,5,9,9
55886369600,4,4,4,4,4,4
55795799300,4,10,19,19,31,31
37080501000,6,7,17,17,21,21
55626560000,0,3,3,3,5,5
55910276300,0,4,4,5,5,5
36070084100,0,0,0,14,22,22
55860258800,2,2,2,5,13,16
55857459000,0,10,11,11,11,11
55512132600,0,0,4,4,4,4
55622770700,0,0,0,0,0,3
56159310300,0,0,11,11,16,16
26667977800,5,5,5,5,7,9
55961494900,1,4,8,8,8,8
56038201900,2,6,6,6,6,8
55871652300,2,9,10,14,14,14
55923541100,0,0,0,0,0,5
55744351000,0,0,8,8,8,8
26029774200,0,0,0,0,0,10
55874677200,0,0,3,3,3,3
52464346000,7,8,13,16,17,17
37091339400,4,4,4,7,11,21
55829642700,0,0,8,13,20,20
56028632000,0,0,6,6,6,6
57203055457,3,3,4,5,7,7
55595422200,0,0,49,49,49,49
55891653300,8,12,12,12,13,13
6507943017,0,0,0,0,6,6
55797275800,0,3,3,5,11,11
35171006200,0,9,9,9,9,12
11139376200,0,0,0,5,5,5
8315205800,0,15,15,15,15,21
55811141700,4,4,12,12,12,15
38461282600,5,5,5,5,5,5
57203045286,23,23,23,23,23,23
55605133800,21,28,33,49,65,71
36969548400,0,1,1,1,1,1
55567003100,0,0,0,6,6,6
6603898641,3,5,13,16,18,20
55646535500,10,36,38,39,43,43
24825746700,3,6,6,10,12,12
25638266700,0,5,7,7,7,7
55897386300,6,8,8,8,8,8
55648254200,7,8,8,9,9,9
55955017400,3,13,25,33,35,36
24554372400,16,16,16,16,16,16
6701690953,0,8,9,9,9,9
55636797300,0,0,0,2,5,5
8914562300,2,3,3,7,7,7
51663357100,5,5,5,5,5,5
55845945500,2,6,8,8,11,14
22433823000,5,6,6,7,13,22
56246473900,0,8,12,20,21,36
23991710200,0,0,0,3,3,3
55809828000,0,5,10,13,13,13
55567664900,0,0,0,0,0,8
26031939200,3,5,7,9,9,14
55753076100,0,0,0,0,8,8
35182844400,8,8,8,8,8,8
56050518500,0,0,0,4,4,4
55858138800,0,0,0,2,2,2
23485924400,0,0,0,0,3,3
55915226600,0,5,5,74,74,93
55861587100,10,16,20,23,32,34
26029328200,0,0,24,25,25,31
55787324400,0,0,0,54,55,55
57192213448,6,9,10,14,15,15
7003710939,11,11,13,16,23,25
55793812400,0,4,11,15,15,15
55811907000,13,15,19,20,22,41
54684366700,0,0,10,10,13,13
7005303768,0,18,18,18,18,18
35094277700,0,0,4,5,5,5
7004819184,0,21,25,25,29,29
22935148900,11,11,11,15,16,16
55765787400,0,6,7,7,7,7
56008112800,0,0,0,0,4,4
56534906200,0,0,6,14,20,20
55670911100,0,0,0,8,20,20
55779683400,0,0,1,1,1,2
55767734900,0,0,0,7,7,7
55803773700,26,26,28,28,28,28
57190394084,0,0,13,13,13,13
56081909700,0,0,2,3,12,12
55928570200,12,12,12,12,12,12
55320710700,0,0,3,6,6,6
55789335400,0,14,14,14,49,70
16174291700,0,10,14,14,32,39
56077417400,0,0,0,0,3,3
56948442000,0,0,0,3,3,3
15764844100,0,0,0,47,47,47
55674659800,0,1,2,5,5,5
35725201400,0,0,2,2,2,2
55509654200,0,2,2,3,3,3
56013715600,3,6,6,6,6,6
55927783700,0,36,36,36,36,36
55811464900,13,13,13,23,52,62
55616618400,8,9,9,12,13,16
56195364200,0,25,25,29,29,52
56279123400,5,16,23,59,72,83
13806544800,2,2,2,2,5,5
35270604200,0,0,20,20,20,20
6701368779,0,20,28,28,28,28
56035652800,0,21,31,31,35,35
35146305500,2,2,2,12,14,17
55808005100,16,16,16,16,16,16
57193065781,9,9,9,9,9,9
55570819200,0,0,11,11,15,22
55580477600,0,7,7,7,12,12
55212154800,0,0,0,7,7,7
35607752200,0,0,0,0,5,5
8261908500,0,8,19,19,19,19
57191826278,6,6,6,6,6,6
55366536200,3,4,8,15,20,21
55745414800,0,0,0,3,3,6
56118105800,0,0,0,0,3,3
34870892800,5,7,21,28,34,45
55770064500,0,0,0,0,30,30
55990834700,6,6,6,6,6,8
55775079100,5,8,10,11,11,11
55930447700,3,19,19,19,19,19
36669634300,0,0,0,49,49,49
55660829600,0,5,7,8,8,10
55925402900,9,9,9,9,9,9
6603817826,16,16,16,16,16,16
55969830600,2,2,2,4,4,4
56026063300,0,8,10,17,18,18
56406052800,0,4,4,4,4,4
36662229200,11,11,18,20,24,24
55549719200,0,0,0,0,0,5
26664065700,0,0,0,0,6,6
55576603100,2,3,4,6,6,6
55888580400,0,0,3,3,3,3
55601685700,0,0,0,39,39,39
55763930100,0,0,0,0,3,3
55555076900,18,18,28,32,32,32
6603292839,13,13,20,20,26,26
55566464000,0,0,6,6,6,6
55672390300,0,2,2,2,2,9
55827995900,0,0,0,6,6,6
37086893200,0,0,0,118,118,118
14019048000,2,15,17,17,25,25
16318826000,6,8,11,11,11,11
6603263370,0,0,0,0,6,6
55827192200,0,23,31,31,35,39
55975887200,2,2,2,2,2,2
55846150900,0,0,0,3,3,3
7005811480,3,4,4,8,8,8
24512271900,2,4,5,6,8,10
7005506203,0,0,7,11,11,11
6507147109,0,0,0,0,4,4
55453833900,4,5,5,8,13,13
27667854700,0,12,12,12,12,12
55604616500,7,7,7,7,7,7
12545051200,0,37,37,37,37,37
55886961100,0,0,0,0,5,7
55760543600,4,4,5,6,6,6
55674315300,0,2,2,2,2,2
55982116700,2,2,2,6,6,6
34067638500,0,0,0,16,16,16
55436855400,0,6,6,11,18,21
55894529100,0,3,3,3,3,3
55724983500,2,5,5,5,5,7
56017345000,2,2,4,6,15,15
23019229600,0,0,0,0,0,1
7406252371,3,5,6,8,9,9
55826590200,7,16,22,25,25,25
55566395400,0,0,0,7,7,7
55867347800,0,0,6,7,15,15
55845510400,0,0,3,5,5,5
55816480200,3,3,3,3,3,7
55536067100,2,2,2,2,2,2
26867713700,0,0,0,4,4,4
55290272300,0,11,13,45,59,79
56102216500,0,9,14,18,18,18
56028511900,6,6,6,6,6,6
24398934100,0,9,9,9,9,9
56521075300,0,0,5,5,6,6
7004152244,0,2,8,14,17,17
35240242100,0,11,12,20,23,23
56039188800,0,3,3,7,7,7
56102487800,4,4,4,4,4,5
28568010000,2,8,11,12,12,12
56085010800,3,4,7,7,7,8
55886638200,2,3,3,3,3,3
12792410200,4,4,4,4,4,9
7801570318,10,10,10,10,10,10
55360510900,4,7,11,12,13,17
6603150925,11,11,23,23,27,27
55360787000,0,0,0,0,0,6
56692457800,13,13,28,37,49,49
55993279700,0,39,39,65,65,65
7005304369,0,18,18,18,18,18
7003449708,0,6,6,6,45,49
56313872600,0,0,0,0,0,9
56347510600,3,3,3,3,4,4
22035319600,8,8,14,16,16,17
55823125300,0,0,2,2,2,2
8832576100,5,10,13,18,21,23
54893322000,15,23,23,24,30,32
57196924377,0,4,4,7,7,7
55639377500,4,4,4,7,7,9
56962986400,0,0,0,2,5,5
55561633500,0,0,0,0,11,11
35317386200,0,0,0,0,13,13
55698511500,0,0,3,3,3,3
55627743700,5,5,5,5,5,5
26424486600,0,0,0,0,12,12
55578049300,0,5,22,30,30,36
56341818200,0,11,11,11,12,12
55355846600,3,3,3,3,3,3
55803746300,3,3,3,3,7,7
13103431900,0,0,0,0,2,2
55249820000,0,0,1,1,1,1
55782000400,0,0,0,5,5,5
55315617700,0,0,0,6,6,8
26633890000,1,1,1,4,5,5
36802024000,2,2,2,5,5,5
55819099500,3,6,6,9,11,11
25633306100,3,5,6,8,11,14
36342366300,0,73,73,73,73,95
55893559200,0,0,3,6,7,7
56439069500,0,0,0,0,17,17
55672218600,0,0,0,0,30,30
56178155600,4,4,5,8,17,22
55957610300,0,0,0,72,72,72
55653667400,0,4,4,6,13,13
56203822300,0,0,0,3,3,3
55779310200,0,2,2,2,2,2
55859891300,1,2,2,2,4,4
7004137881,5,7,13,17,18,18
24765414100,16,16,16,16,16,16
55632568300,0,0,0,0,2,2
56525989400,0,0,3,4,4,5
55869517400,0,0,41,41,41,41
55807218700,0,0,0,22,22,22
56022852900,0,4,4,5,5,5
55980015100,0,0,13,13,13,13
55765539200,0,6,6,8,17,21
25225352000,4,4,4,4,4,4
55639942300,5,9,9,9,13,13
57203047039,0,0,0,16,16,16
55906937300,0,0,18,18,18,18
56016927500,1,2,2,3,4,4
55902083900,0,8,8,8,12,12
35559774500,0,0,0,0,0,10
55798337500,0,0,5,15,15,28
28367549700,3,5,5,8,8,8
8986366600,0,0,0,53,53,53
8547671300,0,0,0,0,20,20
55858191600,0,0,3,3,5,5
56418507500,0,0,3,3,3,7
35226813900,0,0,22,24,24,24
55640267600,5,9,9,9,13,13
55876837900,9,9,24,33,38,38
6507161816,3,7,7,9,9,9
55949405700,0,38,38,38,38,38
6506754151,0,0,70,70,70,70
55362222000,0,13,14,14,14,14
56667498100,13,20,24,28,34,34
36976070400,0,0,2,2,2,2
56705205600,0,0,5,5,6,10
56008236800,3,9,10,12,12,12
55683327400,0,0,0,1,1,1
37058132400,0,0,13,18,18,18
55675224272,0,0,41,41,41,41
55371593400,1,1,1,1,1,3
55672418800,0,7,7,7,7,7
55891036200,4,10,12,13,13,13
55753485400,0,4,4,4,4,4
55842564900,0,0,0,47,47,47
55549988700,7,12,16,18,18,18
55876761700,4,18,24,43,43,43
55830498900,5,5,5,5,5,5
55524062400,3,3,3,4,5,8
55992042500,0,0,10,10,10,10
55820567300,0,0,0,4,4,4
35100980600,0,0,0,34,34,55
55754677300,2,2,2,4,4,4
35311503200,3,3,7,7,7,10
6505476081,4,5,5,5,8,9
55601976000,6,6,6,6,6,6
55320485200,5,5,7,11,12,12
56368837800,0,0,87,122,122,131
55647522200,0,2,4,7,7,7
55567000100,0,0,0,0,3,3
55943465400,0,8,8,11,11,12
35739723700,5,5,5,5,5,5
15073088400,0,0,6,6,12,12
55736183700,5,6,6,6,6,6
57192275272,18,18,20,21,21,21
55920844000,6,6,6,6,6,6
57203103184,5,5,6,6,6,10
55604128300,0,2,2,2,2,4
7102890221,11,23,31,44,49,73
55920490500,0,0,5,5,5,8
55961916300,0,5,5,5,5,5
6701717388,0,0,0,0,0,3
36550075000,0,36,36,48,48,74
13002703500,7,12,13,14,16,16
55661856600,3,3,5,10,13,18
56819964000,0,0,11,11,11,11
54960177700,0,2,4,4,4,4
56089573300,0,7,7,7,7,21
55920995900,0,13,13,13,13,13
14018837500,0,0,10,10,10,10
57068350200,0,0,0,0,0,6
55885160000,13,26,27,33,36,36
55827803400,14,24,27,66,67,77
55533820000,11,13,13,14,15,15
55769837500,0,4,4,6,10,10
55566616000,0,0,0,7,8,8
23004809800,0,8,10,18,18,18
55816842000,5,5,6,9,10,10
55968140100,0,8,8,8,8,8
56024686600,0,6,24,24,24,24
57203953076,0,0,0,0,4,7
55227769700,0,2,2,2,3,3
55683058700,0,5,5,5,5,5
57203366854,15,24,26,28,30,30
56032394700,4,4,5,5,5,5
36150148800,5,15,20,26,33,39
35183522700,9,9,11,13,14,14
16313657100,0,0,0,74,74,74
55240231500,0,0,12,12,12,12
55831157100,4,4,7,7,7,7
56015525300,3,3,3,4,4,5
24479687300,0,0,2,2,2,2
55704567300,0,0,2,3,14,22
55871170100,3,3,3,8,8,12
55936431200,6,10,13,21,23,27
10738984000,50,51,54,56,59,64
55545861201,7,10,15,19,30,38
7005735677,0,0,3,3,3,3
55904945200,4,6,6,7,14,21
55676206700,0,0,0,4,4,4
55413639400,3,5,5,6,8,8
56100246100,0,4,4,4,4,4
6506649696,0,14,14,14,14,14
24829440600,0,0,4,4,7,11
6602997456,0,0,3,7,7,7
23020576900,0,4,4,4,4,4
56039748100,0,3,3,3,3,4
55604204900,4,7,12,12,12,12
34769206000,0,0,0,0,6,6
55735010800,2,5,10,10,10,10
56025669100,0,0,0,39,39,39
55903696300,6,6,11,11,11,12
14035131100,13,13,13,13,13,13
55772309800,3,3,3,3,3,3
56034545500,0,3,3,3,3,3
55925896500,4,4,4,6,6,6
26532629200,4,4,4,4,10,16
13005705700,3,3,3,4,4,6
57203067003,6,6,11,15,15,19
6603609989,0,0,0,0,3,3
23569294100,3,3,3,3,4,4
55224826600,0,0,5,6,9,9
6506509899,0,16,16,16,16,16
55574535900,1,1,5,5,5,10
55858834800,0,3,3,3,3,3
56266729400,2,6,6,9,19,25
7402195730,15,15,15,15,15,15
24504009500,11,11,11,15,16,16
55637650600,5,9,11,12,16,23
55906544200,0,0,0,0,12,12
55583372200,0,0,0,0,3,3
55969803100,2,2,2,4,4,4
55750542300,0,23,33,37,40,47
36612767100,0,0,0,72,72,72
55846049900,0,0,0,7,7,7
16031075700,11,15,19,23,31,32
56217784100,0,0,0,0,6,11
45561369800,4,4,6,8,14,24
55830154200,2,2,2,2,2,2
23398010800,5,7,10,15,15,16
56105979500,5,5,5,5,5,5
55924311600,0,4,4,4,4,4
56448850700,0,0,0,0,3,3
35335209200,0,0,12,12,12,12
56288305400,0,15,15,24,24,24
56538721500,7,9,9,9,14,14
7003995144,8,8,8,8,8,8
55891610900,16,16,16,16,16,16
57200890745,2,2,2,2,3,3
35100480800,0,9,10,15,15,15
55414144700,0,0,0,0,0,1
55565336200,0,8,8,8,8,8
37666302600,0,0,0,47,47,47
15766187300,15,20,22,22,22,22
56078244600,0,0,4,4,4,4
53879496600,0,0,0,7,9,9
55831338100,0,4,4,5,5,5
56121380800,1,5,5,6,7,9
57117901600,2,2,9,9,9,9
56263910800,0,0,2,4,4,4
56040782200,2,2,7,7,10,10
56152331100,3,13,15,19,22,24
23971888900,0,0,0,0,0,18
42862074000,6,10,11,16,19,19
55588480600,0,3,3,3,4,5
55584944000,0,3,3,3,5,5
54421161900,2,5,5,7,8,8
54986110600,3,3,3,4,4,4
55414675200,3,4,4,6,7,9
55909111200,0,20,28,28,28,28
55993435900,0,70,70,70,70,70
55888062600,5,5,8,8,8,8
25655498200,0,3,3,4,4,4
57196539977,0,0,0,0,4,7
26530793400,5,5,5,5,5,5
