ID,2011,2012,2013,2014,2015,2016,2017,2018
37061485200,12,12,23,23,24,25,25,25
35280782200,0,0,16,16,16,85,85,106
50462041300,0,0,0,0,8,11,11,14
7404679473,0,0,0,0,2,6,6,6
8944381100,6,7,7,7,7,10,13,15
55349497100,0,0,0,0,0,5,14,24
57205013279,4,9,14,16,19,22,30,33
7003297659,0,0,0,0,0,0,8,11
7004065769,0,8,8,8,8,13,13,18
37090425600,0,2,2,2,2,2,2,2
49360979100,0,2,3,4,4,4,14,16
56242214600,0,0,0,0,0,0,10,10
36859280200,2,2,5,23,23,30,31,31
15822947100,0,0,7,12,14,17,17,19
49360917300,5,6,14,14,22,26,30,39
37561661400,1,1,1,1,1,1,1,1
47562015400,3,6,6,6,7,8,10,10
56238759300,3,4,5,5,5,12,14,18
6603017725,9,9,9,9,9,37,45,45
37029920600,0,0,0,0,0,0,0,3
42862281800,0,4,9,9,22,24,25,25
50160947600,0,0,0,3,4,4,4,4
35278357200,0,53,53,53,53,53,53,53
53878363000,6,6,6,7,7,7,7,7
57198192687,0,3,3,6,6,6,6,6
55486576300,5,7,11,21,24,31,47,53
56181233500,1,1,3,3,3,3,4,7
36491833100,0,0,0,0,0,5,5,5
37108059000,0,0,0,0,0,1,1,1
55566929600,3,6,6,6,8,12,12,12
52464518500,8,11,13,17,33,44,44,44
7004162794,0,0,0,14,14,14,14,14
6701612524,0,0,0,0,0,12,14,14
47160925000,7,7,11,13,13,13,13,13
23393905100,6,10,10,10,10,10,10,10
8899087700,3,3,4,4,11,15,18,18
35766755300,2,4,4,8,9,9,10,10
23467266100,7,7,7,14,19,23,29,29
57192331554,0,0,7,14,18,20,21,21
54788043500,4,5,6,6,9,9,21,21
36768761700,0,0,9,9,9,9,9,9
47661160200,0,0,0,0,0,0,0,11
56078681100,0,3,3,6,7,10,11,11
7005375930,3,3,3,3,3,3,3,3
16232797400,0,0,0,0,8,8,8,8
6603487943,5,6,6,6,6,6,6,6
8679677600,0,9,9,9,9,9,9,13
53877568600,0,0,15,24,28,28,28,28
56769394500,0,0,0,3,3,9,9,9
37017082000,2,5,5,8,8,8,8,11
55354900900,0,0,4,4,4,4,4,4
6601956838,13,17,20,20,26,54,63,64
55750353200,0,0,0,0,5,5,5,5
36622757600,2,2,2,2,3,3,3,3
35748363400,2,2,2,2,4,4,4,4
55452147300,0,2,2,3,3,3,3,3
54410905800,0,0,0,0,0,0,0,2
54785250200,0,7,16,16,20,20,20,20
6602095664,0,25,25,25,30,30,30,30
25822181600,5,6,7,8,8,8,9,13
36462106800,4,5,5,5,5,7,7,7
50861419100,7,7,7,7,7,7,9,10
40762182900,3,8,8,8,12,14,14,14
54413044400,5,5,5,8,10,12,19,22
57196540481,0,0,0,0,0,7,7,7
57204714758,4,4,14,14,14,14,14,14
38862283800,3,3,3,3,3,3,6,10
36124726400,1,1,9,9,9,17,17,18
37101128700,0,0,0,0,0,0,0,14
55581645900,0,0,0,4,12,12,16,21
54584343100,0,0,0,0,0,2,2,2
53063834600,0,1,4,4,6,8,52,53
35367098400,0,6,6,6,6,6,6,6
52264038200,0,0,0,7,11,11,11,11
36994587700,7,7,7,7,7,7,7,7
48760899800,0,0,0,0,0,0,0,14
6701529090,0,5,5,5,5,5,5,5
13607024900,28,28,28,28,28,31,31,31
35111618100,9,24,27,27,31,31,31,31
56145493600,11,31,31,31,36,48,54,74
7101767324,0,2,2,2,2,2,2,3
36499129800,7,19,23,38,49,64,81,92
7103227832,0,0,0,6,9,9,9,9
7003777941,0,18,18,54,54,54,54,54
55542373200,0,4,4,4,4,19,19,96
35241026200,0,0,9,9,9,9,9,9
50861724000,0,0,6,10,22,30,39,45
44860895000,3,5,5,10,10,20,29,38
56115213600,0,0,0,4,4,4,4,4
57203721725,9,10,11,15,32,32,37,64
54080233500,6,6,7,10,10,11,17,18
37103096800,0,5,5,10,15,15,15,15
41261136100,0,0,6,6,6,6,6,6
54883432300,4,4,4,16,16,24,24,24
57194093186,7,7,9,11,14,17,19,26
54879351900,0,2,5,7,9,9,9,9
53264770600,0,0,0,3,3,3,3,3
36851364100,14,21,30,43,56,66,70,78
56250105900,3,4,6,7,15,15,20,21
48560964100,0,3,7,7,7,15,26,26
21739299500,5,8,14,18,22,24,31,34
49861249500,0,0,0,0,0,0,0,5
12646231500,3,3,3,3,3,3,3,3
49861124400,0,0,0,0,0,0,0,5
6701398143,8,9,9,9,9,9,9,9
36970280200,1,1,1,2,2,3,4,4
54394187300,0,1,5,5,7,14,14,14
37092839000,1,5,5,5,5,12,14,17
55279331900,0,0,0,0,0,0,10,10
6508269095,0,0,0,6,6,6,20,20
49561634000,0,1,1,1,1,1,1,3
50263133700,0,0,0,0,0,0,3,3
36617266600,0,0,0,0,10,10,10,10
15057956000,2,2,20,20,20,20,20,20
55058001100,0,4,8,13,15,18,26,38
36622461200,20,22,30,33,33,50,54,63
16175760500,23,30,38,50,50,50,55,75
49361994300,3,3,3,4,4,8,8,8
37016496000,0,0,0,0,12,17,17,17
35735087200,0,3,3,3,3,3,3,3
7004474948,3,3,3,3,3,3,3,10
39362839700,2,2,2,2,5,5,5,5
42861086300,3,4,6,6,8,8,8,8
37121687400,0,0,0,4,4,4,4,4
23111479500,15,15,21,21,21,21,21,21
54411890300,6,14,14,14,14,25,25,28
37041484100,7,7,7,7,7,7,7,9
26221120700,2,3,4,4,4,5,8,8
55376057200,0,0,0,0,0,0,4,4
54911607500,1,3,6,10,10,11,20,37
54896389900,0,4,6,6,6,9,9,9
6504395706,0,0,2,2,8,11,11,13
55026512300,0,3,3,3,3,3,3,3
54882677100,0,0,0,14,14,14,14,14
56460648000,0,3,3,7,7,7,8,8
37074548900,15,15,15,15,15,15,15,15
15077891800,0,0,0,0,0,17,17,17
55497703700,0,2,2,8,11,14,14,14
42361045500,0,0,0,0,4,4,4,4
36699417500,4,4,4,10,10,24,39,39
25928094300,9,24,40,51,65,76,88,117
48761163900,3,3,3,3,3,3,3,3
55136199800,0,2,2,2,2,2,2,2
23984564100,0,0,0,0,0,0,4,4
25634400800,0,13,13,13,13,13,13,13
52263388000,0,2,2,2,2,3,3,3
7005347205,0,0,0,0,0,0,0,8
7102466836,0,0,6,6,9,14,25,33
6603609387,0,0,0,0,0,0,10,10
37002452100,0,0,16,16,17,17,17,21
16176716900,32,34,45,53,58,58,70,70
54079749600,0,0,0,0,0,0,8,10
34871961900,0,3,3,3,3,3,3,3
53982821400,0,3,3,5,5,8,8,11
55903084000,4,5,7,7,7,7,7,7
38960946900,1,1,1,6,12,13,20,23
23013131500,7,7,12,12,12,12,12,12
35194373800,0,0,4,4,4,4,4,4
53985103500,3,3,15,18,18,18,18,18
16039209500,13,17,20,20,26,38,48,49
40560892900,0,0,0,0,0,5,5,5
36450124500,4,4,7,8,8,8,8,8
54929864100,0,6,9,10,11,13,13,13
54894410600,8,8,17,17,17,17,23,23
38562240600,0,0,3,3,3,3,3,3
55406870300,0,4,5,5,5,5,7,7
44260979000,0,0,0,0,0,0,0,11
35099997000,0,0,1,1,2,2,5,5
54924551000,0,3,3,8,9,11,17,19
6603188890,5,9,14,20,26,29,29,29
35231271400,0,0,0,0,0,9,12,12
6701451043,0,0,3,3,3,3,3,3
50661160900,0,2,2,2,2,2,5,5
55005701500,5,5,5,5,5,5,5,5
40561259100,0,2,2,2,2,3,3,3
7102904391,19,19,19,22,27,27,27,27
55843728000,2,3,3,3,3,3,3,4
12783569700,3,3,3,3,5,5,5,5
37108412200,0,6,6,12,12,20,20,20
26429409700,5,5,5,7,12,12,12,12
23398564400,3,9,10,16,22,24,26,26
54895744500,0,12,12,12,14,23,24,24
7003450405,7,11,11,14,16,38,43,43
24340085800,15,22,33,52,67,79,97,112
6602406968,0,0,0,0,0,0,5,7
55192760000,0,0,0,20,20,32,32,32
54789485300,0,2,2,2,6,6,6,6
37063093500,0,0,0,0,0,6,6,6
50361026200,4,8,11,12,16,16,16,16
36814198100,4,4,5,7,7,14,14,16
56208115700,0,4,4,4,4,4,4,4
45961678400,0,0,0,0,0,0,0,5
38860955300,4,8,8,8,8,8,8,8
35268586800,5,12,14,26,29,29,29,30
43461694400,0,2,7,9,9,9,9,9
23029200500,6,11,12,20,21,26,27,31
54402626000,0,0,3,9,13,16,19,21
36135481000,3,3,6,8,14,21,22,29
34067445200,0,0,0,0,0,0,7,7
37118142700,5,5,5,5,5,5,10,14
55891227800,0,19,90,90,94,100,113,123
55262257900,0,0,2,2,2,2,2,2
39660942600,0,3,3,3,3,3,3,3
52663559800,5,5,13,17,22,22,22,22
48161172000,0,0,9,9,9,9,15,15
50462743200,0,0,8,10,21,29,38,42
36970213600,0,0,0,0,0,0,0,7
56507577000,2,3,5,6,7,7,12,16
56808683800,0,0,0,0,7,7,7,7
55549098100,0,68,68,104,104,104,104,179
37026716700,0,0,0,0,0,0,2,2
55728146800,0,0,0,5,5,5,5,5
35215675000,4,6,7,8,10,11,11,14
23977449900,4,7,7,7,8,13,16,16
44760962900,4,7,8,19,24,40,49,53
41861732900,0,0,0,0,0,0,0,11
50760937200,0,0,17,19,19,22,22,25
6506995140,0,0,0,10,10,10,10,10
37099528100,0,0,0,0,0,0,0,17
14056772900,0,4,4,4,18,33,33,37
14631026900,0,0,51,79,88,88,88,88
36727388400,7,7,14,14,14,16,16,16
56609619000,8,8,11,11,12,12,12,12
16020036200,0,0,0,0,4,4,7,7
41561719200,0,0,0,3,3,3,13,13
36505043600,0,4,4,4,4,4,4,4
23569748800,0,0,6,6,6,9,9,9
49460930600,0,0,0,0,4,4,4,4
36637529900,0,0,4,4,4,4,4,4
7006342746,0,0,0,47,47,47,47,47
40161746700,0,2,2,4,4,4,5,5
50861205200,5,9,9,9,13,13,15,19
37056241900,0,0,0,0,0,0,2,2
16201701400,0,0,0,0,0,28,28,28
26664428500,0,5,5,7,7,7,7,7
50263754600,0,27,39,48,48,58,64,64
55978551900,13,17,48,52,59,64,71,75
9843886600,7,12,20,26,37,45,48,56
7003496886,0,8,8,8,8,8,8,64
26425170500,3,3,12,17,27,38,42,47
25926731200,0,0,0,0,1,1,1,1
35253364100,2,2,5,7,16,21,26,30
55327921300,14,18,21,34,34,34,41,44
6508000391,0,0,0,4,4,4,4,4
47461672900,0,0,0,0,0,0,5,5
55377995900,0,0,7,30,34,43,47,52
55501080200,0,0,0,1,3,3,5,5
54794159700,0,3,3,16,35,37,73,90
55201867000,3,4,4,6,6,6,9,9
46061857300,0,0,10,10,10,10,10,10
6603147278,0,0,0,0,6,6,6,6
53866449000,0,0,0,0,0,0,0,6
37007172100,2,3,5,5,5,12,27,28
6602824605,4,5,5,10,11,11,14,16
36554450500,7,7,12,12,12,12,12,12
35108251600,0,0,0,0,7,7,7,7
44061743100,2,2,11,13,13,13,13,16
28567729500,0,12,20,24,28,29,44,45
38663060400,0,0,0,0,0,0,3,3
10640169000,0,0,0,0,0,11,11,11
47562147300,0,0,0,0,0,0,5,5
38061935400,0,0,0,0,0,0,6,8
36814079000,0,0,0,0,0,0,12,12
7004352983,0,0,0,0,0,4,7,7
43960984400,4,4,4,4,4,4,4,4
51764421000,1,3,3,9,9,10,15,27
53864946900,0,13,13,13,13,13,13,13
6507898325,3,3,17,17,18,18,21,21
54406808200,0,0,0,0,0,11,11,11
25224951800,0,7,7,7,7,7,7,11
55405261700,0,0,0,0,3,3,3,3
24390610600,0,0,0,0,0,5,5,5
23970080700,0,0,0,6,6,6,6,6
18935172500,0,0,0,0,0,0,0,11
23493098400,11,16,16,32,42,42,42,42
50761103900,0,0,27,27,27,27,27,27
37861348100,0,0,2,2,2,4,4,4
39962715100,2,2,2,2,2,2,2,2
36714983500,13,13,19,19,24,30,33,33
6701745577,0,5,5,5,5,5,5,5
53865225200,0,0,0,0,0,4,6,6
42762055900,15,17,19,31,31,31,34,36
48161058300,0,0,3,4,5,5,9,9
55253611900,0,0,1,1,1,1,1,1
19640217000,4,4,9,14,18,20,32,49
23026608800,0,0,0,0,0,72,72,72
7102640250,4,4,5,6,6,7,10,10
7101961701,0,3,3,3,3,3,3,4
49961747700,0,0,0,0,0,8,8,8
53867022400,3,3,6,7,7,11,19,24
55541853900,0,25,25,72,72,88,88,136
49561005700,0,0,0,4,4,4,7,7
54385722300,0,4,4,12,24,28,36,78
55209955200,0,2,3,5,5,5,7,7
37260945100,0,0,0,0,0,0,0,4
8963079200,3,6,6,6,9,9,18,28
43560907900,0,10,10,10,10,10,10,10
37761126000,0,0,0,0,0,6,6,6
37098659100,9,17,30,30,30,30,30,30
57192312539,5,8,8,14,14,18,18,19
23967670500,0,0,0,0,0,93,93,110
25931956600,2,3,14,22,28,31,33,52
42561810700,5,5,5,11,11,14,14,14
36454752800,0,12,17,17,20,20,29,29
54585195200,0,0,0,0,0,0,10,10
36863797400,0,0,0,0,0,8,8,13
36637165500,0,0,4,7,8,8,8,8
53163882700,0,0,0,0,0,7,13,16
38561203800,15,21,25,37,37,49,64,64
55618236400,3,3,3,3,5,5,5,5
35146526800,8,11,15,21,24,31,32,37
54394210100,0,0,4,7,9,12,12,12
7202997700,4,4,4,12,14,15,15,18
25822780000,0,0,0,8,8,8,11,11
6505967038,0,0,0,0,8,8,8,8
54394281500,0,0,2,3,3,3,5,16
36961023300,0,1,1,2,7,12,14,14
25636979500,2,2,3,3,3,3,3,3
26632371400,3,3,3,3,3,3,3,3
37072021100,1,1,6,7,7,7,7,9
50661240100,6,6,10,13,13,47,47,47
36337180100,0,9,22,22,22,22,22,22
34977078700,3,7,7,9,9,11,15,17
47661780500,0,7,7,7,7,7,7,7
55437184100,0,0,0,1,1,1,1,1
47061441900,0,4,7,7,7,13,13,13
55237333600,0,0,0,17,17,17,17,17
12778584200,0,0,0,5,5,5,5,5
36160572700,0,0,0,4,4,4,4,4
35424902700,0,9,9,9,9,9,9,9
55170108400,0,10,10,10,10,10,10,10
53164158100,3,3,4,5,5,14,23,23
15122888100,1,7,14,14,30,32,33,34
53364113100,0,0,0,0,0,9,9,9
54794306000,0,6,8,8,8,8,12,12
54382267200,2,2,2,2,10,10,25,31
47460930800,0,0,0,0,0,7,7,7
57203169422,0,0,0,0,0,0,12,12
12647361600,0,0,0,0,0,5,5,5
55403322000,0,0,8,8,8,8,8,8
6701482882,6,7,10,11,19,23,31,37
6701750175,0,0,0,0,0,0,5,7
54404824800,0,34,34,55,55,58,58,59
41960904000,0,0,0,0,3,3,3,3
57201527175,0,3,3,3,3,57,57,57
44160975900,0,0,4,4,7,7,7,7
55578808034,0,0,0,0,9,9,9,9
7003909428,0,0,1,1,3,3,3,3
55154515800,5,5,11,11,11,11,19,19
54385144100,0,0,6,6,6,6,6,6
54785738800,11,27,32,35,37,37,37,43
16550342100,4,4,4,5,5,5,6,6
55350790400,4,8,36,46,49,51,98,98
53979612400,0,0,0,7,7,7,7,7
54381685100,0,0,6,7,7,7,7,7
