ID,2015,2016,2017,2018
56698266200,10,10,14,14
56875212600,4,4,7,7
56727837400,0,0,15,16
56941501200,12,12,20,20
23392710800,0,3,3,3
7402081344,0,29,29,29
56955448800,3,3,8,8
56641893900,4,4,6,6
56596394400,0,0,2,2
56971549000,2,2,2,2
7004043268,0,0,0,7
57200718755,13,14,17,17
16203964000,0,0,20,20
57052933200,0,3,3,3
57023950100,8,8,8,8
56525330800,4,4,4,4
55348807500,0,0,4,4
56562998200,7,7,7,7
57075467900,3,3,3,3
36194911300,0,0,6,6
57105022100,3,3,5,5
37010975900,0,0,5,11
6603781510,7,9,11,11
57188729542,5,11,11,14
56763214100,4,4,4,4
55960859100,3,3,3,3
22035972900,10,12,23,23
56522870100,10,10,24,30
56028204600,4,4,5,5
56521518100,0,3,3,3
56725802000,4,4,4,4
8301144200,3,5,5,5
56990864700,0,1,1,1
6505874546,3,6,9,10
15761410900,4,5,8,11
23027269500,0,0,5,5
56210138200,5,10,13,16
56732969700,5,5,5,8
55654683500,0,2,2,8
56367488300,0,45,54,54
55936433900,3,3,4,4
56748093300,0,4,4,4
56835687200,0,45,47,47
55263532600,0,0,4,4
14035720700,8,17,36,37
36925250000,4,8,8,13
35225092400,0,1,1,1
55817375200,8,16,18,24
56387856900,2,2,3,3
9734198400,0,0,4,4
8600125200,0,0,2,2
56144266500,14,29,77,77
57144567300,0,0,6,6
57151282600,6,6,8,8
56970904300,4,7,10,10
8512852800,0,2,2,2
36624935900,3,12,14,15
56717411400,5,6,6,6
56402833200,41,41,41,41
8219023200,14,15,18,18
57102926500,4,4,6,6
36473494400,67,93,93,93
56660654500,0,1,4,4
56461628600,0,0,7,7
24767671100,5,11,11,11
57188828864,2,2,3,3
56480289100,4,4,7,7
56677629800,0,0,3,3
56711230900,0,0,2,2
7402612526,5,7,14,14
13103924000,0,5,7,7
55247468000,14,25,29,29
57192916201,0,1,1,1
57148432300,3,4,4,4
56939060400,3,4,4,4
56607393300,1,10,10,10
15062099900,21,21,21,21
56826213700,8,10,10,10
56964503600,0,0,0,3
56949511000,2,2,3,3
56230824500,0,12,26,33
57191892978,0,23,23,23
55608059400,4,6,6,6
56128625200,6,8,10,10
55510451700,6,6,9,9
56269953000,0,0,8,8
56835318100,0,45,47,47
40661952600,3,7,7,7
57006796200,6,7,7,8
57188828578,4,4,5,5
56769212100,0,0,0,13
57188552699,0,3,13,13
57188727739,3,7,13,13
55941312500,0,78,78,78
56899032100,0,0,4,4
6603541177,7,7,8,9
56654978900,4,4,4,4
56554094600,3,3,3,3
56694942000,7,7,7,7
53984305500,1,1,3,4
57191710407,0,8,9,10
55973154000,12,20,21,21
56673322900,3,3,4,4
56608904700,2,15,18,19
57016617200,0,0,3,3
56743239700,5,8,13,15
6603921810,29,29,29,34
57148122700,2,2,4,4
56735953700,3,4,5,5
56939657000,9,9,12,12
56431078400,3,7,9,9
36025990200,4,4,4,4
57009129700,6,6,23,23
35306540300,0,0,0,6
23096470700,0,4,6,6
56779787900,4,9,9,9
56896031600,5,5,6,6
56819659000,5,5,5,5
7005886779,0,49,49,75
56574122900,0,0,0,8
56809427500,0,2,5,5
55639343800,2,2,10,11
57061168300,0,5,5,5
57188642521,2,5,5,6
56892897500,0,4,4,5
55532377300,2,2,2,2
56841247300,6,6,6,6
15071508900,0,24,24,24
56523258900,5,5,5,5
56094310700,0,112,113,171
36885387800,0,0,5,5
55840462500,11,11,19,19
55277196800,10,10,27,27
57186681600,0,0,6,11
55769197900,0,0,17,17
57185583500,0,2,4,4
57199050304,0,21,21,21
7004026238,0,35,35,35
24775142400,10,10,10,10
56681818300,2,2,2,2
57188980424,6,6,8,8
57004845500,12,13,25,25
56826029800,2,3,7,7
14042331100,23,29,29,29
56940434500,7,7,7,7
57190136191,0,3,3,3
57046077800,0,0,10,11
57040839000,3,4,4,4
56516429300,4,5,5,6
56613254100,0,9,9,13
56201821400,0,0,4,4
55924415300,0,0,0,6
57163935600,0,3,3,4
56829047300,5,5,5,5
57202571413,0,0,8,8
24775913300,7,7,11,11
56580391400,0,3,3,3
56835774800,0,45,47,47
56703401400,0,5,5,5
55568223600,0,27,27,27
56443766800,2,3,3,3
56708773900,5,5,5,5
56684472300,9,12,17,17
57156568400,2,3,7,8
56539864600,12,14,16,20
57190939727,1,1,2,6
56582362900,4,4,4,4
57188762636,0,4,7,7
57111504300,0,13,16,16
56372981300,13,13,13,13
56074354400,6,6,12,12
56641676600,3,3,5,6
56490796700,0,2,2,2
56299953700,0,3,5,5
57203341508,11,11,11,11
56481304900,4,4,4,4
56480764900,0,0,8,8
57057611200,0,4,4,4
35307526600,0,0,0,3
56601099800,8,12,14,14
56311736500,0,0,12,12
24833260400,6,14,71,71
57132888200,1,2,3,7
56940399600,3,7,7,7
56640022400,0,0,2,2
56940969600,1,1,4,4
56645002000,10,14,14,14
8346275300,18,20,23,24
55336451800,0,0,5,5
56810420600,0,0,5,5
56494934400,0,22,22,22
57188680515,4,4,4,5
57021823500,5,5,5,19
56443590400,0,0,0,7
7202710483,5,6,9,9
56506664100,5,5,7,10
57003152600,7,9,9,9
24824110200,14,29,36,54
24824874100,11,15,19,23
56963418900,0,6,6,6
55801924400,0,6,15,15
56940356700,3,4,4,4
56692396500,0,0,0,15
56741498200,3,3,3,3
56754561200,0,0,2,2
57140196800,9,11,12,12
56405510500,0,2,4,4
55745634200,6,6,7,7
56178520600,0,0,4,4
56458822700,0,0,0,7
56811374700,11,11,11,11
7005907326,6,15,18,18
56940851800,0,22,22,22
56741455800,0,5,5,5
7003591767,0,0,0,4
26323509200,7,13,17,20
55716664600,3,4,4,4
6506260474,1,4,4,5
26633695800,0,0,0,2
57147109500,7,8,10,12
55390065900,1,3,5,5
56505527100,7,8,8,10
8787770100,0,0,20,20
56896056800,0,35,35,35
57077004900,0,2,2,5
57185574600,0,2,2,3
57196481509,0,12,12,12
56588048900,28,43,49,49
56684583600,9,17,26,26
6603102319,3,3,3,3
56662880500,0,6,6,7
56703425000,0,0,0,6
6507205575,0,42,42,42
55965054600,2,2,4,4
56979320000,6,6,6,10
56811122000,3,4,4,7
56537345200,3,3,4,4
56689952700,6,6,6,6
8227457000,0,4,4,4
56494644200,8,10,13,13
56764678000,4,4,4,4
56086214900,8,9,9,9
57191889644,0,13,14,15
56940854100,2,5,5,5
56810724900,5,5,7,13
56541770600,3,3,3,3
55820050100,5,6,6,6
56979835100,3,6,6,6
57045864900,0,2,3,3
57189889931,4,7,15,15
56982167200,2,2,3,3
37077811600,0,6,13,13
56560040900,0,0,8,8
56798645300,0,0,13,13
52563473800,2,2,3,3
57188881335,4,4,4,4
55798117400,3,4,4,4
55500528400,0,47,47,47
56215995200,15,18,26,26
57205452172,0,5,8,16
7402862617,0,11,11,11
55950463100,0,13,18,18
23476140800,0,10,10,10
56013608700,0,0,0,7
55179475000,3,3,4,4
56971278600,0,6,6,6
57072790600,2,3,5,6
57140586600,19,20,22,22
56563046500,0,0,6,6
25031688900,12,12,13,18
57205078221,0,4,4,7
23978555300,6,7,19,19
56184858600,4,4,4,4
36006692200,0,1,1,1
54392617400,0,45,47,47
7410217705,0,0,9,9
8886631300,0,4,4,4
56179418400,0,6,9,13
56786592300,4,12,15,26
56081656700,12,12,20,20
57132809500,0,4,4,4
56533977400,3,3,4,4
56562542000,4,6,17,23
56178030900,3,3,3,3
56283171100,6,6,6,6
56841621800,1,1,1,1
57189246618,7,7,13,13
7403393297,0,0,9,9
6602925990,5,8,9,9
56543755300,0,6,6,6
57189051783,6,6,7,7
16240044400,0,5,5,10
56856290700,0,33,39,39
57191288197,0,35,35,35
57063415300,2,2,3,3
46461295300,2,6,8,8
7004353802,9,9,9,25
56178601700,4,4,4,4
56976129200,0,3,3,3
57053347200,3,7,7,7
56815144900,0,0,0,3
57096322100,0,5,5,5
56680961300,10,10,23,23
56990000900,0,2,4,4
56924400900,0,0,0,112
56040144300,5,5,7,9
56705053000,0,22,22,22
54394323800,5,5,5,5
54970955800,5,5,6,6
55617973800,5,5,5,5
56939793100,5,5,5,5
56922180200,7,13,27,27
57063465000,2,3,5,8
23012466600,23,26,26,26
23003594100,0,8,8,8
56819833100,11,11,16,16
57089620900,3,3,3,3
56178095400,0,0,3,3
18041865300,4,4,4,4
7003331672,9,9,13,20
56485866800,0,0,4,4
56683905500,4,6,6,6
57151494700,5,5,5,5
56850051000,8,8,8,8
57191291804,0,35,35,35
6508014623,0,4,12,12
57193414472,0,49,49,75
56580241500,0,35,35,35
24537245500,0,0,5,7
56896926500,1,4,9,9
16425651000,0,0,4,7
24764763200,0,0,30,30
24765745800,20,30,34,35
56688936500,0,0,10,15
56728310700,0,0,7,7
56809333200,3,6,6,6
56406268300,0,72,72,72
57014314700,5,5,5,5
57190618615,0,0,11,11
55905032900,3,3,3,3
36699960500,3,6,8,9
27867460500,4,8,8,8
56725773900,10,12,16,17
55943478800,0,0,12,12
56955688000,4,9,17,17
56899021800,5,5,5,5
55323557800,0,33,39,39
56600906600,2,2,2,2
56835737200,0,45,47,47
57194077471,0,4,14,14
57188676192,3,3,3,3
7003574219,6,6,17,17
57038741200,6,13,13,13
56584486800,0,12,12,12
57079272100,7,34,37,38
57041368100,0,0,0,6
57189493723,6,6,14,14
57023733700,3,6,6,6
56949916600,2,8,8,12
56983097500,1,10,10,10
57188722909,2,4,4,4
55620542100,0,0,0,30
57188830376,3,3,4,4
56259309000,0,27,27,27
48663225500,3,5,5,5
56891622900,5,6,6,6
7801319670,6,8,8,8
56725677000,0,3,3,3
22936229500,9,14,15,20
57190278501,0,0,10,10
56022559300,3,4,4,7
56523397300,0,0,3,3
6603109409,0,7,7,7
9737381600,0,6,8,8
56783824400,0,4,4,4
55320386300,3,11,11,23
24773183900,0,0,0,4
56901316900,9,9,9,9
6603563724,0,0,10,10
7006521379,0,0,26,26
57004659500,12,13,18,83
56341428800,0,0,3,3
55257833100,0,6,11,13
56724139200,11,11,11,11
57109840900,9,9,11,11
56610296700,5,5,5,5
26031510200,52,102,102,102
56460332800,0,3,3,3
36611482500,6,22,30,30
56692906800,15,23,46,49
56941856300,5,7,13,13
55826179200,5,11,16,18
57188646580,0,0,0,4
56732977200,0,4,4,4
7801433569,0,5,6,6
56521595000,0,0,7,7
55978328900,8,8,22,40
57191910428,8,8,8,8
56567805800,8,9,9,9
56581685500,0,4,4,4
56038782700,4,4,13,13
56681168300,14,25,34,34
57188721523,4,5,7,8
55539536700,0,1,1,1
56964519600,14,14,20,20
57109480500,0,0,8,8
56890732000,0,3,3,3
23985000000,2,2,8,8
56490733400,10,12,12,12
54788257400,8,12,14,15
24465288600,6,6,10,11
56458950200,3,3,3,3
55337777000,2,2,9,9
56711949600,3,3,4,4
56986467700,21,21,21,21
55746749500,12,12,12,12
57039897900,4,4,4,4
51664577400,0,0,0,14
56589935300,0,5,5,5
16309582400,70,70,70,70
6506400559,0,5,5,5
56495194100,0,5,5,5
56786471100,0,0,4,4
55355194600,0,0,3,3
56763629800,0,0,18,18
56530654400,0,0,0,5
56995662600,5,5,5,5
56410931700,0,0,2,2
38362220400,0,3,3,6
56891680300,0,11,11,17
35483173100,5,13,14,18
57200784802,3,8,8,10
15135817600,0,0,0,5
57188864047,2,3,4,4
57054906700,0,9,12,15
55884727500,7,7,7,7
56902360000,3,3,4,4
55839826700,0,3,3,3
7003882082,3,3,3,7
56582480900,3,3,3,3
57095113200,6,18,23,28
57050353100,13,13,13,13
56640328700,9,9,9,9
56663277500,0,20,24,24
38561608100,9,9,10,10
15078736800,0,69,69,69
23486861400,3,3,8,8
55359295000,1,1,1,1
56770008700,5,9,9,14
56038908500,3,3,3,3
57190341457,2,6,8,10
35725868300,5,13,16,16
56330763400,3,5,5,5
55994913900,7,7,7,7
36717481100,4,4,7,7
56897141400,7,8,14,19
56921980500,5,5,8,8
56764187100,12,12,12,12
55640245800,3,3,3,3
57190255009,6,6,6,6
56462713300,4,5,5,5
56974423500,0,3,3,3
6602719512,7,7,7,7
56924810000,0,0,0,75
55543094900,37,37,37,37
57195276857,0,0,0,9
36606445800,5,15,20,20
55366662400,0,0,2,2
56374710500,0,72,72,72
55550325600,0,2,2,2
57189373285,2,5,6,6
56609933600,0,0,0,9
56646647300,5,5,5,5
7403414003,0,0,33,33
56723757900,0,5,5,5
56938729700,0,0,3,3
6602455243,0,8,8,8
56733148700,0,0,0,27
57050275100,6,6,6,6
55851126100,4,14,19,19
56607178400,6,6,6,6
56644829800,11,11,13,16
36959572900,0,24,29,45
56763857900,0,0,4,4
36460458400,0,81,89,108
56399493100,0,3,4,4
56254262000,4,5,7,7
34067805000,5,32,37,41
56521770000,0,0,0,4
57194283395,0,0,3,3
56964310200,14,14,20,20
55153526500,3,3,3,3
56844374400,8,8,8,8
6504512777,10,10,10,10
56160037300,11,13,22,27
57188876143,6,7,7,9
56382502300,13,13,13,13
57034080900,0,0,2,2
57158556800,3,3,5,5
56825949400,3,3,4,4
56380432900,3,4,4,9
57191249618,3,3,3,3
57148285200,2,2,2,8
57188650641,0,0,41,41
55968767300,6,6,6,6
56989797300,2,9,9,10
57190173302,0,8,8,8
57015070400,2,5,7,7
25927778100,11,15,19,23
55601983900,6,6,6,10
24335598200,0,0,4,4
56460983800,0,17,17,17
56685544900,2,2,6,6
26644249600,0,49,49,75
8899826800,0,0,0,10
56519963700,8,12,17,17
57056257100,0,9,12,15
56566620900,0,0,4,5
57118053600,3,5,8,8
35613962200,23,26,26,26
56480662700,0,0,8,8
24830628200,17,21,22,26
56997485300,0,0,4,4
57188855074,3,3,4,6
56318487600,8,8,9,10
22434267800,6,10,10,13
56743274900,3,5,5,9
56637697200,10,10,10,10
55785895700,5,5,5,5
56595278200,3,5,9,9
38762065100,2,2,3,7
56939830500,2,3,3,3
56888723200,4,4,4,21
6504749311,2,2,2,2
56940851300,6,6,6,6
56664485300,0,0,11,11
56820289200,4,5,5,5
57094964100,0,0,6,6
56596692500,6,6,6,6
56539904200,8,8,8,8
57160385400,2,2,2,2
24831476000,27,27,27,27
36832281600,14,23,31,35
55979051200,3,4,5,5
56727018600,6,6,9,9
57200186819,0,0,0,31
56967970200,0,0,12,12
57072848300,3,10,10,10
57191090555,2,2,6,6
55754404900,0,4,5,5
54793678300,13,19,20,20
56809104300,5,5,11,11
57188562477,9,9,15,15
56789740300,0,0,0,77
24177957500,7,11,13,16
57188550082,9,12,14,14
56512330500,3,3,3,3
56703252900,0,0,7,7
34978449300,5,5,5,5
56290931500,3,4,5,5
55743512500,0,0,4,4
56502309200,25,27,29,33
56417251900,3,3,3,3
7004536477,14,14,14,14
56559399100,0,4,11,11
8696403200,0,7,7,7
56925130700,0,0,6,6
55978157800,14,14,22,36
56469553000,0,3,3,3
49361780600,4,4,4,4
6603402351,7,11,14,18
56680381200,0,22,27,44
8272040400,3,3,3,3
56736394300,9,9,9,9
56587937600,0,2,2,2
36456649400,0,0,0,5
6701685795,0,17,17,36
56861999500,6,10,15,15
57189887078,0,4,4,4
56301133700,0,27,27,27
6507403091,10,14,22,24
6602105133,5,5,5,5
57188758447,0,0,7,7
57127232300,3,5,5,5
12143291200,2,10,10,14
56349018400,3,3,4,4
12800116800,6,9,9,9
56958556600,9,13,13,17
7005628795,11,15,16,16
8705178500,0,29,29,29
57204367791,6,11,11,11
15046811000,3,3,13,13
56966235100,6,9,9,9
57140719800,3,6,6,6
6603170751,0,3,8,9
57052129900,0,0,3,3
8725107000,3,13,14,14
57024194800,3,4,4,6
56912436200,2,2,3,3
56830326000,2,2,2,2
56495360900,0,0,2,2
56596663900,0,3,3,3
13905214600,4,4,6,6
55279492000,0,19,34,56
56506914800,0,5,5,5
55913800200,2,2,3,4
23389714400,6,8,10,10
7007041649,0,5,5,5
56521166500,0,0,3,3
7401904358,6,9,9,9
6602986110,0,0,2,2
56479318300,0,0,3,3
14324591800,4,4,17,17
6603416658,0,4,4,6
55371219200,4,5,5,5
57188639785,0,3,3,3
57189515264,0,0,0,3
56667639200,0,0,4,4
56425746800,4,8,8,8
56826055700,0,0,0,1
36816099000,0,49,49,49
56835801100,0,45,47,47
57016827000,0,0,0,2
56720350400,0,5,9,9
56677647200,0,3,3,7
56732940300,4,5,6,6
35317457700,1,1,7,7
56755099700,6,6,6,6
30367530200,0,0,0,6
55234373300,0,45,47,47
56835611400,0,45,47,47
7003682146,6,6,6,8
8573362600,0,0,11,11
56594435600,0,0,27,27
56189603100,7,9,9,13
57070378300,0,0,4,4
56694077900,0,0,0,5
23090574100,6,11,22,27
57189368638,2,5,10,10
57191737711,0,44,44,54
41662180000,5,5,23,23
55247427100,0,0,2,27
56990283800,3,3,3,3
36054285400,6,6,6,6
56982983800,4,4,4,6
57170030900,2,16,30,35
50162799300,0,4,6,6
57055263200,0,18,34,41
57191890013,0,78,78,96
56612920300,0,0,10,10
56644347100,0,4,13,13
6604013885,4,4,4,4
56251959600,11,11,12,12
56527129800,0,0,9,9
56034242900,0,0,15,15
56800820100,5,6,6,6
56538076300,2,5,5,11
57111514300,0,13,13,13
57160411800,4,4,4,4
7202757069,10,10,10,10
56685336600,2,7,8,8
56940540200,4,4,4,4
56514930300,0,36,36,52
57172074700,0,0,0,15
35223240700,0,35,35,86
56864750700,2,2,2,2
56312939400,1,1,1,1
7005338346,0,0,4,4
56102653500,0,2,4,4
7005861088,2,6,8,9
35894619700,0,4,5,5
56430367000,2,5,5,5
14010805900,0,0,8,12
7404804166,0,5,8,8
8901995400,0,29,29,29
56543561300,0,0,0,6
56690503500,4,14,22,27
7005353014,5,5,5,5
56604231700,0,7,7,7
57022011400,4,5,5,5
56988975000,3,3,3,3
55811412000,0,19,24,24
56825787700,0,3,7,7
56004786100,6,6,6,9
25653931300,4,4,4,4
55247275700,2,4,4,4
55949180900,0,0,9,10
26655538900,0,0,13,13
57000370000,11,13,13,13
57188861718,3,4,4,4
7401651981,27,27,27,27
12762877100,11,13,15,20
8731212600,16,16,16,16
57188583504,0,0,0,8
56780396700,0,4,4,4
36028647900,0,0,5,5
24741263700,0,0,10,10
57016420000,82,92,100,100
56734551500,2,2,2,2
7004752152,4,8,8,8
24477228600,5,9,9,14
56888701300,5,5,5,5
57188740332,0,7,7,16
9846154100,0,0,61,61
57140412300,19,22,26,26
55636200700,5,5,11,11
56875403800,5,8,14,21
56723103700,0,0,2,2
57188828698,4,4,4,4
57140053000,10,16,16,16
56878517400,0,0,6,6
56685633000,9,16,17,17
56856797300,0,11,11,16
57191341160,1,1,1,3
8277292000,10,10,27,27
56780159900,1,3,7,7
15136263600,13,13,17,17
57188810717,0,0,4,4
24068437600,0,0,5,13
57072501300,4,4,6,6
56893804500,3,4,8,12
