ID,2016,2017,2018
57190582222,4,10,14
56728842500,6,9,14
35213640200,16,16,16
57188994087,2,2,2
56278156800,2,2,2
55687820500,3,22,22
57193770887,0,0,5
7003839871,9,12,12
55171822000,0,3,3
24512335700,6,8,8
57192642516,0,3,5
57189377670,8,8,8
55566242800,0,0,77
57168711600,5,5,5
57191872990,1,2,2
55669169800,0,0,3
57188867562,2,2,3
57197539519,2,5,8
57191420254,4,4,4
55612161200,19,69,69
57189304114,3,3,3
36473154900,3,3,3
55622521500,5,9,29
56027744800,0,0,3
57191866663,2,2,2
57190190042,0,2,2
6602223380,16,16,19
35511410700,2,2,2
55970365100,17,17,17
57192644817,0,3,3
57192238016,36,36,36
57189589014,0,2,8
56653381700,7,9,10
55698555100,3,4,23
57192980515,0,6,7
57193072423,0,6,6
57192095368,17,23,23
57192370180,6,6,6
56997481100,3,3,3
26321717100,0,5,5
34880708000,45,45,45
57190378696,0,7,7
56924489500,0,0,3
57191058471,0,2,2
57191633504,3,3,3
57189509986,3,6,6
52164309100,4,7,7
35932747200,0,6,6
56266692400,3,6,6
55848371800,0,5,5
57190582632,0,0,1
57140705000,4,4,4
57192378668,3,3,4
14037882800,10,15,15
57190489743,0,6,6
57027932500,16,16,16
57192974619,0,9,9
57050343800,7,9,24
55561724400,9,9,9
52263831000,7,7,7
57201180088,0,3,3
57191530650,16,16,16
57188984372,5,9,9
56440145500,2,2,2
36439971500,11,20,20
57190668139,13,16,24
56491119800,2,2,2
57193693198,3,3,3
57194396193,0,8,8
57190127963,3,8,8
23396745000,7,8,8
57191959346,3,3,3
57188658168,4,4,4
57190256548,6,6,6
56160718100,0,10,10
57188570052,6,8,8
55576921100,8,16,16
55279300500,8,8,17
57189387932,3,3,3
7004184055,5,8,11
56153297500,12,15,17
37097335600,19,23,29
57193155684,3,3,3
7404603003,0,42,42
57105692600,3,4,4
57190226567,0,26,26
57193309339,3,3,3
57205328296,2,2,2
57193432092,0,7,7
57191336586,2,3,4
56974467000,5,6,6
6508257385,3,3,3
57043696100,5,6,6
57072236000,2,7,7
57192165027,5,5,5
56717058500,3,15,15
55155492900,36,36,111
56928119200,0,9,9
56911405600,2,3,3
56998706100,0,3,3
57193424653,4,7,9
57191404199,6,7,7
57190280275,5,15,17
57189051489,45,47,47
55876846200,20,20,20
57192064516,0,7,7
56426384400,7,12,12
36722990000,0,0,4
25923447700,10,10,10
57188982672,0,0,4
6603789006,5,9,13
57188565229,0,4,8
57191410606,0,6,6
6603585550,8,8,8
24829602600,18,32,47
36715456100,7,7,7
57193431483,0,1,1
57192092870,4,15,15
18036686800,6,6,6
14123054200,0,0,7
57191372851,2,2,2
57190294408,14,22,22
56021886900,2,3,3
7404944998,28,28,28
57191381976,3,5,5
57189662020,4,4,4
36140197000,11,11,11
56581943100,0,7,7
53866139200,5,5,8
55324621300,0,1,1
57191199977,2,2,3
57192697290,1,1,1
57190125365,3,6,7
55213937900,7,12,12
53879640400,6,6,9
57191268642,1,2,6
55764295100,0,4,4
57160103400,4,4,4
57191859073,2,2,2
57189006999,4,4,4
54881976600,0,0,2
15753979100,8,11,11
56786653500,3,4,4
57192705528,3,4,4
55170129200,2,5,10
56955822000,1,1,1
55360863300,0,4,4
8697136700,0,0,8
56808910300,5,8,8
7004647481,0,0,4
12781752900,3,3,3
57192429175,1,1,1
57202808530,3,3,3
57190396418,4,6,8
42161373300,4,5,7
57189351932,2,2,2
56986315400,5,5,5
57191955177,3,3,3
23480124000,0,9,9
57202356919,0,4,4
56786538300,5,7,10
56576701600,6,6,6
57038862000,0,0,7
35811050100,2,6,6
57125786000,0,7,7
56147288700,4,4,4
57205200155,0,0,5
55368138900,8,13,13
56494476800,3,3,3
57015414700,2,7,7
36805620900,4,4,4
56582363000,0,5,5
37088140000,12,26,26
57191035148,1,6,6
55365959800,11,11,11
56399964500,6,8,8
56925149600,12,12,12
57188645521,2,3,3
56436362400,7,7,7
57188988696,0,7,7
57016614600,12,26,54
57192872796,15,15,16
56347260700,0,0,11
52364364800,0,2,2
57191920213,0,5,5
57190249635,0,2,2
57193029718,0,3,3
16644033600,41,41,59
57200123390,0,13,13
57189729882,3,3,3
57191441624,0,3,3
57191616521,0,0,5
8326979800,6,12,16
57193454063,0,0,5
38562092100,0,5,5
57192642165,0,3,3
57188709345,0,4,4
56297983100,3,7,7
54977757100,0,0,4
37046158000,0,8,8
56282612200,10,10,10
55861048600,2,2,2
57188838226,0,4,4
57202622081,0,4,7
57192252395,0,14,14
23479021300,4,5,7
24334944400,0,0,4
57190216532,3,4,4
57192379641,3,4,4
57189684275,6,6,6
56060277700,0,7,7
22940755000,0,39,43
35421935000,3,3,4
56294476200,8,8,8
57201561248,41,41,59
56940675400,3,3,4
57188716554,5,9,10
57193154123,6,28,34
13605771800,10,10,10
56204321800,5,5,5
57190605569,6,6,6
57195641510,3,3,3
56840129000,42,42,42
57189043268,7,7,7
57193013593,0,0,4
57190337540,4,8,8
55682585400,4,8,9
57203219788,0,5,10
34875096500,0,0,57
55253384400,14,18,18
55473865100,2,4,5
57188993477,1,1,1
25647223600,0,5,5
57191921906,3,4,4
56845625300,7,7,7
55210952600,0,0,83
7102692882,2,2,2
57191501452,0,0,5
16644310700,32,38,40
56875421600,0,3,3
57189646394,3,3,3
57193062147,2,4,4
57190394085,1,7,8
56044491500,5,9,29
57188956956,2,2,2
57202522293,10,10,10
57189304727,4,5,8
57045979700,4,4,4
57191504438,4,4,4
57191646760,7,7,7
35193749000,6,9,9
57191525456,60,64,64
26632802200,3,8,8
54955029900,8,9,9
57190933405,0,5,5
57190491921,8,11,12
56724076000,4,6,8
57142029000,4,4,4
36682338700,4,12,12
57189059790,61,65,65
57194497276,3,5,5
57192543723,7,7,7
57190074749,3,3,3
54951767800,0,0,3
57190983898,0,4,8
55879448100,13,13,13
16301373700,5,5,7
56246524300,6,7,7
57191292029,0,14,14
6701354038,4,4,4
43661331600,0,6,10
57192994508,0,2,2
6506705320,0,3,3
35104879600,2,2,2
57020923300,10,10,10
57192679918,0,3,3
57190752646,0,4,4
57193156423,0,8,8
57191515283,0,0,9
57188985300,3,3,3
7003416997,32,58,58
57192304451,0,3,3
57194195264,0,0,4
57192995977,7,9,13
57189455914,4,4,4
56462946900,2,10,10
24337257200,18,37,47
23967963700,3,3,3
57189875590,3,3,3
56662907300,0,0,25
57188645382,5,5,5
56126949800,3,4,4
56512196900,4,13,17
57204399325,0,5,11
56743354700,2,8,8
57191544947,3,3,3
57192383828,5,18,33
57076999500,0,5,5
57193016401,0,4,4
57188692679,3,5,5
24724852400,5,5,5
53986349100,50,50,50
57189618170,0,0,11
57164761300,0,3,3
57185672600,4,8,17
57191754892,2,16,24
57190340092,3,3,3
56010576900,7,7,7
57189319988,5,5,8
57192308576,0,2,2
57190438689,61,65,65
57192962414,4,4,4
57191253973,0,0,2
57190132298,5,5,19
23468207300,6,6,6
57041300300,3,4,4
57193604210,2,6,9
55743301000,7,7,7
57192706975,4,4,4
57192383305,5,5,5
57192250680,2,2,2
57189301891,10,16,19
56013538200,18,34,50
57190163483,4,4,4
56692980400,2,2,2
55494041400,10,20,20
57190299415,14,22,22
56267314000,9,11,11
55502087800,0,11,11
55617247600,3,3,3
55632687200,0,3,3
57190667423,3,3,3
37013633100,5,11,14
55908248500,1,1,1
22936648600,5,5,39
6602450288,0,3,3
57188840757,4,4,4
6506717953,7,7,7
57189498448,4,4,5
57188975135,8,8,8
57190220725,0,8,10
57194493270,5,5,5
57188717239,6,6,6
57190218438,11,16,16
57190227520,0,1,1
56732284300,3,5,13
56912244300,3,4,4
57191193605,0,8,8
56023296300,3,6,6
56997303700,0,3,4
57190440427,61,65,65
26423156600,0,0,6
57169691000,1,1,2
57190299759,3,3,3
57189689683,10,11,11
57189220436,6,7,7
56351821000,0,25,25
7004707362,0,4,4
57190226121,4,5,11
56960433900,2,6,12
57204374395,10,11,11
57189304784,14,18,18
57030771900,0,0,2
56331064100,8,8,8
57190951438,2,4,9
55800595000,9,13,13
57188867050,3,5,5
56105752400,15,26,31
57190300198,9,12,19
55308199200,3,3,7
57188690012,0,0,5
57006639600,0,5,6
6603516544,0,7,7
57188709621,2,2,2
57188927868,4,6,6
7005034076,27,27,27
57190336131,5,6,7
55895308800,72,72,72
57190338712,3,4,4
56210794900,7,8,8
57192419812,9,12,12
57192253468,8,9,10
57193092466,2,2,2
57192427336,8,8,8
55911073700,11,11,11
56919415100,0,6,6
15623549500,6,6,6
56712088800,3,6,8
54893045900,0,0,1
55169165200,0,9,9
55317985800,3,6,7
57192430724,2,2,2
23012119000,0,17,17
56994004400,0,2,2
57191078797,0,3,8
57190492144,0,11,11
56205896400,16,16,19
7202331220,0,8,8
56444330100,3,3,3
57190213582,3,4,4
39863680000,0,0,1
57203238552,0,17,17
57191863756,0,0,23
56515364600,9,9,53
12766787000,0,0,5
7003670866,0,4,4
56938839800,3,4,4
57192077943,3,4,4
54392759000,17,17,17
57188969610,5,5,5
56335682400,4,6,6
57192586623,6,6,6
55354364400,3,6,13
56985704600,0,30,30
55966732000,4,4,4
57192591236,4,7,7
56928329400,0,0,1
23092173300,13,13,13
7006665662,35,35,41
57192682111,3,5,5
55277616500,0,6,6
57189625267,0,3,3
57191531658,1,7,7
13807334100,7,7,7
57197789684,0,13,13
55643075100,3,3,3
57192237302,0,37,43
17136975300,23,25,25
6603696650,2,21,27
54785028300,3,3,3
57192107957,6,6,6
57126167700,3,7,7
56955775100,4,4,4
7103204134,0,20,20
56910190200,4,4,4
57192257011,28,28,47
57190302243,14,22,22
15034494900,4,7,7
6507642287,6,6,6
57192962889,0,5,5
55960253500,1,1,1
6602519730,3,7,9
56255818100,2,5,5
57188631995,5,5,9
57191908300,0,12,12
56925155800,0,12,12
6602093258,0,2,2
57192923233,6,6,6
57189047219,0,4,4
57170600300,0,3,3
6602241536,0,20,20
57191380375,4,4,4
57191433451,7,7,7
7003385727,0,2,2
57189250484,7,8,8
36162100500,0,4,9
57126336000,1,1,1
49362462300,0,7,7
57193066164,1,8,8
56883263200,6,6,6
57199259756,0,3,3
26633755800,12,17,17
57190976347,3,6,9
56819008900,0,0,7
36346069600,5,5,5
7003429521,16,18,18
56331462000,5,5,6
56204300900,3,3,7
57189906660,2,2,2
36636744800,17,17,17
57190986663,3,11,11
57200801437,3,3,3
57191833099,4,7,7
57189307658,7,7,7
57188764394,3,3,3
6602580266,0,0,4
57192090594,0,4,4
56926431300,1,1,1
57057419000,3,3,3
57197295611,22,23,23
56688845800,11,14,14
57193012976,0,3,3
57192316935,4,4,6
53463493700,4,5,5
55582983800,11,11,11
55748332900,2,2,2
25925515600,15,29,41
6506947801,5,8,27
57094951400,4,4,5
57192560032,0,3,3
57192667140,35,35,35
57192432372,2,5,11
50262939000,2,2,2
36988798200,5,7,7
55324807500,13,13,18
55988858100,2,2,2
57191041143,5,5,5
57192929801,2,2,4
57193834118,0,16,16
55728833800,27,32,32
56495105200,2,2,2
8522301400,0,0,1
57191479006,0,14,18
57190125696,6,7,7
24831084700,16,30,30
56038773400,0,4,6
57189664052,4,4,4
57190347834,3,3,3
57190490888,2,7,7
57192422821,3,3,3
56999794900,9,9,9
57190878428,5,7,7
36598014000,3,4,4
57200277594,0,2,2
56704766400,5,5,5
35090229300,3,3,3
57008314700,16,21,24
7005023671,0,0,26
56023159300,6,8,11
57090347500,4,7,10
57193746582,5,5,5
57190089435,2,3,3
56422179600,4,4,6
57192576821,0,15,15
57191408540,4,4,6
12038780800,0,0,10
23468253700,7,9,9
57201598103,9,9,9
57191188284,10,11,11
57021125300,3,3,3
56993578900,5,5,5
35607651900,0,0,3
57192586440,4,7,7
57190060906,2,3,4
57190843534,4,4,4
25937314100,4,15,15
33368106000,4,4,4
57076101400,4,4,4
56705485700,4,4,12
57163660500,5,5,5
8727409700,0,30,32
57188552663,4,5,5
57189320317,2,2,2
55927407200,1,1,3
57191415903,2,2,3
57188959147,4,4,4
42961449600,3,3,3
57197684538,7,13,13
57189091795,2,3,3
15840159800,2,2,2
57053333400,0,6,6
57190947626,0,4,4
57202625399,0,21,21
57190336261,1,1,1
57192589141,26,26,47
57191919571,2,2,2
57199325474,3,3,3
57038109900,0,8,8
55780823400,0,4,4
55803698100,8,8,8
16043786300,4,4,9
57191541936,0,0,8
54409657500,42,42,42
55481879600,30,32,32
57189048612,3,3,3
56147584400,3,3,3
55734832800,2,2,2
56481285500,3,3,3
57193090388,6,6,7
57190729193,2,4,4
57190488803,2,3,3
57192959768,0,4,4
24482053500,10,74,75
36189050600,3,3,3
57197560061,6,8,8
57190276543,7,8,12
57192427597,0,0,13
57195215449,0,10,10
57190437409,3,3,3
57191269140,3,3,3
57191253740,5,6,6
55650420000,0,0,3
56203592100,13,19,21
36082608100,0,5,19
57189500989,4,5,5
7404656308,0,3,3
57193434480,2,2,2
57190849229,0,7,7
57191189364,22,29,29
57193688738,23,25,30
57190245362,0,3,6
57191618720,0,4,4
56199023700,0,0,8
57190969362,8,8,11
57193015325,0,3,3
57191264996,1,2,2
6503977516,72,82,118
55548591500,15,19,19
57190577096,15,19,19
33867578900,19,21,26
57191505328,5,5,5
56647794500,4,6,6
35309191700,42,42,42
57001090000,2,5,7
57188973558,3,3,3
57185569600,3,3,3
57189376382,3,3,3
57024021200,0,2,2
55344395900,0,5,5
6602748881,0,6,6
57193027489,3,3,3
55724055100,3,3,4
49661502600,4,8,8
57193345163,42,63,63
35491225000,13,20,20
57191745706,7,11,11
36473457900,3,8,8
55445064000,72,72,72
7202155358,38,38,38
57189086898,0,2,2
57140708100,0,3,3
40361488700,55,55,55
57023826500,0,5,5
57191969618,4,5,5
57063170900,6,6,9
37661452800,0,1,1
57191058126,3,3,3
23006581400,0,33,33
55210817700,6,12,12
57188742671,4,4,4
36727445800,8,8,8
57188826490,0,0,15
57195420280,6,9,9
56392738700,0,12,12
55844774600,4,4,4
16231413900,12,16,16
57169262400,3,3,3
55293527100,2,4,4
57191414903,7,10,10
56394047100,0,0,5
57193667316,7,7,7
57191288680,0,9,9
55308248900,3,4,4
57189044094,5,6,6
55888827400,2,2,2
57193070149,2,3,3
57203414946,15,15,15
6508294549,21,21,22
53880028500,0,0,3
55812040200,0,5,5
57192557543,5,5,5
57190742374,0,6,6
56902076800,3,3,3
19638820100,16,42,47
20435394500,2,5,7
6602571197,7,13,13
56905428900,2,2,2
57173256800,3,3,3
57189217291,7,10,10
57189311054,7,7,7
57191614454,0,4,4
56460501500,3,4,4
57188881944,4,5,8
57192316697,0,3,3
57190566237,15,19,19
35303534600,36,36,36
57190192805,0,2,2
57191041791,3,3,4
24339046000,6,10,10
57192062378,2,2,2
56728284900,6,6,6
56073271600,8,8,8
57189366817,6,18,19
57193662019,5,5,5
57191620435,9,9,9
36099576100,36,36,36
57200031772,2,2,6
56896150700,0,26,26
14025830100,2,10,10
57191964101,2,3,3
36677992700,7,13,20
36919158000,2,2,2
14036829600,5,7,14
56520216600,17,20,20
56262798800,0,5,5
7102596201,0,5,5
57190005065,7,15,15
56097724200,11,13,13
18038236800,0,11,29
49664023200,0,0,3
57196580803,22,27,27
57184247700,2,2,2
56582811500,4,5,5
57191428401,6,8,9
57193029083,4,4,4
55224627900,4,4,4
56971250600,3,3,3
25628485000,1,1,1
57193165145,5,5,5
56338151300,2,2,2
57189712595,0,6,6
57193221320,8,8,8
56040322700,19,69,69
55816972200,4,4,4
57120041100,4,4,4
7005415880,7,11,11
22836372400,0,12,12
57191620770,0,2,2
55325225600,3,3,3
57193676890,0,3,3
57192160636,8,16,16
56422406800,3,3,3
36931958500,7,7,7
14017070700,0,0,4
57191505920,3,3,3
56320876700,10,12,13
57195137410,0,4,4
7004638515,0,5,7
57188956289,1,1,1
56857144300,0,2,2
56769940100,7,7,7
54586365200,1,1,1
57189491757,4,5,5
57191567803,45,81,91
24332505100,3,4,4
55512305000,0,7,7
36650237400,2,6,9
36909944300,5,5,5
57188632313,0,6,6
55689238200,0,5,7
57189043982,1,2,13
57197734220,5,7,7
36023165400,0,3,3
36941182700,15,24,24
57190380906,18,18,18
36603077000,11,11,11
6603433071,15,59,70
55897229000,0,5,5
57188866196,5,6,6
57188845766,2,2,4
37013330700,5,8,8
57191204330,3,5,5
55332414000,2,3,4
57192155281,8,8,8
24170167300,16,16,19
56709670300,0,6,6
56305941900,0,2,2
57190981337,0,5,5
57195631715,0,7,7
57190436447,4,4,4
55735056300,0,3,3
55319449600,6,7,7
57188865442,1,1,1
57188763338,0,4,4
57192091308,4,9,14
56411179200,2,3,3
16647663600,0,6,9
57188567830,4,4,4
57189601611,10,20,21
56754266900,4,4,4
57188572210,3,3,3
24482618800,11,17,20
13008135100,3,3,3
56900588600,3,5,5
57190739093,0,4,4
55319898800,0,4,4
57192999164,0,0,2
57194705531,0,6,6
57191258830,7,11,13
6508232931,0,26,26
54412507800,6,6,6
24330609100,23,25,30
7408528628,4,7,7
57095817900,0,2,3
57192314998,0,4,4
56820149200,0,17,17
57189596029,4,8,8
19337878000,0,8,8
55170364100,0,9,9
30567695700,7,7,29
57189310727,7,7,7
55803983800,11,11,11
56352626600,4,6,7
56267404700,2,2,2
37079801800,11,11,11
57188570944,3,7,12
57191841731,0,5,5
57191625534,0,8,8
6701775480,4,4,4
6701449711,5,5,5
57194382740,0,8,8
57194777907,6,6,6
57190579914,1,3,7
57192158782,4,4,4
57190033713,4,4,4
57192201121,6,6,6
57192060591,4,4,4
55892277700,2,2,2
57193648710,0,3,3
55255712200,3,5,9
55763594100,3,3,3
56716090200,7,7,7
57191162291,0,0,3
7101720561,0,21,21
57188747277,5,5,5
57190343865,0,2,2
57205019965,7,7,7
36675201700,2,2,2
55926436900,4,4,9
57189641585,3,4,4
57192909501,0,2,2
6602795978,29,29,29
56386216100,7,9,9
57191920679,0,9,9
57191852154,0,3,7
57192978583,7,7,7
56960322700,12,13,13
55338374500,5,10,10
57189331176,0,3,4
57190735781,3,3,3
55995056900,5,5,5
38961552200,6,7,7
57190231763,0,3,3
57188670603,0,3,3
7102878982,2,9,16
57150344700,3,3,3
57187851000,4,4,4
56925495300,4,4,4
6603540044,3,6,6
57190581608,4,6,9
57189222154,8,16,16
55447839200,1,1,1
55249749100,0,0,2
55439867000,0,0,6
25947521300,3,5,10
36059276400,0,28,28
57192013970,5,8,8
57192103935,1,2,6
6602619051,0,3,3
17347203900,0,5,8
57050461800,3,3,3
36767185000,0,7,7
57188757137,35,35,35
57189641106,15,29,34
56997409800,6,8,8
57190742644,0,3,3
21742126200,4,7,7
57191723305,0,0,3
57191526969,16,18,18
56412504400,3,3,3
57190347291,20,25,25
42762187000,35,40,40
6602654469,7,9,9
6507232366,1,3,3
56108302500,0,0,2
6602618706,3,3,3
57192563099,4,4,4
57193016361,3,4,4
57200819826,3,3,3
57192383221,3,7,7
56612850800,3,3,3
57189385718,4,4,4
57188991420,0,6,6
57190300297,0,0,3
56941917200,0,8,12
57193617698,3,4,4
55360816500,3,5,6
6602437445,0,0,35
35364808300,6,9,9
57041232900,0,4,4
57186344900,7,9,9
57191991749,0,0,7
57020621100,5,8,8
36781242700,10,10,10
57190744374,2,2,3
57192098509,3,3,6
57189217237,0,6,6
56638387200,0,6,6
57189684371,22,25,34
6603485343,7,7,7
57193352788,3,3,3
55705640900,2,2,2
7006370499,0,8,8
24765467100,0,0,7
57193535363,2,2,7
57190345897,1,1,1
57191967776,1,3,3
57191282663,0,5,5
36088909400,7,7,8
35436105100,2,5,5
36007769200,11,11,11
57193414565,5,6,6
25123311300,0,19,19
55458302200,1,1,1
56041294000,3,6,6
57194379345,0,4,4
6603041412,27,50,83
57193095140,2,2,2
57192393620,0,0,6
57198388393,16,18,18
57191254903,0,0,10
57189599773,3,3,3
56595357000,0,5,5
57197905316,0,2,2
57188957358,2,3,3
57193014204,0,2,2
6506293758,0,15,31
34267788000,0,9,9
6701843335,7,9,10
57190675224,0,0,9
56717719200,5,9,13
56625126500,11,14,14
57193119427,0,4,4
6505885280,4,9,9
26538095200,72,72,89
57190065727,0,0,6
6507491123,0,4,4
55889665200,0,2,5
57148602500,4,4,4
56421919800,3,3,3
57192917258,5,5,15
57191860346,2,2,2
57188572097,12,15,15
57188812030,7,8,8
57192577602,3,5,5
57008854200,2,2,2
23501262400,0,5,5
57191043568,4,4,4
56287701500,40,40,100
36638115400,12,18,18
57193003675,0,3,4
57193013412,6,6,9
57188982155,8,8,8
57190758074,61,65,65
57192370374,3,7,7
36667590600,2,2,2
57189488291,4,4,4
57190621454,0,7,7
30967650100,5,15,18
55819585000,0,3,5
7201995655,3,5,5
57190807026,2,2,7
55930516100,8,11,11
56896926300,0,3,3
57189323376,0,7,7
56709292700,20,24,24
57193835147,2,2,2
57192591421,22,29,31
6505946652,5,5,5
55806907000,5,8,10
57189215312,4,9,12
57044710100,1,1,1
54895708400,0,8,8
7005836244,0,23,23
57191957785,3,3,3
56973357600,4,4,7
7006338922,6,6,6
57192206394,9,11,12
55377952500,2,3,4
6602594556,4,10,10
57189293108,0,9,10
57188672220,0,0,3
53363396200,11,12,12
57191575500,0,8,8
56801815400,9,9,9
57192988651,0,8,8
56729870200,0,0,1
57191727603,2,2,2
25632198900,0,2,2
57190763569,0,5,5
57193016499,3,4,5
42961844200,3,4,4
57191912417,0,8,12
55587805200,0,0,23
24725260000,6,6,6
7202316597,4,5,5
57191494860,3,3,3
7103221225,3,4,4
57054867000,3,3,3
6506259842,7,15,15
57188842919,0,16,17
57193652172,2,2,4
57188864829,0,6,6
57189512288,0,5,5
56646081900,7,11,14
57189075523,0,39,43
57193156739,3,13,13
57190216600,0,8,10
57195275875,0,9,9
57188758552,35,44,44
57184132700,2,15,15
6603570679,0,3,3
56414936300,0,5,5
57191968956,4,7,7
57189212616,0,0,5
57193524913,0,4,7
57190970442,3,4,7
7004941978,0,3,3
57190345347,3,3,3
57201729774,2,2,2
57189442932,0,3,3
7006138684,4,8,8
57193687333,5,8,8
57203083010,21,21,21
57190521972,0,10,10
57193091555,2,3,3
55726273700,2,2,2
57191710308,5,5,5
56256907500,71,71,71
