ID,2014,2015,2016,2017,2018
55849891700,5,5,13,15,15
56467975500,4,9,15,23,23
6701316969,8,8,39,48,48
56112219000,0,0,0,11,11
56518217200,66,66,66,66,98
56644944900,0,16,19,21,21
55491898200,0,0,0,4,4
36903215300,0,0,0,0,7
56029126000,0,15,18,18,22
56421799500,6,14,14,23,23
56727888900,8,8,8,8,11
56534640900,5,5,6,6,6
56542053000,2,2,2,5,5
55201672000,20,34,37,39,39
6701466183,6,8,8,15,15
56458988300,7,7,7,7,7
57202703805,7,9,10,11,12
56316087200,2,6,6,8,8
56741027700,0,0,6,6,7
56271643100,0,0,6,6,6
56019732200,0,0,0,0,14
7801478599,3,3,4,5,5
56577494500,3,3,3,5,5
36462493200,21,21,21,25,25
56159714000,4,4,6,6,10
55844181000,6,7,7,28,41
7102798410,0,16,16,16,16
57188722498,5,5,5,5,5
55789505271,1,1,3,5,7
56573797000,0,2,2,2,2
56276433300,3,4,4,4,4
56765383400,5,6,6,6,12
56289621700,0,7,7,7,7
55643911800,2,2,2,2,2
56001747300,1,1,2,2,2
6602615344,10,10,10,10,10
56436811300,0,0,0,26,26
56131413600,6,6,6,6,6
56287243400,14,14,14,58,66
55746628400,10,13,13,15,15
56555321200,0,0,4,4,4
56200108200,0,0,16,16,16
25643457300,0,0,0,2,2
36145850800,9,15,15,15,24
55935755500,5,6,7,7,7
7005995564,1,2,2,2,2
56382431300,0,0,0,0,2
15073588400,10,12,12,19,19
56705362400,0,5,11,14,14
13404838200,3,5,6,7,7
56304054200,5,9,9,9,9
35273034400,0,0,2,2,2
8660356900,0,5,8,12,18
8872094800,0,0,0,0,9
56647902500,3,5,8,12,12
56045921800,2,3,8,8,8
56681156900,0,7,8,8,8
56411883900,3,4,8,11,17
23988728500,2,2,2,4,7
56252762400,0,0,0,0,11
6503974171,4,4,7,7,7
56802974500,0,0,3,3,3
56803060700,0,4,4,4,4
56226078500,9,23,29,38,38
55935124000,1,1,1,3,3
30267568800,16,16,26,26,26
56115387100,6,11,27,33,33
39362249500,4,4,8,8,8
7006280562,4,4,4,7,7
24512061400,14,18,32,34,42
55759851900,8,8,8,8,8
56913227100,0,0,0,0,12
15076821400,0,3,3,3,4
56690113900,0,15,18,18,18
55546463700,39,39,39,39,93
56405596900,1,3,3,3,4
35975732500,0,0,0,5,5
56423997200,7,7,10,10,10
55925240600,4,6,6,6,6
56196345200,6,11,12,17,21
57194421423,2,3,5,6,6
55811713400,0,0,2,2,2
56703276500,5,6,7,11,11
56075783500,0,0,8,8,8
57202981280,27,40,41,43,43
14047206800,8,9,13,15,16
56572579300,3,6,6,11,13
56624319800,0,2,2,5,7
56246907100,0,0,2,4,4
56278036900,0,2,2,2,2
56372939400,0,0,18,18,18
55999399500,0,0,11,11,11
56149937900,2,2,19,21,21
57188646331,0,0,2,2,5
56313498700,0,0,9,12,12
56412966800,1,2,2,10,11
56274332900,0,0,43,43,43
57017745500,0,8,8,8,8
7003574561,6,6,6,6,6
14829997100,0,0,16,16,16
55357630400,0,6,6,6,6
56495426100,7,7,7,12,12
56029627200,0,0,0,7,9
55542824400,0,9,9,9,9
55014373900,0,0,0,0,2
56094613200,0,0,0,14,14
35071787900,0,5,6,9,12
16243954700,4,4,17,17,17
56367960800,0,0,2,2,2
6602373855,21,21,21,21,21
56405492800,5,6,7,7,7
25225049100,0,10,10,11,12
56421443400,80,80,122,122,138
56007819800,0,5,5,5,5
56520148600,4,13,16,16,25
56128100100,2,2,2,2,2
56111653200,0,0,0,11,11
53063520200,0,2,2,2,2
6603464674,0,0,15,15,16
6602528674,3,3,85,90,90
56548837700,5,5,5,5,5
56023231300,0,0,11,17,20
56913376900,0,0,0,0,12
24279102900,4,4,4,4,12
24503758300,0,0,12,12,12
37108498100,0,0,0,3,3
55419146400,47,47,47,47,47
16550568400,17,17,17,17,17
56425770900,14,14,14,14,14
22833345600,0,7,7,7,7
6505818574,3,4,4,6,6
56359090900,0,0,0,17,17
6507138520,41,41,74,74,78
36536494700,0,10,10,10,10
56342157600,0,0,0,5,5
56396221400,4,4,6,6,8
25228491800,0,0,7,7,7
23011752200,14,16,16,18,18
56572428700,0,5,9,9,9
56454504200,15,15,17,17,21
56381864700,0,0,3,7,9
56388378600,0,0,0,11,11
56182828200,0,0,0,0,14
56487961400,0,4,5,7,7
6507703381,4,6,6,8,8
55938231900,7,12,17,17,17
55062085800,8,12,22,22,25
56038458000,5,6,7,9,9
55734591300,0,3,5,5,5
7003516645,0,0,0,3,3
8880287000,3,6,6,6,12
56183859500,8,8,8,8,8
56427027800,0,0,25,57,57
55843030700,0,0,24,31,31
56453288500,9,9,9,9,9
24337639400,6,15,22,24,28
56613117700,0,0,2,2,2
55062404400,0,5,5,5,5
56032409400,8,8,8,8,8
56091157700,0,0,0,8,8
35886405000,1,1,2,2,2
35796965900,0,7,12,20,20
56493216500,3,4,5,5,5
37103828200,0,0,3,11,11
56367605300,4,4,4,4,4
7003601713,0,8,8,8,8
35771389500,4,4,4,4,4
6701788606,3,4,4,6,6
36998241600,2,6,8,8,8
35104557300,6,7,17,23,23
6603633392,112,112,112,112,142
54403434900,2,2,2,4,7
42262314600,4,11,11,14,20
56428585700,0,0,3,3,3
55973542900,3,8,8,8,8
56263044000,0,0,6,20,21
36444969800,6,6,8,8,8
56495375800,2,3,9,9,9
56452875500,9,9,9,9,9
7103236841,0,12,12,12,24
56026306200,12,19,20,29,29
55719603900,4,7,7,10,12
56425097100,2,3,7,9,15
54792642900,4,12,14,39,42
40561553100,0,18,18,18,18
26323797200,5,10,10,10,10
57203103268,36,36,36,36,122
56300929300,0,0,8,9,9
24831334500,4,4,4,13,15
57200608582,0,0,0,4,4
56373370500,3,3,4,4,4
56378837800,0,4,8,8,8
56085782900,7,7,7,7,7
56647872200,3,20,20,31,32
56311920800,4,4,4,4,4
37122308100,3,3,6,6,6
35558233300,0,11,11,15,15
55800959800,0,0,0,7,9
33267990700,4,8,9,9,9
56188571300,1,4,9,11,12
56192435000,9,9,9,9,9
35177621000,14,15,18,21,21
56380774300,0,19,19,19,19
36718328900,0,11,11,11,11
56593177200,0,0,32,32,32
56104241500,10,10,10,10,10
56956443200,0,0,0,0,2
55948446800,12,19,23,23,23
16549960400,0,0,0,6,30
56109405700,5,12,17,18,18
55615773200,4,10,14,17,18
36717629300,0,1,1,8,9
16413921500,1,2,3,3,3
56076106000,0,5,6,6,6
57203175542,0,0,24,24,24
56160526500,6,6,6,6,6
56541609800,0,1,4,4,4
55233737100,2,2,2,2,2
55976088800,7,7,7,7,7
55554535200,0,0,0,0,4
17433323100,3,6,8,8,8
56703364800,0,0,0,11,11
18037301200,0,0,0,0,3
25931586100,0,3,4,4,8
56534291700,9,9,9,13,13
56316048700,6,10,12,13,13
56414420600,7,19,22,25,25
23989349000,0,0,0,0,5
56198686200,9,36,47,56,59
56338877500,0,0,0,3,3
14521646400,0,7,7,7,7
56904163600,0,2,2,2,2
56110314200,4,4,4,4,4
36802548300,5,5,5,5,5
56304018600,5,5,5,9,67
56382149400,0,0,3,3,3
56595081100,5,5,5,5,5
56413189600,0,0,6,6,6
35264831200,1,1,1,3,3
56333443100,3,6,6,6,6
31168162500,0,0,0,1,1
56304201100,3,3,3,3,3
35751343800,0,16,16,16,16
56016717900,3,3,3,5,5
56426276700,3,7,9,12,12
55944664500,38,38,38,38,38
55924519000,0,0,0,0,5
55896952700,3,3,3,3,3
56340283700,0,3,3,3,3
56486770900,2,2,2,3,3
56414527700,2,10,11,11,11
56227586400,25,25,26,30,30
25521292500,4,4,4,7,7
56041940000,0,0,3,3,3
56342576100,2,2,3,3,3
57095721700,0,6,6,6,7
8369238600,46,46,46,46,46
56891321900,0,6,6,6,6
27867697100,3,4,5,13,13
55860518500,2,2,3,9,12
56173894000,0,0,0,11,11
56263148900,9,11,12,14,17
56353210000,3,3,4,6,10
55817383200,6,8,8,8,8
56389529700,0,0,22,22,22
25627585900,3,3,16,23,23
56327108000,9,9,9,9,9
56593055500,21,24,37,41,53
56532055500,0,10,25,30,30
55472002200,0,5,10,17,17
56625636800,0,0,6,6,6
57199691954,0,0,2,2,4
56045985800,2,2,2,2,2
55324450200,14,14,47,53,53
56005378700,0,0,0,17,17
55659271800,4,7,7,7,7
37032814300,0,0,3,3,3
56176829600,9,9,9,9,9
56508957800,0,0,3,7,7
57022137300,0,0,0,2,2
49962193300,0,0,0,3,3
56340713000,0,13,19,22,22
12797780700,12,17,17,17,17
23004120100,0,0,0,5,5
56548340100,16,16,16,16,16
55541897000,41,41,81,81,106
57197579069,0,0,0,0,6
55616010700,8,9,11,18,18
6603019927,0,0,0,4,4
7102862504,3,8,8,8,8
56656672900,0,8,8,8,8
55845538300,8,13,13,13,13
36024889600,0,0,0,0,5
55616141700,4,7,8,9,12
56531705600,0,0,4,7,10
56308424400,3,3,10,10,10
55652929600,4,7,9,11,12
56830590900,0,1,1,1,1
56205054300,0,3,5,5,5
56549939000,0,0,2,2,2
56355007800,0,2,2,2,2
36245086400,5,5,5,5,5
56437667200,3,3,3,3,3
35212723200,0,4,4,13,13
56341395400,3,4,6,7,7
56012188500,0,8,8,12,12
56005892600,73,73,73,73,73
56315499400,0,0,0,4,4
57202557635,0,0,0,0,19
56419288500,4,4,4,4,4
55964247400,3,3,3,3,3
55647273600,2,2,2,2,2
57188964986,0,0,3,3,3
51060953800,0,0,0,0,26
56500721700,10,14,15,33,33
56517948700,8,25,29,29,29
26031555400,10,12,12,12,12
56441807100,4,4,10,11,11
56196430600,0,11,11,11,11
56284109200,0,0,8,13,16
56271830200,0,4,4,5,6
36523269400,0,10,10,14,14
56245276500,0,0,27,42,42
56415340400,2,2,3,3,3
56031555800,2,3,4,4,4
36571941700,42,42,42,42,42
56468913700,0,0,0,4,4
15924707100,0,0,0,0,10
56432529200,0,0,2,5,6
56414784100,0,0,5,5,5
56344569300,3,4,4,4,4
55232672800,0,0,6,6,6
56123873900,0,0,0,5,5
56159099400,4,4,4,7,7
55811071800,2,8,11,19,22
55966364200,2,2,2,2,2
56046285200,0,0,39,39,39
57190307419,0,0,7,7,7
57200915702,0,7,7,7,10
55998322500,0,0,0,0,2
56195344300,41,41,83,83,175
56010256200,0,6,7,7,7
56226163100,0,4,4,4,4
56310913300,0,0,0,10,10
35406913200,0,0,25,25,25
26326698700,3,3,3,3,3
56038409000,2,6,12,14,14
35147921800,9,25,48,69,93
56389344900,11,12,31,38,40
56104493000,4,4,6,6,6
56358965800,0,0,4,4,4
56258055600,4,4,4,6,7
56244694600,0,5,8,8,16
6602643889,24,35,41,50,53
56318500800,0,0,10,10,10
54981372500,0,2,2,2,2
55849770900,0,0,0,11,11
55921562900,5,6,6,6,7
18435970600,0,0,5,10,11
56565605400,0,5,5,5,5
56157231100,0,0,3,3,3
7202090713,4,4,6,7,7
56226355000,66,66,66,66,98
43261178000,0,3,4,6,6
6603818279,4,4,4,4,4
56439413500,0,4,10,10,31
55992422600,0,0,2,2,2
55851943943,7,7,7,7,7
35190999400,5,11,14,24,24
56076102800,0,0,0,0,13
56408792200,7,11,11,13,13
22935251000,0,41,41,41,41
39862709400,11,11,11,11,11
7006369229,0,0,2,2,2
56460223900,0,11,12,14,19
56439213000,0,0,0,3,3
14619050900,13,13,112,112,112
56986648600,0,8,14,14,14
35746964600,38,38,67,67,70
55312967800,0,0,0,0,5
23486309100,0,2,2,2,2
56433975700,0,4,4,4,4
23479462300,0,0,4,4,4
42460950900,4,4,4,8,8
57032226400,0,2,2,2,2
56289634100,0,0,0,5,5
56829549600,0,0,0,0,1
56189147600,1,1,2,3,3
56295201700,0,0,6,6,6
6602819027,6,6,6,6,6
54904042900,8,22,27,41,41
15050924900,0,0,49,49,49
56641722200,0,0,2,6,6
55991696700,6,8,8,8,8
56017055100,2,4,4,4,4
7005080189,0,0,0,0,3
24168054400,6,8,8,10,10
36955067600,0,0,0,2,2
55358559700,0,7,10,10,10
57202416482,0,2,5,6,6
57204990109,4,4,7,7,7
56538647600,0,10,10,11,13
56763413900,0,0,0,11,11
55970243000,15,15,15,15,22
39262602200,6,6,8,8,8
55925238200,2,2,2,2,2
56038547000,13,17,22,25,25
23391134800,14,15,21,22,22
7006538249,0,33,37,50,50
56223950500,2,2,2,2,2
56891393600,3,3,5,7,11
56364514800,0,26,26,26,34
56640807000,5,8,9,10,10
56100156400,0,0,0,5,5
7102889198,0,0,27,27,27
57056419000,4,8,12,12,12
55892801200,0,0,0,0,3
36945944400,4,9,9,9,9
56183485800,2,2,2,2,2
56426331500,4,8,12,12,12
55998661500,14,14,20,20,29
56159835500,1,3,7,7,7
56123283000,0,0,1,1,1
55547071100,9,9,10,10,11
36169103800,7,8,11,11,11
56297867300,2,6,7,12,15
51061371100,0,2,2,7,7
56822720700,0,6,6,6,6
55644038500,0,0,0,9,9
56338888800,0,0,0,0,6
36483870400,69,69,93,93,93
56297968300,2,4,6,8,10
56515390800,69,69,93,93,93
54796740400,0,0,33,39,39
56486431300,2,3,4,4,4
56303257600,4,5,5,5,5
23008033200,0,4,4,4,5
18438913400,1,3,3,5,5
56147129400,0,0,0,0,2
56437521700,0,3,3,3,3
7006122074,53,53,129,129,148
35209800000,0,0,0,0,57
55865357400,10,10,12,12,12
16479665200,0,7,7,10,13
55831763000,2,2,2,2,2
36673929500,0,4,14,14,14
55587448700,0,3,3,3,5
56128037400,0,0,0,0,2
6506086271,0,0,3,3,3
56438438300,4,6,6,6,6
56192129900,3,3,8,10,10
56192040800,2,2,4,4,4
56350824700,4,4,4,5,5
36348823700,41,41,51,51,59
24174660500,15,15,15,15,21
56459399500,3,3,5,5,5
56512794400,0,3,3,3,5
57052046900,0,2,3,3,3
6701615935,8,17,24,43,43
54977778700,6,6,6,6,6
57202635520,13,15,20,24,24
57159153600,0,0,43,43,43
7102277565,0,1,1,1,1
54387549100,4,6,9,30,33
56303181200,8,9,9,15,15
56162001200,0,0,0,19,19
7103134895,69,69,93,93,175
56690280000,9,10,18,19,21
56411940900,5,5,5,5,5
24825572300,0,0,0,0,6
56208966100,3,3,5,5,5
45661307300,25,25,25,25,25
24757946400,1,4,4,4,4
55872531000,0,0,4,6,6
36454762400,66,66,66,66,98
57194815923,21,25,25,29,29
37076262900,0,0,6,6,6
56328649100,4,4,4,4,4
55538518000,0,0,2,2,8
57125454200,0,4,4,4,4
56262448400,0,3,3,3,3
56286347800,0,4,8,8,8
56059694600,5,9,11,13,20
56177905300,0,3,3,3,6
56067661800,0,0,1,1,1
55788841900,71,71,71,71,71
56613066600,0,23,33,45,45
24448625700,3,3,3,7,7
56180409900,5,5,5,5,5
57203044219,2,2,2,2,2
56073266600,0,5,7,12,15
56386429200,0,0,0,11,11
32667943600,2,2,2,2,2
55781354300,10,11,15,15,15
44861035600,38,38,38,38,38
56394573800,3,3,6,6,6
8253488700,0,0,1,1,1
56367694500,12,19,20,20,20
56526780600,2,2,2,7,8
56512386900,16,16,26,26,26
7102593834,0,0,0,5,5
56310835700,6,7,10,17,30
6504342425,0,5,5,12,12
55425848500,0,10,10,10,10
56340922700,6,11,11,11,17
15057478400,4,8,11,12,12
36718012900,5,9,10,15,19
56423428900,3,3,3,3,3
56104783600,0,40,43,43,60
30567648500,0,0,0,0,14
56102718800,3,3,3,3,3
56303238800,3,5,6,6,6
56192792600,9,9,15,15,15
56416386300,2,2,4,4,4
55943269000,4,4,4,4,4
55650303100,9,21,25,28,28
55901296900,0,0,0,5,5
6506515949,9,15,15,15,24
56962706600,0,5,5,5,5
55888054500,34,57,63,68,76
55968536700,4,4,4,7,8
23060864700,0,0,0,4,4
56376996900,0,1,1,1,1
56029144400,21,25,25,29,29
57031354700,0,0,4,10,12
55220785600,3,7,10,11,11
55972426000,0,3,3,3,3
14629205900,3,3,3,3,3
56491038700,0,5,5,5,5
55798549800,3,8,8,8,8
56307982600,4,5,7,7,11
55893384700,0,0,0,0,10
55854251700,4,4,14,14,14
56520409700,8,14,24,31,35
56898609500,0,8,9,11,12
8899577600,17,25,27,32,32
56324699300,3,4,4,4,4
56278318700,0,2,2,3,3
35174071700,0,3,4,6,6
54894556600,9,9,11,15,15
56487719900,2,2,2,2,3
27868213600,5,5,5,5,5
56183902600,0,2,5,6,6
26658310300,0,0,0,4,4
7003334321,3,7,11,11,11
56176886700,0,3,3,3,3
56454430400,0,0,7,7,7
56512264400,0,5,5,10,10
56072607100,0,0,0,11,11
24726426800,4,4,12,15,15
7003624479,0,2,4,6,6
56586073900,4,4,4,12,12
55605196900,0,0,4,4,4
55960793700,26,33,36,36,36
56512456000,8,11,13,13,13
56367072900,0,4,4,4,4
56307989100,4,4,7,8,8
56115941800,0,4,4,4,4
56556438200,2,2,2,2,2
56285291900,0,9,9,9,9
55497944800,5,8,10,10,10
56342308700,6,6,7,10,12
12143229200,0,7,7,10,13
56301190400,0,0,3,6,6
56150683400,6,6,6,6,6
55605893800,3,4,4,9,10
56533375700,3,3,3,3,3
56626158500,0,0,0,6,7
9279602300,0,10,10,10,10
56023761800,0,7,7,9,10
56121447300,0,0,0,0,2
24775112000,2,2,2,2,5
7401678857,11,11,14,16,16
55843351000,2,2,2,2,2
56986425400,0,5,5,5,5
54956702400,5,5,5,7,7
56462784100,0,0,0,0,8
55369494200,10,11,12,13,15
56193891200,4,4,4,5,5
55866280500,5,5,5,7,7
56241994600,0,0,0,0,6
56165297400,0,0,0,5,5
54981941900,6,6,6,6,6
56703214900,0,0,0,11,11
8521714400,21,21,21,21,21
26535723600,0,0,0,3,3
36483334000,69,69,93,93,93
48460962500,0,0,0,0,5
55216594200,4,8,10,10,11
56146288300,21,27,34,34,34
37076543700,4,6,9,9,9
56906759200,5,7,7,7,7
55927633000,4,4,4,4,6
24315140400,0,3,3,3,3
57193422124,0,0,4,6,6
55206195600,0,0,0,0,8
57202591206,0,0,2,8,8
56514652400,69,69,93,93,105
55583461600,3,7,8,8,8
56076413200,0,0,0,0,13
55920429500,3,5,5,8,8
56402757300,0,2,6,8,8
7403086613,0,0,0,2,2
55849887300,8,11,20,21,21
56075799800,0,0,6,7,7
53879784400,31,38,40,56,65
56286962400,0,3,3,3,3
36637337000,44,44,44,44,44
36116490400,8,8,14,14,14
23091672600,4,6,6,8,15
56418680800,7,8,9,9,15
56655178300,0,0,4,8,8
55779083000,4,4,4,4,4
55387769200,10,13,18,20,20
56305483200,0,5,5,5,5
56699290600,3,5,9,9,9
56622475100,7,7,7,7,8
56993190600,0,0,4,4,4
7006165529,0,5,5,5,5
55500138700,0,0,4,4,4
56188873600,1,2,3,3,3
12545375000,0,0,14,16,17
57200892982,0,0,7,7,7
56405634300,4,9,12,18,18
7103084468,3,4,5,5,11
56211293400,0,3,3,3,3
7004259889,2,2,7,7,10
36715765200,10,15,16,30,30
55359665600,1,3,3,3,3
6602841638,10,16,22,22,22
55849073400,2,4,4,4,4
56644722800,7,7,7,7,7
23974661000,0,0,0,5,5
56534954700,5,5,6,6,6
56324267100,0,0,6,6,12
7003693678,1,3,3,3,3
56303879800,3,4,7,10,10
55643499300,1,1,2,2,2
6603770699,0,2,2,2,2
55372158000,0,0,0,3,3
56434297700,0,10,10,10,10
56426298400,6,9,18,28,35
56304338400,6,17,21,23,25
54684800200,0,4,5,5,6
55786022200,6,6,6,6,6
49964309800,1,1,6,6,8
25652391600,6,10,10,10,12
57201808258,0,13,13,13,13
16834864300,0,4,4,4,5
56433636800,0,2,4,4,4
26655993800,7,10,10,10,10
55998395700,11,17,23,23,31
36705045500,5,5,108,108,137
56520312300,4,9,9,9,9
56355069500,6,6,7,7,7
35196550700,36,36,72,72,105
57198206286,0,0,30,35,35
55878536300,0,0,0,3,6
36975216100,38,38,38,38,38
56449121700,0,0,5,7,7
44561024000,0,0,16,16,16
49861247200,2,6,9,16,16
52564679300,0,0,0,0,16
55658298900,41,46,48,50,50
15843356300,7,7,10,10,10
55650964400,6,9,12,13,13
55932259200,0,0,0,0,4
56091111500,0,0,0,5,5
35430477200,0,0,0,0,36
56512186300,0,9,11,13,13
56701686500,0,2,2,2,2
56915955800,0,4,4,4,4
56454723600,15,15,17,17,17
9132566200,0,0,33,39,39
56405296400,5,5,5,8,8
56592606600,15,15,21,26,29
35203557800,0,0,10,11,11
56424910000,3,4,8,8,9
56060721000,7,10,10,18,18
54946176900,5,7,9,10,17
22836580000,7,10,14,20,22
56487968500,3,4,4,4,4
34875930800,0,0,0,4,4
56847556900,15,15,17,17,21
56192797700,6,10,10,10,12
7003857304,0,0,6,6,6
55917140700,2,2,3,7,9
50862022500,8,12,12,12,12
7801598536,9,9,9,9,9
55944910900,41,41,41,41,52
6602797567,0,0,0,5,5
56155698000,0,0,0,0,6
35573033900,0,0,6,6,6
53985314300,4,22,22,31,31
55755320068,0,0,9,9,15
56246969000,4,4,4,4,4
56915946600,0,4,5,7,7
56466040200,0,17,19,19,19
55734951300,7,7,8,8,8
56494713600,3,3,3,3,3
8329981900,3,10,19,24,32
56237251600,0,6,6,6,6
35766507200,0,7,12,22,22
56593307200,14,15,15,15,15
10640287700,0,4,4,4,4
56377848800,6,6,6,7,7
56419492900,0,0,0,6,6
56293802900,0,5,5,5,5
56435127100,0,0,0,5,5
56614076400,0,9,12,12,19
56254754200,0,4,4,6,6
56131561000,0,3,5,5,5
56100530600,0,4,4,4,4
56422196500,5,8,9,15,15
56315841100,0,0,0,2,2
56517719000,61,61,61,61,96
17433455400,3,6,12,12,13
48861458600,5,7,9,9,10
57193751436,6,6,7,7,7
14037971500,0,41,41,41,41
56336452900,0,0,0,0,19
56159054500,0,0,0,2,2
56763620300,0,4,4,6,10
37013605300,0,0,16,16,16
56081418200,6,7,8,10,10
36703498200,3,8,15,15,15
56470844400,3,4,4,4,4
6701846702,7,8,8,9,9
56237539400,1,1,1,1,1
56178715000,0,12,18,21,21
55509255900,9,9,10,10,10
36083896400,0,2,5,5,5
46461233500,0,0,0,61,61
55331966400,6,6,8,8,8
6603784403,3,3,3,3,3
25637567000,0,0,0,3,3
36136281200,0,0,4,5,7
56076925300,0,0,7,8,8
35174137700,5,5,5,5,5
56060449500,0,0,0,8,8
56548904000,5,5,5,5,5
35314772100,77,77,77,77,102
6603243585,0,7,41,58,58
56433777600,0,5,5,5,5
56275225600,0,0,13,13,13
56593010200,21,30,55,60,80
35408933000,0,83,83,83,83
35475414700,0,0,0,0,10
56135007600,0,5,5,5,5
56960351300,0,6,6,6,6
55988396200,11,12,12,12,12
54402491600,3,3,13,75,76
55562321700,0,0,0,17,17
36723025200,0,6,6,6,6
55320103200,3,3,6,6,6
56097623200,9,9,10,10,10
56276404700,0,1,4,4,4
56074727700,5,5,8,16,17
57193858367,2,2,2,2,2
56017085800,8,9,9,9,9
7403431661,0,0,0,3,3
35210042000,0,1,4,6,7
56432795700,0,0,3,6,6
56406411100,3,6,7,7,18
56205620100,7,7,9,9,9
56423696400,0,0,2,2,2
7003748288,6,6,6,6,6
56400507800,0,0,0,9,9
55966450800,0,0,0,11,11
56501321400,0,0,8,8,8
9636704800,3,3,4,4,4
56122765900,11,13,13,16,16
56341060600,0,0,5,5,6
55832883000,3,3,3,3,3
56032659400,0,0,0,6,6
54400270200,40,40,40,40,40
56083098300,0,1,1,4,4
56556839000,7,7,7,7,7
7102375693,2,2,2,3,3
56145823800,0,0,0,8,8
55376736100,28,28,28,35,35
56310310700,0,0,81,81,81
12802265300,0,16,16,16,23
55831743000,0,0,0,6,6
35182869600,0,2,4,6,6
56439989400,3,3,6,6,7
56204372800,6,8,9,9,9
56336731700,0,0,4,4,4
56518168600,38,38,38,38,38
7102489790,0,0,0,6,6
56564654300,7,7,7,7,7
6602716355,7,8,8,9,9
57188928847,7,7,8,10,10
56433688400,0,2,2,3,3
56146892400,2,4,4,4,5
57193216036,16,16,37,37,55
36181875600,46,46,46,46,46
56270723400,0,7,7,7,7
36640677300,0,0,2,5,10
56660961800,24,29,30,30,30
55608373700,0,0,7,7,7
8517650500,0,0,0,5,11
56010940700,8,9,9,14,18
23100891400,0,2,2,2,2
56491090500,0,13,19,22,22
56798391400,0,0,8,8,8
46061779900,0,0,20,25,25
56441646600,0,0,4,4,4
56436723700,0,0,0,5,5
55337949700,11,11,22,22,22
56215502000,4,4,4,4,4
56083553500,0,4,4,4,4
55656816400,0,4,4,8,8
36890094100,0,0,26,26,26
56406352100,2,2,2,5,5
6603562710,6,9,11,17,21
55745414600,16,16,26,26,83
36702722100,3,3,5,5,6
55504511100,4,4,4,4,4
6601965343,0,0,0,10,18
56403760500,0,0,0,15,15
56401625500,0,5,11,13,18
56157603300,5,5,5,5,11
55485772200,0,0,0,0,8
28667441600,1,3,9,9,9
56095569000,8,8,8,8,8
56087903600,8,8,8,8,8
24337366900,10,10,10,10,10
56121134700,3,3,3,3,3
56282154400,0,0,6,6,6
