Unnamed: 0,ID,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,start_year
58,7003667638,1,1,1,1,1,1,1,1,1,1,2009
60,7005152559,2,2,2,4,4,4,4,4,4,4,2009
75,7102067286,2,2,2,2,2,2,2,2,2,2,2009
80,14631570600,10,10,10,10,10,10,10,10,10,10,2009
81,57159978600,3,3,3,3,3,3,3,3,3,3,2009
95,7801486018,6,6,6,6,6,6,6,6,6,6,2009
114,7101647136,8,8,8,8,8,8,8,8,8,8,2009
116,36069432900,1,1,1,1,1,1,1,1,1,1,2009
155,35114583400,8,8,8,8,8,8,8,8,8,8,2009
176,26430511700,3,3,3,3,3,3,3,3,3,3,2009
210,6506844420,4,4,4,4,4,4,4,4,4,4,2009
232,23009028700,2,4,4,8,8,8,8,8,8,8,2009
243,15925920700,3,3,3,3,3,3,3,3,3,3,2009
250,7403291857,3,3,3,3,3,3,3,3,3,3,2009
272,7102555799,6,6,65,65,65,65,66,66,66,66,2009
293,35225421300,7,7,7,7,7,7,7,7,7,7,2009
296,36103964500,7,7,7,7,7,13,13,13,13,13,2009
309,7006495003,4,4,4,4,4,4,4,4,4,4,2009
316,15835646600,3,3,3,3,3,3,3,3,5,5,2009
345,35070019100,2,2,2,4,4,4,5,5,5,7,2009
370,26321761100,1,1,3,5,5,5,5,5,5,5,2009
405,9740828000,7,7,7,7,7,7,7,7,7,7,2009
421,56641408700,2,2,2,2,2,2,2,2,2,2,2009
437,57196302792,4,4,4,4,4,4,4,4,4,4,2009
442,57197695978,5,5,5,5,5,5,5,5,5,5,2009
447,24922890200,3,3,3,3,3,3,3,3,3,3,2009
466,36115275500,16,16,16,16,16,16,16,16,16,16,2009
471,56175534000,5,5,5,5,5,5,5,5,5,5,2009
488,24484862400,6,6,6,6,6,6,6,6,6,6,2009
493,7005810184,2,2,2,2,2,5,5,5,5,5,2009
506,35168696400,4,6,6,6,6,6,6,6,6,6,2009
515,57193510529,3,3,3,3,21,21,21,21,21,21,2009
542,35146083500,6,6,6,6,6,6,6,6,6,6,2009
580,36715149800,3,3,3,9,9,13,14,22,22,22,2009
604,6507056350,2,2,2,6,10,10,10,10,10,10,2009
619,56393147900,4,4,4,4,4,4,4,4,4,4,2009
647,23393096300,18,18,18,19,19,19,19,19,19,19,2009
658,7003479767,3,3,3,3,9,9,9,9,9,34,2009
673,26435119700,3,3,3,6,6,6,9,9,9,9,2009
682,7403518693,9,9,9,9,9,9,9,9,9,9,2009
686,6701689507,3,3,3,3,3,3,3,3,3,3,2009
698,6506579443,10,10,10,10,10,10,10,10,10,13,2009
700,36022789600,5,5,9,9,9,9,9,9,9,9,2009
709,16175168500,15,15,21,21,21,21,21,21,21,21,2009
711,56854900700,3,3,3,3,3,3,3,3,3,3,2009
740,6602752766,7,7,7,8,8,8,8,8,8,8,2009
749,57192816670,4,4,4,4,4,4,4,4,4,4,2009
758,6505792378,6,6,6,6,6,6,6,6,6,6,2009
766,55788281700,12,12,12,12,12,12,12,12,12,12,2009
776,57197475266,3,3,3,3,3,3,3,3,3,3,2009
786,7003713793,3,3,3,3,3,3,3,3,3,3,2009
788,7004058432,1,1,1,1,1,1,1,1,17,17,2009
803,55617514600,6,7,7,7,7,7,7,7,7,7,2009
