ID,2014,2015,2016,2017,2018
12763115200,5,5,5,5,5
36963848900,2,2,2,2,2
54973971200,15,36,36,36,36
56410509700,3,3,3,3,3
55175232000,5,5,5,5,5
6507020806,5,5,5,5,5
56650986300,2,2,2,2,2
6603706866,1,1,1,1,1
23009970700,2,2,2,2,2
28568150400,2,2,2,2,2
6602580646,3,3,3,3,3
55880387500,9,9,9,9,9
8538768800,10,10,10,10,10
57188837260,6,6,6,6,6
56303861600,3,3,3,3,10
54957019000,2,2,2,2,2
14052002000,3,3,3,3,3
56298323100,8,8,8,8,23
56352532300,2,2,2,2,2
55921184300,2,2,2,2,2
26659171200,9,9,9,9,9
55745218900,17,17,17,17,17
56400932000,3,3,3,3,3
55813744700,2,2,2,2,2
55064235900,3,11,77,77,77
36013692000,15,18,18,18,18
36700746300,13,13,14,14,14
6507036738,5,5,5,5,5
6603501558,2,2,2,2,2
36728470800,4,4,4,4,4
56428866800,2,2,3,3,3
55325698800,3,3,3,3,3
7005908147,4,4,4,4,4
6602158037,5,5,5,5,5
7005842788,11,11,11,11,11
55897918000,4,4,4,4,4
8555264800,4,4,4,7,7
7004313790,1,19,61,61,61
55386096200,3,3,3,3,3
56784272300,3,3,3,3,3
55888041500,2,2,4,4,4
56884348800,2,2,2,2,2
55080111500,3,3,3,3,3
56784395900,11,11,11,11,11
6507074697,10,10,10,10,10
57199286635,6,6,6,6,6
55935801300,5,5,5,5,5
26027138700,5,5,5,5,5
56592109900,2,2,2,2,2
35964277500,11,11,16,16,16
47962477400,5,5,5,5,5
12753945200,41,41,41,41,41
56346223700,12,12,12,12,12
56275453500,8,8,8,8,11
56112940300,11,45,49,49,49
7006321608,4,5,5,5,5
56515358500,7,22,24,24,24
56594178500,2,2,2,2,2
42262237300,1,1,1,1,1
35379576100,3,3,3,3,3
35190134000,6,6,6,6,6
56160592500,2,2,4,4,4
56313356700,7,7,7,7,7
15828193000,41,41,62,62,62
35955715700,2,2,2,2,2
55542037700,12,12,12,12,12
24544861300,7,7,7,7,7
56323509500,4,4,4,4,4
38861546800,6,6,6,6,6
56731120300,4,6,6,6,6
56898971000,2,2,2,2,2
48661352700,4,4,4,7,7
6506654142,5,5,5,5,5
57202193726,3,3,3,3,3
7004375763,4,4,4,4,4
35107616800,8,8,8,8,8
56178546800,2,2,2,2,2
56728516800,3,3,3,3,3
23388785300,2,4,4,6,8
16240669800,9,9,9,9,9
56159639400,7,7,8,10,10
22941996300,5,5,5,5,5
37100030600,5,5,9,9,9
57189257666,1,2,2,2,2
56592145400,5,5,5,5,5
57188551158,8,8,8,8,8
27567854000,4,4,4,7,10
48361170800,4,4,13,17,38
57200141383,4,5,5,9,9
56419811000,2,2,2,2,2
7101647776,4,4,4,4,4
56126466800,2,2,2,2,2
57189353807,4,4,4,4,4
56303884800,13,13,13,13,13
23995831700,6,6,6,6,6
56514864400,14,16,16,19,19
24922824800,3,3,3,4,4
36606480300,3,3,3,3,3
55358751500,1,1,1,1,1
56202420100,2,2,2,2,2
56784273500,13,13,13,13,13
35188611500,2,2,2,2,2
55837745800,5,5,5,7,7
56084569400,1,1,1,1,1
56406138200,3,3,3,3,3
37074193800,4,4,4,4,4
6506156795,90,90,90,90,90
55787509000,5,5,5,5,5
57192063098,3,3,3,3,3
26425260900,3,3,3,3,3
15043107900,7,7,7,7,7
56189616200,5,5,5,5,5
57198513169,5,5,5,5,5
56053398100,3,3,3,3,3
56444378300,22,22,22,22,22
56303444200,5,5,5,5,5
7003830512,17,17,17,17,17
13805336200,11,11,11,11,11
23389689400,14,14,14,14,14
35302036800,2,2,2,2,2
7202626498,83,83,83,83,83
55957104000,3,3,3,3,3
7202280449,17,17,17,17,17
15129167000,18,18,18,18,18
56400822700,2,2,2,2,2
56211007000,12,12,12,12,12
56426762900,10,10,10,10,10
55911897600,4,4,4,4,4
57191242922,5,5,5,5,5
9738303500,3,3,3,3,3
55325089100,3,3,3,3,3
26635763700,2,2,2,2,2
7006134930,9,9,9,9,9
36464388500,2,2,2,2,2
55993706000,4,4,4,4,4
56690326200,7,7,7,7,7
14054580500,6,6,6,6,6
56177132700,14,14,14,14,14
6602380558,3,3,3,3,3
7003590574,8,8,8,8,8
56126003700,5,5,5,5,5
8946987000,3,8,8,8,10
6602794253,1,6,6,6,6
23569879500,3,3,3,3,3
54881277500,69,69,69,69,69
15769918700,18,18,18,18,18
36602151100,23,23,23,23,23
6508062795,2,2,2,2,2
55868833400,3,4,4,4,7
56263023800,10,10,10,10,10
57191133819,3,3,3,3,3
56556852300,3,3,3,3,3
56514679300,28,28,34,34,34
56397866900,2,2,2,2,2
57194886323,83,83,83,83,83
56338026800,2,2,2,2,2
55968515800,1,1,1,1,1
37021961000,2,2,2,2,2
36473870800,4,4,4,4,4
56245522100,3,3,3,3,3
18535492600,1,1,1,1,1
6603823710,2,2,2,2,2
54412847300,4,4,4,4,4
7006361569,3,3,3,3,3
7005370402,11,15,19,19,25
56600857300,3,3,3,3,3
23978348200,8,8,10,10,11
56342257000,5,5,5,5,5
56518154400,2,2,2,5,5
6701533742,3,3,3,3,3
55904038200,9,15,15,15,15
29068026200,6,6,6,6,6
56284270400,2,2,2,2,2
7006404174,93,93,93,93,93
56113644200,2,2,2,2,2
56367406200,2,2,2,2,2
56010209500,1,1,1,1,1
55877253800,2,2,2,2,2
7103318901,6,6,7,7,11
56423571700,6,6,6,6,6
35574407400,5,5,5,5,5
55371091400,2,2,2,2,2
56941391200,9,9,9,9,9
42861586800,25,25,25,44,44
57189236878,2,2,2,2,2
55897158600,3,3,3,3,3
56514972700,31,31,31,31,31
6505986526,4,4,9,9,9
54985895700,3,3,3,3,3
56405178400,10,10,10,10,10
13607928400,4,4,4,4,4
25957633800,6,6,6,6,6
7006359835,2,2,2,2,2
56179812300,8,14,14,19,31
7004176077,69,69,69,69,69
55921755700,10,10,10,10,10
9043030100,4,4,4,4,4
7102424075,23,23,27,27,69
57191927234,11,11,11,11,11
55474846900,2,2,2,2,2
54685015700,3,3,3,3,3
56037132400,57,57,57,57,57
56695244700,5,5,5,5,5
56091832200,4,6,6,6,6
6602776424,7,7,7,7,7
56428550400,1,1,1,1,1
56405644500,10,12,12,12,12
15924472100,3,3,3,3,3
55663453300,6,6,6,6,6
36133866700,2,2,4,4,4
50462819100,8,8,8,8,8
6506812457,2,7,10,10,10
26641274000,7,7,7,7,7
56610398800,3,4,5,5,9
56543596000,4,12,12,12,12
56326000900,5,5,5,5,5
8402073700,2,2,2,2,2
55748813300,4,4,4,4,4
26026797500,2,2,2,2,2
56429466400,1,1,2,2,2
56021610700,4,4,4,4,4
6602301384,3,7,8,8,8
55413984500,1,1,1,1,1
57191037710,7,7,7,7,7
56252373400,11,16,16,16,16
56392133800,3,3,3,3,3
55883839400,2,6,6,6,6
55247387300,5,5,5,5,9
57206872055,8,8,8,8,8
57103056200,2,2,2,2,2
55883565100,1,1,1,1,1
56260185400,7,7,7,7,7
56242437200,6,6,6,6,6
55195186800,10,10,10,10,10
55658310200,10,10,10,10,10
26327067600,6,6,6,6,6
55975831200,4,4,4,4,4
56515429700,28,28,28,28,28
15925910100,2,2,3,3,3
56449188000,5,5,5,5,5
56487301800,8,8,8,8,8
56335517800,4,4,4,4,4
57198924701,5,8,8,8,8
55607830000,5,5,17,17,17
57191034838,3,3,5,5,7
56041813600,8,8,8,8,8
7005551088,83,83,83,83,83
56426434700,8,13,13,13,13
15050935000,6,6,6,6,6
55151448900,3,3,3,3,3
56303597300,3,3,3,3,3
7005598571,6,6,6,6,6
56069659300,4,7,7,7,7
55944721500,38,57,59,59,59
35100655200,8,8,8,8,8
55634594900,4,7,7,7,7
52363138500,6,6,6,6,6
56332666900,1,1,1,1,1
7006830110,3,3,3,3,3
23100240100,1,1,1,1,1
56492590200,3,3,3,3,3
55703434800,6,6,6,6,6
35742861500,24,24,24,24,24
57113286300,3,3,3,4,4
35318987800,2,4,4,4,4
55703013800,2,2,2,2,2
7402249392,43,43,43,43,43
56515427500,19,19,19,19,19
55549371500,3,3,3,3,3
55744150200,14,14,14,14,14
36237911700,13,13,13,13,13
6507322486,3,3,3,3,3
55699644000,5,5,5,5,5
56405270700,6,7,8,9,9
55615097600,4,4,4,4,4
56304648400,1,1,1,1,1
37121692700,2,2,2,2,2
24605650900,3,3,4,4,4
7004363417,6,6,6,9,9
56114624200,5,5,12,12,21
57207399448,2,2,2,2,2
16506662800,69,69,90,90,90
55546827600,39,39,39,39,39
55505870400,8,8,8,8,8
55953999700,3,3,3,3,3
56814283900,2,2,2,2,2
24472497900,13,20,20,20,20
36059703600,3,3,4,4,4
9532409900,7,7,10,10,16
56225502200,3,3,9,9,9
57203079557,32,32,42,42,69
54399617900,7,8,8,8,8
23088615800,32,32,32,32,32
56135587900,1,1,4,4,4
37051150800,5,5,5,5,5
34873432200,6,6,6,6,6
12240268200,6,6,6,6,6
56426183600,4,6,6,6,6
25927281600,3,3,3,3,3
56352262400,9,9,9,9,9
6603455357,3,3,3,3,3
56422276700,4,4,4,4,4
6602908373,10,10,10,10,10
24484725700,9,9,9,9,9
56505640300,37,37,37,37,61
55224557600,7,7,7,7,7
35767133300,8,12,16,16,18
56534892200,2,2,2,2,2
56515401700,16,16,16,16,20
57198122556,4,4,4,4,8
56514528000,46,46,46,46,46
7403935120,2,2,2,2,2
55466576500,4,4,4,4,7
56291679700,1,1,1,1,1
36731675700,6,6,15,19,21
57140160700,12,12,12,12,12
56122637100,4,4,5,5,5
8276654100,6,6,6,6,6
35197949100,3,3,5,5,5
57198059125,2,2,2,2,2
55762423400,11,11,11,16,16
6506902837,4,4,4,4,4
56429577100,2,2,2,2,2
55488564600,7,7,14,16,29
14068495700,3,3,3,3,3
56244600100,4,4,4,4,4
55774910300,7,7,7,7,7
55393465500,2,2,2,2,2
24734147700,46,46,46,46,46
7006304904,3,3,3,3,3
56352330400,1,1,1,1,1
56427021000,2,2,2,2,2
31267448600,2,2,2,2,2
57190326588,21,21,21,21,21
57004701400,5,5,5,5,5
36676752500,3,3,3,3,3
36992630400,5,5,5,5,5
50060902700,4,7,7,7,8
7005038735,3,3,3,3,3
56681047900,4,6,6,6,6
56515188800,6,6,6,6,6
56134949100,4,4,4,4,4
36053495300,10,10,10,10,10
26537744300,2,2,2,2,2
55826761400,7,7,7,7,7
42462691000,2,2,2,2,2
40761199100,6,6,6,6,6
36894611100,5,5,5,5,5
37057685300,5,5,5,5,5
56460954600,6,6,17,22,22
56535379900,4,4,4,4,4
56206131200,5,5,5,5,5
56413506400,5,9,9,9,14
57206977540,5,5,5,5,5
7003506026,51,51,51,51,51
56398488700,5,5,5,5,5
56176530200,5,7,7,7,7
55341577100,4,4,4,4,4
55360451700,8,8,8,8,8
55322187800,8,8,8,8,8
55449586800,1,1,1,1,1
56535436300,3,3,3,3,3
57190369365,6,6,6,6,6
56942745600,6,6,6,6,6
36174103400,7,7,13,13,13
15724871900,7,7,7,7,7
36937469800,4,4,4,12,12
53872511800,9,9,10,10,10
12767397700,7,7,7,7,7
56422543200,1,1,1,1,1
55782135500,2,2,2,2,2
56490231400,2,2,2,2,2
56198305200,9,9,9,9,9
57203240016,27,27,27,27,27
56875377100,2,4,4,4,4
56422071300,13,23,23,25,25
35291050500,3,10,10,10,10
14056640900,6,6,6,6,6
56389631800,2,2,2,2,2
56037585100,57,57,57,57,57
56349174800,14,14,14,14,14
56354830700,4,4,5,5,5
54879311700,6,6,8,8,8
56412044800,11,11,11,11,11
55558118300,4,6,9,9,9
23033825300,15,15,15,15,15
57188703592,4,4,4,4,4
56723999600,3,3,3,3,3
6507062272,2,2,2,2,2
55881165200,2,2,2,2,3
55607798900,2,2,2,2,4
56303738000,3,3,3,3,3
24461186600,3,3,3,3,3
7101778668,69,69,69,69,69
56425959700,1,3,3,6,6
57197027363,3,3,3,3,5
36437115200,3,3,3,3,3
24478631100,2,2,2,2,2
23499363900,14,14,14,14,14
55927861000,5,5,5,5,5
57205763573,2,2,2,2,2
23970130600,2,2,2,6,8
6603048133,90,90,90,90,90
33068417100,4,4,4,4,4
36497878500,3,3,3,3,3
56263900200,7,7,7,7,7
57190586142,6,6,6,6,6
24450653300,10,10,10,10,10
55819778100,6,6,6,6,6
56061464700,8,8,8,8,8
14042498700,3,3,3,3,3
35956540400,3,3,3,6,9
44861644700,2,2,2,2,2
55811142200,4,4,4,7,7
21740911600,9,9,9,9,9
56133220000,2,2,2,2,2
56609522700,3,3,3,3,3
57198188202,2,2,2,2,2
55843876100,1,1,1,1,1
55737245100,2,2,2,3,3
7402410157,41,41,41,41,41
55850974300,37,37,44,44,44
7005891727,47,47,47,47,47
6506279289,2,2,2,2,2
6506054676,6,6,6,6,6
23468850600,77,77,77,77,77
35337532400,5,5,5,5,5
56204367700,4,8,8,10,10
55853520200,6,6,6,6,6
57150905800,9,24,24,45,45
7004084969,4,4,4,4,4
56242734600,2,2,2,2,2
56948436200,2,2,2,2,2
7005287842,28,28,155,159,161
16041454700,11,11,11,11,11
7202357873,13,13,13,20,20
55990586500,24,24,24,24,24
56401066300,2,4,6,15,16
36106950100,3,3,3,3,3
16479648400,6,6,6,6,6
36099406900,5,5,5,5,5
55636260800,5,6,12,20,20
56458718000,6,6,6,6,6
26427626300,3,3,3,3,3
9747798600,5,5,10,10,10
56027039900,5,5,5,5,5
56199741300,3,3,3,3,3
57200276125,2,2,2,2,2
55489189000,3,3,3,3,3
6603014015,4,4,4,16,16
56529337000,5,5,5,6,6
55872772700,5,5,7,7,7
56114194500,11,11,11,11,11
56647879700,3,3,3,3,3
55601407500,4,4,4,4,4
56316034100,2,2,2,2,2
54791234200,2,2,2,2,2
23570781800,5,5,5,5,5
56282532900,5,5,5,5,5
36237497500,2,2,2,2,2
24764934000,2,2,2,2,2
37116343100,4,4,4,4,4
56317175500,2,2,2,2,2
7203007403,2,4,8,8,8
56297632800,9,18,18,18,21
56724231100,14,14,14,14,14
55826460100,5,5,5,5,25
56159573500,4,4,4,4,4
6701603183,2,2,25,25,25
54384764800,5,5,5,5,5
56297394000,2,2,2,2,2
35300070400,2,2,4,4,4
56273398400,10,10,19,24,24
57197684228,6,6,6,6,12
56416383400,2,2,2,2,2
57199101974,6,6,17,17,17
55914481500,46,46,46,46,46
7003917665,36,36,36,36,36
24469827000,4,4,4,4,4
56126272500,4,4,4,4,4
56340570900,3,3,3,3,3
6506778238,6,17,17,17,17
6603462350,7,7,7,7,7
23019879300,47,47,47,47,47
13405898400,6,6,6,6,6
36476668700,1,1,1,1,1
23978940400,6,17,20,20,20
56495569600,2,2,2,5,5
56158379800,5,5,5,5,5
56303617100,4,4,4,4,4
56389355000,11,11,11,11,11
50160947600,3,4,4,4,4
7004217795,5,5,5,5,5
6506621403,2,2,2,2,2
6602873044,5,5,5,5,5
56213312000,5,5,5,5,5
35174741000,3,3,3,3,3
56594510900,4,4,4,4,4
55485996600,7,7,7,7,7
44061921500,4,4,4,4,4
57088618800,6,6,6,6,6
7202307112,4,7,7,7,10
56375177700,9,9,9,9,9
6602811591,12,12,12,12,12
55845206100,5,5,5,5,5
55987693000,23,23,28,36,50
56303313900,4,4,8,8,8
21742642200,3,3,3,3,3
55521618800,6,6,6,6,6
35743855800,3,8,15,15,15
56595153400,2,2,2,2,2
6603918095,2,2,2,2,2
56416405500,4,4,4,4,4
6603896267,3,3,3,3,3
35172483000,7,7,7,7,14
30067461800,23,23,23,23,23
24337624700,16,16,16,16,16
56711884200,2,2,3,4,4
7402578832,5,5,10,10,10
25032239300,4,4,4,5,12
55772028800,2,2,2,2,2
56241670000,2,2,2,2,5
56422481000,6,6,6,6,6
7102565203,4,4,4,4,4
55639501000,1,1,1,1,4
10738962100,10,10,10,10,10
56432573500,3,3,3,3,3
54793809300,2,2,2,2,2
56421918800,6,7,7,7,7
55463527000,3,3,3,3,3
8691878600,6,6,6,6,6
36608897800,1,1,1,1,1
56425395500,8,8,8,8,8
56315547600,5,5,5,5,5
56619543800,3,3,3,3,3
51261491100,3,3,3,3,3
55776897500,5,5,5,5,5
57199286411,5,5,5,5,5
26025534700,8,12,13,13,13
8229134600,3,3,3,3,3
36598544800,5,5,5,5,5
56514957300,18,18,21,21,21
6701639182,14,14,23,25,25
7102109661,6,6,6,6,6
55938049100,3,3,3,3,3
56452582700,4,4,4,4,4
24765270700,8,16,16,16,16
56429772600,4,4,4,4,8
36133217700,8,8,8,8,8
56593236700,8,8,8,8,8
55475374700,5,5,5,5,5
25652295700,4,4,4,4,4
6506349770,22,39,39,39,39
56556926100,3,3,3,3,3
56515009900,9,9,9,9,12
56267538700,4,4,4,4,4
56013268400,1,1,1,1,1
57097736000,5,5,5,5,5
16507117300,3,3,3,3,3
48261247800,3,3,3,3,3
56249743300,1,1,1,1,1
56272635000,1,1,1,1,1
56884059800,3,3,3,3,3
56204013300,11,11,11,11,11
6507716083,3,3,3,3,3
24766002000,2,2,2,10,14
55325186000,4,5,6,12,14
15521239600,4,4,4,4,4
35117539800,8,8,8,8,8
56204024500,14,14,14,14,14
55365758200,4,4,4,4,4
55469279200,5,5,5,5,5
57191271990,14,14,14,14,14
9246911200,8,8,8,8,8
57202789244,16,16,16,16,16
56515474200,9,9,9,9,9
43861422800,3,5,5,5,5
7202110225,18,18,18,18,18
11239065100,6,6,6,6,6
6602949000,4,4,4,4,4
16019749300,6,6,6,6,6
26023922300,4,4,4,4,4
55243483400,7,7,7,7,7
6603599631,7,7,7,7,7
6601930148,10,10,10,10,10
26422937800,13,13,13,13,13
7003581704,83,83,83,83,83
56967336300,1,1,1,1,1
56512153400,12,12,12,12,12
35082547000,3,3,3,3,3
54963691400,9,9,9,9,9
7401983437,5,5,5,5,5
55975459300,3,3,3,3,3
56272396000,6,6,10,10,10
12142118600,5,5,5,5,5
7003418005,11,11,11,11,11
6603209912,7,69,85,85,85
56315576500,3,8,8,8,8
52563476100,7,7,9,9,9
6602551665,4,4,4,4,4
7004504244,7,7,7,7,7
7101717806,1,1,1,1,1
56427336800,2,2,2,2,5
57205595990,2,2,5,5,8
55365024100,7,7,7,7,7
55827074500,4,4,4,4,4
55799839600,11,11,14,15,20
56548932000,3,3,3,3,3
56398412600,1,1,1,1,1
56515303900,14,14,14,14,14
17345354200,4,4,4,4,4
15766417100,4,4,4,4,4
23397207800,12,12,12,12,12
56134424700,6,6,6,6,6
56365275000,3,3,3,3,3
7003522204,6,6,13,13,16
56534269300,6,6,6,12,17
55905049800,2,2,2,2,2
36132241100,2,2,2,2,2
23393372000,3,4,5,5,8
6603245704,7,7,7,7,7
7202637109,11,12,12,12,12
57200847802,7,7,7,7,7
6701818372,3,3,3,3,3
57198890180,7,7,7,7,7
50161070200,2,2,2,2,2
35194209100,2,2,2,2,2
56184455000,13,15,15,16,16
36719895400,4,4,4,4,4
55619242200,46,46,46,46,46
56485254000,4,4,4,4,4
56412918400,4,4,4,4,4
56126447200,10,10,10,10,10
6507865294,3,5,5,5,5
55630005100,2,2,2,2,2
6503975609,11,11,11,11,11
56137067500,9,9,9,9,9
54895171600,8,8,8,8,8
8876651600,4,4,8,10,10
15726843600,7,7,7,7,7
55975829700,4,5,6,6,6
12243049300,1,1,1,1,1
7004086074,9,9,9,9,9
6506640275,2,2,2,2,2
24365926600,12,12,12,12,12
14034185700,6,6,9,15,21
6602191129,4,4,4,4,4
56576497600,2,2,2,6,6
56047875200,2,2,9,9,9
57192869992,13,13,13,13,22
56168709500,8,8,8,8,8
8692480200,7,7,7,7,7
6602448885,3,3,3,3,3
56304111600,4,4,4,4,4
56185626500,6,6,6,6,6
56381064500,5,5,5,5,5
7801387993,8,8,8,8,22
56429595700,1,1,1,4,4
23476906600,4,7,7,7,7
36677814900,2,2,4,4,4
35409890000,4,7,9,9,9
56160096700,10,14,14,16,16
56400379700,3,3,3,3,3
8610727500,47,47,47,47,47
55605550500,2,2,4,4,5
27867976700,3,3,3,3,3
14020500000,7,12,12,27,27
56209241400,3,3,3,3,3
55800648000,3,7,7,12,12
55809544700,3,3,3,3,3
16202309900,9,9,9,9,9
56341202800,7,7,7,7,7
57119666700,4,4,4,4,4
23003556800,2,2,2,2,2
23008090800,21,21,21,21,21
37048509100,3,4,4,4,4
56433567500,4,5,5,5,5
35354006800,4,4,4,4,4
37101713900,9,9,9,9,9
24329063000,3,3,3,6,6
56937518100,4,4,4,4,4
15765795700,11,11,11,11,11
8643362200,14,14,14,14,14
13009102800,5,5,5,5,5
56287823700,3,4,11,12,12
6602772434,3,3,4,4,5
57203178144,5,5,5,9,10
57194836964,3,3,3,3,3
54585224800,5,5,5,5,5
43761642900,4,4,4,4,4
56562674300,2,2,2,2,2
56340741100,3,3,7,7,7
55545946000,4,8,10,10,10
54924341100,6,6,6,6,6
6602926239,1,1,1,1,1
55465777600,6,6,6,6,6
56313609200,4,4,4,4,4
56337245700,2,2,2,2,2
56046745400,6,6,6,6,6
56426020400,23,23,23,23,23
55990680800,5,5,5,5,5
24463347500,6,6,6,6,6
56426565200,4,4,4,4,4
56117948200,7,7,7,7,7
56180272600,8,8,8,8,8
57198100416,47,47,47,47,47
57207531235,5,5,5,5,5
8977925500,3,7,7,7,7
55475205400,3,3,3,3,3
55510517300,4,4,5,5,5
36155952500,2,2,2,2,2
55968062600,5,5,5,5,5
7004041411,4,5,10,11,11
56039538700,2,2,2,2,2
57199601858,3,3,3,3,3
56037270400,73,73,73,73,73
35756673600,2,2,2,2,2
56648043500,7,7,7,7,7
35388456800,7,7,7,7,7
56422515600,14,14,14,14,14
56013579600,4,4,5,5,5
57191585104,7,7,7,7,7
7004162794,14,14,14,14,14
7401860599,3,3,11,11,11
56514828600,5,5,5,5,5
12039776400,3,3,3,3,3
23059323900,2,2,3,3,4
56378172300,6,6,6,6,6
7003363770,1,1,1,1,20
56593106800,3,3,3,3,3
26422006200,6,6,6,6,8
56023978100,4,4,4,4,4
55557050700,5,5,5,5,5
56419559200,2,2,2,2,2
56547949000,2,2,2,2,2
56435875300,3,3,3,3,3
56649168400,2,2,2,2,2
7101751256,2,2,2,10,14
56441945200,2,2,2,2,2
56539904100,2,2,2,2,2
56453322900,5,5,5,5,5
35249797000,14,18,21,24,24
55279706000,5,5,5,5,5
12143077500,3,3,3,4,4
35476758400,2,2,2,2,2
6603017212,2,2,2,2,2
55569850800,5,5,5,5,5
56415053100,3,3,3,3,3
55628574234,2,2,2,4,4
7404236867,69,69,69,69,69
55235149700,4,4,4,6,6
56177654200,3,4,4,4,4
26643270000,7,7,7,7,7
55933109800,47,47,47,47,47
57191244807,4,4,4,4,4
56197763500,4,4,4,4,4
56685554700,3,5,5,5,5
23470200100,4,4,4,4,4
26643690700,3,3,3,3,3
56398431600,5,5,5,5,5
56226810500,27,27,27,49,59
7005193863,2,2,27,27,27
56350486600,2,2,2,2,2
56160093700,1,1,1,1,1
55643791500,2,2,2,2,2
56733050200,4,6,6,9,9
36761958500,4,4,4,4,9
56178371800,10,10,10,10,10
56349774500,5,7,8,9,9
55908384000,5,5,5,5,5
36911489500,12,12,12,12,12
56786219600,1,1,2,2,5
12769518900,21,24,24,24,24
35951441600,9,9,9,9,9
56938472600,3,3,3,3,3
56411908700,5,5,5,5,5
56444433800,5,5,5,5,5
6603146936,14,14,14,14,14
55351507400,11,11,11,13,14
26433818100,8,8,8,8,8
57044544900,3,3,3,3,3
28667453800,9,9,9,9,9
14628801300,47,47,47,47,47
26428851400,7,11,11,11,11
56597988000,1,1,2,2,2
6602529234,10,10,10,10,10
55845299300,5,8,9,9,9
18436219800,4,4,4,4,4
26021549200,27,27,27,61,61
55838609500,14,14,14,14,14
56195764900,4,4,4,4,4
55349301500,12,12,12,12,12
6506073087,10,10,75,75,108
55446936500,12,12,12,12,12
12645103000,6,6,6,6,6
6508264629,3,4,4,4,4
6508059395,7,9,9,9,11
56278140100,7,7,7,7,7
57196898270,5,5,5,5,5
7402146785,4,4,4,7,7
7801629474,20,20,20,20,20
6701715234,4,4,4,4,4
7003969358,2,2,2,8,8
56543613000,5,5,6,6,6
56410565300,4,4,4,4,4
55538412500,9,9,9,9,9
56024717800,8,8,8,8,8
55650619900,3,3,3,3,3
56428673800,8,10,10,14,14
57188835416,8,8,8,8,8
56515486800,6,6,9,9,9
56737183700,2,2,3,3,3
7005906965,3,7,11,21,21
8913044900,3,3,3,4,4
7005378295,2,2,2,2,2
56491374900,3,3,3,3,3
56514890400,5,5,5,5,5
55716067600,4,4,4,4,4
35226983900,37,37,64,64,64
38362212100,5,5,5,5,5
56599469400,2,2,2,2,2
14068146400,36,36,36,36,36
57201843968,3,3,3,3,3
56405416300,2,2,2,2,2
