Unnamed: 0,ID,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,start_year
63,23008692200,43,43,62,62,62,62,62,62,62,62,62,62,2007
94,24469712500,4,6,6,9,11,11,14,14,15,15,15,15,2007
132,57204345850,3,3,3,6,6,6,6,7,13,16,16,16,2007
245,26026181500,2,2,3,6,6,6,9,9,9,9,9,9,2007
282,55738721200,2,2,5,5,5,5,5,5,5,5,5,5,2007
286,23397629300,3,3,4,4,4,4,4,4,4,4,4,4,2007
292,8319802300,4,6,6,6,6,6,6,6,6,6,6,6,2007
310,8552286100,1,1,1,1,1,1,1,7,7,7,7,7,2007
320,6507778855,7,7,7,7,7,60,60,60,60,60,60,60,2007
391,37091242100,13,13,13,13,13,13,13,13,13,13,13,13,2007
404,55912445100,5,5,5,5,5,5,5,5,5,5,5,5,2007
486,23006340400,3,3,3,3,3,3,3,3,3,3,3,3,2007
540,7005170650,1,1,1,1,1,1,1,3,8,8,11,11,2007
645,6507589105,4,4,4,4,4,4,4,4,4,4,4,4,2007
737,35601922700,4,4,18,18,24,24,24,24,24,24,24,24,2007
746,34770243100,12,12,12,12,12,15,15,15,15,15,15,15,2007
778,18042059200,5,5,6,8,8,8,14,14,20,20,20,20,2007
799,8723630100,7,8,8,8,8,13,13,17,17,17,17,17,2007
838,24781182200,3,11,11,14,14,14,14,14,14,15,17,17,2007
852,8964316200,5,5,5,15,15,15,15,15,15,15,15,15,2007
853,55946710700,3,3,3,3,3,3,3,3,3,3,3,3,2007
859,16230566700,22,25,25,25,25,25,25,25,25,25,25,25,2007
884,35876661400,3,3,3,3,3,3,3,3,3,3,3,3,2007
967,24775838600,3,3,3,8,8,10,14,14,14,18,18,21,2007
989,14035001100,8,8,8,10,12,12,12,12,12,17,17,20,2007
1047,6602339312,4,4,4,4,4,4,4,4,4,4,4,4,2007
1055,6603285417,9,11,11,11,11,11,11,11,11,11,11,11,2007
1086,14037079200,12,12,12,23,28,31,31,31,31,31,31,31,2007
1158,24922726700,2,5,5,6,12,16,19,31,35,35,35,41,2007
1204,6602407360,2,3,3,3,3,3,4,10,10,13,18,21,2007
1249,6602572979,2,2,2,2,2,2,2,2,2,2,2,2,2007
1313,24344348100,4,5,5,9,9,9,12,16,36,45,48,51,2007
1337,24725046700,2,2,2,2,2,4,4,4,4,6,6,7,2007
1399,23398171300,3,3,4,6,8,8,12,12,12,12,12,12,2007
1444,57202846065,2,2,2,2,2,2,2,2,2,2,2,2,2007
1454,24528450600,2,17,17,17,17,20,21,21,21,21,21,21,2007
1482,57190071155,3,3,4,6,6,7,8,14,16,16,17,17,2007
1507,6701533991,2,2,3,3,3,3,4,5,6,6,6,6,2007
1548,22935120100,3,3,3,3,3,7,24,24,24,24,24,24,2007
1550,55864048200,3,3,3,6,6,6,6,6,6,6,6,6,2007
1576,8389854500,6,6,15,20,29,29,29,29,29,29,29,29,2007
1582,7003376863,3,3,3,3,3,3,3,3,3,3,3,3,2007
1595,7202465014,8,8,8,8,8,8,8,8,8,8,8,8,2007
1614,7402073082,1,1,4,4,4,4,4,4,4,6,9,9,2007
1624,23393063600,9,9,9,9,9,9,9,9,9,9,9,9,2007
1644,7003897790,11,11,11,11,11,11,11,11,11,11,11,11,2007
1663,13406715400,3,10,11,12,19,25,35,35,44,50,63,64,2007
1732,57197560510,11,11,20,23,23,23,24,24,24,24,24,24,2007
1746,6603971273,3,3,3,3,3,3,3,3,3,3,3,3,2007
1820,35607433800,29,29,29,33,33,33,33,33,33,33,33,44,2007
1829,56264429900,3,3,5,5,5,7,7,11,11,11,11,12,2007
1844,7006755617,21,21,21,21,26,26,26,26,26,26,26,26,2007
1880,6506032290,2,2,2,2,2,2,2,2,2,2,2,2,2007
1922,6602245695,4,4,4,4,4,4,4,4,4,4,4,4,2007
1970,13104230900,9,14,14,14,14,14,14,14,14,14,14,14,2007
2062,8690570300,3,3,3,3,6,11,12,14,14,15,16,16,2007
