Unnamed: 0,ID,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,start_year
27,6508033324,3,3,3,3,3,3,3,3,4,5,5,5,7,7,7,8,2003
91,6701925503,5,6,6,6,9,9,9,9,12,12,16,35,55,55,55,55,2003
92,6603259884,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2003
113,15725722200,3,3,4,4,6,10,10,15,22,22,27,28,32,37,46,52,2003
216,6602090341,4,4,4,4,4,15,15,15,15,15,15,25,28,31,31,31,2003
241,26435361700,4,4,4,4,6,6,6,7,7,11,11,11,11,11,11,11,2003
257,15063887400,2,2,2,3,3,3,3,3,3,3,5,5,5,5,5,5,2003
388,23396074500,2,2,4,8,14,16,19,25,28,30,30,34,34,35,36,36,2003
478,6602899821,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,2003
479,6506330966,5,7,7,7,7,7,7,9,9,19,26,32,36,36,37,37,2003
559,6701590849,6,6,6,6,17,22,23,23,23,23,23,23,23,23,23,23,2003
565,7102889841,5,5,8,16,17,23,35,38,41,43,43,50,51,56,62,62,2003
608,7005285942,3,3,3,3,4,6,6,10,10,10,11,11,11,11,11,11,2003
677,7007024271,3,3,3,3,3,3,3,3,3,3,3,3,3,8,8,8,2003
691,7404597424,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2003
787,6508164191,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,2003
1064,23100812800,5,5,5,5,13,13,13,13,13,13,13,13,13,13,13,13,2003
1333,6602360790,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2003
1344,8694294100,4,4,4,6,6,6,8,8,9,11,11,11,13,16,19,21,2003
1436,7202982666,2,9,14,15,15,18,22,24,26,26,30,34,38,49,49,49,2003
1516,6603706214,7,7,7,9,9,11,11,12,20,22,29,29,33,33,36,36,2003
1528,36724895900,2,2,2,2,2,2,2,2,2,2,7,7,8,8,12,12,2003
1587,7006336005,15,15,15,15,28,28,28,28,28,28,28,28,28,28,66,66,2003
1716,23484322400,3,3,3,5,5,5,5,5,5,7,7,7,7,7,7,7,2003
1768,6507130393,2,3,4,5,10,12,12,16,17,21,26,26,27,32,33,33,2003
1775,7003535976,5,5,5,5,6,6,6,6,6,6,6,6,6,6,6,6,2003
1814,7103015940,4,4,5,5,6,11,13,20,21,25,29,30,32,35,36,36,2003
1875,6508067295,5,5,5,8,9,9,9,14,21,24,24,33,33,33,33,33,2003
1951,8571955700,4,5,5,8,8,8,8,8,10,10,13,15,15,15,15,19,2003
2102,8728011000,3,4,4,4,6,6,6,6,9,9,9,12,13,13,13,13,2003
2106,6506288100,4,4,4,4,5,5,6,8,9,9,9,9,9,9,9,9,2003
2245,35305025100,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,2003
2293,22981687400,2,3,3,3,4,5,5,8,13,13,22,24,30,34,38,47,2003
2344,24343609200,8,8,8,8,16,30,50,54,63,63,67,67,67,67,67,67,2003
2384,6506177259,4,5,5,5,5,17,17,19,19,19,19,19,19,19,19,19,2003
2410,7003754962,2,3,3,11,14,14,19,23,26,26,31,31,31,32,32,32,2003
2416,14053492500,3,3,7,7,7,11,13,13,13,13,13,15,19,21,23,41,2003
2450,6602882266,2,3,3,5,5,5,5,5,5,8,8,8,10,10,10,10,2003
2464,23767881700,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2003
2492,6506416902,1,1,1,1,1,1,1,1,3,3,3,6,7,7,7,12,2003
2506,17434913000,3,5,5,10,10,10,10,11,12,22,32,32,38,38,47,50,2003
2591,6603925966,5,5,5,5,5,5,5,5,5,5,5,12,12,12,12,12,2003
2835,6506211207,1,1,19,19,20,20,20,20,20,20,20,20,20,20,20,44,2003
2839,56236610100,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,2003
2893,7006664030,32,78,84,84,105,115,121,124,139,149,154,166,169,169,169,183,2003
2929,24075332600,1,1,6,7,10,10,12,12,13,13,15,18,18,18,19,19,2003
3109,6602165045,2,2,5,5,5,5,6,6,6,6,6,6,6,6,6,6,2003
3115,55931757300,12,17,17,17,17,17,17,17,17,17,17,17,26,26,26,26,2003
3302,6603805587,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2003
3346,23007855500,1,1,1,1,3,3,6,6,6,6,6,6,6,6,13,13,2003
3351,15732905200,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,2003
3381,56265106600,16,16,16,16,16,16,16,16,16,16,16,25,25,45,45,46,2003
3384,56354044400,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2003
3539,6701846217,4,4,4,4,4,4,4,4,4,4,4,4,4,4,8,8,2003
3676,22433899500,2,3,3,3,3,5,5,5,5,5,5,5,5,5,5,5,2003
3711,6701912610,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2003
3734,12785042700,2,2,2,4,4,4,9,9,9,9,9,9,9,11,11,11,2003
3894,6506534147,2,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,2003
3980,6701763678,5,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,2003
4143,55033300100,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2003
4151,7004713298,6,7,7,7,19,19,23,23,23,23,23,28,28,28,28,28,2003
4156,6603895934,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2003
4192,8255442800,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2003
4419,7004838471,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2003
4564,6603331919,3,4,6,6,6,9,12,12,12,12,12,12,12,16,16,16,2003
4683,6603432338,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2003
4695,6601955695,5,5,5,9,13,13,16,16,16,23,23,23,25,30,31,31,2003
4698,35804030200,7,14,22,34,34,56,70,119,127,148,168,168,183,190,201,205,2003
4769,6506542717,26,26,26,26,26,26,39,66,66,66,73,73,73,73,73,73,2003
4838,9741207000,1,1,1,1,1,1,7,8,8,8,9,10,13,15,18,20,2003
4950,6507000363,1,1,2,2,2,6,35,48,66,91,98,105,115,117,124,126,2003
5050,6508083309,2,2,3,4,4,6,6,8,17,19,22,23,24,30,32,34,2003
5090,57198882177,5,5,11,12,12,12,12,13,13,13,13,13,13,13,13,13,2003
5109,8568976300,3,4,5,9,13,15,22,27,41,47,65,70,79,83,84,89,2003
5233,6507959113,2,2,3,3,3,8,8,8,8,10,10,10,10,10,10,10,2003
5291,6603886662,1,1,1,1,1,1,1,1,1,5,5,5,5,5,5,5,2003
5294,18635570000,3,3,3,7,7,10,10,16,16,19,22,22,25,25,31,34,2003
5317,7103002082,4,6,6,6,7,7,8,8,8,13,13,13,17,23,23,23,2003
5356,6506528884,2,3,3,3,3,5,8,9,9,9,12,13,18,18,25,32,2003
5362,8662248900,2,2,2,2,2,2,2,2,2,11,11,11,11,11,11,11,2003
5389,6506145703,5,5,5,5,5,7,7,7,7,7,9,9,9,9,9,9,2003
5406,6604057211,4,4,4,4,4,7,7,8,9,11,16,17,22,22,28,28,2003
5445,6507427250,5,7,7,7,8,11,13,13,22,24,25,27,29,30,37,46,2003
5460,7201649249,7,7,7,7,7,7,7,7,7,7,7,7,14,14,16,16,2003
5487,8940894600,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2003
5529,6602293409,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,2003
5571,35375397400,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,2003
5622,6507984963,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2003
5855,7103066538,2,2,2,2,4,4,4,4,4,4,4,4,4,4,4,4,2003
5877,6506916227,3,3,3,3,3,4,4,4,4,5,5,5,11,12,14,16,2003
5988,55973621500,1,1,1,1,1,1,3,3,3,3,3,3,3,3,3,3,2003
6137,55933986500,3,7,7,7,10,10,10,10,10,10,10,10,11,11,11,11,2003
6146,8876204900,2,2,2,2,2,2,5,5,7,10,10,12,18,26,26,28,2003
6416,25123238100,3,3,3,3,3,4,4,4,4,5,5,7,8,11,11,11,2003
6523,6506276844,9,9,10,10,10,11,11,11,13,13,13,13,13,13,13,13,2003
6532,12805591100,3,5,5,6,6,6,8,8,8,8,11,11,11,13,13,13,2003
6547,6507922904,5,5,5,11,11,11,11,11,15,15,15,15,21,21,21,21,2003
6565,18934964300,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2003
6688,36450788000,2,4,4,4,4,4,4,6,9,9,10,15,19,22,30,30,2003
6715,24824260700,1,1,1,1,1,1,1,1,1,5,5,5,5,5,5,5,2003
6804,7006299676,1,5,5,5,5,5,8,9,9,9,9,16,16,16,16,16,2003
6878,10038783700,6,6,7,7,7,7,9,12,12,19,19,19,19,19,49,49,2003
6963,6506935065,5,5,5,5,10,14,19,26,30,31,42,42,44,44,49,76,2003
7042,6508196724,4,4,4,4,6,6,6,6,11,11,11,11,11,11,11,11,2003
7050,6602113800,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,2003
7257,56229012300,10,10,10,10,19,31,32,34,45,57,58,59,70,73,77,79,2003
7258,8531092400,3,4,8,11,11,11,16,19,27,28,29,30,30,30,30,35,2003
7471,7005461633,3,3,6,6,6,6,6,10,15,15,15,15,15,15,19,19,2003
