Unnamed: 0,ID,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,start_year
12197,7006322093,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,1994
12691,7003603335,1,1,1,1,2,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,8,1994
13109,6602090324,1,1,1,1,1,1,1,1,1,1,1,1,11,26,26,26,29,29,29,29,29,29,29,29,33,1994
13404,8708805000,1,1,1,3,3,5,5,5,5,5,5,8,9,9,20,21,23,23,23,23,23,23,23,23,23,1994
13509,7202416095,2,2,10,11,18,22,29,31,39,44,64,67,71,87,89,124,129,162,162,163,179,187,215,215,217,1994
13741,7003922301,3,3,3,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,1994
14196,6701891303,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,4,1994
14319,6603609578,2,2,2,3,6,6,6,7,8,8,9,9,9,12,16,16,18,18,20,20,20,20,20,21,26,1994
14352,6603826234,2,2,3,3,3,3,3,4,4,4,4,4,5,6,7,7,8,8,8,10,11,11,11,13,17,1994
14502,35895597300,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,4,5,5,5,5,5,5,5,6,1994
14599,6701461432,2,2,2,2,2,2,2,4,4,6,6,7,10,10,13,24,26,26,32,33,38,39,48,50,53,1994
14652,7003372230,3,3,4,7,7,7,7,8,8,8,8,8,8,8,8,8,12,18,20,20,20,20,20,20,20,1994
14786,56368960800,1,2,2,2,7,7,10,11,13,17,20,24,26,28,32,46,54,60,62,63,63,63,63,65,65,1994
15068,7103057909,1,1,1,1,1,1,1,3,4,4,4,4,5,8,8,14,21,23,23,23,25,25,33,34,37,1994
15745,6602456972,5,5,5,5,5,5,5,5,5,5,5,5,5,5,7,7,7,7,7,7,7,7,7,7,7,1994
15929,7005652672,1,1,1,1,1,1,3,3,6,6,6,6,6,6,8,12,12,17,17,17,17,17,17,17,17,1994
16263,55737305200,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1994
16380,6602282243,2,2,2,2,2,2,2,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1994
16644,8952115200,4,4,4,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,1994
17165,25222055800,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,1994
17223,35618348800,1,1,3,3,3,3,3,3,3,3,3,3,5,5,7,7,7,7,7,7,7,7,7,7,7,1994
17238,55592051200,9,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,1994
17398,8241424600,2,2,2,2,2,2,2,2,2,2,2,7,7,7,8,8,10,10,10,12,15,22,24,29,34,1994
17433,6603055707,4,4,4,5,5,5,6,7,7,7,7,9,10,12,16,16,16,17,20,23,23,23,23,23,23,1994
17486,7006103021,5,5,5,5,8,9,17,17,18,18,20,20,20,20,20,24,25,25,25,25,26,26,26,26,26,1994
17500,7005659125,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1994
17802,6603339038,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,4,4,4,4,1994
18262,7202205969,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1994
18934,35614416800,3,3,4,4,4,4,4,7,11,11,11,17,29,37,53,59,64,73,88,99,107,134,140,152,172,1994
19082,6602661480,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,5,5,5,9,10,10,10,10,1994
19255,6602952304,6,6,6,6,6,6,6,6,6,6,6,6,6,15,15,15,15,15,15,15,15,15,15,15,15,1994
19728,7005877072,1,1,5,5,7,10,12,12,12,12,12,12,17,17,17,17,17,25,27,30,33,33,36,36,36,1994
19801,6602184792,4,4,6,6,6,6,8,8,8,10,13,14,14,14,17,18,21,21,23,25,26,26,30,31,31,1994
19870,7003479971,1,1,1,1,1,5,5,15,22,26,30,34,36,40,43,49,58,61,75,77,87,95,155,155,159,1994
20171,7005153758,4,7,8,8,8,8,8,8,9,9,9,9,9,9,9,11,11,11,11,11,11,11,11,11,11,1994
20249,7003743481,12,12,12,12,12,12,12,18,18,18,18,18,18,18,18,18,30,30,30,30,30,30,30,30,30,1994
20302,6602478837,4,4,4,5,5,5,5,5,5,5,5,5,5,5,5,7,7,7,7,7,8,8,8,8,8,1994
20792,6507450662,4,4,4,4,4,4,6,6,8,8,8,8,8,11,18,18,18,19,20,20,20,20,20,22,26,1994
20881,6701425808,2,2,4,4,4,5,5,5,5,7,7,7,7,7,12,12,18,21,21,21,21,26,29,29,29,1994
21016,6701856773,1,1,2,2,4,6,9,16,20,23,32,35,38,41,44,53,60,61,61,62,65,67,75,75,75,1994
21451,22981237400,1,1,1,1,1,1,1,1,6,8,8,8,9,10,10,14,16,16,19,23,24,24,24,26,32,1994
21548,55970921700,3,3,3,3,6,7,7,7,8,8,9,9,9,9,9,9,9,9,9,9,9,9,9,9,13,1994
21706,7102886325,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1994
21956,6701828142,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,1994
21969,25225757800,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,6,6,6,6,6,8,8,8,1994
22080,14062322200,3,4,6,8,9,9,9,10,10,10,10,10,10,10,10,10,10,11,11,16,17,17,17,18,18,1994
22161,7006657502,12,12,12,12,12,12,12,12,12,12,12,12,12,13,13,15,15,15,15,16,20,20,20,20,20,1994
22650,6601931765,3,3,3,3,3,4,4,6,9,17,20,27,30,32,42,54,54,56,58,64,68,72,74,76,77,1994
22728,23011316800,3,3,3,6,6,6,6,6,6,17,17,18,18,18,20,21,23,25,25,26,32,32,32,32,32,1994
22785,56256903700,8,8,8,8,17,17,41,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,1994
23183,6506040329,1,1,1,1,1,1,1,9,12,14,14,14,15,15,15,18,22,22,30,30,32,32,37,37,48,1994
23286,7003799857,1,1,1,1,1,1,1,1,4,4,4,4,8,8,10,10,10,10,10,10,10,10,10,10,10,1994
23332,8883105500,1,4,4,4,4,4,4,4,4,4,4,9,10,11,11,12,13,14,17,17,17,19,21,22,22,1994
23665,35586772900,6,6,6,6,6,6,6,6,11,18,21,21,21,23,23,23,23,23,23,23,23,23,23,23,23,1994
24007,7004145055,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,5,1994
24401,7004343354,6,20,27,37,44,53,60,76,87,95,104,118,127,142,146,151,162,162,163,169,172,174,174,174,176,1994
24824,6604023280,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1994
24938,55944381500,1,2,2,6,6,7,9,10,11,11,11,41,42,43,45,46,49,49,49,49,49,49,50,52,52,1994
25626,55882698000,1,4,6,7,7,9,15,17,21,21,24,29,32,33,45,65,71,75,77,77,79,83,83,84,87,1994
25660,6701629176,2,3,3,4,4,5,5,5,6,7,8,9,9,12,13,14,17,19,21,25,28,30,35,37,39,1994
25790,7004368189,1,1,1,3,3,3,3,6,6,6,6,6,6,9,9,9,9,9,9,11,11,11,11,11,11,1994
26069,35578971800,3,3,3,3,3,3,3,3,3,3,3,3,8,8,8,8,8,8,8,8,8,8,8,8,8,1994
26088,6602243908,2,2,2,24,24,24,29,29,48,48,58,58,58,68,74,98,103,103,116,126,126,150,155,158,165,1994
26279,7006485633,7,7,7,7,7,7,31,31,33,33,33,39,39,39,39,39,39,39,39,39,39,39,39,49,49,1994
26283,7004767308,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1994
26495,7402652499,1,1,1,1,1,1,1,2,2,2,2,3,5,5,6,6,7,9,9,12,12,13,14,14,14,1994
27467,6507561076,2,2,2,2,4,4,6,6,6,6,6,16,22,25,25,28,28,32,36,36,46,51,52,52,52,1994
27678,7102917859,1,1,1,1,1,1,1,1,1,2,2,2,2,6,6,6,6,6,6,13,13,13,14,14,14,1994
27772,6603888503,6,6,6,6,6,6,6,6,6,6,6,6,6,10,10,10,10,10,10,10,10,10,10,10,10,1994
27991,6602782703,3,4,5,5,7,11,11,29,29,31,31,36,38,38,39,39,39,41,41,41,41,41,41,43,43,1994
28370,7102699682,1,1,1,1,5,5,5,7,11,24,24,27,42,51,54,58,59,71,96,112,116,126,155,162,165,1994
28614,56209544000,3,5,11,11,11,13,20,21,21,31,33,34,35,35,41,41,44,44,57,60,72,75,113,118,155,1994
30032,55576002500,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,7,7,7,7,10,13,16,20,23,25,1994
30083,6603103663,2,2,4,4,5,8,8,8,11,11,12,15,19,19,19,22,24,24,24,24,24,25,25,25,28,1994
30435,6603499934,3,3,3,3,3,3,3,3,3,3,3,3,3,6,6,8,13,13,13,13,14,14,15,15,15,1994
30508,6603658576,1,1,2,2,3,3,3,3,4,4,4,5,8,8,8,8,8,8,12,12,13,17,22,22,23,1994
30582,6602456678,1,1,1,4,4,6,9,9,9,9,26,30,30,30,35,43,61,63,64,64,68,72,74,79,79,1994
30947,6602288731,1,1,1,1,5,5,7,7,12,12,16,16,18,19,19,22,23,23,23,26,26,26,26,26,26,1994
31285,7005685244,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,9,9,9,9,9,9,9,9,9,9,1994
31468,6603173602,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,7,7,7,11,11,11,11,1994
31595,6701316493,1,1,9,10,10,10,17,17,22,22,26,26,26,26,26,26,27,27,28,28,28,29,29,29,29,1994
31981,8955150400,1,1,1,1,1,1,2,2,3,5,5,5,5,7,7,7,8,8,8,8,8,8,8,8,8,1994
33009,8339432200,1,1,1,1,3,10,12,28,28,28,28,36,43,54,55,63,63,76,87,87,91,110,116,119,119,1994
33077,35607254500,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1994
33401,7003835524,1,1,4,4,4,4,12,15,15,15,17,17,20,28,29,29,32,32,35,39,42,42,42,43,43,1994
33835,7006780676,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1994
33909,6701880890,1,1,5,5,5,5,9,14,14,14,14,14,16,19,21,25,29,32,33,37,43,45,50,59,61,1994
34455,7004669030,4,4,4,5,5,5,5,6,15,16,16,16,18,24,28,34,43,46,46,48,51,54,76,80,89,1994
34754,7003641378,7,7,10,10,16,16,16,19,26,28,28,29,30,30,33,33,33,33,33,33,33,33,33,33,33,1994
34848,9738483700,1,1,2,2,2,2,2,2,2,4,4,5,7,7,8,8,10,10,12,12,12,12,12,12,12,1994
35265,6701726285,2,2,11,11,16,16,24,29,37,40,44,51,52,58,67,70,79,84,87,91,95,97,98,100,104,1994
35407,7005873419,3,3,4,4,5,9,11,11,12,18,26,35,43,49,56,61,70,83,93,105,113,136,145,154,171,1994
35654,7003776991,6,7,12,14,17,19,21,25,31,39,48,64,66,72,78,85,94,97,113,121,122,128,128,128,128,1994
35720,6602994504,2,2,2,3,8,8,10,11,13,16,18,22,24,24,26,28,28,30,33,38,40,40,41,41,41,1994
35723,7006009980,1,1,2,3,5,5,5,5,5,5,9,9,9,9,10,10,10,12,12,12,12,12,12,12,12,1994
35798,7003899352,3,3,3,3,3,3,3,3,3,3,3,25,25,25,35,35,37,37,37,37,37,37,40,40,40,1994
35875,56240953000,3,3,5,5,5,5,6,8,8,8,9,12,12,12,12,20,33,38,46,46,46,53,56,62,65,1994
35885,8062392700,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1994
35929,6701447449,3,3,3,3,3,3,3,3,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,1994
36171,6602747764,9,16,16,16,16,16,16,16,33,43,43,45,48,58,59,59,66,74,82,86,86,87,93,94,98,1994
36424,55921248200,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,12,12,1994
36673,34572192800,6,6,6,10,10,10,10,12,12,12,12,12,12,12,12,12,12,12,12,12,16,25,27,31,41,1994
37668,7102201205,1,3,3,4,5,6,10,10,15,15,20,20,23,27,34,65,69,80,88,93,93,94,96,102,106,1994
37771,6602913280,8,8,8,8,8,8,10,10,10,10,10,10,10,10,12,12,12,12,12,12,13,16,16,16,19,1994
37943,23088928900,1,1,1,1,1,1,1,1,1,1,1,1,1,13,45,45,45,45,45,46,46,46,46,46,46,1994
38050,6602819294,3,3,5,5,5,5,5,5,5,6,8,8,11,11,12,14,14,16,19,24,30,32,33,33,33,1994
38245,6603388808,2,2,2,2,2,2,2,2,2,2,2,4,48,48,49,51,51,51,51,51,51,51,51,51,51,1994
38479,7006591743,2,2,2,2,4,10,10,12,12,12,12,14,18,23,25,26,26,28,34,34,34,35,36,36,47,1994
38589,7003397407,6,6,6,6,10,10,10,10,10,10,10,19,19,19,19,19,19,19,19,19,19,19,48,48,48,1994
38873,6603247239,2,2,2,2,2,8,8,10,10,10,18,18,21,21,27,40,40,41,44,48,53,53,57,61,61,1994
38886,7005075527,4,4,4,4,10,12,12,20,22,26,26,26,26,28,36,44,46,49,55,63,66,73,83,86,86,1994
39288,6602266125,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,5,6,6,6,7,7,7,7,7,7,1994
39451,6505730817,1,1,1,1,1,1,1,8,8,8,8,8,8,8,8,10,12,23,26,28,28,28,31,31,31,1994
39482,7403353352,3,3,3,3,3,3,3,3,3,3,5,5,5,5,6,6,8,10,10,10,10,10,10,10,10,1994
40176,7003790508,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1994
40507,6507182197,2,2,2,2,5,6,6,6,8,8,10,10,10,10,11,23,23,23,27,27,27,32,34,34,34,1994
40522,55725474200,1,1,1,2,3,3,5,5,6,6,6,10,13,17,30,48,57,62,66,66,69,70,70,73,77,1994
40645,7003666404,2,2,2,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1994
40681,6603246058,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,11,11,11,13,1994
41049,7003268520,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1994
41293,7003943634,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1994
41547,7004033941,3,10,10,14,28,31,48,54,57,60,60,60,60,62,75,75,75,75,81,88,100,101,131,139,143,1994
42131,7202832962,1,1,5,7,8,8,10,10,10,12,15,18,18,18,20,21,21,24,30,30,32,33,33,33,33,1994
42858,7004449411,3,8,8,8,8,8,8,17,24,24,24,24,24,24,24,29,40,41,45,45,45,52,54,57,68,1994
43051,6602370389,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,5,5,5,5,5,6,6,6,8,1994
43093,6505780697,1,1,1,1,1,1,1,1,1,5,5,5,5,5,5,7,13,13,17,17,17,17,17,17,17,1994
43263,7003560126,6,6,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,1994
43705,7801416778,1,2,2,2,2,2,2,2,2,3,3,3,3,3,4,4,4,4,4,4,5,6,7,7,7,1994
44557,57204667252,1,2,2,5,5,5,5,5,5,6,6,6,9,15,15,15,15,15,15,19,19,19,21,22,22,1994
44802,22961598500,3,3,3,3,3,8,10,17,21,30,30,30,36,38,38,38,38,42,42,42,42,42,42,42,42,1994
45180,7003803108,1,1,1,1,15,15,15,16,16,21,23,28,49,49,59,61,68,70,74,78,79,86,91,94,98,1994
45437,6508330269,1,1,1,1,1,4,4,4,7,7,7,7,9,9,9,9,9,10,10,12,14,14,17,21,21,1994
45547,6603375016,4,4,4,4,4,4,5,5,5,5,5,5,5,8,8,8,21,23,28,29,33,36,37,37,39,1994
47087,55989699400,1,1,1,2,2,2,2,4,4,4,4,4,4,4,4,6,6,6,6,7,9,10,10,10,12,1994
47468,7003994917,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1994
48254,35309760600,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1994
48274,6602522816,1,2,2,5,5,6,9,9,9,12,12,12,12,12,14,14,15,15,15,16,18,19,19,19,19,1994
48276,8143752200,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,15,17,29,29,31,31,1994
48370,7101796244,2,2,2,2,3,3,3,3,4,4,4,7,9,9,9,11,11,11,11,11,11,11,11,11,11,1994
48386,26643548000,4,4,4,4,4,4,4,4,4,4,4,4,4,13,13,13,13,20,20,23,25,25,27,28,28,1994
48509,6603495737,2,2,2,2,2,6,8,9,11,15,15,18,24,31,40,45,45,45,48,52,52,52,53,53,53,1994
48983,7004131410,12,12,12,12,12,12,12,37,37,44,50,69,81,87,96,98,102,108,108,116,121,128,128,135,143,1994
49059,7102890496,3,3,6,6,10,14,18,19,21,27,30,30,38,41,43,43,45,50,50,52,56,56,56,56,56,1994
49435,56252945200,9,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,1994
49665,56223055100,3,3,3,4,6,6,6,6,6,7,9,10,10,11,13,20,23,30,30,30,34,36,37,37,37,1994
50263,56228847500,3,3,3,5,5,5,5,5,9,11,11,11,12,12,12,12,15,15,15,24,24,24,24,28,34,1994
50304,55404507100,6,6,6,6,6,6,6,6,6,10,10,13,16,17,17,35,39,46,48,49,65,66,66,70,70,1994
50336,23097086000,1,1,1,1,1,1,1,2,2,4,4,7,11,12,14,15,16,16,17,17,37,37,37,37,40,1994
50451,6603404961,3,12,12,17,17,17,17,17,17,17,17,17,17,17,17,23,27,27,27,27,27,27,27,27,27,1994
50647,6603747587,1,1,1,1,2,2,2,4,4,6,6,6,8,8,8,9,16,18,19,22,36,47,47,47,52,1994
50675,56246222000,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,4,4,4,4,4,1994
50720,6506653139,3,3,3,3,3,3,8,8,8,8,8,8,8,9,11,11,18,18,21,21,21,21,21,26,30,1994
51661,7006898413,2,2,2,2,2,2,2,2,2,3,3,3,3,3,4,4,4,4,4,6,6,6,6,6,6,1994
51886,7003509465,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1994
51888,35586597300,3,3,7,7,7,7,8,8,10,10,13,13,16,16,18,18,19,19,26,26,38,39,42,42,42,1994
52409,7404943252,3,4,4,4,4,4,7,7,8,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,1994
52446,7006834652,1,4,4,4,4,4,4,4,4,4,4,4,6,6,6,8,8,8,8,8,8,8,8,8,8,1994
52966,7007174388,2,2,3,9,9,10,10,10,13,16,16,16,17,17,18,36,36,40,45,48,48,52,52,55,55,1994
53131,8849938600,2,2,2,2,2,2,2,2,2,5,5,5,5,5,7,7,7,8,8,8,8,8,8,8,8,1994
53350,6701338436,6,6,10,10,13,16,35,36,37,41,44,52,59,74,90,107,130,146,162,169,177,192,194,206,214,1994
53902,7006261176,1,1,1,1,1,1,1,1,1,1,1,4,7,7,11,13,13,14,14,21,21,21,21,21,22,1994
54202,7102071192,2,2,4,4,6,6,6,6,6,6,6,6,8,10,10,10,10,10,10,10,10,10,10,10,10,1994
54477,7004195230,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1994
54577,55911977200,7,7,7,7,7,7,8,8,8,8,8,10,10,12,15,15,22,22,22,22,22,22,29,34,43,1994
55747,7006099333,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,1994
55921,57203802394,1,1,1,1,4,4,4,4,6,8,8,10,10,10,10,11,11,13,15,16,16,18,23,32,35,1994
56123,35762893900,5,6,6,8,8,8,8,9,9,9,9,9,9,9,9,11,14,17,17,22,22,33,34,36,45,1994
56315,7003609284,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,1994
56458,6603569942,3,3,6,7,11,11,12,12,14,17,17,21,29,37,42,42,44,44,44,44,48,49,49,49,49,1994
56842,6602441144,1,1,3,3,3,3,5,5,8,8,21,21,22,22,26,26,29,29,37,37,38,38,38,38,38,1994
56863,6603343900,2,2,4,4,4,4,4,4,4,4,4,6,6,7,7,8,8,8,8,8,8,8,8,8,8,1994
56885,6603369297,3,3,4,5,5,5,8,8,8,14,14,14,16,17,18,18,19,19,20,22,22,23,25,26,28,1994
56936,6602879740,1,4,4,4,4,4,5,8,10,13,15,15,20,23,23,23,25,26,31,33,36,36,37,37,39,1994
