Unnamed: 0,ID,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,start_year
89,24766310500,4,4,5,5,6,11,16,16,16,16,16,19,28,2006
119,14041529400,3,3,3,4,7,7,8,8,10,10,16,16,22,2006
136,7005446642,1,1,1,1,1,1,1,1,1,1,1,1,1,2006
177,7006807059,20,20,20,20,20,20,20,20,20,35,35,35,35,2006
183,23491998900,3,3,6,6,6,6,6,6,6,6,6,6,6,2006
220,7004477118,3,6,12,12,12,12,12,12,12,12,17,17,17,2006
284,7005980187,2,2,2,2,2,2,2,2,2,2,2,2,2,2006
291,15925154000,4,4,4,4,4,4,4,4,4,4,4,4,4,2006
319,14029656200,5,7,9,13,20,20,21,21,21,25,25,25,25,2006
346,7801415985,5,8,8,11,11,11,11,11,11,14,14,14,14,2006
481,14035100800,2,2,2,2,2,2,2,4,11,11,16,19,23,2006
498,16032874200,2,2,2,2,2,2,2,2,2,2,2,4,4,2006
528,22985083500,6,8,8,8,13,16,16,18,18,18,18,20,22,2006
541,55926212600,4,4,4,11,11,40,40,48,48,48,48,48,48,2006
551,6701740560,1,1,1,1,1,1,1,1,1,3,3,6,8,2006
671,7005140378,6,6,6,6,6,7,11,11,11,11,11,11,11,2006
710,15754181000,2,3,4,4,4,7,7,7,7,7,7,7,7,2006
738,35280489500,7,7,7,7,7,7,13,13,13,13,13,20,20,2006
759,35550506900,8,8,8,8,8,8,8,8,8,8,8,8,8,2006
815,8252143000,3,4,6,7,9,10,11,22,34,34,34,34,34,2006
906,13906968300,6,6,6,6,9,9,9,12,12,12,15,17,27,2006
921,6506651931,2,2,5,5,5,5,5,5,5,8,8,8,8,2006
927,7004674392,3,3,3,3,3,3,3,3,3,3,3,3,3,2006
939,8886329100,2,2,4,4,6,6,6,6,6,6,6,6,6,2006
1001,6602544484,4,4,4,4,4,4,4,4,4,4,4,4,4,2006
1050,6506397347,4,4,4,4,4,4,4,4,4,4,4,4,4,2006
1059,13205173700,1,1,1,1,1,1,1,1,1,1,1,1,1,2006
1203,7005574339,3,3,3,3,6,6,6,6,6,6,6,6,6,2006
1229,7402283467,6,6,6,6,6,6,6,6,6,14,14,18,38,2006
1301,16177341700,2,2,2,2,2,2,2,2,2,5,8,9,10,2006
1306,7405692762,2,2,2,2,2,2,2,2,2,2,2,2,2,2006
1340,14027844000,2,2,2,2,2,2,2,2,2,2,2,2,2,2006
1380,12767075900,4,4,7,7,7,7,7,7,10,10,10,10,10,2006
1382,6701806568,24,24,24,24,24,24,24,24,24,24,24,24,24,2006
1449,13407832400,4,4,6,6,6,6,8,8,8,8,10,10,11,2006
1478,56122628700,2,2,2,2,2,2,2,2,2,2,2,2,2,2006
1554,7004946351,35,35,46,46,59,59,119,122,132,132,132,132,132,2006
1605,23390547500,9,14,14,16,18,20,25,25,25,28,28,28,29,2006
1643,23397569300,3,3,4,4,6,7,10,11,11,11,11,11,11,2006
1707,6603067743,4,4,4,4,4,4,4,4,4,4,4,4,4,2006
1721,6602158058,2,2,2,2,2,4,4,6,6,6,6,8,8,2006
1800,56624733600,10,10,10,13,13,19,19,19,19,19,19,19,19,2006
1808,14039822300,3,3,5,5,8,8,8,8,8,8,8,8,8,2006
1865,7004198790,1,1,2,2,2,6,6,6,6,6,6,6,6,2006
1868,7006637893,10,10,10,10,10,10,10,10,10,10,10,10,10,2006
1973,6508185208,5,5,5,5,5,5,5,5,5,5,5,5,5,2006
2042,7006694350,10,10,88,88,88,88,88,88,88,111,112,112,112,2006
2063,55395216900,2,2,2,2,2,2,2,2,2,2,2,2,2,2006
2067,22733889500,4,6,6,11,11,13,13,13,13,13,13,13,13,2006
2086,16067925000,4,4,4,4,4,4,4,4,4,4,4,4,4,2006
2118,14054979500,1,2,2,2,2,5,6,6,10,13,13,15,17,2006
2123,8566129000,1,1,1,1,1,1,1,1,1,1,1,1,1,2006
2170,35563252500,7,9,15,24,24,25,30,30,30,30,32,32,32,2006
2196,15021393100,2,2,2,2,2,5,6,9,9,9,9,10,10,2006
2259,8504856600,59,59,59,59,91,91,230,230,230,230,230,230,230,2006
2326,7101829072,23,23,23,23,65,65,65,65,75,75,75,75,75,2006
2365,56212421600,3,3,3,3,9,9,10,10,10,10,10,10,10,2006
2386,7102121832,2,3,4,4,4,4,5,12,16,32,37,42,50,2006
2425,14032976000,2,2,2,2,2,2,2,2,2,2,2,2,2,2006
2530,24166179800,9,9,11,11,11,13,18,19,21,23,25,29,31,2006
2541,7004372882,2,2,2,2,2,2,2,3,3,3,3,3,3,2006
2588,8255024300,59,59,59,59,105,105,109,109,114,114,178,178,178,2006
2599,55666574500,11,14,36,41,47,55,76,100,125,145,169,199,216,2006
2700,24923068200,2,2,13,16,21,21,23,23,23,23,23,23,23,2006
2750,24070671100,3,3,3,8,10,14,16,17,18,27,29,29,34,2006
2778,6507739557,6,6,6,6,6,6,6,6,6,6,6,6,6,2006
2844,7003570500,5,5,5,5,5,5,5,5,7,7,7,7,7,2006
2898,8390339900,3,3,3,3,3,3,3,3,3,3,37,37,37,2006
2946,7003475031,4,8,8,8,8,8,8,8,8,8,8,8,8,2006
3050,7004299544,18,18,18,18,18,18,18,18,18,18,18,18,18,2006
3066,14028738100,3,4,4,4,4,4,4,4,4,4,4,4,4,2006
3106,6602523499,4,6,6,6,7,7,7,7,7,11,11,13,13,2006
3153,6505933658,33,33,33,33,33,33,33,33,33,33,33,33,33,2006
3235,55059470800,34,34,37,37,37,37,85,85,91,91,97,97,97,2006
3280,56021441500,2,2,2,4,4,4,7,9,9,9,9,9,9,2006
3321,14029968200,13,14,14,14,14,14,14,16,16,16,16,16,16,2006
3327,7006711679,49,49,70,79,79,79,80,80,86,86,100,100,116,2006
3389,7006151112,7,7,7,7,7,7,7,7,7,7,7,7,7,2006
3390,23670353700,3,3,4,5,5,10,10,10,10,10,10,10,10,2006
3474,7102464308,4,4,4,4,5,7,7,7,7,7,7,7,7,2006
3642,12139656400,1,1,1,1,3,3,3,3,7,7,7,8,12,2006
3707,24463641300,5,5,12,20,20,21,22,24,37,37,37,38,42,2006
3747,7005605401,4,4,4,4,4,4,5,5,5,5,5,5,5,2006
3782,57192101437,3,3,3,3,5,5,5,5,8,11,18,22,24,2006
3799,15043041800,2,2,2,10,30,44,54,69,69,69,69,69,69,2006
3831,6602322296,2,2,2,2,7,7,7,7,7,7,7,7,7,2006
3873,8120735200,4,4,4,4,4,4,4,4,4,4,4,4,4,2006
4012,6505944583,8,8,8,9,9,9,9,9,9,9,9,9,9,2006
4049,26432515100,9,9,9,9,9,15,18,35,41,45,45,54,54,2006
4053,6603084175,2,2,2,2,2,2,2,2,2,2,2,2,2,2006
4093,15064784600,3,3,4,4,4,4,4,4,4,4,4,5,5,2006
4115,23478151500,1,3,7,9,11,17,25,31,34,36,48,58,65,2006
4150,6506068171,9,9,9,9,9,9,9,9,9,9,9,9,9,2006
4175,10341317600,17,17,17,17,17,24,24,24,24,24,24,24,24,2006
4188,7102154502,2,2,2,2,2,2,2,2,2,2,2,2,2,2006
4249,7102023223,3,3,3,3,3,3,3,3,3,3,3,3,3,2006
4292,6602999368,3,3,3,6,6,6,6,6,6,6,6,6,6,2006
4374,7006079333,6,6,6,6,10,10,16,16,16,45,45,45,45,2006
4387,7102473274,1,1,1,1,3,5,5,5,5,5,5,10,10,2006
4396,7101926517,6,6,6,6,6,6,6,6,6,6,6,6,6,2006
4416,8664610100,2,2,2,2,2,2,2,2,2,2,2,4,4,2006
4526,11438799900,3,5,5,5,5,5,5,5,5,5,5,5,5,2006
4539,6602466995,3,3,6,6,6,6,6,6,6,6,6,6,6,2006
4573,15123708100,3,3,3,3,4,4,4,4,4,7,12,12,13,2006
4671,23005728000,2,2,2,2,2,2,2,2,2,2,2,2,2,2006
4811,57196827928,2,2,2,2,2,2,2,2,2,2,2,2,2,2006
4826,36624875400,2,2,2,2,4,4,4,4,4,4,4,4,4,2006
4839,22950528400,4,4,4,4,4,4,46,46,61,61,61,61,61,2006
4854,21742010700,5,5,6,6,8,8,12,12,12,12,12,13,13,2006
4915,24172351000,2,2,2,2,4,4,6,6,8,8,10,10,10,2006
4928,13605082600,16,16,16,16,16,16,16,16,16,16,16,16,16,2006
4980,7202050830,1,1,1,1,1,1,1,1,1,1,3,3,3,2006
5079,14041492700,1,1,1,1,3,3,3,3,3,3,3,3,3,2006
5108,8549462000,65,65,65,65,65,65,65,65,65,65,65,76,76,2006
5120,6603805418,43,43,43,43,43,43,43,43,43,43,43,43,89,2006
5158,55955610600,4,9,13,15,27,34,60,65,66,70,74,76,88,2006
5186,14056380500,12,12,12,12,12,12,12,12,12,12,12,12,12,2006
5200,24469602400,3,3,3,3,3,3,5,5,5,9,9,9,9,2006
5217,6507892784,14,14,14,14,14,14,14,14,14,14,14,14,14,2006
5263,8633656800,10,10,10,10,10,10,10,10,18,18,18,18,18,2006
5375,15760139600,2,2,4,4,7,9,10,11,19,28,33,52,65,2006
5412,6507648190,8,8,8,13,15,16,16,16,16,18,18,18,18,2006
5446,57193978716,8,8,12,12,12,12,12,12,12,12,12,12,12,2006
5454,16303283700,2,2,2,3,7,10,12,13,15,15,17,17,17,2006
5480,7202614585,65,65,65,65,65,65,65,65,65,65,65,65,65,2006
5492,7102421761,1,1,1,1,1,1,1,1,1,1,1,1,1,2006
5518,56277522400,2,5,5,5,5,5,5,5,5,5,5,5,5,2006
5597,9637583000,3,3,3,3,3,4,4,4,4,4,4,4,4,2006
5604,17434088200,1,3,5,7,7,7,12,12,12,12,12,12,12,2006
5674,7005133697,17,17,63,63,63,63,63,63,84,84,84,84,84,2006
5708,35176716100,5,5,5,5,5,9,9,16,18,20,20,29,29,2006
5714,24765929900,4,4,17,21,21,22,23,23,26,50,54,57,57,2006
5722,7202576274,3,3,3,3,3,3,3,3,3,3,3,3,3,2006
5731,6603995403,3,3,3,3,3,3,3,3,3,6,6,6,6,2006
5824,7202347876,3,3,6,6,6,6,6,6,7,7,7,7,7,2006
5854,7004182648,1,1,1,1,8,8,8,8,8,8,8,8,8,2006
5890,6602141538,2,7,10,10,10,10,14,17,18,19,27,31,32,2006
5946,14034308600,3,3,4,4,5,7,7,7,10,10,11,11,11,2006
5959,6505460932,3,3,5,5,5,5,6,11,11,11,11,19,19,2006
5974,12140687300,7,9,10,10,10,10,10,12,12,12,12,19,19,2006
5983,7004450955,3,3,6,6,6,6,6,6,6,6,6,6,6,2006
5995,6507347486,3,3,5,5,5,5,5,5,9,9,9,9,9,2006
5998,6603547879,3,3,3,3,3,3,3,3,3,3,3,3,6,2006
6030,7005856945,4,4,4,4,8,8,8,8,8,8,8,8,9,2006
6032,23975515600,4,12,12,13,18,18,18,18,18,18,18,18,18,2006
6050,20434822500,1,2,2,5,5,5,5,5,5,5,5,5,6,2006
6059,15061958700,1,1,2,7,8,10,10,12,18,30,34,34,36,2006
6086,6507953724,65,65,65,65,65,65,65,65,65,65,65,65,65,2006
6091,7201606394,2,2,2,5,5,5,5,5,5,8,8,8,8,2006
6156,6504270019,1,4,4,4,4,4,8,12,13,13,13,13,13,2006
6166,7801595578,4,6,6,6,7,7,7,7,8,8,8,8,9,2006
6282,14629973900,18,18,57,57,66,66,66,66,66,66,66,66,66,2006
6310,7103308338,2,2,2,2,2,2,2,2,2,2,2,2,2,2006
6357,6602847961,3,3,3,3,4,4,5,5,5,5,5,5,5,2006
6372,23007929700,1,3,7,9,10,17,20,24,28,34,34,36,41,2006
6390,56032437500,2,2,2,2,2,2,2,2,2,2,2,2,2,2006
6431,14028893200,11,11,11,11,11,11,11,11,11,11,11,11,11,2006
6469,15035394000,4,4,4,4,4,4,4,4,4,4,4,4,4,2006
6494,8342925400,3,3,9,9,9,9,9,9,9,9,57,93,103,2006
6545,17346501400,4,8,8,8,15,16,23,25,28,28,29,29,29,2006
6551,14919493600,4,4,4,4,4,4,4,4,4,4,4,4,4,2006
6606,7003769933,2,3,3,4,4,4,4,4,4,4,4,4,4,2006
6687,57196663112,4,7,10,10,12,12,13,15,15,15,15,21,21,2006
6729,35196716500,4,4,4,4,4,4,4,4,4,4,4,4,4,2006
6741,7003287775,2,2,2,2,2,2,2,2,2,9,9,11,11,2006
6767,55546665900,3,3,3,8,8,8,8,8,13,13,15,15,17,2006
6770,24528196200,2,2,2,2,2,2,2,2,2,2,2,2,2,2006
6845,8611886100,65,65,65,65,95,95,95,95,95,95,95,106,148,2006
6852,8897818700,5,5,5,5,9,9,11,11,14,14,14,14,14,2006
6898,7801494391,4,8,8,8,8,8,8,8,13,14,15,15,21,2006
6935,12645446400,2,3,3,3,3,16,16,16,17,20,20,26,26,2006
7020,36867501900,2,2,2,2,2,2,4,4,4,4,4,4,4,2006
7102,8621903200,20,20,20,20,20,20,20,20,20,20,20,20,20,2006
7216,6508072905,36,36,36,36,40,40,42,42,43,43,47,47,47,2006
7246,11141215200,8,8,8,8,8,8,8,12,12,12,12,12,12,2006
7275,56533775500,2,2,2,2,2,2,8,13,13,14,14,16,16,2006
7284,6701822087,2,2,2,2,2,2,2,2,2,2,2,2,2,2006
7289,36965955200,2,2,2,9,9,14,14,14,14,14,14,14,14,2006
7351,7101643712,32,32,32,32,32,32,32,32,32,32,32,32,32,2006
7384,55204170800,6,6,6,6,6,6,6,6,6,6,23,23,23,2006
7443,14319115400,17,19,19,19,19,32,32,44,44,44,44,44,44,2006
7494,55505786500,6,6,12,13,13,13,13,13,13,31,31,31,31,2006
7509,56560938200,36,56,56,61,69,69,78,78,150,150,220,220,224,2006
7536,15076961400,5,5,5,5,5,5,5,5,5,5,5,5,5,2006
7554,12646594900,7,7,7,7,7,7,7,7,7,7,7,7,7,2006
7561,11639953200,7,7,7,7,7,11,13,13,13,16,30,30,30,2006
7578,56615185700,4,7,7,7,7,7,7,7,7,7,7,7,7,2006
7625,57190525936,9,9,18,18,18,18,18,18,18,18,18,19,19,2006
7627,12795712100,1,1,1,1,1,6,6,6,6,6,8,8,8,2006
7776,55561839500,3,3,3,3,3,3,3,3,3,3,3,3,3,2006
7785,6507198229,2,5,5,5,5,5,7,7,14,21,21,25,25,2006
7840,23490802900,2,2,2,3,3,3,7,11,11,11,11,18,22,2006
7895,7004930817,2,2,2,2,2,2,2,2,2,2,2,2,2,2006
7896,8299613700,2,2,2,2,5,5,6,6,6,6,6,6,9,2006
7915,6602592419,24,24,25,25,48,48,79,79,96,96,96,96,96,2006
7947,16024921000,4,4,6,8,9,9,9,9,9,9,9,9,9,2006
7960,22978164500,4,4,4,4,4,4,4,4,4,4,4,10,10,2006
7961,26026893900,1,1,1,2,2,2,3,3,3,3,3,3,3,2006
8012,6603971839,1,1,1,1,9,9,9,9,15,15,16,28,28,2006
8082,7801392520,4,8,8,8,8,8,8,8,8,14,14,14,14,2006
8102,26665747200,1,1,1,1,2,3,4,4,4,4,4,4,4,2006
8122,6602577068,8,8,43,81,98,109,109,109,131,136,168,199,214,2006
8178,7406996870,6,6,6,6,6,6,6,6,6,6,6,6,10,2006
8212,7403479848,25,25,38,38,67,67,82,82,82,82,85,85,134,2006
8223,6602735389,7,7,7,7,7,7,7,7,7,7,7,7,7,2006
8264,7004925245,5,5,6,6,6,6,6,6,6,6,6,6,6,2006
8285,8556196600,4,4,4,8,8,8,8,8,10,12,17,19,19,2006
8347,7801408817,4,4,4,4,4,4,4,4,4,4,4,4,4,2006
8352,7004023694,6,6,6,6,6,6,6,6,6,6,6,6,6,2006
8378,6602730249,24,24,29,35,35,35,40,40,40,56,64,64,64,2006
8398,6603816167,25,48,59,59,59,59,59,59,59,59,59,59,59,2006
8415,16177061300,4,6,7,7,15,16,30,30,30,30,30,30,30,2006
8515,7201876651,3,5,5,5,5,5,8,8,8,8,8,8,8,2006
8519,7003383979,39,39,43,43,43,43,43,43,43,43,43,43,43,2006
8674,8536321800,4,4,4,4,9,9,9,9,9,9,9,9,9,2006
8757,7102872794,5,5,8,8,8,10,11,11,11,11,11,11,11,2006
8779,34972907200,2,2,2,2,2,6,8,9,9,9,12,15,16,2006
8796,12143594700,3,3,3,3,3,3,3,3,3,3,3,3,7,2006
8806,15926625100,3,3,3,3,3,3,3,3,3,3,3,3,3,2006
8814,6507374307,8,8,8,8,8,8,8,8,8,8,8,8,8,2006
8878,7003316246,2,5,5,5,5,5,5,5,5,5,5,5,5,2006
8891,7004998153,6,6,6,6,6,6,6,6,6,6,6,6,6,2006
8910,23974301900,3,3,3,3,6,6,6,8,8,8,8,8,8,2006
8997,24559219800,18,18,18,20,20,20,20,20,20,20,20,20,20,2006
9031,24071787000,1,1,1,1,1,1,1,1,1,1,1,1,1,2006
9071,24725404000,4,4,4,4,4,7,13,13,13,13,13,13,13,2006
9104,6603813023,2,2,5,5,5,5,5,5,5,5,5,5,5,2006
9116,6701912815,4,13,13,14,14,14,46,46,52,52,52,52,52,2006
9159,7004161735,6,6,14,14,14,14,14,14,21,21,21,21,21,2006
9164,14029622100,8,8,8,8,8,8,8,8,8,8,8,13,13,2006
9168,25653613600,2,2,8,8,13,13,19,19,24,24,28,34,34,2006
9176,23068317200,17,17,17,17,17,17,17,17,17,17,17,17,17,2006
9293,6602409661,2,4,8,10,10,10,10,15,15,15,15,20,26,2006
9299,7005660237,6,6,6,10,10,10,10,10,10,10,10,10,10,2006
9302,6505757966,26,26,65,65,111,114,131,131,178,178,213,217,217,2006
9328,7202079898,15,15,19,19,19,19,19,19,19,19,19,19,48,2006
9346,15122284900,2,2,2,2,2,4,4,4,4,4,4,4,4,2006
9375,8302476700,25,48,59,66,66,66,66,66,66,66,66,66,66,2006
9468,55883860100,5,5,6,6,12,12,12,15,24,28,28,34,38,2006
9493,56962771800,2,2,3,3,3,4,4,5,5,6,6,6,6,2006
9498,6603434954,3,3,3,3,3,3,3,3,3,3,3,3,3,2006
9610,36818528100,8,8,14,14,25,25,29,50,50,63,63,63,68,2006
9680,24399579200,3,3,7,10,19,23,33,33,45,49,49,51,57,2006
9704,6602621766,5,5,5,5,5,5,11,11,11,11,11,11,11,2006
9755,16021391200,3,3,3,3,4,4,4,4,4,4,4,4,4,2006
9757,56146741600,20,20,21,21,21,21,21,21,21,21,21,21,21,2006
9776,14033040400,3,3,3,3,4,7,8,8,13,16,20,24,27,2006
9797,35478183900,4,4,4,4,7,7,7,7,7,7,7,7,7,2006
9816,6603762130,8,8,8,8,18,18,18,18,24,24,24,24,24,2006
9858,9279053800,7,7,7,7,7,10,13,13,13,16,18,20,20,2006
9893,7005677052,4,4,4,4,4,4,4,4,4,4,4,4,4,2006
