Unnamed: 0,ID,2012,2013,2014,2015,2016,2017,2018,start_year
12,7401970635,12,12,12,12,12,12,12,2012
22,36634548900,4,9,9,9,9,9,9,2012
42,7003494205,4,4,4,4,4,4,4,2012
54,6602726745,3,3,3,3,3,3,3,2012
57,54581742800,5,5,5,5,5,5,5,2012
61,35226280500,3,3,3,3,3,3,3,2012
82,55639540400,3,3,3,3,5,5,5,2012
127,7007166540,9,9,9,9,9,9,9,2012
129,55146647600,4,4,11,11,13,13,13,2012
130,56340131200,56,62,71,71,71,71,71,2012
158,55684446500,2,2,2,2,2,2,2,2012
189,12902713100,1,1,1,1,1,1,1,2012
198,6701714180,59,69,69,69,69,69,69,2012
204,56016849700,3,3,3,3,3,3,3,2012
220,35501435900,7,7,7,7,7,7,7,2012
240,54407250400,3,4,4,6,6,6,6,2012
246,6603196991,8,8,8,8,8,8,8,2012
252,55390131000,2,2,2,2,2,2,2,2012
253,55782145400,22,22,22,22,22,22,22,2012
267,56396941400,2,2,2,2,2,2,2,2012
272,55352471100,1,1,1,1,1,1,1,2012
281,8915683900,4,4,4,4,4,4,4,2012
294,55811800700,4,4,4,4,4,4,4,2012
307,16027501900,23,23,23,23,23,23,23,2012
317,56937806800,7,7,7,7,7,7,7,2012
361,7004632677,4,4,20,23,24,24,24,2012
386,24335475600,7,10,10,10,10,15,15,2012
418,44061145500,7,7,7,7,7,7,7,2012
442,9436849500,3,3,24,24,29,29,29,2012
460,57199066122,39,39,72,72,72,72,72,2012
477,23005317000,7,7,7,7,7,7,7,2012
480,55995655700,2,2,2,3,3,7,17,2012
494,6603838207,7,16,16,16,16,16,16,2012
538,55336597100,2,2,2,4,4,4,4,2012
570,12242450800,2,3,3,3,7,7,7,2012
577,6604021227,4,4,4,4,4,4,4,2012
579,8937681800,6,6,6,6,7,7,7,2012
590,26644135200,5,5,5,5,5,5,5,2012
594,7004022711,26,32,32,32,32,32,32,2012
608,26031071400,4,4,4,4,4,4,4,2012
614,55053435400,1,1,1,1,2,2,2,2012
637,26430697600,8,8,8,8,8,8,8,2012
666,35226710600,5,5,5,5,5,5,5,2012
671,24329996300,7,7,7,7,7,7,7,2012
706,8972649800,3,3,3,3,3,3,3,2012
709,55485940200,4,4,6,6,6,6,6,2012
767,23476362800,4,4,4,4,4,9,9,2012
793,57201517140,4,4,4,4,4,4,4,2012
808,57199531976,6,6,6,6,6,6,6,2012
857,55371568400,2,2,3,4,4,4,4,2012
860,57196881113,3,3,3,3,3,3,3,2012
953,55547464700,3,4,4,4,4,4,4,2012
954,6602654044,11,11,11,26,33,33,33,2012
964,36190330500,4,4,4,4,4,4,4,2012
1002,55552789100,27,27,27,27,27,27,27,2012
1011,57147796200,4,4,4,4,4,4,4,2012
1013,54396240700,2,2,2,23,23,23,23,2012
1022,7004736287,14,17,17,17,43,43,43,2012
1085,53877668500,2,2,3,3,3,3,3,2012
1088,55387308700,4,4,4,4,4,4,4,2012
1093,14044821700,3,3,3,8,11,14,14,2012
1097,55553679000,7,7,7,7,7,7,7,2012
1110,35423489200,3,3,3,3,3,3,3,2012
1122,56603526600,6,6,6,6,6,6,6,2012
1133,35750932500,4,4,4,4,4,4,4,2012
1141,7004889724,16,16,16,16,64,64,89,2012
1145,57203105218,5,5,5,5,5,7,7,2012
1161,57202654476,6,6,7,7,7,7,9,2012
1176,55372565100,4,4,4,4,4,4,4,2012
1229,6602823587,6,6,6,6,6,7,7,2012
1253,35769262000,12,12,12,12,12,12,12,2012
1265,6504271292,2,2,2,2,2,2,2,2012
1284,9740792600,6,6,8,31,34,38,38,2012
1305,55566867200,2,2,2,2,2,2,2,2012
