Unnamed: 0,ID,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,start_year
1625,25640722400,2,4,14,17,17,22,22,22,22,22,22,2008
1647,6506554937,2,2,2,2,2,2,2,2,2,2,2,2008
1668,7003833968,7,9,20,22,22,28,32,35,35,40,43,2008
1683,16644800700,4,4,4,4,4,4,4,4,4,4,4,2008
1691,6603775875,13,13,13,13,13,13,13,13,13,13,13,2008
1743,57193414878,25,25,39,74,91,91,97,97,97,97,97,2008
1752,37087258700,12,13,13,28,30,38,39,39,39,39,39,2008
1804,25654584200,3,3,3,3,3,3,3,3,3,3,3,2008
1807,16039214100,4,4,4,4,4,4,4,4,4,4,4,2008
1809,24437521400,3,3,3,3,3,3,3,3,3,3,3,2008
1823,24481486100,2,2,2,2,2,2,2,2,2,2,2,2008
1848,24764508100,2,17,18,18,19,20,20,22,22,22,22,2008
1863,8315063100,5,5,5,5,5,5,5,5,5,5,5,2008
1875,24830297600,1,27,27,27,27,27,27,27,27,27,27,2008
1892,24922972300,4,4,4,4,4,4,4,4,4,4,4,2008
1897,16640460600,4,4,4,4,4,4,4,4,4,4,4,2008
1909,57201068637,2,2,2,2,2,4,5,5,5,5,5,2008
1930,6602224075,6,6,6,6,6,6,6,6,6,6,6,2008
1931,40762128600,4,7,7,7,7,7,7,7,7,7,7,2008
1954,7003785403,10,10,10,12,12,12,12,12,12,12,12,2008
1963,8677756400,1,1,1,1,1,1,1,1,1,1,1,2008
2050,23391630800,1,1,5,5,5,5,5,5,5,5,5,2008
2082,6603137301,11,11,22,22,22,22,22,22,22,22,22,2008
2108,23004849100,2,2,2,2,5,5,5,5,5,5,5,2008
2142,7005037128,3,3,3,3,3,6,7,9,9,9,9,2008
2154,12141738700,4,9,9,9,9,9,9,9,9,9,9,2008
2171,6508317879,10,10,10,10,10,10,10,10,10,10,10,2008
2209,6507592470,8,14,14,14,14,14,14,14,32,32,32,2008
2223,6603385761,5,5,5,5,5,5,16,20,20,20,20,2008
2315,24464860900,62,62,69,77,77,77,77,77,77,78,78,2008
2324,25927774800,3,3,4,4,5,5,10,10,15,16,17,2008
2352,8241673300,2,2,2,2,2,2,2,2,2,2,2,2008
2357,14631760400,4,4,4,4,4,4,4,4,4,4,4,2008
2360,55998831700,6,6,6,6,9,12,12,14,16,18,18,2008
2399,7006156483,15,15,15,15,15,15,15,19,19,19,19,2008
2450,55886699400,5,8,8,8,8,19,19,19,19,19,19,2008
2492,6602730429,5,8,8,10,16,20,21,21,21,25,25,2008
2499,13411188300,5,5,5,5,5,5,9,9,9,9,9,2008
2513,35957030400,7,7,7,7,7,7,7,7,7,7,7,2008
2535,9840413900,74,74,74,74,74,74,74,74,91,91,91,2008
2549,8293766600,3,3,3,3,3,3,3,3,3,3,3,2008
2558,24778639600,2,3,3,3,3,3,3,3,3,3,3,2008
2614,8219591600,6,6,6,17,17,17,17,24,24,24,24,2008
2622,6508220332,1,1,1,1,1,1,2,2,6,6,6,2008
2625,7402059027,22,22,22,22,22,22,22,22,22,22,22,2008
2633,27167536300,8,11,12,12,12,12,12,12,12,12,12,2008
2686,55311351200,5,5,5,5,5,5,5,5,5,5,5,2008
2706,57196839181,3,3,3,3,3,3,3,3,3,3,3,2008
2712,55872652000,2,2,2,2,2,2,2,2,2,2,2,2008
2724,34167661900,4,4,4,4,4,4,4,4,4,4,4,2008
2728,6603563139,5,5,5,5,5,5,5,5,5,5,5,2008
2739,34770800900,3,6,6,6,6,6,6,6,6,6,6,2008
2774,35329833900,15,15,30,30,30,30,30,30,30,30,30,2008
2776,35100834800,3,3,3,3,3,3,3,3,3,3,3,2008
2826,35581770400,3,3,3,3,3,5,5,5,5,5,5,2008
2833,25929020000,3,3,3,3,3,3,3,3,3,3,3,2008
2837,26424314100,2,18,18,18,20,22,22,22,22,22,22,2008
2838,24767182500,2,2,2,2,2,2,2,2,2,2,2,2008
2845,7005139298,10,10,16,17,17,17,24,24,24,24,24,2008
2860,24332545900,1,1,1,1,1,1,1,1,1,1,1,2008
2874,7004603471,4,4,4,4,6,6,6,6,6,8,8,2008
2894,26658520700,6,6,6,6,6,6,6,6,6,6,6,2008
2916,14819488700,9,9,9,9,9,9,9,9,9,9,9,2008
2917,36832635500,5,8,9,9,11,11,14,14,14,14,14,2008
2935,36571597000,18,18,43,54,62,62,62,62,62,62,62,2008
2955,14029024800,5,5,5,5,5,5,5,5,5,5,5,2008
2981,6603964872,6,7,7,7,7,7,14,14,16,16,16,2008
3000,15061886800,4,4,4,4,4,4,4,4,4,4,4,2008
3012,57194691438,4,4,4,4,13,13,13,13,13,13,13,2008
3064,6602746389,1,1,1,1,1,1,1,1,4,4,4,2008
3133,9943874600,1,1,1,1,1,1,1,1,1,1,1,2008
3158,6602309097,4,11,11,11,11,11,11,11,11,11,11,2008
3159,36124790200,3,3,5,11,15,16,16,19,21,24,26,2008
3160,56538346300,7,7,7,7,7,7,7,7,7,7,7,2008
3175,6701798270,22,22,22,22,22,27,27,27,27,27,27,2008
3212,55939317500,26,26,26,26,26,26,26,26,26,26,26,2008
3216,24341220400,4,4,4,4,4,6,6,6,7,7,7,2008
3223,6507128801,7,7,7,7,7,7,7,7,7,7,7,2008
3254,22234953600,5,5,5,5,5,5,5,5,5,5,5,2008
3264,7005646125,4,4,4,4,4,4,4,4,4,4,4,2008
3266,7402496759,5,5,5,5,5,5,5,5,5,5,5,2008
3267,56230567600,48,48,48,48,48,48,48,48,48,48,48,2008
3277,24492093300,1,1,1,1,1,1,1,1,1,1,1,2008
3278,27067595100,3,3,3,3,3,3,3,3,3,3,3,2008
3284,25924987400,4,4,4,4,4,4,4,4,4,4,4,2008
3287,25654812500,8,8,8,8,8,8,8,8,8,8,8,2008
3305,7801452346,1,1,1,1,5,5,5,5,6,6,6,2008
3346,7006345844,5,13,13,13,15,15,20,20,20,24,24,2008
3353,26324749800,2,2,2,2,2,2,2,2,2,2,2,2008
3381,25823159700,2,2,5,14,14,14,14,14,14,14,14,2008
3429,25960923000,1,1,1,1,1,1,1,1,1,1,1,2008
3430,23395962200,5,8,8,8,8,8,8,8,8,8,8,2008
3459,25822460800,5,5,5,5,5,5,5,15,15,15,15,2008
3495,7003713925,8,8,8,8,8,8,8,8,8,8,8,2008
3497,57203053081,14,14,22,23,23,23,23,23,23,23,23,2008
3510,55472982200,4,4,4,4,4,4,4,4,4,4,4,2008
3517,14070810800,5,5,37,37,37,37,37,37,37,37,37,2008
3524,26767962900,3,4,4,4,4,5,6,6,9,9,9,2008
3526,6507278898,3,3,3,3,3,3,3,3,3,3,3,2008
3550,56410726300,9,10,10,10,10,10,10,10,10,10,10,2008
3561,35618719900,2,2,9,9,9,14,14,14,14,14,14,2008
3584,28568083900,3,3,3,3,3,3,3,3,3,3,3,2008
3586,24777894300,2,3,3,3,8,8,12,13,15,19,21,2008
3588,25028786800,2,2,2,2,2,2,2,2,2,2,2,2008
3589,7403508300,2,2,2,2,2,2,2,2,2,2,2,2008
3640,7006764938,4,4,4,4,4,4,4,4,4,4,4,2008
3650,15137567000,5,5,5,5,5,5,5,5,5,5,5,2008
3651,24822571500,2,5,5,10,10,10,10,10,13,17,17,2008
3701,26639112100,35,35,35,35,35,35,35,35,35,35,35,2008
3720,56235309600,3,3,3,4,6,7,7,8,9,9,9,2008
3729,24723534700,7,13,13,13,20,20,20,20,20,20,20,2008
3751,6602295414,5,5,5,5,5,5,6,6,6,6,6,2008
3753,6701851845,3,3,3,3,3,3,22,36,36,36,40,2008
3771,7005719707,9,9,9,9,9,9,9,9,9,9,9,2008
3906,24070111000,4,4,4,4,4,4,4,4,4,4,4,2008
3919,8945689400,2,2,3,3,3,3,3,3,3,3,29,2008
3933,6507868226,22,22,22,22,22,22,22,22,22,22,22,2008
3947,24483713200,5,12,12,12,12,12,12,12,12,12,12,2008
3967,6508260671,3,3,3,3,3,3,3,3,3,3,3,2008
3971,36989377200,1,1,1,1,1,1,1,1,1,1,1,2008
3986,24832303900,11,11,11,11,11,11,11,11,11,11,11,2008
3995,6506698069,1,1,1,1,1,1,1,1,1,1,1,2008
4031,24175917000,3,4,4,4,5,5,5,14,18,18,18,2008
4046,22958799100,2,2,2,2,2,2,2,2,2,2,2,2008
4076,36562504600,3,3,3,11,26,34,41,48,50,52,52,2008
4102,8720229000,4,4,4,4,4,4,4,4,4,4,4,2008
4180,56089688600,2,2,2,2,2,2,2,2,2,2,2,2008
4200,56405309900,3,3,3,3,3,3,7,7,8,11,11,2008
4244,15757632500,3,3,3,3,3,3,3,3,3,3,3,2008
4248,35590044100,2,5,5,5,5,10,10,10,10,10,10,2008
4256,25930339900,2,2,2,2,2,2,2,2,2,2,2,2008
4261,7003606982,11,11,11,11,11,11,11,11,11,11,11,2008
4279,34770766800,4,4,4,4,4,4,4,4,4,4,4,2008
4286,7402114423,4,4,4,7,7,7,7,7,7,7,7,2008
4290,7004498408,3,3,3,5,5,5,6,7,7,7,7,2008
4317,13410061000,9,20,20,20,20,20,20,20,20,20,20,2008
4346,24306148100,3,3,3,3,3,3,3,3,3,3,3,2008
4365,7201641848,3,3,3,3,3,3,3,3,3,3,3,2008
4392,24764621500,2,5,5,5,5,5,5,6,7,7,7,2008
4394,34881440600,10,10,11,11,11,11,11,11,11,11,11,2008
4431,55289077400,2,2,2,2,2,2,2,2,2,2,2,2008
4455,16024553900,8,8,8,8,8,8,8,8,8,8,8,2008
4466,26323538600,6,6,6,6,7,7,7,7,7,7,7,2008
4471,56252842300,4,4,4,4,4,4,4,4,4,4,4,2008
4532,55284967600,3,3,3,3,3,3,3,3,3,3,3,2008
4565,24176537100,1,1,1,1,1,8,12,12,12,12,12,2008
4590,22951743400,3,3,3,3,3,3,3,3,3,3,7,2008
4596,25121170700,7,7,7,7,7,7,7,7,7,7,7,2008
4613,55505019900,8,8,8,8,8,8,8,8,8,8,8,2008
4632,57204227045,2,2,2,2,2,2,2,2,2,2,2,2008
4653,57195529441,1,1,1,1,1,3,6,6,6,8,8,2008
4673,23466606800,3,4,4,4,4,4,4,4,4,4,4,2008
4677,26867873800,3,4,5,5,8,8,8,8,8,8,8,2008
4687,36171152900,1,1,1,1,1,1,1,1,1,1,1,2008
4695,24470629700,3,3,3,3,3,3,3,3,3,3,3,2008
4697,24825562800,12,12,12,12,12,12,12,12,12,12,12,2008
4742,55455807400,3,3,4,4,4,4,4,4,4,4,4,2008
4761,6603590918,15,15,15,15,15,15,15,15,15,15,15,2008
4776,6603880686,2,2,2,2,2,2,2,2,2,2,2,2008
4793,23005404700,11,16,16,16,16,16,16,16,16,16,16,2008
4795,24821056800,3,3,3,3,7,10,14,14,14,15,15,2008
4839,56636093600,20,20,20,20,20,20,20,20,20,20,20,2008
4867,26667323100,6,6,6,6,6,6,6,6,6,6,6,2008
4868,23491959900,3,4,5,6,9,10,10,10,10,12,12,2008
4869,26666742700,2,2,2,2,2,2,2,2,2,2,2,2008
4902,35090098700,2,3,6,6,8,10,11,11,15,15,22,2008
4908,56275180000,7,7,7,19,19,19,19,19,19,19,19,2008
4928,24067210300,2,2,2,2,2,2,2,2,2,2,2,2008
4947,7006674531,4,4,4,4,4,4,4,4,4,11,11,2008
5008,57183925300,5,5,5,5,5,5,5,5,6,6,6,2008
5016,56534160500,3,3,3,3,3,3,3,3,3,3,3,2008
5094,6603550130,3,4,4,4,10,10,10,10,10,15,15,2008
5108,23979609400,3,5,6,7,8,9,9,13,13,13,13,2008
5113,24279312400,2,2,2,2,2,2,2,2,2,2,2,2008
5173,24449521300,4,4,4,4,4,4,4,4,4,4,4,2008
5190,24463464200,4,10,10,10,10,10,10,15,29,29,29,2008
5248,35113568800,2,2,2,2,3,3,3,3,3,3,4,2008
5249,56336262500,6,6,8,10,10,10,10,10,10,10,10,2008
5253,36682423700,3,3,3,3,3,3,3,3,4,4,4,2008
5268,7006475047,6,6,6,6,6,6,6,12,12,12,12,2008
5277,12645288800,8,8,8,8,8,8,8,8,8,8,8,2008
5318,21233322500,6,6,6,6,6,6,6,6,11,11,11,2008
5336,7004064391,15,15,15,15,15,15,15,15,15,15,36,2008
5364,35617146900,1,1,1,1,1,1,1,1,1,1,1,2008
5379,7005108222,5,5,5,5,5,5,5,5,5,5,5,2008
5385,7003464235,6,6,6,6,6,6,6,6,6,6,6,2008
5403,7006483407,9,9,9,9,13,13,13,13,13,13,13,2008
5406,23006078500,4,4,4,4,4,6,6,6,6,6,6,2008
5443,7006569818,2,2,2,2,2,2,2,2,2,2,2,2008
5444,36482426200,14,14,14,14,14,14,14,14,14,14,14,2008
5453,55363110800,6,6,6,6,6,6,6,6,6,6,6,2008
5492,26433211700,2,2,2,2,10,10,10,10,10,10,10,2008
5505,34882465100,5,5,5,5,5,5,5,5,5,5,5,2008
5559,56702410800,5,5,5,5,5,5,5,5,5,5,5,2008
5575,7003959269,5,5,5,5,5,5,28,30,36,44,48,2008
5577,23007399700,6,6,27,27,27,27,27,27,27,27,27,2008
5588,24733718300,3,4,4,4,6,12,17,17,17,17,17,2008
5605,36824876600,8,8,8,15,15,15,15,15,15,15,15,2008
5614,23668313200,2,2,2,2,2,3,3,3,3,3,3,2008
5615,25721254000,3,3,3,3,3,3,3,3,3,3,3,2008
5619,15833848100,3,3,3,3,3,3,6,6,6,6,6,2008
5626,24337695700,2,2,2,2,2,2,2,2,2,2,2,2008
5638,26636721500,7,7,7,7,7,7,7,7,7,7,7,2008
5691,26423265300,6,6,6,6,6,6,6,6,6,6,6,2008
5701,57197040950,11,11,11,11,11,11,11,11,11,11,11,2008
5711,55574122824,6,6,6,6,6,6,6,6,6,6,6,2008
5714,56514867400,75,82,92,92,92,92,139,139,271,271,284,2008
5726,57205044038,2,2,2,2,2,2,2,2,2,2,2,2008
5764,24179132200,4,4,4,4,4,4,4,4,4,4,4,2008
5782,25655510500,4,4,4,4,4,4,4,4,4,4,4,2008
5807,35986546000,2,2,2,2,2,2,2,2,2,2,2,2008
5819,26321375200,3,3,3,3,3,3,3,3,3,3,3,2008
5835,6701626548,11,12,12,12,12,12,12,12,12,12,12,2008
5845,25926231200,3,3,3,3,3,3,3,3,3,3,3,2008
5912,6602725248,4,9,11,11,11,25,41,41,47,47,47,2008
5937,56265365000,12,12,12,12,12,12,12,15,20,20,20,2008
5948,8956357900,3,3,3,3,3,3,3,3,3,3,3,2008
5953,26427753800,2,2,5,6,15,16,16,16,16,16,16,2008
5972,24482394800,4,4,4,5,6,6,6,6,6,6,6,2008
5989,24780020100,6,12,12,13,13,13,13,13,13,13,13,2008
6005,7403712670,2,2,2,2,2,2,2,2,2,2,2,2008
6019,6505859732,3,3,6,7,9,19,19,20,20,20,20,2008
6067,15770310400,19,19,19,19,19,19,19,19,19,19,19,2008
6095,57196288460,4,4,4,4,4,4,4,4,4,4,4,2008
6100,23061549000,3,3,3,3,3,3,3,3,7,7,7,2008
6133,6603157921,3,5,5,5,5,5,5,5,5,5,5,2008
6137,57198024499,6,7,9,15,15,15,15,15,15,17,17,2008
6142,10243524500,7,7,7,16,16,16,16,16,16,16,16,2008
6163,57197537381,4,4,4,4,4,4,4,4,4,4,4,2008
6198,7004689752,6,6,6,6,6,6,6,6,6,6,6,2008
6231,55943063100,7,7,7,7,7,7,19,19,19,19,19,2008
6251,26024003300,2,2,2,2,2,2,2,2,2,2,2,2008
6254,56538649200,4,4,4,4,4,4,4,4,4,4,4,2008
6275,6505985816,3,3,3,3,3,3,11,11,12,12,12,2008
6279,56205294200,7,7,7,7,7,7,7,7,7,7,7,2008
6319,22035373900,4,4,5,5,5,5,5,5,5,5,5,2008
6322,57198416995,3,3,3,3,3,3,3,3,3,3,3,2008
6331,25925157400,2,2,2,2,2,2,2,2,2,2,2,2008
6350,24281200800,5,5,5,10,10,10,10,10,10,10,10,2008
6352,7003341226,4,4,4,4,4,4,4,4,4,21,21,2008
6377,6508060200,15,15,15,15,15,15,15,15,15,15,15,2008
6389,25633496600,5,5,5,5,5,5,10,10,10,10,10,2008
6411,26531384800,2,5,5,6,8,8,8,8,8,8,8,2008
6471,24528163800,1,1,1,1,1,1,1,1,1,1,1,2008
6506,26644664400,48,48,48,48,48,48,48,48,48,48,48,2008
6526,34882009400,5,5,5,5,5,5,5,5,5,5,5,2008
6560,14049527800,3,3,3,3,3,3,3,3,3,3,3,2008
6570,25122107000,5,5,5,5,5,5,5,5,5,5,5,2008
6575,9736611200,4,4,4,4,4,4,4,4,4,4,4,2008
6578,35484544300,5,9,9,9,9,9,9,9,9,9,9,2008
6584,26321806400,4,4,4,4,4,4,4,4,4,4,4,2008
6638,25929649200,5,5,5,5,5,5,5,5,5,5,5,2008
6645,6603754297,2,2,2,2,2,2,2,8,8,8,8,2008
6655,25928550600,2,2,2,2,2,2,2,2,2,2,2,2008
6743,25522407700,6,6,6,7,7,7,7,7,7,7,7,2008
6747,24385801600,16,21,21,21,21,21,21,21,21,21,21,2008
6768,23985236900,7,7,7,7,7,7,7,7,7,7,7,2008
6801,7102107938,2,2,2,2,2,2,2,2,2,2,2,2008
6838,57191914050,6,6,6,6,6,6,6,6,6,6,6,2008
6854,6603772595,2,2,2,2,2,2,2,2,2,2,2,2008
6857,24401274900,2,2,2,2,2,2,2,2,2,2,2,2008
6867,35194718000,3,6,7,11,11,11,11,11,11,11,11,2008
6880,25722947800,3,3,3,6,6,6,6,6,6,6,6,2008
6926,7003704509,5,5,7,7,7,7,7,13,13,13,13,2008
6954,24337407200,1,2,8,8,16,18,24,26,26,27,34,2008
6982,55873244300,11,11,11,11,11,11,11,11,11,11,11,2008
7002,7101875757,4,6,6,6,6,6,6,6,6,6,6,2008
7028,6602922462,3,7,12,16,18,20,24,28,32,37,63,2008
7053,25723725400,4,4,4,4,4,4,4,4,4,4,4,2008
7094,56264174000,1,1,2,5,5,5,6,6,6,6,9,2008
7095,57202810128,3,3,3,3,3,3,3,3,3,3,3,2008
7134,25652014100,3,3,3,3,3,3,3,3,3,3,3,2008
7166,7101702561,2,2,2,2,2,2,2,2,2,2,2,2008
7229,26666782700,3,3,3,3,3,3,3,3,3,3,3,2008
7252,26967678700,4,4,4,4,4,4,4,4,4,4,4,2008
7281,15729040100,8,8,8,8,8,8,8,8,8,8,8,2008
7282,57201110054,5,5,5,5,5,5,5,5,5,5,5,2008
7336,23477048400,17,17,17,17,17,17,17,17,17,17,17,2008
7339,15838441000,8,8,8,8,8,8,8,8,8,8,8,2008
7362,24833886600,23,23,23,23,23,23,23,23,23,23,23,2008
7385,6603771117,2,13,13,13,13,16,16,20,20,20,20,2008
7412,25654431500,12,15,23,25,25,25,25,25,25,26,26,2008
7452,16031388600,6,6,6,6,6,6,6,6,6,6,6,2008
7473,15765386700,26,26,26,26,26,26,26,26,26,26,26,2008
7479,7103246106,6,6,6,6,6,6,6,6,6,6,6,2008
7528,6602143999,13,13,13,13,13,13,13,13,13,13,13,2008
7559,24529065400,2,2,2,4,4,4,4,8,11,11,11,2008
7582,6507779154,2,2,2,4,8,11,11,11,12,12,12,2008
7599,6701410579,64,74,77,77,81,81,81,81,81,81,87,2008
7639,6603483249,3,3,3,3,3,3,3,3,3,3,3,2008
7640,24802406100,2,2,2,2,2,2,2,2,2,2,2,2008
7712,8218376800,4,4,4,9,9,9,9,9,9,9,9,2008
7720,14630258300,5,5,5,5,5,5,5,5,5,5,5,2008
7722,14628714600,8,8,11,11,11,11,13,20,20,20,23,2008
7781,6603031468,3,3,3,3,3,3,4,4,4,4,4,2008
7794,6602138719,4,21,21,21,21,21,21,21,21,21,21,2008
7816,57197943870,4,4,4,4,4,4,4,4,4,4,4,2008
7874,24833309000,15,15,15,15,15,15,15,15,15,15,15,2008
7884,56110303700,3,3,3,8,8,8,11,11,15,17,17,2008
7902,6602450984,14,14,20,20,20,20,27,27,27,27,27,2008
7905,12804718600,5,5,5,5,5,5,5,5,5,5,5,2008
7909,6701615576,5,5,5,5,5,5,5,5,5,5,5,2008
7917,26540881500,5,5,5,5,5,5,5,5,5,5,5,2008
7918,55945030200,68,69,69,72,75,76,76,76,76,80,80,2008
7921,55888212000,3,3,7,15,16,17,17,20,23,23,23,2008
7935,56027434700,1,5,7,8,13,13,13,13,13,13,13,2008
7961,24529080200,1,1,1,1,1,1,1,1,1,1,1,2008
7975,57203230809,20,20,20,20,20,20,20,20,20,20,20,2008
7986,26644040800,5,5,5,5,5,5,5,5,5,5,5,2008
8002,7003609106,25,25,25,25,25,25,25,25,25,25,25,2008
8035,36551277300,9,9,15,15,15,15,15,15,15,15,15,2008
8080,22981058800,3,3,3,3,3,3,3,3,3,3,3,2008
8083,7007117317,3,3,3,3,3,3,3,3,3,3,3,2008
8091,51261588200,7,7,7,7,7,7,7,7,7,7,7,2008
8110,15830969500,1,1,1,1,1,1,1,1,1,1,1,2008
8138,24400835000,1,1,1,1,1,1,1,1,1,1,1,2008
8147,7401663431,13,13,15,25,26,26,26,26,26,26,26,2008
8164,6602807341,19,19,21,24,55,55,58,58,58,58,68,2008
8190,22433533300,15,20,20,20,20,20,20,20,20,20,20,2008
8192,12445805700,10,10,10,10,10,10,10,10,10,10,10,2008
8229,6504631667,8,8,10,10,10,10,16,16,19,19,19,2008
8241,57204033781,5,5,5,5,5,5,5,5,5,5,5,2008
8258,23396784900,7,11,16,67,67,67,67,128,133,133,133,2008
8290,25640746200,3,3,3,3,3,3,3,3,3,3,3,2008
8295,7407118869,6,6,6,6,6,6,6,6,6,6,6,2008
8304,35605880600,4,4,4,4,4,4,4,4,4,4,4,2008
8342,24338053500,3,3,3,3,3,3,3,3,3,3,3,2008
8360,11939670900,5,5,5,5,5,26,26,26,26,26,26,2008
8365,6603279141,5,5,5,5,5,5,5,24,24,28,28,2008
8401,7003463520,4,6,6,6,6,6,6,6,6,6,6,2008
8437,23973086600,3,5,5,5,5,5,5,5,5,5,5,2008
8439,7005127015,7,7,7,7,14,14,14,14,14,14,14,2008
8446,24332257800,4,4,4,4,4,4,4,4,4,4,4,2008
8453,8377509000,4,4,4,4,4,7,7,7,10,11,11,2008
8459,55937658700,7,7,7,7,7,7,7,7,7,7,7,2008
8556,7003500270,4,4,7,7,8,8,8,8,8,8,8,2008
