Unnamed: 0,ID,2012,2013,2014,2015,2016,2017,2018,start_year
13,7401970635,12,12,12,12,12,12,12,2012
24,36634548900,4,9,9,9,9,9,9,2012
45,7003494205,4,4,4,4,4,4,4,2012
57,6602726745,3,3,3,3,3,3,3,2012
60,54581742800,5,5,5,5,5,5,5,2012
65,35226280500,3,3,3,3,3,3,3,2012
87,55639540400,3,3,3,3,5,5,5,2012
132,7007166540,9,9,9,9,9,9,9,2012
134,55146647600,4,4,11,11,13,13,13,2012
135,56340131200,56,62,71,71,71,71,71,2012
165,55684446500,2,2,2,2,2,2,2,2012
197,12902713100,1,1,1,1,1,1,1,2012
206,6701714180,59,69,69,69,69,69,69,2012
212,56016849700,3,3,3,3,3,3,3,2012
228,35501435900,7,7,7,7,7,7,7,2012
249,54407250400,3,4,4,6,6,6,6,2012
255,6603196991,8,8,8,8,8,8,8,2012
261,55390131000,2,2,2,2,2,2,2,2012
262,55782145400,22,22,22,22,22,22,22,2012
276,56396941400,2,2,2,2,2,2,2,2012
281,55352471100,1,1,1,1,1,1,1,2012
290,8915683900,4,4,4,4,4,4,4,2012
303,55811800700,4,4,4,4,4,4,4,2012
316,16027501900,23,23,23,23,23,23,23,2012
327,56937806800,7,7,7,7,7,7,7,2012
373,7004632677,4,4,20,23,24,24,24,2012
400,24335475600,7,10,10,10,10,15,15,2012
435,44061145500,7,7,7,7,7,7,7,2012
460,9436849500,3,3,24,24,29,29,29,2012
479,57199066122,39,39,72,72,72,72,72,2012
496,23005317000,7,7,7,7,7,7,7,2012
499,55995655700,2,2,2,3,3,7,17,2012
514,6603838207,7,16,16,16,16,16,16,2012
560,55336597100,2,2,2,4,4,4,4,2012
594,12242450800,2,3,3,3,7,7,7,2012
601,6604021227,4,4,4,4,4,4,4,2012
603,8937681800,6,6,6,6,7,7,7,2012
615,26644135200,5,5,5,5,5,5,5,2012
619,7004022711,26,32,32,32,32,32,32,2012
633,26031071400,4,4,4,4,4,4,4,2012
639,55053435400,1,1,1,1,2,2,2,2012
663,26430697600,8,8,8,8,8,8,8,2012
693,35226710600,5,5,5,5,5,5,5,2012
698,24329996300,7,7,7,7,7,7,7,2012
734,8972649800,3,3,3,3,3,3,3,2012
737,55485940200,4,4,6,6,6,6,6,2012
795,23476362800,4,4,4,4,4,9,9,2012
825,57201517140,4,4,4,4,4,4,4,2012
840,57199531976,6,6,6,6,6,6,6,2012
893,55371568400,2,2,3,4,4,4,4,2012
896,57196881113,3,3,3,3,3,3,3,2012
993,55547464700,3,4,4,4,4,4,4,2012
994,6602654044,11,11,11,26,33,33,33,2012
1004,36190330500,4,4,4,4,4,4,4,2012
1045,55552789100,27,27,27,27,27,27,27,2012
1055,57147796200,4,4,4,4,4,4,4,2012
1057,54396240700,2,2,2,23,23,23,23,2012
1066,7004736287,14,17,17,17,43,43,43,2012
1132,53877668500,2,2,3,3,3,3,3,2012
1136,55387308700,4,4,4,4,4,4,4,2012
1142,14044821700,3,3,3,8,11,14,14,2012
1146,55553679000,7,7,7,7,7,7,7,2012
1160,35423489200,3,3,3,3,3,3,3,2012
1172,56603526600,6,6,6,6,6,6,6,2012
1183,35750932500,4,4,4,4,4,4,4,2012
1191,7004889724,16,16,16,16,64,64,89,2012
1195,57203105218,5,5,5,5,5,7,7,2012
1214,57202654476,6,6,7,7,7,7,9,2012
1230,55372565100,4,4,4,4,4,4,4,2012
1284,6602823587,6,6,6,6,6,7,7,2012
1309,35769262000,12,12,12,12,12,12,12,2012
1321,6504271292,2,2,2,2,2,2,2,2012
1341,9740792600,6,6,8,31,34,38,38,2012
1362,55566867200,2,2,2,2,2,2,2,2012
1381,35366144000,4,4,4,4,4,4,4,2012
1382,55628527677,6,6,6,6,6,6,6,2012
1405,24468168900,3,3,3,3,3,3,3,2012
1457,56981854100,7,7,7,7,7,7,7,2012
1504,7403530725,42,42,42,42,42,42,42,2012
1539,23019496400,3,3,3,3,3,3,3,2012
1540,7006457163,3,3,4,4,4,4,4,2012
1555,53265204800,2,2,2,2,2,2,2,2012
1585,55545451400,2,2,2,2,2,4,6,2012
1587,6506961099,7,7,7,7,7,7,7,2012
1598,55509195900,3,3,3,5,5,5,11,2012
1618,24335297300,7,7,7,7,7,7,7,2012
1629,55522702200,3,3,3,3,3,3,3,2012
1633,55498650000,4,5,5,5,5,5,5,2012
1684,13406989600,10,10,10,10,10,10,10,2012
1738,55355619500,2,3,4,4,4,5,7,2012
1805,55360370700,4,4,4,4,4,4,4,2012
1814,55279330500,4,4,4,4,4,4,4,2012
1876,7003595432,34,34,63,63,63,63,83,2012
1888,7004053328,12,22,31,46,46,46,46,2012
1923,36766802500,6,6,6,7,7,7,7,2012
1937,56226169900,4,4,4,4,4,4,4,2012
1962,55248308500,1,1,3,3,4,4,4,2012
1965,36570451600,2,2,7,7,7,7,7,2012
1979,56177745300,17,17,17,17,17,17,17,2012
1986,6507491363,5,5,5,6,6,10,10,2012
1989,25948283000,2,2,2,2,2,2,2,2012
2046,55332834100,3,3,4,4,4,4,4,2012
2051,22951839000,6,9,9,9,9,9,9,2012
2102,6506196218,8,8,8,8,8,8,8,2012
2105,7004391933,6,6,6,6,6,6,6,2012
2155,56023454200,3,3,3,3,3,3,3,2012
2194,55705504500,6,6,6,6,6,6,6,2012
2198,55001822400,10,10,10,10,10,10,10,2012
2204,7004464530,46,63,63,63,63,63,63,2012
2225,55575856300,23,23,23,23,23,23,23,2012
2235,57192812164,5,5,5,5,5,5,5,2012
2246,55227857800,2,2,2,2,2,2,2,2012
2260,36666791400,26,26,26,29,36,36,36,2012
2267,7005984473,54,54,125,125,125,125,125,2012
2269,24725611200,2,2,5,5,6,6,10,2012
2283,57200513432,3,3,7,7,7,7,7,2012
2338,56731825000,2,2,2,4,4,4,4,2012
2357,36682161100,5,5,5,5,5,5,5,2012
2448,14017585800,11,11,11,11,11,11,11,2012
2451,55440105200,1,1,1,1,1,1,1,2012
2454,35770021700,7,23,23,23,23,23,23,2012
2465,35725963200,8,10,10,10,10,10,10,2012
2480,55154973900,4,4,4,4,4,4,4,2012
2551,55368773500,6,6,6,6,6,6,6,2012
2583,36938648000,14,14,14,14,14,14,14,2012
2602,55806758200,2,5,14,14,14,14,14,2012
2612,55897204500,4,7,7,7,11,14,30,2012
2613,6602845173,12,12,12,12,12,12,12,2012
2627,6506812427,7,7,7,10,12,15,15,2012
2636,6603142946,8,11,16,16,16,16,33,2012
2648,36674219200,30,30,30,30,30,30,30,2012
2696,55460991000,3,3,3,3,3,3,3,2012
2703,55598321100,3,3,3,3,3,3,3,2012
2712,6603360689,4,4,4,4,4,4,4,2012
2787,9232973200,2,2,5,5,17,21,21,2012
2793,54968739700,5,5,6,6,6,6,6,2012
2807,6505812107,2,2,2,2,4,4,4,2012
2815,6701896819,9,10,10,10,10,10,10,2012
2817,36786475300,6,6,6,6,6,6,6,2012
2845,56441548900,6,8,8,8,8,8,8,2012
2885,55937215200,6,6,6,6,6,6,6,2012
2888,56526691400,8,11,11,11,11,11,11,2012
2937,15072104100,5,5,5,5,5,5,5,2012
2945,46161352900,13,13,13,13,13,13,13,2012
2950,55496409100,5,5,5,5,5,5,5,2012
2951,55207330400,2,4,4,4,18,18,18,2012
2959,55960307400,5,5,5,5,5,5,5,2012
2978,8568874300,1,1,1,3,3,3,3,2012
2988,7103118811,5,5,8,8,8,8,8,2012
2990,35303978600,4,4,4,4,4,4,4,2012
3002,55444174100,3,3,3,3,3,3,3,2012
3004,7403240913,31,31,31,31,31,31,31,2012
3050,55365446500,3,3,3,3,3,3,3,2012
3060,6603868770,8,8,8,8,8,8,8,2012
3063,56246174400,5,5,5,7,7,7,7,2012
3095,15076854500,24,29,29,29,29,29,29,2012
3111,8977652000,4,4,4,4,4,4,4,2012
3134,7005125652,17,17,17,17,17,17,17,2012
3138,34873759400,3,3,3,3,3,3,3,2012
3153,7004088894,6,6,6,6,6,6,6,2012
3159,7003518743,4,4,4,4,4,4,4,2012
3170,53164333900,15,31,31,31,36,36,36,2012
3190,50062317300,5,5,5,5,5,5,5,2012
3228,16052685300,4,4,4,4,4,4,4,2012
3237,37057718800,2,2,2,2,2,2,2,2012
3242,55220832800,7,7,7,7,7,7,7,2012
3320,55488929900,4,4,4,4,4,4,4,2012
3337,55430994200,2,2,2,2,2,2,2,2012
3362,6603132415,3,3,3,3,3,3,3,2012
3405,26635246400,3,3,7,7,7,7,7,2012
3406,8664355300,3,3,3,3,3,3,3,2012
3408,55413425100,4,4,5,5,5,5,5,2012
3419,7004602618,4,4,4,6,10,11,11,2012
3426,55268968500,2,2,2,2,2,2,2,2012
3434,55361625500,1,2,2,2,2,2,2,2012
3450,13613683600,2,2,2,2,2,2,2,2012
3458,55533899000,7,7,7,7,7,7,7,2012
3475,55190796100,4,4,4,4,6,6,13,2012
3528,55439961200,8,8,8,8,8,8,8,2012
3535,55575328700,5,11,11,14,14,14,14,2012
3570,57201349927,5,5,5,5,5,5,5,2012
3582,56027778300,4,16,16,21,21,21,21,2012
3599,22957933900,24,24,24,24,24,24,24,2012
3627,6603429832,4,4,4,4,4,4,4,2012
3628,18042484900,4,4,7,9,13,13,15,2012
3630,55542737400,59,59,59,59,59,59,59,2012
3648,56279072100,46,63,63,63,63,63,63,2012
3654,8569127200,30,30,40,40,40,40,40,2012
3663,55886405600,2,2,2,2,2,2,2,2012
3692,7102125229,4,9,9,9,9,9,9,2012
3707,56599131400,2,2,2,2,2,2,2,2012
3713,14017770300,6,6,6,6,6,6,6,2012
3734,55534762500,3,3,3,3,3,3,3,2012
3765,24476273800,19,24,24,24,24,24,24,2012
3774,6601992370,8,8,8,8,8,8,8,2012
3775,7003946927,9,22,22,22,22,22,22,2012
3782,34870896000,2,2,2,2,2,2,2,2012
3833,7403032496,1,9,9,9,9,9,9,2012
3840,7003344927,29,29,29,29,29,29,29,2012
3848,8899520500,47,47,61,61,81,81,101,2012
3885,19638413800,4,4,4,4,4,4,4,2012
3904,24766646600,8,8,8,8,8,8,8,2012
3975,55111049900,7,7,29,34,34,34,34,2012
3984,57196814360,11,11,11,11,11,11,11,2012
3996,36464991300,2,2,2,2,2,2,2,2012
3999,54586143600,19,19,19,19,19,19,19,2012
4025,55263344300,3,3,3,3,3,3,3,2012
4031,56081377700,19,19,19,19,19,19,19,2012
4042,55322349800,2,2,2,2,2,2,2,2012
4079,55364829300,1,1,3,3,3,3,3,2012
4087,19639164500,5,5,5,5,5,5,5,2012
4104,55316975300,2,2,2,2,2,2,2,2012
4183,22933748200,7,7,7,7,7,7,7,2012
4196,55551921100,5,5,5,5,5,5,5,2012
4198,55331331600,2,2,3,3,3,3,3,2012
4215,56084489000,4,4,4,4,4,4,4,2012
4217,16066571500,3,3,3,3,5,9,10,2012
4222,56786467200,2,2,2,2,2,2,2,2012
4239,55248278500,1,1,1,1,1,1,1,2012
4291,57203131591,31,31,31,31,31,31,31,2012
4300,56085168200,3,14,14,14,14,14,14,2012
4309,23501411400,2,4,4,4,4,4,4,2012
4313,55303419200,5,5,5,5,5,5,5,2012
4316,26654148900,16,23,23,23,23,23,23,2012
4325,7003343329,8,8,8,8,8,8,8,2012
4330,25723719000,2,2,2,2,2,2,2,2012
4333,55703770200,4,4,4,8,8,8,8,2012
4362,7005863798,6,6,6,6,6,6,6,2012
4364,35227260700,62,70,82,82,88,88,88,2012
4370,36872230700,4,4,4,4,4,4,4,2012
4374,36165131200,2,5,5,5,8,9,16,2012
4390,55633965000,3,3,3,3,3,3,3,2012
4400,36241067100,4,4,4,4,4,4,4,2012
4404,7005674425,2,4,4,4,4,4,4,2012
4410,55312131100,2,2,2,2,2,2,2,2012
4428,53164715400,5,5,5,5,5,5,5,2012
4441,22033609500,9,9,9,9,9,9,9,2012
4495,7005212046,10,10,10,10,10,10,10,2012
4514,23033204800,28,28,30,30,31,31,31,2012
4592,25825020700,4,4,4,4,4,4,4,2012
4612,7006563068,2,2,2,2,2,2,2,2012
4615,56253769500,7,7,7,7,7,7,7,2012
4633,24802681800,4,4,4,4,4,4,4,2012
4634,7003996564,3,3,4,4,4,4,4,2012
4645,12042505800,2,2,2,2,2,2,2,2012
4651,26425023900,5,5,5,5,5,5,5,2012
4655,8248398400,12,12,14,14,14,14,30,2012
4689,55183460700,2,2,2,2,2,2,2,2012
4694,6505923699,11,11,11,11,11,11,11,2012
4695,55328141200,2,2,2,2,2,2,2,2012
4706,57094878200,6,6,6,6,6,6,6,2012
4715,7003444816,6,6,6,6,6,6,6,2012
4754,57194571217,6,6,7,7,7,7,7,2012
4759,8901243000,15,15,15,15,15,15,15,2012
4799,55428692000,3,3,3,3,3,3,3,2012
4814,56370728300,3,3,5,5,5,5,5,2012
4821,36159311900,12,12,13,13,13,13,13,2012
4823,6701734948,5,5,5,5,6,6,6,2012
4826,23668182400,10,10,10,10,10,10,10,2012
4843,55110452500,13,13,13,13,13,13,13,2012
4844,57101226400,4,4,4,4,4,4,4,2012
4845,57197257164,2,6,6,6,6,6,6,2012
4853,36470166200,4,4,5,9,9,9,12,2012
4875,57198290813,3,3,3,3,3,3,3,2012
4897,55796177200,2,2,3,3,3,3,3,2012
4918,55262961400,2,5,8,8,8,8,8,2012
4945,55448480500,6,6,6,6,6,6,6,2012
4989,56032852100,4,4,4,4,4,4,4,2012
5082,7005444229,2,2,2,2,2,2,2,2012
5096,7101958481,9,9,9,9,9,9,9,2012
5106,23477877600,3,3,3,3,3,3,3,2012
5112,36163895900,8,10,15,17,17,17,17,2012
5116,7004065769,8,8,8,8,13,13,18,2012
5125,56731178100,6,6,6,6,6,6,6,2012
5126,6701496531,5,5,5,5,5,5,5,2012
5144,55372103800,6,6,6,6,6,6,6,2012
5157,6506673194,10,10,10,10,10,10,10,2012
5166,8935567300,4,4,4,4,6,6,19,2012
5183,55336399400,3,3,3,3,3,3,3,2012
5188,7005662649,5,20,29,45,51,55,60,2012
5202,37090425600,2,2,2,2,2,2,2,2012
5204,50861179800,6,6,6,7,7,7,7,2012
5207,57198348288,4,4,4,4,4,4,4,2012
5209,6603426387,10,10,10,10,10,10,10,2012
5258,57198919746,4,4,4,4,4,4,4,2012
5268,7101712588,4,5,5,5,5,5,5,2012
5274,57147735200,4,4,4,4,4,4,4,2012
5280,24435012300,13,13,13,13,13,13,13,2012
5287,6701413027,43,43,43,43,43,43,43,2012
5296,15836352200,2,7,14,14,15,18,20,2012
5312,13610256500,8,8,8,8,8,11,11,2012
5344,7102250485,2,3,3,3,3,3,3,2012
5404,55308181400,3,3,4,4,4,5,8,2012
5422,55616813500,2,2,2,2,2,2,2,2012
5425,51565545800,3,3,3,3,3,3,3,2012
5438,35901346400,6,6,6,6,6,6,6,2012
5451,8338014700,13,13,13,13,13,13,13,2012
5457,8847615900,3,3,3,3,3,3,3,2012
5468,44060901700,7,7,7,7,7,7,7,2012
5469,55491042200,2,2,2,2,2,2,2,2012
5530,55431220900,2,2,8,8,8,8,8,2012
5555,55576323200,6,6,6,6,6,6,6,2012
5558,7007024889,10,10,10,10,10,10,10,2012
5598,55958554700,4,4,4,4,4,4,4,2012
5599,57195202513,8,8,8,8,8,8,8,2012
5607,27867636900,3,4,4,4,4,4,4,2012
5611,6701588408,5,5,5,5,5,5,5,2012
5623,57192676114,13,13,13,13,13,13,13,2012
5649,54684322600,10,10,10,10,10,10,10,2012
5669,49360979100,2,3,4,4,4,14,16,2012
5684,8927832400,6,6,6,6,6,6,6,2012
5686,7402343361,3,3,3,3,3,3,3,2012
5705,54976138000,4,4,4,4,4,4,4,2012
5757,55498146000,6,6,6,6,6,6,6,2012
5764,55307733700,2,2,2,4,4,4,4,2012
5817,7403193548,2,2,2,2,2,2,2,2012
5878,8697753500,7,7,7,7,7,7,7,2012
5905,57198696154,6,6,6,6,6,6,6,2012
5955,55262544600,7,7,7,7,7,7,7,2012
5961,7005949115,16,29,29,29,29,29,29,2012
6010,56021775200,4,4,8,8,8,8,8,2012
6026,55925542100,1,1,1,1,1,1,1,2012
6072,57201782743,1,1,2,2,2,2,2,2012
6085,54999364100,10,10,10,10,10,10,10,2012
6174,7202820454,6,6,6,6,6,6,6,2012
6179,35811580800,1,1,1,1,1,1,2,2012
6183,55524043000,5,5,5,5,5,5,5,2012
6186,7201391894,5,5,5,5,5,5,5,2012
6203,24729414600,6,6,6,6,12,15,15,2012
6207,35725875000,15,31,31,31,31,31,31,2012
6244,30867575800,2,2,2,2,2,2,2,2012
6257,55602095300,2,7,7,7,7,7,7,2012
6260,6603795697,4,6,6,6,6,6,6,2012
6269,37098081900,1,1,3,3,3,3,3,2012
6271,55364391100,4,4,4,4,4,4,4,2012
6283,35300543200,6,6,6,6,6,6,6,2012
6293,6604064698,8,12,12,12,12,12,12,2012
6324,36619521200,53,53,53,53,53,53,53,2012
6334,7801571016,2,13,13,13,13,13,16,2012
6337,36551445700,2,2,2,2,2,7,9,2012
6357,6701413184,5,5,5,9,9,14,14,2012
6376,55433961500,9,9,9,9,9,9,9,2012
6392,6602378446,1,1,1,1,1,2,2,2012
6400,35247753000,4,4,4,4,4,4,4,2012
6409,55355531600,11,11,11,11,11,11,11,2012
6410,55440242200,3,3,5,9,9,9,9,2012
6452,7403279765,22,22,22,22,22,22,22,2012
6506,55445674300,4,4,4,4,4,4,4,2012
6545,56304288800,36,36,36,36,36,36,36,2012
6554,6602300871,58,58,103,103,166,166,238,2012
6569,6504363083,6,6,6,6,6,6,6,2012
6570,6602838706,7,7,11,11,11,11,11,2012
6572,6603709176,3,3,3,3,3,3,3,2012
6582,55497275500,2,2,2,4,4,4,4,2012
6591,55806337900,4,4,4,4,4,4,4,2012
6608,55515773900,2,2,2,2,2,2,2,2012
6618,35207638200,4,4,4,4,4,4,4,2012
6626,22934728500,10,10,10,10,10,10,10,2012
6629,6603793044,1,1,1,1,1,1,1,2012
6638,55560405400,25,25,25,25,25,25,25,2012
6644,36998492600,3,6,6,18,18,18,18,2012
6659,8414751400,5,5,5,6,14,15,22,2012
6706,57201564811,7,7,7,7,7,7,7,2012
6715,36663269300,4,4,4,4,4,4,4,2012
6717,55431018300,5,5,5,5,5,5,5,2012
6723,7004198347,3,3,3,3,3,3,3,2012
6736,55605801200,4,4,4,4,6,6,6,2012
6803,36482400900,2,2,2,6,6,6,9,2012
6809,55768035200,2,2,2,3,3,3,3,2012
6840,55941718600,2,2,5,5,5,5,5,2012
6907,16029861700,11,11,11,11,11,11,11,2012
6918,55336239800,2,2,2,2,2,2,2,2012
6947,55351421700,5,5,5,11,11,14,17,2012
6955,57196405693,8,8,8,8,8,8,8,2012
7005,24336291700,15,15,15,15,15,15,15,2012
7033,55542124900,56,56,60,60,60,60,103,2012
7042,6701850138,44,44,44,44,44,44,44,2012
7043,55305520100,2,2,2,2,6,6,6,2012
7051,6602103688,3,5,5,6,6,6,9,2012
7075,57192154241,2,3,11,13,13,19,22,2012
7080,50460949700,4,4,4,4,4,4,9,2012
7108,55445725000,2,2,2,2,2,2,2,2012
7112,55262962000,4,9,11,11,11,11,11,2012
7141,55010658800,10,10,10,10,10,10,10,2012
7143,55633475000,6,6,6,6,9,9,9,2012
7145,36483679200,52,52,100,100,100,100,100,2012
7273,56530437900,2,2,2,4,4,4,4,2012
7287,16039181800,2,15,18,18,18,18,19,2012
7298,36935807700,1,1,12,13,13,13,13,2012
7319,7403908166,1,1,1,1,1,1,1,2012
7339,6701633126,9,9,9,9,9,9,9,2012
7351,55009931200,4,4,4,5,8,8,8,2012
7355,55906095600,5,5,5,5,5,5,5,2012
7369,55094649000,2,2,2,2,2,2,2,2012
7408,6506017367,4,8,8,8,8,8,8,2012
7433,55922725500,14,14,19,19,22,22,22,2012
7436,55365178000,8,8,8,8,8,8,12,2012
7445,25723429200,2,2,2,2,2,2,2,2012
7491,8984461100,3,5,9,9,9,9,17,2012
7508,55366402700,3,3,3,3,3,3,3,2012
7512,55958501600,2,2,2,2,2,2,2,2012
7546,6701811322,3,3,5,5,5,5,5,2012
7561,35146405200,2,2,2,2,2,2,2,2012
7583,56039313200,4,4,4,4,4,4,4,2012
7592,55429088000,3,3,3,3,3,3,3,2012
7597,55210323400,3,3,3,3,3,3,3,2012
7606,35609513100,4,5,5,5,5,5,5,2012
7618,22836597000,3,3,3,3,11,18,18,2012
7663,6603859280,3,3,3,3,3,3,3,2012
7671,55502487500,2,2,2,2,2,2,2,2012
7730,6603040418,19,19,19,19,19,19,19,2012
7742,54790627700,17,17,17,17,17,17,17,2012
7748,55061084700,3,3,3,4,4,5,16,2012
7750,36343322800,2,2,2,2,2,2,2,2012
7780,6508323679,5,5,5,5,5,5,5,2012
7783,55546184300,3,3,3,3,6,6,6,2012
7814,7004594498,6,6,6,6,6,10,12,2012
7820,37010360200,3,3,3,3,3,3,3,2012
7845,55799857000,1,1,1,1,1,1,1,2012
7857,49663040100,4,4,4,4,4,4,4,2012
7901,57202798617,15,15,15,15,15,15,19,2012
7913,7003395010,62,70,82,82,88,88,88,2012
7916,36025598100,62,70,70,151,151,151,151,2012
7918,23012458800,31,31,31,31,31,53,53,2012
7922,55184994800,4,4,4,4,4,4,4,2012
7929,7202565490,15,28,28,28,28,37,37,2012
7937,6504496310,4,4,4,4,4,4,4,2012
7984,55541455300,34,34,34,34,34,34,34,2012
8024,55664415200,8,8,8,8,8,8,8,2012
8025,36460585800,3,3,3,3,3,3,3,2012
8026,57204486760,4,4,4,4,4,4,4,2012
8034,55613455900,2,2,2,2,2,2,2,2012
8035,55767381400,46,46,46,46,46,46,46,2012
8048,7006114072,8,8,8,8,8,8,8,2012
8051,36700301200,1,1,1,1,1,1,1,2012
8066,57202623992,4,4,4,4,4,4,4,2012
8075,55257116400,2,2,2,2,2,2,2,2012
8130,6507524448,12,12,12,12,12,12,12,2012
8133,7004522318,23,23,23,23,23,23,23,2012
8143,55362598400,2,2,2,2,2,2,2,2012
8163,55576016700,5,5,5,5,5,5,5,2012
8184,21733247100,3,3,3,3,3,3,3,2012
8195,35076968200,4,4,4,4,4,4,4,2012
8227,55549626100,13,13,17,19,19,24,24,2012
8294,55361130600,1,1,1,1,1,1,1,2012
8299,55220759500,3,3,3,3,3,3,3,2012
8325,7004113296,85,85,85,85,105,105,105,2012
8330,8916354600,9,9,9,9,9,9,9,2012
8354,7004385524,2,5,5,5,9,9,9,2012
8367,35325791600,7,7,7,7,7,7,7,2012
8384,36502622800,16,16,16,16,16,16,16,2012
8390,57193964697,3,4,4,4,4,4,4,2012
8442,40462926300,3,8,8,9,9,9,9,2012
8445,36707509300,1,1,1,1,1,1,1,2012
8462,55550904800,6,6,6,6,6,6,6,2012
8467,57200801971,8,8,8,8,8,8,8,2012
8475,55317520400,2,3,3,3,6,7,11,2012
8480,55565983600,3,4,4,5,5,5,5,2012
8481,6602890768,57,57,57,57,83,83,83,2012
8495,6603004307,3,3,3,3,3,3,3,2012
8496,55225775200,3,3,3,3,3,3,3,2012
8505,55320224000,1,1,3,3,3,3,3,2012
8557,23011366900,31,31,31,31,31,31,31,2012
8584,16174147100,2,2,2,2,2,2,2,2012
8606,55360265100,3,3,3,3,3,3,3,2012
8643,23984426200,2,2,2,2,2,2,2,2012
8646,55538928100,4,4,5,5,5,5,5,2012
8655,16192861100,2,2,2,2,2,2,2,2012
8674,16635449000,12,12,32,32,42,42,79,2012
8696,7006973162,3,3,6,9,9,10,10,2012
8746,36241603900,3,3,3,3,3,3,3,2012
8755,6603793994,3,3,3,3,3,3,3,2012
8766,7102741063,39,39,39,39,39,39,39,2012
8796,35769026000,3,4,4,5,5,12,16,2012
8850,24802508800,3,3,6,6,6,6,6,2012
8894,6506838376,24,27,27,27,27,40,40,2012
8904,55126815700,1,1,1,1,1,1,1,2012
8910,7005609991,4,4,4,4,4,4,4,2012
8931,21742903100,9,9,9,9,9,9,9,2012
8934,7004642488,15,15,15,15,15,15,15,2012
8938,55915908500,2,2,2,2,2,2,2,2012
8961,55211344500,3,7,8,8,8,8,8,2012
8993,24722412000,3,3,3,3,3,3,3,2012
8996,55697903000,3,5,6,7,7,7,7,2012
8999,57204504561,4,4,4,4,4,4,4,2012
9038,55662368200,4,4,4,4,4,4,4,2012
9054,24528361100,7,7,9,9,9,9,9,2012
9061,55370968200,1,10,12,14,14,17,17,2012
9065,35723249900,6,6,6,6,6,6,6,2012
