Unnamed: 0,ID,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,start_year
815,56097122900,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2002
818,7201608204,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2002
843,7004543110,5,5,5,6,6,6,6,6,8,10,10,10,11,38,38,38,38,2002
888,7003652882,1,1,1,1,5,5,5,5,5,5,5,5,5,5,5,5,5,2002
923,14056666500,15,15,15,15,18,18,18,18,18,26,27,27,32,32,40,40,40,2002
930,23670246400,5,5,11,11,11,20,22,47,52,52,52,52,52,52,52,53,53,2002
997,7003691378,38,38,44,44,46,46,46,46,77,77,77,77,77,77,77,96,96,2002
1000,6505485968,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,2002
1028,6507353514,5,5,5,5,7,18,18,18,18,18,18,18,18,18,18,18,18,2002
1040,6604061280,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2002
1059,7801552910,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2002
1107,6507246762,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2002
1167,56992881400,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,2002
1230,56619910100,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2002
1232,6505754007,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,2002
1267,8616022800,3,4,4,4,4,4,4,4,4,4,4,4,4,7,7,11,11,2002
1332,8326623700,3,4,4,4,4,8,8,11,11,13,16,16,16,22,24,24,24,2002
1356,6603581991,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,2002
1390,6603060728,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2002
1409,6603614395,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2002
1497,23098144600,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2002
1518,23391933400,2,2,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,2002
1524,6507573940,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2002
1564,7401795392,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,2002
1632,14632020000,4,4,4,12,12,12,14,28,36,38,42,46,46,54,64,69,70,2002
1658,7201351746,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2002
1660,55174217600,15,15,15,15,15,15,15,34,34,34,83,83,83,83,83,83,83,2002
1678,15848569700,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2002
1746,55439552600,12,12,32,32,51,51,78,78,91,91,91,91,129,129,129,186,186,2002
1753,55876500500,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2002
1796,7003933970,84,100,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,2002
1846,8869759000,3,3,3,3,3,18,18,18,21,21,21,21,21,28,29,29,29,2002
1861,6602174692,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2002
1870,6603438406,2,10,10,10,16,25,26,38,38,44,53,80,86,97,100,114,131,2002
1873,6602719731,84,100,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,2002
1890,7801425157,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2002
1957,16067854600,2,2,2,2,2,8,16,17,52,52,54,83,85,85,85,133,133,2002
1960,57189258822,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2002
2067,6506637084,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2002
2087,6603823286,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,2002
2135,22933381000,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2002
2156,7006523599,3,3,3,6,6,6,7,7,7,7,7,7,7,7,7,7,7,2002
2185,6603585567,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2002
2246,7201645571,4,4,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2002
2280,55952572800,5,5,5,5,8,15,28,32,35,37,40,44,44,51,52,55,57,2002
2333,6603119850,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,2002
2334,7004883672,20,20,20,20,20,20,20,48,61,61,61,61,61,61,61,61,61,2002
2335,55663078600,1,1,1,2,2,2,2,2,2,2,2,7,7,7,7,8,8,2002
2409,56890300000,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2002
2543,55906669600,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2002
2573,7102829937,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2002
2584,6603857535,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2002
2595,23467907100,2,2,2,2,8,8,8,15,17,17,17,17,17,17,17,17,17,2002
2620,6602773226,11,11,11,11,11,11,11,11,11,14,14,14,14,14,14,14,14,2002
2692,6507545164,1,1,2,2,2,5,5,5,5,5,6,6,6,6,7,7,7,2002
2700,7003821160,2,4,4,4,10,10,11,11,11,11,11,11,11,11,11,11,11,2002
2748,23502006600,1,2,2,2,2,2,2,2,2,2,2,2,2,4,4,4,4,2002
2820,56884544600,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2002
2849,55520453900,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2002
2862,21833890500,2,2,2,2,2,2,2,4,4,6,6,6,6,6,6,6,6,2002
2866,6507316484,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2002
2895,6507052826,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2002
2926,7404071092,1,1,1,3,5,5,5,5,5,8,8,8,12,12,12,12,12,2002
3006,7004408692,21,21,21,21,78,78,78,78,78,78,78,78,89,89,194,194,194,2002
3045,8309001800,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,2002
3047,8705778800,5,8,8,9,10,15,22,31,42,50,64,74,81,92,94,95,96,2002
3055,6507136296,4,4,4,4,9,9,9,9,9,9,9,9,9,9,38,38,38,2002
3118,23469591600,2,2,2,2,4,5,8,11,11,11,11,11,11,13,14,14,14,2002
3159,6603102301,3,3,3,3,3,3,3,4,6,6,9,9,9,10,11,12,20,2002
3183,7003513682,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,2002
3237,7003805414,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2002
3352,57197267116,6,6,6,6,6,6,6,6,6,6,6,12,12,12,12,12,12,2002
3393,55389060900,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,2002
3453,16024863500,2,2,2,2,2,5,5,5,5,5,5,5,5,5,5,5,5,2002
3465,6507682441,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,2002
3496,7003765137,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2002
3512,7501542249,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,2002
3562,7801308698,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2002
3609,7202532047,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,2002
3625,35801122200,9,9,9,9,11,11,11,14,14,18,18,29,29,29,39,39,39,2002
3626,7006511537,7,7,7,8,8,8,8,8,8,8,8,21,28,28,37,37,37,2002
3641,6504656588,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,2002
3708,57193674310,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2002
3733,12645434100,4,4,4,4,7,7,22,26,26,37,43,48,48,48,55,55,73,2002
3745,35110060400,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2002
3764,6603397689,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2002
3783,36185608200,2,2,2,2,2,2,2,2,2,2,2,5,5,5,5,9,9,2002
3817,6603762778,15,15,49,49,49,49,49,49,49,49,49,49,49,49,77,77,151,2002
3833,57198015181,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2002
3836,55979092400,7,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,2002
3863,7401856169,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2002
3890,23008795500,8,8,8,8,8,8,8,8,8,8,8,8,63,63,63,63,63,2002
3892,7102522189,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2002
3901,7005234925,1,1,3,3,3,3,3,5,5,5,6,9,9,9,9,9,9,2002
3905,22734966200,2,2,2,2,2,2,2,2,2,2,4,4,7,7,14,14,14,2002
3914,56056677600,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2002
3933,6507097198,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,2002
4005,15519383700,5,5,5,5,5,5,5,12,14,14,15,15,15,15,15,15,15,2002
4022,14036314200,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2002
4085,56109510500,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,2002
4135,22233692500,1,1,1,1,1,5,8,9,11,13,16,17,20,20,20,23,23,2002
4137,12752657500,6,6,6,8,8,10,10,10,10,15,15,15,18,20,21,25,39,2002
4150,7006935878,1,2,2,2,2,4,4,4,4,4,4,4,4,7,10,10,10,2002
4162,57202710626,38,38,38,38,38,38,38,38,38,38,38,38,38,38,46,58,58,2002
4194,6602474518,12,12,12,12,12,12,12,12,38,38,38,38,38,38,38,38,38,2002
4235,6507593829,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2002
4271,6602509654,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2002
4274,55613233813,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,2002
4294,6506144817,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,2002
4352,7003299143,6,10,10,15,15,15,15,15,15,15,19,23,23,23,23,23,23,2002
4429,7005265040,10,13,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,2002
4430,6603498275,1,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,2002
4485,7003781230,1,1,1,1,4,6,6,6,6,6,6,6,6,6,6,6,6,2002
4509,55667551800,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2002
4583,6505856692,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,6,6,2002
4588,7801593197,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,2002
4607,23024104800,1,1,1,1,1,1,1,1,1,1,1,1,1,12,12,12,12,2002
4652,6602076340,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2002
4706,6507280725,1,1,1,3,3,3,3,3,3,3,3,3,3,11,11,13,13,2002
4729,7004086421,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2002
4735,55943071200,3,3,4,4,4,4,4,4,4,4,4,10,17,17,17,19,19,2002
4736,7004013012,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,2002
4744,7004551518,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,2002
4765,56238030300,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2002
4802,7006616392,1,4,4,4,7,7,7,9,9,9,9,9,9,10,10,10,10,2002
4869,6506410711,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2002
4929,6503981598,19,19,19,19,19,19,19,34,34,34,34,34,34,34,34,34,34,2002
4933,6504800093,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2002
4953,22334105200,2,2,3,3,3,3,5,8,9,9,11,11,12,12,13,13,13,2002
4954,6701377267,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2002
4971,55726722000,12,12,58,58,84,84,104,113,113,113,150,150,150,150,150,150,150,2002
4998,7801443147,4,4,4,4,4,4,7,10,10,11,11,11,11,11,11,11,11,2002
5012,6508336428,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2002
5032,35612460300,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2002
5059,7007123513,17,17,17,17,17,17,17,17,37,37,37,37,37,37,37,37,37,2002
5087,7401813691,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,2002
5107,55993970100,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,2002
5115,7004338350,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,2002
5136,7005016198,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2002
5159,15749538700,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,2002
5162,24176442400,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2002
5166,57190555223,6,10,10,10,10,12,12,12,12,12,12,12,12,12,12,12,12,2002
5194,35864948100,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,2002
5197,55446864200,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2002
5209,6603644981,7,7,7,7,7,9,9,9,9,9,9,11,11,11,11,14,14,2002
5217,7006680367,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2002
5292,36671543700,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2002
5308,56250233400,3,3,3,7,8,8,8,9,9,9,9,9,9,9,11,11,11,2002
5345,6602102064,5,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,2002
5374,57191987596,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,2002
5385,7101973073,2,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,4,2002
5478,57196493042,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2002
5484,7005366123,23,23,23,23,23,23,23,23,81,81,81,81,81,81,81,81,81,2002
5496,6602896096,10,11,11,13,13,13,13,13,13,13,13,13,13,13,13,13,13,2002
5501,57196349744,7,7,7,13,13,13,13,13,13,13,13,13,13,13,13,13,18,2002
5549,35935999200,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2002
5609,6602408074,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2002
5645,55933213100,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2002
5667,6506671060,6,6,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,2002
5722,6504801269,1,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,6,2002
5727,13105770600,3,3,3,8,8,9,9,9,9,9,9,12,12,12,12,12,12,2002
5734,7101898180,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2002
5808,23033710900,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2002
5817,6603539740,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2002
5837,6603000034,15,15,15,15,15,15,15,15,15,15,15,15,15,15,43,43,102,2002
5840,6508151731,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2002
5920,6602696050,7,7,7,7,7,7,7,7,7,7,13,13,13,13,13,19,19,2002
5984,57041064700,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2002
6076,16232190100,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2002
6111,35519450600,9,9,9,9,9,12,14,14,14,14,14,19,19,21,24,27,27,2002
6149,6603575928,6,15,15,15,15,19,19,19,41,50,50,50,50,60,60,60,60,2002
6152,7102508647,5,5,5,5,5,5,5,5,5,5,5,5,7,7,7,8,8,2002
6156,55990666200,4,4,5,5,5,5,6,6,11,12,14,15,19,19,24,25,25,2002
6161,57194083718,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,2002
6227,6507514355,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,2002
6234,22947938300,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2002
6252,6701478491,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2002
6265,35464300200,5,5,5,5,5,15,15,15,21,21,21,21,21,21,21,21,21,2002
6275,7004325905,7,7,7,25,26,26,26,26,26,26,26,26,26,26,26,34,34,2002
6346,14822080000,7,7,7,7,14,14,14,14,14,14,14,14,14,14,14,14,14,2002
6367,55963716300,14,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,2002
6371,14824599200,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2002
6405,35482565400,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2002
6414,7003819403,4,5,6,6,8,8,10,10,10,11,12,13,13,14,16,16,16,2002
6515,57124697000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2002
6520,7003587775,9,9,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,2002
6552,7006399524,40,40,45,45,55,55,64,64,64,64,64,64,64,64,64,64,64,2002
6565,24767134700,2,2,2,2,2,2,5,5,5,5,5,5,5,5,5,5,5,2002
6605,7006973471,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2002
6715,57063136000,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2002
6726,7101920638,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,2002
6757,22034907700,2,2,2,2,2,2,2,2,4,4,4,4,6,11,17,17,22,2002
6770,57203052268,3,5,5,5,5,8,8,12,12,12,12,12,12,12,14,14,14,2002
6829,6506734202,2,2,2,2,2,2,2,2,2,2,6,6,7,7,7,7,7,2002
6917,14833408400,12,12,20,20,111,111,116,116,129,129,129,129,190,190,190,190,203,2002
6919,7004923468,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,2002
6991,35579634600,25,25,31,31,31,31,31,31,31,31,31,31,43,43,43,43,43,2002
6993,16442401600,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,2002
7021,6603832350,3,3,3,3,3,3,3,3,3,3,6,6,6,6,6,6,6,2002
7031,6602740640,6,7,8,8,8,8,8,8,8,8,11,11,14,14,14,14,14,2002
7050,7005084924,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2002
7069,26537220400,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,2002
7095,7102602004,21,21,63,63,104,104,104,112,142,142,145,145,149,149,149,149,149,2002
7109,6603889809,4,4,4,4,4,8,8,8,8,8,8,8,8,8,21,21,21,2002
7120,26660331900,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2002
7174,6701830839,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2002
7211,8915900700,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,2002
7266,6701707323,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2002
7274,7005142422,1,1,2,2,2,2,2,2,2,2,2,2,5,5,5,5,8,2002
7278,7003957850,7,7,7,7,7,7,7,11,15,15,18,18,18,20,21,21,30,2002
7300,6701501292,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2002
7309,6506391653,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2002
7365,7006600686,23,23,23,23,23,23,23,23,23,23,23,79,79,79,79,79,79,2002
7379,6507308907,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2002
7391,6603211354,2,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2002
7417,7102809515,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,2002
7439,7004085922,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2002
7465,35371932100,25,25,47,55,89,89,89,89,89,89,89,89,89,89,89,89,89,2002
7529,6506107338,1,1,5,5,5,5,5,11,11,11,11,18,24,24,24,24,24,2002
7546,6603140066,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,2002
7553,56158311500,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2002
7555,57203078900,5,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,2002
7567,7005629238,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2002
7598,56891770800,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2002
7680,7006609289,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2002
7690,7501609184,2,2,2,3,4,7,11,12,12,13,15,15,16,17,17,19,23,2002
7697,57018836100,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2002
7709,55952512800,4,10,10,11,11,16,16,16,16,16,16,16,16,16,16,16,16,2002
7749,7004338553,7,7,7,7,7,7,7,7,7,7,13,13,13,13,13,13,13,2002
7767,16053389600,1,1,1,3,3,3,3,3,6,8,8,15,17,19,23,24,24,2002
7768,7801601139,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,2002
7790,6506589447,2,4,4,4,7,7,7,7,7,7,7,7,14,14,14,14,14,2002
7804,16515666900,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2002
7807,8235052100,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2002
7810,6602356454,2,2,2,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2002
7834,14054004400,7,7,7,7,7,7,7,7,7,7,7,21,21,21,21,21,21,2002
7924,24284980100,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2002
7966,7801383385,2,7,7,7,7,7,7,7,7,12,15,19,19,19,19,23,26,2002
7972,6603657341,6,9,11,12,18,30,35,35,37,38,38,43,43,43,48,48,48,2002
7988,7101705284,3,3,3,3,8,8,8,11,11,11,11,11,11,11,11,11,11,2002
7989,16033218700,2,2,2,4,4,39,48,49,54,69,77,85,86,88,89,103,111,2002
8006,24334497100,1,1,1,1,1,1,3,5,5,7,7,7,8,15,17,22,24,2002
8071,7401894549,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,2002
8112,7202556637,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2002
8128,35618435800,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2002
8169,56269232000,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,2002
8186,6602738233,8,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,2002
8192,7403485965,4,4,4,4,4,4,4,4,4,4,4,4,9,9,9,9,9,2002
8206,7003303971,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,2002
8251,56060225600,4,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,2002
8332,36806652400,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2002
8335,6603577641,2,2,3,5,5,5,7,10,10,10,10,10,10,10,34,34,72,2002
8371,6506589056,2,2,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,2002
8412,6701482149,3,3,3,3,3,3,3,3,3,3,6,6,6,6,6,6,6,2002
8470,22133923100,25,25,25,25,31,31,31,31,31,31,31,31,31,31,31,31,31,2002
8498,7006150957,2,2,2,5,5,5,5,5,5,5,5,5,5,5,5,6,6,2002
8621,55405109900,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2002
8623,56264191700,23,23,23,23,23,23,23,23,23,23,46,46,46,46,46,46,46,2002
8691,55389232400,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,2002
8839,55665216500,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2002
8852,7005035841,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2002
8892,56051227300,13,13,13,13,13,13,13,25,25,25,25,25,25,25,25,25,25,2002
8962,7102336869,4,4,4,4,4,4,4,4,14,14,14,14,23,31,33,33,36,2002
8982,57196601750,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2002
9009,6505479747,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2002
9034,7201535603,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2002
9035,6504235652,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2002
9074,6507116454,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2002
9079,57044775400,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2002
9109,7202450647,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2002
9142,36776104600,3,6,7,8,9,9,9,10,10,10,10,10,10,15,15,15,15,2002
9287,7006824081,11,13,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,2002
9363,6701797288,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,4,4,2002
9405,55866644800,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,2002
9417,7103235792,2,2,2,2,2,2,2,2,2,2,4,5,6,6,8,9,9,2002
9519,6602736695,3,3,3,3,7,7,7,7,7,7,7,7,7,7,7,7,7,2002
9529,7402351477,12,12,12,12,12,12,12,12,12,12,12,12,12,12,27,27,27,2002
9602,7102404274,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2002
9628,6508380339,3,3,3,3,3,3,3,3,3,3,8,11,16,17,17,19,19,2002
9641,55424551800,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2002
9658,15825393000,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2002
9676,57191636311,38,38,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,2002
9679,6506914935,2,2,2,2,3,3,3,3,3,3,3,4,4,5,5,5,5,2002
