Unnamed: 0,ID,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,start_year
780,9744913000,6,6,6,6,6,6,6,6,6,6,6,6,2007
835,6507589105,4,4,4,4,4,4,4,4,4,4,4,4,2007
874,7003876431,17,17,17,17,17,17,17,17,17,17,17,17,2007
924,13106009800,65,65,65,65,65,65,65,65,65,65,65,65,2007
928,16204410100,1,1,1,1,1,1,1,1,1,1,1,1,2007
962,35601922700,4,4,18,18,24,24,24,24,24,24,24,24,2007
971,55867065700,15,15,15,15,15,15,15,15,15,15,15,15,2007
975,34770243100,12,12,12,12,12,15,15,15,15,15,15,15,2007
978,56248584000,4,4,4,4,4,4,4,4,4,4,4,4,2007
999,6603312833,1,4,4,4,4,4,4,4,4,4,4,4,2007
1013,18042059200,5,5,6,8,8,8,14,14,20,20,20,20,2007
1035,55470573600,3,3,3,3,3,3,3,3,3,3,3,3,2007
1042,8723630100,7,8,8,8,8,13,13,17,17,17,17,17,2007
1090,24781182200,3,11,11,14,14,14,14,14,14,15,17,17,2007
1092,16204514500,4,4,4,4,4,4,4,4,4,4,4,4,2007
1093,51461997500,7,7,7,7,7,7,7,7,7,7,7,7,2007
1109,8964316200,5,5,5,15,15,15,15,15,15,15,15,15,2007
1110,55946710700,3,3,3,3,3,3,3,3,3,3,3,3,2007
1116,16239955600,4,4,4,4,4,4,4,4,4,4,4,4,2007
1119,16230566700,22,25,25,25,25,25,25,25,25,25,25,25,2007
1148,35876661400,3,3,3,3,3,3,3,3,3,3,3,3,2007
1151,24340960000,4,4,4,4,4,4,4,4,4,4,4,4,2007
1183,6602666543,12,12,12,12,12,12,12,12,12,12,12,12,2007
1260,24775838600,3,3,3,8,8,10,14,14,14,18,18,21,2007
1293,14035001100,8,8,8,10,12,12,12,12,12,17,17,20,2007
1306,23008653600,3,3,3,3,3,3,3,3,3,3,3,3,2007
1309,16306874300,11,11,11,11,11,11,11,11,11,11,11,11,2007
1311,24462752100,11,11,11,11,11,11,17,17,17,17,17,17,2007
1363,6602339312,4,4,4,4,4,4,4,4,4,4,4,4,2007
1373,6603285417,9,11,11,11,11,11,11,11,11,11,11,11,2007
1394,6602921404,3,3,3,3,3,3,3,3,3,3,3,3,2007
1418,14037079200,12,12,12,23,28,31,31,31,31,31,31,31,2007
1477,24724117800,4,4,4,4,4,4,4,4,4,4,4,4,2007
1480,16234115700,29,29,29,29,29,29,29,29,29,29,29,29,2007
1514,24922726700,2,5,5,6,12,16,19,31,35,35,35,41,2007
1576,6602407360,2,3,3,3,3,3,4,10,10,13,18,21,2007
1578,15724755500,2,2,2,2,2,2,2,2,2,2,2,2,2007
1611,36797627600,10,10,10,10,10,10,10,10,10,10,10,10,2007
1631,6602572979,2,2,2,2,2,2,2,2,2,2,2,2,2007
1638,24296880400,1,1,6,10,10,10,10,12,13,13,13,13,2007
1689,16176868300,2,3,3,3,3,3,3,3,3,3,3,3,2007
1714,8988932200,4,4,4,5,5,5,5,5,5,5,5,5,2007
1717,24344348100,4,5,5,9,9,9,12,16,36,45,48,51,2007
1745,24725046700,2,2,2,2,2,4,4,4,4,6,6,7,2007
1755,24529023100,3,4,4,4,4,4,4,4,4,4,4,4,2007
1761,23012498300,6,6,6,6,6,6,6,6,6,6,6,6,2007
1813,55978829600,4,4,4,4,4,4,4,4,4,4,4,4,2007
1837,23398171300,3,3,4,6,8,8,12,12,12,12,12,12,2007
1841,6701422379,9,9,9,9,9,9,9,23,23,23,23,23,2007
1898,57202846065,2,2,2,2,2,2,2,2,2,2,2,2,2007
1910,24528450600,2,17,17,17,17,20,21,21,21,21,21,21,2007
1939,8294618800,2,2,2,3,3,3,3,3,3,3,3,3,2007
1940,57190071155,3,3,4,6,6,7,8,14,16,16,17,17,2007
1972,6701533991,2,2,3,3,3,3,4,5,6,6,6,6,2007
2024,22935120100,3,3,3,3,3,7,24,24,24,24,24,24,2007
2026,55864048200,3,3,3,6,6,6,6,6,6,6,6,6,2007
2029,24333886800,3,3,5,5,5,5,5,5,5,5,5,5,2007
2036,7101664335,5,5,5,5,5,5,5,5,5,5,5,5,2007
2063,8389854500,6,6,15,20,29,29,29,29,29,29,29,29,2007
2070,7003376863,3,3,3,3,3,3,3,3,3,3,3,3,2007
2085,7202465014,8,8,8,8,8,8,8,8,8,8,8,8,2007
2112,7402073082,1,1,4,4,4,4,4,4,4,6,9,9,2007
2113,7402165211,4,4,4,4,4,4,4,4,4,4,4,4,2007
2124,23393063600,9,9,9,9,9,9,9,9,9,9,9,9,2007
2150,7003897790,11,11,11,11,11,11,11,11,11,11,11,11,2007
2152,6603380519,2,2,2,2,2,2,2,2,2,2,2,2,2007
2177,13406715400,3,10,11,12,19,25,35,35,44,50,63,64,2007
2238,7003469467,4,4,5,5,5,5,5,5,5,5,5,5,2007
2267,14830881200,4,4,4,4,4,4,4,4,4,4,4,4,2007
2269,57197560510,11,11,20,23,23,23,24,24,24,24,24,24,2007
2285,6603971273,3,3,3,3,3,3,3,3,3,3,3,3,2007
2373,35607433800,29,29,29,33,33,33,33,33,33,33,33,44,2007
2383,56264429900,3,3,5,5,5,7,7,11,11,11,11,12,2007
2399,24723352700,3,3,4,4,4,4,4,4,4,4,4,4,2007
2406,7006755617,21,21,21,21,26,26,26,26,26,26,26,26,2007
2438,6504505929,3,3,3,3,3,3,3,3,3,3,3,3,2007
2441,6602820985,2,2,2,2,2,2,2,2,2,2,2,2,2007
2451,6506032290,2,2,2,2,2,2,2,2,2,2,2,2,2007
2499,6602245695,4,4,4,4,4,4,4,4,4,4,4,4,2007
2528,24398617700,6,6,6,6,6,6,6,6,6,6,6,6,2007
2561,13104230900,9,14,14,14,14,14,14,14,14,14,14,14,2007
2611,56372091500,1,1,1,1,1,1,1,1,1,55,55,55,2007
2626,16744268600,1,3,3,3,3,3,3,3,3,3,3,3,2007
2661,35777498100,3,3,3,3,3,3,3,3,3,3,3,3,2007
2663,57188779286,2,2,2,2,2,2,2,2,2,2,2,2,2007
2680,8690570300,3,3,3,3,6,11,12,14,14,15,16,16,2007
2694,21742449200,5,5,5,5,10,10,13,16,19,23,29,35,2007
2703,15043582300,2,3,3,8,8,8,10,10,14,14,14,14,2007
2759,17436450900,2,2,2,2,2,2,2,4,4,4,4,4,2007
2764,23006109100,29,29,29,29,29,29,29,29,29,29,29,29,2007
2772,6602911033,5,5,5,5,5,5,5,5,5,5,5,5,2007
2774,36181378200,10,10,17,17,17,17,17,17,17,17,17,19,2007
2788,20336570900,3,5,5,5,5,5,5,5,5,5,5,5,2007
2801,16411828300,31,31,31,31,31,31,31,31,31,31,31,42,2007
2806,57200136872,3,3,5,5,5,5,5,5,8,10,10,10,2007
2861,57197307161,6,6,6,6,6,6,6,6,6,6,6,6,2007
2872,57197531212,3,6,6,6,6,6,6,6,6,6,6,6,2007
2889,6603771073,2,2,2,2,2,2,2,2,2,2,2,2,2007
2892,6602273803,18,21,22,22,22,22,22,22,22,22,22,22,2007
2896,9741781000,7,7,7,7,9,9,9,9,9,9,9,9,2007
2964,23005985200,4,4,4,4,4,4,4,4,4,4,4,4,2007
2969,55884002600,4,4,4,4,4,4,11,11,11,11,11,11,2007
2973,7005806378,3,3,3,3,3,3,3,3,3,3,3,3,2007
2974,57198849476,6,6,6,6,6,6,6,6,6,6,6,6,2007
2986,16052658100,3,3,3,3,3,3,3,3,3,3,3,3,2007
2999,6602557782,4,4,4,4,4,4,4,4,4,4,4,4,2007
3035,55934731800,1,1,1,1,9,13,14,14,14,14,14,18,2007
3090,14018720900,5,5,5,5,5,5,5,5,5,5,5,5,2007
3101,56000160900,2,7,10,10,10,21,21,21,26,50,57,59,2007
3285,22735553700,7,7,7,7,7,7,7,7,7,7,7,7,2007
3297,23134650600,2,2,2,2,2,2,2,2,2,2,2,2,2007
3310,57198541170,3,3,3,3,3,3,3,3,3,3,3,3,2007
3315,8837253400,4,10,21,24,24,24,40,58,71,81,94,98,2007
3316,14055475900,2,2,2,2,2,2,2,2,2,2,2,2,2007
3333,15751065500,2,2,2,2,2,4,4,6,6,6,8,8,2007
3344,55740430900,5,5,5,5,5,5,5,5,5,5,5,5,2007
3359,23007237900,1,1,1,1,1,1,1,1,1,1,1,1,2007
3364,56010121100,9,9,9,9,9,9,9,9,9,9,9,9,2007
3369,24330667300,3,3,3,3,3,4,4,4,8,8,8,8,2007
3408,20436184900,4,4,4,4,4,4,4,4,4,4,4,4,2007
3416,55944669300,4,4,4,4,4,29,31,32,32,37,37,37,2007
3424,6505885023,3,3,3,3,3,3,3,3,3,3,3,3,2007
3438,34869984800,2,2,2,2,2,2,2,2,2,4,4,4,2007
3466,23009695100,5,5,5,5,5,5,5,8,8,8,8,8,2007
3479,8747683300,3,3,3,3,3,3,3,3,3,3,3,3,2007
3503,23008936900,2,2,2,2,2,2,2,2,2,2,2,2,2007
3536,26022489100,5,5,5,5,5,7,7,7,7,7,7,7,2007
3589,23008940000,15,15,15,15,15,15,15,15,15,15,15,15,2007
3629,7003674148,3,3,3,3,3,3,3,3,3,3,3,3,2007
3630,15520146800,1,2,5,6,8,8,8,17,17,27,30,30,2007
3650,15822604300,2,2,2,2,2,2,2,2,2,2,2,2,2007
3655,23009311100,15,15,15,15,15,15,15,15,15,15,15,15,2007
3688,7004387664,2,2,2,4,4,4,7,8,11,13,13,14,2007
3729,7005912645,5,9,9,9,9,9,9,9,9,9,9,9,2007
3749,6601997040,7,7,7,7,7,7,7,7,7,7,7,7,2007
3767,36888870100,4,4,4,4,4,4,4,4,4,4,4,4,2007
3778,23495207800,13,13,13,13,13,13,13,13,13,13,13,13,2007
3797,24171367100,6,6,6,6,6,6,6,6,6,6,6,6,2007
3847,8250019700,3,3,3,3,3,3,3,3,3,3,3,3,2007
3848,7005769255,4,4,9,9,11,11,11,11,11,11,11,11,2007
3853,8303850000,4,6,6,6,12,14,17,21,21,21,28,35,2007
3865,24825743200,2,2,3,6,10,14,14,23,24,28,28,28,2007
3869,57200235166,3,3,3,3,4,4,4,4,9,11,14,14,2007
4025,23390709400,11,11,11,11,11,11,11,11,11,11,11,11,2007
4033,57189320212,2,2,2,2,2,2,2,2,2,2,2,2,2007
4045,35113819700,2,2,2,2,2,2,2,2,2,2,2,2,2007
4046,7403463887,9,9,9,9,9,9,9,9,9,9,9,9,2007
4086,16246709400,38,59,59,59,59,59,59,59,59,59,59,59,2007
4100,9535657800,3,3,3,3,3,3,3,3,3,3,3,3,2007
4119,9640045700,2,2,2,2,5,5,5,5,5,5,5,5,2007
4127,24468428200,31,31,31,31,31,31,31,31,31,31,31,31,2007
4173,23095434000,2,2,2,2,2,2,2,2,2,2,2,2,2007
4186,56329975700,3,3,3,3,3,3,3,3,3,3,3,3,2007
4242,8570867700,3,3,3,3,3,3,3,7,7,7,8,8,2007
4268,57196913097,12,12,12,12,12,12,12,12,12,12,12,12,2007
4280,16317175400,2,3,3,4,4,4,7,7,7,7,7,7,2007
4289,7404198484,7,7,7,7,7,7,7,7,7,7,7,7,2007
4292,23388241300,2,2,4,4,5,6,6,8,8,11,11,11,2007
4297,22949837900,5,5,5,5,5,5,5,5,5,5,5,5,2007
4336,23391776600,2,2,2,2,2,2,2,2,2,2,2,2,2007
4370,7410021561,2,3,7,8,33,33,33,33,33,33,33,33,2007
4383,57199423487,1,1,1,1,1,1,1,1,1,1,1,1,2007
4424,6701418382,5,5,5,5,5,5,5,5,5,5,5,5,2007
4435,54931208100,18,18,18,18,18,18,18,18,18,18,18,18,2007
4465,57199938179,1,1,1,1,1,1,1,1,1,1,1,1,2007
4480,7202652733,5,6,6,6,6,6,8,9,9,9,12,12,2007
4498,15831881400,3,3,3,3,3,3,3,3,3,3,3,3,2007
4508,7102367018,3,3,3,3,3,3,3,3,3,3,3,3,2007
4514,55568511927,2,2,2,2,2,2,2,2,2,2,2,2,2007
4576,55894124100,9,9,13,15,17,17,25,25,25,25,25,29,2007
4592,16245707800,25,25,25,29,29,29,29,29,29,29,29,29,2007
4617,7403998352,4,4,4,4,4,4,4,4,4,4,4,4,2007
4629,7005136055,4,4,4,4,4,4,4,4,4,4,4,4,2007
4632,6603824844,2,2,2,2,2,2,2,2,2,2,2,2,2007
4645,57199558045,3,3,3,3,3,3,3,3,3,11,11,11,2007
4664,23393626100,4,5,5,5,5,5,5,5,5,5,5,7,2007
4672,7101608933,2,3,3,3,3,3,7,7,7,7,7,7,2007
4678,24923524900,4,4,4,4,4,4,4,4,4,4,4,4,2007
4684,13808136400,3,3,10,17,19,21,23,28,28,29,33,33,2007
4741,24467510400,11,11,13,13,13,13,13,13,13,13,13,13,2007
4743,20434909000,1,1,1,1,1,1,1,1,2,2,2,2,2007
4746,24483453400,2,2,2,2,2,2,2,2,2,2,2,2,2007
4751,8700043700,7,7,7,7,7,7,7,7,7,7,7,7,2007
4759,55986071300,4,4,4,4,4,4,4,4,4,4,4,4,2007
4762,7102537174,28,41,51,54,59,59,63,63,63,63,63,63,2007
4782,8620939600,11,11,11,11,11,11,11,11,11,11,11,11,2007
4799,9742075200,5,5,5,5,5,5,5,5,5,5,5,5,2007
4805,23487173400,2,2,2,3,3,3,3,3,3,3,3,3,2007
4807,8694487000,2,2,2,2,2,2,2,2,2,2,2,2,2007
4885,6603345872,49,56,56,56,56,56,71,71,71,71,71,71,2007
4887,7202383105,4,5,5,5,5,5,5,5,5,5,5,5,2007
4896,15922889800,3,6,6,8,12,14,19,19,19,19,21,21,2007
4912,7006556611,14,14,14,19,53,54,54,54,145,145,145,145,2007
4964,6701819839,17,17,17,17,17,17,17,17,17,17,17,17,2007
4974,57191608116,3,3,3,3,3,3,3,3,3,3,3,3,2007
4976,9236210900,8,27,27,33,35,41,41,41,43,43,43,43,2007
4988,56160068200,2,2,10,10,10,10,10,10,10,10,10,10,2007
4989,23388123200,2,2,3,3,3,3,3,3,3,3,3,3,2007
4991,13006883600,5,5,5,5,5,5,5,5,5,5,5,5,2007
4992,55921949000,4,4,4,18,29,36,36,36,42,42,46,46,2007
4993,56212894300,8,8,8,8,8,8,8,8,8,8,8,8,2007
4999,57203633141,4,6,6,8,10,10,10,12,12,12,12,12,2007
5001,25646095600,4,4,4,4,4,4,4,4,4,4,4,4,2007
5027,24476539600,3,8,8,9,9,9,9,11,11,11,15,18,2007
5043,7006306054,5,11,11,11,11,11,11,68,68,68,68,68,2007
5067,7007152623,3,3,3,3,3,3,3,3,3,3,3,3,2007
5068,25927140900,4,4,4,4,4,4,4,4,4,4,4,4,2007
5072,7401929029,3,3,3,3,4,4,4,4,4,4,4,4,2007
5078,7103253312,8,10,22,22,22,22,22,22,22,22,22,22,2007
5084,57196703052,1,1,2,2,2,2,2,2,2,2,2,2,2007
5085,7404604546,29,71,71,85,88,88,88,143,143,166,166,166,2007
5089,23010562700,43,43,43,43,43,43,43,43,43,43,43,43,2007
5143,6701523620,6,6,6,6,6,6,6,6,6,6,6,6,2007
5195,6507583953,9,9,9,9,9,9,12,12,12,12,12,12,2007
5241,7102890924,4,4,4,4,7,7,7,19,19,19,19,19,2007
5275,7006139618,3,3,3,3,3,3,3,3,3,3,3,3,2007
5276,16548896600,2,4,7,12,17,20,22,29,39,45,50,54,2007
5279,24470146400,3,3,3,3,3,3,3,3,3,3,3,3,2007
5299,7403462856,29,37,37,37,37,37,37,37,37,37,37,37,2007
5360,23397945300,2,2,2,2,2,2,2,2,2,2,2,2,2007
5381,9746738100,7,7,7,7,7,7,7,7,7,7,7,7,2007
5432,35778848600,7,7,7,7,7,7,7,7,7,7,7,7,2007
5441,23980170200,15,15,15,15,15,15,35,35,38,38,53,60,2007
5446,55879166700,2,7,12,12,14,14,14,18,24,24,24,27,2007
5450,14064984700,4,4,4,4,4,4,4,4,4,4,4,4,2007
5452,16417177100,5,5,5,5,5,5,5,5,5,5,5,5,2007
5466,24721189500,5,5,5,5,5,5,5,5,5,5,5,5,2007
5533,24450759500,6,6,6,6,6,6,6,6,6,6,6,6,2007
5552,23092275800,4,4,4,4,4,4,4,4,4,4,4,4,2007
5567,55916556200,4,4,4,4,4,4,4,4,4,4,4,4,2007
5643,16550212200,5,8,11,11,11,11,11,14,14,14,14,14,2007
5652,55089588600,4,4,4,4,4,4,4,4,4,4,4,4,2007
5658,6603646979,3,3,4,9,13,14,41,50,52,55,55,55,2007
5660,23389662800,3,3,3,3,3,3,3,3,3,3,3,3,2007
5700,23398240500,4,4,4,4,4,4,4,4,4,4,4,4,2007
5789,12646293400,54,54,54,54,54,54,54,54,54,54,54,54,2007
5853,55960102700,3,3,3,6,6,6,6,6,6,6,6,7,2007
5860,22333948000,3,4,6,6,6,6,6,6,6,11,11,14,2007
5892,15830054000,4,4,4,4,4,4,4,4,4,4,4,4,2007
5937,55513537700,3,3,3,4,4,4,4,4,4,4,4,4,2007
5952,8860383500,1,1,1,1,1,1,1,1,1,1,1,1,2007
5999,23097433600,1,5,11,11,11,16,17,17,28,32,36,42,2007
6063,9633196200,6,12,16,26,32,43,52,52,59,59,72,88,2007
6067,36514332800,7,7,7,7,7,7,7,7,7,7,7,7,2007
6075,6504764538,7,7,7,7,7,7,7,7,7,7,7,7,2007
6124,24723887700,3,5,5,5,5,5,5,5,5,5,5,5,2007
6157,55204661300,2,2,5,5,5,5,5,5,5,5,5,5,2007
6199,35206376500,2,2,2,2,2,2,2,2,2,2,2,2,2007
6204,24450042100,2,2,2,2,2,2,2,2,2,2,2,2,2007
6211,56024107700,1,1,1,1,1,1,1,1,1,1,1,1,2007
6267,22636349700,17,17,17,17,17,17,17,17,17,17,17,17,2007
6271,23484311500,4,4,4,4,4,4,4,4,4,4,9,9,2007
6280,23091224200,5,5,5,5,5,5,5,5,5,5,5,5,2007
6295,55218248600,6,6,6,6,6,6,6,6,6,6,6,6,2007
6297,24070361300,3,3,4,4,4,10,10,10,12,14,15,16,2007
6334,56941303500,3,3,3,3,3,3,3,3,3,3,3,3,2007
6357,7401509098,2,6,6,8,8,8,8,12,12,12,12,12,2007
6390,15131540700,1,1,2,6,6,11,14,14,16,16,16,16,2007
6413,24464996300,2,2,2,2,2,2,2,2,2,2,2,2,2007
6421,36482930700,1,1,1,1,1,1,1,1,1,1,1,1,2007
6432,23996160900,1,1,12,12,12,12,12,12,12,17,17,17,2007
6433,57203194876,3,3,3,4,4,8,8,10,10,14,14,14,2007
6457,57198614820,3,3,3,3,3,3,3,3,3,3,3,3,2007
6487,25929152800,4,5,5,5,5,5,5,5,5,5,5,5,2007
6502,6505876443,3,3,3,3,3,3,3,3,3,3,3,3,2007
6504,23389701800,3,3,3,3,3,3,3,3,3,3,3,3,2007
6558,7005518814,1,1,1,1,1,1,1,1,1,1,1,1,2007
6633,55954250000,2,2,4,4,4,4,4,4,4,7,7,7,2007
6661,16068027400,2,3,4,4,4,4,7,8,8,8,8,8,2007
6700,55754806800,3,3,3,3,3,3,3,3,3,3,3,3,2007
6735,6603227465,2,2,2,2,2,2,2,2,2,2,2,2,2007
6758,7003444839,4,4,4,4,7,7,7,7,7,7,7,10,2007
6775,23477109300,2,5,5,5,5,5,11,14,14,16,16,16,2007
6796,8121222300,2,2,2,2,2,2,2,2,2,2,2,2,2007
6812,25823324200,4,4,4,25,25,25,25,25,25,25,25,25,2007
6897,6602889483,16,32,32,32,32,32,32,32,32,32,32,32,2007
6940,25031859300,3,3,3,3,3,7,7,10,10,10,10,15,2007
6968,23466583200,2,2,2,2,2,2,2,2,2,2,2,2,2007
6983,24724013200,4,4,4,4,4,4,4,4,4,4,4,4,2007
6986,56070676900,2,4,4,4,4,9,9,12,12,12,17,17,2007
7002,6507385601,2,2,2,2,2,2,2,2,2,2,2,2,2007
7020,8970853300,1,1,1,1,1,1,1,1,1,1,1,1,2007
7056,36809147500,2,2,2,4,4,4,4,4,4,4,4,4,2007
7179,26435958500,5,5,5,5,5,5,5,5,5,5,5,5,2007
7185,23398391400,1,1,3,4,4,4,7,7,7,7,10,12,2007
7197,23111619000,3,3,3,3,3,3,3,3,3,3,3,3,2007
7245,7801412368,1,1,1,1,1,1,1,1,1,1,1,1,2007
7259,26039350700,1,1,1,1,2,2,2,2,2,2,3,5,2007
7409,27367817800,8,8,9,11,13,13,13,13,13,13,13,13,2007
7420,7201541897,1,3,3,5,7,18,21,26,26,26,27,34,2007
7434,16240990400,4,7,7,11,11,11,11,11,11,11,11,11,2007
7443,23389291900,4,4,4,4,4,4,4,4,4,4,4,4,2007
7498,6602988315,11,11,11,11,11,11,11,11,11,11,11,11,2007
7505,57199610881,4,7,8,8,8,8,8,8,8,8,8,8,2007
7507,24367226200,2,2,2,2,2,2,2,2,2,2,2,2,2007
7531,6602541747,2,2,2,2,2,2,2,2,2,2,2,2,2007
7532,19638562300,10,10,10,16,16,16,16,16,16,16,16,16,2007
7584,7006614303,6,6,6,6,6,6,6,6,6,6,6,6,2007
7640,24776501500,4,9,9,9,9,9,9,9,15,15,15,22,2007
7694,7103141093,2,2,2,2,11,16,32,48,55,58,64,67,2007
7705,25630837600,4,22,24,24,24,24,24,24,24,24,24,24,2007
7718,8297821700,10,10,10,10,10,10,10,10,10,10,10,10,2007
7728,25823742400,2,2,6,6,6,6,6,6,6,6,6,6,2007
7730,6603716061,3,3,3,3,6,7,7,7,7,7,7,7,2007
7738,15048842800,5,5,5,5,5,5,5,5,5,5,5,5,2007
7751,11139717600,6,6,6,6,6,6,6,6,6,6,6,6,2007
7763,6602424428,6,6,6,6,6,6,6,6,6,6,6,6,2007
7816,8403430500,6,6,6,6,6,6,6,6,6,6,6,6,2007
7827,18041939700,3,3,3,3,3,3,3,3,3,3,3,3,2007
7829,24073302200,13,36,36,36,46,46,46,46,46,46,46,46,2007
7839,7006240936,14,14,14,19,19,19,19,19,19,19,19,19,2007
7853,20434298400,1,1,1,3,3,3,3,3,3,3,3,3,2007
7855,7201530046,11,11,11,11,11,11,11,11,11,35,35,35,2007
7892,55717139500,3,3,3,3,3,3,3,3,3,3,3,3,2007
7921,57194393910,12,12,12,12,61,61,61,61,61,61,61,61,2007
7926,9434768100,4,4,4,4,4,4,4,4,4,4,4,4,2007
7936,14025125700,6,6,6,7,7,7,10,10,10,11,14,14,2007
7938,6506736003,4,4,4,7,7,7,7,9,9,9,9,9,2007
7939,23006823300,4,4,4,4,4,4,7,7,7,7,8,8,2007
7977,24069841400,7,7,7,7,7,7,7,7,7,7,7,7,2007
7993,57202391057,3,3,3,3,3,5,6,6,6,6,6,6,2007
7995,6506933831,2,2,2,2,2,2,2,2,2,2,2,2,2007
8102,35101453400,2,2,5,5,5,7,7,7,7,7,7,7,2007
8104,23974524000,1,1,3,3,3,3,3,3,3,3,3,3,2007
8114,23396049700,2,5,5,6,8,8,8,8,8,8,8,11,2007
8137,6507823308,3,3,3,3,3,3,3,3,3,3,3,3,2007
8142,18635108500,17,17,17,17,17,17,17,17,17,17,17,17,2007
8146,23389858600,8,8,8,8,8,8,8,8,8,12,17,17,2007
8159,24463312700,6,6,6,6,6,6,6,6,6,6,6,6,2007
8165,24343033500,4,4,4,4,4,4,4,4,4,4,4,4,2007
8172,16317678000,10,10,10,10,10,10,10,10,10,10,10,10,2007
8190,51561591100,3,3,3,3,3,3,3,3,3,3,3,3,2007
8245,7005088084,13,13,13,13,13,13,13,13,13,13,13,13,2007
8374,25627908000,3,6,6,9,9,12,12,25,28,35,38,50,2007
8403,7006723058,2,3,3,3,3,3,3,3,3,3,3,3,2007
8405,36707984500,12,12,12,12,12,12,12,12,12,12,12,12,2007
8414,6603937596,7,7,7,7,7,7,7,7,7,7,7,7,2007
8416,6602458959,5,5,5,8,11,11,11,15,15,15,16,16,2007
8471,9943022800,3,3,3,3,3,3,3,3,3,3,3,3,2007
8503,16646203500,3,3,3,3,3,4,4,4,4,9,9,9,2007
8504,6506948287,9,9,9,9,9,9,9,9,9,9,9,9,2007
8527,7103360293,5,5,5,5,5,5,5,5,5,5,5,5,2007
8537,16038478800,3,3,3,3,3,3,3,3,3,3,3,3,2007
8564,14423937500,8,8,8,8,8,8,8,8,8,8,8,8,2007
8583,23468042400,3,3,3,3,3,3,3,3,3,3,3,3,2007
8628,7003383669,6,6,6,6,6,6,6,6,6,6,6,6,2007
8737,7004796949,6,6,6,6,6,6,6,6,6,6,6,6,2007
8750,23974655300,4,4,4,4,4,4,4,4,4,4,4,4,2007
8765,56756909600,2,2,2,2,2,2,2,2,2,2,2,2,2007
8769,8977363000,10,10,10,10,10,10,10,10,10,10,10,10,2007
8775,6507815235,6,8,8,8,8,8,8,8,8,8,8,8,2007
8777,14022041000,4,4,4,4,4,4,4,4,4,4,4,4,2007
8826,14521493900,9,9,9,9,9,9,9,9,9,9,9,9,2007
8840,22979226900,9,13,15,15,15,15,15,15,15,15,15,15,2007
8864,24822555200,2,2,2,2,2,2,2,2,2,2,2,2,2007
8877,23092203200,2,2,2,2,2,2,2,2,2,2,2,2,2007
8879,23390234900,2,2,3,4,4,4,4,4,4,4,4,4,2007
8883,23990151100,3,6,9,9,9,9,11,11,11,11,11,16,2007
8891,7005707664,5,5,5,5,5,5,5,5,5,5,5,5,2007
8903,7005300654,4,4,4,4,4,4,4,4,4,4,4,4,2007
8976,34573019300,7,7,7,7,7,7,7,7,7,7,7,7,2007
8978,23568671500,17,17,17,17,17,17,17,17,17,17,17,17,2007
9017,57199340793,1,2,2,2,2,2,2,2,2,2,2,2,2007
9021,57198569700,11,11,11,11,11,11,11,11,11,11,11,11,2007
9033,18038129600,2,2,2,2,2,2,2,2,2,2,2,2,2007
9149,24478041100,2,4,4,4,4,4,4,4,4,4,4,4,2007
9151,23992333600,5,5,5,5,5,5,5,5,5,5,5,5,2007
9159,8375595500,3,11,11,11,11,11,11,11,11,11,11,11,2007
