Unnamed: 0,ID,2014,2015,2016,2017,2018,start_year
18,7003729382,2,2,2,2,2,2014
28,56091446600,5,5,5,5,8,2014
35,6603228789,3,3,3,3,3,2014
62,55892354500,3,3,3,3,3,2014
66,56490304600,2,2,2,2,2,2014
74,57199470231,77,77,77,77,77,2014
78,56003475600,6,6,6,6,6,2014
88,56278368100,4,5,5,5,5,2014
89,55905767600,6,17,24,24,24,2014
120,56764415200,1,1,1,1,1,2014
125,55390323200,2,2,4,4,4,2014
164,55531427200,9,9,9,9,9,2014
219,56080718100,7,7,7,7,7,2014
246,54785262900,4,7,9,9,9,2014
265,7201884734,6,6,6,6,6,2014
287,37110778700,2,2,2,2,2,2014
323,8554454800,8,8,8,8,8,2014
345,55961075000,2,2,2,3,8,2014
346,8920845500,57,57,57,57,57,2014
374,7003376187,14,14,14,14,14,2014
428,7005337879,14,14,14,18,18,2014
437,6506921991,13,13,13,13,13,2014
440,25627283300,6,6,6,6,6,2014
471,35238939800,2,2,2,2,2,2014
485,7101782257,5,5,5,5,5,2014
498,26430482000,1,1,3,3,3,2014
512,7101820325,2,4,6,6,6,2014
533,8210164900,5,5,5,5,5,2014
537,55507392400,4,4,4,4,9,2014
559,7003663098,71,71,104,104,104,2014
562,23989107600,19,19,19,19,19,2014
616,57190798269,12,12,12,12,12,2014
623,7102447001,8,9,9,13,13,2014
634,56323460100,2,4,6,6,7,2014
657,56463148700,63,63,63,63,63,2014
672,7102700855,1,1,1,1,1,2014
692,6603551671,6,6,6,6,6,2014
703,6507989604,4,4,4,4,4,2014
708,56056477500,3,5,5,5,5,2014
736,35292611200,5,5,5,5,5,2014
744,55513194100,6,16,16,16,16,2014
756,56515297200,18,18,18,18,18,2014
767,36170379700,3,3,3,3,3,2014
773,57201265019,4,4,4,4,4,2014
825,55210404700,2,5,5,5,5,2014
848,7103381652,57,57,185,185,223,2014
876,56724226600,3,3,3,3,3,2014
882,34978108100,22,22,22,22,22,2014
919,56368652700,3,3,3,3,3,2014
920,7003288074,69,69,69,69,69,2014
939,36665846700,12,12,12,12,12,2014
949,56442094500,1,1,1,1,1,2014
955,6701814469,4,4,4,4,4,2014
985,55800824800,6,6,6,6,6,2014
1033,56303734800,4,4,4,4,4,2014
1043,53364401900,1,1,2,2,2,2014
1066,56600628100,2,2,3,3,3,2014
1081,35225209300,1,1,1,1,1,2014
1097,55845598600,1,3,4,4,4,2014
1100,7102504355,68,68,68,68,68,2014
1105,55056139500,2,2,2,2,6,2014
1115,14826391900,10,10,20,20,28,2014
1118,6602070971,3,3,3,3,3,2014
1121,7006055356,5,11,20,23,26,2014
1127,35794846500,8,8,8,8,8,2014
1171,56600853100,2,2,2,2,2,2014
1188,7006300324,6,8,8,8,8,2014
1195,8331410200,29,29,29,29,29,2014
1210,26540948400,1,1,1,1,1,2014
1225,56305144400,7,7,7,7,7,2014
1234,6602131692,3,3,3,3,3,2014
1244,55329916500,3,3,48,48,48,2014
1248,57185537000,3,3,3,3,3,2014
1251,23568612400,6,6,6,6,6,2014
1256,56690567000,8,8,8,8,8,2014
1285,6603017352,5,5,5,5,5,2014
1290,15135551700,1,1,1,1,1,2014
1340,56548893100,8,8,8,8,8,2014
1354,55235036700,10,15,15,34,34,2014
1361,56418593600,2,2,2,2,2,2014
1416,6602341898,4,4,4,4,4,2014
1420,26429318000,37,37,40,40,40,2014
1457,35316018200,3,3,4,7,7,2014
1481,7004159827,83,83,83,83,83,2014
1522,55562055200,3,3,3,3,3,2014
1526,56485392200,3,3,3,3,3,2014
1536,6506942098,10,10,10,10,10,2014
1540,48861000500,2,2,2,2,2,2014
1552,56080939100,3,3,3,3,3,2014
1585,56405507800,2,3,3,5,5,2014
1591,55247696300,3,3,4,4,4,2014
1600,7202709950,2,15,15,15,15,2014
1614,56514689400,90,90,90,90,106,2014
1619,56416174100,5,5,5,5,5,2014
1624,53984089800,1,1,1,1,1,2014
1627,49962985800,8,9,9,9,9,2014
1642,7004440552,13,13,13,13,13,2014
1671,24070104000,6,6,6,6,6,2014
1690,56515509200,31,31,31,31,31,2014
1704,55912205900,2,2,2,2,2,2014
1734,7003642653,5,5,5,5,5,2014
1787,56872545300,6,6,6,6,6,2014
1795,56304222900,2,2,2,2,2,2014
1799,34870369100,1,1,1,1,1,2014
1803,15074491000,12,12,12,12,12,2014
1820,8840160700,7,7,7,7,13,2014
1829,57193917441,3,3,3,6,6,2014
1832,55670342800,6,7,7,7,11,2014
1848,56421924000,12,12,12,12,12,2014
1866,12763115200,5,5,5,5,5,2014
1879,36963848900,2,2,2,2,2,2014
1946,54973971200,15,36,36,36,36,2014
2001,56410509700,3,3,3,3,3,2014
2009,55175232000,5,5,5,5,5,2014
2014,6507020806,5,5,5,5,5,2014
2044,56650986300,2,2,2,2,2,2014
2050,6603706866,1,1,1,1,1,2014
2054,23009970700,2,2,2,2,2,2014
2065,28568150400,2,2,2,2,2,2014
2072,6602580646,3,3,3,3,3,2014
2082,55880387500,9,9,9,9,9,2014
2090,8538768800,10,10,10,10,10,2014
2091,6603447947,6,6,9,9,9,2014
2103,57188837260,6,6,6,6,6,2014
2104,56303861600,3,3,3,3,10,2014
2116,54957019000,2,2,2,2,2,2014
2132,14052002000,3,3,3,3,3,2014
2134,56298323100,8,8,8,8,23,2014
2151,56352532300,2,2,2,2,2,2014
2169,55921184300,2,2,2,2,2,2014
2170,8553096800,4,6,6,6,6,2014
2175,26659171200,9,9,9,9,9,2014
2179,55745218900,17,17,17,17,17,2014
2199,56400932000,3,3,3,3,3,2014
2249,55813744700,2,2,2,2,2,2014
2276,55064235900,3,11,77,77,77,2014
2282,36013692000,15,18,18,18,18,2014
2292,36700746300,13,13,14,14,14,2014
2298,6507036738,5,5,5,5,5,2014
2323,6603501558,2,2,2,2,2,2014
2366,36728470800,4,4,4,4,4,2014
2396,56428866800,2,2,3,3,3,2014
2415,55325698800,3,3,3,3,3,2014
2486,7005908147,4,4,4,4,4,2014
2490,6602158037,5,5,5,5,5,2014
2534,7005842788,11,11,11,11,11,2014
2554,55897918000,4,4,4,4,4,2014
2589,8555264800,4,4,4,7,7,2014
2603,7004313790,1,19,61,61,61,2014
