Unnamed: 0,ID,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,start_year
32,6508033324,3,3,3,3,3,3,3,3,4,5,5,5,7,7,7,8,2003
48,22735903900,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,2003
109,6701925503,5,6,6,6,9,9,9,9,12,12,16,35,55,55,55,55,2003
110,6603259884,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2003
133,15725722200,3,3,4,4,6,10,10,15,22,22,27,28,32,37,46,52,2003
139,6507693898,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2003
173,6507704669,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2003
179,6603561436,3,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,2003
182,6701643704,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2003
196,36941958300,4,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,2003
263,6602090341,4,4,4,4,4,15,15,15,15,15,15,25,28,31,31,31,2003
293,26435361700,4,4,4,4,6,6,6,7,7,11,11,11,11,11,11,11,2003
313,15063887400,2,2,2,3,3,3,3,3,3,3,5,5,5,5,5,5,2003
474,6603421658,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2003
478,23396074500,2,2,4,8,14,16,19,25,28,30,30,34,34,35,36,36,2003
539,6602795654,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2003
585,6602899821,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,2003
586,6506330966,5,7,7,7,7,7,7,9,9,19,26,32,36,36,37,37,2003
655,57197111302,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2003
659,6602977367,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2003
678,56097020400,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2003
682,6701590849,6,6,6,6,17,22,23,23,23,23,23,23,23,23,23,23,2003
688,7102889841,5,5,8,16,17,23,35,38,41,43,43,50,51,56,62,62,2003
699,34768302000,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2003
738,7005285942,3,3,3,3,4,6,6,10,10,10,11,11,11,11,11,11,2003
774,57041029600,3,3,3,3,3,3,3,3,3,3,3,3,3,64,68,85,2003
827,7007024271,3,3,3,3,3,3,3,3,3,3,3,3,3,8,8,8,2003
845,7404597424,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2003
853,7501722523,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2003
896,6504613431,6,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,2003
913,6603686905,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2003
966,6508164191,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,2003
986,22733743100,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2003
1087,7005756263,4,4,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2003
1134,7006193038,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2003
1207,7005759149,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,7,2003
1210,7004931900,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2003
1305,23100812800,5,5,5,5,13,13,13,13,13,13,13,13,13,13,13,13,2003
1346,56780962400,7,7,7,9,9,9,9,9,9,9,9,9,9,9,9,9,2003
1387,57170841900,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2003
1413,6602648087,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2003
1427,56233343200,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2003
1434,22733684700,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2003
1518,23095225900,4,4,5,5,8,8,8,8,8,8,8,8,13,13,13,13,2003
1520,6603529347,4,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2003
1527,7005782119,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2003
1530,55665821400,2,2,2,2,3,3,3,3,3,3,3,3,3,5,5,5,2003
1591,6504467154,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,2003
1644,6602360790,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2003
1659,8694294100,4,4,4,6,6,6,8,8,9,11,11,11,13,16,19,21,2003
1688,7103220074,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2003
1694,56121971200,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2003
1753,7801535086,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2003
1781,7202982666,2,9,14,15,15,18,22,24,26,26,30,34,38,49,49,49,2003
1833,55734408500,1,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,2003
1856,7102700868,6,6,6,6,6,6,6,6,6,6,6,6,6,22,22,22,2003
1857,6506960268,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2003
1870,6603706214,7,7,7,9,9,11,11,12,20,22,29,29,33,33,36,36,2003
1882,36724895900,2,2,2,2,2,2,2,2,2,2,7,7,8,8,12,12,2003
1953,6508013226,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2003
1956,7006336005,15,15,15,15,28,28,28,28,28,28,28,28,28,28,66,66,2003
1969,57196674556,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2003
2022,36920902600,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2003
2095,7202663844,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2003
2111,23484322400,3,3,3,5,5,5,5,5,5,7,7,7,7,7,7,7,2003
2172,6507130393,2,3,4,5,10,12,12,16,17,21,26,26,27,32,33,33,2003
2181,7003535976,5,5,5,5,6,6,6,6,6,6,6,6,6,6,6,6,2003
2225,7103015940,4,4,5,5,6,11,13,20,21,25,29,30,32,35,36,36,2003
2298,6508067295,5,5,5,8,9,9,9,14,21,24,24,33,33,33,33,33,2003
2384,8571955700,4,5,5,8,8,8,8,8,10,10,13,15,15,15,15,19,2003
2544,8134743800,4,4,4,6,6,6,6,6,6,6,6,6,6,6,6,6,2003
2564,8728011000,3,4,4,4,6,6,6,6,9,9,9,12,13,13,13,13,2003
2568,6506288100,4,4,4,4,5,5,6,8,9,9,9,9,9,9,9,9,2003
2587,6506771855,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,2003
2634,6507968288,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2003
2657,56216959400,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,2003
2705,6506663461,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,2003
2738,35305025100,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,2003
2743,7004137330,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,2003
2757,6602585257,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,2003
2760,55978046100,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2003
2799,22981687400,2,3,3,3,4,5,5,8,13,13,22,24,30,34,38,47,2003
2802,55804397300,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2003
2823,23467230400,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2003
2861,24343609200,8,8,8,8,16,30,50,54,63,63,67,67,67,67,67,67,2003
2899,7007164623,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2003
2905,6506177259,4,5,5,5,5,17,17,19,19,19,19,19,19,19,19,19,2003
2913,56617780700,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2003
2938,7003754962,2,3,3,11,14,14,19,23,26,26,31,31,31,32,32,32,2003
2946,14053492500,3,3,7,7,7,11,13,13,13,13,13,15,19,21,23,41,2003
2953,6603414724,22,22,32,32,32,32,32,32,32,32,32,32,32,32,32,32,2003
2989,6602882266,2,3,3,5,5,5,5,5,5,8,8,8,10,10,10,10,2003
3006,23767881700,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2003
3040,6506416902,1,1,1,1,1,1,1,1,3,3,3,6,7,7,7,12,2003
3051,10739703300,3,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2003
3061,17434913000,3,5,5,10,10,10,10,11,12,22,32,32,38,38,47,50,2003
3078,7006218279,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,2003
3106,55239117100,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2003
3164,6603925966,5,5,5,5,5,5,5,5,5,5,5,12,12,12,12,12,2003
3252,57192923969,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2003
3331,7003440435,1,1,2,2,4,4,4,4,4,4,4,4,4,4,4,4,2003
3359,7006630065,4,4,7,7,7,7,7,7,7,7,7,7,7,7,7,7,2003
3453,6506211207,1,1,19,19,20,20,20,20,20,20,20,20,20,20,20,44,2003
3458,56236610100,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,2003
3470,9733243800,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2003
3526,16641447700,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2003
3528,7006664030,32,78,84,84,105,115,121,124,139,149,154,166,169,169,169,183,2003
3572,24075332600,1,1,6,7,10,10,12,12,13,13,15,18,18,18,19,19,2003
3632,7004397037,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,2003
3655,8402571300,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2003
3748,6603875746,20,20,20,20,20,20,20,22,22,22,22,22,22,26,26,26,2003
3786,6602165045,2,2,5,5,5,5,6,6,6,6,6,6,6,6,6,6,2003
3793,55931757300,12,17,17,17,17,17,17,17,17,17,17,17,26,26,26,26,2003
3797,57205552301,2,6,7,7,7,7,7,7,7,7,7,7,7,7,7,7,2003
3818,6506295890,5,5,5,5,12,12,12,12,12,12,12,12,12,12,12,12,2003
