Unnamed: 0,ID,2016,2017,2018,start_year
42,42061855800,4,64,64,2016
43,57190745554,4,4,4,2016
50,56365987700,3,5,5,2016
67,56707356100,2,2,4,2016
87,7006062519,9,9,9,2016
88,57194657295,11,11,11,2016
92,6602350090,72,72,72,2016
106,10639679200,6,6,6,2016
127,6507310196,4,4,4,2016
128,55892431600,5,5,5,2016
151,57189664712,11,11,11,2016
168,55210333600,3,4,4,2016
181,57190943852,7,7,7,2016
197,55505575800,3,9,11,2016
200,8702625800,3,3,3,2016
203,57189213486,3,3,3,2016
210,6505920789,4,4,4,2016
212,56383419500,36,36,100,2016
217,56146573000,2,2,4,2016
220,57188342600,3,3,3,2016
261,56045574200,13,13,13,2016
265,57191039090,3,3,3,2016
266,57192371813,3,3,3,2016
274,55256351900,4,4,4,2016
278,7201365464,3,3,3,2016
284,57189311190,14,14,14,2016
286,57192295130,21,21,21,2016
290,57197672885,3,7,10,2016
296,57189344824,82,82,82,2016
314,57189072926,3,3,3,2016
318,31767729700,9,9,9,2016
319,42261460000,2,2,2,2016
345,56593116100,26,26,26,2016
349,57190300756,5,5,5,2016
363,23995705900,3,3,3,2016
365,6506951919,1,1,1,2016
372,55601764600,10,10,10,2016
379,55825941600,18,18,18,2016
419,57193573205,41,41,41,2016
423,57192384032,3,3,7,2016
430,57160175300,17,17,17,2016
500,57188752250,15,29,34,2016
504,56365321500,22,22,22,2016
512,57188733509,6,6,6,2016
521,52364876700,16,16,16,2016
559,18041833800,4,4,4,2016
560,6701834930,4,6,6,2016
587,54987307300,45,92,92,2016
601,57188671611,4,4,4,2016
606,57192593045,11,11,11,2016
617,37120574600,5,5,5,2016
620,6506564716,27,27,27,2016
644,57200630510,19,33,33,2016
660,16176209200,5,5,5,2016
672,57191052229,3,3,3,2016
674,6603757179,38,38,38,2016
722,57115512200,3,3,3,2016
726,57204698668,82,82,82,2016
740,22333378700,3,3,3,2016
744,7404782905,33,33,33,2016
755,8966521400,27,27,27,2016
764,57193797107,3,3,3,2016
771,57191737813,5,5,5,2016
782,57207661131,5,5,8,2016
790,57188678994,4,5,5,2016
797,35406320300,50,50,83,2016
803,36184972700,8,8,8,2016
808,56786364600,8,8,8,2016
813,7004053293,2,2,2,2016
841,57192701376,4,4,4,2016
877,57192237482,14,14,14,2016
882,57186398400,5,5,5,2016
883,57192834926,15,15,15,2016
900,56078096600,3,3,3,2016
905,55991728800,33,33,33,2016
915,56489833200,81,81,81,2016
919,35477147000,8,8,8,2016
930,57188754440,5,5,5,2016
938,36614634800,3,3,3,2016
959,16418291100,1,1,1,2016
961,7003429854,8,8,8,2016
1010,54683397000,4,4,4,2016
1024,57191363595,4,4,4,2016
1045,51061122800,15,15,15,2016
1060,57191475737,6,6,11,2016
1071,57190124242,3,3,3,2016
1081,57188590869,8,8,8,2016
1088,36623493800,3,3,16,2016
1115,56568363800,4,7,8,2016
1120,57193699117,4,4,4,2016
1131,56158697000,5,5,5,2016
1140,56074173200,2,2,2,2016
1173,57190948026,2,2,2,2016
1202,56103590300,4,4,8,2016
1231,55967652800,10,10,10,2016
1242,57189220123,32,32,32,2016
1267,57191711457,87,87,120,2016
1290,56419270600,6,6,6,2016
1302,57192682800,2,2,2,2016
1344,57202228246,4,4,8,2016
1370,35590499600,5,5,5,2016
1384,35520065000,5,5,5,2016
1395,57197478894,3,3,3,2016
1405,57191628140,3,3,4,2016
1410,9635513900,7,7,7,2016
1421,57193659335,4,4,8,2016
1425,57184343300,9,9,9,2016
1440,56624557600,4,4,4,2016
1444,55844557900,4,4,4,2016
1469,56736946700,9,9,9,2016
1488,56963453400,7,7,10,2016
1562,57202489667,19,19,19,2016
1598,57190340575,1,2,5,2016
1629,57189355666,3,3,3,2016
1650,55062598600,4,4,5,2016
1656,15846905100,8,8,8,2016
1672,56192356300,18,18,18,2016
1691,8955025700,7,9,9,2016
1737,6506436548,3,3,3,2016
1750,57191380147,3,7,7,2016
1774,8649715100,4,4,4,2016
1780,57194184772,11,11,11,2016
1791,16022100400,8,8,8,2016
1804,57189645750,16,16,16,2016
1805,56495282900,22,22,22,2016
1808,54681636500,3,3,3,2016
1825,55356244300,3,3,3,2016
1839,55349497100,5,14,24,2016
1842,56031368800,9,9,9,2016
1855,57199036373,6,6,6,2016
1859,7202599202,5,5,5,2016
1871,36816879400,4,4,4,2016
1872,12782079400,49,49,49,2016
1878,56705583200,4,4,4,2016
1881,57190133665,5,5,5,2016
1898,55553489100,5,5,5,2016
1904,25959932700,16,16,16,2016
1908,56928312300,1,1,4,2016
1909,7003644286,53,53,53,2016
1928,56427921400,5,5,5,2016
1933,57188706549,5,5,5,2016
1963,6506118014,15,15,15,2016
1981,57189216489,1,1,1,2016
2010,6603684704,4,4,6,2016
2011,57194113582,55,55,55,2016
2017,57194111411,1,1,1,2016
2034,55935951000,16,16,16,2016
2047,57191708967,4,4,4,2016
2056,57189327719,6,6,6,2016
2057,57189232454,2,2,2,2016
2058,57130587700,2,2,2,2016
2067,56286799400,7,8,8,2016
2070,57188648856,3,3,3,2016
2076,57188584502,81,81,81,2016
2084,57191404306,3,3,3,2016
2103,55586567800,3,3,3,2016
2169,36824260400,9,9,9,2016
2171,49962225000,3,3,3,2016
2173,57206276045,14,14,14,2016
2178,57191579613,3,3,3,2016
2183,57190943172,24,32,33,2016
2189,7003488915,11,32,32,2016
2192,55553743050,2,2,2,2016
2197,7006214520,2,2,2,2016
2198,57192839213,6,12,13,2016
2220,37040970300,8,8,8,2016
2221,6603384576,13,13,13,2016
2235,57185236700,15,15,15,2016
2238,36466653700,19,24,24,2016
2248,35605451500,13,13,13,2016
2266,56550089500,47,47,47,2016
2268,57193577118,10,10,10,2016
2278,57192593777,41,41,41,2016
2289,57191674868,4,4,4,2016
2291,36157308700,15,15,15,2016
2297,56478454400,16,16,16,2016
2299,55154876600,24,24,24,2016
2308,37051131500,11,11,11,2016
2345,57192194863,4,4,4,2016
2351,57193154148,6,6,6,2016
2359,19534690700,6,6,6,2016
2380,56024182100,14,14,14,2016
2381,56759943700,7,8,8,2016
2404,55342531400,81,81,81,2016
2405,6603408374,14,14,14,2016
2415,57192711155,5,5,5,2016
2424,57191223206,1,1,1,2016
2463,36622157100,6,6,6,2016
2467,36239654800,1,1,1,2016
2509,7404145008,23,25,30,2016
2522,57190124762,4,4,4,2016
2535,57193702221,4,4,4,2016
2551,55842835600,47,47,47,2016
2552,57192427511,3,3,3,2016
2577,56609057500,9,9,9,2016
2593,57188810109,5,5,5,2016
2631,6508064170,3,3,3,2016
2647,56102177900,1,1,1,2016
2685,56992750600,7,7,7,2016
2694,6601993392,4,4,4,2016
2706,26025850300,6,6,6,2016
2730,36638991100,10,10,10,2016
2734,7102861407,7,7,7,2016
2746,55822742700,1,1,1,2016
2748,57091813100,4,4,4,2016
