Unnamed: 0,ID,2017,2018,start_year
8,56523160100,6,6,2017
44,57193437031,5,5,2017
55,57201405140,15,15,2017
93,57193831201,6,6,2017
98,57190680369,3,3,2017
100,55838510332,5,5,2017
105,54385399300,6,6,2017
117,57196516104,2,2,2017
175,54419904100,4,4,2017
186,57197787536,1,1,2017
188,7006513449,3,3,2017
195,57193088194,4,4,2017
198,7003321707,3,3,2017
208,8974048100,17,17,2017
211,57203379822,4,4,2017
245,57193448950,3,3,2017
247,55259071200,8,8,2017
248,8517464000,27,27,2017
254,6506345528,3,3,2017
275,56223055000,20,20,2017
277,26025571400,5,5,2017
299,57196216997,6,6,2017
332,6603480856,2,2,2017
334,57196247566,3,3,2017
340,57200071649,17,17,2017
341,35430042600,6,6,2017
374,56083293900,14,14,2017
375,6602553055,2,2,2017
403,24170805000,4,4,2017
406,35848858900,38,38,2017
418,57195685840,28,40,2017
421,36172704800,21,21,2017
437,57194278954,5,5,2017
443,19337532100,29,29,2017
458,56411920100,13,13,2017
511,57198820650,4,4,2017
523,57193652514,5,5,2017
531,35424413500,9,26,2017
551,57196194669,4,4,2017
567,57195504582,6,6,2017
593,6504010163,7,13,2017
624,55937054700,34,34,2017
626,57201120477,3,3,2017
636,57200165239,4,6,2017
645,7401653270,8,8,2017
652,57199212073,10,10,2017
706,6602549287,8,8,2017
709,22835500500,17,17,2017
743,55613312700,6,6,2017
747,54792767800,7,7,2017
754,57193666554,3,3,2017
761,57197837651,3,5,2017
780,35937644700,7,7,2017
783,22134311400,5,5,2017
791,54881975600,2,2,2017
794,57200257905,2,4,2017
809,57195549010,2,2,2017
817,57195245709,4,4,2017
840,56489810900,2,5,2017
856,57202013381,5,5,2017
876,57194656359,23,23,2017
891,57195532898,2,4,2017
910,56717764600,4,4,2017
926,35772298600,7,7,2017
939,6701652404,2,2,2017
962,57201905011,2,2,2017
982,57191382777,2,2,2017
985,26656011800,4,4,2017
990,54785299800,2,2,2017
1007,56845738100,10,10,2017
1011,57193706236,4,4,2017
1023,57195641275,3,3,2017
1041,57195148240,5,5,2017
1101,36020849500,9,13,2017
1129,57193668892,3,3,2017
1153,55642871600,2,2,2017
1154,55195600600,3,3,2017
1159,57120007000,3,3,2017
1172,16307679400,27,27,2017
1182,56429699600,1,1,2017
1215,57200504901,6,6,2017
1220,56389226300,5,5,2017
1226,57196190739,3,8,2017
1259,55431373200,4,6,2017
1265,57197293765,9,9,2017
1266,57200553572,2,2,2017
1269,57189729895,39,43,2017
1279,26532134800,2,2,2017
1283,57190215418,5,5,2017
1286,57194207869,5,5,2017
1294,55255344600,2,2,2017
1297,6504825500,5,5,2017
1312,36069960100,8,8,2017
1323,57191870597,6,6,2017
1349,57197787406,12,12,2017
1357,57201300541,3,3,2017
1367,7403506666,13,13,2017
1377,8988880800,2,2,2017
1388,57000424800,2,2,2017
1391,56912295400,10,10,2017
1418,57194784857,4,4,2017
1422,57204225272,4,4,2017
1423,57200319939,7,7,2017
1462,57194633273,10,10,2017
1477,57193801918,5,5,2017
1494,56528299800,2,2,2017
1495,7801541269,7,7,2017
1500,12762570700,6,6,2017
1506,24824052300,27,27,2017
1514,6701478237,8,8,2017
1533,16204149800,13,13,2017
1543,7004683246,6,6,2017
1550,18633549200,21,21,2017
1554,57200598235,6,6,2017
1582,35206654500,3,3,2017
1584,56373438900,1,1,2017
1601,57196327637,2,2,2017
1612,36697283500,4,4,2017
1624,57193153428,3,3,2017
1625,55950359000,6,6,2017
1628,6601955173,8,8,2017
